GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
C22orf39	923	3933.4367	3010.4367	0.80994295673616	2.09138781380809
GK	841.2	3853.5161	3012.3161	0.820819836155801	2.19565466337367
VMAC	1860.8318	4873.5717	3012.7399	0.723682758242805	1.3890318129378
FAM188A	1096.8188	4112.4064	3015.5876	0.789446845185345	1.9066576379842
ARF6	843.8	3860.2737	3016.4737	0.820623558682765	2.19373014799289
C11orf61	1025.8	4043.4935	3017.6935	0.79764438575119	1.97885281586679
OTUD1	844.4448	3865.1985	3020.7537	0.82069877776094	2.19446748211154
PRR14	1999.4	5020.6821	3021.2821	0.715188516100118	1.32831625265006
HSF2BP	1801.0699	4822.7748	3021.7049	0.728092975972097	1.42100927116141
RRP1B	1801.0699	4822.7748	3021.7049	0.728092975972097	1.42100927116141
HPCAL1	1221.6458	4244.3299	3022.6841	0.776499957729413	1.79671074181042
UBXN1	801.427	3826.2677	3024.8407	0.82681938806378	2.25529479359654
CS	1279.2	4313.32	3034.12	0.771265905173339	1.75355690791421
TMED10	1071.294	4107.433	3036.139	0.793135648973194	1.9388825826095
SHPK	905.226	3942.6437	3037.4177	0.813273446685252	2.12281341122523
COPE	1454.828	4492.4814	3037.6534	0.755380475076679	1.62666393296892
EIF3K	1032.519	4071.2186	3038.6996	0.797693556972835	1.97929235783735
BIN3	1021.6155	4061.3593	3039.7438	0.79901228312208	1.99111034617571
GSR	908.8387	3949.6882	3040.8495	0.812939452902895	2.11964259336201
MYL12B	1537.3658	4581.8262	3044.4604	0.748763268091604	1.575462254725
MESP1	835.28	3880.3172	3045.0372	0.822868670801654	2.21584279204667
MAP3K5	1363	4417.4548	3054.4548	0.764205404737357	1.69642981085687
CTNS	887.942	3942.6437	3054.7017	0.816183366749916	2.15062599025319
SNORD25	1224.263	4279.7292	3055.4662	0.777568180420023	1.80560599736242
LOC100130855	1082.8	4139.4411	3056.6411	0.79265606867519	1.93466919808082
GATM	825.8064	3887.6264	3061.82	0.824797247560207	2.23501407838717
LOC145663	825.8064	3887.6264	3061.82	0.824797247560207	2.23501407838717
MAP3K1	1573.6	4636.1086	3062.5086	0.74659036335457	1.55884549887983
CCDC88B	1131.8725	4194.8884	3063.0159	0.787512050709841	1.88992097533958
SLC29A1	1550.5539	4618.3937	3067.8398	0.748651795972461	1.57460748500679
CCDC115	2082.739	5151.8777	3069.1387	0.712114810450151	1.30661628754589
EGFEM1P	2163.8	5234.5801	3070.7801	0.70753057145577	1.27450665671949
SNX18	727.3258	3799.019	3071.6932	0.839312771753491	2.38495326916681
TMCO7	745.7472	3825.0783	3079.3311	0.836846276454877	2.35873071941263
TIPIN	1076.5872	4156.8614	3080.2742	0.794287231558938	1.94902946799611
SNORD26	1193.6891	4279.7292	3086.0401	0.781911588960778	1.84209238177648
CAPRIN1	942	4031.5113	3089.5113	0.810596589978593	2.09752180092147
HPS3	1124.1595	4220.1061	3095.9466	0.789651266583757	1.90843252586652
CLTA	1474.6	4570.749	3096.149	0.75607694444109	1.63210693428295
LOC645676	2189.7282	5286.1015	3096.3733	0.707092284352063	1.27145232043423
SUV420H1	840	3936.8365	3096.8365	0.824151402293129	2.22857556444662
ZNF789	1135.2371	4233.6306	3098.3935	0.78855185796439	1.89890175120494
SNHG1	1176.2002	4279.7292	3103.529	0.78441799485162	1.86338587201316
C20orf3	1215.9599	4321.9006	3105.9407	0.78042785657024	1.82957023955211
ARHGEF12	1635.4	4744.3284	3108.9284	0.743656798932067	1.53656033048668
CCHCR1	1009.6064	4121.1455	3111.5391	0.803224474759733	2.02925243904553
CIAPIN1	900.886	4013.4886	3112.6026	0.816683490102688	2.15544033869684
COQ9	900.886	4013.4886	3112.6026	0.816683490102688	2.15544033869684
SNORD27	1167.0861	4279.7292	3112.6431	0.785730553411642	1.87460851533883
TNFRSF10A	1097.6253	4210.5519	3112.9266	0.793219921143552	1.93962370681148
TCF19	1006.9024	4121.1455	3114.2431	0.803648011946222	2.03312155157181
MBOAT1	1258.6	4372.9609	3114.3609	0.776509564160089	1.79679060087027
SVIP	937.7469	4053.2252	3115.4783	0.812111372051148	2.11179984099584
NEU3	940.9204	4057.4749	3116.5545	0.811755504811714	2.10843758603656
PPP3CA	1378.6295	4495.6571	3117.0276	0.765311161358726	1.70529720855775
LOC389641	1091.5038	4210.5519	3119.0481	0.794135734937677	1.94769219460581
TOR2A	1267.4	4386.714	3119.314	0.775844632775356	1.79126872958512
TUBB	1384.8	4505.1904	3120.3904	0.764889260260934	1.70191044921412
CCT6B	1522.7537	4643.5832	3120.8295	0.753053761950632	1.6085558743034
ZNF830	1522.7537	4643.5832	3120.8295	0.753053761950632	1.6085558743034
KCTD5	1526.8448	4648.0548	3121.21	0.752733663880138	1.60607365483913
VPS28	960.3588	4081.6448	3121.286	0.809528339091229	2.08750522163486
C19orf24	1917.6	5041.9223	3124.3223	0.724463847181005	1.39467207119942
RIOK3	851.6928	3976.9684	3125.2756	0.823617196418751	2.22326404013226
LOC402160	997.899	4123.2406	3125.3416	0.805141222863755	2.04681293897664
PRUNE	1612.5713	4740.3489	3127.7776	0.74616849429338	1.55563029767709
ALKBH2	1275.4896	4404.3685	3128.8789	0.775436361693613	1.78788404418002
MIR3143	1347.2258	4476.5079	3129.2821	0.768666311098668	1.73238206024031
MTHFD2	1309.0861	4439.0572	3129.9711	0.772259313716135	1.76169331079409
SCAND2	810.448	3943.826	3133.378	0.829532753055461	2.28280437443847
IMP4	2015.779	5151.8777	3136.0987	0.718767362281734	1.35376086825314
XRCC6BP1	1430.1	4567.7419	3137.6419	0.761564238630565	1.67536510236
ITGA3	1331.5808	4469.7005	3138.1197	0.770467810274947	1.74703819078501
MYO1C	904.7998	4043.1207	3138.3209	0.817135339987779	2.15979875774143
VPS25	850.9195	3991.7047	3140.7852	0.824285456633203	2.22991043690933
BMP1	704.8944	3851.7262	3146.8318	0.845303249517855	2.45002610369471
DDI2	1405.8	4554.306	3148.506	0.764131711751435	1.69583986816595
SPEN	842.9212	3996.0772	3153.156	0.825806679332649	2.24511478167359
LMNB1	1702.734	4860.2869	3157.5529	0.740556364828886	1.51318840208478
CHST12	1020.838	4179.0816	3158.2436	0.803681964621145	2.03343199018442
DDX49	1332.9636	4492.4814	3159.5178	0.771182527686726	1.75287514616267
WASF2	1542.8	4703.4032	3160.6032	0.753001951649604	1.60815396168363
STX5	1117.4	4279.7292	3162.3292	0.792964007606118	1.93737378753562
GOLPH3L	1292.274	4455.3094	3163.0354	0.775162201213122	1.78561362738035
LOC642846	982.9596	4146.128	3163.1684	0.8083558565075	2.0765606286706
NCRNA00120	2040.012	5205.6029	3165.5909	0.718448740630695	1.35148762394492
NFE2L3	890.05	4056.2235	3166.1735	0.820056452600124	2.18817885857152
LIMK2	966.8	4136.4386	3169.6386	0.810551675949465	2.09709978918155
C12orf35	1455.4	4627.3118	3171.9118	0.760731718376005	1.66875859880877
EIF2AK2	1029.424	4201.8225	3172.3985	0.803216308006132	2.02917789564958
BBS4	1144.6125	4320.2948	3175.6823	0.790552256943132	1.91627049224454
HIGD2B	1144.6125	4320.2948	3175.6823	0.790552256943132	1.91627049224454
LEO1	1186.432	4362.6714	3176.2394	0.786193928193877	1.87858239756806
CDC26	1363.464	4540.2109	3176.7469	0.769048258399188	1.73548270575428
FLJ20021	1317.4465	4495.6571	3178.2106	0.773366072471167	1.77078762334351
TROAP	823.1504	4004.2679	3181.1175	0.829484343629389	2.28231054042336
LMO4	905.6	4089.0276	3183.4276	0.818685180853123	2.17481193747589
PIK3IP1	952.739	4136.4386	3183.6996	0.812791166887161	2.11823621601702
MIR2861	1202.3912	4386.714	3184.3228	0.784868747863254	1.86723429454759
SP4	1104.057	4291.6215	3187.5645	0.795381248159986	1.95870818590189
ARPC1B	934.6974	4123.7803	3189.0829	0.815221603131709	2.14139618724893
LRRC1	1739.4	4929.1027	3189.7027	0.739161836134519	1.50273530126826
TOMM5	1199.6866	4390.5763	3190.8897	0.785397105384793	1.87175274525707
CRBN	949.158	4140.4374	3191.2794	0.813510126954296	2.12506301537218
C10orf2	751.937	3945.0893	3193.1523	0.839912116310696	2.3913742591992
MRPL43	751.937	3945.0893	3193.1523	0.839912116310696	2.3913742591992
GATAD2A	743.6	3937.462	3193.862	0.841147158486685	2.40466732491056
HLA-DMA	667.926	3862.4662	3194.5402	0.8525677313324	2.53176212876442
MRPS18B	1994.458	5192.8419	3198.3839	0.722502465772995	1.38052755918848
RNF19A	926.2	4124.8751	3198.6751	0.816633096585715	2.15495477348574
XKR6	1123.4	4322.8748	3199.4748	0.793730569746499	1.94411934517557
POGZ	1810	5010.7521	3200.7521	0.734633369830286	1.46903746689137
PIGO	1509.5548	4711.1911	3201.6363	0.757335402495704	1.64196872256509
P2RY6	3735.9332	6939.2425	3203.3093	0.65003543688747	0.893309524947111
UQCR11	1939.6	5143.6806	3204.0806	0.726172079078725	1.40704190156733
GTPBP2	1669.6456	4875.529	3205.8834	0.744904345256122	1.54601685341727
MIER1	2595.5047	5804.8891	3209.3844	0.691025830241435	1.16125340506571
ZNF490	1417.7726	4628.7062	3210.9336	0.765520950805285	1.70698283892761
ZNF791	1417.7726	4628.7062	3210.9336	0.765520950805285	1.70698283892761
ATXN1	1296.6	4509.7089	3213.1089	0.776691178108006	1.79830083303691
ANKRD36BP2	1083.15	4297.6323	3214.4823	0.798700274493544	1.98830900451015
ASH1L	2070.3946	5286.1015	3215.7069	0.71856240092345	1.35229836724708
BAT3	1890.638	5108.396	3217.758	0.729871579420817	1.43399720902879
DDHD2	1115.5144	4334.2706	3218.7562	0.795310383804132	1.95808009029244
PRPF4	1321.1568	4540.2109	3219.0541	0.77459922877727	1.78095761317147
CUTA	1698.6909	4917.9975	3219.3066	0.743271739984008	1.53364764321388
NAT15	1694.7405	4914.6588	3219.9183	0.74358630443163	1.53602687732242
TTC25	1101.8784	4321.9979	3220.1195	0.79684669430975	1.97173335002193
MNT	1795.6	5017.6985	3222.0985	0.736456578263817	1.48255978432265
LMF2	1706.1932	4928.9878	3222.7946	0.742856570152344	1.53051039130874
SKA1	1061.991	4286.6553	3224.6643	0.801446769811644	2.01308087146816
FECH	872.8494	4098.0277	3225.1783	0.824407366659699	2.23112507585229
CLIC4	994	4220.9495	3226.9495	0.809394127402384	2.08624981190372
CHAC1	1064.632	4293.1192	3228.4872	0.801291258168166	2.01167139469401
LSM10	845.838	4077.0421	3231.2041	0.828182287031529	2.26906957308483
ATP2B4	1743.8	4975.0566	3231.2566	0.74046179226388	1.51247835498917
PRR3	2221.3271	5456.8597	3235.5326	0.710696397748489	1.29664909980643
ZSWIM6	666	3901.8769	3235.8769	0.854199223275916	2.5505741807861
RALY	1327.6	4564.1457	3236.5457	0.774667803466127	1.78152431260001
MRPL44	1151.3145	4389.0029	3237.6884	0.792193403937471	1.93061124087816
FPGS	1144.5568	4386.714	3242.1572	0.793075254966725	1.93835159009261
DAG1	1195.8758	4441.4933	3245.6175	0.787866329348561	1.89297725150512
DDA1	1258.248	4505.472	3247.224	0.781695155212259	1.84026194819519
AFTPH	1672	4920.4755	3248.4755	0.746377517823161	1.55722289260595
LRIG1	792.5019	4042.0383	3249.5364	0.836075021157131	2.35059669273233
CDK9	1136.1872	4386.714	3250.5268	0.794277109284519	1.94894009508618
STARD10	986.3776	4237.0327	3250.6551	0.811162144394439	2.10284232043193
ERAP1	1964.41	5216.218	3251.808	0.726429220396879	1.40890809316673
TEF	1025.4825	4284.3801	3258.8976	0.806872121323817	2.06278360599621
TDG	936.7026	4197.6972	3260.9946	0.817563369334815	2.16393512712372
FLJ37453	732.5588	3996.0772	3263.5184	0.845080314915337	2.44756798523452
RSL1D1	1379.2936	4643.3186	3264.025	0.770980837849729	1.75122668907967
MAP2K7	1275.2	4540.0034	3264.8034	0.780712743426997	1.83196984350717
WWP2	851.8	4116.8785	3265.0785	0.828566086535887	2.27296423653076
TMEM180	790.245	4056.3285	3266.0835	0.836947690982093	2.35980258598221
SIAH2	1371.2	4640.2488	3269.0488	0.771901908238826	1.75876314701892
CDK4	1656.324	4931.6286	3275.3046	0.748582890532637	1.5740792430972
KCTD20	1008.5283	4285.7126	3277.1843	0.809504644943527	2.08728353855355
ERI2	1154.9925	4432.6555	3277.663	0.793295408014249	1.94028775908823
LOC81691	1154.9925	4432.6555	3277.663	0.793295408014249	1.94028775908823
PIGT	824.0414	4104.8582	3280.8168	0.832814326345783	2.31654366016033
SGSH	775.7169	4057.873	3282.1561	0.839515367242885	2.38712157542299
SLC26A11	775.7169	4057.873	3282.1561	0.839515367242885	2.38712157542299
BEND3	879.6084	4162.1572	3282.5488	0.825535641720432	2.24239816839051
HDAC9	1534.2192	4819.3113	3285.0921	0.758524933499572	1.65132237280572
ATP5A1	1966.002	5253.9322	3287.9302	0.727698072373014	1.41813279383724
ALKBH3	1114.9853	4405.7243	3290.739	0.798035872055288	1.98235452762081
MEIG1	1368.8016	4659.9079	3291.1063	0.772952801922202	1.76738808993188
CPSF4	940.9476	4233.6306	3292.683	0.818159555497683	2.16970910561432
PTCD1	940.9476	4233.6306	3292.683	0.818159555497683	2.16970910561432
PXT1	992.9811	4285.7126	3292.7315	0.811888858033191	2.10969694263611
CDC42SE1	1302.5592	4600.0505	3297.4913	0.779324863712402	1.82030075633895
MLLT11	1302.5592	4600.0505	3297.4913	0.779324863712402	1.82030075633895
C5orf41	1059.136	4357.5729	3298.4369	0.804468724542314	2.04063694739602
UBE2Q1	1432.4	4731.9494	3299.5494	0.76763160115486	1.72400022286534
SLC25A19	1295.2	4594.9396	3299.7396	0.78010707929571	1.82687100681056
CACYBP	2859.2719	6160.0493	3300.7774	0.682983692830454	1.10729407878287
TRIM38	1231.6	4532.9625	3301.3625	0.78634978803682	1.87992045374335
TRMU	693.8157	3999.0267	3305.211	0.852154485307242	2.52702452140016
VAV3	630.2	3936.0256	3305.8256	0.861986670128607	2.64285794456093
NUB1	1726.2936	5032.3408	3306.0472	0.744579526301941	1.54355177540802
LOC100268168	1032.5399	4339.6425	3307.1026	0.807798800725753	2.07137866609155
RPL26L1	1032.5399	4339.6425	3307.1026	0.807798800725753	2.07137866609155
POLR3E	1945.6	5260.3293	3314.7293	0.730000126423666	1.43493798208856
SNORD28	962.7798	4279.7292	3316.9494	0.816351331013452	2.15224173475793
NCRNA00263	1267.6	4585.8718	3318.2718	0.783444758373996	1.85509645949511
OSCP1	749.2335	4077.0421	3327.8086	0.844759487004845	2.44403554189661
LYL1	792.2	4121.0485	3328.8485	0.83876248066834	2.37907483622411
RANBP2	1501.3317	4830.4975	3329.1658	0.762891314250865	1.68592902482797
FBXO16	2250.75	5581.8793	3331.1293	0.712644386221623	1.31034510890748
NSUN2	1332.8256	4664.1306	3331.305	0.777749652398662	1.80712016952948
SRD5A1	1332.8256	4664.1306	3331.305	0.777749652398662	1.80712016952948
CYB5R1	1147.8	4480.1574	3332.3574	0.796053893371688	1.96467813941917
GCHFR	605.1855	3938.0202	3332.8347	0.866793286511328	2.70202118484407
ATP6V0E1	1002.3765	4339.6425	3337.266	0.812359989734218	2.11415170104836
C19orf56	1467.1774	4805.6595	3338.4821	0.766106241340342	1.71169111009772
ATP5J2	891.2512	4233.6306	3342.3794	0.826093315947306	2.24799137518782
ATP5J2-PTCD1	891.2512	4233.6306	3342.3794	0.826093315947306	2.24799137518782
HHAT	1551.74	4894.1711	3342.4311	0.759267545591809	1.65717769017621
GBA2	949.4336	4292.798	3343.3644	0.818887513478039	2.17677927549513
GHDC	866.7935	4212.0361	3345.2426	0.829332037444217	2.28075756133426
FLJ44606	677.466	4024.4243	3346.9583	0.855916247131499	2.57056196944312
RGP1	945.4556	4292.798	3347.3424	0.81950938763255	2.18283667378912
ITPR2	1412.2	4760.0295	3347.8295	0.771200989853018	1.75302609269998
GSTP1	1425	4773.2534	3348.2534	0.7700965242886	1.74401100819159
ZMIZ2	730.8	4080.1041	3349.3041	0.848095080506801	2.48105742258879
PPP2R4	870.7041	4220.8006	3350.0965	0.828988844889017	2.27726225290646
UBAP2L	2335.5493	5686.4	3350.8507	0.70885514073244	1.28375368785586
CYB5R3	633.0464	3984.4573	3351.4109	0.862902892747005	2.65400008346316
C10orf25	1157.2532	4512.2532	3355	0.795881137024556	1.9631434732834
ZNF22	1157.2532	4512.2532	3355	0.795881137024556	1.9631434732834
MGAT1	3492.3128	6848.935	3356.6222	0.662292900475705	0.97169688413118
NCAPH2	1572.1226	4928.9878	3356.8652	0.758176295544835	1.64857768138381
PHF20	732.17	4091.4547	3359.2847	0.848211657096789	2.48236331185426
USMG5	1254.364	4614.7401	3360.3761	0.786276750483945	1.87929333815424
ACSS1	653.0524	4013.6121	3360.5597	0.86006013502792	2.61963053123661
NPEPPS	789.7312	4151.6573	3361.9261	0.840180305596291	2.39425376752693
ADK	2584.829	5952.5024	3367.6734	0.697232205370404	1.20342745532769
TONSL	711.6468	4081.6448	3369.998	0.851532754652356	2.51991734437988
SAMHD1	829.155	4207.966	3378.811	0.835391089473531	2.343409322261
APBB1IP	1214.4	4594.399	3379.999	0.79093785135275	1.9196324569589
KLF10	752.3285	4138.4108	3386.0823	0.846172847528389	2.45964221241054
HIST1H4I	1089.2	4476.5079	3387.3079	0.804301623518547	2.03910484480777
SFMBT1	1331.6188	4720.3501	3388.7313	0.779969325354597	1.82571272176324
VPS52	2179.5048	5570.1036	3390.5988	0.718759363376348	1.35370377993211
ASB16	965.8	4356.5462	3390.7462	0.818538673790142	2.17338847400638
TMEM134	613.1968	4010.1485	3396.9517	0.867369456484247	2.7092335888297
POLDIP3	2292.2832	5692.7549	3400.4717	0.712927706631732	1.3123416934429
METTL2A	1003.1514	4404.1629	3401.0115	0.814482505668295	2.13432847167483
PDCD11	1212.628	4614.7401	3402.1121	0.791908117148117	1.92811235798673
DHPS	1401.9215	4805.6595	3403.738	0.774159773348105	1.77732886292103
C9orf37	776.0938	4182.6423	3406.5485	0.843489594052001	2.43011168922053
C21orf2	881.144	4292.8258	3411.6818	0.829696725326847	2.2844779159797
FUCA1	673.7522	4087.2108	3413.4586	0.858484050390646	2.60082666920545
EZH1	954.7468	4371.8033	3417.0565	0.820757003674855	2.19503840694709
CRAT	802.7166	4220.8006	3418.084	0.840208250904366	2.3945540371488
SMU1	1131.3862	4550.3029	3418.9167	0.800871504919197	2.00787110534956
EHMT1	762.0538	4182.6423	3420.5885	0.845884603504753	2.45644986502227
ARL5A	1053.906	4474.6047	3420.6987	0.80936891376551	2.08601404016408
LENG9	1253.2	4674.0626	3420.8626	0.788570190900602	1.89906038152951
VCP	1288.896	4711.1911	3422.2951	0.785187118366998	1.86995599474531
SRCAP	1516.7558	4940.5714	3423.8156	0.765110896037605	1.70368907765642
ESAM	660.1476	4087.0146	3426.867	0.860938478150167	2.63018686450738
SETDB1	1577.9774	5006.7205	3428.7431	0.760356902630263	1.6657893762374
POLR2D	895.3883	4326.7656	3431.3773	0.828540422755446	2.27270359387147
IGFBP3	548.688	3980.1763	3431.4883	0.878846447220775	2.85877440665278
RPS18	2136.3561	5570.1036	3433.7475	0.722783718702895	1.38255201723111
BLNK	1143	4579.0667	3436.0667	0.800246998169385	2.00222817632222
ZFYVE19	1235.664	4673.4379	3437.7739	0.790888019717514	1.91919772273017
SFXN4	927.3264	4365.9133	3438.5869	0.824809294013268	2.23513434840168
USP22	1506.6	4948.7282	3442.1282	0.766611401725477	1.71576137250604
DNAJC17	1229.805	4673.4379	3443.6329	0.791672980286818	1.92605464622555
HMGA1	1806.9966	5251.7784	3444.7818	0.744007055048504	1.53921225099947
TRNT1	695.217	4140.4374	3445.2204	0.856231040828724	2.57424791791568
PDAP1	1343.6496	4789.7265	3446.0769	0.780928223201574	1.83378632056383
NT5DC3	572.6472	4019.1632	3446.516	0.875289450104473	2.81117666652509
NLRX1	905.5408	4352.9182	3447.3774	0.827793503762224	2.26513135952169
VPS37C	1229.3308	4677.4292	3448.0984	0.791877306679127	1.92784263422196
DNAJA3	1649.8	5098.2351	3448.4351	0.755514016220811	1.62770676158368
GGA3	1402.6577	4854.7456	3452.0879	0.775840291451248	1.79123271570985
MRPS7	1402.6577	4854.7456	3452.0879	0.775840291451248	1.79123271570985
ELMO1	960.2688	4414.9176	3454.6488	0.821351534897469	2.2008763026572
RAB13	538.1691	4002.1719	3464.0028	0.881469453505805	2.89465167135197
RAP2A	1086.2	4550.7042	3464.5042	0.80730557741251	2.06680004446127
KBTBD8	1183.8	4649.3666	3465.5666	0.797057056453694	1.97360882415736
BPHL	811.4859	4279.8312	3468.3453	0.840613757882022	2.39891596418217
ARL2	1605.8	5080.8559	3475.0559	0.759850061971934	1.66177932939369
CCDC141	587.6904	4065.8668	3478.1764	0.873711577027569	2.79043471546688
MEF2A	1232.4487	4714.7898	3482.3411	0.792769585413465	1.93566585603552
PPP4C	912.2	4402.6413	3490.4413	0.828367405815109	2.27094723188003
SF1	1407.4928	4900.1457	3492.6529	0.776858994059346	1.79969710443742
ITGA8	1331.2	4825.4943	3494.2943	0.783780071718032	1.85794939397208
MTPAP	681.5221	4176.312	3494.7899	0.859706592285644	2.61539714966944
DAZAP2	1663.4	5159.3486	3495.9486	0.756197963970122	1.63305379075126
RNU12	2195.112	5692.7549	3497.6429	0.721710314356344	1.37483243474786
PIGB	1275.8445	4777.5225	3501.678	0.789233908996431	1.90481016360491
METTL1	1992.352	5494.3656	3502.0136	0.733881774838148	1.46348035287807
GPR3	710.6997	4213.7012	3503.0015	0.855677936375976	2.56777601864654
MED18	1939.6916	5443.7636	3504.072	0.737292155575075	1.48877712767094
AGAP2	726.1138	4233.6222	3507.5084	0.853598296360935	2.54362495479613
LRRC41	1435.1031	4943.1694	3508.0663	0.775001287574339	1.78428196173817
AGBL5	2013.2412	5521.9291	3508.6879	0.732820743281675	1.45565233695021
CGN	1243.3272	4759.2847	3515.9575	0.792868967590592	1.93653874601065
POLE3	1818.5718	5334.6914	3516.1196	0.745770321997938	1.55259893004505
BUD31	1271.1156	4789.7265	3518.6109	0.790274094089994	1.913848038049
NACC1	601.3741	4121.0485	3519.6744	0.872655594185916	2.7766768022554
ADIPOR1	959.2935	4480.1574	3520.8639	0.823641481900315	2.2235052322487
PAM16	672.6222	4196.6028	3523.9806	0.861862575666559	2.64135362036998
UNG	880.2824	4404.3685	3524.0861	0.833426575064779	2.32289685127384
NUDT4	1293.446	4817.7485	3524.3025	0.788348088086544	1.89713925851925
NUDT4P1	1293.446	4817.7485	3524.3025	0.788348088086544	1.89713925851925
DTX2	655.7196	4180.3999	3524.6803	0.864412035310542	2.67249003416727
TNK2	2564.4	6089.9239	3525.5239	0.703685691726884	1.24780288642183
HNRPLL	1655.4	5182.8172	3527.4172	0.757919359449419	1.64655664767375
PARP10	1273.1607	4801.633	3528.4723	0.790419105096524	1.9151106096604
CHMP7	681.0018	4210.5519	3529.5501	0.860780062580116	2.62827883095708
KATNB1	1190.2	4719.8736	3529.6736	0.798615029092024	1.98754420127098
PTRH1	850.5598	4386.714	3536.1542	0.837594933455646	2.36665607462436
C9orf43	1798.4748	5334.6914	3536.2166	0.747871457137785	1.56863087201728
TTC16	849.7962	4386.714	3536.9178	0.837717073481495	2.36795185269352
BLOC1S2	1111.6697	4649.0206	3537.3509	0.807024915052281	2.06419862123914
STBD1	1174.6	4714.2686	3539.6686	0.800538935441691	2.00486441692319
GTF2I	960.4	4501.328	3540.928	0.824158215128985	2.22864338528765
MIF4GD	1313.6264	4854.7456	3541.1192	0.787038395220003	1.88584067062084
UQCRH	1401.9579	4943.1694	3541.2115	0.779049681162425	1.81799332109318
LIG3	1181.9184	4726.2882	3544.3698	0.799953102520146	1.99957716991749
KIF14	1327.2	4872.2715	3545.0715	0.785917235041729	1.87620873608869
TATDN2	894.8	4440.2501	3545.4501	0.832278988345395	2.31100377809902
LOC100188949	562.4	4109.2345	3546.8345	0.879613869621008	2.86920116301795
ETV6	1253.2	4801.5974	3548.3974	0.79302362784261	1.93789776802761
LOC100287042	1304.7724	4854.7456	3549.9732	0.788169723669937	1.89559752704617
EIF1	2464	6015.4932	3551.4932	0.70941659579372	1.28768077031692
HOMER3	742.244	4294.749	3552.505	0.852641446990298	2.53260838652563
PPP2R5B	1289.7808	4843.5365	3553.7557	0.789709102446078	1.90893491510032
JOSD1	1037.8742	4595.9599	3558.0857	0.815778352436753	2.14673462420221
SPCS3	1153.4	4717.6002	3564.2002	0.803542844369176	2.03216023292704
CCDC112	767.025	4331.2864	3564.2614	0.849553128512315	2.49745006563351
METTL4	1253.538	4821.4531	3567.9151	0.793655993998082	1.94346228357313
NDC80	1253.538	4821.4531	3567.9151	0.793655993998082	1.94346228357313
NAMPT	1683.8	5254.5617	3570.7617	0.757320233103443	1.64184964256785
SCD	1012.792	4585.8718	3573.0798	0.819101121949848	2.17885811018944
ETS1	1008.8	4582.1339	3573.3339	0.819565028304126	2.18337943719237
MED7	1160.4525	4735.2329	3574.7804	0.803169195561215	2.02874791460179
TMEM39B	1117.2	4693.879	3576.679	0.807746547586085	2.07089317345228
C16orf93	1160.036	4737.2414	3577.2054	0.803292956848189	2.02987761258816
C1orf43	2106.086	5686.4	3580.314	0.729728612922757	1.43295123784575
SCN3A	529.3008	4110.7468	3581.446	0.88592772194837	2.95724077272938
RNF40	1153.38	4737.2414	3583.8614	0.804200623044625	2.03817927963691
ATP6V1C2	951.6199	4540.9569	3589.337	0.826744361589992	2.2545389972313
CBY1	1173.5928	4764.2709	3590.6781	0.802354371994089	2.02132352304439
LOC646851	1173.5928	4764.2709	3590.6781	0.802354371994089	2.02132352304439
ZNF200	866.887	4457.5781	3590.6911	0.837187964665221	2.36234422174734
SNORA9	963.6342	4557.6601	3594.0259	0.825469509929945	2.24173583389996
COX17	1538.8	5138.9667	3600.1667	0.769563677628929	1.73967256890388
CADM1	1492.4249	5093.9481	3601.5232	0.773407169621277	1.77112592493843
CXXC4	922.8	4526.8505	3604.0505	0.830668040088075	2.2944177529923
PRDX3	761.5305	4365.9133	3604.3828	0.85147950329558	2.51930975676394
PANK4	589.0974	4199.395	3610.2976	0.876976436257892	2.8336034053895
CAPN1	796.5187	4407.6409	3611.1222	0.846945758542839	2.46822655157514
OXSM	881.9568	4494.4455	3612.4887	0.83595781141601	2.3493632383779
ESRRA	1190.8	4804.047	3613.247	0.801362737030653	2.01231913891267
NCF4	1626.2	5245.2319	3619.0319	0.763338991979241	1.68950185827769
SUN2	972.1257	4595.9599	3623.8342	0.825411143104553	2.24115143281772
RASSF6	749.1285	4375.0424	3625.9139	0.85380493457	2.54601188431985
INSR	1064.6044	4691.1923	3626.5879	0.81503787303676	2.13963720655107
PHACTR4	1401.2695	5031.7965	3630.527	0.782177036579448	1.84433912710641
PRNP	1008.504	4639.1567	3630.6527	0.821429782423013	2.20164577183612
FAM119B	1861.312	5494.3656	3633.0536	0.746955739332567	1.56163300628093
ROR2	729.5542	4367.9185	3638.3643	0.856879233507224	2.58185886973258
KPNB1	1858	5496.5154	3638.5154	0.747366087505915	1.56476678812713
NSUN4	1304.2	4943.1694	3638.9694	0.791240133807359	1.92227122293144
CHAF1B	644.4817	4284.3798	3639.8981	0.869243292796927	2.73287507812949
FAM111A	2498.7488	6141.8246	3643.0758	0.710812155128501	1.29746143787093
HOXB7	614.7092	4259.3526	3644.6434	0.873881533467631	2.79265818244899
UTP20	981.9143	4627.7351	3645.8208	0.824959773778375	2.23663726541402
TNIP2	458.8892	4107.8633	3648.9741	0.899515202542726	3.16217041466692
WDFY1	737.374	4389.0029	3651.6289	0.856160790674599	2.57342477081065
