Lenalidomide_6	Lenalidomide_24	LOG2_FOLD_CHANGE	P_VALUE
CFAP70	0.961634182260113	0.997671236641611	0.0530763024714182	0.611673690893835
ANXA7	157.491193728557	135.913405630439	-0.212583399838444	3.32286577418663e-06
MSS51	2.29144850532672	2.07222146099545	-0.14508167109703	0.541338249474437
PPP3CB	29.5968379274783	34.8385612638144	0.235241996689554	0.00385636101748717
PPP3CB-AS1	6.15298436687441	6.76884677874762	0.13762373301575	0.260466693443438
USP54	2.88905584644209	2.12335545990952	-0.444252186418111	0.0459381360017356
SYNPO2L	0.047659545981406	0.268240368261519	2.49268925571433	0.0228977391762477
AGAP5	9.51148005257506	7.52204492020566	-0.338544930054241	0.0505314116484456
BMS1P4	10.5768880049869	8.97501684713049	-0.23692865940043	0.175047504508706
GLUD1P3	3.09756003386076	2.44427182371363	-0.341727509555508	0.094746399223753
SEC24C	99.984474742893	94.7693315221893	-0.0772838339318796	0.450243162015797
FUT11	10.6298134615998	8.60467167757373	-0.30492422928061	0.117344578060425
CHCHD1	131.703181393277	159.307218502061	0.274521444059329	0.0393686541850927
ZSWIM8	29.5917138599708	22.4192580327112	-0.400454722542455	0.0321573204919023
ZSWIM8-AS1	2.85158046494882	3.64831773505903	0.355469637727715	0.143777188601626
NDST2	21.6780202567127	19.7210091793275	-0.136499628355623	0.203471382442213
CAMK2G	22.9075274894982	19.9444873853803	-0.199831706953123	0.0166996625105922
VCL	17.3487251614189	15.5375689292918	-0.159068861437363	0.17932349815388
AP3M1	53.1453376761925	49.5356605707508	-0.101475641873924	0.247584455280707
ADK	26.0061731738845	36.1519943003905	0.475221113330876	0.00129266125148731
KAT6B	12.9483331513707	8.95992880233296	-0.531207217198486	0.0253409514125773
SAMD8	5.96816140340569	4.38587157732746	-0.444422983386529	0.000990075387982794
VDAC2	93.4490083136119	92.1172861129344	-0.0207074458770729	0.641363054656863
COMTD1	124.913119572864	142.256121167682	0.187565721324594	0.1000913013508
ZNF503	10.1654668154605	7.59109838899613	-0.421295912035858	0.0293902275720063
ZNF503-AS2	1.7313755310574	1.41205824869731	-0.294119073290492	0.0189864035626473
LOC101929234	0.461007732864606	0.251104035839367	-0.876505734038629	0.148625125780573
C10orf11	2.1129615542941	1.1336112466412	-0.898340540898481	0.0143769393856964
DLG5	14.3212479734902	11.5344689993168	-0.312205626877719	0.134075122412866
POLR3A	17.6901731871118	15.3164459515129	-0.207866600887101	0.0839265681599869
RPS24	995.526654403706	984.956882141556	-0.0153993734628196	0.77814187268198
ZMIZ1-AS1	0.462740528661906	0.475197815430583	0.0383247424013687	0.92549565682478
ZMIZ1	41.8499609540589	35.8196472176071	-0.224475148239913	0.25577024649339
PPIF	118.484673737053	127.994023904608	0.11137599645684	0.0878574175441388
ZCCHC24	2.2113590621316	1.14984350479492	-0.943495775173328	0.00807060724820034
NUTM2B-AS1	4.20288888139848	4.00348591249512	-0.0701245844807198	0.268640816277375
LOC642361	1.40551743047602	1.35977321295495	-0.047735290818895	0.837652861679679
BMS1P21	3.60536968374286	2.90643364895929	-0.310897223025363	0.292883858098253
MBL1P	7.23426232568769	5.9948954172075	-0.271111327724261	0.11866313504395
TMEM254-AS1	0.861015306135332	0.721679046537757	-0.254681516717199	0.300120007769112
TMEM254	21.9517517469668	21.7155036881128	-0.0156106549408123	0.619662212926477
ANXA11	243.569781026793	221.037127969496	-0.140046431666658	0.145132934455416
FAM213A	15.5556122908789	15.4038150886685	-0.0141474726335188	0.899711742844091
TSPAN14	11.9181074152325	9.77577742262486	-0.28587181231272	0.0624817863130312
LOC102723703	0.46325439269929	0.555720968274336	0.262556020264364	0.437242748238758
NRG3	1.10241111399558	1.34968448095024	0.291959846527058	0.174652473874676
GHITM	419.718832840652	365.597280688033	-0.199167858924717	0.0172902298198843
CDHR1	0.589854104279499	0.231994421640333	-1.34626804362282	0.0028714919448677
CCSER2	15.0260736456875	12.7985277673147	-0.231490213796237	0.146947123176542
WAPAL	48.3985709634896	41.4356596404179	-0.224091560979315	0.0385506394886896
BMPR1A	7.19851930907469	5.74828461405189	-0.324568688087362	0.0198823189335886
GLUD1	107.269365498341	93.72014815188	-0.194806983208797	0.00846983588239331
FAM35A	59.234693755472	57.4855309022432	-0.043243534109829	0.303499917916926
NUTM2A	0.297487225811144	0.314953892405269	0.0823129210962843	0.839013161023114
NUTM2A-AS1	23.5997211227565	26.7330171270415	0.179852860021412	0.0944056788579224
LOC439994	3.06652134981149	3.7480841999582	0.289550367834267	0.313719785178871
MINPP1	37.7902171424569	27.7943554317472	-0.443220882856336	0.00154501340488375
PAPSS2	6.65647245381477	5.33616692453664	-0.318954037482751	0.0535026179240289
ATAD1	56.2398492196626	48.7397313474519	-0.20649442754354	0.00137950848211509
KLLN	1.37991284392046	1.3565098456591	-0.0246776295861232	0.849749164298127
PTEN	73.7566980765762	60.6890443009716	-0.281337968966384	0.0223725624532502
RNLS	3.62423016801365	2.67591269502228	-0.437643534102909	0.000381377369881048
STAMBPL1	12.1210692515247	7.17840756651485	-0.755781228643868	0.00197572018951502
FAS	23.1441433011522	15.2482052393456	-0.60200771809047	0.00233556372051937
LIPA	51.4185249766985	48.1397102594669	-0.0950607661033766	0.119281812099251
IFIT3	2.26330602950394	3.50744390091501	0.631988359519117	0.00763524657790065
IFIT1	0.940053063425569	0.376260839730605	-1.32100905008444	0.0188660606918503
IFIT5	10.2814886912999	10.0045504807113	-0.0393928260473709	0.603377109053469
PANK1	2.02793441100665	1.79872342110766	-0.173037623263069	0.214826195416972
KIF20B	41.5164511894215	30.4167801011026	-0.44881568947314	0.0110534870007858
RPP30	22.8306151906585	22.2258241022263	-0.0387328216059953	0.496269168786595
PCGF5	22.7892312418131	19.1673983923058	-0.249697726380858	0.0371024951601749
HECTD2	7.11024211261525	6.11426245436734	-0.217720205090831	0.000846777183465028
TNKS2-AS1	1.28336794466301	1.16972191583479	-0.13376926279117	0.644941491285974
TNKS2	45.6669295005698	37.8701085312058	-0.270090234920715	0.0196290331810846
FGFBP3	1.10917311019632	0.777866766088472	-0.511889571478704	0.0136313214740321
BTAF1	33.645386767259	28.659983916507	-0.231370905616175	0.0513653861090487
CPEB3	4.31688784067815	3.75656524738875	-0.200577449369393	0.11052722556975
MARCH5	19.8186560427637	17.4072637539259	-0.187169689028026	0.0399034176290716
IDE	41.425091584129	36.8164004229501	-0.170156307197895	0.0558610828768087
KIF11	89.4689120985208	68.5998213664536	-0.38318165433575	0.022618699255413
HHEX	1.30351532235463	0.876224069944483	-0.573035790070708	0.0733076077065962
EXOC6	19.0332651557307	14.3840065358383	-0.404057495608434	0.000854665998645522
CYP26A1	126.758892345297	144.188635090142	0.18587049800606	0.00877739814188168
MYOF	5.57964680915605	0.519470791893129	-3.42505926395421	0.00936753935961335
CEP55	71.9634177207298	57.0288876135072	-0.335570813119908	0.00851887928378689
FRA10AC1	13.6684485808336	11.7645607059469	-0.216402050366911	0.00965345824915954
SLC35G1	2.08804762658819	1.41333376152703	-0.563052417771798	0.00431280178476336
PLCE1	0.467056419208466	0.277258319882305	-0.752366081309227	0.029892186422013
NOC3L	46.1719490826499	40.0013678587304	-0.206967300744357	0.00856451902048959
TBC1D12	11.0894036714939	9.77877823066716	-0.181455657267225	0.0185976008871596
HELLS	30.3012353950517	24.8515973947896	-0.286038026845578	0.00112866944763158
CYP2C8	1.06635634031928	1.1625620755639	0.124618132991926	0.512105855150739
PDLIM1	227.268788986557	213.97975796059	-0.0869252441034727	0.162385885400645
SORBS1	1.63984548061141	0.694446057498074	-1.23962533953767	0.0182047395232903
ALDH18A1	56.0172009481611	38.7286800389967	-0.532467565136452	0.000449433260375294
TCTN3	44.103333682542	40.8786123870986	-0.109541485096441	0.13246794607143
ENTPD1-AS1	1.61252733579958	1.28295121363292	-0.329857306943638	0.155669041515098
CCNJ	3.49588669925373	2.26443446299057	-0.626507642565096	0.0145040476812835
ZNF518A	20.7299758888276	16.8830317196802	-0.296144443505572	0.0549950306503397
BLNK	93.703158707153	116.345724462331	0.312248608092879	0.0117277710462784
TLL2	0.0812691163688013	0.0630772453484322	-0.365587550613124	0.331560781380704
TM9SF3	110.259501877039	101.334632717994	-0.121775666518578	0.0723058808752854
PIK3AP1	2.73872845450795	1.99708295050825	-0.455611972053049	0.0292936336853112
LCOR	4.06403205515054	3.07697901009603	-0.401397179222719	0.0196576733639456
C10orf12	3.39838258732172	2.54756894578875	-0.41572708807125	0.114833773816964
ARHGAP19	16.8584200096559	13.3889379050383	-0.332427810056135	0.0139690174663726
FRAT1	2.45523470547952	1.73552428534813	-0.500489390918751	0.0261589665259892
FRAT2	12.6975384721369	10.7132125877289	-0.245157676994069	0.0527383738317117
RRP12	52.6930765227739	42.9864702669256	-0.293730763278426	0.032231756850078
PGAM1	275.789558504593	268.838132998237	-0.036830047065617	0.375365924062294
EXOSC1	79.4694478380871	77.0917476375396	-0.0438238867833493	0.545931429989655
ZDHHC16	56.5849588032739	54.0994610212201	-0.0648043914243902	0.361659695196214
MMS19	40.5521972963549	43.4712041292783	0.100279969935054	0.11879438825245
UBTD1	3.12617891853776	2.69425823152161	-0.214512216798797	0.381978589069088
MORN4	3.60644537372604	3.04067755331812	-0.246184736879296	0.260084266461354
PI4K2A	23.352903321483	19.5199173644394	-0.25865497698994	0.0336474714845282
AVPI1	7.65087770473234	4.31231449724639	-0.827162864801257	0.00532027460902234
MARVELD1	1.82192276121089	1.77305563957278	-0.0392239890662951	0.739385679519251
ZFYVE27	24.3874952307355	20.0225869020669	-0.284513209447341	0.0473764047661126
R3HCC1L	16.7994056562027	17.8194611523213	0.0850435184568162	0.244224038718971
LOXL4	0.968708435947164	3.81719154953253	1.97837717341294	0.0130695212244013
PYROXD2	4.39240550799821	9.031979904364	1.04003102573481	0.00364109344564548
HPS1	68.4839545393858	88.0005845701071	0.361747096146322	0.0117284474039674
GOT1	110.374744638201	94.7086778569152	-0.220841573623125	0.0209018321198308
SLC25A28	66.4993465079241	58.3524945093344	-0.188545832269008	0.130241031641117
ENTPD7	6.88148133725908	4.95668450416218	-0.473343725739615	0.0380183211980538
COX15	18.2974436624069	16.9853828360883	-0.107348367823417	0.228318924233199
CUTC	49.2817544274606	47.0998617647154	-0.0653307911823704	0.321936977447338
ABCC2	0.680764547422965	0.471242129653726	-0.530687383169071	0.115947135724987
DNMBP	2.28143260492901	1.17916447116217	-0.952175075170463	0.0118881843462313
ERLIN1	26.7872090500434	24.2603679483942	-0.142942843649576	0.10825344319966
CHUK	34.5296301026696	29.8723659767446	-0.209023371715399	0.000510822967465976
CWF19L1	46.1075702732046	44.3160875797461	-0.0571731226636091	0.343753131801892
BLOC1S2	51.3580582734391	47.7423604382426	-0.105320761891942	0.12542763053997
SCD	130.564879785173	171.570024667281	0.394030635493111	0.00526096413902044
OLMALINC	17.4657330712469	16.7153727347438	-0.0633516709044308	0.58769529390894
SEC31B	12.1471118269353	12.5442062410496	0.0464078538778002	0.720990799793521
NDUFB8	218.749739775968	233.505673491639	0.094176302828394	0.226570827966437
HIF1AN	26.0142704664914	19.9244001416077	-0.384766959485265	0.040746503095003
FAM178A	17.3287899104425	13.4791305081692	-0.362443476660928	0.052283555811814
MRPL43	33.3963021364783	31.1023014278186	-0.102667029500754	0.167938963354529
C10orf2	37.6645999518861	36.4052566011336	-0.0490624280432134	0.514567476609583
LZTS2	14.9754418782692	15.8435522278185	0.0812972602855895	0.357838952776701
SFXN3	1.41841810512274	1.56283833222692	0.139885690035097	0.590991294094152
KAZALD1	0.595392150428666	0.363142496947011	-0.713304429216022	0.00619156885598672
BTRC	8.26758385885726	5.34291275889813	-0.629839313395701	0.0258197655981387
POLL	26.5127821368938	24.4904808228186	-0.114466969655007	0.0527054292389368
DPCD	40.6892302703002	53.8788741971467	0.405072717102305	0.00170093634856183
FBXW4	34.5480306092493	34.0282471869006	-0.02187063372229	0.807445554564748
NPM3	94.6427432181764	108.326148789357	0.194817740460276	0.00694061124941873
MGEA5	126.435352814018	106.352878022189	-0.249540839758698	0.0603892945165632
KCNIP2	0.531947172005529	0.432001972062578	-0.300245079707355	0.548065559172865
C10orf76	17.0587873113748	14.3963579859649	-0.24481120835996	0.02382466537381
HPS6	34.8552095267664	33.5612731939543	-0.0545768527145753	0.44067316432517
LDB1	44.551298076812	36.9157413905243	-0.271231334790445	0.0202290431039022
PPRC1	34.8086220756787	30.3367885218438	-0.198376336324053	0.242503120500487
NOLC1	185.302589221291	184.405094540593	-0.00700452668661367	0.925408261527275
GBF1	48.5100272799132	43.9350459082068	-0.142910789414474	0.403330389510887
NFKB2	166.491276063367	135.911985346158	-0.292773898621392	0.0141844224069361
FBXL15	23.1998018313798	22.1684954770751	-0.0656016209031526	0.374959802898396
CUEDC2	99.9547510900198	101.151355474942	0.0171686043246819	0.621513700757298
RPARP-AS1	17.9615329643678	22.5976104667512	0.331259741038057	0.0207879566465348
TMEM180	6.34399239596851	5.68404671592728	-0.158472629978848	0.0693104499935934
ACTR1A	74.1927003311608	67.242362451273	-0.141906837785195	0.0947814375548531
SUFU	11.46612678499	10.3958375859513	-0.141372136731896	0.317050083245235
TRIM8	71.9463314314599	62.951503911623	-0.192680280972585	0.0990553627889975
ARL3	19.9897957439161	20.2849789618792	0.0211480756108607	0.462623334628292
SFXN2	58.6148988554906	60.2509375033354	0.0397162713701244	0.641856300775738
WBP1L	48.4575428311376	56.5830770801724	0.223649384034075	0.012872167205535
C10orf32	36.1717738110664	34.9724350515299	-0.0486460962658665	0.469633368447286
CNNM2	4.77424454275203	4.13514383391587	-0.207334952996897	0.123044936241087
NT5C2	42.3120975624122	35.6007738797514	-0.249161604596599	0.00782111989615036
INA	0.42571637935184	0.218265427059717	-0.963808971052026	0.0580959370639604
PCGF6	26.2184348971361	26.4969133921292	0.0152427440617725	0.662775825104652
TAF5	17.7997514422947	14.735192383443	-0.27259119889177	0.00320577872530435
USMG5	425.145268968844	450.604671458493	0.0839063865685766	0.164898315831379
PDCD11	45.8611525597845	46.9103607901827	0.0326339842520871	0.726564281345689
CALHM2	75.6653176273153	59.154331018275	-0.355148369879019	0.00582923881972483
CALHM1	2.79882476462019	3.34520348078234	0.257272807142128	0.0277810331917539
CALHM3	0.857673178199648	0.468537855738603	-0.872262388527114	0.0412186668018768
NEURL1	18.5940184190001	8.15692611887093	-1.18874109978828	0.000270132040599192
SH3PXD2A	8.22503352641717	5.83400037509894	-0.495536080497279	0.042506374806784
OBFC1	9.16137055801392	7.0871015254767	-0.370367727969417	0.00333651815279633
SLK	36.6084207869041	31.3199482399461	-0.225093711643412	0.00873890332881509
SFR1	16.4127641768794	11.4166736239581	-0.52367586613621	0.0302121310720708
GSTO1	138.902495868605	161.284569847904	0.215535899339612	0.0246841348516753
GSTO2	1.1438814006407	1.20094586827791	0.0702336450675535	0.718832436365736
ITPRIP	5.7638939495251	4.3623921891014	-0.401924314048125	0.0888756896627997
CFAP58-AS1	4.07247648764188	5.37651127843169	0.400763968076342	0.135773591579667
XPNPEP1	47.0707097253093	43.4664448409541	-0.114927504801598	0.00303578331562047
ADD3	33.6897582486596	30.2331528582196	-0.156178638018705	0.0450174843684354
MXI1	29.4634370845191	22.2075041164853	-0.4078784804549	0.00248710155320739
SMNDC1	58.8316535902501	51.7417364441015	-0.185264115428786	0.0666042165787116
DUSP5	426.735809001031	301.147449406076	-0.502873137622073	0.000649233172546313
SMC3	143.525137629115	126.49365956281	-0.182238366740161	0.0779842201449654
PDCD4-AS1	3.07586914848757	2.35098918840798	-0.387726226039419	0.0613624884317656
PDCD4	64.7058501310025	48.1070795555848	-0.427646933694887	0.0201706653869034
BBIP1	20.639833559263	20.9369046829125	0.0206168328102261	0.810251256163549
SHOC2	30.0973877884022	26.4781430011597	-0.184836333305397	0.0289480918702308
GPAM	7.46125790050333	5.49277309861222	-0.441884179616073	0.00861400808464252
ACSL5	52.0956848571247	60.667127860119	0.219751134610199	0.00208592649560714
ZDHHC6	72.4098950449529	73.2270705520645	0.0161902223038898	0.757367384316875
VTI1A	15.0687212028066	13.41179655012	-0.168054485269729	0.125797065342456
LOC103344931	6.478584857021	5.33057794484129	-0.281386754494604	0.119291859084468
CASP7	39.6953043958347	36.826772972902	-0.108213375925269	0.1472840122174
DCLRE1A	18.0846826758541	13.7861803861294	-0.391545486282053	0.00491285346169443
NHLRC2	7.07593712051861	5.70919494800202	-0.309633901844046	0.0666795949812799
CCDC186	17.0702427112105	14.9151511979593	-0.194704968654902	0.257925061582707
AFAP1L2	0.932387077422596	1.55964351755845	0.742215400402477	0.0656978415080128
ABLIM1	15.8381422305084	17.1182625632899	0.112133159989332	0.374761075616002
FAM160B1	18.2322264649665	15.048412409286	-0.276879457442246	0.0109500947465261
TRUB1	26.3037711087016	24.1535405618001	-0.123034967166136	0.0543292083275816
ATRNL1	4.44374115458897	4.1992548611497	-0.0816414321350865	0.0684598365455035
GFRA1	6.84629966246457	5.67583434330876	-0.270491957416146	0.107350908953592
HSPA12A	1.33820709964972	0.659628389739028	-1.02057600600089	0.0324590126161905
SHTN1	20.8291248179455	27.7385039561924	0.413287757080245	0.0203503725675609
PDZD8	13.6400282198597	10.6236922318669	-0.360561371598627	0.0366825189059926
RAB11FIP2	8.58994453218337	7.93381466088416	-0.1146341199104	0.127672132208866
FAM204A	43.8004701524365	42.1477678255225	-0.05549012865949	0.157526622799455
CACUL1	24.3148607071978	23.1769391127014	-0.0691482789596358	0.455740300999625
NANOS1	1.11849989295045	1.14954963188001	0.0395036375334992	0.578575608532187
EIF3A	263.57722967162	247.568993770267	-0.090395103174078	0.373865320477963
FAM45A	0.48387473128148	0.365723062310762	-0.403881996155853	0.252789557683811
SFXN4	61.5054993717392	56.7961700906033	-0.114921763019532	0.0722837739683589
PRDX3	235.709301230646	257.294332274868	0.126410988155332	0.0671472608603622
GRK5	16.7025939088196	13.424545984409	-0.315198872927767	0.00213109981422523
RGS10	47.0915263999447	45.14546392109	-0.0608864487746752	0.216730323032083
TIAL1	73.1456308443525	68.1400791147431	-0.102268068975224	0.112147667047975
BAG3	25.640937509443	21.8721770519341	-0.229352185671078	0.0891954447757354
INPP5F	8.73253518743993	7.01181957281454	-0.316611677577274	0.0734700007213538
MCMBP	79.8581413861789	70.9593383263452	-0.170446938138429	0.0359375824831175
SEC23IP	20.7975208877927	19.8820191718169	-0.0649472849488743	0.356505106430107
WDR11	69.3052402715022	56.9147140481294	-0.284162762948038	0.027437555018637
ATE1	16.6036339891977	12.6825196198644	-0.388657642288852	0.00126013135263349
ATE1-AS1	0.936820631659716	0.921558482853675	-0.0236971253863814	0.959677983086184
NSMCE4A	129.512556925183	123.637846862965	-0.0669715464023615	0.0644820453878992
PLEKHA1	1.14264520740475	0.839809614251572	-0.444243305140997	0.0806506276240693
FAM24B	13.6113102417315	12.5822057235213	-0.113421093117637	0.491584121211794
LOC399815	2.25364487846415	2.02936071087078	-0.151234877297057	0.44924806092276
C10orf88	8.26668275940344	6.31236365322209	-0.38912820233422	0.0101962613243395
PSTK	9.92547907688082	6.06057633145814	-0.711681745514135	0.0102446662558174
IKZF5	13.7811294232397	12.9799431896647	-0.0864100589997064	0.0757348998228457
ACADSB	9.51565237648878	7.10131384419851	-0.422216600097602	0.00853755712412344
BUB3	186.739975742693	169.800170982129	-0.13719288916604	0.010456250121716
CHST15	81.4186260898325	78.5539506574489	-0.0516750429509237	0.620960918984345
OAT	123.488040324823	92.2869003494415	-0.420173540834373	0.000602469642918058
LHPP	9.11434997030519	8.81815109045762	-0.0476635714881136	0.670362676686587
FAM53B	18.9878766377265	14.19822563231	-0.419367936042285	0.00620200850706056
METTL10	14.1233746930797	14.82100382329	0.0695583115045233	0.1481961326103
FAM175B	26.7080778732974	24.5267148829324	-0.122922140106096	0.281780015616363
ZRANB1	19.7886897934901	15.8253085732374	-0.322442464269009	0.00239958566128879
CTBP2	1.83480668373325	1.5930088765648	-0.203873762040925	0.14759929555131
FLJ37035	1.06549002113473	0.808364333162044	-0.398439508287981	0.107014365231391
EDRF1	21.2899184063887	19.7632106473115	-0.107353080597327	0.232635498356305
UROS	64.0132439913242	67.8583659545991	0.0841562682954676	0.152147254273361
BCCIP	55.4428021376108	59.3248000724876	0.0976351588291544	0.0609129140808782
DHX32	20.8909664751052	15.5696754540471	-0.424140364979113	0.00221738284807668
PTPRE	10.4676607075958	6.64709042352235	-0.655144182808215	0.0291011711058419
MKI67	171.809554008938	131.590078076935	-0.384759550662149	0.141171675274623
MGMT	4.36595775786809	4.68679369354732	0.102303118860007	0.32939155153925
LINC00959	1.81048128445869	1.15673211125239	-0.646318475337671	0.0033032806905848
GLRX3	131.502946454572	132.784775333336	0.013994616587345	0.432546929217786
PPP2R2D	12.4201838773231	10.9115202489237	-0.186834413077816	0.0102514095091443
STK32C	21.1064861660028	27.5392367552526	0.383802158990451	0.00301052216610524
LRRC27	2.07015118162388	2.11031412699046	0.0277216341430599	0.741221155328902
PWWP2B	2.82015706317747	3.1080237707046	0.140222024806073	0.253359164759403
INPP5A	4.34936908505618	3.54564071891005	-0.29475978548156	0.0318249272500724
ADAM8	314.735113321371	285.384025306094	-0.141233560836559	0.101718142346657
TUBGCP2	39.6438626474939	39.2458527691176	-0.0145573284591528	0.865048142109796
ZNF511	82.3010987288266	74.6178992991525	-0.141389946055683	0.0876489172304756
FUOM	9.36744428734254	7.54745216985462	-0.31166578314626	0.137912391195003
ECHS1	79.7182315308754	79.1865061892962	-0.00965509760842238	0.871074458033725
PAOX	14.0206544177526	10.42176990639	-0.427953380925627	0.0666664603288804
MTG1	36.2151932828744	40.0347275438105	0.144656912898362	0.0744402504956441
SCART1	0.230484960705272	0.215236590768237	-0.0987492563556032	0.744490253176912
BET1L	42.7591844529995	40.2926129822308	-0.0857189692434914	0.328922654271383
RIC8A	83.2512740339738	78.3328168424329	-0.0878555120893658	0.180867261903658
SIRT3	7.80020910800253	6.35059009457691	-0.296622147437023	0.077485074887581
PSMD13	217.034554289559	238.43494483545	0.135670937646788	0.0172920913694135
ATHL1	13.1849716779277	9.22442812802305	-0.515363093591522	0.0039041016656163
IFITM2	4.21520562927205	4.59356913774682	0.124012531332619	0.346095338559676
SIGIRR	2.80666421693466	1.29490490852199	-1.11601031600829	0.00201301373831378
ANO9	5.09569020979294	4.34957193834523	-0.228404146658682	0.142737299147648
PTDSS2	12.5400548951615	12.8020382141844	0.0298298565041053	0.735478039764559
RNH1	132.87085153089	134.210467585581	0.0144725483055867	0.77169347376372
HRAS	54.8587240409473	62.964618169846	0.19882029294687	0.0383963739179722
LRRC56	4.86110860003412	4.104106938863	-0.24421704205635	0.140416858750117
LMNTD2	3.16890915551309	2.46849490648337	-0.36035463374038	0.0401777683845609
RASSF7	28.9676187741856	27.1662163084164	-0.0926274535929062	0.08237620131507
MIR210HG	1.35569565960065	1.03502272106111	-0.389370905461723	0.143114773471559
LOC143666	0.528989241306514	0.673838707613038	0.349164923400205	0.266470651705529
PHRF1	39.8065763913123	35.5594588729791	-0.162773426095874	0.256212210475101
IRF7	41.6705515544386	23.9857847774542	-0.796848552740499	0.000356931421608063
DRD4	0.554170581290485	0.394930420517567	-0.488731626593025	0.0154700004030514
DEAF1	33.0602090465875	31.0896416693007	-0.0886618584536044	0.185628192688846
TMEM80	18.6259722454709	18.2258404315502	-0.0313303921098809	0.625827124799533
EPS8L2	8.32372507808859	7.07398622324705	-0.234705906142972	0.0915279961078717
TALDO1	449.225060188269	464.469607837163	0.0481457869405156	0.18013036409406
PDDC1	31.7043882551014	32.2403856799622	0.0241864624890141	0.676240450758689
LOC171391	11.3001500145833	12.107078389651	0.0995088389882006	0.359776061036146
CEND1	49.9535275375807	29.0853749997855	-0.780292654470415	0.00873667504494006
SLC25A22	20.6207634998648	17.1013517840881	-0.2699873825043	0.0591736485089298
PANO1	0.582312007662113	0.428892848366208	-0.441175108659986	0.254293438515048
PIDD1	30.5367858447569	30.8631441251419	0.0153368222742033	0.835590066881337
RPLP2	2547.38509357876	2532.26011980152	-0.00859146189643475	0.909107674759445
SNORA52	14.1628468325991	18.4474838731821	0.381312768202548	0.170786330311886
PNPLA2	61.9614998402936	41.8887712481672	-0.564808501161915	0.00486577465022138
CRACR2B	18.6870446628812	14.954512384065	-0.321457556537212	0.0078014978660977
CD151	85.0695977632828	85.3531611440187	0.00480095338576226	0.886179790821959
POLR2L	203.490235284839	241.14754081013	0.244956531010527	0.0130390055194644
TSPAN4	2.62473406507602	2.42974131952943	-0.111368531412479	0.279352103726278
CHID1	49.1239180506995	56.0871172622126	0.191243801492709	0.0326421006439443
AP2A2	41.4113732247554	35.9665903953629	-0.2033696444973	0.0992470306087056
TOLLIP	33.4911039394423	31.6084690912366	-0.0834667690214163	0.173360812394525
TOLLIP-AS1	1.30123744070873	1.37115895503621	0.0755115898690301	0.574840406310537
MOB2	31.3467656166565	28.0110569111078	-0.162320172223486	0.0790621545184869
DUSP8	1.46291799896069	2.10591214345207	0.525596345562959	0.0294598705305457
CTSD	297.588038944285	270.795181180129	-0.136114474607758	0.0743012577723081
LSP1	112.893975202567	101.487971856576	-0.15365974372979	0.0601300239009375
MRPL23	112.996785764236	134.423688306634	0.250505658778228	0.00146434499503113
TSSC4	43.3351309275116	41.4632200191618	-0.0637049034239875	0.213092886204456
KCNQ1	36.5365086423507	30.9726857224961	-0.238342291129043	0.0283620158767423
CDKN1C	5.71422270572262	3.53368193316262	-0.693385076166197	0.00587459961685925
SLC22A18	9.78514444093575	5.9786407289059	-0.710775628545995	0.014344037190313
NAP1L4	248.088525518435	225.285389345018	-0.139101257789286	0.0180693625710296
CARS	80.2134246409763	81.3123991729116	0.0196316543670612	0.627433261415495
OSBPL5	4.81733669626022	4.4845882839029	-0.10326021929712	0.372514152561024
MRGPRE	0.589160669355256	0.689999171550604	0.227933506233121	0.63782586913974
ZNF195	20.3308737701539	18.6177101020444	-0.126996581395551	0.0794014794969068
CHRNA10	1.44348454030322	1.32227681173963	-0.126531427285603	0.738974361256806
NUP98	36.5671933236331	33.0681588181383	-0.145107177564726	0.201399267097278
PGAP2	20.6728482836155	20.9851335224777	0.0216304672282876	0.807449617928755
RHOG	92.3367808456522	88.3077388982748	-0.0643655615148818	0.310052405919739
STIM1	61.6899790501696	55.5211613757043	-0.151998410219073	0.192483781689704
RRM1	224.121429521461	225.687743199477	0.0100474701107411	0.668164230187864
TRIM21	59.4315455326906	54.881286455883	-0.114914599401861	0.0309833737136239
TRIM68	10.416856732245	7.60868678018622	-0.453200633996045	0.0114561875391185
HBD, HBD	43.0211674071852	43.1772383424154	0.00522429639793427	0.960886692403852
TRIM5	6.72723572791827	4.71321186929559	-0.513303277142371	0.00828297744435065
FAM160A2	19.9910667895062	18.2638262417191	-0.13036642188323	0.170960093637462
CCKBR	0.895659782237757	1.27553592338306	0.510080799164987	0.17169144439887
SMPD1	57.0057092786478	42.17904395457	-0.434580021535795	0.00470050832551302
APBB1	0.413520308352003	0.357050015061411	-0.211832004087514	0.272344460118816
TRIM3	3.09350644343934	2.66328838532055	-0.216034384493684	0.467832669756907
ARFIP2	24.0103021994824	21.7313099695166	-0.143878418586099	0.0354041489285977
TIMM10B	32.3129127928828	35.4075107217394	0.131944614755208	0.196476502159212
DNHD1	1.33586301366629	1.45717700504311	0.125404059996485	0.479396591505237
RRP8	36.4440383058724	35.9502625732261	-0.0196805228916735	0.750624625317863
ILK	66.7701412731065	67.4768982182611	0.0151905645588562	0.77464551457803
TAF10	163.03780944337	170.991578002985	0.0687186956790728	0.0501974596273071
TPP1	118.491001231026	114.937177228574	-0.0439319749696771	0.677417841615799
MRPL17	45.3158384525754	48.4611747217311	0.096813998440999	0.0729877393524107
GVINP1	12.5552882214968	6.8149195777663	-0.881526610628004	0.0218294422204332
