CCS1477_6	CCS1477_24	LOG2_FOLD_CHANGE	P_VALUE
CLEC2B	2.70348598694025	2.48505550865218	-0.121542800867337	0.530796479165818
CLEC9A	2.13932476061756	0.646091456933085	-1.72734520376236	0.00222349358721412
CLEC7A	7.90710667946325	16.6806703337807	1.07695547231979	0.00310853933745059
GABARAPL1	72.431313586512	65.4366473185748	-0.146514706776674	0.0136655230341393
KLRAP1	2.72342931586186	1.49133158756966	-0.868823356975303	0.00761864677836422
MAGOHB	12.5764946000991	8.76710611968093	-0.520557245188217	0.0123969462218487
STYK1	0.249106644237666	0.469038531366904	0.912942942518027	0.0734908747620846
YBX3	173.158607733139	164.444166317452	-0.0744962765957706	0.19723726385335
TAS2R10	1.05932158870836	1.61469597649469	0.608121923235912	0.274496817907148
TAS2R14	3.61632332402286	5.51511144498699	0.608866368628383	0.0324210323728682
TAS2R20	1.87727277590111	3.12334779517939	0.734454931935301	0.0436076492992096
TAS2R19	0.545960383638319	0.948751334979661	0.797233741443077	0.184378666511167
SMIM10L1	30.461622153659	27.4930852416682	-0.147923957329991	0.041101038954722
LINC01252	1.09705018875451	2.13932545537477	0.963526447405863	0.0195771748759671
ETV6	15.4495276089817	15.6303836320888	0.0167904618991683	0.729384119364368
LRP6	10.336744382742	8.55499111407944	-0.272943610744076	0.0135862891947305
MANSC1	0.618320485200597	0.249121666371725	-1.31150430371259	0.0139951628161551
LOH12CR2	0.809184908124103	1.46372482435764	0.855103039035834	0.0528520881898314
LOH12CR1	14.0375931348911	8.71177355379946	-0.688257234967364	0.000595351873684294
DUSP16	17.9858081020205	34.4370138590882	0.937101066379676	6.50995922066107e-05
CREBL2	54.8968945485831	59.44464747449	0.114822372403448	0.0243441501431657
GPR19	0.571433784453993	0.689724096006685	0.271433035065048	0.597084889868057
CDKN1B	292.29442431344	364.714280026087	0.319344378916659	0.0053955607902684
APOLD1	4.8432789694878	11.8866329583119	1.29528410235095	0.00214566560750699
MIR613	7.21926066677176	13.5536264149353	0.908755909778107	0.186463221643177
DDX47	85.9251604755809	87.3238750804874	0.0232955117149586	0.38597989388786
RPL13AP20	0.820743341934912	1.37999152699361	0.749656362557852	0.172227312906746
GPRC5D	104.747842145073	49.8950517031552	-1.06995187424547	0.00011151504765355
HEBP1	74.788893015884	84.7609822715313	0.180576277070913	0.0062791466717595
HTR7P1	1.3217068436677	2.41384853856979	0.868932933688213	0.0255787476512608
KIAA1467	17.9557119130268	27.6165495139167	0.62109022214322	0.000278781821894613
EMP1	11.1494927150005	9.48432053125926	-0.233361745252994	0.0484926145421539
ATF7IP	30.2793066118032	19.0746825539002	-0.666673120830106	0.00117210889981026
H2AFJ	9.14830110871261	16.2483390031764	0.828716488507948	0.00128283181414249
WBP11	143.80215363516	86.5211735242489	-0.732960143838189	0.000426108043124146
C12orf60	3.9191561789282	1.84526675527917	-1.08671367558037	0.00379014680055148
ERP27	1.79252174748764	1.55220418211981	-0.207672275373725	0.283899839976688
ARHGDIB	755.090016034918	578.316705296764	-0.384788865204205	8.9145097346995e-05
PTPRO	0.445864184693847	0.893196146722199	1.00237271160748	0.10011304642904
EPS8	17.7316619604127	3.09590314848678	-2.5178955197155	1.15669506339297e-06
STRAP	273.464171650915	243.51213800131	-0.167358142327007	0.0025565525168505
DERA	43.6105369776566	32.8415833469057	-0.409153070969696	0.000138012164672675
MGST1	11.3914774708022	4.74180778213883	-1.26444578941119	0.000408150583035444
PLEKHA5	7.17085110115863	8.72581771361467	0.283145974335809	0.0287276699974973
AEBP2	11.2766816667378	13.7206713862759	0.283008482399823	0.00652312681259584
PYROXD1	24.2639182796943	25.6164064116127	0.0782555577977778	0.0821433616279809
RECQL	85.8662861831478	60.7629419308369	-0.498900073063488	0.000201584135980266
GOLT1B	45.7879097872546	34.7276968830744	-0.398879972302549	0.00994329237548677
LDHB	751.472033924476	702.780502428264	-0.0966452486297425	0.194634845211031
CMAS	89.0155693908178	97.1611562134845	0.126321963370201	0.0274334287878276
C2CD5	43.9808486763349	44.1599621005728	0.00586349052902011	0.903680050518535
ETNK1	51.3850177698316	50.2906089924822	-0.0310587531390321	0.603759927962663
BCAT1	0.864371612853967	0.504157533182603	-0.777777092445743	0.025477614705844
LRMP	28.6165729519832	64.6506855186781	1.17581475870564	0.00136291892121393
LYRM5	41.5655094893682	50.3712038646257	0.27721231612689	0.000575931940170662
KRAS	69.5020351065095	77.1509727551345	0.150629124707062	0.00363889867907441
RASSF8-AS1	2.04124923336131	3.73522953163491	0.87174455608704	0.00892336469445452
RASSF8	12.3526846141102	6.92456794690257	-0.835028654168361	0.00148649983222934
BHLHE41	20.8110606677723	52.1436335742717	1.32514062294046	0.00202986886887468
SSPN	0.794837457766436	1.18982779257257	0.582021014747902	0.00658282945270419
ITPR2	23.1056157715075	26.7806356512774	0.212946665862659	0.0021696571785239
ASUN	39.8623055422686	51.8817003900411	0.380200609097525	0.00125938508341404
FGFR1OP2	67.0679254817598	74.7987082018229	0.157390376635443	0.00897965581569395
TM7SF3	28.4942200948226	28.9054774720493	0.0206735978295495	0.505768930521318
MED21	41.0411446910922	28.2837119725969	-0.537099497353428	0.00516084288568472
STK38L	62.4476619981564	78.6040283664786	0.331955691613722	0.00647795950130535
ARNTL2	22.9991503117732	21.2684029858714	-0.11286885530377	0.0237235034642836
SMCO2	0.947133820318849	0.8297583966941	-0.190876954494507	0.276447311020808
PPFIBP1	10.5812816129986	8.87361261935777	-0.2539209000802	0.00490758613556774
MRPS35	72.4529735149398	73.4212171961806	0.0191521319163056	0.554362506646932
KLHL42	21.1997872340394	13.5059236788462	-0.650457475573614	0.00177037363854943
CCDC91	24.1031702645885	45.5420585609745	0.917976589568483	1.53409268586282e-05
FAR2	2.26919069380248	2.12148387257772	-0.0971041411151694	0.228075061988715
LOC100506606	5.65123535768857	3.56607316584278	-0.664229971204444	0.0273639430579078
ERGIC2	106.511137302968	82.333505964082	-0.371452727256504	0.0109115400961165
TMTC1	23.1039769588813	23.9322971503905	0.0508176725711684	0.217615933335515
IPO8	30.4706345147645	44.8826448308034	0.558738150397448	0.00259163279384264
CAPRIN2	37.6084729045492	33.759986878402	-0.15574338349615	0.2935381746742
DDX11-AS1	0.505709386800561	0.628220224865338	0.31296183221783	0.233726016639906
DDX11	46.1235043500996	28.593527941483	-0.68981349526645	0.00918438517203167
FAM60A	30.4037483718807	41.6750172370742	0.454933596456885	0.00291515918665242
DENND5B	5.20942167627204	7.89133460946215	0.599146093722386	0.000378729129157256
METTL20	2.97480769365387	3.60704710213644	0.278021854025262	0.372704317804905
AMN1	3.50467248089096	6.16960973540506	0.815899605588741	0.00644958665756193
KIAA1551	44.9387753602168	45.4810124426202	0.017303560351774	0.718962867799018
BICD1	10.5142092953996	12.0843875272284	0.200803996338554	0.11520949690321
FGD4	7.33130465806119	9.53223607366502	0.378744722400161	0.000783874178981993
DNM1L	91.5842101339708	87.2770385594339	-0.0694967376606137	0.0772486473876919
YARS2	28.3773905469763	22.4688554599929	-0.33681529495054	0.000555901480828977
PKP2	54.4740807678919	78.7246616253581	0.531245704832052	0.00138073875783013
ALG10	11.0559394464272	7.45087941024857	-0.569339000462935	0.0031728233244724
ALG10B	7.35789830887402	5.01994620621662	-0.551621833101077	0.0401290441571372
CPNE8	13.8123442842513	17.3609236289564	0.329885503377645	0.00934972318133249
KIF21A	36.5052656900025	26.9990621896587	-0.435195283827399	0.000621660981576005
ABCD2	2.20997436900258	7.37399285488022	1.73841638099265	0.00013067695219798
SLC2A13	11.1986814923457	7.57087747507291	-0.564796457255232	0.00286876534400486
CNTN1	3.39629603730091	11.9408329085884	1.81386935074041	3.55158335892673e-06
GXYLT1	31.0762982940925	20.3681388508594	-0.609500505589913	2.71679317963377e-05
YAF2	6.92236502299205	4.96656890444923	-0.479015491167749	0.00833973606183671
ZCRB1	49.1049312671283	60.2869044385277	0.295976741324891	0.000715549915796243
PPHLN1	50.0710526501933	47.7445363912336	-0.0686411367916819	0.153145722525467
PRICKLE1	3.49577982367694	2.98107381047228	-0.229782225311015	0.0451822957380881
PUS7L	23.0241131959655	12.6816044191422	-0.860408309822361	0.0018204283779066
IRAK4	39.4370742626115	40.3716066551148	0.0337884766374764	0.67172446760678
TWF1	43.1630541731322	36.1148622846106	-0.257204283031688	0.000466388364646309
TMEM117	5.38260847071334	4.17367802739102	-0.366986177899539	0.0139538828088488
NELL2	4.58778481647617	11.1098997398596	1.27597616684006	2.53966068043753e-05
PLEKHA8P1	4.67478266416413	4.57931019295176	-0.0297690005812113	0.790003780071294
ANO6	25.6874273585805	31.9478307153518	0.314655565282017	0.00483075660071378
LINC00938	21.0592046522395	29.7357504092056	0.497747533117683	0.0154066599686193
ARID2	23.8646962968479	29.0248520161411	0.282410734788812	0.0023259607258407
SCAF11	83.4785254192966	82.630575358435	-0.0147294033661863	0.727198965182464
SLC38A1	84.0950710453218	109.185002120657	0.376681549002032	0.0011120361728164
SLC38A2	220.95093105452	208.638208376621	-0.0827226244241635	0.107721066841601
LOC100288798	4.63237371567785	11.4786820371238	1.30913345149214	0.00250587311009122
PCED1B	1.96825963633833	7.78991754664927	1.98468751649706	0.00389482986139484
PCED1B-AS1	4.19216191977662	12.9307900710259	1.62504408017311	0.00286943822191944
RPAP3	50.4088758587579	42.7118457436839	-0.239041538192064	0.00216628315125285
SLC48A1	37.5500275424701	45.4078224135934	0.274126886317297	0.0279794626860452
HDAC7	39.9001668513094	87.7746017743258	1.13740876633359	0.0076237792461577
VDR	31.429176851992	33.9193960114309	0.110005993031395	0.0954154393487478
TMEM106C	209.968244463686	115.878629638982	-0.857556622855449	8.48114845728537e-06
SENP1	26.7785078194948	16.520574207843	-0.696811739937445	0.000773866237495924
PFKM	33.1364577270884	62.6844258903002	0.919687658858466	0.000280167898511657
ASB8	73.3520269806217	57.500913148221	-0.351251966225932	0.00101620760361499
CCDC184	0.943041835569272	1.00581437337799	0.0929703964041131	0.795291518313885
ZNF641	17.3015961715251	15.4324678396246	-0.164936356027164	0.126245813660458
KANSL2	57.7715621402126	42.7895317580011	-0.4331016138431	0.011117273312556
CCNT1	34.9173215597375	36.8095838952982	0.0761385443672644	0.0130786587429042
ADCY6	21.6751314073081	42.9655264911335	0.987138833663333	0.00482204890156822
CACNB3	14.9694959110707	27.3099397831855	0.867400492737522	0.019542408075976
DDX23	125.531836568234	112.779571351209	-0.154547532789596	0.0158903913587642
RND1	20.6718759986746	9.03975551067644	-1.1933136619537	4.35987761969158e-06
CCDC65	0.570962154452267	0.356790585899947	-0.678317571909205	0.250055046574096
FKBP11	96.4094706314222	27.443620840549	-1.81270403474422	0.000276321854516812
ARF3	113.610452484629	173.749370058305	0.612912174249628	7.51283761646826e-05
DDN	0.428284173482818	0.55763605618345	0.380755481565527	0.130842964878787
PRKAG1	120.455901558064	96.1887932043915	-0.324564355099812	4.49980863169675e-05
KMT2D	15.4352134085987	19.9853195753876	0.372715212449962	0.0752147490708134
RHEBL1	28.6489719935716	8.37252527035261	-1.77474864145638	1.17611727725889e-05
LMBR1L	39.6404838240223	35.9496179129117	-0.140998133959263	0.345229339649758
TUBA1B	2019.3075590286	828.678306720281	-1.28497660239913	8.19439180941118e-06
TUBA1A	117.790515776528	88.9200949408895	-0.405641987474439	0.000323781052172394
TUBA1C	300.126972422455	143.782163424743	-1.06168826325591	0.00115033229422098
TROAP	65.090013728853	23.0190304759936	-1.49960914773308	0.00568971356811565
SPATS2	63.6993549202712	89.8118459032808	0.495626982042433	0.0189950001885414
LOC100335030	0.697276354698974	1.30483051802145	0.904059965609345	0.0702377792287468
MCRS1	102.632710837347	149.493746247484	0.54259451727026	0.00746054327987547
PRPF40B	8.41935637046132	17.2311525621155	1.03323735040841	0.00858167517586323
FMNL3	3.1669523481343	7.25539040896088	1.19595808721164	0.00654213589667
TMBIM6	703.290142065784	697.882552256636	-0.0111357318991182	0.469682372392034
BCDIN3D	9.9315108446923	11.174016153363	0.170062699471392	0.106993578358109
RACGAP1	121.304290591632	31.9493772073159	-1.924770866237	6.79902194616022e-08
SMARCD1	97.7626439380076	123.819297268305	0.340880968749718	0.00101863928293243
GPD1	0.879956198486285	0.699495267970768	-0.331117414907192	0.411784344603196
COX14	45.9551397533615	68.0394636580795	0.566145542910991	5.6416692394806e-05
CERS5	25.6044333717922	24.8924910778196	-0.040683019446331	0.451492132084621
LIMA1	28.2853928014755	14.0300351432721	-1.01153858322909	0.000357853923127053
LARP4	41.6397333980053	42.467339633237	0.0283929021888693	0.463545207801774
DIP2B	22.7289166250518	19.7919618057323	-0.199614298327581	0.0248758043076503
ATF1	26.03390033464	28.4714910386327	0.129126579379445	0.0346627055201499
METTL7A	175.596348843174	456.102257475962	1.37709446345011	0.000892279260768863
SLC11A2	9.41097005558969	8.10994862882179	-0.214650663503613	0.0783601994841096
LETMD1	46.6448594489418	49.9305518109965	0.0982047548512773	0.486558678831211
CSRNP2	30.5393211493384	22.5501776451884	-0.437529194446752	0.00633207166620636
TFCP2	5.80708152893552	7.55233543912581	0.379109554830472	7.65818074170536e-05
POU6F1	1.24691320103241	2.97087722627803	1.25252794484326	0.0302124884907788
DAZAP2	243.701836948727	322.892672036861	0.405937574054754	8.65898324013084e-06
SMAGP	1.80663483024743	0.862332262467107	-1.06698916626257	0.0239344098565728
BIN2	93.8831179251898	226.580172286562	1.27108395776136	0.00615997959875032
GALNT6	6.07769732275142	6.66731151282381	0.13358030631489	0.0957570879159499
SLC4A8	1.37977578382688	0.972930933722518	-0.504024545447225	0.0189392139714924
SCN8A	1.01071898172578	0.687829535856006	-0.555258956376563	0.0166104561696896
ACVR1B	3.73743119249971	2.48891718983389	-0.586528788604268	0.00451900161032861
NR4A1	4.29841566032339	1.48522123370755	-1.53312715312877	0.00290031639358137
ATG101	87.6025157297417	70.3751694845023	-0.315905809451096	0.00111225022031192
EIF4B	317.547526071969	372.542958973692	0.230434265921283	0.000490884243063001
LOC283335	0.7131840564327	1.45091849724234	1.02462012455583	0.00854653033182567
TNS2	0.441240328050979	0.948570798768957	1.10419080154406	0.019552972244968
SPRYD3	50.8889011823058	41.2119194952337	-0.304289379826308	0.00303506402466518
IGFBP6	0.785117695526192	0.623497731232577	-0.332524631510134	0.518340150008601
SOAT2	0.165543853864346	0.334735301367534	1.01580725756766	0.0041581060094699
CSAD	27.881146490021	47.4245941516121	0.766345540508648	0.0360656803413433
ZNF740	36.528182470757	24.941521685384	-0.550460484588972	0.000453441347557857
ITGB7	10029.1715694951	23687.3967729729	1.23991721494369	0.000518408207732977
RARG	5.83840341742282	16.9082935878217	1.53408526238294	0.000705886364834166
MFSD5	41.8058450823597	40.1618639429442	-0.0578784393240062	0.237997388662237
ESPL1	38.5872742168877	10.7956159912334	-1.83767957131694	0.00151860157453956
PFDN5	394.051740144963	508.208997435728	0.367036845190822	0.00741852983585062
C12orf10	81.2137863184049	73.6037668199592	-0.141945049648666	0.00641102563889276
AAAS	70.5176605845716	76.8122669613446	0.123352114331674	0.194910942910741
SP1	59.5953142410988	46.1282917878489	-0.369547033531063	0.00212318514607607
PRR13	162.471996217314	218.561193984546	0.427846194424742	0.00772452022064291
PCBP2	813.213677476481	936.496234656224	0.20363871373924	0.0439463021976508
PCBP2-OT1	2.37841521783553	2.63243160743662	0.146395450233586	0.53277011537874
MAP3K12	8.15871224525751	29.4723600815925	1.85294922973194	0.00394755938440004
TARBP2	43.2627175145552	46.6068451006241	0.1074175676823	0.232354064374084
NPFF	5.22776064825086	6.31184373817889	0.271868399901297	0.535122049362457
ATF7	16.1483193041593	16.7630880353136	0.0539039226408972	0.60010545362343
ATP5G2	153.020992742267	182.267396363766	0.252326930111842	0.000541167442498748
CALCOCO1	78.0121302680819	176.060724128376	1.17430273246546	0.000825148692132588
HOXC4	0.420114455390275	0.461941922656309	0.136929053913821	0.758301614898458
LOC100240735	2.87216317748269	2.01998770358095	-0.507791205183094	0.146426721713428
SMUG1	20.7235555217121	26.0935404446634	0.332421160194836	0.00883137478529664
CBX5	71.4057214061144	47.175452730095	-0.598003312236922	0.000433764957812284
HNRNPA1	36.6432053771912	41.0487233821411	0.163791645587385	0.0615606544216137
COPZ1	173.109080888883	172.033871809266	-0.00898876139886347	0.687696867155938
ZNF385A	2.14140248595033	1.96138580941162	-0.126682636937778	0.51679791767471
NCKAP1L	69.8164644108503	96.8964646797911	0.472876730147011	0.000490215828204983
PDE1B	19.7662873125043	23.9140533668153	0.274816767506379	0.145646619487792
TESPA1	16.2553062132245	18.7515409858544	0.206098426546786	0.0166692537170497
ITGA7	1.18158043717388	2.38115114368081	1.01094135320499	0.00770056917050495
BLOC1S1	26.5381077324616	26.676459198732	0.00750168367505039	0.929584288226205
RDH5	1.75637990993993	2.69769289113139	0.619121181709814	0.222675706581293
CD63	216.705730927379	429.167602913117	0.985803866795695	2.21392443944647e-07
GDF11	10.2414808176014	13.3624979018449	0.383765391454136	0.0156915915127628
SARNP	104.461591401841	103.921037465921	-0.00748484877228007	0.894207818943766
ORMDL2	87.3807090186001	101.528277030021	0.216494876747359	0.000873037796192742
DNAJC14	45.7993754324581	42.4033935161952	-0.111148197017095	0.143354720822149
TMEM198B	16.3486604232677	28.0675744663188	0.779731965926858	0.0323530451905276
WIBG	56.0229213392412	54.4490402426238	-0.0411105961241497	0.384521677047389
DGKA	2.14878828705563	3.02052567261372	0.491276302812374	0.0807146798101676
PMEL	1.86951919821299	2.39180834868802	0.355434507201436	0.179929860838207
CDK2	99.0473732848286	38.8390776477801	-1.35060977568284	7.42663907360372e-06
RAB5B	101.421834503486	101.167582353982	-0.00362120108242427	0.927027002386298
SUOX	25.6326329915589	19.4962473907743	-0.394785217436537	0.012981843777724
IKZF4	5.22516807727437	6.35365266740856	0.282108780057685	0.103463087281312
RPS26	818.082900426667	732.616355521489	-0.159189136769963	0.0563939040398894
PA2G4	186.56787176952	153.154125657295	-0.28471633518237	0.000130897811054458
RPL41	4029.27504053443	2851.8864791616	-0.49860373231493	0.0105196039968965
ZC3H10	16.4151772747282	16.0316525057423	-0.0341071874614286	0.551273958827983
ESYT1	103.327987063556	130.63855499399	0.338349667752764	0.00500145579608157
MYL6B	31.5811044846546	46.089147381316	0.545365451625055	0.00165076073172106
MYL6	1851.23453020952	2539.85629886807	0.456259194134596	0.000154251694291989
SMARCC2	57.8031449815936	65.3212794162426	0.176405058830833	0.0660922722410315
RNF41	30.0802775866688	28.5104364624783	-0.0773277550768713	0.193542794262947
NABP2	75.2517632207412	58.8987904941289	-0.353487377845409	0.0145674673267549
ANKRD52	49.4763491442262	35.5860597121509	-0.475426849476816	0.0033315867479821
COQ10A	44.4804872446161	37.7247441793948	-0.237661474081785	0.102791550236975
CS	164.651567805703	171.484052008416	0.0586581629266	0.229283379394547
CNPY2	125.968739548086	121.033332195771	-0.0576613425152232	0.328502216102569
PAN2	22.7879505224941	44.2374793116395	0.956998003025742	0.0225864038908084
IL23A	26.2844251744486	38.0780833229539	0.534752677456926	0.0408917792315568
STAT2	140.67648652108	281.660180597702	1.00157441032425	0.00269505021577298
TIMELESS	62.5012811608081	40.7933881274242	-0.615550426365771	0.000557277832824546
SPRYD4	10.2350907609902	16.7966416694351	0.714648912826229	0.00104613347375113
GLS2	3.8241351691617	4.35683764866685	0.188147836082535	0.122323198052253
RBMS2	2.58901239079728	3.5491674088592	0.455078755874437	0.0491185826192067
BAZ2A	53.2454046541688	89.7040849087304	0.752516664626388	0.00361716499413871
ATP5B	1585.80802111998	1261.68185997358	-0.329869955395653	1.74219467455727e-05
SNORD59B	13.4421965767746	13.3603716592718	-0.00880876551858611	0.96851997809526
SNORD59A	10.8696063553236	11.0332035109168	0.0215520470497275	0.959815623795042
PTGES3	272.525456985828	266.462524840697	-0.0324583530296045	0.200330944103801
NACA	363.223986917072	401.658551928306	0.145110114251556	0.0499803160343009
PRIM1	43.1914370986916	16.9392610020593	-1.35037438326154	6.63126034917869e-05
HSD17B6	1.68614774593261	0.796418933428586	-1.08213153154697	0.0258900121699842
RDH16	2.30498747150031	1.28703886890395	-0.840703285092781	0.0197063345360337
ZBTB39	13.0442360278596	8.56616560346315	-0.6066909779749	0.000190952777094962
NEMP1	56.4458265100664	30.3484816986797	-0.895242573163574	0.000190890589255792
NAB2	7.11245975917343	4.87452846284759	-0.545085918358862	0.00725816368783687
STAT6	56.5367446286837	155.721948658349	1.46171158270807	0.00307151718908797
LRP1	0.149173796361082	0.274352814417737	0.879038239346481	0.0157915120932026
NXPH4	7.96090816073075	2.49351088935959	-1.67475451586192	0.000492986399070473
SHMT2	232.536652721327	137.299186564018	-0.760135055370661	2.66683504993496e-05
NDUFA4L2	5.18089277129657	5.31352711160393	0.0364691133929387	0.870912772959568
STAC3	0.463679990154509	1.33252575260329	1.52296204051941	0.0418447280680857
R3HDM2	18.6613868503097	24.618555463389	0.399689905337599	0.011651257087394
ARHGAP9	2.63038462041377	1.60812732365861	-0.709892132290203	0.0154372705808241
MARS	170.471651697217	185.973900545603	0.125568320072295	0.0553259494251117
MIR6758	5.18524266438477	12.2499176604423	1.24028863950564	0.0907882138304337
DDIT3	45.8517319414584	45.1497926610237	-0.0222568667553917	0.881328340974149
MIR616	19.9755478499482	24.0525542584184	0.267955037884424	0.458150578482769
MBD6	44.2789250552703	46.76863300292	0.078921062224234	0.749171981801666
DCTN2	121.191706126299	152.494123371063	0.331462677024994	6.59500357072207e-05
KIF5A	1.10570769316138	0.764035552641702	-0.533258365127869	0.142545212104582
PIP4K2C	38.4779400070738	35.8517375142653	-0.101988524412302	0.155987303109102
DTX3	17.5850703939821	43.6504276214527	1.3116446771266	0.00355011258767054
ARHGEF25	3.17476689830817	5.19012538435012	0.709118723572522	0.000686342511732345
B4GALNT1	18.1170078457778	17.90405893655	-0.017058013094171	0.869490320933021
OS9	303.237281495822	363.911602772622	0.263140913569173	0.0143169725131471
AGAP2	28.4759163492115	28.5487145359513	0.00368351845227507	0.945565811891446
AGAP2-AS1	3.64241557284058	4.46034081186896	0.292258417184719	0.0597283054409142
TSPAN31	67.7031931109559	138.414419277601	1.0316984602133	0.00159619166212638
CDK4	110.218926324694	109.59612300153	-0.0081752152353324	0.821569989788732
MARCH9	36.3460057214491	69.3099383514152	0.931265408698866	0.00402029146521988
CYP27B1	1.42827315365722	1.11258664271998	-0.360354227185248	0.282825601346196
METTL1	17.0946162844991	16.5336541915353	-0.0481364219438794	0.508442399220383
METTL21B	2.32008390606285	1.40016638097696	-0.728578709514212	0.0316016737821504
TSFM	49.4688968682879	39.3383796296302	-0.330584195069896	0.000532171253320392
AVIL	4.02388525193731	5.54788801127697	0.46334950117865	0.124067788108059
CTDSP2	147.172167010964	186.921939216386	0.344931052816628	0.00794160579303019
LOC100506844	23.4529132509174	25.9055889920829	0.143496244074886	0.152207029717136
XRCC6BP1	26.3734019430727	23.1016872084626	-0.191085457246751	0.093024820870121
LRIG3	7.92198499585622	2.70713707017752	-1.54909403157445	0.00338717417966409
SLC16A7	1.31957359948536	1.25457869427222	-0.0728688519381173	0.428512169992522
USP15	22.6060972482094	24.1026726059301	0.0924811829611332	0.160354941966955
MON2	24.0037013511877	19.7387800163632	-0.282224060675398	0.0277180059491424
PPM1H	11.6277220618838	14.4478064736536	0.313281981187078	0.00263693762495332
DPY19L2	1.256670100425	3.26255927832372	1.37639814980191	0.00763484351959008
TMEM5	23.8739820828644	25.1706546255914	0.0763035157254971	0.236675962234112
C12orf66	5.96196693627016	7.17942242900678	0.268079412133074	0.0459516094038131
XPOT	101.732195457267	88.5475599026041	-0.200251868560775	0.00406833387304608
TBK1	63.9635117731466	53.4142419364501	-0.260024687321655	0.00999613006532753
RASSF3	30.7091028249554	24.59180588374	-0.320488681965901	0.00163570603929527
GNS	124.976175396472	142.785769491275	0.192199107123956	0.00611285643474154
TBC1D30	4.51711052447765	4.580392906072	0.0200711439898243	0.575438717617249
LEMD3	54.5700306862052	44.7881737206643	-0.28499101481306	0.000365502098467841
MSRB3	6.42264334953519	19.2068775269575	1.58038390762639	0.00156088248367537
LLPH	85.4588633732294	84.0169955202467	-0.0245489334764832	0.65704901659803
LLPH-AS1	5.71136758477463	3.13669578546841	-0.864590624501412	0.0313634984057095
TMBIM4	61.1599311913209	115.831707278194	0.921371535892443	0.00248412970815607
HELB	8.97607640384014	6.27123500047914	-0.51733537377515	0.00141008291186169
GRIP1	2.1580721330833	4.00949881638963	0.893678825022151	0.000967037228669548
CAND1	127.241488589096	93.6120982944118	-0.442802256249675	0.000222912401670026
DYRK2	9.51625504581045	11.5165569699746	0.275243624937756	0.00126286676912726
IFNG-AS1	19.7222027635154	75.9409779429721	1.94505788298655	0.000374634587642631
MDM1	20.4922427533678	9.51981708107469	-1.10607212914322	3.157460435493e-05
LOC100507195	1.08074475542105	1.3303833587391	0.299816192506212	0.163306105719447
RAP1B	181.760668320309	160.412347750593	-0.180254847037169	0.00908933822249668
LOC100507250	0.609911644477679	1.2207232423263	1.00106398981334	0.144231728817732
NUP107	55.6359742435902	36.2851420980646	-0.616639112008713	0.000221581151542241
SLC35E3	16.7645262148177	15.8655020294974	-0.0795185385110115	0.488572774813337
MDM2	131.196937852519	107.186697037285	-0.291608183994563	0.0239859947843959
CPM	1.07086145364563	0.458074357409146	-1.22511812911108	0.000155232200996953
CPSF6	71.0400852709332	54.7182564464243	-0.376611052756748	0.00359257073535798
YEATS4	76.9648229872627	35.7745753828235	-1.10526456482123	2.70946852404354e-05
FRS2	11.8384414745109	12.0085344342964	0.0205809266632067	0.726977058749876
CCT2	211.253977008676	203.218494157739	-0.0559467990431194	0.156046878976362
BEST3	2.04027905623627	3.42378238151263	0.746824517509661	0.0150874066856551
RAB3IP	24.0639445662515	26.2940607610998	0.12786381510941	0.0309089220497253
MYRFL	0.455541229540756	0.938252414708488	1.0423944645438	0.0142774388642295
LINC01481	6.57173781834879	7.91826180510107	0.268908843999819	0.231674687954031
CNOT2	53.3332813131343	57.3013801140159	0.103533794865317	0.0331715621819219
KCNMB4	3.64563684579071	3.3448622892814	-0.124224041651148	0.15016023790575
ZFC3H1	40.9745726999983	49.5042420353346	0.272823251142765	0.0756689497404974
THAP2	4.34625912443841	5.80222741919576	0.41683265258053	0.0236455366290756
TMEM19	30.3711934300321	49.628533166219	0.708466214561667	0.00132330992181645
RAB21	89.7074321997137	82.5292706842852	-0.12032162514256	0.011655300255041
TBC1D15	14.0775663443307	11.1293571625841	-0.339027685719748	0.00842173793156745
ATXN7L3B	93.7392917101245	129.760696202147	0.469127666116003	0.00062318052442253
CAPS2	2.33313435672705	4.21814601432238	0.854339646700859	0.0096789592528056
GLIPR1	12.0772118099075	11.427784246339	-0.0797417232254581	0.070762804807886
KRR1	59.482550403079	44.2711645161652	-0.426099183590295	1.74254875889151e-05
PHLDA1	31.6206077260305	22.9148714114582	-0.464580905613275	0.000128019201372253
NAP1L1	256.777981938848	265.71503376224	0.0493583553613815	0.0953746576599707
BBS10	11.980592958015	17.0726465929443	0.510987408045854	0.00437385157156053
OSBPL8	63.5676634324228	53.9790375485209	-0.23589380637371	0.00297434843864178
ZDHHC17	28.6206244355381	37.8913680736463	0.404814080850044	0.0153567691431416
CSRP2	13.425857129382	3.04086061140985	-2.14246260326512	0.00206151512013937
E2F7	57.0493053668053	30.0588670853794	-0.924418685045856	0.00153149030974455
SYT1	4.009519809411	22.6915504621685	2.50065381725422	0.00180870309528225
PAWR	27.6314458872396	27.3313481223902	-0.0157544341528041	0.883717548196582
PPP1R12A	61.423696915221	65.4757185116894	0.0921646398009646	0.148326728994607
OTOGL	0.221411887329989	1.20329097654858	2.44218096746852	0.00189291055216056
CCDC59	52.7392777374674	42.3377661897753	-0.316932661291764	0.00768351768430423
METTL25	10.0752263660973	13.1365526082495	0.382774469572326	0.00775136663259259
