JQ1_0	JQ1_24	LOG2_FOLD_CHANGE	P_VALUE
RPS25	3762.21292544623	2857.39683912965	-0.396880088026741	0.00165448815288749
TRAPPC4	104.100983215709	111.554346403784	0.0997630305573337	0.463225497006205
SLC37A4	58.9171389500564	50.952790052068	-0.20952622691904	0.0289674761960662
HYOU1	297.466998306669	271.094477141081	-0.133933899052467	0.110830398050303
VPS11	34.6006292437203	59.6264156922326	0.785153340189523	0.000378016334662122
HMBS	67.4008082933045	28.9955345706028	-1.21693515631262	5.54406949287144e-05
H2AFX	181.833774429818	206.956373381139	0.186706482604578	0.105025169526102
DPAGT1	74.439168384857	28.5984136884474	-1.38012681300033	0.0017657617234661
C2CD2L	26.8251059106577	26.6224554496381	-0.0109402265968674	0.83133373367284
HINFP	27.0071068682918	35.3786778313599	0.389541033107088	0.0420665881052756
NLRX1	4.34137184755384	5.36920474196552	0.306557421999291	0.0728384970089166
CCDC153	1.89340694841566	2.44796874608292	0.370600617207332	0.290305629699578
CBL	22.350301661425	26.0664391033994	0.221899208402183	0.11036066189749
MCAM	1.25810563069301	0.499796583039397	-1.33184011284952	0.00369159443559745
RNF26	43.3637296009275	34.200870167776	-0.342455812595261	0.000246896327825216
PVRL1	90.5274077562114	144.150525736425	0.671149549881549	0.00552230696708331
LOC102724301	1.2437287203532	0.923109692547272	-0.430097844275761	0.414467935831422
OAF	29.4922321786021	7.77662742379179	-1.92311849338618	3.41838176666644e-05
TMEM136	3.3394111406999	8.65481652460278	1.37390951023396	0.00162310432294929
ARHGEF12	55.8169685559569	93.9622300024009	0.751377180057449	0.0103694395296884
GRIK4	2.04676047289502	0.195632792689663	-3.38712215182328	0.000107349238125425
TBCEL	20.724537998274	29.8390373830305	0.525861053733657	0.00382127476156338
TECTA	0.465944203115792	0.571490022616141	0.294571109016601	0.0826804053385085
SC5D	8.95858436306187	6.69853920647637	-0.419424263306383	0.0800484853183181
SORL1	2.53502946613615	0.318740129998372	-2.99154994286025	0.000177009851231055
UBASH3B	3.301309956765	0.788260580638468	-2.06629406303561	4.52904873171488e-05
C11orf63	8.38319882365063	8.47574774255285	0.0158398043531013	0.928745378043058
HSPA8	1668.99744887229	1229.42839559574	-0.440994037592139	0.00446514275890966
SCN3B	0.764678779758142	2.09006476055169	1.45062190063558	0.0190303807860411
ZNF202	12.8365685647083	5.70628551869087	-1.16963575655785	0.000177688816379792
VWA5A	3.78395503493042	6.63914801776523	0.811103171553858	0.000108675892282178
TBRG1	27.3242828567981	41.966600304367	0.619057963929482	0.00851666348381501
SIAE	11.838525298553	27.665379012587	1.22459231015624	0.00352357025326251
SPA17	2.37344939397326	2.37458394620573	0.000689469847113694	0.998034135699092
NRGN	16.0098841136757	12.4280735495418	-0.365360180563594	0.134062718513393
ESAM	28.5226616115035	21.9355802053293	-0.378835747376381	0.000322239648401798
LOC101929340	2.31549116705332	0.830723650303403	-1.4788777206185	0.0361933478513598
MSANTD2	14.6906175128645	13.410271557717	-0.131556588061131	0.386459076813978
LOC100507283	0.932980501441763	1.13332139094857	0.280638207995661	0.14891230656548
ROBO3	0.574618053808535	0.132907582664798	-2.11217990549472	0.00364985577284587
CCDC15	8.23024435626894	3.07312551189	-1.42122857459821	8.84878727713957e-05
SLC37A2	1.75801159405267	1.59962548902628	-0.136210410176648	0.457592651624773
TMEM218	12.3475865298297	8.60444595719288	-0.521074874107763	0.0029141315584434
FEZ1	0.944031149114126	0.75780221501668	-0.31701310655189	0.225137214582875
EI24	95.3852239028342	61.5528542075679	-0.631940040001794	0.00235117283505938
STT3A	238.834224371979	112.674177568403	-1.08385266658934	0.00551837338808068
CHEK1	36.2383641074944	12.594351722922	-1.52474096668374	7.77007970963668e-05
HYLS1	28.6352643892482	28.8933371746347	0.0129439205929978	0.948776855695726
PUS3	29.0730911922625	36.1953964366986	0.316121743769212	0.00691312576722447
CDON	9.39194487833491	13.0261216641892	0.471911760289096	0.016552811552031
RPUSD4	47.5560493493233	41.9972797965243	-0.179332984040373	0.000711956054367017
FAM118B	27.0917465647506	56.9895581970502	1.07284420349796	0.000241363143712344
SRPR	247.480620204222	169.955847500979	-0.542155554466329	0.00995272097565591
FOXRED1	51.6532864860551	43.0987033531493	-0.261215679020638	0.00205030903160517
TIRAP	16.9969942169518	16.5530910010768	-0.038178999463805	0.8245400670653
DCPS	70.5453555835993	23.4027308103792	-1.59187422046477	0.000224418538594675
ST3GAL4-AS1	1.98698797235947	2.43583261062219	0.293831855574038	0.466778017252026
ST3GAL4	3.3699652785444	1.43869604247393	-1.22797190522986	0.000728575742090116
ETS1	17.9495168289665	18.1503832252233	0.0160549998207618	0.658593464470118
FLI1	94.6662084182748	81.0589362334855	-0.223878297808245	0.0796978915765995
SENCR	1.78783036040138	0.542983996209982	-1.71922826974047	0.02504132747266
ARHGAP32	4.04023271993229	3.59575084098621	-0.168145339317794	0.166011514192491
BARX2	185.998859785934	170.484674442361	-0.125651721941468	0.0619203959007061
NFRKB	12.5688925692446	16.8634396832205	0.424041295713442	0.0104582357808865
PRDM10	3.8378033962602	2.8927915786622	-0.407818423787387	0.0205153829152877
APLP2	79.0600491322046	265.604246063298	1.74825745357093	0.00147902175729669
ST14	232.388512211919	213.517192105128	-0.122186514668364	0.145970066904746
ZBTB44	29.2390245481887	38.2324394358108	0.386902072918983	0.0340681420630197
ADAMTS15	3.12661079338785	1.28128086077321	-1.28701288733433	4.23405652086316e-06
LOC100507431	6.70030927247572	1.36342841519042	-2.2969887332849	0.00209101105679882
LOC103611081	7.44140031354404	9.33688964188415	0.327367899682117	0.0179907031991119
SNX19	38.0053171766152	56.6610738538817	0.576156669719687	0.00123822996605169
NCAPD3	56.7459106102517	22.1370979617832	-1.35805032242614	0.000258852612164989
VPS26B	59.5151877440182	70.0730512964571	0.235601840757883	0.00962750387949468
THYN1	56.3920508232595	39.4451182794	-0.515645047129665	3.65265548075152e-06
ACAD8	35.5692799736727	67.1431847094118	0.916609197682814	0.000109821507619788
LOC100288778	54.8679718483415	44.8098277493773	-0.292149067971366	0.0843996631403078
KDM5A	25.7861701134556	35.9994015932792	0.481375412286883	5.9932776743955e-05
CCDC77	20.2293938686051	22.7827328626721	0.171487720163592	0.223816273755694
B4GALNT3	0.121834262657463	0.15123649952347	0.31188645257048	0.621016371388828
LOC100049716	2.07354946904503	3.50389903022626	0.756858735962204	0.0027849465386532
WNK1	38.5921714543475	50.7830255801007	0.396038129395053	0.116293913104991
RAD52	4.97858646278272	7.04340790649076	0.500537450729553	0.0175841273206007
ERC1	18.1119655973394	19.5047711742661	0.106883950110369	0.200283115970362
FBXL14	15.60077128234	6.42973143046786	-1.27878697323222	9.02457583855006e-05
WNT5B	94.9645950315222	230.391933615348	1.27862855748026	0.0038078505574801
ADIPOR2	69.7595754109367	83.1441619823436	0.253223708131495	0.0278460347832571
CACNA2D4	0.580378094773735	0.664849903853939	0.19603560658614	0.301477406497717
DCP1B	13.8696591531812	12.9546619428805	-0.0984609655709994	0.611523991604621
FKBP4	101.045741830137	44.6815561941939	-1.17725718757144	1.33178399033471e-06
ITFG2	12.1545558570664	20.0382136610822	0.721256726468429	0.000428874969208586
LOC100507424	9.84805208160166	15.6128135475816	0.664820248673954	0.0657985031527393
FOXM1	60.9196257836948	13.9549264724379	-2.12613255672203	0.000814427659139435
RHNO1	30.7449650347294	14.6934451007372	-1.06517746883042	0.000619204621339579
TULP3	11.5452595915172	17.0585097946523	0.563191008507458	0.0582449751861104
TEAD4	8.90991917165813	1.58601289838859	-2.49000784013984	1.11653915155633e-05
CRACR2A	5.36101276896878	2.62679897389223	-1.02919977455282	0.00692977420136587
PARP11	6.09115041762995	7.36863361881014	0.274682390726043	0.131549000985986
CCND2-AS1	1.26029866206871	1.24260261917903	-0.020400659763329	0.966450819409972
CCND2	298.109449467888	349.062935968402	0.227645070901918	0.0612159587674387
TIGAR	4.63911489115377	8.06098882271272	0.797107245593885	0.0113306310037814
C12orf4	24.8980269657537	21.3106862023591	-0.224454372496837	0.0444176593188188
RAD51AP1	43.2504209038438	11.2366696893349	-1.94449965813068	0.000205831668471309
DYRK4	20.5593780525693	14.7440044237827	-0.47966821287856	0.0541099812012058
AKAP3	0.491872033592025	1.7597087906463	1.83898176591537	0.00170537297241988
NDUFA9	117.37332863166	76.8808331825829	-0.610408738126177	0.000734856412775972
CD9	219.062933073018	236.904227130499	0.112958549870679	0.257216710572688
PLEKHG6	0.528464610663606	0.190051933545913	-1.4754131599165	0.023162123753503
TNFRSF1A	66.2387761613087	34.0285158171371	-0.960931789313701	0.000149081567665564
CD27-AS1	14.1394555969255	15.2600959849396	0.110037462667226	0.130040083304426
TAPBPL	57.6662814698452	34.8246716151229	-0.727618246441946	4.04810488198191e-05
VAMP1	7.90361179200589	21.3603364937894	1.43435038250292	0.0197898666645985
MRPL51	433.118025268967	325.4145931392	-0.412481265174209	0.0235246429602563
NCAPD2	98.9604413707483	62.8143597558623	-0.655757528914607	0.000545547188443487
GAPDH	3189.17264956837	3445.19955916582	0.111405350100022	0.118154767311657
IFFO1	10.8415175005688	30.4601186966513	1.49035485708516	0.00165703888224203
NOP2	68.2151351979483	39.7813826365758	-0.777998452818919	0.000130515639738478
CHD4	109.948349124626	164.540717353916	0.581618696125067	0.00739270690446523
ING4	45.7526288630578	49.7284838617659	0.12021780603605	0.0556538264442447
ZNF384	37.2842720628133	24.3149120500446	-0.616725801472634	0.0212037142142653
COPS7A	23.7051730882211	20.7081251462318	-0.195004985204982	0.038510429941823
MLF2	104.675226349547	124.393018801225	0.248985482886507	0.0197693556369924
PTMS	81.0314059643642	118.598487747624	0.549532536265854	0.121191408323452
CDCA3	31.1894420331177	10.0826626517642	-1.62918106445706	0.000346026215705023
USP5	91.4785837072682	88.5177558113236	-0.0474671547943787	0.272860906352553
TPI1	846.136226850325	783.419098634339	-0.111105654547479	0.317756050445072
SPSB2	19.9177817339946	33.1373662517906	0.734401960369603	0.00814200424830272
RPL13P5	8.59512686647954	3.42252758795943	-1.32845676378502	0.00259068509460534
DSTNP2	10.0227299647418	5.57118370742428	-0.847219725378029	0.00503511052938664
LRRC23	4.77854177978931	5.56339044665798	0.219393927109116	0.185318909935868
ENO2	238.15185153079	172.976802123188	-0.461303193740618	1.42086767647756e-05
ATN1	62.0670115565404	44.7000061282092	-0.4735516545609	0.0257319245429072
C12orf57	422.764444134469	251.592300297215	-0.748766275660662	0.000163165512302133
PTPN6	257.891049642404	142.189340421886	-0.85894839008966	0.000175582713284436
PHB2	531.660231101625	307.533662584412	-0.789760218674056	0.00270842907130467
SCARNA12	9.68201768517491	7.48552033616376	-0.371205124525689	0.253531782228091
EMG1	77.9514906869268	56.8703128743443	-0.454900870867286	0.00030634460203243
LPCAT3	24.4496541973407	31.2178390554511	0.352556614683053	0.0555934242601966
C1S	0.862194029621255	0.511452423237379	-0.753412529808551	0.0825455032047989
C1R	9.96138725258342	1.33494821641024	-2.89956289047852	0.000143871977650016
C1RL	6.40049075687118	8.63796803265963	0.43250944961247	0.055966261895377
C1RL-AS1	3.97366733489413	2.70508101022014	-0.554799299256543	0.00421150081034278
CLSTN3	21.9975291329123	35.6593028152899	0.696937014233987	0.000943549616948742
PEX5	14.441222127837	14.7511141485081	0.0306310856418452	0.65858788654382
SLC2A3	7.86466819316629	5.37573780207614	-0.548923126894705	0.00306170677393447
FOXJ2	14.7960739339868	12.7495820224328	-0.214764463464799	0.0275877743802244
C3AR1	1.30699166257566	1.00946491376796	-0.372659170655945	0.2306964149751
NECAP1	34.0466131007399	33.9139789838564	-0.0056312289153134	0.961724860293517
CLEC4A	1.14408480500491	3.70382454131568	1.69482176094062	0.0611386559699982
FAM66C	0.234480505757869	0.161564523160908	-0.537357543520612	0.375045448161519
FAM86FP	14.2527328131549	14.7716117704095	0.051588683482264	0.541366943687186
LOC101927905	1.3245938249922	0.156421575506027	-3.0820386128109	0.0017707820912642
RIMKLB	0.463697569520437	0.777840446619374	0.746290090035501	0.0626093257919164
PHC1	1.77910690179912	3.39805997945742	0.933558116969461	0.0741822542247486
M6PR	151.572026608314	161.417790713018	0.0907960731335729	0.26850338212528
KLRG1	0.587410890646515	0.733837293063013	0.321090209537521	0.207914314511537
A2M-AS1	0.639681927046489	0.346720277186488	-0.883582511419858	0.165995891009317
LOC642846	7.71343489132504	3.97900991101541	-0.954963961267162	0.0114772794718456
DDX12P	14.813194209313	7.36911223765153	-1.00732003405072	0.000418403417277332
LOC374443	11.2827213291311	8.02636409897423	-0.491296572149556	0.0148746881802602
CLEC2D	6.32243611336378	5.84320500097964	-0.113720648705687	0.584782183473402
KLRF1	1.3023316524129	1.10274101148012	-0.240002891745209	0.579917277919009
CLEC2B	2.60195410291105	1.47371016501963	-0.820142696802556	0.113417629012598
CLEC9A	10.5579752502805	1.15017150192026	-3.19841228680998	0.00145736345875742
CLEC7A	53.2714188064489	16.0416694091943	-1.73153741886558	4.48602092613569e-05
GABARAPL1	24.5235034973666	57.7439396240088	1.23550443862938	8.1130121242811e-06
KLRAP1	1.71192317422301	0.922844334055504	-0.891458740706815	0.103593302625507
MAGOHB	20.028591048671	4.09530251965911	-2.29001900277073	0.000665367866846432
STYK1	0.380212966002341	0.111654498267907	-1.76776635679123	0.0148218126576002
YBX3	177.581817629061	133.009329752475	-0.416956428492627	0.00352908250717522
TAS2R10	0.669671025507134	0.720925917901143	0.106398467571429	0.791139998602567
TAS2R14	3.65641676192038	2.94027925062675	-0.314477339189872	0.259059918147735
TAS2R20	1.26935634911903	1.82632522407052	0.524846560172095	0.065882946978875
TAS2R19	0.381610542396471	0.499271841543431	0.387724514459032	0.504916388871169
SMIM10L1	23.4631043611445	26.9721967079997	0.201079117998051	0.0428168754761677
LINC01252	0.427745078328011	1.98374768238728	2.21340537741211	0.0154129258017687
ETV6	16.7923195443796	15.8700298479368	-0.081496683775299	0.292547857104204
LRP6	4.64033702932411	7.29331408921342	0.652344932999525	0.000789712941537047
MANSC1	0.198240714886249	0.0356241565143694	-2.47632553469285	0.00142917521154919
LOH12CR2	0.820847603951552	0.965887469143292	0.234740716933414	0.49085965005265
LOH12CR1	10.7169679235816	9.96657422196912	-0.104727189872033	0.303261846173865
DUSP16	20.9028728573406	24.1103813541128	0.205953232613878	0.0181287154284491
CREBL2	39.7599233317988	67.2478690228185	0.758173576714958	0.0100379727794742
GPR19	0.790089029815253	1.1272349447661	0.512701106460817	0.059542285015645
CDKN1B	241.268727691214	480.75953244199	0.994674532248691	0.002401987196636
APOLD1	3.40578384514461	14.4343234971176	2.08344471390577	0.00229463789812195
MIR613	2.80523686556133	12.5175822412913	2.15776143623272	0.0686412356561634
DDX47	81.8460829854727	65.2570452500002	-0.326779707772166	0.00061476743584094
RPL13AP20	2.10998102514975	1.01548920332112	-1.05505512399203	0.0766313063179701
GPRC5D	237.366898210196	121.880252602828	-0.961654364055631	0.000168185061602624
HEBP1	81.8981641131657	71.1353995307111	-0.203263436334132	0.0502990002603428
HTR7P1	0.349786099665914	2.63284436489718	2.91207737850337	0.00196842444043559
KIAA1467	26.7417100156037	14.2701847282964	-0.906087711732009	3.4782264762025e-06
EMP1	8.50490876458631	6.01875981078118	-0.4988295150299	0.0449408024492032
ATF7IP	12.8829009797458	19.1651978267167	0.5730313929687	0.00682114973973193
H2AFJ	6.65987282337673	14.3561460568547	1.10810197302737	0.00518171119155718
WBP11	103.011305422547	64.551271966885	-0.674285252047998	0.000516217653138886
C12orf60	2.04130151395737	2.38847488722535	0.22660041431518	0.418382230170969
ERP27	2.93995467277267	1.75331397943265	-0.74570953850773	0.121604121808133
ARHGDIB	1241.36118684522	579.359213311814	-1.09939291549114	8.36794690001334e-05
PTPRO	1.27770823702148	0.454320426674296	-1.49177635950308	0.00895854201805766
EPS8	5.19420784862835	3.26311040312495	-0.670655945301961	0.0415408520631804
STRAP	226.321760284852	230.331728948911	0.0253378578996567	0.612719802866251
DERA	38.8051704324066	30.4980470731166	-0.34753202768561	0.0165753262996219
MGST1	22.4655931472061	3.62349042964791	-2.6322651640819	6.28620466873815e-05
PLEKHA5	3.72461144577282	5.69769959011661	0.613289627498699	0.0160240952526726
AEBP2	10.2596946528635	11.0307150993433	0.104538526653392	0.485231356300714
PYROXD1	32.0324639897996	17.5195644597972	-0.87056786718493	0.00112390993704491
RECQL	56.940825307573	73.3247031498133	0.364835921501718	0.00677556213826961
GOLT1B	55.4723176674675	26.8466560572307	-1.04702560197746	6.88229845597614e-05
LDHB	1108.90845810048	651.193917456179	-0.767981144841612	0.0029333175115526
CMAS	81.9741364381403	82.2014280229427	0.00399465843541364	0.973773083806707
C2CD5	36.1319759702286	34.3895710633041	-0.0713050329970772	0.423379875098972
ETNK1	44.0989350799584	44.3721624269569	0.00891104559280133	0.92680372257445
BCAT1	2.1016814606681	0.0180970719128124	-6.85964392530413	0.00212964156851383
LRMP	259.675681736541	59.9469026446898	-2.11495379491534	1.45460507041459e-05
LYRM5	27.8576442873904	62.0497466800469	1.15535205535338	0.0374445067410367
KRAS	47.2401954704924	49.1611123666566	0.0575026255554796	0.622995981867686
RASSF8-AS1	1.43346106108795	1.88888894925025	0.398035170546399	0.435942922933125
RASSF8	4.95735846541938	4.69781880818181	-0.0775805129046057	0.639251236465056
BHLHE41	38.8325888735929	47.5569730483212	0.292389000575182	0.0586700794860889
SSPN	1.43302847325952	1.39017451841972	-0.0438012692027368	0.787772912253787
ITPR2	18.7673415988604	28.4146240259568	0.598409319859285	0.00948905681830073
ASUN	68.9294927786415	49.4369753032502	-0.479530921508063	0.0033225300453809
FGFR1OP2	67.9803850789307	76.8289765475969	0.176532001253884	0.0892075581050678
TM7SF3	32.5042620138364	20.344876995756	-0.675963341192865	0.00439190136390685
MED21	20.9370073490033	24.8192514254216	0.245404358911898	0.376564624662716
STK38L	103.368567049001	102.012376025332	-0.0190533598061697	0.820464321478087
ARNTL2	25.6397511682898	17.4811744801173	-0.552580144613391	0.00861949195825469
SMCO2	1.12828725289647	0.914506937507742	-0.30306839359662	0.566480587692305
PPFIBP1	4.65051529519104	6.4260914084571	0.466550921385513	0.016852815365322
MRPS35	107.712003644	63.6264323727248	-0.759480900755262	0.000121213993335068
KLHL42	13.7086967297997	7.18187962426398	-0.932658045004571	0.00235893186346475
CCDC91	27.6844331084737	36.4571056122626	0.397125047823666	0.0819101083469564
FAR2	10.0286887652321	0.930923586200695	-3.42932642735241	0.00167045989451234
LOC100506606	2.31530129647884	2.81361783134114	0.281226435657503	0.16887434900161
ERGIC2	131.244870906577	65.6285567123408	-0.999865431720717	0.00584324496582085
TMTC1	20.2012840369478	24.6072360672331	0.28463562389109	0.0537288789671463
IPO8	39.046782378549	22.2378729125907	-0.812184870420805	9.50139405823284e-05
CAPRIN2	17.0528842879163	32.5818555664267	0.934052994800612	0.0777174469654157
DDX11-AS1	1.72150030660047	0.718047746042658	-1.26151475458504	0.00139218766581894
DDX11	49.5284238708364	26.0743733072561	-0.925624132969479	5.45267378366975e-05
FAM60A	70.0347869045515	37.3219733807328	-0.908046429619982	0.00431001032218949
DENND5B	6.99213118771744	8.04787604745996	0.202875831861563	0.0860745001662479
METTL20	1.79052774250134	2.40420720826429	0.425176369078858	0.114772637638872
AMN1	2.84959392145185	5.42702633777604	0.929405566104761	0.0395298311839463
KIAA1551	35.8497934608242	41.3823891969403	0.207052133824965	0.147030186484855
BICD1	7.41908783187492	11.4175409127317	0.621938234164035	0.002273915995137
FGD4	16.7708791272767	16.6529165951321	-0.0101834434458028	0.94461956088227
DNM1L	59.2456678511709	60.7285097943285	0.0356643021606808	0.762557600306631
YARS2	21.1131035173732	14.177495263694	-0.574535988668479	0.00369169875889882
PKP2	90.983376972201	120.622151260027	0.406819982243757	0.000818092405289213
ALG10	8.28075872049765	4.13392827688894	-1.00224960160187	0.00420685179172023
ALG10B	5.5321772526785	2.52952817612569	-1.12897907237632	0.00188578795117042
CPNE8	15.7850554111541	11.7499812097627	-0.425900875357016	0.00984755990927804
KIF21A	26.3560164615057	20.8153933847243	-0.340481509103533	0.0358464382898334
ABCD2	5.97008554720237	3.80568730573811	-0.649594577004665	0.0366441008910641
SLC2A13	3.99986761581928	7.14077057562725	0.836127515212933	0.0346734161431579
CNTN1	5.59396543481743	5.20245813146354	-0.104677889978491	0.327232871482595
GXYLT1	22.7793113304747	19.6140534021183	-0.215836420915995	0.036491828232968
YAF2	6.18724861836867	5.11580763693224	-0.274335988582881	0.177806149080225
ZCRB1	67.1178138233787	37.4521432885577	-0.841647442029721	0.00247095330573827
PPHLN1	41.0562326082841	42.950224969149	0.0650644387817815	0.276323522900172
PRICKLE1	1.55757429564597	1.57018934165218	0.0116375564846815	0.942917317137498
PUS7L	17.72631872376	10.5806971342904	-0.744458272698133	0.000657461581700002
IRAK4	28.0595944778866	39.6552672982646	0.499018348774966	0.00629572585258162
TWF1	29.1610964598727	30.0153673178098	0.0416563571326923	0.750568176631013
TMEM117	5.56869963957987	3.90788894110403	-0.510951011993808	0.0260931331535857
NELL2	1.11083873052705	8.95535504582479	3.01110124654305	0.000957849891996932
PLEKHA8P1	8.66936863981943	5.54868279898798	-0.643781599836171	0.000246059552424571
ANO6	30.2757935368199	32.3578610247093	0.0959514695508421	0.445574605555629
LINC00938	22.1782023628661	33.3391746278303	0.588075954513685	0.00360019747754062
ARID2	25.153744781605	23.5391710281456	-0.0957096839515491	0.585603269348778
SCAF11	60.1591348131672	68.9770256792968	0.197332101625473	0.0226377756038923
SLC38A1	153.218526113923	94.1444723944428	-0.702642452481889	0.00127356180223411
SLC38A2	313.34026051229	188.848575208246	-0.730500251618889	0.00807516592629814
LOC100288798	6.51400171930608	12.5209057432907	0.942722922780357	0.00994942906441414
PCED1B	7.88252137797953	3.37397805961141	-1.22420658554658	0.0067570145157089
PCED1B-AS1	14.0515950022017	4.42450190072888	-1.66714694615705	0.000109000783950266
RPAP3	33.3245684907094	40.9175749456546	0.296134449243091	0.0745084245388366
SLC48A1	28.7817000715025	52.280085898731	0.861109700146457	0.000207599686125841
HDAC7	67.1496456821927	90.7364611174002	0.434302605891163	0.000382502948335172
VDR	24.1220997779131	55.3097772977634	1.19717903685636	0.000806328771949313
TMEM106C	251.512084103613	82.2843336316512	-1.61193803441691	3.22418017685743e-06
SENP1	22.6872172742207	11.5214731915211	-0.977554465932666	0.000328413862315109
PFKM	66.3302521667169	49.7312871534252	-0.415513238861331	0.00132919016905366
ASB8	37.0114767087691	47.3056341521677	0.354039321934158	0.00695814925748476
CCDC184	0.101764228448791	0.419392813322842	2.04307161673878	0.0244548880750653
ZNF641	5.27054739917707	12.2942052723617	1.22195376549796	0.000415175239053238
KANSL2	36.8384184193051	47.9297047162052	0.37970892821976	0.00725625147441506
CCNT1	24.8654446790275	31.5627373761998	0.344080101292015	0.0437357676451491
ADCY6	19.1411155440083	33.0459362716039	0.787797958866495	9.80273545923544e-06
CACNB3	13.467056922743	14.9968663002418	0.155226470923449	0.0511055945103358
DDX23	99.1950232292442	92.2666094778126	-0.104459097215069	0.0415178354600592
RND1	5.3940424989292	14.383698994012	1.41499594164089	0.00274406003826954
CCDC65	0.742965274015521	0.0881747424643014	-3.07485741915605	0.0409539657308751
FKBP11	121.919012307839	21.3344231673155	-2.51466811131396	0.000128439152630035
ARF3	87.1048975630166	117.185415338544	0.427967282766118	0.0255249397807026
DDN	5.33283130578522	0.304280442851877	-4.13142817677988	0.00258294299327579
PRKAG1	75.3215966036138	111.640872422743	0.567729817147197	0.013663380278904
KMT2D	11.2143415011678	12.649646294702	0.173752136516079	0.0453229880730382
RHEBL1	28.7166023508974	11.1718431177276	-1.36201784495648	0.000100832265858471
LMBR1L	16.4361011342659	32.4051788645548	0.97935628441352	0.00195965521685429
TUBA1B	1531.44449228879	594.319727068738	-1.36558190314542	0.000402615695392171
TUBA1A	37.1975444804613	53.4226604507063	0.522244436109859	0.0356166372022063
TUBA1C	171.848367211976	93.9008437762785	-0.87192611740291	0.000107920555125367
TROAP	31.7729456904954	15.1112538722805	-1.07217547483197	4.54854731093185e-05
SPATS2	92.7950617661284	120.025505837423	0.37122107888388	0.0545803060725744
LOC100335030	0.852044722202879	1.2883108189714	0.596479639424545	0.0272275265178242
MCRS1	86.5085617060805	84.2241679061889	-0.0386086522797434	0.298185110309849
PRPF40B	8.63579874948012	8.4982090351998	-0.0231707920109097	0.799503316473949
FMNL3	5.02897457047983	6.93799959644948	0.464255498408285	0.00311308423604029
TMBIM6	578.995208734433	679.12879103286	0.230133785569024	0.00768945474932506
BCDIN3D	7.45123006111403	9.77417761392684	0.391496713451973	0.0513833831220521
RACGAP1	70.9951323075931	27.4422235584637	-1.37132272806596	0.000469811593580842
SMARCD1	87.474002933458	109.83240843546	0.328377595430342	0.0435372738224446
GPD1	1.04193159976534	0.685976000805984	-0.603030562333824	0.080731324547344
COX14	69.2936416331776	66.2088090713951	-0.0656997969618315	0.768782604620405
CERS5	18.3265711310568	23.9782692664348	0.387790644416157	0.000996761951949739
LIMA1	8.45819089246292	7.45983118407732	-0.181206138170048	0.207884817294115
LARP4	42.0869198705632	32.6933422674265	-0.364375057415131	0.0385880637199987
DIP2B	11.1341332743157	19.7042146274068	0.823514990219681	0.00555240853167992
ATF1	32.8526796648978	24.5557551124263	-0.419949862915873	0.0137050388339235
METTL7A	423.887745201841	694.588785656377	0.712476860175388	0.000189201514215615
SLC11A2	10.1678053847402	4.37102549394375	-1.21796462428611	0.000209715741959195
LETMD1	58.0182741206068	43.2360383822731	-0.424273041747082	0.020711958852331
CSRNP2	7.98637909694451	24.4154618200254	1.61218160643549	0.0018804235340419
TFCP2	4.77530158124713	3.28174254305088	-0.541129786549254	0.00129698327050567
POU6F1	3.63575620428025	1.40478881125908	-1.37190220344618	0.000625883101708863
DAZAP2	209.504337983785	172.4828385495	-0.280527290761725	0.213789128074762
SMAGP	0.991086096821243	1.01977380568329	0.0411668893221014	0.900425670215866
BIN2	156.402758704032	234.655262406466	0.585276854986773	0.00738025055812361
GALNT6	12.0552653055016	5.62355688399818	-1.10010857647594	0.000308627272814477
SLC4A8	0.58712547461572	0.763374640498872	0.378722405933029	0.0397533052372172
SCN8A	0.464039578187396	0.135011475388048	-1.78116582355365	0.00935181699082717
ACVR1B	2.38425850300789	0.828433926992255	-1.52508211949513	0.00853399481525715
NR4A1	1.77432544161763	0.644387820489333	-1.46126951766432	0.0166889733710616
ATG101	65.3300218087264	71.6380179122317	0.132979299901618	0.40796074251068
EIF4B	469.943248201478	375.377806713836	-0.324143186091793	0.00267299569643232
LOC283335	0.791947483025279	0.615396258654458	-0.363889090287647	0.161228999138814
TNS2	0.289939805036031	0.432266177724618	0.576166547664754	0.0419369121209761
SPRYD3	39.0387741049063	43.8124970206194	0.166434690895137	0.187154418017609
IGFBP6	1.43497714168392	0.401696898642787	-1.83684852781674	0.190040253218967
SOAT2	1.28963626358816	0.217128151593832	-2.57034552225578	0.00812627804580207
CSAD	12.3418048264971	45.1832135838595	1.87223349868525	0.00325723284339631
ZNF740	16.6941677620837	29.415788543019	0.81724653686248	0.000195707481729502
ITGB7	12165.8505552679	31526.5896172208	1.37373192776879	0.00106025978434462
RARG	9.18542619430404	11.675709039143	0.34609159660547	0.0190815222482226
MFSD5	31.6765050313947	35.3014560621305	0.15631452376149	0.102045545728794
ESPL1	30.7507370767953	11.2143877790528	-1.45527012909296	3.71460417613555e-06
PFDN5	502.422803474531	501.208728752509	-0.00349040535066394	0.953306983058742
C12orf10	76.4971923232143	55.8576949956763	-0.453650756443013	0.000732332493764544
AAAS	72.8062811930556	86.1876926035609	0.243418949657593	0.0169729084035062
SP1	45.7130160218812	39.4719036538012	-0.211778907912888	0.169865648016555
PRR13	154.395920371119	182.334043917272	0.239949322172599	0.102411493770659
