GNE781_0	GNE781_24	LOG2_FOLD_CHANGE	P_VALUE
C1orf186	21.4649271456893	24.7206449567132	0.203735107230889	0.23836804919751
SRGAP2	24.6182329228577	23.009870767982	-0.0974743291671134	0.680055993951295
IKBKE	44.8501519714506	52.1000505227172	0.216171897902635	0.0968472404338449
RASSF5	219.410805142204	149.855956377245	-0.550058146401583	0.0252486052659802
EIF2D	116.921621676574	135.35243311156	0.211179077594101	0.0728420126375849
DYRK3	1.62812380244293	3.86633492267457	1.24775621072165	0.00940178020003904
MAPKAPK2	102.03830601649	117.647092660588	0.205354815150858	0.0523088453930945
FCMR	123.467776810105	52.2458948577325	-1.2407449805524	0.0130048025864846
YOD1	17.1611258799391	16.6650197508725	-0.042321178704104	0.894905006594141
PFKFB2	11.2434787518985	9.83129272253979	-0.193635442002038	0.428164000150123
CD55	18.0893652030611	17.6586135743875	-0.0347697038646101	0.848675456572548
CR2	6.78780167360212	8.90060530255093	0.39095903988306	0.0379489162841297
CD46	213.736177605101	213.166088230484	-0.00385317984161987	0.976487875335043
MIR29C	28.5959732041837	33.5580408627068	0.230846487401315	0.404775350143487
PLXNA2	3.40287362602985	2.1751286894131	-0.645652815154579	0.114462524328767
LAMB3	5.67042403335573	5.79342552381732	0.0309600103394981	0.854358766403951
TRAF3IP3	122.294146295147	110.005181279247	-0.152783873044309	0.22163966049676
C1orf74	6.89112912137762	9.04349119945246	0.392139436212006	0.0323767619557333
IRF6	2.71204677147693	4.68149356104253	0.787586814536026	0.00150853622030445
DIEXF	12.2581020094414	15.1371694485306	0.304359840256388	0.141014529057687
SERTAD4-AS1	0.322111928410685	0.92543463230853	1.52256900210731	0.0804421849955334
HHAT	7.95891645221078	7.57833467424182	-0.0706911783270193	0.371648069015042
RCOR3	35.5164610019948	46.7909304368724	0.397741083833214	0.266971517941085
TRAF5	21.6297852833893	21.2645189934451	-0.0245711225303398	0.903855835573611
LINC00467	30.3533680120884	45.5815532772266	0.586593481072497	0.0013086669479377
SLC30A1	93.3694312226958	77.0000864052879	-0.278090229945851	0.357954782156816
NEK2	40.3730027320131	47.4960104451789	0.234415444599554	0.0380566741786602
LPGAT1	7.78500351454359	15.9973960230442	1.03906749374165	0.00442788357940679
INTS7	50.6901846051556	47.9388622228299	-0.0805107494072636	0.729562469623387
DTL	51.861982748592	35.3686646810424	-0.552205611150351	0.120693367272682
PPP2R5A	62.1629519438582	71.5047747803925	0.201984567154127	0.296796078501353
TMEM206	17.9897435163424	20.1521478690054	0.163758995264769	0.0695204274309178
NENF	71.5015714334179	100.247775982366	0.487523376211157	0.103613289444243
ATF3	42.9664192711771	21.3030214013724	-1.01215148904082	0.0145629751479213
NSL1	10.3712539411379	13.1357097994646	0.340903825463187	0.0862950854965159
TATDN3	37.9413842008311	26.6767549198284	-0.508189131696867	0.00130469318957579
FLVCR1-AS1	6.13342845703926	5.604741241689	-0.130045966885574	0.470111713234586
FLVCR1	8.89847038639321	8.66339779070243	-0.0386244015885826	0.875007610939974
VASH2	14.6317494362392	10.2721050701924	-0.510370410215504	0.289574940868108
ANGEL2	32.3837165584284	41.8643504643413	0.370453673657597	0.149457064302499
RPS6KC1	15.9837722515666	20.079431409267	0.32911048514645	0.0979137072400614
PROX1	2.02312574897025	3.90353499911525	0.948195210416591	0.0558844714311965
SMYD2	45.663408201855	64.7373001714603	0.503558657401059	0.001260664486973
CENPF	66.3762900509123	85.3731022578024	0.363113608800007	0.111372028164806
KCTD3	48.0644946847045	58.9000924685843	0.293298332570585	0.12117649259195
ESRRG	0.525809238369379	0.752210732424292	0.51659740061171	0.231553473106165
GPATCH2	6.19481118692054	9.51913717292332	0.619770500887929	0.00791652974901159
RRP15	15.8162028101547	18.2870682983776	0.209420531274114	0.0415378471590349
LYPLAL1	25.7459086023722	28.8588907043896	0.164672660323319	0.13377628251392
EPRS	304.840639453792	285.147302929316	-0.0963478597459885	0.632863571077211
BPNT1	59.2158322909231	68.5870393849099	0.211953027108647	0.0811026051823992
IARS2	110.222166702056	132.345092992914	0.263890312028847	0.025846451506775
RAB3GAP2	36.9325849463017	50.1840390601523	0.44233434900827	0.0457204097528995
AURKAPS1	1.80378837837135	2.12670646374891	0.237590830091912	0.422916545428555
MARK1	2.17682021322612	4.31112982269951	0.985843749450361	0.000126424993339458
C1orf115	4.90924028617756	10.6751053337149	1.12067861806298	0.0104434761302591
MARC2	24.353548022822	31.6923735763702	0.380003742161851	0.0329611025620493
MARC1	5.62598645145339	7.00758606801161	0.316811480373122	0.107780300417809
HLX-AS1	1.81921137271471	2.86903033904186	0.657250045896111	0.223018845357584
HLX	1.27946741645839	1.36375154806957	0.0920374267632659	0.756093128704289
DUSP10	9.47497546468216	10.2400445985359	0.112027886168766	0.662244253434902
TAF1A	7.34338706375332	8.96829493659437	0.288388079018059	0.104735291986009
TAF1A-AS1	1.99917281600703	2.823449606785	0.498055692730373	0.182394427779523
MIA3	31.2338966043203	38.733705809407	0.310476971496818	0.224148064167331
AIDA	44.3526541179786	62.30512409604	0.490330378433428	0.0754584237705382
BROX	31.5756621591712	53.227047759813	0.753346560901987	0.0459471078166589
DISP1	1.07375160077777	2.21918827183785	1.04737178613824	0.0820982207118489
SUSD4	0.214709777320681	0.4221175641035	0.975256971128535	0.156547389444067
CAPN2	146.363058168248	183.086833919226	0.322976582897948	0.0503419252710376
TP53BP2	26.7804108111972	30.9858542817359	0.210431652283335	0.336884788235922
GTF2IP20	15.1743404507317	18.9952997937962	0.324008670122614	0.345576856891754
FBXO28	27.4415377186893	38.5469909014168	0.490256916370702	0.118611275597928
DEGS1	129.742649675273	146.608994381692	0.176320807003148	0.252379065018102
NVL	42.9433136956785	44.9386400117717	0.065522944361204	0.300781735289912
MIR320B2	1.58423236843051	1.9897001910797	0.32876710192872	0.606532423550906
CNIH4	33.4257678960836	38.5906811705059	0.207291805365139	0.00281568817809781
WDR26	59.0218491414311	79.0125952477266	0.420833528104585	0.0951898606854594
DNAH14	1.10519113600627	1.4840426796767	0.42523668668849	0.0478691999431179
LBR	174.563996892098	185.345216975167	0.0864588456848595	0.537887620171508
ENAH	1.49578891360053	1.73241340611513	0.211876645897259	0.388859585260731
SRP9	452.201143489476	469.318958330001	0.0536040995316773	0.576433559051711
EPHX1	32.9829742970054	41.3562356291698	0.32638337094854	0.026881971616433
TMEM63A	70.3258382406471	84.5676204268219	0.266050540807762	0.322945504481055
PYCR2	333.266656936157	238.121007016001	-0.48498208351478	0.0591133270148683
LEFTY2	14.7812649064642	5.33630714200263	-1.46985612209762	0.00238146728065453
SDE2	32.7923222077785	37.8589263595106	0.207275427608689	0.155216815465382
ACBD3	63.4284263009424	68.748454863599	0.116197740560207	0.459819592089763
LIN9	14.0887607297132	14.7600044243391	0.0671484384205148	0.800366497325863
PARP1	471.256048739504	504.735633184416	0.099016805205206	0.500507585156136
ITPKB	23.1835899204557	23.4671852897143	0.0175408306140725	0.9068154845611
PSEN2	33.3222713027473	43.9650822039485	0.39987142563257	0.0541360662728683
ADCK3	76.9862111243114	76.248885703187	-0.0138838159164766	0.876830458163522
CDC42BPA	19.3176544128025	36.8525623639647	0.931845003633608	0.0304402012915865
ZNF678	3.96897234370125	5.1247902083229	0.368727437251347	0.319743018988057
LOC100130093	4.19913177886015	6.24154075800781	0.57181114598029	0.0198591926135415
JMJD4	31.8628486022022	42.2497133727806	0.407066301565933	0.0269590892580631
SNAP47	42.6705745988078	52.7300217987438	0.305383055237424	0.0255916030959354
ARF1	822.696014753778	755.408667917151	-0.123102116883356	0.180855330278077
C1orf35	65.7549657751564	57.7281466538369	-0.187824941209699	0.599785296007734
MRPL55	121.117871445783	113.265987488472	-0.0966970554166411	0.803019809275217
GUK1	393.387777864752	399.253001876085	0.0213511195846624	0.918685323353883
IBA57	4.78243928880208	6.03770178879653	0.336252847487976	0.107688552089283
TRIM11	38.7472455604959	34.9215035382552	-0.149978081399059	0.35521663981998
HIST3H2A	2.0705713143242	1.35687371116502	-0.60974244217378	0.326774011977178
RNF187	178.690970493102	121.89371134219	-0.551843037472503	0.11423010040601
RHOU	0.178632593032704	0.227014708276237	0.345790436282111	0.391924650210973
RAB4A	33.784165093463	34.2167782304802	0.0183567232246036	0.853456976383843
CCSAP	17.0837177204861	17.2152794020194	0.0110676306771959	0.955165272710573
ACTA1	0.361205101628665	0.454092393223045	0.330167600046602	0.68023118590458
NUP133	47.2212473939608	65.8610790551328	0.479989996736927	0.0150924106469672
ABCB10	55.5188443772359	58.9997492435113	0.0877312842659402	0.450961151296456
TAF5L	18.9149983268006	22.2327293794438	0.233154421525566	0.216507486443731
URB2	14.7241022735348	18.6669951337724	0.342310036718541	0.195417713717057
GALNT2	87.2695306461626	105.335822272208	0.271446203783456	0.093802437536665
PGBD5	2.85132268811617	4.72209059303295	0.72779439955195	0.00185619635044695
COG2	48.2430841507398	54.8724121380236	0.185758855882525	0.288186147077193
C1orf198	6.80224377614619	9.73947487319924	0.517833278380935	0.0435415062166875
TTC13	37.2879475272082	42.4650786235421	0.187567533314098	0.176086728934493
ARV1	53.427489411017	56.350115229066	0.0768363348652172	0.698806487636826
FAM89A	11.8302103488654	12.6431994160951	0.0958858639467214	0.539760579981694
C1orf131	39.1306488885623	48.62426989404	0.3133775537268	0.00427804415319922
GNPAT	113.751226543495	122.472769460175	0.106578915203969	0.151756706805411
EXOC8	27.3738527555073	33.5815935042981	0.294872187958819	0.122722510154163
SPRTN	10.0956039103305	14.3948192741912	0.511822462068335	0.0387633925329494
EGLN1	18.7065644535817	22.3706153958491	0.258060318867495	0.157501071980162
TSNAX	49.3699870845699	72.0312774861884	0.544989223279922	0.0147429146921448
LINC00582	15.9884900196377	1.85346856888351	-3.10873413940546	0.0406189475329173
SIPA1L2	0.586186946435104	1.04870517016225	0.839176393252262	0.057090402650629
MAP10	2.17498718905483	3.39242057381042	0.64130813512276	0.0813463435090599
NTPCR	52.0146934173746	62.6863456566812	0.269232007501654	0.00891580206010018
PCNXL2	8.46356188460722	11.8965819969695	0.491210279292715	0.166030008886234
KIAA1804	9.59091202305024	9.68021597970533	0.0133712253529453	0.964004985016636
KCNK1	3.08524630752577	2.24634224575576	-0.457807921037045	0.0175239509978994
LOC101927765	9.15599775242443	11.5239020545775	0.331840289864682	0.19861849872173
COA6	109.109841110582	105.828310936025	-0.0440556053244093	0.855323697652377
TARBP1	20.993414938817	28.0749959385808	0.419348949121926	0.0331612265575335
IRF2BP2	156.314031404058	105.057043877263	-0.57327439127338	0.00536012001615468
TOMM20	203.174334437033	204.522855419789	0.00954390502452703	0.862345577128648
SNORA14B	1.56191484719138	1.7071888188613	0.128306829988409	0.89091466302659
RBM34	92.1131131159011	105.478800239511	0.195474610143306	0.0952595647085041
ARID4B	34.3260324705382	46.012882038113	0.42273470822492	0.0976730193337242
GGPS1	33.8672185188067	38.3924328161842	0.180932477867663	0.260460027610133
TBCE	42.4699664690959	45.9200352458433	0.112680779703473	0.143391858045639
B3GALNT2	29.1154299289904	33.1461557487184	0.187057635716327	0.373735323600408
LYST	3.48441784631126	5.70985293725523	0.712535947872454	0.0817397762089145
ERO1B	4.38494251597404	5.52815515171122	0.334240176676527	0.0624675765006457
LGALS8	20.82215963366	27.6924403077273	0.411372482287934	0.201754031049837
HEATR1	30.3569122792009	40.571615975519	0.418445710482709	0.162405731625383
MTR	16.7544271905597	21.3894229419455	0.352355197297935	0.199241834674998
CHRM3	21.4215575489739	21.71865545498	0.0198714110209389	0.962781805727952
RGS7	0.0848695911659202	0.27474490720713	1.69477310616099	0.175323508267482
FH	325.639383719601	316.008700662749	-0.0433109129989111	0.48475236809538
KMO	4.49242266955553	1.71338520454019	-1.39064413441409	0.00986133317265066
OPN3	39.3226404974713	38.8732885940631	-0.016581039605724	0.894847843511227
CHML	14.5333596392768	16.3684833887691	0.171552410412084	0.63305630993371
WDR64	0.958715964625745	0.564587491912654	-0.763906289286206	0.169821908266691
EXO1	34.527644409495	34.3042186661124	-0.00936590496496422	0.943435792839724
LINC01347	2.61704943841856	3.75767420787584	0.521898811389517	0.257591874440678
CEP170	8.45054867529908	10.306045995319	0.286374015763481	0.438815183005605
SDCCAG8	21.5030414729895	28.812974306239	0.422177860145365	0.103068216997234
AKT3	17.2432381938964	22.100294976398	0.358034894857995	0.231494824682964
ZBTB18	12.8381638867525	18.6797706328131	0.541037857360573	0.0164732048681728
ADSS	82.1607178002127	81.9296762888105	-0.00406267124728469	0.927742982379471
C1orf101	0.259437009838655	0.313105949081672	0.271266619150267	0.170297251811472
DESI2	72.2314230598985	79.2742680303009	0.134226057668429	0.568937192957537
COX20	55.9987069021585	75.723416362301	0.435345988142036	0.00140773228934689
HNRNPU-AS1	40.1030852547435	42.5040761245158	0.0838879698286821	0.670671164095834
HNRNPU	236.642819828125	299.107787599273	0.337954324334699	0.0268170962186462
EFCAB2	4.08930836945261	5.6157184134634	0.457613738290778	0.0754147152453522
SMYD3	11.053952664358	17.302238918233	0.646396395673826	0.00177546598886244
TFB2M	67.4842277233515	71.2777912715181	0.0789022740741775	0.474769244798739
CNST	28.0874023786579	26.2265385704494	-0.0988957946729442	0.564875080026834
SCCPDH	38.1190233874155	61.7114960549546	0.69502811211697	0.0116892343906387
AHCTF1	29.5823757102838	38.2670719349962	0.371365597681926	0.268047917859684
ZNF695	0.472177959515641	0.667083883705226	0.498537486666057	0.196300836611944
ZNF670	3.44153476425216	4.26055811873374	0.30799034777394	0.113478177436139
ZNF669	7.4118075480021	9.30266139434678	0.327818093852737	0.00941454959948104
ZNF124	3.42208786891439	5.05343278672384	0.562386936347996	0.0433707540703249
MIR3916	76.9409183686827	123.674556423141	0.684725770176134	0.0281320125299338
ZNF496	13.3778947245151	17.4871669940136	0.386445487252156	0.102516141533385
SH3BP5L	96.0036200598385	100.724803209015	0.0692582743797724	0.448540112440875
ZNF672	59.4028235810153	62.0132160909736	0.0620442036268016	0.335792496111387
ZNF692	37.8426488380107	32.3338683363381	-0.226966957332323	0.112817150866909
PGBD2	9.50268061691712	11.2177204069304	0.239373083829921	0.211385486456435
ZMYND11	32.9804958717009	41.3491389873405	0.32624419819315	0.233934861091725
DIP2C	1.66057376227829	0.852428107409055	-0.962031738919107	0.0634833064435922
LARP4B	40.0431987420333	40.3343134936571	0.0104504763402102	0.940040390310277
GTPBP4	95.8917732742049	102.434587110318	0.0952239702988549	0.463314071000321
IDI1	121.736927762296	103.330896290737	-0.236495173084476	0.065886978633685
WDR37	19.3328904547169	24.4630976591031	0.339549747251102	0.110010226221218
PITRM1	55.5840084716706	83.1418156808745	0.580904375354493	0.0319599695122285
KLF6	126.692597833471	120.008599360272	-0.078194448174986	0.161385003494716
AKR1C3	3.51964828254576	9.91504822695285	1.49418852180356	8.22487993838597e-05
NET1	32.8538928310443	24.9556441308079	-0.396698182677241	0.0880009216545447
ASB13	4.67816041117147	8.53274908400298	0.867069292772776	0.0130160248134344
FAM208B	15.3842974626915	17.8359045546913	0.213325821235169	0.612092133091577
GDI2	305.209520881305	314.685977342924	0.0441129252987008	0.586973943616276
ANKRD16	13.6976833605112	6.96426583243477	-0.975888737888976	0.000187880491712089
FBXO18	104.908784934298	75.3206161941059	-0.478018784777732	0.0464057485603964
IL15RA	13.6187195821395	6.7819127367618	-1.00582694267746	0.00187263287049024
RBM17	56.3809912660068	57.6562442869606	0.0322680201401796	0.637534428094508
PFKFB3	6.91352080026099	6.8491533803204	-0.0134949405068806	0.896973199978643
PRKCQ	0.575095556327154	0.681977935253986	0.245923372688916	0.262087601267305
PRKCQ-AS1	2.6472383310843	2.99535141677269	0.178237184325179	0.323716066644494
SFMBT2	34.451776823003	27.5264028847985	-0.323762297994306	0.304304617321637
KIN	5.74924894843261	7.58723367952311	0.400200469737565	0.0065992579541797
ATP5C1	341.671912221415	399.826625872449	0.22676289626134	0.220172648141214
TAF3	17.3448113596903	19.4910847343574	0.168310232803558	0.361032154252864
GATA3	0.57091170212919	1.63620280583517	1.51901204103509	0.00741501302632533
CELF2	109.829762611425	132.760510456385	0.273557020412041	0.385975626151208
USP6NL	2.74980648642053	3.64946877738802	0.408356383566217	0.184548200655832
ECHDC3	0.78002520305944	1.04580234893598	0.42301757154158	0.271273912092658
UPF2	32.1357097683465	33.1643706744799	0.045456812677782	0.724618272184232
DHTKD1	22.4065144000838	25.1178104342724	0.164792469407434	0.264939627116096
SEC61A2	4.2399613227216	7.80351562872265	0.880073126874355	0.0141557056785901
NUDT5	103.421168511409	110.346361864362	0.0935075541175202	0.0585662600156524
CDC123	119.843547014776	129.242267643049	0.108925739948496	0.326161319529456
CAMK1D	23.5115547113542	15.0707146546959	-0.641622109664689	0.0886590702305294
OPTN	100.618166105086	119.997350972678	0.254111757649502	0.0313501784115498
MCM10	15.9165471006898	17.0079622607341	0.0956829059003945	0.545318631956055
PHYH	20.0988350683356	20.7420168804565	0.0454442985474776	0.712322055780986
SEPHS1	50.2813831273839	67.1419092839675	0.417189227292933	0.0342951064879013
BEND7	0.242649045431414	0.41947939140986	0.789728749658923	0.137193199779712
PRPF18	38.5078512515088	48.7241840717189	0.339485403910496	0.0479200138148701
FAM107B	146.024689588114	121.062256947631	-0.270463165590468	0.0686164193019941
CDNF	1.94669302421125	2.87993286811145	0.565009780406765	0.10323702532326
HSPA14	30.6345916831944	32.9741800273646	0.10617516195275	0.265282910173292
SUV39H2	12.9683516299918	16.3668699267869	0.335783326345474	0.0680544039261797
DCLRE1C	21.3032913323768	20.5019437063008	-0.0553156499931227	0.84073452169538
MEIG1	0.397065880081961	0.680765927812255	0.777780437022389	0.352741043310177
ACBD7	1.16524455374996	1.82163869399411	0.644604071783222	0.0246704255120489
C10orf111	0.246613252175048	0.418784262125992	0.763956899488918	0.245218251126982
RPP38	26.9726390387981	32.3830225822302	0.263740967216343	0.0249235604230597
NMT2	6.53122280795583	9.25323618927011	0.502604890602017	0.0195464555653493
FAM171A1	17.9590084948219	23.1706783429351	0.367592579023349	0.0511930203928941
ITGA8	35.1588538353364	22.4465136964082	-0.647396651276051	0.0743726267111189
FAM188A	21.224785347901	24.5671060717372	0.210977959265071	0.33378470461106
PTER	10.7914408561799	11.8780244565761	0.138407404162321	0.474013354564491
RSU1	40.5408443754788	49.7953603873134	0.296635190231697	0.349470308698234
TRDMT1	2.15371369138736	3.23843769192013	0.588471511829465	0.117672086370766
VIM-AS1	12.5628119062633	9.16130505340261	-0.455534381599399	0.0600009504063264
VIM	683.141597089166	596.578826404399	-0.195471866947919	0.259828354805496
STAM-AS1	0.47880191317027	0.900768212866871	0.911727000239198	0.0170859496881386
STAM	7.33121189718415	9.85825207482414	0.427280166112224	0.0889972184860944
NSUN6	11.5809672694998	11.2587813710946	-0.0407050743032057	0.86769088598051
ARL5B	15.4629457728269	12.6203028680303	-0.293068653251699	0.552014743858858
PLXDC2	1.68296412689605	0.433299150373551	-1.95756911248663	0.0878952258790709
MLLT10	16.5662155540441	17.181008888988	0.0525706899620697	0.830117461883197
DNAJC1	200.1767298752	134.791073902847	-0.570549311718298	0.000253748072293256
COMMD3	73.1075159038153	78.8468559007729	0.109033495462723	0.433567421239453
BMI1	3.76200232264557	3.13302989265913	-0.263942204853831	0.190242671257411
LOC100499489	1.92617139210851	2.98924736163088	0.634046204721857	0.0949734336784608
PIP4K2A	51.0234345242459	61.1367800005559	0.260880555360042	0.284541224977278
MSRB2	17.7751752239297	24.5841723802914	0.467866006327923	0.0385234763979823
OTUD1	20.4456339779192	16.8361930329528	-0.280226842725391	0.0221224024689714
KIAA1217	12.9632531239795	8.60445758438697	-0.591271653165142	0.209559621814597
ARHGAP21	22.237487921858	19.0708644644533	-0.221623580752492	0.632747385723258
THNSL1	6.24291050818119	7.03663601930215	0.172667104371659	0.326745963115721
APBB1IP	22.8905394556152	17.0920694395419	-0.421424379581023	0.0173548481066908
PDSS1	19.6016643406042	20.6131480492226	0.0725886946625437	0.150146047431597
ABI1	69.8212493812916	73.4509381957079	0.0731147458743167	0.701376295930426
LINC00202-1	0.599211483099254	1.31551947015973	1.13449542454011	0.087535845350275
ANKRD26	6.30330142961112	10.4151421899131	0.724502975032747	0.0641896397861836
YME1L1	121.352852158778	130.733720242296	0.107423287917881	0.544479730003049
MASTL	25.898910863372	24.456903787114	-0.0826496569210627	0.737751279362398
ACBD5	17.5551945083153	20.7313491325985	0.239916024567472	0.397733358182993
RAB18	23.2341664944232	31.0103088536304	0.416500004500545	0.103526933027998
MKX	3.03341725324907	0.528553954940846	-2.52082130253831	0.017775820339794
ARMC4	0.652726991166394	0.35148825542069	-0.893003213883103	0.127614328206556
MPP7	0.557700621359455	1.41988989194467	1.3482162740799	0.00339672942341045
WAC-AS1	15.0540239580753	19.4333771592245	0.368387463661601	0.0380133217085259
WAC	80.1320064328587	88.0322298689664	0.135653211000496	0.61566006644617
BAMBI	1.00021877121248	1.74870391750232	0.805970453829238	0.0518765714661063
SVIL-AS1	3.83959662232646	5.65706151503557	0.55909810571633	0.0193670112566634
SVIL	3.13416992020545	5.27719660386794	0.751688334470621	0.0386856261269711
MTPAP	12.0046844800573	14.4264246277087	0.265116308254432	0.326120759190803
MAP3K8	4.13931273886821	4.79542558267574	0.212267603594024	0.181951425270049
ZNF438	2.53924579541539	3.38773101100334	0.415919275295877	0.112332708226951
ZEB1-AS1	11.4891004458818	6.66164085290639	-0.786316363088265	0.050875805146062
ZEB1	6.15702273939726	4.72186473318102	-0.382876183381857	0.411095599868711
ARHGAP12	4.83586005358116	6.53321038750989	0.434019604669821	0.0786478564501895
KIF5B	50.199160176844	64.6406918553636	0.364779411129508	0.0735308533478354
EPC1	22.7672089394017	31.303726979841	0.459376992198257	0.0949581939107338
CCDC7	2.28960884393074	1.74540482385351	-0.391539460278614	0.330964038593696
ITGB1	59.6133692877416	106.986067742672	0.843715113541706	0.0297755108882689
PARD3	38.8724011531817	35.2634557405673	-0.140572363381376	0.395390317124246
CUL2	32.2039643290082	40.619824768772	0.334945719984642	0.230597520685375
CREM	5.77400941091153	6.75835539349425	0.227098758774933	0.183085777582039
CCNY	33.0223113285783	34.8482383590064	0.0776446248641194	0.571350221394451
FZD8	3.99132472978574	3.16560679819135	-0.334385591067111	0.0018968029751543
ZNF248	6.29801518599203	7.37244819938288	0.227246544442103	0.349080879286715
ZNF25	1.60682129403284	2.06333320806751	0.360767335521974	0.121663816966065
ZNF33A	26.77910709833	38.3920442517944	0.51969952369479	0.2074247992938
ZNF37A	19.4395454083122	24.9418228158516	0.359572423005926	0.411191141075824
HSD17B7P2	6.12405510494887	6.05099428727283	-0.0173150418030029	0.963096548827241
SEPT7P9	0.550838382667239	0.395495634751877	-0.477967319450446	0.557165273485594
LINC00999	1.66417483103089	1.95311022420028	0.230966365570493	0.230657475479692
ZNF37BP	10.7873719483864	15.0903825422644	0.484285944770421	0.248076724920228
ZNF33B	13.4357888101431	20.6698487148327	0.621446805614825	0.0653517318357927
BMS1	24.9120652777255	31.956056232372	0.359244743197936	0.0376365560949637
CSGALNACT2	63.6037028751146	39.0567768663796	-0.703537861933158	0.0591355140379736
HNRNPF	307.269296985298	321.276661986171	0.0643125681907545	0.77647511227768
ZNF487	1.50771920668379	1.78456745507505	0.243206664795594	0.139455733215534
ZNF485	2.66164945140353	4.93983143028404	0.892141235526237	0.0023747507549843
ZNF32	21.1098760564221	29.2705084369039	0.471529697844893	0.0912870391806762
RASSF4	155.089009038947	153.086309987418	-0.0187511749678582	0.81509795172398
C10orf10	10.2819706021987	11.9427667792146	0.216020311984638	0.02489821335169
C10orf25	0.376409521164359	0.581237790313917	0.626825384605047	0.0937180241204827
ZNF22	80.3243696779972	84.5343203185778	0.0736994293958738	0.783726624236199
ALOX5	4.75373643330968	2.54165220326895	-0.903295289416265	0.0299890210234033
MARCH8	22.0545305452564	29.6159862947682	0.425301081273924	0.0744812055423588
ZFAND4	6.4481641016134	6.15420918661736	-0.06731497709795	0.724786315319107
FAM21C	17.9577208843952	29.3298189441076	0.707763904086694	0.0342573961465782
AGAP4	3.66202467563291	3.88832014726922	0.0865054966259051	0.80908156648664
BMS1P5	0.174561907979953	0.360800505501281	1.04746258422116	0.0369406733790631
AGAP9	0.309024149403598	0.559475477379895	0.856355311914773	0.177839362513943
CTGLF12P	1.49757450124332	1.27284786980703	-0.234567776608724	0.626697739428209
MAPK8	11.6240515029337	13.0310892163412	0.164844677745237	0.476368074702561
ARHGAP22	3.96190478601276	5.07601611003024	0.357502438692825	0.0306817754827139
C10orf128	15.5717553196342	15.2601687589435	-0.0291606640647572	0.615250582029074
ERCC6	4.4163805737762	6.47341441552447	0.551662366224492	0.0634226865067232
OGDHL	0.163618254086394	0.500622289962226	1.61338881607528	0.0120201093695746
PARG	13.6874660027588	16.9970501365273	0.312429004886125	0.0681810984750541
PARGP1	3.88124244493748	3.88671363306283	0.00203226104838199	0.996464673916458
TIMM23B	7.76401339271214	7.6566045881378	-0.0200978528753049	0.883998889622939
AGAP7P	0.926784520279734	1.04629324286874	0.174981397255377	0.590676764412079
NCOA4	117.530049923846	151.086446651908	0.362344577760702	0.0621528273568107
TIMM23	73.694483352716	69.0510544960861	-0.0938931791831598	0.207099812070073
AGAP6	26.8457633434529	23.0832363035423	-0.217848921542724	0.48052584998823
FAM21EP	0.536037173038213	0.901194823019197	0.749505973942151	0.14070622324053
FAM21A	18.5050377590664	32.9427484792668	0.832042847588718	0.0446716755172175
ASAH2	0.438400936779973	0.75812877759064	0.790192047817884	0.441929329758717
SGMS1	14.2923451065335	14.9857783828323	0.0683513663171542	0.671721997222217
SGMS1-AS1	1.20755179835292	3.17308500604831	1.39380109587248	0.0299917206078232
ASAH2B	2.46738816441167	2.37997468864901	-0.0520384649386682	0.932337740713672
CSTF2T	33.8745071525571	41.7386068859637	0.301182491770761	0.150460379172762
DKK1	11.4564875222616	3.17506565978425	-1.85130645985126	5.45551606145853e-05
ZWINT	136.967008784093	184.268824179383	0.427983573542533	0.00130524440482782
IPMK	6.86077277588277	6.6087006584151	-0.0540044359243967	0.856947546254073
CISD1	61.3689873886952	56.5835617533435	-0.117126786054399	0.282305433968322
UBE2D1	14.8260377605856	25.5713966999129	0.786397871263525	0.00643137191919923
TFAM	37.5161901116044	40.5752959778632	0.113088293575845	0.392545767404869
SLC16A9	6.4397937401852	4.39332112997634	-0.5517025239421	0.148766610367179
CCDC6	13.7820006621558	17.615960605036	0.354097815823686	0.279600840229976
ANK3	1.27435132096946	2.29544024146728	0.849007810593961	0.0650107204987489
CDK1	89.0014095603799	123.288394234699	0.470136907826462	0.00985537920797769
RHOBTB1	1.06936502897192	1.50347237577132	0.491543957899809	0.0415914893947151
ARID5B	19.8507815977684	10.7481977846695	-0.885101037969144	0.163506488806868
RTKN2	4.20001387712349	6.41926707089447	0.612014490297826	0.0316662267334622
ADO	40.083567183409	31.99358311982	-0.325228328896012	0.117759559765529
NRBF2	36.1708314663398	36.5099976995671	0.0134648159686486	0.938282749417961
JMJD1C	17.0037523855496	20.5723948515927	0.274856593883947	0.489184164352077
REEP3	19.9681475938783	26.3478179758374	0.399982985414936	0.162311919508683
DNAJC12	9.79465269685568	12.2012185774506	0.31695899908326	0.155700296132086
SIRT1	24.0122218657039	27.1838410574414	0.178980419086654	0.286224825557876
HERC4	14.432469042116	17.9089441083426	0.311362149373254	0.100814770807061
PBLD	3.01438260551976	4.01913977747742	0.415024207235185	0.140770014195308
HNRNPH3	146.676896237762	181.052681964869	0.303767904584959	0.0716595513552133
RUFY2	3.61022067462266	5.64615162050349	0.645180846624795	0.107277795346185
DNA2	12.2542523861711	14.2295803553296	0.215610645763448	0.257401160846196
SLC25A16	17.7838517216392	23.2214663836686	0.384891253433561	0.0482039889333139
TET1	2.47548841512298	2.06961466879066	-0.258351013192141	0.65433378056954
