GENE	H3k27me3_29_DMSO_compare_TSS_SIGNAL	H3k27me3_29_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
MIR1469	0	4654.3434	4654.3434	1	8
NR2F2	0	4654.3434	4654.3434	1	8
THAP1	0	4662.2246	4662.2246	1	8
NPIPL3	0	4683.4448	4683.4448	1	8
GDF10	0	4696.9346	4696.9346	1	8
GDF2	0	4696.9346	4696.9346	1	8
RBP3	0	4696.9346	4696.9346	1	8
ZNF488	0	4696.9346	4696.9346	1	8
GLE1	0	4700.8776	4700.8776	1	8
MIR219-2	0	4700.8776	4700.8776	1	8
ODF2	0	4700.8776	4700.8776	1	8
URM1	0	4700.8776	4700.8776	1	8
C17orf86	0	4702.8659	4702.8659	1	8
SCARNA16	0	4702.8659	4702.8659	1	8
HYOU1	0	4723.5453	4723.5453	1	8
VPS11	0	4723.5453	4723.5453	1	8
NT5M	0	4724.5654	4724.5654	1	8
DUSP10	0	4728.5458	4728.5458	1	8
TMEM211	0	4731.0427	4731.0427	1	8
AP1M1	0	4753.8754	4753.8754	1	8
KLF2	0	4753.8754	4753.8754	1	8
FAM35B	0	4760.3176	4760.3176	1	8
YPEL4	330.3636	5107.1568	4776.7932	0.939243703802932	3.95039371123871
LOC100132288	0	4782.6336	4782.6336	1	8
CCDC127	0	4816.4298	4816.4298	1	8
SDHA	0	4816.4298	4816.4298	1	8
DMRTB1	0	4826.5425	4826.5425	1	8
FLJ40434	0	4826.5425	4826.5425	1	8
CCDC85B	0	4840.2676	4840.2676	1	8
MT1H	7194.5488	12036.6749	4842.1261	0.625892303462728	0.742460788874299
SNX10	0	4850.996	4850.996	1	8
GRB7	0	4852.251	4852.251	1	8
CCDC57	0	4858.6208	4858.6208	1	8
MIR3659	0	4870.7655	4870.7655	1	8
DUOX2	7226.1892	12111.2331	4885.0439	0.626310627761385	0.745038826086217
TNFSF9	1239.3161	6142.2074	4902.8913	0.832105648650986	2.30921301944691
FLJ35776	0	4913.2504	4913.2504	1	8
NUMBL	0	4914.8321	4914.8321	1	8
ETHE1	0	4923.0826	4923.0826	1	8
ZNF575	0	4923.0826	4923.0826	1	8
GPC1	0	4923.158	4923.158	1	8
PP14571	0	4923.158	4923.158	1	8
LAMB4	0	4944.7132	4944.7132	1	8
TMEM54	973.2176	5926.3195	4953.1019	0.858944508030836	2.60630209121943
EGR1	1285.1348	6239.014	4953.8792	0.829198646363825	2.27939835264154
TNFRSF10B	0	5002.5715	5002.5715	1	8
TNFRSF10D	0	5002.5715	5002.5715	1	8
CACNA1A	0	5011.457	5011.457	1	8
LOC100133161	0	5014.4503	5014.4503	1	8
ZNF423	0	5020.219	5020.219	1	8
NKD2	0	5042.9662	5042.9662	1	8
CYP26A1	0	5043.8867	5043.8867	1	8
CYP26C1	0	5043.8867	5043.8867	1	8
MIR670	0	5049.8582	5049.8582	1	8
TCHHL1	0	5059.2402	5059.2402	1	8
CYP4F12	0	5059.8192	5059.8192	1	8
KRT36	0	5071.1337	5071.1337	1	8
PSMD4	0	5077.7496	5077.7496	1	8
ZNF687	0	5077.7496	5077.7496	1	8
IRGC	85.8585	5165.2126	5079.3541	0.983649335846928	5.91072295312328
SH3BGRL3	0	5089.5796	5089.5796	1	8
PRM3	536.394	5629.4288	5093.0348	0.913005284550182	3.39162353937845
C11orf31	0	5107.1568	5107.1568	1	8
CLP1	0	5107.1568	5107.1568	1	8
MED19	0	5107.1568	5107.1568	1	8
MIR130A	0	5107.1568	5107.1568	1	8
SERPING1	0	5107.1568	5107.1568	1	8
TMX2	0	5107.1568	5107.1568	1	8
UBE2L6	0	5107.1568	5107.1568	1	8
ZDHHC5	0	5107.1568	5107.1568	1	8
LOC441204	0	5112.2786	5112.2786	1	8
C2orf54	936.5924	6055.0391	5118.4467	0.866040937655253	2.69264303963813
C1orf212	0	5121.4045	5121.4045	1	8
ARHGAP9	0	5128.3711	5128.3711	1	8
INHBE	0	5128.3711	5128.3711	1	8
MARS	0	5128.3711	5128.3711	1	8
HMOX2	0	5133.0572	5133.0572	1	8
LRRC14B	0	5133.2166	5133.2166	1	8
MAVS	0	5146.5349	5146.5349	1	8
TOMM6	0	5147.4954	5147.4954	1	8
C1orf69	0	5152.0806	5152.0806	1	8
GJC2	0	5152.0806	5152.0806	1	8
C1orf56	1836.5364	6997.1759	5160.6395	0.792099138207161	1.9297852691561
PLAUR	0	5165.2126	5165.2126	1	8
ZNF428	0	5165.2126	5165.2126	1	8
RAB34	3659.9654	8831.0363	5171.0709	0.706991841975332	1.27075273460645
LOC149950	7074	12256.2814	5182.2814	0.63404567923155	0.792923202385588
DNAJA3	0	5184.6604	5184.6604	1	8
SEZ6	542.656	5733.5564	5190.9004	0.913537661663586	3.40132044794185
NAGA	0	5193.4057	5193.4057	1	8
GGT5	2197.9816	7391.6075	5193.6259	0.770795017692677	1.74970884149939
VSTM2L	1037.5872	6236.6576	5199.0704	0.857361522944622	2.58754046812435
FTSJ3	0	5207.2438	5207.2438	1	8
PSMC5	0	5207.2438	5207.2438	1	8
MOGAT2	0	5210.5876	5210.5876	1	8
LYAR	0	5241.4546	5241.4546	1	8
ZBTB49	0	5241.4546	5241.4546	1	8
PBMUCL1	0	5245.1847	5245.1847	1	8
FOXC1	0	5252.2629	5252.2629	1	8
DUOXA2	6856.8964	12111.2331	5254.3367	0.638504344880184	0.820718129906711
DPYSL4	0	5299.2743	5299.2743	1	8
JAKMIP3	0	5299.2743	5299.2743	1	8
SMARCD2	0	5301.6808	5301.6808	1	8
TCAM1P	0	5301.6808	5301.6808	1	8
NLRP5	0	5305.88	5305.88	1	8
LOC619207	0	5315.9248	5315.9248	1	8
KIAA0513	0	5319.4587	5319.4587	1	8
FAM65C	0	5322.2485	5322.2485	1	8
MIR130B	0	5329.6748	5329.6748	1	8
MIR301B	0	5329.6748	5329.6748	1	8
FAM73B	0	5346.0111	5346.0111	1	8
SH3GLB2	0	5346.0111	5346.0111	1	8
AGXT	0	5362.8505	5362.8505	1	8
ADAMTS15	0	5402.4265	5402.4265	1	8
RSPO1	4276.8	9717.0414	5440.2414	0.694379843407401	1.18398537285688
CSH1	499.2828	5949.4045	5450.1217	0.922576056680559	3.57481615781792
TPPP3	6998	12466.4796	5468.4796	0.640473306052323	0.833039551398375
C1orf122	0	5473.742	5473.742	1	8
MANEAL	0	5473.742	5473.742	1	8
MTF1	0	5473.742	5473.742	1	8
YRDC	0	5473.742	5473.742	1	8
GPR124	1127.7086	6614.6023	5486.8937	0.854344702174127	2.55226009434888
KCNF1	0	5503.7216	5503.7216	1	8
PDIA6	0	5503.7216	5503.7216	1	8
LMAN1L	171.2192	5691.7969	5520.5777	0.970796737194701	5.05496778783995
LOC100190986	0	5538.4409	5538.4409	1	8
LOC100271836	0	5538.4409	5538.4409	1	8
METTL9	0	5538.4409	5538.4409	1	8
SLC7A5P2	0	5538.4409	5538.4409	1	8
FBLIM1	3645.6523	9184.1946	5538.5423	0.715846001248854	1.33297623847375
TRIM10	0	5546.054	5546.054	1	8
TRIM15	0	5546.054	5546.054	1	8
TRIM31	0	5546.054	5546.054	1	8
TRIM40	0	5546.054	5546.054	1	8
SNX27	0	5550.1524	5550.1524	1	8
GNRH2	0	5556.8297	5556.8297	1	8
MRPS26	0	5556.8297	5556.8297	1	8
LOC283174	0	5563.1065	5563.1065	1	8
ATF7	0	5570.775	5570.775	1	8
DNAJB1	0	5581.0652	5581.0652	1	8
MIR639	0	5581.0652	5581.0652	1	8
TECR	0	5581.0652	5581.0652	1	8
MAPK11	595.7952	6179.1424	5583.3472	0.912058939111114	3.37451821538711
LOC100130872-SPON2	0	5625.1178	5625.1178	1	8
PRM1	0	5629.4288	5629.4288	1	8
PRM2	0	5629.4288	5629.4288	1	8
SOCS1	0	5629.4288	5629.4288	1	8
TNP2	0	5629.4288	5629.4288	1	8
ODZ4	1371.4824	7008.6744	5637.192	0.836341677998197	2.35340549450799
DECR2	0	5637.6252	5637.6252	1	8
NME4	0	5637.6252	5637.6252	1	8
ZDHHC7	0	5663.3856	5663.3856	1	8
CHIT1	0	5683.2	5683.2	1	8
FAM138A	940.7809	6624.6761	5683.8952	0.875647842555975	2.8159192430804
C15orf17	0	5691.7969	5691.7969	1	8
CSK	0	5691.7969	5691.7969	1	8
CYP1A2	0	5691.7969	5691.7969	1	8
MPI	0	5691.7969	5691.7969	1	8
SCAMP2	0	5691.7969	5691.7969	1	8
ULK3	0	5691.7969	5691.7969	1	8
S100PBP	0	5698.6235	5698.6235	1	8
YARS	0	5698.6235	5698.6235	1	8
COL27A1	1290.8539	6991.3305	5700.4766	0.84414088872496	2.43724131250434
AKAP8	0	5716.5048	5716.5048	1	8
SPON2	0	5723.9906	5723.9906	1	8
DUSP22	0	5728.2	5728.2	1	8
IRF4	0	5728.2	5728.2	1	8
CRYBB2	0	5728.8123	5728.8123	1	8
CRYBB3	0	5728.8123	5728.8123	1	8
PHF12	0	5733.5564	5733.5564	1	8
PIPOX	0	5733.5564	5733.5564	1	8
TIAF1	0	5733.5564	5733.5564	1	8
C15orf59	2291.5495	8035.731	5744.1815	0.778107169646452	1.81010582010698
AMZ2	0	5747.753	5747.753	1	8
ARSG	0	5747.753	5747.753	1	8
LOC100499466	0	5747.753	5747.753	1	8
SLC16A6	0	5747.753	5747.753	1	8
LOC100134368	0	5754.2292	5754.2292	1	8
KRT13	0	5775.5414	5775.5414	1	8
FOXD4	0	5789.6389	5789.6389	1	8
WASH1	0	5789.6389	5789.6389	1	8
GUK1	0	5838.5861	5838.5861	1	8
IGFBP6	0	5846.0124	5846.0124	1	8
SOAT2	0	5846.0124	5846.0124	1	8
SPRYD3	0	5846.0124	5846.0124	1	8
IL34	0	5855.538	5855.538	1	8
LOC100130894	0	5855.538	5855.538	1	8
MTSS1L	0	5855.538	5855.538	1	8
C1orf210	0	5857.2752	5857.2752	1	8
C1orf84	0	5857.2752	5857.2752	1	8
CDC20	0	5857.2752	5857.2752	1	8
ELOVL1	0	5857.2752	5857.2752	1	8
MED8	0	5857.2752	5857.2752	1	8
MPL	0	5857.2752	5857.2752	1	8
TIE1	0	5857.2752	5857.2752	1	8
TMEM125	0	5857.2752	5857.2752	1	8
ATP1A2	0	5871.8144	5871.8144	1	8
ATP1A4	0	5871.8144	5871.8144	1	8
IGSF8	0	5871.8144	5871.8144	1	8
KCNJ10	0	5871.8144	5871.8144	1	8
VIPR2	0	5874.1555	5874.1555	1	8
GOLGA8IP	0	5886.9883	5886.9883	1	8
MT1E	6128.0769	12036.6749	5908.598	0.662639106359824	0.973930599820885
RNF19B	0	5926.3195	5926.3195	1	8
GOSR1	0	5926.3346	5926.3346	1	8
LRRC37BP1	0	5926.3346	5926.3346	1	8
TBC1D29	0	5926.3346	5926.3346	1	8
DLL4	1141.146	7080.7458	5939.5998	0.861206395345655	2.63341794024278
CD79B	0	5949.4045	5949.4045	1	8
CSHL1	0	5949.4045	5949.4045	1	8
GH1	0	5949.4045	5949.4045	1	8
SCN4A	0	5949.4045	5949.4045	1	8
EXOSC10	0	5956.4693	5956.4693	1	8
LY6G5C	0	5963.4776	5963.4776	1	8
FAM83F	0	5987.7879	5987.7879	1	8
TNRC6B	0	5987.7879	5987.7879	1	8
AMOTL2	0	5993.0617	5993.0617	1	8
C7orf40	0	6007.6419	6007.6419	1	8
SNORA9	0	6007.6419	6007.6419	1	8
GTSF1	0	6022.946	6022.946	1	8
LAT2	0	6029.1615	6029.1615	1	8
MIR590	0	6029.1615	6029.1615	1	8
RFC2	0	6029.1615	6029.1615	1	8
SYT15	5225.272	11263.0922	6037.8202	0.6830933659265	1.10802491989578
KRTAP5-11	1206.9832	7259.6441	6052.6609	0.857442266296522	2.58849322727611
BMI1	46.2935	6102.0591	6055.7656	0.992470584722158	7.04234270154224
MAFB	0	6062.9665	6062.9665	1	8
TRAPPC10	0	6064.7369	6064.7369	1	8
C20orf29	0	6065.1095	6065.1095	1	8
EFHD1	0	6076.2943	6076.2943	1	8
C17orf54	0	6079.2326	6079.2326	1	8
FNDC1	0	6079.698	6079.698	1	8
TAGAP	0	6079.698	6079.698	1	8
NDUFB7	0	6088.4366	6088.4366	1	8
MRFAP1	0	6096.9516	6096.9516	1	8
COMMD3	0	6102.0591	6102.0591	1	8
SPAG6	0	6102.0591	6102.0591	1	8
C20orf54	0	6132.4092	6132.4092	1	8
PPP1R14D	0	6136.3128	6136.3128	1	8
ECEL1P2	0	6140.3392	6140.3392	1	8
ICAM4	311.0012	6454.6208	6143.6196	0.954032134813325	4.37534028956699
PARP3	0	6158.7384	6158.7384	1	8
RRP9	0	6158.7384	6158.7384	1	8
ERLIN2	0	6171.4318	6171.4318	1	8
GAD1	646.6257	6820.2838	6173.6581	0.913401160145305	3.39882901940784
CRISPLD2	0	6175.1083	6175.1083	1	8
IGSF9B	0	6177.5616	6177.5616	1	8
RAB5C	0	6189.9339	6189.9339	1	8
CYP2B6	0	6206.1485	6206.1485	1	8
ADORA1	9568.8	15785.0178	6216.2178	0.622589383757424	0.722145971227458
WASH7P	0	6221.0809	6221.0809	1	8
THRA	2887.8116	9111.0984	6223.2868	0.759327172218143	1.65764836615411
TUBB2B	1601.545	7833.4328	6231.8878	0.830254502559614	2.29018033466071
ETF1	0	6239.014	6239.014	1	8
REEP2	0	6239.014	6239.014	1	8
SLC35E4	0	6261.329	6261.329	1	8
NCKAP1	9352.8	15651.8562	6299.0562	0.625957664636877	0.742863518329864
FCGR1C	0	6331.4095	6331.4095	1	8
LOC388692	0	6331.4095	6331.4095	1	8
STH	0	6333.8478	6333.8478	1	8
TMEM18	0	6349.7349	6349.7349	1	8
GPR89C	0	6378.817	6378.817	1	8
EBF4	932.1288	7330.3542	6398.2254	0.887185389670393	2.97528168757704
RNF212	0	6408.8147	6408.8147	1	8
TMED11P	0	6408.8147	6408.8147	1	8
GALP	5760.4	12196.8137	6436.4137	0.679215267121313	1.08226340638013
TMEM8A	0	6440.3604	6440.3604	1	8
DDIT3	0	6442.3717	6442.3717	1	8
DEFB134	0	6446.1838	6446.1838	1	8
DEFB135	0	6446.1838	6446.1838	1	8
DEFB136	0	6446.1838	6446.1838	1	8
CA6	0	6451.0304	6451.0304	1	8
DNMT1	0	6454.6208	6454.6208	1	8
FDX1L	0	6454.6208	6454.6208	1	8
ICAM1	0	6454.6208	6454.6208	1	8
ICAM3	0	6454.6208	6454.6208	1	8
MIR4322	0	6454.6208	6454.6208	1	8
MRPL4	0	6454.6208	6454.6208	1	8
RAVER1	0	6454.6208	6454.6208	1	8
S1PR2	0	6454.6208	6454.6208	1	8
TYK2	0	6454.6208	6454.6208	1	8
ZGLP1	0	6454.6208	6454.6208	1	8
FAM182B	0	6470.7731	6470.7731	1	8
KRTAP5-7	776.0201	7259.6441	6483.624	0.903428007855281	3.22573289681825
FASLG	0	6486.6193	6486.6193	1	8
ATP2B2	4054.4574	10546.7114	6492.254	0.722319667998085	1.37921245876458
C20orf4	0	6492.3927	6492.3927	1	8
KCNC1	0	6526.7536	6526.7536	1	8
MYOD1	0	6526.7536	6526.7536	1	8
CCM2	0	6532.9299	6532.9299	1	8
NACAD	0	6532.9299	6532.9299	1	8
RAMP3	0	6532.9299	6532.9299	1	8
SNORA5A	0	6532.9299	6532.9299	1	8
SNORA5B	0	6532.9299	6532.9299	1	8
SNORA5C	0	6532.9299	6532.9299	1	8
TBRG4	0	6532.9299	6532.9299	1	8
LPGAT1	0	6540.6356	6540.6356	1	8
NEK2	0	6540.6356	6540.6356	1	8
LHX5	0	6574.2953	6574.2953	1	8
SDS	0	6574.2953	6574.2953	1	8
SDSL	0	6574.2953	6574.2953	1	8
SLC4A11	2037.9561	8613.2891	6575.333	0.808664990643535	2.07944128082219
CN5H6.4	0	6589.7366	6589.7366	1	8
GTSE1	0	6589.7366	6589.7366	1	8
BRF2	0	6614.6023	6614.6023	1	8
LOC728024	0	6614.6023	6614.6023	1	8
PROSC	0	6614.6023	6614.6023	1	8
RAB11FIP1	0	6614.6023	6614.6023	1	8
PPYR1	0	6623.3202	6623.3202	1	8
OR4F5	0	6624.6761	6624.6761	1	8
LOC654342	0	6636.5217	6636.5217	1	8
TCN2	0	6639.301	6639.301	1	8
C5orf60	600.797	7277.7736	6676.9766	0.923742893158817	3.59854765784508
KRT18	0	6696.0912	6696.0912	1	8
MMP17	907.6662	7631.5041	6723.8379	0.893705574650502	3.07173368723114
C16orf7	0	6762.2121	6762.2121	1	8
LOC100128881	0	6762.2121	6762.2121	1	8
SPATA2L	0	6762.2121	6762.2121	1	8
ZNF276	0	6762.2121	6762.2121	1	8
KRTAP5-9	460.6579	7259.6441	6798.9862	0.940331621742258	3.97813116294209
MARVELD1	462.366	7273.5055	6811.1395	0.940230909988616	3.97554362684389
TEAD3	216.7701	7030.88	6814.1099	0.970090981627273	5.01946759279062
AMFR	0	6820.3135	6820.3135	1	8
NLRC5	304.7947	7130.6361	6825.8414	0.959007795486443	4.54812105887619
SUPT4H1	0	6830.8378	6830.8378	1	8
POM121L9P	556.404	7391.6075	6835.2035	0.92999456530731	3.73168345398514
TCHH	0	6855.8889	6855.8889	1	8
CHRNB3	593.8286	7452.0028	6858.1742	0.926194252591472	3.64950973310032
C11orf63	0	6871.4622	6871.4622	1	8
HSPA8	0	6871.4622	6871.4622	1	8
LOC341056	0	6871.4622	6871.4622	1	8
CDK10	0	6873.4689	6873.4689	1	8
GDF6	2212.762	9090.0214	6877.2594	0.804228576122232	2.0384354046026
DEFB130	0	6912.3337	6912.3337	1	8
LOC100288069	0	6917.201	6917.201	1	8
AGXT2L2	0	6928.9568	6928.9568	1	8
INSM1	0	6936.0936	6936.0936	1	8
RABL2B	0	6956.8833	6956.8833	1	8
C7orf68	0	6976.7467	6976.7467	1	8
AVPI1	0	6980.497	6980.497	1	8
OR2V2	0	6987.6706	6987.6706	1	8
MT1JP	5049	12036.6749	6987.6749	0.704489285348628	1.25336732389717
AMBP	0	6991.3305	6991.3305	1	8
KIF12	0	6991.3305	6991.3305	1	8
CDC42SE1	0	6997.1759	6997.1759	1	8
GABPB2	0	6997.1759	6997.1759	1	8
MLLT11	0	6997.1759	6997.1759	1	8
MIR708	0	7008.6744	7008.6744	1	8
CRB3	0	7011.1979	7011.1979	1	8
DENND1C	0	7011.1979	7011.1979	1	8
SLC25A23	0	7011.1979	7011.1979	1	8
GTF2IRD1	0	7014.6054	7014.6054	1	8
GPR62	1108.653	8134.7258	7026.0728	0.880059767755055	2.87528583377949
LHPP	0	7026.3164	7026.3164	1	8
OAT	0	7026.3164	7026.3164	1	8
FANCE	0	7030.88	7030.88	1	8
RPL10A	0	7030.88	7030.88	1	8
TULP1	0	7030.88	7030.88	1	8
HMGN2	0	7053.4685	7053.4685	1	8
MIR627	0	7061.568	7061.568	1	8
PLA2G4D	0	7061.568	7061.568	1	8
PLA2G4F	0	7061.568	7061.568	1	8
VPS39	0	7061.568	7061.568	1	8
CHAC1	0	7080.7458	7080.7458	1	8
RHOV	0	7080.7458	7080.7458	1	8
SPINT1	0	7080.7458	7080.7458	1	8
VPS18	0	7080.7458	7080.7458	1	8
HRNR	0	7083.9515	7083.9515	1	8
AMDHD2	0	7084.8418	7084.8418	1	8
ATP6V0C	0	7084.8418	7084.8418	1	8
C16orf59	0	7084.8418	7084.8418	1	8
CEMP1	0	7084.8418	7084.8418	1	8
MIR3178	0	7084.8418	7084.8418	1	8
PDPK1	0	7084.8418	7084.8418	1	8
TBC1D24	0	7084.8418	7084.8418	1	8
LHX2	635.5492	7749.1996	7113.6504	0.924201760224468	3.60797158633274
CETP	0	7130.6361	7130.6361	1	8
HERPUD1	0	7130.6361	7130.6361	1	8
KRTAP5-8	127.344	7259.6441	7132.3001	0.982761038967966	5.83309593100984
OLIG2	2753.2	9947.9664	7194.7664	0.783232506897949	1.85329221968747
SCRT2	872.7772	8093.0962	7220.319	0.90265564088826	3.21300642539894
NOM1	0	7234.656	7234.656	1	8
USP18	0	7245.9632	7245.9632	1	8
MRPS15	0	7246.8287	7246.8287	1	8
ERICH1	204.631	7457.076	7252.445	0.973291722066636	5.18751342126427
KRTAP5-10	0	7259.6441	7259.6441	1	8
RPN1	0	7271.5083	7271.5083	1	8
LOC100270710	0	7273.5055	7273.5055	1	8
ZFYVE27	0	7273.5055	7273.5055	1	8
CANX	0	7277.7736	7277.7736	1	8
CBY3	0	7277.7736	7277.7736	1	8
MAML1	0	7277.7736	7277.7736	1	8
LOC283335	0	7303.5006	7303.5006	1	8
TENC1	0	7303.5006	7303.5006	1	8
TGFB1I1	118.3338	7434.2639	7315.9301	0.984332039822537	5.97325578310699
IDH3B	0	7330.3542	7330.3542	1	8
SNORA51	0	7330.3542	7330.3542	1	8
SNORD56	0	7330.3542	7330.3542	1	8
SNORD57	0	7330.3542	7330.3542	1	8
SNORD86	0	7330.3542	7330.3542	1	8
BMP3	876.1014	8220.8367	7344.7353	0.903692716123901	3.23011547377353
ZNF627	0	7359.512	7359.512	1	8
MIR548W	0	7368.96	7368.96	1	8
ABCG4	2562.033	9944.7513	7382.7183	0.795148541899775	1.95664623406893
CNNM3	0	7388.1565	7388.1565	1	8
MIR3127	0	7388.1565	7388.1565	1	8
SPECC1L	0	7391.6075	7391.6075	1	8
SUSD2	0	7391.6075	7391.6075	1	8
CHST14	0	7401.016	7401.016	1	8
MRPL42P5	0	7401.016	7401.016	1	8
TNF	1554.84	8977.3692	7422.5292	0.852372852601523	2.52952659980706
HNRNPAB	0	7445.5483	7445.5483	1	8
CHRNA6	0	7452.0028	7452.0028	1	8
NRGN	0	7455.1596	7455.1596	1	8
PTPN9	0	7499.8243	7499.8243	1	8
C1orf174	0	7515.7191	7515.7191	1	8
LOC100133612	0	7515.7191	7515.7191	1	8
C22orf9	0	7525.5012	7525.5012	1	8
FAM118A	0	7525.5012	7525.5012	1	8
UPK3A	0	7525.5012	7525.5012	1	8
TMEM171	0	7535.6298	7535.6298	1	8
TMEM174	0	7535.6298	7535.6298	1	8
KCNMB3	0	7545.7386	7545.7386	1	8
MFN1	0	7545.7386	7545.7386	1	8
ZNF639	0	7545.7386	7545.7386	1	8
OR7E91P	0	7558.6289	7558.6289	1	8
BASE	0	7564.3634	7564.3634	1	8
MNX1	0	7607.4672	7607.4672	1	8
CCDC21	0	7614.8506	7614.8506	1	8
TCF15	477.3504	8093.0962	7615.7458	0.944302739136138	4.08357117106209
ARRDC5	0	7620.4484	7620.4484	1	8
KDM4B	0	7620.4484	7620.4484	1	8
UHRF1	0	7620.4484	7620.4484	1	8
PUS1	0	7631.5041	7631.5041	1	8
ULK1	0	7631.5041	7631.5041	1	8
TUBB2A	194.3721	7833.4328	7639.0607	0.975787640280097	5.33275161425567
PROCA1	1164.7744	8831.0363	7666.2619	0.88347374365543	2.92253219174134
FLJ34208	0	7680.4032	7680.4032	1	8
IREB2	0	7704.4869	7704.4869	1	8
MDS2	0	7719.1182	7719.1182	1	8
AFMID	0	7723.5776	7723.5776	1	8
SYNGR2	0	7723.5776	7723.5776	1	8
TK1	0	7723.5776	7723.5776	1	8
POLR3K	0	7727.0094	7727.0094	1	8
SNRNP25	0	7727.0094	7727.0094	1	8
DENND1A	0	7749.1996	7749.1996	1	8
CIR1	0	7755.4392	7755.4392	1	8
OLA1	0	7755.4392	7755.4392	1	8
SCRN3	0	7755.4392	7755.4392	1	8
RASL10A	8269.8	16029.3459	7759.5459	0.659667050272742	0.954791211250218
HNRNPH1	0	7763.1616	7763.1616	1	8
RUFY1	0	7763.1616	7763.1616	1	8
UBE2T	0	7766.6773	7766.6773	1	8
C3orf74	0	7807.804	7807.804	1	8
DUSP7	0	7807.804	7807.804	1	8
RASD2	2712.3539	10534.4677	7822.1138	0.795244928791069	1.9575000830319
CYP4F3	0	7825.6487	7825.6487	1	8
PSMG4	0	7833.4328	7833.4328	1	8
PI4KAP2	0	7835.2276	7835.2276	1	8
FGF8	2937.098	10785.8039	7848.7059	0.785971070739783	1.87667040019134
NEU1	0	7857.1126	7857.1126	1	8
SLC44A4	0	7857.1126	7857.1126	1	8
CNP	0	7870.2716	7870.2716	1	8
HSH2D	0	7875.999	7875.999	1	8
BEGAIN	0	7885.0619	7885.0619	1	8
IRX4	0	7911.5794	7911.5794	1	8
MIR455	0	7912.0553	7912.0553	1	8
CD83	1341.5771	9265.0261	7923.449	0.873514915689502	2.78786507219965
COL2A1	7008.8	14952.5646	7943.7646	0.680857718650142	1.09315358866913
CATSPER4	0	7946.26	7946.26	1	8
CNKSR1	0	7946.26	7946.26	1	8
GRRP1	0	7946.26	7946.26	1	8
ZNF593	0	7946.26	7946.26	1	8
SERPINH1	3832.8288	11796.2756	7963.4468	0.754763375948784	1.6218499698385
TMEM132A	1286.3232	9257.0691	7970.7459	0.877997217271333	2.84730231307646
MIR3115	0	8021.4525	8021.4525	1	8
CXCL17	0	8066.649	8066.649	1	8
LIPE	0	8066.649	8066.649	1	8
LOC150185	0	8091.2768	8091.2768	1	8
SRXN1	0	8093.0962	8093.0962	1	8
CCDC43	0	8097.7931	8097.7931	1	8
DBF4B	0	8097.7931	8097.7931	1	8
ID3	744.8042	8874.4232	8129.619	0.922571307545968	3.57472023998702
ABHD14A	0	8134.7258	8134.7258	1	8
ABHD14B	0	8134.7258	8134.7258	1	8
ACY1	0	8134.7258	8134.7258	1	8
PCBP4	0	8134.7258	8134.7258	1	8
RPL29	0	8134.7258	8134.7258	1	8
MIR1249	0	8149.9872	8149.9872	1	8
CA4	3642.1688	11796.7581	8154.5893	0.764091842419437	1.69552075086731
C3orf54	0	8185.6526	8185.6526	1	8
CDHR4	0	8185.6526	8185.6526	1	8
MON1A	0	8185.6526	8185.6526	1	8
MST1R	0	8185.6526	8185.6526	1	8
RBM6	0	8185.6526	8185.6526	1	8
TRAIP	0	8185.6526	8185.6526	1	8
UBA7	0	8185.6526	8185.6526	1	8
PPP1R12B	0	8189.9705	8189.9705	1	8
ASAP3	1036.056	9236.3792	8200.3232	0.899142123573581	3.1562254198108
C1orf53	0	8231.9083	8231.9083	1	8
SDHAP1	0	8264.7376	8264.7376	1	8
TFRC	0	8264.7376	8264.7376	1	8
GALNTL5	0	8270.8306	8270.8306	1	8
PKLR	0	8278.4889	8278.4889	1	8
LTB	694.7661	8977.3692	8282.6031	0.928168281516906	3.69169346113706
GPATCH3	0	8310.4204	8310.4204	1	8
HSPA9	0	8325.5481	8325.5481	1	8
PIGM	0	8353.5854	8353.5854	1	8
SCARF1	0	8361.8799	8361.8799	1	8
SLC13A5	2835.2	11214.4648	8379.2648	0.798201591257892	1.98383835665728
PDZD3	1558.2918	9944.7513	8386.4595	0.864532212349965	2.67396987987969
MT1A	3629.6	12036.6749	8407.0749	0.768317610716763	1.7295544364849
GMCL1L	0	8416.5744	8416.5744	1	8
PHOX2A	477.9336	8909.2233	8431.2897	0.949086437449448	4.22041756251021
TMEM189-UBE2V1	0	8431.9683	8431.9683	1	8
TMEM25	3132.3588	11569.0816	8436.7228	0.786935244794109	1.88495295954963
MT4	0	8436.9893	8436.9893	1	8
ZG16	0	8459.7771	8459.7771	1	8
C9orf144B	0	8462.2746	8462.2746	1	8
EFCAB3	0	8474.2146	8474.2146	1	8
CCDC116	0	8505.9988	8505.9988	1	8
SDF2L1	0	8505.9988	8505.9988	1	8
UBE2L3	0	8505.9988	8505.9988	1	8
YDJC	0	8505.9988	8505.9988	1	8
NKX2-2	322.4836	8842.9544	8520.4708	0.964815254873799	4.77723075067086
APOL6	0	8571.2714	8571.2714	1	8
MB	0	8571.2714	8571.2714	1	8
IP6K1	0	8579.814	8579.814	1	8
CELF3	4052.0086	12655.2902	8603.2816	0.757470752842464	1.64303144920658
