GENE	IRF4H3K27ac_31_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_31_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
C11orf48	3592.6968	6487.6479	2894.9511	0.643593854483964	0.852628336710005
C11orf83	3592.6968	6487.6479	2894.9511	0.643593854483964	0.852628336710005
DAZAP1	3031	5927.0809	2896.0809	0.661646279617769	0.967527897172093
DBI	2730.9765	5635.9775	2905.001	0.673599675580863	1.04524895232528
C2orf76	2727.3285	5635.9775	2908.649	0.673893493793005	1.0471773723358
ARF6	2188.6	5099.2626	2910.6626	0.69969247224831	1.22028033116373
LOC642846	1828.5624	4744.0132	2915.4508	0.721789065461643	1.37539816439186
ETS1	2192.4	5109.9779	2917.5779	0.699769030030615	1.2208060119059
FAAH	2921.9568	5840.1702	2918.2134	0.666524258322209	0.999075565548264
IL4I1	5015.1577	7934.3876	2919.2299	0.612715536815026	0.661823809170423
MAP3K8	3697.6	6622.9646	2925.3646	0.641725027330385	0.840887982073177
NRD1	4109.2	7038.4249	2929.2249	0.631383363105445	0.77639506020525
AP3M1	3059.126	5989.8018	2930.6758	0.661934975323817	0.969388735455118
GADD45A	2518.737	5449.8413	2931.1043	0.683916389451805	1.11351373160373
CES2	2480.6727	5413.5489	2932.8762	0.685760949502608	1.12584327714566
FAM96B	2480.6727	5413.5489	2932.8762	0.685760949502608	1.12584327714566
BST2	2271.6	5209.1097	2937.5097	0.696338971688742	1.19732800262432
SAMM50	2184.2755	5125.3407	2941.0652	0.701177812865195	1.23049307588461
CNPY4	2437.0466	5384.6567	2947.6101	0.688425077438056	1.14372053052817
ARRDC3	1971	4919.1041	2948.1041	0.713937558650239	1.31946780987818
DCBLD1	2524.6	5473.0386	2948.4386	0.684331822645749	1.11628720754502
TSPAN4	2216.0043	5168.1133	2952.109	0.699895854854749	1.22167701759121
PRKAR1A	3468.2209	6420.3333	2952.1124	0.649269162118766	0.888452403715716
VDAC3	2226.0744	5182.8321	2956.7577	0.6995407621894	1.21923884644319
ASPHD2	2176.2	5135.701	2959.501	0.702375620238841	1.23875006020179
TMEM50A	2753.6	5727.8168	2974.2168	0.675337262048011	1.05666634731145
SLC25A3	1930.4	4907.8827	2977.4827	0.717706903225864	1.34620094786374
ZNF490	2514.1156	5493.8682	2979.7526	0.686048865383569	1.12777131306783
ZNF791	2514.1156	5493.8682	2979.7526	0.686048865383569	1.12777131306783
FOXJ2	1979.426	4960.6932	2981.2672	0.714785014067194	1.32545960095547
TMEM140	2323.2	5307.8612	2984.6612	0.695560035608154	1.19201728643478
TLK2	2116.2	5102.0022	2985.8022	0.706824505414936	1.26958753943737
C5orf35	2291.0784	5279.8972	2988.8188	0.697386635349875	1.20448301240601
GRPEL1	2541.4	5531.0136	2989.6136	0.685174704130621	1.1219204252713
GYS1	2949.229	5939.1547	2989.9257	0.668192879657074	1.00991976339732
RNF41	2040.4747	5030.5016	2990.0269	0.711429565956826	1.30179743819458
PAK1	2527.8	5518.8269	2991.0269	0.68585594542727	1.12647931385399
FAM104A	2363.3394	5356.7911	2993.4517	0.693873128180929	1.18054220591719
GABARAP	3236.8	6232.6779	2995.8779	0.65818601255725	0.945283932296368
USP18	2107.2304	5107.7911	3000.5607	0.707938444812673	1.27735145853987
CPSF1	3313.2	6314.0476	3000.8476	0.65585179298806	0.930339843043338
KIAA0040	4932.016	7937.4685	3005.4525	0.616766623402826	0.686501481410813
C1orf63	3280.6	6287.7539	3007.1539	0.657140608062166	0.938585053896454
ACTR1A	3963.8872	6977.6294	3013.7422	0.637720496626583	0.815821065831797
C19orf56	2660.0601	5679.3129	3019.2528	0.681023969068178	1.09425755720436
C3orf64	2445.7335	5465.107	3019.3735	0.690837718191891	1.15998253356734
BBS4	1898.19	4921.3091	3023.1191	0.721652577093235	1.37441772615524
HIGD2B	1898.19	4921.3091	3023.1191	0.721652577093235	1.37441772615524
NEK4	2176.8572	5202.6001	3025.7429	0.705011207260458	1.25698604717786
MRPL9	2674.3208	5701.1619	3026.8411	0.680696516751208	1.09208343601007
OAZ3	2674.3208	5701.1619	3026.8411	0.680696516751208	1.09208343601007
LOC100130275	2719.2343	5749.1467	3029.9124	0.678895611805846	1.08014737918682
LOC348926	2318.8	5348.9745	3030.1745	0.697591524111722	1.20588393526014
ZNF250	3395.2	6429.8546	3034.6546	0.654434490369143	0.921289552512838
LOC100268168	1888.2664	4923.734	3035.4676	0.722802952272287	1.38269050665896
RPL26L1	1888.2664	4923.734	3035.4676	0.722802952272287	1.38269050665896
PIP5K1B	2678.8	5716.763	3037.963	0.68092669901947	1.09361160850094
NCRNA00263	2207.8	5251.3663	3043.5663	0.704015179283508	1.25008334458195
UBXN7	3451.2	6503.6616	3052.4616	0.653315119920904	0.91415411111822
PIGO	2922.0464	5975.7933	3053.7469	0.671600467245999	1.03215115953291
LMO4	1923.8	4978.9317	3055.1317	0.721298743220745	1.37187740192123
ZNF192	1953.7581	5015.2916	3061.5335	0.719652149991124	1.36008173027116
STX5	2743.4	5811.7591	3068.3591	0.679327997535429	1.08300991494136
NFKBIZ	4505.856	7576.3092	3070.4532	0.627065519680198	0.749694002384719
FAT1	2115.6472	5187.6621	3072.0149	0.710316636870357	1.29398544493874
PDP2	2215.8894	5292.4969	3076.6075	0.704878077463862	1.25606264415105
C17orf80	2274.0898	5356.7911	3082.7013	0.701988560717806	1.23607981108064
EAF1	1935.394	5021.0092	3085.6152	0.721782371671613	1.37535007393312
METTL6	1935.394	5021.0092	3085.6152	0.721782371671613	1.37535007393312
NCOA7	2733	5822.8403	3089.8403	0.680569072800482	1.09123759141075
ATP5A1	3037.927	6131.174	3093.247	0.668677768954666	1.01307614532055
GCHFR	1960.4755	5061.0635	3100.588	0.720791196915662	1.36823696297004
DHPS	2578.3205	5679.3129	3100.9924	0.687765201589114	1.13928478869241
EZH2	4758	7864.7812	3106.7812	0.623062467406153	0.725051358332359
FAM161A	2529.6	5637.3915	3107.7915	0.690265381076985	1.1561184890104
GOPC	2052.4	5163.3909	3110.9909	0.715568254617799	1.33100689235441
LRRC41	2874.1302	5989.2436	3115.1134	0.675729551200921	1.05924839380776
LRRC29	2763.1092	5887.5868	3124.4776	0.680591110819291	1.09138384477568
TMEM208	2763.1092	5887.5868	3124.4776	0.680591110819291	1.09138384477568
BEND3	2095.4635	5225.6744	3130.2109	0.713778987826469	1.31834784439278
METTL12	3159.8451	6290.8331	3130.988	0.665648852587109	0.993397249782174
CS	2642.4	5774.8917	3132.4917	0.686074797669184	1.12794501632284
COQ10A	1872.4484	5009.3038	3136.8554	0.727911097990422	1.41968414743119
CCDC157	2268.7485	5406.4792	3137.7307	0.704406359175507	1.25279270067843
NUAK1	2031.8	5172.0187	3140.2187	0.717955145095476	1.34796909380135
ALDH16A1	2224.2433	5372.2409	3147.9976	0.707200957516636	1.27220939236881
SF3A1	2257.9053	5406.4792	3148.5739	0.705402919177659	1.25970441139425
POLB	2032.9451	5182.8321	3149.887	0.718263875996615	1.3501694022704
CAPN10	1866.8	5022.8695	3156.0695	0.729043606518426	1.42794442018442
HIST1H2AL	2440.6	5597.3339	3156.7339	0.696364758610418	1.19750394671268
VPS37C	2739.7956	5897.5023	3157.7067	0.682794824061817	1.10603580988216
THEM4	4659.1069	7817.9643	3158.8574	0.626586494112497	0.746739564240253
SNORA57	3127.9556	6290.8331	3162.8775	0.667902561610709	1.00803105265344
GNL1	2767.1128	5934.9832	3167.8704	0.682017665629062	1.10086249016989
TSC22D4	1833.2118	5003.6883	3170.4765	0.731865059722022	1.44861844380822
RASGRP3	3183.6	6357.4701	3173.8701	0.666326736243139	0.997793690350502
SUZ12P	1877.2	5053.3621	3176.1621	0.729141738734294	1.42866119487632
ANKRD52	2312.143	5494.4544	3182.3114	0.703821923748751	1.24874560097666
PSMD11	2125.408	5308.2062	3182.7982	0.714081476006651	1.32048460191767
CLIC4	2629.8	5818.0499	3188.2499	0.688701855367956	1.14558258543966
NSUN4	2795.6	5989.2436	3193.6436	0.681770088655876	1.09921586031533
ALDH5A1	1879.9708	5074.0903	3194.1195	0.729658573175321	1.43243894034233
RELT	2659.4156	5855.2255	3195.8099	0.687665567019613	1.13861548185613
RNF19B	1898.1112	5094.7225	3196.6113	0.728563371956064	1.42443905315029
RPL7L1	1966.7232	5163.8739	3197.1507	0.724185342066235	1.39265984643884
METTL2A	1902.8679	5102.0022	3199.1343	0.72835072273503	1.42288811004343
ALKBH2	2618.5376	5821.6239	3203.0863	0.689752666462603	1.15266031782327
MERTK	2180	5383.7379	3203.7379	0.711782715263045	1.30428004099832
MACROD1	1955.3026	5164.3374	3209.0348	0.725364962273373	1.40119136450228
SUV420H1	2602.6	5814.9508	3212.3508	0.69081267677054	1.15981338775387
PSMB6	2144.422	5357.7324	3213.3104	0.714159175396337	1.32103368425722
UBE2L6	2403.619	5621.7102	3218.0912	0.700495899906511	1.22580085332166
LOC648809	2057.4451	5276.2187	3218.7736	0.719451947060895	1.35865043084663
UCP2	2807.6	6030.1282	3222.5282	0.682316548273118	1.10285126513286
HMBS	1718.7099	4942.96	3224.2501	0.742000140235108	1.52404917803394
CYB561D2	2552.5037	5781.6099	3229.1062	0.693728232838103	1.17955821740277
KIAA1539	2740.6	5975.7933	3235.1933	0.685580961565835	1.12463846959489
SLC7A5P1	2957.1024	6192.2997	3235.1973	0.676798290458783	1.06629109523154
MIF4GD	2805.4852	6045.0837	3239.5985	0.683016399092718	1.10751201304983
PCNA	5134.9947	8377.0855	3242.0908	0.61997008425098	0.706085610843139
HCG11	3936.6861	7179.9464	3243.2603	0.645874224950766	0.866991393288607
CCHCR1	1969.4582	5219.6724	3250.2142	0.726050574182085	1.40616046504627
TCF19	1967.8514	5219.6724	3251.821	0.726212885722897	1.40733798104368
SEC11C	3485.1564	6737.436	3252.2796	0.659073132955981	0.950976263556132
SRSF2	4177.7429	7433.5522	3255.8093	0.640200092752789	0.83132807122531
CYB5R1	2456.8	5713.1723	3256.3723	0.699289066133064	1.21751162249144
LGALS1	2089.6	5346.1512	3256.5512	0.718979300974998	1.35527383850311
SETDB1	2954.6812	6212.8463	3258.1651	0.677701408585903	1.07225188685935
ZC3H4	3586.8645	6851.1578	3264.2933	0.656365507094194	0.933624568492981
LOC100287042	2777.2892	6045.0837	3267.7945	0.685199295985324	1.12208490184518
ADIPOR1	2443.111	5713.1723	3270.0613	0.700462709528493	1.22557262759734
CCDC41	3075.1224	6345.9389	3270.8165	0.673590660109599	1.04518979514981
LOC144486	3075.1224	6345.9389	3270.8165	0.673590660109599	1.04518979514981
PELP1	2956.5072	6229.4622	3272.955	0.678149679009381	1.07521382781328
DSN1	2735.3344	6013.3718	3278.0374	0.6873441240946	1.13645694539934
OCEL1	1990.3146	5279.3283	3289.0137	0.72621563020654	1.40735789509339
LMF2	3984.3028	7287.8108	3303.508	0.6465345416675	0.871158211737418
NPRL2	2476.4087	5781.6099	3305.2012	0.700120716608703	1.2232218369668
MKL1	2638.4395	5948.6666	3310.2271	0.692744043304647	1.17288142042259
ATP6V0E1	1611.6093	4923.734	3312.1247	0.753400972830303	1.61125078783219
SLFN11	2570	5882.9303	3312.9303	0.695963422293923	1.19476658411746
MTG1	2313.7906	5627.0551	3313.2645	0.708621639632162	1.28212178506713
ATG16L2	3958.2	7274.1928	3315.9928	0.647608477509796	0.877942653692619
PATZ1	1750.5076	5066.8989	3316.3913	0.743229687125155	1.53332971762447
GMNN	1986.6468	5306.212	3319.5652	0.727590118706261	1.41734691401728
TMED1	3004.6905	6326.5887	3321.8982	0.677998006961361	1.07421141446946
UNC45A	5011.4195	8335.3933	3323.9738	0.624523129596903	0.734030964307434
CHPT1	2010.2	5334.4694	3324.2694	0.726304903526359	1.40800573262207
FLJ36031	3529.6402	6855.95	3326.3098	0.660140624458685	0.957835460638605
ST8SIA4	1868.1843	5194.6194	3326.4351	0.735489703614444	1.47538126271887
SKIL	3914.6426	7242.8947	3328.2521	0.649148150282231	0.88768580299306
TGOLN2	1948.416	5280.0984	3331.6824	0.730454158049405	1.43826308046167
MYST2	1981.1636	5315.1619	3333.9983	0.728471050256735	1.42376561732899
PBRM1	1867.3371	5202.6001	3335.263	0.735876423343619	1.47825042542616
HNRNPU	3641	6976.6641	3335.6641	0.657080882790406	0.93820263421993
GNL3	1865.4327	5202.6001	3337.1674	0.736074696767112	1.47972250584979
FHOD1	2537.9312	5887.5868	3349.6556	0.698780395460552	1.2140234642347
RPL23A	2814.1558	6163.848	3349.6922	0.686549943318135	1.13112908289082
MCM3AP	2867.6512	6219.5421	3351.8909	0.684429382612561	1.11693881314394
PRNP	1666.208	5022.1776	3355.9696	0.750880391824299	1.59174453789732
SRP19	2681.85	6037.9272	3356.0772	0.692440536210031	1.1708248148684
HMG20B	2319.9342	5677.4482	3357.514	0.709913308634585	1.29115875114993
OBFC2B	1671.2068	5030.5016	3359.2948	0.750629734949375	1.58981199308219
C18orf25	3496.5985	6856.2686	3359.6701	0.662257955576383	0.971471482512313
PARVB	1753.8045	5125.3407	3371.5362	0.74505487978361	1.54715997225948
WDR45	3174.6793	6546.5381	3371.8588	0.673427805451609	1.04412133021857
BCL2L12	3286.772	6660.5648	3373.7928	0.669582716853419	1.01897313796527
SELT	2753	6129.0994	3376.0994	0.690050755342819	1.15467049226855
EIF3K	1775.0678	5152.1166	3377.0488	0.743753349484965	1.53729111368778
C21orf57	2842.264	6219.5421	3377.2781	0.686346853084839	1.12976780538185
CYFIP2	2063.6728	5445.6408	3381.968	0.725184895727354	1.39988757756505
PLCL2	2462.4403	5849.1253	3386.685	0.703733277398424	1.24813214688765
RPL13AP5	1984.0066	5372.2409	3388.2343	0.730296377330969	1.43710717399795
TNPO2	2933.3185	6323.2586	3389.9401	0.683109807403862	1.10813449452734
CD38	2872.0339	6265.9772	3393.9433	0.685704704385837	1.12546674210047
NCOR2	2401.6	5797.2054	3395.6054	0.707079277671354	1.2713617203795
TNFRSF10A	3671.2348	7071.324	3400.0892	0.658253227340957	0.94571497608737
CDKN2D	2289.6444	5691.8203	3402.1759	0.713129796840422	1.31376656066407
GDNF	3095.556	6499.6475	3404.0915	0.677385060150105	1.07016291903855
POLE3	3533.1288	6944.3878	3411.259	0.66278948200378	0.974901171847838
RUVBL2	2524.783	5939.1547	3414.3717	0.701701136103589	1.23409821521534
LOC729375	2805.2	6219.8588	3414.6588	0.689176540323482	1.14877819629147
LOC389641	3651.0312	7071.324	3420.2928	0.659493541120518	0.953676366044315
MYO1C	2623.8934	6045.8141	3421.9207	0.69734925889945	1.20422750959169
TMBIM6	3035.4257	6459.8508	3424.4251	0.680322558274106	1.08960198420712
PHACTR4	2665.1826	6091.6472	3426.4646	0.695645266509576	1.19259801010543
SNX5	4227.1811	7655.6127	3428.4316	0.644260333794566	0.856821923917759
C9orf43	3514.0416	6944.3878	3430.3462	0.663999108699821	0.982716245007197
NUP98	3015.1569	6448.984	3433.8271	0.681412509401672	1.09683881247279
EIF3B	2529.2	5972.909	3443.709	0.70252086864565	1.23975261720378
VCP	2529.38	5975.7933	3446.4133	0.702606882801553	1.24034645104583
MYCBP2	2735.8	6183.1923	3447.3923	0.693261311594585	1.17638910854107
IL23A	1736.4	5184.7593	3448.3593	0.749117174632868	1.57817768645429
GPR3	1746.5998	5201.6491	3455.0493	0.748627341199594	1.57441999916284
UQCRH	2530.9137	5989.2436	3458.3299	0.702949885678754	1.24271549736731
GGA3	2584.6019	6045.0837	3460.4818	0.70049871805295	1.2258202323008
MRPS7	2584.6019	6045.0837	3460.4818	0.70049871805295	1.2258202323008
SLC25A19	2349	5817.2367	3468.2367	0.712352202575759	1.30828729443766
RUFY1	2193.1032	5664.2437	3471.1405	0.720885022907669	1.36890963572441
PUF60	1809.2594	5282.4789	3473.2195	0.744877867250121	1.54581583241822
RBFOX2	1685.2089	5162.2083	3476.9994	0.753891306637487	1.61506091646138
ZBTB11	3306.4735	6786.1818	3479.7083	0.672388147448175	1.03730674095748
TMF1	1985.2	5465.107	3479.907	0.733541181591577	1.46096538260115
KRI1	2211.2	5691.8203	3480.6203	0.720208234818782	1.36406059352184
NARFL	1995.408	5479.7354	3484.3274	0.733060906898455	1.45742246775949
CWC25	2697.6	6185.3367	3487.7367	0.696316647173676	1.19717568933026
ACTB	2830.6	6326.3231	3495.7231	0.690878697015595	1.16025934714292
KLF15	2008	5504.8317	3496.8317	0.732723947483078	1.45493918745518
COG7	1952.3061	5449.2728	3496.9667	0.736231130360578	1.48088444726704
MBD2	1666.9752	5165.7454	3498.7702	0.756030533430563	1.6317438990858
NSUN2	3083.184	6582.0305	3498.8465	0.681002009836409	1.09411172169345
SRD5A1	3083.184	6582.0305	3498.8465	0.681002009836409	1.09411172169345
HNRNPF	9697.1915	13207.3962	3510.2047	0.576626672917583	0.445707191799805
PKP2	2140.2	5650.6421	3510.4421	0.725292853772508	1.40066919311966
REEP6	3138.6715	6650.7749	3512.1034	0.67938212522416	1.08336840145198
ALDH4A1	1888.1757	5404.4967	3516.321	0.741085901513964	1.51716725384079
ADRB2	2964	6485.2367	3521.2367	0.686323869948141	1.12961378368508
CPOX	1823.85	5349.1919	3525.3419	0.745735487757293	1.55233387874797
RNF44	3026.6	6552.8961	3526.2961	0.684054362734173	1.11443463811454
C9orf89	2926.4	6453.7305	3527.3305	0.688021397996542	1.14100635367897
ARRB2	2700.4	6229.4622	3529.0622	0.69759891703592	1.20593449427986
SYPL1	3757.4745	7291.048	3533.5735	0.659911585463124	0.956362886063176
BCL2	1805.8	5340.213	3534.413	0.74729964806949	1.56425916938726
TMEM115	2246.402	5781.6099	3535.2079	0.720179537850461	1.36385514457103
ANGEL2	2720.8989	6259.231	3538.3321	0.697008959747899	1.20190206903731
C16orf7	1829.0161	5369.5154	3540.4993	0.745918164003311	1.5537241159932
ZNF276	1829.0161	5369.5154	3540.4993	0.745918164003311	1.5537241159932
LSG1	3328	6874.2835	3546.2835	0.673798517753403	1.04655391715617
S100A11	4952.2	8499.0956	3546.8956	0.631842155041184	0.779239749789059
LOC100130093	1561.6125	5114.6571	3553.0446	0.766095051044673	1.71160101498149
SLC6A6	1977.3164	5530.9657	3553.6493	0.736648626987524	1.48398765310335
FAM49B	2709.8	6267.6159	3557.8159	0.698153674711673	1.20973039375784
PDCD6	2943.2	6501.6814	3558.4814	0.688381476129494	1.14342728037194
C16orf48	1794.4368	5360.986	3566.5492	0.749220018137852	1.57896725518427
EFCAB4A	1600.9084	5168.1133	3567.2049	0.763494863666931	1.6907469356381
UTP11L	2334.3463	5902.5492	3568.2029	0.71659877195237	1.33831956135549
B4GALT4	1867.0216	5443.6972	3576.6756	0.744618600294133	1.54384820213157
C16orf86	1783.1024	5360.986	3577.8836	0.750408687552075	1.58810881113617
MIR2861	3943.9532	7523.0705	3579.1173	0.656061302114515	0.931679177760955
C1orf97	4304.194	7887.2254	3583.0314	0.64694890243871	0.873774767429458
C20orf72	4071.7092	7655.6127	3583.9035	0.652801446509284	0.910883316912488
SH3BP2	2103.96	5691.271	3587.311	0.73009651670361	1.43564360089162
HAUS2	3017.4816	6605.4472	3587.9656	0.686427940732555	1.13031126394342
LRRC57	3017.4816	6605.4472	3587.9656	0.686427940732555	1.13031126394342
INPP5B	2371	5962.0592	3591.0592	0.715470640122177	1.33031503775612
TATDN2	1896.4	5496.6078	3600.2078	0.743487353009421	1.53527824410918
SNORD42B	2561.8528	6163.848	3601.9952	0.706401484680749	1.26664370245537
SUV39H2	2999.9372	6602.9033	3602.9661	0.68759897657365	1.13816821774247
FLT3LG	1765.6721	5372.2409	3606.5688	0.752634684676039	1.6053065516147
PKMYT1	1982.5904	5592.0903	3609.4999	0.738260861609652	1.49600100739598
PCF11	7840	11450.504	3610.504	0.593582417545959	0.546485541253214
TRIOBP	1735.4	5346.1512	3610.7512	0.754940697173806	1.62323240622415
C2orf28	2244.2586	5855.1078	3610.8492	0.722909362391606	1.38345680935623
CIAPIN1	2254.5754	5866.6821	3612.1067	0.722385923608505	1.3796890593126
COQ9	2254.5754	5866.6821	3612.1067	0.722385923608505	1.3796890593126
DOHH	3318.517	6931.3369	3612.8199	0.676237629104157	1.06259497799138
LMNB1	3175.113	6792.0463	3616.9333	0.681442534985871	1.09703835620072
DNAJC30	2445.6332	6064.9299	3619.2967	0.712635559919649	1.31028292803861
SHPK	2489.548	6111.944	3622.396	0.710567887524629	1.29574749319285
TMEM123	2467.4	6090.5602	3623.1602	0.711683632274897	1.30358331540759
SLC5A6	2229.6176	5855.1078	3625.4902	0.724218512109267	1.39289943698132
ZSWIM6	1607.6	5240.3547	3632.7547	0.765243774173915	1.70475598318707
NBEAL2	2170.6	5805.39	3634.79	0.727858234526372	1.41929909969651
CHKA	1867.1182	5503.6276	3636.5094	0.74668530828997	1.5595695922852
DDI2	2417.8	6056.2212	3638.4212	0.71468091205625	1.32472298985642
CHST12	2332.5204	5972.909	3640.3886	0.719157157605843	1.35654404302347
RASSF1	3838.4826	7480.7929	3642.3103	0.660889727438828	0.96265508322263
RPN1	2874.9996	6518.4814	3643.4818	0.693936720583136	1.18097414595163
DUS3L	2225.9072	5873.4824	3647.5752	0.72517593177639	1.39982268719305
CDK9	3874.8764	7523.0705	3648.1941	0.660037335320451	0.957171317839411
WBSCR22	2416.2504	6064.9299	3648.6795	0.715104464882087	1.32772099913792
NXT1	2528.2	6177.5528	3649.3528	0.709594327098284	1.28892484016159
BLOC1S2	1712.4983	5362.9349	3650.4366	0.757965590007973	1.64692018486403
ATAD3A	2600.7998	6261.4725	3660.6727	0.706531269638375	1.26754662303544
POGZ	2248.4	5910.5791	3662.1791	0.724426307207969	1.39440076803702
CLEC7A	1495.8	5169.0631	3673.2631	0.775569283636149	1.78898552505463
HIST1H3J	1923	5597.3339	3674.3339	0.74429326868053	1.54138104928764
ZNF322A	1507.2912	5185.6987	3678.4075	0.774795536446275	1.78258022075443
RABL2B	1662.4136	5341.2582	3678.8446	0.762636850002023	1.68390026484795
DOCK10	1512.264	5195.1028	3682.8388	0.774536856997294	1.78044228056415
PPARD	1510.2001	5193.1075	3682.9074	0.774708220162834	1.78185837240249
DAGLB	1806.2128	5494.2721	3688.0593	0.752590023164078	1.60496048587204
TRIB3	2405.2	6097.2926	3692.0926	0.71711824835931	1.3420119167975
MKRN2	2576.2296	6273.5123	3697.2827	0.70889212034534	1.28401220332419
C15orf23	1469.6946	5169.7805	3700.0859	0.778642953265989	1.81458663082024
RAB20	1433.9604	5139.6635	3705.7031	0.781861508687773	1.84166872414218
HERPUD2	2637	6345.1484	3708.1484	0.706417676198714	1.2667563349349
GLCCI1	2633.2	6341.5427	3708.3427	0.706598830961471	1.26801674300076
N4BP1	2326.2	6036.4625	3710.2625	0.721835001711477	1.37572820518265
AKAP10	3574.4	7285.9348	3711.5348	0.670875708177984	1.02741299388914
HSF2BP	4154.4305	7868.2538	3713.8233	0.654450670388143	0.921392772023441
RRP1B	4154.4305	7868.2538	3713.8233	0.654450670388143	0.921392772023441
FLJ32224	2474.334	6189.3359	3715.0019	0.714401168493273	1.32274436340506
UTP3	3963.075	7679.6071	3716.5321	0.659608072610692	0.95441223230013
NUDT16L1	1759.5144	5477.1835	3717.6691	0.756862256195605	1.63825689397842
PLSCR3	1626.0915	5344.3732	3718.2817	0.766716916305451	1.71661231538015
IL17RA	2007.0659	5726.8223	3719.7564	0.740484236635332	1.5126468512348
RNF213	4078.2448	7799.6464	3721.4016	0.656652453593783	0.935460343406519
NUP85	2577.6387	6299.6432	3722.0045	0.70963649357581	1.28922005981009
CACNB1	1615.0876	5339.3953	3724.3077	0.767763092781492	1.72506394558803
MFSD11	3708.2913	7433.5522	3725.2609	0.667174350456457	1.00329720487415
ARL2	4426.4	8152.5327	3726.1327	0.648110049909083	0.88111449377564
CTNS	2384.713	6111.944	3727.231	0.719335145575489	1.35781567644642
GPR107	1706.474	5434.8662	3728.3922	0.761042892201103	1.6712260846728
LOC730101	2515.2	6245.0633	3729.8633	0.712885342156325	1.31204307236399
SLC38A1	3255.0843	6986.1266	3731.0423	0.682158259234755	1.10179788024098
HRH2	2571.4	6303.73	3732.33	0.710269032678958	1.29365169356489
ICT1	2089.3138	5826.0061	3736.6923	0.73604177387701	1.47947802086063
TIMM10	1650.6	5388.7077	3738.1077	0.765516714093916	1.70694878716711
FECH	2019.9858	5759.0722	3739.0864	0.740330281635643	1.51149125761852
ABCB8	3750.2	7490.0078	3739.8078	0.666358481379677	0.997999683797022
JTB	2781.76	6522.4462	3740.6862	0.701021243488778	1.22941518427116
ZMIZ2	1672.8	5413.8157	3741.0157	0.763949384189127	1.69438080835505
BANP	1808.8	5551.2185	3742.4185	0.754239748174546	1.61777158254172
TNPO3	5415.8292	9161.2495	3745.4203	0.628469509463511	0.758362139382789
TPI1P2	5415.8292	9161.2495	3745.4203	0.628469509463511	0.758362139382789
RPL19	1590.2	5339.3953	3749.1953	0.770520509329022	1.74746813713633
HPCAL1	3506.4674	7256.3172	3749.8498	0.67420444333709	1.04921920750482
ANP32A	2543.4	6295.4734	3752.0734	0.712248395819313	1.30755649597214
HIST1H3H	3862.249	7616.3175	3754.0685	0.663525144886341	0.979652443119563
ARL6IP5	2792.8	6547.2826	3754.4826	0.700987655077055	1.22918398923404
G3BP1	3317.2	7072.8955	3755.6955	0.680734407109155	1.09233494860874
RUSC2	1701.394	5457.922	3756.528	0.76235243702052	1.68163450545596
HCFC1R1	1682.3268	5439.8899	3757.5631	0.763791685810402	1.69311946931252
THOC6	1682.3268	5439.8899	3757.5631	0.763791685810402	1.69311946931252
TAF1A	1638.4032	5396.3451	3757.9419	0.767098532864353	1.71969217437014
COMTD1	2029.1229	5795.9282	3766.8053	0.740688862721932	1.51418347393502
UBE2V1	1469.8	5237.1504	3767.3504	0.780854201635366	1.83316217989658
C16orf72	2731.2	6500.7932	3769.5932	0.704159227500297	1.25108079710733
PRCC	4683.2	8454.4884	3771.2884	0.643529374619663	0.852222805713984
MAP4K3	2976.4	6750.8154	3774.4154	0.694013149950396	1.18149334515963
IDH3A	1744.2289	5520.24	3776.0111	0.759895881720961	1.66214161009752
DTL	3140.8816	6918.7889	3777.9073	0.687774902766447	1.13934996371114
INTS7	3140.8816	6918.7889	3777.9073	0.687774902766447	1.13934996371114
PDAP1	2924.1316	6702.8089	3778.6773	0.696255357556225	1.19675756159325
SRF	2397.8496	6177.3572	3779.5076	0.720374137216143	1.36524858399584
C17orf61	1564.53	5344.3732	3779.8432	0.773548716097224	1.77229143272942
CCDC12	2024.766	5805.39	3780.624	0.74141434730036	1.51963780214597
HIST1H3I	1814.2167	5597.3339	3783.1172	0.755217659851098	1.62539302239264
CSNK1A1	2825	6608.1668	3783.1668	0.700524748486373	1.22599923546678
ETV5	3788.8	7575.4865	3786.6865	0.666604674213379	0.999597555786579
FN3KRP	1846.3776	5636.16	3789.7824	0.753241787919649	1.61001494100862
POM121C	1890.3689	5685.2444	3794.8755	0.750466552985222	1.58855457004639
RNF181	1450.312	5245.3278	3795.0158	0.783394560740857	1.85466963996538
DTNB	1438.6915	5233.7146	3795.0231	0.784381903853244	1.86307798808403
RNF126	2619.2	6420.706	3801.506	0.710262473968203	1.29360571321088
C1orf107	2673.7422	6478.2502	3804.508	0.707851352673763	1.27674381963295
ALG2	3336.1217	7141.2794	3805.1577	0.681588814997261	1.09801064575218
METTL7A	1997.6	5803.2567	3805.6567	0.743925561406608	1.53859501978393
SLC25A39	3375.4	7181.6198	3806.2198	0.680269615483718	1.08925079962405
SYF2	2051.4	5858.5679	3807.1679	0.740656343245085	1.51393921896566
KIF1B	3293.6	7101.9518	3808.3518	0.683172181393969	1.1085502152414
NEK2	2524.3456	6333.8556	3809.51	0.715027290190699	1.32717453844738
