CTRL KMS12PE	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
EGR1	1.233920806	0.454323897666667	-1.44145670517369	0.00145201540089834
EHBP1	22.51691175	21.19445618	-0.0873220224638402	0.0779998572818941
EHBP1L1	82.42356888	70.3225748566667	-0.229069036969765	0.176503783947782
EHD1	48.60742221	109.606918533333	1.17309033494534	0.000628158609346381
EHD3	0.375319252666667	0.102593906	-1.87117325922209	0.0137775431096368
EHD4	43.1770995066667	35.9304842966667	-0.26505795003849	0.0380673614890182
EHF	3.164753193	2.74632469333333	-0.204590790802407	0.081091607158279
EHHADH	0.207342636666667	0.099178038	-1.06392422342412	0.339013830089937
EHMT1	39.7216920366667	43.5775886033333	0.133659287030043	0.0779631814957549
EHMT2	9.855044989	10.2150460666667	0.0517613477851188	0.377324202481791
EI24	171.5553517	162.4442135	-0.0787297780489308	0.00365798636794161
EID1	284.005655966667	294.8862523	0.0542389037636446	0.165643691241969
EID2	24.2765635766667	21.58703078	-0.169399398672581	0.257170022097314
EID2B	2.766036202	3.29785103866667	0.253706196182333	0.233889619184894
EID3	0.822761818333333	1.410790522	0.777957038765	0.217160088988003
EIF1	899.992476633333	739.6753405	-0.283020761853475	0.00951560854670107
EIF1AD	85.7644949	67.0342191433333	-0.355482779000838	0.00263821906075503
EIF1AX	161.4198741	125.229644566667	-0.366242095092002	0.00191819466660768
EIF1AX-AS1	1.506647758	0.792512194333333	-0.926837126793164	0.309964163391767
EIF1B	88.5246129766667	85.5549008366667	-0.0492281323672867	0.390605487735293
EIF2A	98.5975268733333	96.1731637033333	-0.0359170813940057	0.348340809857776
EIF2AK1	135.6085192	131.5316351	-0.0440379858127346	0.257336132696946
EIF2AK2	36.35054894	36.0873884033333	-0.0104824097814354	0.91363604062853
EIF2AK3	31.2069856466667	17.2591116366667	-0.854510802976306	0.000629513793708798
EIF2AK4	48.5772351133333	41.6475514666667	-0.222048698469792	0.0483828848545191
EIF2B1	198.125021333333	185.578776633333	-0.0943793617931269	0.0080756190745389
EIF2B2	67.6463147566667	61.5476044133333	-0.136308636540387	0.00238586606181131
EIF2B3	80.04410911	70.0027687233333	-0.193383246596714	0.032090692553177
EIF2B4	70.1345969833333	62.55757239	-0.164941764298158	0.0317532775160889
EIF2B5	80.1725468633333	80.6105346966667	0.00786008617318299	0.770140531797783
EIF2D	21.3611567533333	18.8482917666667	-0.180555997232224	0.199018704413508
EIF2S1	70.0484029	61.5601368333333	-0.186355719225272	0.00530669124553608
EIF2S2	290.8659199	238.017545966667	-0.289286340266394	0.0040021406470253
EIF2S3	262.889591866667	240.290472866667	-0.129677575906515	0.00571845511792791
EIF3A	199.093450066667	156.908193466667	-0.343525069678943	0.000132476351254832
EIF3B	621.368392066667	562.209829566667	-0.144340178192954	0.061405878816005
EIF3D	167.056003333333	158.0146597	-0.0802734187303529	0.0659701130247491
EIF3E	657.986367533333	662.2013333	0.00921222166663204	0.862464537572309
EIF3F	322.5992655	337.016896633333	0.0630777702404755	0.211330899631397
EIF3G	345.916214933333	340.9880407	-0.0207015008600238	0.69743462802814
EIF3H	844.652444666667	877.0672591	0.0543296547601037	0.104712713083255
EIF3I	610.890745733333	548.121028633333	-0.15641990080862	0.00751313589659767
EIF3J	230.835318433333	218.581533	-0.0786924579988166	0.29699479215093
EIF3J-AS1	12.8225351333333	14.5687250166667	0.184193101076701	0.0738510384674282
EIF3K	224.495785033333	206.0256672	-0.123864275035152	0.0272943384184431
EIF3L	177.944944966667	194.337324833333	0.127132064999301	0.0693392642105937
EIF3M	451.062545666667	441.9491919	-0.0294469740763212	0.509398515329592
EIF4A2	385.6449789	365.2825834	-0.078260359185884	0.0244245200681736
EIF4A3	275.499005766667	269.1784728	-0.0334840754496255	0.56647665049973
EIF4B	428.944885933333	451.754854166667	0.0747478118076878	0.154390198321886
EIF4E	67.1389855766667	56.1318234066667	-0.258331813988355	0.0393378888261543
EIF4E2	68.20160917	65.3409542066667	-0.0618182557192032	0.0711662534685137
EIF4E3	0.196832333	0.044009506	-2.16108014400949	0.00638485293996071
EIF4EBP1	274.6395598	243.0240735	-0.176440218495812	0.0538066345942388
EIF4EBP2	42.7546584466667	44.2535517833333	0.0497116291178758	0.306631162863065
EIF4EBP3	0.258216379333333	0.528465955	1.03323001541926	0.122144767716455
EIF4ENIF1	18.0496397833333	14.2611191066667	-0.339882847322806	0.00343454031692481
EIF4G1	273.811725866667	231.1594581	-0.244295837734459	0.0945538620450883
EIF4G2	798.882992633333	631.7913354	-0.338536064545398	0.000363647544960729
EIF4G3	32.2819906166667	31.8333154233333	-0.0201921220706196	0.806809892558078
EIF4H	614.354251366667	539.851662266667	-0.18650774280743	0.0156411998900029
EIF5	191.6978033	150.873489733333	-0.345494475540912	0.000877485703379735
EIF5A	848.080276366667	907.288590166667	0.0973606840805131	0.116405860600915
EIF5AL1	0.458839268333333	0.616894366666667	0.42703460676845	0.360972349503442
EIF5B	208.609451666667	189.710592866667	-0.13700428816044	0.0684786033847091
EIF6	160.9120521	155.336366033333	-0.0508767652583535	0.235018558531146
ELAC1	6.324264179	7.00468481766667	0.147422503074913	0.454168847230201
ELAC2	61.3708996733333	52.8130348233333	-0.216660686835228	0.0484553610559861
ELAVL1	95.1105948766667	86.2410581366667	-0.141231180157033	0.127770860093632
ELF1	81.9328876233333	98.7070600433333	0.268710615716363	0.00281180678402076
ELF2	21.9057497666667	24.1974412066667	0.143544901162086	0.0990380340555797
ELF3	2.00964025966667	3.385128734	0.752273427962093	0.0289875839524185
ELF4	26.7636148233333	29.8421163	0.157076863665843	0.0210340936983722
ELFN1-AS1	43.4051668733333	20.31083959	-1.09561691111605	0.00287393910690169
ELK1	54.5866878766667	53.7175976766667	-0.0231543752662217	0.607963737332395
ELK2AP	1.895439275	1.212928081	-0.644038226749876	0.0645852643812585
ELK3	48.1099639433333	43.1476063133333	-0.157055192504054	0.133596733577978
ELK4	5.26031828366667	5.76972281333333	0.13335191652374	0.0625139430430667
ELL	37.3273958733333	33.88852426	-0.139438049969965	0.141155040543203
ELL2	84.6639791666667	38.0208870633333	-1.1549561044072	1.49794231364984e-06
ELL3	1.86594603833333	2.214171457	0.246859678044867	0.218483410440764
ELMO1	62.55006774	54.9432930333333	-0.187068065673013	0.121771155543979
ELMO2	13.8656844233333	16.2790510133333	0.231497769271781	0.0283339154112504
ELMO3	1.69457440433333	1.85722933633333	0.132228991468377	0.416482494604213
ELMOD1	0.528876802333333	0.155197097333333	-1.76883012217044	0.0456660026428291
ELMOD2	11.3390905566667	10.6543970666667	-0.0898559814538903	0.205521759491724
ELMOD3	7.883607167	7.56781487633333	-0.0589790920411116	0.512092317181811
ELMSAN1	16.18619825	15.2533334966667	-0.0856396041000874	0.374173066743821
ELOF1	122.9597962	122.2250333	-0.00864688053916966	0.846442376277315
ELOVL1	105.494788233333	99.0108688233333	-0.0915129176604345	0.137082618007269
ELOVL4	0.362449122	0.125159409333333	-1.53401173901478	0.0557331951615574
ELOVL5	142.096607266667	114.4882343	-0.311672765457876	0.00172983767518484
ELOVL6	0.284342059666667	0.081719335	-1.79887814803773	0.0376783426212125
ELOVL7	2.31025199433333	1.73525387066667	-0.412903477387477	0.196048156101169
ELP2	102.947499666667	101.35505075	-0.0224908076639582	0.584655398118764
ELP3	54.2936933266667	56.4224902366667	0.0554857149558676	0.369277950743006
ELP4	23.46388606	23.85094476	0.0236044434334594	0.84228610656218
ELP5	35.8168172533333	36.37114136	0.0221570570575734	0.792203672618987
ELP6	85.5462926033333	88.6834352833333	0.0519593235063058	0.0798898677136594
EMB	56.5507407966667	57.7192061066667	0.0295055333700405	0.692559832580601
EMBP1	0.696917483666667	0.846449745666667	0.280436568401194	0.401182031741315
EMC1	36.73325241	30.76885408	-0.255615925234068	0.0236164377461444
EMC10	29.4796085266667	29.3286658566667	-0.00740592108699463	0.893458399922093
EMC2	93.2655564533333	78.1509686566667	-0.255080628149529	0.0587482862380019
EMC3	143.254076233333	132.890802433333	-0.108334933798261	0.0746770713240603
EMC3-AS1	11.75283918	9.45248800333333	-0.314243298136015	0.0879670846317734
EMC4	226.808932133333	198.504964633333	-0.192302367460548	0.00976015498116902
EMC6	7.77015138966667	6.87755035766667	-0.176047909596965	0.30656126541866
EMC7	217.711948166667	161.3801857	-0.431957130669677	0.000817598292564517
EMC8	47.4142640166667	41.47246845	-0.193167222732782	0.0722736593520907
EMC9	19.2595355566667	20.49136108	0.08944290138256	0.330502004816038
EMD	134.399939566667	126.076040833333	-0.0922383537474509	0.173441771769389
EME1	28.9412727233333	25.0551468233333	-0.208021375322559	0.0092778197340571
EME2	18.18870548	22.93100759	0.334256880756668	0.0398313458216899
EMG1	193.259578633333	157.1115316	-0.298750846242994	0.00728171568090719
EMILIN1	3.21261761566667	1.73196647533333	-0.891338268191339	0.0205933151149357
EML1	0.213706416	0.0527089666666667	-2.01950990782234	0.0186306520073549
EML2	16.5991944466667	17.1082048133333	0.0435751540962872	0.357942033111808
EML3	36.61140744	50.98978454	0.47791500604818	0.0109679823504071
EML4	72.24199013	68.5145883566667	-0.0764264326190318	0.232493562154523
EML5	5.61229077466667	4.529744306	-0.309160141767147	0.0395375479435602
EML6	7.769378717	10.0803553473333	0.375675354464478	0.00533881252227397
EMP2	0.44307674	0.108055091333333	-2.03578954168254	0.00564984518235371
EMP3	107.976521533333	186.5335035	0.788717131704848	0.000637709560729276
EMR1	19.74829857	20.93868977	0.0844428069052162	0.325099667385389
ENAH	7.16007024233333	7.840208858	0.130918346488846	0.095022515053357
ENAM	1.61979054266667	2.267872697	0.485532391133616	0.117955991807847
ENDOD1	15.4372402233333	14.1082464666667	-0.129876174813217	0.03103348201391
ENDOG	39.59227768	34.8719525133333	-0.183151921453895	0.322879249718472
ENDOU	0.643298298333333	1.24575948066667	0.953465775924691	0.019939079311874
ENDOV	3.07259425566667	3.73262429733333	0.280733035520395	0.0172120276133467
ENG	2.38513633366667	2.387451389	0.00139962607491875	0.993895727420012
ENGASE	15.2021783066667	16.1741641933333	0.0894131013016623	0.396810901247668
ENHO	1.791652944	1.771120648	-0.0166287128806235	0.950554865369573
ENKD1	13.6573969766667	15.2779043533333	0.161764124444575	0.0963375197616789
ENO1	1627.53365666667	1624.82965	-0.00239890660392515	0.919941451145938
ENO1-AS1	0.884464763	1.095761854	0.309057713758411	0.542831834032319
ENO2	15.2699147666667	16.3810510333333	0.101335916124719	0.474317645063554
ENO3	39.6397593233333	48.8273319333333	0.300740744011327	0.0134516793976344
ENOPH1	151.0038683	133.641003833333	-0.176222783355991	0.00169381548189138
ENOSF1	31.5096282166667	35.94479854	0.189990285815174	0.0206702917634356
ENOX2	12.9255243166667	8.705206524	-0.570272373674194	0.00510408282309182
ENPP2	0.522959020333333	0.10686867	-2.29085893024389	0.0236989747773713
ENPP4	20.7318980766667	15.7613296166667	-0.395462961344722	0.00407939855039573
ENSA	184.012921933333	186.037908433333	0.0157895451264204	0.698496518410909
ENTHD2	18.39826648	21.7483373666667	0.241335273747545	0.0597811752923491
ENTPD1	4.18234589833333	3.933026701	-0.0886724034097811	0.33241678199781
ENTPD3-AS1	2.157159137	2.290159578	0.0863155183223524	0.592521012893552
ENTPD4	25.2656357866667	21.5158115233333	-0.23177922830632	0.0268045445637978
ENTPD5	10.1478945	9.040612959	-0.166687929319654	0.0514592267275704
ENTPD6	70.6867661233333	70.7497463966667	0.00128483561137613	0.987206546003733
ENTPD7	3.79919415066667	3.06083831566667	-0.311766601491728	0.0799890823154575
ENY2	83.5299190433333	78.7342877233333	-0.0853009929314522	0.334093865564761
EOGT	8.92933201233333	11.55268213	0.371603675006464	0.000267904772735418
EP300	22.28613992	19.58697455	-0.186252182893301	0.123397485221546
EP300-AS1	6.07708477	5.535533293	-0.13465710348292	0.54637305899668
EP400	18.8342088	17.9866403066667	-0.0664296956125527	0.610611233183078
EP400NL	12.63913258	13.9631162	0.14372349386877	0.21267338043139
EPB41	98.6413653633333	87.45351575	-0.173676385607401	0.0194831095378056
EPB41L1	7.591960728	9.368365911	0.303324896385243	0.0592356967635645
EPB41L2	21.18948661	18.0986827366667	-0.227463935261148	0.0389342257981233
EPB41L4A	2.36029739366667	2.33637806233333	-0.0146949046700243	0.949831337073736
EPB41L4A-AS1	23.9686811633333	25.4388904433333	0.0858852173276868	0.50600935241985
EPB41L4B	0.0546837803333333	0.0951668453333333	0.799346067229149	0.0236171638753778
EPB41L5	4.70637882933333	4.80793799366667	0.0308008385093715	0.525511133662048
EPC1	14.02659735	16.8390490333333	0.263645591684848	0.022423991625782
EPC2	26.14503659	24.9842769433333	-0.0655166228307207	0.309339246106749
EPCAM	129.096485333333	138.619464233333	0.102680123886665	0.167890100662922
EPDR1	30.0742148033333	30.6666239133333	0.0281422780457437	0.700727909641977
EPG5	11.7049719733333	11.7744538933333	0.00853866824506953	0.947177654192236
EPHA2	0.968180119333333	0.906752128	-0.0945672441488451	0.597025271975234
EPHB4	1.85557095366667	2.26927728133333	0.29036973350314	0.127940498063336
EPHX1	41.9849637233333	61.42442156	0.548939625559034	0.00184347701257068
EPM2A	6.878751337	8.108917191	0.237362575769499	0.0781573257215706
EPM2AIP1	27.5345572266667	25.42553757	-0.114965132029101	0.237729948343977
EPN1	37.4584526166667	35.83947148	-0.063741941738611	0.629844222263109
EPN2	5.05083239133333	4.139479066	-0.287071944892168	0.0662771208711556
EPOR	7.05927199666667	6.71617300533333	-0.071880016117719	0.574280539640864
EPRS	133.1050548	112.449978666667	-0.243281972687117	0.000232062334023286
EPS15	39.2359672833333	40.8009098166667	0.0564245557478067	0.310459392807526
EPS15L1	22.64859162	20.8460432366667	-0.119647767134253	0.174867037823077
EPS8	36.9713121666667	30.6919135033333	-0.268547653637022	0.054146693354336
EPS8L1	0.75604069	0.398559584666667	-0.923668458893205	0.16021347901313
EPS8L2	18.5658988266667	28.60403288	0.623563405034391	3.93876440457289e-05
EPT1	69.5377477333333	51.5682934633333	-0.431312036614962	0.0121356356702198
ERAL1	108.3954698	106.621300833333	-0.0238087741127898	0.60744009203139
ERAP1	13.0821552666667	15.8601248933333	0.277803889447206	0.0354896780907234
ERAP2	59.7237018533333	72.6264250133333	0.282190975328452	0.00554727027465345
ERBB2	2.99941394133333	4.139970033	0.464939686329717	0.00223052334687857
ERBB2IP	50.5349040833333	46.86167456	-0.108871682369459	0.275625165687639
ERBB3	0.781065127666667	0.516099376	-0.597793963527944	0.126478154539942
ERC1	33.1215706933333	21.9142357733333	-0.595902722162803	0.00122928777001216
ERCC1	7.73050198	10.6900138433333	0.46762971763832	0.00416652329381285
ERCC2	16.8978468766667	18.04298703	0.094598767565722	0.346483370979944
ERCC3	84.0594697466667	79.23972716	-0.0851864431757604	0.104481513244718
ERCC4	15.64518377	12.3288317533333	-0.343682504381289	0.000924223083308497
ERCC5	3.092590293	3.70969668066667	0.262485513720176	0.389763297353944
ERCC6	1.99121645633333	2.032497789	0.029603724323147	0.808652672111731
ERCC6L	26.3731685166667	21.6564272433333	-0.284275654625852	0.0314900497476996
ERCC6L2	7.69491603433333	6.13299388	-0.327314072845881	0.0149629613456507
ERCC8	9.48308803166667	8.656631807	-0.131551130028648	0.259137409074416
ERF	22.6968972266667	21.4317797633333	-0.0827434267656417	0.582253392418428
ERGIC1	90.2029109166667	108.3336617	0.26423569412018	0.0162251266235116
ERGIC2	117.834037433333	101.849457776667	-0.210318035207603	0.103150964335073
ERGIC3	312.895860233333	313.320407566667	0.00195616900344442	0.798399292092452
ERH	1003.3151756	1009.08701486667	0.00827570826504635	0.871533540788534
ERI1	26.31765036	21.6549054433333	-0.281336818143165	0.00474380965131469
ERI2	10.2168722316667	9.45531192666667	-0.111756642766728	0.237344949704598
ERI3	97.86747092	94.56462776	-0.049528778960878	0.375434688408404
ERI3-IT1	1.53712341866667	1.86457602966667	0.278614618917466	0.231826295341367
ERICH1	57.3258722033333	63.1999942533333	0.140738026889445	0.0876859523068789
ERICH6	0.807208140666667	0.791709023	-0.0279704303700025	0.958066897333917
ERLEC1	75.0330816133333	63.06972072	-0.250579266228847	0.01265385518084
ERLIN1	18.05125783	19.0207761866667	0.0754767508277394	0.273466688071408
ERLIN2	32.8366387533333	28.3862235766667	-0.210115526790297	0.0602607826130707
ERMAP	9.995324557	9.840087008	-0.022582341093839	0.758913618396586
ERMARD	16.0232715666667	16.0608757466667	0.00338181895966023	0.976463974960267
ERMN	2.99361959033333	2.83802070633333	-0.0770057893522406	0.626697910804648
ERMP1	21.7091590366667	25.39117697	0.226023430186071	0.0151831349777176
ERN1	18.4153068466667	17.4903748766667	-0.0743442251463879	0.433599125713291
ERO1L	72.9341380766667	58.4577560533333	-0.319199799615453	0.00250913072625109
ERO1LB	0.099619628	0.0345828666666667	-1.52637256090086	0.0325314062198438
ERP27	0.326534105	0.519582004666667	0.670117782422239	0.0741519177046085
ERP29	303.074515166667	266.572867866667	-0.18514259582041	0.000447934664955193
ERP44	97.4748013433333	83.0940617366667	-0.230283929956424	0.0121333115779026
ERV3-1	8.74955709733333	11.9277517046667	0.44704023636053	0.0907551538062018
ERVK13-1	11.6433579633333	12.0334806333333	0.0475468024617997	0.638095492982253
ESAM	3.770217522	2.768893861	-0.445338009456572	0.0728110610059052
ESCO1	17.01601061	16.81391095	-0.0172375005573236	0.832221769734452
ESCO2	48.2352794466667	37.0598189133333	-0.380232892673483	0.00716360499711996
ESD	103.289654733333	97.89715107	-0.0773569829326631	0.0222645121564353
ESF1	74.7351103333333	59.0853549533333	-0.338985591484473	0.060457947285358
ESPL1	28.82017225	31.33629857	0.120755821243684	0.286316810198461
ESPNL	2.957252046	5.38947167533333	0.86588664460945	0.0091575314990667
ESR1	0.405699850333333	0.397918558333333	-0.0279395845551206	0.807490559456318
ESR2	0.435827239333333	0.374924728	-0.217155387046931	0.514276176875929
ESRP1	0.264198138333333	0.06784025	-1.96140690916073	0.0256389823317191
ESRRA	51.8954747566667	45.5510574833333	-0.188124195156134	0.153636819181877
ESYT1	117.6486503	133.531192766667	0.182692023912963	0.0653442657949929
ESYT2	105.191815833333	88.9103335766667	-0.242599453276208	0.0047472023265827
ETAA1	21.28073893	19.54629393	-0.122653154692262	0.150087288412708
ETF1	114.0177956	91.0664058	-0.324268163838389	9.78909272638821e-06
ETFA	391.7656899	440.415100166667	0.168872879674121	0.029940325553604
ETFB	57.42162806	70.64859592	0.299066653052625	0.0102910815967993
ETFDH	16.7373857066667	16.7065020333333	-0.00266450691222691	0.974549799377678
ETHE1	14.1565889833333	18.1760943166667	0.360568534898185	0.00975748745178153
ETNK1	44.74016987	40.5032237	-0.143533995658568	0.0843305414786984
ETS1	55.8939029	109.369191866667	0.968443580966731	0.00321815814778354
ETS2	0.404629786	0.0966774303333333	-2.06535149268944	0.0094236884346416
ETV2	1.249249572	0.930755199666667	-0.424588047966332	0.49024833146324
ETV3	13.7948611533333	11.7391499233333	-0.232802994719238	0.179729934315749
ETV4	11.53552004	7.52106742	-0.617073709922351	0.00324919935887384
ETV5	0.219285451	0.0727258943333333	-1.59226905842556	0.193907110217871
ETV6	19.4865741933333	34.9719669366667	0.843718458013509	0.00016889123507276
EVA1B	12.197207221	13.5742899166667	0.154325877771803	0.441846402828154
EVC	6.037873851	4.985035775	-0.276436756880248	0.09147603614748
EVC2	5.71471336666667	5.54145700366667	-0.0444157879526155	0.188549568954636
EVI2A	12.1247268366667	16.5085337166667	0.445259741621454	0.00351391170877008
EVI2B	2.70734407166667	1.859003418	-0.542348825990321	0.0609707097915148
EVI5	1.116656226	0.504175503	-1.1471871788028	0.00875850685002253
EVI5L	12.3571232066667	13.2917524333333	0.105188410854456	0.457722093307268
EVL	0.562092401666667	0.770526754666667	0.455037738910046	0.176962165890438
EWSR1	165.2250861	160.8675779	-0.0385591605668873	0.385780663305356
EXD2	9.21079544566667	8.19166553066667	-0.169168942392729	0.062247430303852
EXD3	2.83652269766667	3.72311208433333	0.392385640789336	0.148972720629473
EXO1	125.384244166667	98.8109370666667	-0.343613426842583	0.00236884506562367
EXO5	7.94639116666667	9.631243107	0.277422206255927	0.113282103551385
EXOC1	34.33861144	35.8642799166667	0.0627159627594003	0.402726033360022
EXOC2	54.36983748	58.23853722	0.0991676040544667	0.145898911888477
EXOC3	40.59102729	43.0668730066667	0.085417723727774	0.246315669024697
EXOC4	63.0498688066667	68.21408054	0.113576198031217	0.139024475203566
EXOC5	14.5368487833333	11.9812264966667	-0.278938962008218	0.0256745762931614
EXOC6	5.13492607933333	5.303531725	0.0466098902649481	0.754348150538869
EXOC6B	5.96530596933333	4.463780789	-0.418329957914851	0.0191950839211911
EXOC7	38.0745081866667	42.9244655466667	0.172974769960971	0.0827962129642779
EXOC8	27.4033386333333	23.0267682733333	-0.251039723766457	0.00260257440885337
EXOG	14.00616018	14.2890928433333	0.028852836555341	0.687683404060958
EXOSC1	48.3010271466667	44.67484208	-0.112591239525139	0.064822679487955
EXOSC10	126.644871233333	128.997691666667	0.0265565966721	0.0760561190835037
EXOSC2	100.498496503333	97.4879571733333	-0.0438780014840547	0.537795373539962
EXOSC3	94.0367377033333	76.7674027666667	-0.292730651338267	0.000899569198769227
EXOSC4	229.4049636	211.163599633333	-0.119535442605201	0.161817709556837
EXOSC5	65.59928055	63.6737742266667	-0.0429807107122575	0.55509802602738
EXOSC6	34.1247682566667	34.4336899633333	0.013001541812712	0.891596444763569
EXOSC7	102.998245166667	98.7732440766667	-0.0604275583953142	0.338892468533008
EXOSC8	59.6443625833333	56.5154220833333	-0.0777411770732379	0.137557704963368
EXOSC9	64.2904044666667	56.87468398	-0.176816803119662	0.0515262790298137
EXPH5	0.133644109333333	0.140417262333333	0.0713240567372068	0.859624273935322
EXT1	14.6492559533333	10.5628836933333	-0.471823643170806	0.00785146832137547
EXT2	30.6922324066667	25.65712009	-0.258514341663125	0.00745442092706167
EXTL2	35.3710052966667	34.7374918966667	-0.0260736302804609	0.655864303415457
EXTL3	19.5036349666667	16.8803405933333	-0.208399016113256	0.0586235465931988
EYA1	0.134360620666667	0.0583392093333333	-1.20357262634895	0.192721702311533
EYA3	41.37596818	37.9937482366667	-0.123031024048387	0.0807468675144235
EZH1	20.86571894	23.62436109	0.179140682515135	0.0370498097922447
EZH2	116.9549333	129.176947633333	0.143395918213893	0.0136043717199658
EZR	128.1382252	139.608649066667	0.123687409023072	0.0290137002477585
F11R	30.48409855	40.3331830766667	0.403910382613862	0.00842876177664236
F12	1.31187289266667	1.646166296	0.327482140381373	0.406549239194892
F2R	0.603655418666667	0.0935068413333333	-2.69058143146051	0.0100460048544527
F2RL3	0.905915693	3.265099933	1.8496784476968	0.0113620736081268
F8A1	2.97733511866667	3.58874531433333	0.269457926231193	0.0826370515334379
FAAH	0.838140251333333	0.303384578666667	-1.46604392559695	0.0101892178187159
FAAH2	2.74537849833333	4.30429752533333	0.648772740911894	0.000381753455837184
FABP3	3.42712951266667	2.30453802933333	-0.572523137811428	0.0155904456313484
FABP5	339.537032766667	256.7961352	-0.40294544555482	0.0334397711287346
FADD	92.51307903	94.1859139866667	0.0258539721598991	0.55461054310421
FADS1	83.71536964	61.2593705466667	-0.450561974245327	0.00300618719672506
FADS2	129.5353456	100.508459106667	-0.366028883673881	0.0746199557876874
FADS3	12.07956384	13.9577819533333	0.20850133565405	0.11038198331977
FAF1	44.5118197266667	40.3558448866667	-0.14141084256588	0.139572121943912
FAF2	46.7482585833333	39.1382426066667	-0.256333647019222	0.0271955365271899
FAH	61.0965232633333	67.8384578	0.151013087987516	0.0261392856047382
FAHD1	33.5875812233333	29.7450258033333	-0.175279475243737	0.0544674229198544
FAHD2A	34.96319154	28.7431391033333	-0.282619253780927	0.00574544020433016
FAHD2B	21.5913740733333	22.32986505	0.0485194730141131	0.765288853013364
FAHD2CP	3.36605629433333	4.68528078733333	0.477076206037328	0.0426939261365275
FAIM	28.3106811233333	24.08113708	-0.233442943399728	0.0395627398781439
FAIM3	2.217834706	1.445499373	-0.617583863207367	0.0119895366358993
FAM101B	16.7397061933333	15.45027862	-0.115641351710634	0.21615085759801
FAM102A	9.740023275	13.5432611366667	0.475578048198918	0.00772717608001558
FAM102B	7.505749077	8.12680359233333	0.114691967173024	0.0950074158004473
FAM103A1	23.2077296966667	24.5641800266667	0.0819506840019916	0.444531341658257
FAM104A	35.7646097266667	33.8273309	-0.0803433508104571	0.213532507325857
FAM104B	14.5306680033333	16.00853144	0.139739938710984	0.23748595906794
FAM107B	31.2819762366667	22.3985876333333	-0.481923893195857	3.91240849846117e-05
FAM109A	6.37543202266667	6.31872598866667	-0.0128894028484822	0.837333511168579
FAM109B	5.11284849766667	5.179648626	0.018726955353284	0.856828419914544
FAM110A	10.6480170866667	14.7153591166667	0.466737959106944	0.00692906104236149
FAM111A	48.3924965666667	56.19532477	0.215666739180327	0.0431304872732804
FAM111B	74.94077046	75.27414418	0.00640359052744339	0.918267814059123
FAM114A1	0.729345438666667	0.283266516	-1.36444220209569	0.0325318534702232
FAM114A2	11.8966243966667	11.53453637	-0.0445922584771864	0.560448289866534
FAM115A	4.223401657	3.713116642	-0.185774821882245	0.194919319596602
FAM115C	0.149023456333333	0.082703363	-0.849521528571204	0.207044481498008
FAM117A	40.46276578	47.2469189266667	0.223625314331156	0.00557999024019094
FAM117B	12.8175197566667	11.0576005166667	-0.213078764682305	0.0327132053241766
FAM118A	7.54013235133333	6.879319522	-0.132323981540731	0.441675060655488
FAM118B	42.08908492	34.6495540633333	-0.280609358534595	0.00254647396490286
FAM120A	142.040641366667	136.726211266667	-0.0550139367075423	0.339083242497001
FAM120AOS	101.609465783333	97.50811544	-0.0594406055408198	0.257233478937282
FAM120B	20.86456131	20.66202059	-0.0140732415743945	0.849369785046168
FAM120C	2.026876519	1.83129214366667	-0.146396239110327	0.29356832515382
FAM122A	43.76133633	36.6397764433333	-0.256246093159805	0.00560763971769013
FAM122B	72.4390424566667	65.8110046266667	-0.138438630743179	0.103590588006301
FAM122C	2.21162729133333	2.40348836666667	0.120021540905926	0.345153937017429
FAM126A	130.050085233333	73.8650814733333	-0.816102924995289	3.07068085612124e-05
FAM126B	17.23278216	15.1438884733333	-0.186419945882985	0.0820506104183049
FAM127A	1.38745213266667	0.663500298333333	-1.06426897970305	0.039040369153075
FAM129A	9.89967868066667	13.11901019	0.406205270129883	0.0288394992156998
FAM129B	32.34793308	33.40332861	0.0463183410686478	0.675931158306731
FAM131A	17.8939430966667	14.3476695633333	-0.318654909148114	0.0114354793722401
FAM132B	6.97720676833333	11.4211971866667	0.710992390630679	0.00659738161447785
FAM133B	1.443790426	1.22861103066667	-0.232833101203729	0.504254268893834
FAM134A	42.9569331966667	48.61621217	0.178546493815186	0.0180263247290964
FAM134B	0.290273534333333	0.168808041333333	-0.782029410506536	0.159859100405761
FAM134C	62.91780176	56.5652915866667	-0.153551178221853	0.0485302201415833
FAM135A	8.77267539833333	7.50385919033333	-0.22538413175986	0.166463723002735
FAM136A	250.492506633333	223.279949333333	-0.165913744375369	0.0220004929255436
FAM13A	9.252635202	8.23549272233333	-0.168009344010922	0.152995192618592
FAM13A-AS1	0.580527432	0.891045535	0.618134918305382	0.3016989258424
FAM13B	12.7200013233333	14.10406389	0.149012094335939	0.0810259574693867
FAM149A	2.10623589333333	2.21196739666667	0.0706630973269014	0.521036016503531
FAM149B1	8.04675950533333	8.54572205433333	0.0867944794895864	0.512058848761421
FAM156A	0.753256941333333	0.567438584666667	-0.408677808182404	0.176338984132385
FAM159A	17.7325452233333	24.5450775966667	0.46903410073448	0.0381068280358354
FAM160A2	14.9466430166667	16.46984416	0.14000540948918	0.309306010534948
FAM160B1	3.71341833333333	3.24628999433333	-0.193955967420887	0.134575458196407
FAM160B2	10.0941143773333	12.5017886033333	0.308620173701381	0.0209143043446103
