CTRL MM1R	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
CMSS1	77.36523711	116.5613292	0.591331870238958	0.00132820165610842
CMTM1	4.891750054	3.91223931533333	-0.322356066653661	0.276612203752997
CMTM4	11.42553074	2.47162764033333	-2.20872786558137	0.000220707749030744
CMTM6	57.0837084866667	148.376209333333	1.37810881977857	0.000763188932923914
CMTM7	9.48256856	70.68306251	2.89801474688942	2.39328802185726e-05
CMTM8	4.71299529133333	22.83836816	2.27674342628798	0.00645410835902982
CMTR1	22.50156049	43.58868268	0.953928547541878	0.000179127982789469
CMTR2	23.7732166566667	10.4352414273333	-1.18787314290745	3.37367119305113e-05
CNBP	316.7334733	492.373630666667	0.636484156021695	1.29416169448216e-05
CNDP2	177.6743044	80.8581935966667	-1.13576917240108	0.00123749510198517
CNEP1R1	16.79204643	21.86180905	0.380634727194825	0.00862096941997147
CNFN	1.02885390133333	4.68692912733333	2.18760484739485	0.00295200410142391
CNIH1	58.2796151066667	75.34899615	0.370596941886987	0.00337794609567885
CNIH2	0.835608356333333	1.77937208333333	1.09046939819723	0.0159540034573324
CNIH4	28.6400389666667	46.16864927	0.688880069408211	0.0103321881612271
CNKSR1	23.0854433	1.73781004966667	-3.73164113318926	0.000589180426785017
CNKSR2	3.67868097233333	4.48999839366667	0.287526362492506	0.0269987952215574
CNN2	350.893062366667	217.3134716	-0.691253811777686	7.59288552320958e-05
CNNM2	4.318836537	2.94913335633333	-0.550351652385349	0.00151900690137932
CNNM3	49.3048189266667	22.17625623	-1.15271282686833	0.00134381211272479
CNNM4	10.0221737053333	8.40378509666667	-0.254084273335046	0.0846818591718697
CNOT1	102.94488893	74.9403669566667	-0.458057256785712	0.00635642512926724
CNOT10	44.35077048	70.9294243566667	0.677425071290203	0.00146375579725601
CNOT11	71.1914144466667	95.9565850833333	0.430678550387702	0.000424690448159961
CNOT2	41.9559208333333	61.4904857766667	0.551488785566916	0.00033344099358664
CNOT3	55.5250629466667	33.1782184366667	-0.742902702999602	0.000126074407332419
CNOT4	14.6252236	17.1379159	0.228732995773221	0.0190465014570578
CNOT6	29.7173164333333	15.74656961	-0.916266270137311	0.00522396127070866
CNOT6L	36.6470328266667	20.7412669766667	-0.821192369842981	0.000657684255372109
CNOT7	89.3221909866667	118.946245233333	0.413219186425768	0.000305474881844163
CNOT8	51.5428205933333	39.1512872366667	-0.396711746409683	0.024619461144587
CNP	46.11890035	41.8423316333333	-0.140394867111589	0.014532300836498
CNPPD1	94.5178746033333	84.01597494	-0.169923517745206	0.0222423421948769
CNPY2	123.210408366667	190.646699	0.629777416571052	0.000561281105404643
CNPY3	112.464807333333	129.544945533333	0.203979105223857	0.00366339050686256
CNPY4	12.8104243666667	24.6062149166667	0.941704482253502	4.40133240674939e-06
CNST	25.8258620833333	54.3500399	1.07346458642725	0.00295728051815558
CNTD1	1.22466485	0.718080189333333	-0.770170119075584	0.0188486899143573
CNTLN	1.84479771033333	4.05726226433333	1.13704393489163	0.000360905650964317
CNTNAP1	18.51007179	20.1213387033333	0.120415802426962	0.216844303425325
CNTRL	24.8498073566667	38.26745831	0.622883414071411	0.010845727040985
CNTROB	28.21430725	14.8262119766667	-0.928276883842072	0.00319547843578851
COA1	40.3427681466667	75.1854453066667	0.898143327512827	0.000399604248890946
COA3	115.2088197	136.751460433333	0.247305075186399	0.00469070293042908
COA4	182.288511466667	430.488859133333	1.23975226180674	7.97855519670872e-05
COA5	35.61570643	45.56108844	0.355288606863946	0.00171689614000704
COA6	163.6686273	195.185064333333	0.254064854940543	0.0356928141764431
COA7	43.1067935933333	83.88942914	0.960573774201995	0.000225153972428826
COASY	105.4238243	143.0341654	0.440158860332297	0.000523955805566152
COBLL1	8.96990150633333	0.589799437333333	-3.92679579258603	0.00234744974708904
COG1	20.0713720666667	21.61708105	0.107032487591198	0.0295576756417161
COG2	61.80594099	67.74547645	0.132379095625002	0.0155733572372089
COG3	11.5259216533333	11.3692993866667	-0.0197387648569002	0.839547611162888
COG4	58.0765483866667	23.9582853366667	-1.27743105342044	0.00150090367275227
COG5	13.0516473433333	20.4040271233333	0.64462201232035	0.0128618323997828
COG6	4.86887509266667	7.264647165	0.577304239807374	0.00191475298098668
COG7	17.18927357	16.1011330433333	-0.0943463619098248	0.0620078020168525
COG8	16.6200767933333	15.5485927966667	-0.0961430309234188	0.261396378320139
COIL	43.7345497066667	45.53296694	0.0581380289655272	0.194758358066181
COL18A1	2.19407841766667	3.59288929166667	0.711529392566661	0.00701775312450514
COL1A1	0.440060918333333	8.190564611	4.21818774923754	0.0153250044464301
COL24A1	5.82973557733333	1.91075629466667	-1.6092866646827	0.00010702769105351
COL4A3	14.58030804	4.88589394233333	-1.5773267473819	0.0103767127438444
COL4A3BP	16.2833944433333	14.9213467133333	-0.126023725105814	0.333689601588223
COL4A4	13.0789881266667	3.62348884766667	-1.85179956999889	6.94482272718628e-05
COL5A1	0.600012517	2.69998858333333	2.16988880443572	8.47914378719291e-05
COL5A2	0.499288227	0.576343426666667	0.207055839917336	0.639869685651642
COL6A3	0.234208323333333	3.03045119766667	3.69366835700473	0.0112337831162569
COL6A4P2	7.444755277	0.031588377	-7.88068680147156	3.16950096376562e-05
COL7A1	0.0245683706666667	0.462214985333333	4.23368994488858	0.0049619947936866
COL9A2	5.37524207866667	15.75777004	1.55166175203173	0.0078416863580243
COL9A3	1.992433348	6.78389059233333	1.76758143974652	0.000471786378806852
COLEC11	0.141417508666667	0.283460671666667	1.00318783557354	0.175435387781801
COLGALT1	62.5747214933333	100.218818316667	0.679501562202169	1.58384933671763e-05
COLGALT2	0.1429616	4.46147187266667	4.96382015339639	1.38042892274869e-05
COLQ	1.74215232966667	1.95252703133333	0.164471746297583	0.239498803362101
COMMD1	65.9422878966667	42.2634857633333	-0.641792181550853	0.000836156789393388
COMMD10	32.01033748	11.2861951233333	-1.50397868987982	0.00392126508345062
COMMD2	29.25831623	25.4816221233333	-0.199389626634537	0.0184710834999726
COMMD3	62.8361355766667	222.535785466667	1.82437098849315	3.95672163298329e-05
COMMD4	94.1014286166667	63.9540854433333	-0.557180102956322	0.00472582834021965
COMMD5	43.25171998	73.59666114	0.76688281184365	0.000605212361395783
COMMD6	22.0793418566667	30.7469405166667	0.477745693048336	0.000597331187773432
COMMD7	63.0715169333333	43.9002645666667	-0.522758997646055	0.00725026743821781
COMMD8	35.98680754	50.6199343833333	0.492237513696251	0.00226878668920983
COMMD9	22.9294362066667	35.3267011366667	0.623558152274218	0.00987924530444229
COMT	23.5398059066667	37.3643294366667	0.666559206099042	0.00211677883279356
COMTD1	147.565263233333	60.1035164066667	-1.29583184729041	0.0024099870276875
COPA	144.704059133333	170.623260066667	0.237708942330149	0.00727245004360146
COPB1	106.682229066667	131.039840933333	0.296685636195654	0.00431940802081255
COPB2	149.789863966667	160.794978433333	0.102282350094308	0.230138522811548
COPE	454.955214066667	468.526678366667	0.0424066657372564	0.221242080045484
COPG1	182.711315566667	155.6361695	-0.231388606437442	0.0141958875409729
COPG2	18.0904854233333	24.81000941	0.455691161998013	0.00102748831104579
COPRS	89.1311036466667	106.377191773333	0.255187982225406	0.0533864471621931
COPS2	57.8897936766667	95.4960480966667	0.722132016771789	5.46706351242502e-05
COPS3	170.752620433333	111.746735066667	-0.611675038391608	0.00643565979357307
COPS4	50.2438885366667	85.7139326166667	0.77058160702143	0.000638016339493571
COPS5	102.156228806667	158.748573866667	0.635966458660046	0.000410651637847304
COPS6	244.914262433333	376.072360966667	0.6187334901375	0.000928001363984126
COPS7A	32.0481456	29.29378854	-0.129646092910245	0.0423347779286315
COPS7B	27.8964583066667	56.39467169	1.01547688837869	0.000676620432503603
COPS8	34.1823507466667	67.7903620833333	0.987828560884655	0.00103897019627836
COPZ1	166.7077541	189.510149066667	0.184953902709287	0.00329430863185083
COPZ2	2.187381263	11.5345173333333	2.39868102433584	0.00136580591456746
COQ10A	27.0015022733333	21.50981933	-0.328044269228176	0.0194126909934961
COQ10B	21.5634524266667	33.8783013133333	0.651773358585106	0.00455379267362296
COQ2	31.8097791966667	18.8284087566667	-0.756559278867827	0.000601741005217662
COQ3	20.41498225	53.96222949	1.40232164234692	0.00130861445426139
COQ4	68.54399277	58.3412031533333	-0.232515094210848	0.0171549489861625
COQ5	19.7920344	89.7216517466667	2.18053626728064	3.54637345847708e-05
COQ6	8.71128401833333	17.23619177	0.984483766355757	0.000214913445471635
COQ7	29.1654589066667	22.62621481	-0.366265521435844	0.00108605658036647
COQ9	76.7402546466667	28.6361369666667	-1.42214666699648	0.000527630405494154
CORO1A	768.7876264	163.274643133333	-2.23528436121478	0.000113823559253693
CORO1B	36.6416548733333	16.8891709033333	-1.11738615501963	0.000677654674351887
CORO1C	220.538132633333	122.237151566667	-0.851345299274623	5.32009218118622e-05
CORO2A	0.084638891	9.895756458	6.86934546037589	0.000424877206533789
CORO6	9.253859678	8.35394974266667	-0.14759675831318	0.340772212292275
CORO7	16.3833814933333	11.8623993233333	-0.465837313658761	0.0413216875786949
CORT	0.516823044333333	0.966673161	0.903357787809761	0.00679515778727841
COTL1	12.9098661533333	0.756602664666667	-4.09279437555042	0.0186844542866372
COX10	22.2035920633333	17.4595570966667	-0.346776130436061	0.043144213045119
COX10-AS1	13.1745130533333	7.99841186166667	-0.719964162245383	0.00242603367210056
COX11	50.65438336	46.7944480666667	-0.114349746335087	0.203868284871178
COX14	75.72835239	135.8475836	0.843083458060055	3.36180162987595e-05
COX15	17.05137989	16.2773733166667	-0.0670205843008203	0.273832543524372
COX16	8.201310054	34.38311074	2.06777379027196	3.02093023998335e-05
COX17	358.041050066667	300.725930233333	-0.251675734292518	0.12122774588775
COX18	15.7298643366667	13.92319883	-0.176015522310726	0.0015398591354484
COX19	8.23963133933333	15.0921466833333	0.8731463327816	0.00165792016856164
COX20	5.01934761	2.61357164766667	-0.941477152540905	9.22065186049664e-05
COX4I1	489.023274733333	394.6326594	-0.309392773924572	0.0342685035512063
COX5A	540.023418366667	871.159258566667	0.689914513458209	6.61726132972016e-05
COX5B	582.7061346	766.565452433333	0.395640481096854	0.00240127919830355
COX6A1	548.376913266667	1074.52468466667	0.970458885782096	5.52240871877489e-05
COX6B1	603.3326242	369.2798002	-0.708239247267378	0.0011938585973932
COX6C	195.542113733333	587.9248905	1.58815250444033	5.31570955362293e-05
COX7A1	0.802233147333333	0.515841045	-0.637095006233196	0.5116714844445
COX7A2	526.735631166667	1.38166041066667	-8.57453217538621	0.000636320397761466
COX7A2L	194.171738766667	269.2664052	0.47170100920006	0.000271844692652544
COX7B	560.427628633333	785.7068803	0.487463112665044	0.00847060292441561
COX7C	1377.04630733333	721.2274888	-0.933050785577981	0.00246423916488117
COX8A	680.695159066667	979.61901	0.525211920714596	0.000225761165928981
CPAMD8	0.333727610333333	0.087000633	-1.93957324726379	0.138427341721347
CPD	24.9638942766667	42.2304084466667	0.758439193821017	0.00197941461996749
CPEB2	6.103066519	4.254679763	-0.520483766163195	0.0173467075380725
CPEB3	3.291099373	2.88872689933333	-0.188135770783811	0.0402949624463852
CPEB4	78.61622009	3.70903813766667	-4.40570999253857	0.000535237836348084
CPED1	5.53696228566667	2.25041685066667	-1.2989024347484	0.00308246582037849
CPM	2.75696782033333	0.0627209976666667	-5.45799011015558	0.00427833314134549
CPNE1	64.1002843166667	113.2652658	0.821302847593923	1.11620258084113e-05
CPNE2	6.72586268133333	20.6468406633333	1.61812981085993	1.53430220817905e-05
CPNE3	51.77580105	40.71274079	-0.346797622022979	0.0181217485968675
CPNE5	17.4330689166667	0.280360518666667	-5.95839955519504	0.000168132774235718
CPNE7	0.458229602	0.187648538	-1.28803761091132	0.150307433607076
CPNE8	10.668360506	11.49065789	0.107122918417854	0.385595527628238
CPOX	52.23151471	50.7910077933333	-0.0403474422232059	0.382918648668882
CPPED1	9.36841425866667	0.381241305333333	-4.61902853062766	0.00194879302468132
CPSF1	83.32139351	119.514356033333	0.520425051698107	0.00259813180636522
CPSF2	35.6222024733333	77.8746695433333	1.12837741704643	0.000160404921550118
CPSF3	71.5117946766667	130.561153466667	0.86847259314429	0.00286644382251335
CPSF3L	126.740834366667	92.4164532666667	-0.455659789974248	0.00660569081655273
CPSF4	95.8420433133333	139.0181693	0.536542880386809	5.6395079901823e-05
CPSF6	74.7387702966667	66.03091202	-0.178715254128934	0.00623974285207692
CPSF7	115.971477666667	90.15556769	-0.363281533446348	0.00820934690569333
CPT1A	26.0719792666667	107.712158166667	2.0466090903551	0.000128755632729079
CPT2	31.3446506166667	39.6580542	0.33939464543252	0.00997038634396604
CRABP2	1.913888665	34.2309526833333	4.16072263190422	7.7426303391145e-06
CRADD	29.78484444	36.5347212566667	0.294689776069613	0.0161433591074813
CRAMP1L	12.42510799	21.6677650933333	0.802291964623777	0.000339275193660573
CRAT	5.79255447366667	16.42007565	1.50318916237398	0.000219049171946012
CRB3	31.4528339433333	1.30132526566667	-4.59513649853582	0.000325724614775231
CRBN	35.5761317066667	38.09665811	0.0987547972988569	0.173204376530613
CRCP	47.8742830166667	66.8419125466667	0.481502132947913	0.0050222357840398
CREB1	16.6847116166667	16.1175578533333	-0.0498935887888634	0.502963540101839
CREB3	43.8858451633333	36.6822622166667	-0.258673077814037	0.000412845613748112
CREB3L2	66.0183731766667	10.97238051	-2.58899102890622	0.00224069928682853
CREB3L4	16.9658524166667	26.3826314166667	0.636954549569688	0.000676881029366945
CREBBP	24.7205630466667	22.8909114666667	-0.110936694049238	0.0927155097461805
CREBL2	33.2269649033333	17.7825742	-0.901890333579521	0.000154618108559436
CREBRF	3.95558185166667	1.736662055	-1.1875728847437	0.00814026554603385
CREBZF	77.4654210866667	71.45317372	-0.116554373135712	0.101309118223654
CREG1	132.129474766667	126.704825433333	-0.0604808623086041	0.219017639994748
CRELD1	7.956845884	11.5384448666667	0.536180232087202	0.000951701600100339
CRELD2	98.0533085266667	35.76495805	-1.45501956149248	0.00257044644164981
CREM	6.393538344	4.76710073266667	-0.423502464665619	0.00522181206208756
CRHR1-IT1	1.87814004766667	2.08234985233333	0.148907829183074	0.362188452655633
CRIM1	8.61100029833333	22.8782673466667	1.40972505239019	0.000664106563764508
CRIP1	228.9192417	1286.79714133333	2.49087399794616	1.84219644142629e-06
CRIP2	0.320942798666667	0.523893517666667	0.706957421026279	0.168521652720982
CRIPAK	2.51910077933333	1.16374135033333	-1.1141383949961	0.00604502916184122
CRIPT	8.16409209633333	8.631243849	0.0802760242315571	0.278708770535167
CRISPLD1	0.133951766333333	2.401472582	4.16413382690374	0.00434170432116624
CRK	25.2062149466667	17.8441110266667	-0.498331464581174	0.000529019330526326
CRKL	47.4499371733333	41.1833826533333	-0.204343844466912	0.00948328292869519
CRLF1	0.348644015666667	1.40320955433333	2.00890385244158	0.00245061414169378
CRLF3	39.29273055	41.4713587	0.0778528863643856	0.22223508561939
CRLS1	28.28734282	27.7509614166667	-0.0276189094110055	0.750609059426767
CRMP1	9.28624315966667	2.23510175966667	-2.05475454238016	0.00256428654577369
CRNKL1	34.5705039666667	37.42845887	0.114594010710876	0.0848156995723927
CROCC	6.37017365333333	12.45962592	0.967856147899844	0.000430363922643159
CROCCP2	58.22777946	30.3087990633333	-0.941970913241148	0.000225391491875271
CROCCP3	1.06455149033333	1.092046576	0.0367886568991784	0.878546249721541
CROT	6.02899538566667	13.8112522766667	1.19585460546264	1.73863368148799e-05
CRTAP	38.97948324	53.08763147	0.445660811788416	4.73011057658747e-05
CRTC1	4.05169830933333	4.727206575	0.22246115601435	0.212581151399077
CRTC2	52.17489631	81.44499122	0.642470149032384	0.00123825628470709
CRTC3	6.40485106966667	15.2476196466667	1.25134710718565	0.00544772935223912
CRY2	14.39849009	23.1239368133333	0.683469505128829	0.0048333594845163
CRYBB1	574.062951333333	0.843672246	-9.41031059273717	0.000438338685925388
CRYBB2P1	20.3192675733333	8.15027064433333	-1.31792852725478	0.00520712726214342
CRYBG3	9.56534405833333	11.4343166616667	0.257481382608079	0.197236214437253
CRYGS	5.21393716166667	1.45550651066667	-1.84085190279351	0.00901894122922257
CRYL1	5.97593852966667	2.41055153166667	-1.3098020368629	0.00829325391743586
CRYZ	9.75095003033333	46.38581813	2.25006909532878	2.78655456863618e-07
CRYZL1	26.9247123366667	30.48511891	0.179174242255854	0.0742901244883841
CS	221.811869766667	235.885404933333	0.088749586512152	0.0833966638103299
CSAD	20.5750536833333	4.35133771866667	-2.24136529719429	0.000992691473263965
CSAG1	58.45851928	121.513505933333	1.05563148271961	0.000385989165390004
CSDC2	0.635194184333333	0.352896132666667	-0.847954083678844	0.110851968429975
CSDE1	172.081493733333	303.1346955	0.81686703319917	4.05961786922498e-05
CSE1L	160.904668466667	280.886321066667	0.803780183279646	0.000340844916328295
CSF1	1.53045529966667	5.06985938	1.72798482413711	0.000172993404263171
CSF2RB	183.2478449	1.57321238966667	-6.86393896808115	0.000731550877728446
CSGALNACT2	45.0866042266667	11.08892426	-2.02357943907468	0.00204678787622165
CSK	339.068121533333	208.495409566667	-0.701559531334197	5.87435309155697e-06
CSNK1A1	140.127937366667	99.9766387933333	-0.487081685514441	0.00448647154757835
CSNK1D	79.62246316	74.9673618433333	-0.0869128690609789	0.237815848436194
CSNK1E	255.385471766667	48.0508613833333	-2.41004225730115	0.000102004568171271
CSNK1G1	7.788675583	15.0708205166667	0.952308032528911	0.0106311872579475
CSNK1G2	220.6956437	160.881303133333	-0.456061480028875	0.000196618602053336
CSNK1G2-AS1	3.130342871	0.860329818	-1.86335894046755	0.0155629262266313
CSNK1G3	7.70377025266667	12.7664699033333	0.72872307219536	0.00237171160315822
CSNK2A1	104.812638666667	154.240773066667	0.557371495127428	0.000113426648231897
CSNK2A2	42.4181572933333	33.9014550333333	-0.323334755018199	0.000997582808791401
CSNK2A3	0.653358181666667	0.91202074	0.481192514954625	0.393593411648237
CSNK2B	30.1251303633333	44.88052605	0.575122101579328	2.62124812167856e-05
CSPG4	0.157043279666667	0.893639075	2.50853006281732	0.000686720380010958
CSPG5	0.720980208666667	0.427613879	-0.753650978020681	0.141690700436283
CSPP1	21.4311825466667	15.5944552666667	-0.458678299878163	0.000684658183648433
CSRNP1	10.472564129	2.72297520033333	-1.94335897049049	3.48372619238112e-05
CSRNP2	6.83718071766667	6.528261007	-0.0667028195903882	0.267453440842588
CSRP1	115.215599966667	21.52810659	-2.42004272379408	0.000446811729168978
CSRP2	3.22825287866667	35.2286801733333	3.44792492716825	0.000572492859559198
CSRP2BP	13.0480748933333	9.33464907	-0.483169276555212	0.000416404215805984
CST3	53.45471887	0.742710344333333	-6.1693738293801	0.000734913764838313
CSTB	860.070320366667	236.475304033333	-1.86276509549154	0.00109416312220966
CSTF1	43.96257914	54.1681743233333	0.301169440288501	0.0102428451715843
CSTF2	40.446017	48.1396928333333	0.251229298928876	0.0123750563640336
CSTF2T	32.1433780833333	18.6322758	-0.786717655911792	0.00163074962075669
CSTF3	48.3835500766667	62.5546543033333	0.37060060139017	0.00384891803672283
CSTF3-AS1	0.38588871	1.41145949666667	1.87093098923255	0.0152097989138355
CTAG2	148.958373466667	399.8733206	1.42463380352208	1.13043294499692e-05
CTAGE5	18.5667630166667	10.67421572	-0.798592240754374	0.0140211554592236
CTAGE7P	1.616328292	0.526941832666667	-1.61700463172949	0.0152699512604071
CTBP1	144.180521633333	169.177618233333	0.230662442350534	0.00241349754667407
CTBP1-AS	3.026333597	1.12661122233333	-1.42558127896909	0.0185228483555315
CTBP1-AS2	12.31692691	22.6729015533333	0.88032668451912	0.000129426741217463
CTBP2	0.505854618333333	0.204727007666667	-1.305021380838	0.0688924927284041
CTBS	8.184481403	4.63305542866667	-0.820927062954934	0.00256054481046586
CTC-338M12.4	2.59236720966667	3.13520577866667	0.274290046240181	0.210781616652179
CTC1	30.04666413	7.75451778366667	-1.95409585266751	0.00108094140674158
CTCF	89.4318371	47.1362085266667	-0.923952794190833	0.00157652046772302
CTDNEP1	196.564200866667	111.6741543	-0.81570526640031	0.0111179078798492
CTDP1	27.23539941	15.8353414166667	-0.782335051790732	0.00362833040617117
CTDSP1	57.5966361	70.8582793833333	0.298951879315085	0.00333969431145122
CTDSP2	95.3225248833333	31.4096862466667	-1.60160763395203	0.000811938729424897
CTDSPL2	36.51936056	57.54047763	0.65591569209351	0.00314118627933955
CTGLF12P	1.31049125566667	1.368826723	0.0628321030862213	0.856228955734404
CTH	3.544203519	5.958621966	0.749517270944898	0.0529371748822495
CTHRC1	6.663988031	171.957303133333	4.6895207695718	0.000813236682395834
CTIF	10.9312745366667	4.05761702333333	-1.42975701406661	0.000113040868288704
CTNNA1	110.500750433333	26.39709184	-2.06560526513472	0.0011515054554809
CTNNAL1	63.2834648033333	112.989328	0.83628601910557	0.00164302861934604
CTNNB1	79.3297644733333	92.6228131266667	0.223505309337968	0.00291738548594672
CTNNBIP1	20.0618799066667	14.54428682	-0.464004245081223	5.5989367476089e-05
CTNNBL1	47.60573674	63.1593398433333	0.407860655581019	0.000455767223378368
CTNS	13.87818283	13.5271438766667	-0.0369614172700361	0.733027050137925
CTPS1	127.7813215	125.433284566667	-0.0267567372258895	0.455005283574501
CTPS2	4.27236085266667	31.5984860233333	2.8867500259136	4.25522885263799e-05
CTR9	59.72628555	119.936636166667	1.00583450883977	6.75557569975412e-05
CTRL	6.77400912	10.26784731	0.600051913032539	0.157892105565281
CTSA	127.9504811	134.3423829	0.0703289520851249	0.135949695194774
CTSB	97.27416546	90.6501217133333	-0.101747740964436	0.157436376479846
CTSC	40.2482670166667	87.8050885866667	1.12537788503784	1.05323309373528e-06
CTSD	333.320190933333	107.968250666667	-1.62630157830224	0.00170312075366134
CTSF	4.25972572333333	16.9881495	1.99569626411809	0.000129869783347568
CTSH	18.4649325333333	6.71837602066667	-1.45860354215581	0.00638759337423871
CTSK	5.54916435633333	6.622813509	0.25517370045767	0.0234120055983601
CTSO	43.1419682033333	0.22275305	-7.59750300006875	0.000716796321896266
CTSS	14.5077269033333	24.6479074766667	0.76464367884512	0.00131693770019278
CTSV	1.44947060733333	0.17071862	-3.08583375398272	0.000254000387652395
CTSW	0.618201729666667	0.970733801	0.650998036821575	0.213716151081656
CTSZ	49.6291874566667	138.6078488	1.48174821403104	5.05709166024154e-07
CTTN	0.449754772	1.740752005	1.95250019111043	0.00821533956732497
CTU1	27.14157399	10.1436305266667	-1.41993028515652	0.00144512973972091
CTU2	24.92349693	30.77657616	0.304326241170434	0.0122408862700144
CTXN1	1.37191300466667	6.89906282833333	2.33021139821577	0.0138053232337426
CUEDC2	102.302882066667	89.4903009233333	-0.193043554343861	0.0138075114302149
CUL1	279.931119033333	219.0979135	-0.353496130140611	0.00346897268335555
CUL2	34.17509354	57.7693957833333	0.757360118835828	6.68008889912486e-05
CUL3	43.2033881266667	54.7659261533333	0.342134110417625	0.0031940827874021
CUL4A	65.1779523	221.982319266667	1.76798883886439	1.63458635965034e-06
CUL4B	39.4769068333333	31.86878538	-0.308864919045363	0.00193560731772402
CUL5	20.3042199966667	39.5091695633333	0.96040791685846	0.000605358450373587
CUL7	18.7583810666667	10.5601509803333	-0.828904860794747	7.84081769105755e-05
CUL9	17.43664827	9.38615814933333	-0.893516073216532	0.0012824294418655
CUTA	168.147781933333	146.462671733333	-0.199196729694161	0.00433959777558047
CUTC	44.4977214133333	23.45939096	-0.923565902764379	4.73720802201665e-05
CUX1	15.4672835466667	28.63067659	0.888341919368197	4.16580633738125e-05
CWC15	73.76636172	142.206786033333	0.946955324854865	0.000216111258495797
CWC22	28.1001925133333	48.0754007966667	0.77471887079725	0.00019825582115067
CWC25	30.10418392	30.03041645	-0.00353952685727299	0.964883978703417
CWC27	43.6472867733333	66.0265465866667	0.597154215019396	0.00162077253987775
CWF19L1	31.9610978266667	29.5553505766667	-0.112897630515179	0.0136084673417667
CWF19L2	16.8346384666667	36.7735006666667	1.12723378214316	6.78169592931075e-05
CXCL10	15.45148466	0.443012987666667	-5.12425266188175	0.00855710996891249
CXCL16	11.16245354	17.21709621	0.62518767149323	0.00329688153105879
CXCR3	75.1081817333333	4.470412643	-4.07049016175782	0.00418140278410941
CXCR4	39.21784988	286.787004566667	2.87039730439939	1.53867787153588e-06
CXorf21	37.4822698833333	27.2288900666667	-0.461070148710196	0.00146735277803775
CXorf22	0.041970934	3.86572904966667	6.52520614326646	0.0122650729694216
CXorf23	7.309299697	5.43297195566667	-0.427991588371201	0.0601786477441299
CXorf38	35.5050219833333	27.70535705	-0.357858140306384	0.00248333603082433
CXorf40A	11.42405049	10.1053305636667	-0.176957745004879	0.0760967438471362
CXorf40B	55.70289008	50.3787058833333	-0.144938119141988	0.0292089252439506
CXorf56	27.8581720766667	42.3442917066667	0.604066899613955	0.000266770141102275
CXorf57	12.5007383666667	11.29657493	-0.146127891022988	0.242939589510598
CXorf65	2.14051404966667	1.12806448033333	-0.924107770209656	0.073483225112709
CXXC1	70.9364970666667	28.7796521666667	-1.30147893429053	9.04395379133278e-06
CXXC4	28.5699018133333	6.44793076533333	-2.14758792002683	3.42872838153967e-05
CXXC5	84.3482121466667	32.4728298566667	-1.37712437503437	5.27201389950461e-06
CYB561	8.901185913	11.88484839	0.417054033991236	0.00558661880494833
CYB561A3	48.6471624866667	40.4816470433333	-0.265087668334626	0.00560593184210331
CYB561D1	4.578823173	4.746560286	0.0519055554634647	0.618520602350251
CYB561D2	38.52332596	27.85183216	-0.467960030846629	0.00245285560994725
CYB5A	136.631229166667	151.706451966667	0.15099517223971	0.0734472132518531
CYB5B	63.2375348533333	34.52416624	-0.873174555412461	0.000563808760071101
CYB5D1	20.28890186	14.2409509666667	-0.510645292877533	0.00994316192786838
CYB5D2	19.9062178266667	6.87117509133333	-1.53459038423586	0.00334355231444345
CYB5R1	139.587696	16.6410956866667	-3.068349448396	7.03329946522185e-08
CYB5R2	12.65119307	0.252711206333333	-5.64563999319447	0.00283396174277739
CYB5R3	40.0527356766667	27.5977653533333	-0.537349330957257	0.00133295450252432
CYB5R4	59.0395535	26.2823365366667	-1.1675882717524	3.05449125832982e-05
CYB5RL	14.5483173166667	5.253687446	-1.46945001932271	0.00113419118587217
CYBA	1555.93002166667	423.724496233333	-1.87657873534293	0.000348280827529895
CYBRD1	1.02371569	0.169172721333333	-2.5972462390592	0.00171005348969611
CYC1	521.4465002	648.815576766667	0.315289214681771	0.0152132551471095
CYCS	198.1577321	294.4462461	0.571355018442209	5.09702857796837e-05
CYFIP1	32.2480796866667	34.1101273733333	0.0809868889635852	0.0846359005998592
CYFIP2	104.5128272	27.5224015133333	-1.92500175441657	1.76561201556854e-05
CYHR1	31.60330113	46.2999823733333	0.550936380931649	0.000357612338129641
CYLD	38.9924845233333	15.8900967266667	-1.29506817658544	0.000211574370638982
CYP20A1	7.74468074566667	7.35471598733333	-0.0745361380228614	0.382760839707525
CYP27B1	2.00537765366667	5.72857968933333	1.51430353863844	0.00327410472961339
CYP2D7P	5.23990055466667	0.512292278333333	-3.3545003802175	0.0102235746681793
CYP2J2	11.84750451	0.291916761666667	-5.34288234812728	0.00168554183374487
CYP2R1	26.6619177666667	23.8236161533333	-0.162388141373149	0.00147630196766001
CYP2U1	13.63760503	60.6647590033333	2.15326837082542	0.000325517069019974
CYP3A5	0.628142822666667	0.312643183666667	-1.00657556264186	0.00323214262304999
CYP4V2	4.71640432333333	1.155763462	-2.02884123481169	0.00165304675996796
CYP51A1	189.852008366667	132.6175794	-0.517603233139259	0.000844275719078006
CYSLTR1	69.8312010533333	5.19311274333333	-3.74920033436977	0.0014600760429318
CYSTM1	35.3202400666667	22.21338937	-0.669065609408024	0.0103628174652235
CYTH1	146.374984466667	51.31052603	-1.51234229655517	3.6864495108118e-05
CYTH2	37.5459147966667	14.6414899533333	-1.35859356985382	6.66329360638579e-06
