siIRF4 KMS12BM	CTRL KMS12BM	LOG2_FOLD_CHANGE	P_VALUE
CCDC97	35.2681405466667	37.2050795266667	0.0771340886198142	0.176929747217244
CCHCR1	4.58850611366667	3.77880078066667	-0.280096068491788	0.0237008075402797
CCL3	6.91884514733333	19.0877736266667	1.46404568150805	0.00616558635994846
CCL5	10.400106222	5.72931042	-0.860164851760005	0.00419762411731603
CCM2	248.936175633333	215.063795266667	-0.211011223399444	0.0100995043359674
CCNA2	123.794302166667	118.752779733333	-0.0599836296446892	0.125052169689765
CCNB1	122.200021033333	116.687898966667	-0.0665895783094291	0.131299803344386
CCNB1IP1	26.1241509266667	31.8351819066667	0.285237859580095	0.0386216022854831
CCNB2	148.730659466667	124.549256333333	-0.255985668981314	0.0233603532061651
CCNC	119.407516166667	122.916039833333	0.0417795407342901	0.252289708649225
CCND1	633.7343237	620.362109966667	-0.0307675823199846	0.422476589859097
CCND2	1.448895388	0.592905147333333	-1.28908020760948	0.154553608216836
CCND3	24.2215066533333	24.1128474666667	-0.00648658026735404	0.90932245353852
CCNDBP1	36.8800656066667	30.71856887	-0.263730217484967	0.0460280424941993
CCNE1	37.8514767233333	37.0379937433333	-0.0313436325863095	0.703543207784571
CCNE2	20.34653852	15.4414743133333	-0.397972870995956	0.0200622190290699
CCNF	82.3341457766667	80.5684159766667	-0.031276480477456	0.67132198457208
CCNG1	52.40716356	47.7797616766667	-0.133364370196745	0.0671245139613086
CCNG2	15.4658954966667	11.3990385466667	-0.440178224649421	0.0649560331271516
CCNH	24.62879448	25.3626965166667	0.0423621252682302	0.358733452995984
CCNI	153.7685794	125.514809366667	-0.292903141171525	0.0488517455751757
CCNJ	12.9584919466667	13.0204254066667	0.00687875200226697	0.913616947066778
CCNK	121.1877603	123.4412038	0.0265800391583482	0.686442878289281
CCNL1	99.7931749966667	90.1956990933333	-0.145882509470257	0.113015626676199
CCNL2	83.1608932666667	76.79664474	-0.114861974180142	0.199670700426299
CCNO	9.69635537733333	11.6063967766667	0.259405674322774	0.166289682982354
CCNT1	26.6917469033333	27.1254027	0.0232508266728231	0.622852212810175
CCNT2	14.9346583766667	12.4635383566667	-0.260950534264281	0.0245011919167013
CCNT2-AS1	1.932345918	2.20423522066667	0.189924805844025	0.655762656038467
CCNY	80.3722561366667	74.41337603	-0.111135607036932	0.128568675185565
CCNYL1	12.1964508566667	11.1185598766667	-0.133491451283643	0.194362857619999
CCP110	38.1995921266667	34.3655529866667	-0.152594059673675	0.0649676562097153
CCPG1	1.899362517	2.159815721	0.185392936454718	0.20728968608998
CCR1	1.572551956	0.748187689	-1.07163555103585	0.26244671108884
CCR10	107.90552937	105.842011366667	-0.027856411082604	0.76213705289175
CCR2	3.61376501766667	8.102044405	1.16478329294707	0.0046323711710601
CCR3	0.150999414666667	0.410379576333333	1.44241597594493	0.0444070638085342
CCR5	1.563277394	2.27757859666667	0.542927042211121	0.1918393095923
CCRL2	0.251455588333333	0.138994349333333	-0.855277383221192	0.28721248980725
CCRN4L	7.876833787	9.10835377666667	0.209574495123161	0.0969802646766731
CCS	55.2855118633333	49.78388829	-0.151222542845193	0.111309845433814
CCSAP	7.672771023	5.690019246	-0.431314169146167	0.0513368137818651
CCSER2	6.437899884	5.261921924	-0.291000299527814	0.0698450074525558
CCT2	384.827199366667	385.696520566667	0.00325535965699759	0.928179405695899
CCT3	590.867994466667	623.758691966667	0.07815215969056	0.111762134636288
CCT4	323.2443783	334.2520178	0.0483109899085776	0.280309779723114
CCT5	316.763061133333	328.817254866667	0.0538818997948001	0.0734834508647448
CCT6A	547.796512266667	590.520389633333	0.108346793549353	0.0870973483934998
CCT6B	1.25117978866667	1.213808988	-0.0437477042872779	0.877966478000379
CCT6P1	16.1500446333333	16.1872586	0.00332052604852432	0.967844492841774
CCT6P3	5.85923198933333	5.63824775566667	-0.0554646987224199	0.499965841447131
CCT7	595.909729866667	656.973615233333	0.140741627915608	0.0439612616246599
CCT8	358.1838748	377.308228166667	0.0750431725161566	0.0105086126093574
CCZ1	25.6474812866667	25.4190613366667	-0.0129063966336375	0.85700604834047
CCZ1B	7.67877785233333	6.87236004966667	-0.160071088456689	0.300076429399592
CD109	0.0878346793333333	0.082130667	-0.0968696498621639	0.897209533385263
CD151	200.286963533333	193.498155166667	-0.049748709094579	0.0809619996760098
CD160	0.450567163	0.479155197666667	0.0887508436029984	0.875290836202895
CD164	197.2296351	177.2520303	-0.154074190150632	0.0734024313423205
CD200R1	0.587290408666667	0.399991056666667	-0.55410633327084	0.0768240484035117
CD247	6.71860217966667	7.359520657	0.131450694932115	0.302383449957319
CD27	243.107758333333	266.9030391	0.134719797828201	0.0269762553394079
CD27-AS1	2.67465325866667	2.567483917	-0.0589966336643805	0.599478593930105
CD274	0.273179959666667	0.115807398	-1.23812423377243	0.186417881755412
CD276	0.0768772496666667	0.0840836896666667	0.129269253736806	0.862319642370958
CD28	1.236825994	0.736278633333333	-0.748318804888446	0.352929879329278
CD2AP	76.6947541333333	71.97710611	-0.0915898029241894	0.308545324042578
CD2BP2	71.4341165466667	72.9456736833333	0.0302091540707552	0.481086775683767
CD320	192.732213566667	237.6314516	0.302128069889691	0.0129586691427469
CD37	264.4868379	282.007184766667	0.0925359901058315	0.0829058581525643
CD38	16.36532054	26.1640500933333	0.676944021648432	0.0300365271212019
CD3E	1.18866602533333	1.032076949	-0.203792885450813	0.512829885139809
CD3EAP	11.11532382	13.8528908666667	0.317637095364346	0.00980547653487552
CD40	18.7591726366667	14.4785412066667	-0.373679949742753	0.0763380984775214
CD44	32.6848312266667	31.3565708066667	-0.0598534544413257	0.0902533401021672
CD46	108.221467866667	103.3722721	-0.0661374561314369	0.49796719548698
CD47	67.4839944166667	52.5748322866667	-0.360173027329169	0.0106626309274437
CD48	3.653977636	2.138922459	-0.772583621702404	0.157105941990911
CD52	191.0551169	159.392147866667	-0.261408337326894	0.164572223744073
CD53	287.820269833333	265.6100505	-0.115858459612667	0.0061446258518188
CD55	28.5671854266667	33.2387869933333	0.218508831591908	0.00938284316482457
CD58	12.4706847	13.2708639866667	0.0897216208474572	0.132198479048466
CD59	38.1649470333333	47.1888680166667	0.306198374901118	0.000666792977348741
CD63	189.4982807	176.882743266667	-0.0993914538858591	0.118802387382363
CD68	16.1880309933333	16.9183823866667	0.0636641187063423	0.11988405515738
CD7	12.9449211433333	9.48576424566667	-0.448550258818398	0.00681842606282481
CD70	182.132326866667	154.485826066667	-0.237512532318717	0.0618250642017252
CD74	563.223212133333	537.7958671	-0.066648124723563	0.149821034885064
CD79A	212.807594	189.479884666667	-0.167504935178754	0.0267185964439343
CD79B	85.2098720733333	65.85555004	-0.371715554862186	0.00685563903462878
CD81	140.687230766667	180.8903589	0.362624126408108	0.00025988476461296
CD82	2.698427287	1.994111296	-0.436372880187195	0.222011956004744
CD83	21.52475223	13.72865255	-0.648806597222783	0.0171072488237545
CD8A	1.00314825733333	1.065904061	0.0875427504942044	0.769132195272277
CD9	888.745249166667	641.033445466667	-0.471370312351132	0.0141126960304717
CD97	26.3104371833333	21.4527285333333	-0.294474067882867	0.0360396536368982
CD99L2	37.1215092166667	35.0350764266667	-0.0834553226684369	0.251032545851937
CDADC1	5.38033304733333	5.22288355233333	-0.04284894141193	0.727397676662496
CDAN1	22.2842013766667	19.87883668	-0.164787926338335	0.0309359592526262
CDC123	128.6018054	134.335786066667	0.0629327829801156	0.133021186484646
CDC14A	2.69959585	2.754290568	0.0289373257333907	0.890186043692156
CDC14B	0.767721398666667	0.552894094333333	-0.473579699026074	0.156499671194163
CDC16	204.7124482	205.228428766667	0.00363175784440263	0.88748525828396
CDC20	86.9455534466667	88.77611219	0.0300592821126678	0.487667058514817
CDC23	28.8648527033333	27.4660408566667	-0.0716648978736993	0.346104431848668
CDC25A	61.0040170966667	71.5777409533333	0.230606765096149	0.0204957359730896
CDC25B	87.5866001266667	90.3984893833333	0.0455884956791235	0.553359600066231
CDC25C	10.067361812	8.51031336033333	-0.242401509671913	0.0122100310620829
CDC26	84.3233279733333	90.27715708	0.0984291806232853	0.183589054598762
CDC27	48.50185181	46.77137292	-0.0524140526881435	0.437331222200039
CDC34	108.116400633333	124.334742533333	0.201644093066109	0.182135459965056
CDC37	314.575391433333	345.226837233333	0.134138804869372	0.0428085128326108
CDC37L1	21.62311349	19.71485159	-0.133291420085887	0.118499460775268
CDC40	41.0780596366667	39.32107717	-0.0630651924023792	0.0810599197727658
CDC42	266.848452866667	232.248635466667	-0.200350526548074	0.00320844811924892
CDC42BPA	0.137514227666667	0.094202677	-0.545740929004178	0.60372772830412
CDC42BPB	13.38895744	13.99138887	0.0634955537787668	0.32532273078442
CDC42BPG	13.5788001433333	12.15090402	-0.160292351607207	0.161011966760547
CDC42EP2	18.7658182533333	21.2835317966667	0.181630374027088	0.0755329751255502
CDC42EP3	9.136417455	8.61003480366667	-0.0856095015250745	0.280947605535017
CDC42SE1	117.350770766667	116.0412146	-0.0161900162224972	0.673152205706915
CDC42SE2	34.2576491333333	35.00469509	0.031122287434672	0.6653200047446
CDC45	39.80565961	47.9165726133333	0.267551149192301	0.00020877894319971
CDC5L	41.5218091533333	38.2324257566667	-0.119072566307219	0.0433956690115812
CDC6	102.2060913	113.4830594	0.150995769115958	0.0311258033127337
CDC7	28.85597703	28.3612210633333	-0.0249505321488391	0.459919601022746
CDC73	33.6375986066667	32.3252666533333	-0.0574124440740291	0.189444218681248
CDCA2	42.7340095166667	40.5676508	-0.0750549230946575	0.0932137273908348
CDCA3	117.448562366667	118.321664966667	0.0106852045187854	0.816096238744843
CDCA4	99.4595815433333	97.7491138633333	-0.0250267374528966	0.642238171163304
CDCA5	299.144882766667	313.425836766667	0.0672797268441355	0.104611569898494
CDCA7	81.87692457	70.12687175	-0.223489540336487	0.00466424145540318
CDCA7L	15.3532768166667	16.2883972366667	0.0852980512388501	0.110132187488302
CDCA8	52.4138201433333	49.2791750433333	-0.0889691577528958	0.0830649010907918
CDH2	0.185398095666667	0.0715088883333333	-1.37443194459247	0.11670702663038
CDH24	5.346738711	6.17457253733333	0.207680087471251	0.116724025233135
CDH26	0.119822634666667	0.0938873763333333	-0.351897363159351	0.624809133827435
CDHR1	4.288399556	2.961790792	-0.53396959137834	0.135085380856384
CDHR5	0.614089304	0.859309165	0.484728807270108	0.282691037511394
CDIP1	34.0598596266667	30.0153989733333	-0.182369644336025	0.00241650961511984
CDIPT	139.485654633333	130.793849533333	-0.0928220551238109	0.0564606604026526
CDK1	47.0945908766667	41.9484091633333	-0.166945266899652	0.00826101796603597
CDK10	56.4979367566667	54.70576361	-0.0465053444487986	0.418281363893826
CDK11A	27.14684095	27.23127839	0.00448038936756919	0.950372190562671
CDK11B	31.3586179566667	33.0011206833333	0.0736530396010363	0.468503640116968
CDK12	32.8878315666667	33.5621679466667	0.0292820212611367	0.377156333558471
CDK13	59.9575994966667	54.57014524	-0.135830740229992	0.0841104299221763
CDK14	0.581792253666667	0.248498975333333	-1.22726418469696	0.277829920940127
CDK16	46.8232944233333	42.2027481266667	-0.149889497765604	0.0344251969825844
CDK17	30.0945546533333	27.9535171633333	-0.106472650486153	0.33972098853183
CDK18	17.2834458733333	16.3079099966667	-0.0838189826309632	0.0526225150673826
CDK19	16.48866595	12.30954477	-0.421697269991141	0.0644953493775817
CDK2	122.112332066667	120.802423366667	-0.0155595085202273	0.513653391100406
CDK2AP1	45.20066561	35.9361097433333	-0.330909778819347	5.74906602255e-05
CDK2AP2	162.800673533333	159.023069066667	-0.0338705995428477	0.306244109914735
CDK4	408.067891633333	409.900497466667	0.00646454265621341	0.85651052484313
CDK5	71.4040583666667	75.48015612	0.0800913324300736	0.285645645494446
CDK5R1	1.23981924333333	1.39037412666667	0.165343339092142	0.628554946159485
CDK5RAP1	36.5501286566667	36.2065916366667	-0.0136241115978587	0.859654991171171
CDK5RAP2	48.64439281	43.2064278466667	-0.171027557612447	0.0100091158574981
CDK5RAP3	220.0079563	207.445805633333	-0.0848212103577857	0.201168116773221
CDK6	22.7158455333333	24.9735223766667	0.136700313091366	0.135210570190736
CDK7	31.1620067933333	31.6786138533333	0.0237210653448173	0.75080835454401
CDK8	26.8376061566667	28.3621284633333	0.0797098123801466	0.460405554697511
CDK9	106.0319097	105.8987135	-0.00181343799782189	0.972227301054385
CDKAL1	19.96408507	18.0458828733333	-0.145737229409012	0.124469534171169
CDKL1	3.00859911666667	2.54789262933333	-0.239787404049736	0.278734423371723
CDKL3	0.554454840333333	0.645521192333333	0.219394500272823	0.572721953802397
CDKN1A	1.71444268166667	1.70935503333333	-0.00428759584163349	0.9897407072012
CDKN1B	279.144819	244.956596733333	-0.188487635345101	0.126590110551522
CDKN1C	1.98993357466667	0.950117357333333	-1.06654264394433	0.0807390637433631
CDKN2A	272.549163433333	262.195782833333	-0.0558720106833601	0.156468831782493
CDKN2AIP	21.42661412	21.2470544066667	-0.012141043681621	0.913653311702185
CDKN2AIPNL	70.6129732633333	67.2020103866667	-0.0714288721466658	0.10702471400609
CDKN2B	1.112990724	1.086113793	-0.0352663055148709	0.894789765257098
CDKN2B-AS1	2.076150679	1.93976325433333	-0.0980305686906135	0.670075340166941
CDKN2C	127.570285466667	109.5152938	-0.220159969835015	0.00514037860846247
CDKN2D	3.74071060766667	3.39415297166667	-0.140260771672282	0.504109959259229
CDKN3	104.160908333333	106.623678066667	0.0337139202785226	0.283461436156946
CDNF	2.02148786166667	1.36966795833333	-0.561591350432402	0.401894196924126
CDON	5.756770858	6.75012202766667	0.229653794727028	0.0058288699497914
CDPF1	23.96011901	22.66341868	-0.0802695720514371	0.336616683206519
CDR2	56.7164543233333	60.1320269033333	0.0843662449623968	0.293492668327165
CDR2L	8.206201826	10.46282194	0.350485473151767	0.0102974178069792
CDRT15	0.792804291333333	0.861204505666667	0.119391095803009	0.748083408175161
CDRT15P1	0.453405988666667	0.607477304333333	0.422027063315074	0.653435709651668
CDS2	26.1867355333333	23.4771228966667	-0.157580604865222	0.156432522053748
CDT1	64.29024644	77.0287588266667	0.260797298245889	0.0371445082199722
CDV3	158.515157366667	165.9287667	0.0659432259958819	0.279698758271115
CDYL	33.8247847366667	37.4814906366667	0.148097577217247	0.0923735273916179
CEACAM1	0.235149531	0.183802951666667	-0.355418519921793	0.330608992005788
CEACAM21	1.18384732766667	0.734246628	-0.68914639873366	0.174435786969545
CEBPB	22.0560131366667	36.4454520766667	0.724566764274613	0.041999748538171
CEBPG	22.5532255333333	23.2751233866667	0.0454550352278565	0.561923275709975
CEBPZ	67.8017049766667	67.7714211	-0.000644528907415682	0.990336936738568
CEBPZOS	24.53421978	21.6394699166667	-0.181130233414786	0.0878172232103896
CECR1	10.2460279313333	7.21594023933333	-0.505805434085218	0.0174221206733204
CECR5	48.8949039233333	52.8284609566667	0.111631272726638	0.0871470072749596
CECR7	7.098338442	6.95826570233333	-0.0287535928426367	0.668400259749487
CEL	1.676471263	1.43091619933333	-0.228488569534615	0.499989137263431
CELF1	44.49556562	46.2386264333333	0.0554369758991976	0.408625707404334
CELF2	28.62035467	25.9598918133333	-0.140757179399518	0.161785887066314
CELF6	3.94227722066667	3.70820254833333	-0.0883091815921269	0.569998675813394
CELSR1	6.04204065933333	3.67356367433333	-0.717855611325204	0.0163079228775748
CELSR2	11.54395295	9.836939704	-0.230855860400191	0.0660050421005207
CELSR3	7.917037543	7.99575216133333	0.0142730618434117	0.788944714034298
CELSR3-AS1	9.06152071566667	9.475628493	0.0644684510820579	0.893006907343435
CEMIP	0.603936133	0.687681776333333	0.187345123656811	0.336840419106834
CEMP1	6.89356619066667	7.622253219	0.144967023395921	0.510130179928946
CEND1	2.02838621166667	2.084013949	0.0390325615254413	0.917227439516908
CENPA	67.9510402066667	63.6060454866667	-0.0953317420828174	0.157248827674406
CENPB	24.96529062	27.3433741166667	0.131267578434167	0.156426657491811
CENPBD1	8.23214101466667	6.67768037866667	-0.301920653758343	0.101772086029522
CENPBD1P1	13.1114615533333	12.0454559633333	-0.122339508052553	0.1644359724008
CENPC	15.9607591133333	13.64300061	-0.226368287271335	0.0691662792031605
CENPE	21.71964759	20.3857766966667	-0.0914377705722925	0.160715166112745
CENPF	68.84861757	63.5737121866667	-0.114997353864134	0.130960802303286
CENPH	58.8849553733333	59.28636377	0.00980122985519425	0.85823039015357
CENPI	14.00692052	13.2797756133333	-0.0769090382404038	0.486150653257365
CENPJ	11.0646630133333	11.9223683366667	0.107711337660219	0.055588471704808
CENPK	61.00006022	54.8186091633333	-0.15414494179793	0.136920307020275
CENPL	16.2577841233333	14.49404678	-0.165670180953702	0.00783456937324577
CENPM	102.73926367	97.1861814033333	-0.0801645378041403	0.28587462208668
CENPN	18.5482625633333	18.51039987	-0.00294799301036557	0.951916957600722
CENPO	20.0601828833333	20.54025183	0.0341191109874811	0.422950222294927
CENPP	7.697778753	8.367367926	0.120331667712648	0.209711210770096
CENPQ	34.67989914	34.8082817533333	0.00533089708071614	0.957254281566701
CENPT	55.2029378033333	52.43772785	-0.0741398724429839	0.317764497153616
CENPU	19.75486834	20.6456320933333	0.0636283579693342	0.39677253928697
CENPV	89.2964307966667	97.8928577033333	0.132601092566512	0.428044987185747
CENPW	22.45563653	24.9809737566667	0.153752096703936	0.0698336746766759
CEP104	20.55274198	20.6100184666667	0.00401491813023048	0.906885459238954
CEP120	10.7127334766667	9.134828314	-0.229877127971508	0.00848772057825953
CEP128	112.7930727	171.314197966667	0.602966256385301	0.00233463772816562
CEP131	9.64026155233333	9.45779395433333	-0.0275685772406934	0.519895080011961
CEP135	5.16608381066667	5.25921364033333	0.0257760544722868	0.823728553952814
CEP152	28.2577590066667	26.7315714066667	-0.0801024082489449	0.349847467001606
CEP162	7.262802808	6.49461376466667	-0.161282679042861	0.0526331189720669
CEP164	21.9107590533333	22.88216875	0.0625843314421846	0.194775291520279
CEP170	22.19693602	22.2923129233333	0.00618576395529864	0.902588424555934
CEP170B	13.2093772233333	13.3411404733333	0.0143195511391681	0.927882689474735
CEP19	14.61739489	11.6750782733333	-0.324253995057251	0.0611961019760775
CEP192	26.6780889466667	24.20741002	-0.140206592560913	0.0163225890272372
CEP250	22.6147576	21.4136855533333	-0.0787314099920101	0.0949482544807344
CEP290	11.1011800866667	10.87304314	-0.0299572698697434	0.411336615623167
CEP350	20.73773216	20.8062207033333	0.00475680162954169	0.946525426215725
CEP41	3.04720527833333	2.66708286033333	-0.192224045123811	0.0581561717816547
CEP44	6.46966201866667	5.07733247066667	-0.349619613614293	0.015013280146649
CEP55	48.33401467	44.3054254166667	-0.125555456705527	0.119997123257676
CEP57	72.8171227166667	66.2090716833333	-0.137248833034391	0.0184788386191293
CEP57L1	16.0447510866667	13.8893834866667	-0.208118844977738	0.0827066500271859
CEP63	14.4132775766667	12.86164329	-0.164323458548004	0.0877735455075522
CEP68	13.64772811	13.0748771433333	-0.0618634202804487	0.434236653481893
CEP70	18.15613759	15.7570863333333	-0.204456537860879	0.0285109481027382
CEP72	19.2760021566667	20.20867059	0.0681685507834012	0.286763390001391
CEP76	23.6124293166667	23.98798727	0.0227656343623763	0.672734410081226
CEP78	37.2828306833333	35.38236402	-0.0754809573975488	0.354885889197174
CEP83	26.2839452333333	28.5770687933333	0.120676102767094	0.0628821314288719
CEP83-AS1	0.729853632	0.689040601	-0.0830181739672671	0.700367780949846
CEP85	17.81349675	19.0951278066667	0.1002338340922	0.0990037538419114
CEP85L	8.020866185	6.20316176366667	-0.370754296381491	0.0367479699033873
CEP89	7.030720976	6.23921274	-0.172308638041648	0.392049671410666
CEP95	15.6162589433333	14.89468113	-0.0682516422247485	0.186438551591653
CEP97	9.73770870066667	10.1946809533333	0.0661623775671415	0.183825003314495
CEPT1	37.2835177933333	37.49819529	0.00828317506660639	0.89470240728028
CERCAM	64.2365681766667	67.3795704133333	0.0689164111352775	0.101025081304843
CERK	44.2879327866667	42.3738943966667	-0.0637379320942237	0.146736937088188
CERKL	1.00022701933333	0.866586942666667	-0.206911078474266	0.40707199005466
CERS2	313.565683333333	306.8258041	-0.0313478605402021	0.403081300732859
CERS4	0.402879603	0.145356572333333	-1.47075246176817	0.215765449912289
CERS5	22.81128041	22.2648165133333	-0.0349817057769058	0.0237153102452475
CERS6	16.5632697133333	18.4306273666667	0.15411768046906	0.0706935404357197
CES2	15.3679244833333	15.2148136566667	-0.0144456702910539	0.748509299392625
CES3	0.240143660666667	0.325730304666667	0.439780223963157	0.10286044038653
CETN2	43.36773032	46.0204904133333	0.0856544168582069	0.154261675569243
CETN3	19.7120727933333	20.7305800566667	0.0726809958829974	0.347527084146618
CFD	15.0895214433333	16.3017521933333	0.111479988588278	0.0655418344863581
CFDP1	56.7072261866667	54.7881750066667	-0.0496680408323212	0.395043153368786
CFL1	1834.06119166667	1664.40776633333	-0.140032848546663	0.0185841898216655
CFL2	6.51275107466667	5.31747707466667	-0.292525177871579	0.0101564371422137
CFLAR	16.5973231933333	16.6884103033333	0.00789595037322403	0.888447285217713
CFP	7.03071221533333	5.17602335933333	-0.441826714356147	0.0513110295863658
CGGBP1	69.76239053	56.0026974733333	-0.316953158509532	0.0307495678266028
CGN	12.86416586	8.74186363933333	-0.557345133259059	0.0254027342462061
CGREF1	13.1191820933333	18.5291310833333	0.498117449408981	0.022799647669593
CGRRF1	11.3369406533333	9.236181746	-0.295662904927995	0.0807236145159776
CHAC1	3.55290044166667	6.55125579166667	0.882774216826128	0.00289565689548685
CHAC2	26.87918843	28.1343362533333	0.0658423485382342	0.266028337417309
CHAD	1.24956263866667	1.066090363	-0.229093495626852	0.552340023850105
CHAF1A	108.6710789	118.323538966667	0.122769067268922	0.0230220846006831
CHAF1B	46.67587473	43.2554894533333	-0.109793826122414	0.07356956662315
CHAMP1	68.4108744233333	75.1398743933333	0.135353033744024	0.129631760934293
CHCHD1	99.0672738666667	94.9161960333333	-0.0617542699455442	0.197198945052696
CHCHD10	383.775529466667	523.832796233333	0.448843662619249	0.160584411009803
CHCHD2	2181.186956	2268.67496166667	0.0567364925978615	0.122313737649266
CHCHD3	227.259931733333	243.922828433333	0.102081439901003	0.0212282841141348
CHCHD4	55.46752114	60.69148314	0.129850824281307	0.0132949999188079
CHCHD5	48.6816023733333	41.6569001066667	-0.224821170294785	0.0121401229897332
CHCHD6	37.3352713433333	43.4197514066667	0.217812249818863	0.0356950085506602
CHCHD7	105.743506833333	95.3206179666667	-0.149708867848414	0.00775795592114216
CHD1	20.1430775	19.32397141	-0.0598924946388369	0.466307769809544
CHD1L	106.185544233333	95.0401739066667	-0.159977994405785	0.012497424890572
CHD2	36.2788293966667	31.79105815	-0.190506868719468	0.0987119207171051
CHD3	22.0052998466667	20.7067511666667	-0.0877498138313902	0.384601395493298
CHD4	199.933041666667	197.688842433333	-0.0162854692566862	0.780332476020896
CHD6	11.1443228866667	10.9280874533333	-0.0282680290182216	0.485692549612331
CHD7	40.6864145766667	44.4470903166667	0.127541826703534	0.0543780920850417
CHD8	44.35165468	42.8879270533333	-0.048416343489752	0.0498417625566389
CHD9	2.230077481	1.98137229066667	-0.170593854080984	0.137669611720731
CHDH	52.5441940366667	44.7867167333333	-0.230460452234787	0.0172353716776506
CHEK1	80.5823679166667	90.16355225	0.162080155939994	0.0342988708109007
CHEK2	82.0112186933333	76.1982899633333	-0.106062654926173	0.108527322571496
CHERP	67.3274012066667	73.8289924866667	0.132993691971345	0.181548779217469
CHFR	26.61115667	23.9378706433333	-0.1527363940761	0.0650355182096266
CHIC1	4.480899118	3.84595383133333	-0.220446802348421	0.103972500936465
CHIC2	18.2917548433333	15.9040747166667	-0.201797048805911	0.215711064163665
CHID1	45.7877032433333	48.5987975933333	0.0859604200372269	0.0989096397132377
CHKA	60.5057873333333	63.9321607533333	0.0794687126003307	0.19965881064022
CHKB-AS1	5.29670931233333	4.78571507166667	-0.146361829211486	0.559015072603346
CHM	9.428865773	8.60498570666667	-0.131911439279181	0.284024913520753
CHML	25.10051835	32.29567441	0.363623789889841	0.00281468050838499
CHMP1A	51.2731534966667	44.6445350866667	-0.199720045135887	0.0325812167815784
CHMP1B	53.6396019533333	51.6229531466667	-0.0552858566698489	0.528617667992456
CHMP2A	263.057633866667	250.283831333333	-0.0718138233010412	0.166327905432816
CHMP2B	38.9879302733333	37.85824333	-0.0424200996292474	0.271681623440365
CHMP4A	137.239874233333	127.6486102	-0.104521878725411	0.134511403334879
CHMP4B	178.021512866667	170.856527133333	-0.0592662297832065	0.128836353534013
CHMP4C	10.6113251206667	10.644565172	0.00451218891785137	0.964377313680637
CHMP5	48.2721021266667	40.1201865466667	-0.266861339773185	0.0208327223002255
CHMP6	16.6844011733333	16.4364414133333	-0.0216019262631917	0.820960539721266
CHMP7	228.814060566667	166.0479056	-0.462576182174208	0.006855089576113
CHN1	0.195378860333333	0.146251215333333	-0.417825765153448	0.640283990901941
CHN2	0.380390489	0.227261049	-0.743130737365247	0.339233135491716
CHORDC1	86.3922516933333	88.2252478066667	0.0302896507930988	0.252480222512781
CHP1	67.60187272	64.6864509633333	-0.0635996517390769	0.0363081135382201
CHPF	21.2196158	37.5088618266667	0.821832951141406	0.00141787442615707
CHPF2	72.2717494666667	72.96493596	0.0137715110636791	0.737289633786925
CHPT1	64.11328146	69.2753529033333	0.111718904177934	0.140164855710616
CHRAC1	131.372312566667	118.763567033333	-0.14556892176249	0.0566611977565951
CHRM3	8.48790135366667	7.729460299	-0.13504020627361	0.118327842645608
CHRNA10	1.71903697866667	1.65968559466667	-0.0506906112579717	0.782847480449375
CHRNA2	0.075310222	0.0767354293333333	0.0270471369223357	0.964495316662059
CHRNA5	8.569779902	10.5691808566667	0.302533510712837	0.00988253909359163
CHRNA6	0.706792121	0.830545671	0.232773545477009	0.549030955984735
CHRNB1	9.85576042433333	8.105578948	-0.282051951991839	0.0690435496396935
CHST11	29.1413827133333	26.3791158366667	-0.143673122867999	0.140907684988909
CHST12	32.8996371533333	40.1129158166667	0.285995167068579	0.0115900968627148
CHST14	71.8483375933333	67.7031904833333	-0.0857309546188737	0.0713628472238483
CHST15	15.43165846	19.69183674	0.351704565202683	0.0290528801110471
CHST2	4.32878116266667	3.927113959	-0.140491404871388	0.113750791619753
CHST7	15.2453539333333	16.3182384	0.098115678624951	0.130968320404544
CHSY1	7.95359113133333	9.54723290533333	0.263476254668379	0.0332368586921084
CHTF18	87.0361955933333	101.24357522	0.218142957456463	0.0577257088278885
CHTF8	65.38471028	61.84320421	-0.0803382419586239	0.28266418640627
CHTOP	104.2967288	99.5448383066667	-0.0672754943559058	0.25640978582051
CHUK	25.52144073	25.1441048966667	-0.0214895781367666	0.725154660170643
CHURC1	18.55492194	16.0341556366667	-0.210653548637101	0.248181594677143
CIAO1	72.43379325	73.31379449	0.0174217477300279	0.637091541548911
CIAPIN1	42.6793681333333	40.80315051	-0.0648582667938503	0.205376462059356
CIART	0.629169622	0.656306281333333	0.0609202255768153	0.856298511695721
CIB1	39.6340530833333	41.79710952	0.0766626674801711	0.198631950244311
CIB2	15.4463302233333	11.11175801	-0.475177033842899	0.000569484152233913
CIC	37.2964558666667	36.1316719	-0.0457745301326987	0.73295065771632
CIDECP	13.8969378766667	13.5817570033333	-0.0330969012329227	0.691534394355257
CIITA	12.0639123866667	11.5034541833333	-0.0686307268612402	0.47759518558838
CINP	105.179597873333	102.0636138	-0.0433862564567787	0.499109516391773
CIPC	24.2140904866667	22.08109797	-0.133034903331683	0.142860137428307
CIR1	42.1651798866667	36.86178847	-0.193926039605835	0.0283328714067921
CIRBP	160.053677733333	151.338604033333	-0.0807757849902833	0.0174388593526946
CIRBP-AS1	4.58882214166667	5.285940675	0.204036343100184	0.388139351438688
CIRH1A	62.7031909966667	68.29279149	0.123194441375486	0.0841236687723894
CISD1	29.0423362466667	28.9779318966667	-0.00320287642552409	0.94741178083992
