CTRL MM1R	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
FAH	80.2567869	71.7025709566667	-0.162598549714579	0.0170411468028808
FAHD1	18.076914	24.5481968966667	0.441468651112312	0.000492360964930693
FAHD2A	43.58273094	36.6583039566667	-0.249616560792854	0.00606905361942157
FAHD2B	12.9051371333333	16.1521346566667	0.323779371287109	0.0604716038644932
FAHD2CP	4.898848375	4.13187274833333	-0.245646815862084	0.0961141061839151
FAIM	15.7468138566667	16.75911205	0.0898857632189543	0.166614640521569
FAIM3	183.152908566667	174.383294766667	-0.0707867697742433	0.336677590623013
FAM101B	0.172952103333333	0.761516485666667	2.13850271023489	0.0176733993539803
FAM102A	34.8910597866667	42.3934223966667	0.280983020188131	0.0169449097378477
FAM102B	4.35214373733333	4.09708757966667	-0.0871274726493336	0.421753161448299
FAM103A1	15.1671259433333	11.71212596	-0.372944757067257	0.0447173192573119
FAM104A	30.2761261733333	35.1421800166667	0.215023066063692	0.014944520336575
FAM104B	17.5028520966667	14.39435011	-0.282087374755857	0.0723033833021274
FAM107B	62.1083956466667	97.23395868	0.646671957642647	0.000649277759570135
FAM109A	2.476705087	2.33043825666667	-0.0878208000966332	0.473278221699835
FAM109B	0.366379060333333	0.368438344666667	0.00808616413509399	0.989439103146443
FAM110A	16.8363349066667	11.3876764496667	-0.564104704561831	0.0135401034153308
FAM111A	96.09802865	82.47960355	-0.220469437728145	0.0415676440926308
FAM111B	228.36762	244.678756633333	0.0995307429476283	0.200187852383509
FAM114A1	1.702694259	1.68155722133333	-0.0180215306829179	0.903190490343829
FAM114A2	22.9194469533333	21.4155709933333	-0.0979120886140278	0.420603965891171
FAM115A	11.2716356266667	10.6422082643333	-0.0828993381772881	0.310548780054075
FAM115C	4.82929603333333	5.70137488566667	0.239496964241124	0.056054898002698
FAM117A	56.8344923866667	60.4490275166667	0.0889523747809697	0.078464795862933
FAM117B	4.12030113233333	4.240397066	0.0414495827781735	0.813272560380952
FAM118A	32.61601263	19.90589325	-0.712384808730608	0.000731514212431646
FAM118B	24.55750356	31.02107179	0.337084624667454	0.00110498967197709
FAM120A	92.9250189966667	114.239864933333	0.297927195641344	0.00161316735456621
FAM120AOS	36.31184294	49.96002289	0.460333984642551	0.00169923144159116
FAM120B	8.14485611166667	6.82138537466667	-0.255824442025101	0.0410277653833188
FAM120C	1.62129123233333	1.28680282866667	-0.333352252798837	0.0134071668896033
FAM122A	21.0955415066667	21.5598549366667	0.0314093501653987	0.405668816901674
FAM122B	38.5902256066667	48.56495704	0.331680207226995	0.00576476463716641
FAM122C	2.76401491366667	2.44212325066667	-0.178629386994078	0.119099745481828
FAM126A	32.3996304533333	35.5649543833333	0.134478955117992	0.104679613559014
FAM126B	14.5506273133333	19.39128413	0.414326992181522	0.0101899970178565
FAM127A	22.4906104733333	18.1466348066667	-0.309620788217629	0.0492805343357364
FAM129A	4.670453901	8.070779919	0.789145328955283	0.00646742771117429
FAM129B	6.038614073	6.798542937	0.171008107760274	0.146982665530119
FAM131A	2.84539185466667	6.24002532666667	1.13292453689368	0.00154578577319196
FAM132B	1.32952085966667	3.51535451333333	1.40276377555707	0.0279692086765066
FAM133B	1.231079429	1.403780596	0.189393619903028	0.25376523826596
FAM134A	47.8057999566667	55.34348541	0.211227843218369	0.0181816945328226
FAM134B	2.583451178	2.425467334	-0.0910368704410271	0.509259207294395
FAM134C	49.8351709733333	57.1343557933333	0.197194243877454	0.0929049525297272
FAM135A	7.208101	11.32602084	0.651949958048545	0.00114577732227763
FAM136A	141.684505933333	147.627409733333	0.0592786096729123	0.0807689127833596
FAM13A	0.382026466666667	0.740205819333333	0.954253886673438	0.00987414804326358
FAM13A-AS1	0.931265682	0.821752038666667	-0.180489684394184	0.59354955110569
FAM13B	16.7232177	22.76067754	0.444691042594189	0.00251173235401419
FAM149A	9.91011690233333	7.54837084066667	-0.392736773696473	0.0772768536192874
FAM149B1	13.42612368	14.79608605	0.140172758381463	0.065568072134195
FAM156A	0.895957184333333	0.425680313333333	-1.07365942039135	0.00491367481742104
FAM159A	0.489546621	0.723008939666667	0.562567226966742	0.539127629558385
FAM160A2	16.8268056366667	12.69973015	-0.405963482402887	0.00878491598177721
FAM160B1	15.9718456033333	20.8978145	0.387821041790882	0.000177052893145577
FAM160B2	13.4473880866667	10.9366873833333	-0.298150156479324	0.0126230746470377
FAM161A	11.8809245866667	15.3056658433333	0.365418695254072	0.0236917911658848
FAM161B	0.569744083666667	0.613341094666667	0.106375578355273	0.81559546014173
FAM162A	71.2045066733333	83.4158825533333	0.228353546798715	0.0816184866833467
FAM167A	1.80177394466667	3.19623501933333	0.826955475447779	0.0230745207366911
FAM168A	12.3173997933333	11.59480781	-0.0872188280749215	0.389581045978915
FAM168B	113.696177966667	104.3055862	-0.124367332080808	0.0900758703797565
FAM169A	10.01620019	5.83850347233333	-0.778664772868188	0.0174871738551284
FAM171A1	34.5872645233333	36.8238182466667	0.0903983101764175	0.143570833200076
FAM171A2	1.49665651733333	1.54997864866667	0.0505051812847801	0.905002723995358
FAM171B	9.00322281266667	6.15269462233333	-0.549223135257214	0.0085313621661778
FAM172A	9.500659424	8.74894821733333	-0.118918062643525	0.0404729843813212
FAM172BP	3.587319057	5.79463232466667	0.69181105902556	0.00162047453240792
FAM173A	135.489145333333	108.794642866667	-0.316569756282964	0.0464383966461388
FAM173B	15.1460541133333	12.6420226633333	-0.260714681937648	0.00578319874231229
FAM174A	29.9745432766667	29.57204392	-0.0195038102812178	0.74565894945377
FAM174B	51.9320508966667	55.7606911233333	0.102623241379465	0.233117858865556
FAM175A	6.32267608066667	7.76078499633333	0.29566727691514	0.0678656361673051
FAM175B	22.2964867666667	30.8418237833333	0.468071675151076	0.00544445266003975
FAM177A1	5.579877584	5.79204421666667	0.0538391446904747	0.572874398448876
FAM178A	12.0910507966667	19.65782459	0.701164046065219	0.000155704320552755
FAM179B	2.38941484233333	3.246775961	0.442350485508664	0.00455499037563536
FAM184A	1.69896890166667	2.95311094333333	0.797576111749557	0.0193126656341711
FAM184B	1.77270478533333	1.389051944	-0.351851748911452	0.0428149950307745
FAM185A	7.227363548	6.342837972	-0.188340977051324	0.204817838328439
FAM186B	1.26568173766667	0.826070516666667	-0.61557783090526	0.192050859634954
FAM188A	15.88403472	14.4874779	-0.132770959016143	0.343224831657373
FAM189B	23.6284375333333	21.56416363	-0.131888470075374	0.352456985012129
FAM192A	84.67611274	85.8204482766667	0.0193663964247829	0.356271974403001
FAM193A	17.9951490266667	18.80449716	0.0634696786560748	0.419546197363969
FAM193B	27.4743794966667	19.5547146533333	-0.490570414461843	0.015621705887571
FAM195A	144.099295166667	183.792752133333	0.351016596202643	0.017633657064046
FAM195B	35.8999612666667	33.5935655466667	-0.09579735933426	0.523579594175888
FAM199X	21.3709723766667	18.9013731933333	-0.177161501238781	0.00819047778938729
FAM19A5	61.50990125	81.4146051966667	0.404468967065218	0.00130978550279938
FAM200A	4.24131479033333	8.590016632	1.01814936099727	0.00332333201503032
FAM200B	3.79939426633333	4.12710265433333	0.119359893815715	0.517700679926868
FAM203A	3.22796948666667	2.16463991533333	-0.576499886467576	0.00834553107254856
FAM204A	29.3710324166667	37.1763204066667	0.339990005474278	0.0127396064272431
FAM206A	27.2169315366667	33.6127327033333	0.304503412845036	0.0037835701821589
FAM207A	130.1374588	113.3099748	-0.199761418789903	0.145470536333852
FAM208A	18.7228756766667	24.50717235	0.388401997122425	0.00558981855311002
FAM208B	22.2428148033333	25.65017157	0.205629104768707	0.0552933008128172
FAM20B	43.92340185	52.2229198166667	0.249693327075935	0.017629046675636
FAM210A	17.56095974	25.39709178	0.532291610433787	0.00611951082227983
FAM210B	7.34068004533333	11.99301244	0.708208458067312	0.00215908936272889
FAM212A	0.880869817333333	1.12470405266667	0.352544704071772	0.488682156040317
FAM212B	4.39578857066667	3.162250114	-0.475170516712139	0.00103932053342101
FAM213B	4.640420698	4.76600369966667	0.0385244662130475	0.70745397556508
FAM214A	68.1199298633333	57.3046538833333	-0.249424640265712	0.00214213790291886
FAM214B	4.56780813433333	5.08079124433333	0.153551135818934	0.213178496314666
FAM216A	14.8722022633333	16.62690179	0.160901069652003	0.140019472749184
FAM217B	21.9276751066667	24.2971544966667	0.148034508316681	0.0235929247975541
FAM218A	1.32808769233333	1.573929003	0.245020055457665	0.463231455288583
FAM219A	40.5603989133333	28.3147013833333	-0.518520526637961	0.000410692332969939
FAM219B	28.55444886	22.9481019866667	-0.315340704084511	0.0140319548984661
FAM21A	15.5350520833333	20.1582876833333	0.375846018098018	0.000882724642569318
FAM21C	14.6920927066667	18.96611853	0.368384552747934	0.0299419047666435
FAM21EP	0.34835999	0.399110185666667	0.196208161866567	0.237263471569467
FAM220A	24.56600949	28.98020319	0.238404185238872	0.0314585290142877
FAM222A	3.171963151	3.516479408	0.14875575790228	0.343428537473408
FAM222A-AS1	6.23905046333333	7.56063825933333	0.277181551608586	0.262059245089645
FAM222B	7.88956599833333	7.55992968666667	-0.061573124079209	0.516573674593067
FAM227A	0.138261039666667	0.123182669	-0.166595386771804	0.630300775788789
FAM227B	3.016150826	2.32515562	-0.375381296614522	0.116661192243593
FAM228B	1.70329792866667	1.04959553966667	-0.698497308722367	0.0138039239303101
FAM229A	12.6671599233333	6.56617629666667	-0.947967706414258	0.0144614405976159
FAM229B	3.737560696	2.88442464166667	-0.373813435988825	0.276806498789272
FAM230B	0.997603254333333	0.689272863333333	-0.533390953922837	0.141969896781346
FAM24B	7.40173511933333	8.12246855	0.134054744632085	0.297273978487299
FAM27A	0.297437509333333	0.361750991333333	0.282410375631384	0.54602583462298
FAM27E3	0.57254331	0.412012794	-0.474695692610058	0.55574090204591
FAM32A	101.443083646667	114.989905633333	0.180836714009277	0.0242356981710988
FAM35A	57.23853093	75.31271046	0.395906723135559	0.00249488295088812
FAM3A	38.3382414533333	36.56710707	-0.0682376677726902	0.264066934246027
FAM3C	205.8994882	202.0520286	-0.0272134076627012	0.745218010520386
FAM43A	2.39184819433333	2.91211193033333	0.283939980660694	0.28875034052362
FAM46C	315.103325733333	325.4407494	0.0465699251919311	0.595723529746744
FAM49B	138.372719733333	116.1599058	-0.25244735430363	0.000259613570858779
FAM50A	143.490978933333	123.0711017	-0.221467996974775	0.0108168457856049
FAM53A	0.79724186	0.135783752	-2.55370660655872	0.0368253050683504
FAM53B	20.54895801	22.9804310433333	0.161340618787996	0.0358940871234927
FAM53C	45.05538315	46.0918270666667	0.03281146943201	0.530274620122953
FAM57A	7.813386736	9.12827542366667	0.224394297679687	0.146024967021918
FAM58A	29.7567261366667	32.1715522633333	0.11256973857977	0.302646869260925
FAM60A	51.9201570033333	58.3005371633333	0.167214430074304	0.0300448337898514
FAM63A	23.9724737433333	11.58444798	-1.04918949100043	0.0066135994087546
FAM63B	17.2765544433333	15.3213459866667	-0.173272477521794	0.0925654094852907
FAM65A	25.5903371133333	18.12905235	-0.497295638943594	0.0134871439901135
FAM66C	0.234425922	0.131418069666667	-0.834968450384466	0.182949299421991
FAM69A	34.0085246666667	41.8816199766667	0.300420825195182	0.0104693661631193
FAM69B	2.95044052133333	2.48210966433333	-0.249363517089817	0.0381023390495247
FAM71E1	0.371365678	0.350376665666667	-0.0839337883193749	0.851188932515607
FAM72B	5.643520287	4.61569556333333	-0.290047289023055	0.113309146076651
FAM73A	4.949456162	5.6090129	0.180476888062166	0.167176928690822
FAM73B	29.75263507	25.4868159	-0.223266300807127	0.0359469112228464
FAM76A	7.30077922233333	6.609794267	-0.143445085200967	0.131999740810744
FAM76B	22.10811199	21.3496365033333	-0.0503643188628466	0.553767486682796
FAM78A	21.0734250866667	34.7202782633333	0.720353694206505	0.000479546177089002
FAM83D	38.6297527566667	41.5631466333333	0.105592437044659	0.0626065708314341
FAM83G	24.9974979233333	18.5575553166667	-0.429777029060052	0.0036938421536977
FAM83H	2.64208380933333	1.49861658933333	-0.818044903958958	0.00754193803773413
FAM83H-AS1	0.097326043	0.125453015333333	0.366249341654999	0.721102737013338
FAM86A	68.3605346	49.97449042	-0.451971823199784	0.00128441910250657
FAM86B3P	9.648205897	5.286787433	-0.867869374184595	0.000517186937951745
FAM86C1	18.1666763266667	15.7542945433333	-0.205549342503115	0.0430363389245015
FAM86C2P	13.93258297	11.7294398333333	-0.248328629086539	0.0981483548724526
FAM86DP	16.5897263366667	15.7805221866667	-0.0721451421014693	0.14018768360451
FAM86EP	9.89742851666667	8.90260281833333	-0.152826549829324	0.020724679065916
FAM86FP	21.40565269	26.1610571233333	0.289429012729284	0.00469011759742264
FAM86HP	3.12014146266667	2.46182211366667	-0.341884920925463	0.107650421811229
FAM86JP	11.8651579166667	7.92177510266667	-0.582835652723339	0.0497806829145195
FAM87B	0.621959493	0.406096911666667	-0.614996567793656	0.00395202438207486
FAM89A	17.3078794233333	18.06770023	0.0619839073696645	0.650956207055906
FAM89B	109.271904466667	91.9380037066667	-0.249189263308588	0.00955421036000399
FAM8A1	23.2998381333333	20.97719244	-0.151498329927274	0.071672631807261
FAM90A1	0.597008703666667	0.408767575666667	-0.546471201291681	0.25199732861648
FAM91A1	56.64884418	37.00339424	-0.614388908636344	0.00106187475347082
FAM92A1	6.26129124833333	10.75812552	0.780894610865742	0.000382390985353508
FAM96A	61.3054502666667	83.51140339	0.445957869254915	0.000516191525227573
FAM96B	152.6109145	168.222829633333	0.140515362781109	0.0601017965033071
FAM98A	88.56649905	83.86030136	-0.07877307696645	0.114764444209442
FAM98B	41.75783163	46.46465475	0.154086889474508	0.163643498624188
FAM98C	27.3777924266667	19.8075530566667	-0.466955454767619	0.0161772662589122
FAN1	16.3943174666667	16.54097679	0.0128485918680668	0.887334430275911
FANCA	29.0590346833333	19.51064424	-0.574725362237336	0.00177285692899289
FANCB	8.82635390166667	8.68320967533333	-0.0235891734756007	0.799267592937397
FANCC	8.82801585766667	9.292489779	0.0739759751211506	0.12376437893573
FANCD2	36.0953227833333	28.53246441	-0.339207544451148	0.00108834727641346
FANCE	17.4838662866667	16.4515007966667	-0.087805049251985	0.265442789936721
FANCF	23.51476436	28.6167406133333	0.283292486375408	0.00792686441639219
FANCG	83.1380132833333	80.4294817	-0.0477838497317253	0.128844716001586
FANCI	142.037697566667	152.988000033333	0.107144616690911	0.0664710328032558
FANCL	35.9004944233333	35.4312070333333	-0.0189830985301797	0.813739760009849
FANCM	4.731575004	4.97668137333333	0.0728635281555263	0.596530317459064
FAR1	73.8931148866667	84.4543968966667	0.192732589980908	0.0238737828679679
FAR2	12.0663202866667	17.3579258966667	0.524608787379644	0.00794898339627856
FARP1	14.7742994466667	11.22132143	-0.396847145074064	0.00556383962874679
FARP2	9.08647202633333	15.03140089	0.726187313249974	0.000507170531996665
FARS2	15.1720110666667	15.22493118	0.00502337778488621	0.943076993433336
FARSA	224.1198141	169.118679133333	-0.406234187008956	0.00426748374368942
FARSB	185.014435533333	210.2551942	0.18450360192719	0.0199319024151042
FAS	19.0567223033333	18.2696027133333	-0.0608547397626601	0.222523758678469
FASN	225.981317766667	86.1328940333333	-1.39156729647486	0.00121564776807069
FASTK	180.017971266667	141.334213066667	-0.349030194436695	0.0227172458969988
FASTKD1	49.89770347	76.1921036966667	0.610668071822795	0.000316271742924053
FASTKD2	21.9767417766667	29.7638082733333	0.437581619447279	0.00148386759813653
FASTKD3	16.1062599733333	17.95848738	0.157044313440116	0.110357530536679
FASTKD5	29.8009863	23.9867017466667	-0.313125283451993	0.00571915700880575
FAT1	15.71902795	24.0688187466667	0.614653333290371	0.00122096441266241
FAU	1436.659189	1739.90120066667	0.27628752622488	0.0358557082458498
FAXDC2	1.16508439833333	0.587306177333333	-0.988249749613058	0.00913745960650852
FBF1	8.039265201	5.61010557566667	-0.519035722346535	0.0102397845997854
FBL	731.081223	611.7672844	-0.257048740585609	0.00168440447775988
FBN1	0.958483834666667	1.540751013	0.684807734236241	0.0678846283616284
FBP1	2.52838392333333	3.648705575	0.529169193550324	0.0740502582510495
FBRS	76.5949226333333	73.24501598	-0.064518167699664	0.32894042307982
FBRSL1	6.52391622366667	14.33447615	1.13567902156508	0.00813289988050413
FBXL12	41.22362267	45.5763902566667	0.144815372409756	0.0457224966755449
FBXL13	0.359664824333333	0.386209687333333	0.102731282990464	0.847547207375746
FBXL14	23.3532418666667	19.5982411566667	-0.25289865134265	0.108207236895714
FBXL15	27.1056343333333	21.24794948	-0.351269148065094	0.0174408040148625
FBXL17	7.896051311	7.29288818533333	-0.114641090070133	0.207992261945812
FBXL18	5.26868088133333	6.01616368966667	0.191402021068608	0.056581173441595
FBXL19	17.98140143	15.0446165633333	-0.257258127945764	0.00805600208739487
FBXL19-AS1	4.80117464833333	6.800357034	0.502223076410042	0.0102457716959894
FBXL2	1.289015293	1.62594717	0.335011002299359	0.0674103779195901
FBXL20	2.85524880333333	3.22402473366667	0.175246345822493	0.268610697848405
FBXL22	0.448674493666667	0.532415635	0.246883766535852	0.740478638741922
FBXL3	43.7128799433333	50.59765328	0.211012043666143	0.00647902238585765
FBXL4	7.91219478133333	9.192022152	0.216304332157691	0.096169538219466
FBXL5	21.7829661333333	26.5937634433333	0.287887540397665	0.0181291305550088
FBXL6	58.4720993133333	28.93668651	-1.01484865825941	0.00616751780880374
FBXL7	27.4275196533333	21.1097026466667	-0.377717904286583	0.00924242697302107
FBXL8	9.340039065	5.62086247266667	-0.732637067572823	0.0095342562424159
FBXO10	7.98719184133333	9.85350895366667	0.302949211569475	0.0120061498673866
FBXO11	35.7210944033333	36.15036773	0.0172340410455473	0.851753150658877
FBXO16	20.8990985666667	18.1562296166667	-0.202976077542397	0.241830535496119
FBXO18	66.3255368066667	96.8944379833333	0.546849406239592	0.00130505069977033
FBXO2	4.11064963733333	1.66253999633333	-1.30597736355857	0.07002687969955
FBXO21	18.43719438	19.35674812	0.0702174691525393	0.206557211348641
FBXO22	20.9516115466667	20.6056733433333	-0.02401960860621	0.731033341094567
FBXO25	41.1516765866667	37.2300561966667	-0.144483415744111	0.0227578763189598
FBXO28	32.2683005033333	38.5904823833333	0.258127481347371	0.00406970998232045
FBXO3	31.3045924166667	29.05691612	-0.107492723144644	0.148873436447504
FBXO30	11.61197794	9.97156368033333	-0.219722074111055	0.116181282923172
FBXO31	8.523524783	7.450370677	-0.194137954436399	0.0311613708892758
FBXO32	3.927656341	3.259453005	-0.269038828851616	0.0828834078228505
FBXO33	9.66999877066667	11.93492779	0.303602226288453	0.0489599560024572
FBXO34	13.6345208833333	18.36115751	0.429393006009975	0.00907589052442207
FBXO36	0.642831001	0.817980593666667	0.347627110360105	0.463943912541109
FBXO38	30.50083298	30.8491284	0.0163810852504604	0.827683804455582
FBXO4	8.69221098333333	5.62194315266667	-0.628654327321811	0.0129629826293741
FBXO41	30.3982607633333	11.3106750133333	-1.42630375127664	0.00110828859047972
FBXO42	18.3572215133333	19.08131847	0.0558131474456771	0.581799994797057
FBXO43	1.585333432	3.545938364	1.16138115517451	0.000122301375931512
FBXO44	11.21397252	7.890815678	-0.507051094328733	0.0049565081730365
FBXO45	38.3331887133333	60.3718414933333	0.655281795180587	0.00016793228546789
FBXO46	27.7800056866667	24.68709379	-0.170289884876147	0.163748952745721
FBXO48	7.31941943	6.86859235	-0.0917147564574193	0.506622216823964
FBXO5	46.5370192533333	52.41892852	0.171709056742991	0.00168545668443209
FBXO6	11.6985984433333	15.6053551333333	0.415705491918869	0.00383606123104896
FBXO7	107.4761293	133.5065405	0.312894151985631	0.0106055668078221
FBXO8	11.6966750833333	16.0250212466667	0.454227784482314	0.00877217759880095
FBXO9	25.6150621233333	26.1936395866667	0.0322241443001035	0.440003126800244
FBXW11	35.4628493766667	42.8815285333333	0.274047873425964	0.0142860158033945
FBXW2	27.02654864	33.0589852766667	0.290665154999327	0.0158079474251651
FBXW4	31.1233753966667	30.1251587966667	-0.0470296860324425	0.543949490985649
FBXW4P1	6.52809552333333	2.53434896366667	-1.36504697986491	0.000239830623509698
FBXW5	177.213727766667	155.076648533333	-0.192508904344436	0.0823058890405444
FBXW7	11.89781336	16.11660668	0.437851567079243	0.019234837033108
FBXW8	9.278329059	8.334774756	-0.154721801276372	0.095880476987055
FBXW9	18.8002195833333	17.34568495	-0.116172701241699	0.172725121710054
FCF1	26.8670226333333	29.1391713833333	0.117123400037736	0.104696333560334
FCGBP	0.072496667	0.023498921	-1.62532015534941	0.08582867385002
FCGRT	0.246752407666667	0.543370706666667	1.13887262965584	0.105809303702029
FCHO1	10.8427209233333	5.46270972566667	-0.989038169712673	0.00114822725651571
FCHO2	2.33578559733333	3.04047797766667	0.380390285294382	0.0037259304220441
FCHSD1	9.932073807	7.638015431	-0.378897147852456	0.0124603522761056
FCHSD2	60.2309594	54.4552478933333	-0.145434150087479	0.0146010166134184
FCRLB	0.805805358333333	0.374616521666667	-1.10501687096579	0.0318495086744918
FDFT1	217.106659033333	106.101658406667	-1.03295677029559	5.69015811410083e-05
FDPS	665.784419166667	327.7733905	-1.0223563711673	1.54839953305655e-06
FDX1	37.24505355	38.1396637733333	0.0342432888762129	0.479437133817441
FDX1L	35.28547863	35.7729196666667	0.0197932915412957	0.685643282173809
FDXACB1	7.40564736233333	7.79332647633333	0.0736134009139589	0.207629666225012
FDXR	16.6679193466667	9.171527505	-0.861840086431669	0.00197637536308456
FECH	20.78254406	14.5378139266667	-0.515561924822046	0.00726622228355341
FEM1A	65.4911107466667	67.3188495366667	0.0397114218098261	0.508714354096079
FEM1B	97.2049022966667	109.7735159	0.175429050206969	0.0172048766457554
FEM1C	21.4592474533333	23.49791988	0.130933566286644	0.0290358704597193
FEN1	273.3893304	290.8152892	0.0891461790895097	0.0137827345142977
FER	7.48511796833333	7.090106772	-0.0782177002940104	0.681421935294053
FER1L4	0.742530387666667	0.286225353666667	-1.37529859789076	0.0115875343943177
FERMT1	15.9790959666667	20.4038918766667	0.352658572146713	0.0001511625937607
FERMT3	72.0982462	24.20805062	-1.57447725672937	0.00109500421274947
FES	0.284318579	0.252767829	-0.169695519697613	0.848920710130656
FEZ1	0.137027366333333	0.236888017	0.789741172691649	0.185034161310491
FEZ2	19.75809056	21.60224773	0.128737903408097	0.200037915790964
FEZF1	18.0944436866667	14.3023060833333	-0.339298968920439	0.000874410656863213
FEZF1-AS1	62.2642312166667	47.6761777566667	-0.385135041419384	0.000730919313465149
FFAR1	1.499963502	0.364219532333333	-2.04204719841242	0.0108440446599944
FGD1	2.84527947766667	3.79218489633333	0.414458939469762	0.0405348879428028
FGD2	2.73922165133333	1.03601499933333	-1.40272111984849	0.00302584226447795
FGD3	21.43386514	18.6512282633333	-0.200621391463984	0.0108768954400078
FGD4	18.06037459	22.0791751633333	0.289858460687211	0.0389102966818762
FGD5-AS1	55.4658697766667	61.7849513433333	0.155655190495411	0.00890060287235003
FGD6	3.29982437833333	2.483570805	-0.409973366426845	0.0171577471066111
FGF14-AS2	3.34470285466667	3.263874928	-0.0352922725426665	0.691964158540219
FGF2	3.53370141533333	5.355404762	0.59981547546646	0.00132451567237474
FGFBP3	0.874766344666667	0.8482708	-0.0443728149763178	0.866262490079343
FGFR1	0.932693993666667	1.47309247833333	0.659372271328082	0.323002419428984
FGFR1OP	12.42612428	14.32508202	0.205167010739285	0.18106032854585
FGFR1OP2	55.0997287633333	70.0869416866667	0.347100455281596	0.0416346846470009
FGFR3	0.111809760333333	0.840211812	2.90970693543753	0.0348537641909708
FH	396.981603533333	451.8348744	0.18672347473281	0.000246751418164303
FHIT	14.6478341966667	12.6443239666667	-0.212197461178826	0.303616634169316
FHL1	41.8768431633333	58.3047219733333	0.477460038413006	0.00375088229511669
FHL2	8.25771672333333	13.7557495833333	0.736219924087161	0.00183386654044925
FHL3	0.90773639	0.996416108666667	0.134474950878731	0.787510189356035
FHOD1	70.6979734833333	55.6099834233333	-0.346324954512787	0.0237576292103217
FHOD3	2.054345823	1.48925806433333	-0.464085290169845	0.131385286128805
FIBP	136.969726533333	138.456521366667	0.0155759473521256	0.784951158458542
FICD	19.3265276533333	14.09150079	-0.455757184111428	0.00630266577629524
FIG4	9.21784560033333	9.78299590766667	0.0858467356954932	0.622483872231036
FIGNL1	34.4804435966667	37.4644506633333	0.119743962506637	0.129392399109018
FIP1L1	52.6884383966667	58.2177614533333	0.143972945966729	0.0906035598556722
FIRRE	4.64824826666667	4.42409301733333	-0.0713054074908051	0.637482340639697
FIS1	188.058424133333	193.717472233333	0.0427731490579403	0.511986366555069
FITM1	0.261383829666667	0.415157378333333	0.667488446085925	0.3678065815732
FITM2	28.6820431533333	19.1617944966667	-0.581915122091657	0.0208183856734262
FIZ1	14.32143259	9.878859942	-0.535759350292504	0.000487941589528941
FJX1	19.72051354	13.14691326	-0.584973009772912	0.000953409170540515
FKBP10	0.103735196333333	2.90136505366667	4.8057544542124	0.00440854463481807
FKBP11	184.954817433333	176.076402666667	-0.0709713025413844	0.224531907425144
FKBP14	8.63194454366667	8.27381493733333	-0.0611329074116446	0.580462832128288
FKBP15	23.4842489	21.6425176566667	-0.117825115936844	0.131191688590943
FKBP1A	218.840335566667	151.779394433333	-0.527902729237248	0.000194117285836649
FKBP1AP1	0.711592636	0.280771110333333	-1.3416570821885	0.0450862891366027
FKBP2	176.3447972	114.154542766667	-0.627410739161402	0.00191143698676198
FKBP3	64.2202349033333	67.0526682733333	0.0622668013055491	0.300261129177321
FKBP4	139.027116833333	211.4476366	0.604934131263318	4.10239703761666e-05
FKBP5	27.5465806433333	27.9995055233333	0.0235281009274543	0.546774533264962
FKBP7	1.61683456866667	1.259794995	-0.35998308793409	0.198252323098738
FKBP8	197.540157133333	192.5866963	-0.0366379160320826	0.536846144381244
FKBP9	5.38436007066667	6.02315876566667	0.161745396563126	0.0911151209159498
FKBPL	2.819451777	3.40443843533333	0.27200217646744	0.0220296915502617
FKRP	11.1550561433333	10.1398399783333	-0.13766289001603	0.134373788758419
FKTN	10.9083934866667	13.0169610733333	0.254954030596433	0.0240866467405066
FLAD1	73.90487393	69.6311707366667	-0.0859362311492574	0.127941938247862
FLCN	31.6957951633333	22.0415197766667	-0.524067759765466	0.00201786275467185
FLI1	116.247273266667	99.82983044	-0.219653995330845	0.0151620582434181
FLII	94.7077827433333	77.0385061166667	-0.297903258432431	0.00203810870666955
FLJ10038	3.74039652366667	3.53628792533333	-0.0809554758973828	0.378694624113429
FLJ13224	0.710231864333333	0.466154145666667	-0.607482990474975	0.375221755793916
FLJ20021	13.5050344666667	8.336241677	-0.696028313120227	0.0179450509710013
FLJ23867	0.592621108666667	1.008760107	0.767401208355635	0.104595352216626
FLJ27354	2.335147314	1.426650221	-0.710881900605199	0.0577210192252592
FLJ31306	21.1555792166667	22.2419424166667	0.0722446002762556	0.275312248190775
FLJ37453	3.40667069166667	3.257006383	-0.0648159479004054	0.489410106553768
FLJ42627	0.678385097	0.900589954333333	0.408765908547689	0.147045553010614
FLJ45513	0.699874406333333	0.303724625	-1.20433216892999	0.0271699526686318
FLJ46906	0.746164771333333	0.241239965	-1.62902531682328	0.132003297842669
FLNA	127.3040482	110.120370933333	-0.209196922213041	0.0945104014280917
FLNB	4.80452407166667	3.970105825	-0.275216063472805	0.0690459154797399
FLNC	0.0204662503333333	0.810127757333333	5.30683072692006	0.102909609449039
FLOT1	11.2723034866667	11.82046184	0.068504045214531	0.232592349423597
FLOT2	159.673810633333	149.105002	-0.0987990480325439	0.0447792842663249
FLRT1	0.558871737333333	0.417550643333333	-0.420566030509533	0.417669053674844
FLT3	0.742849503333333	0.980434123	0.400350737225374	0.285997529517606
FLT3LG	15.5001569566667	13.07290662	-0.245702879993131	0.0540807840318481
FLVCR1	15.5691793666667	12.5464508933333	-0.3114135874934	0.00173703944042789
FLVCR1-AS1	7.818537707	7.141221765	-0.130727886319291	0.335138157829668
