CTRL MM1R	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
CDK2AP1	3.98266103833333	118.287698	4.89242353190229	0.000139963130329742
CDK2AP2	100.164985906667	145.4049977	0.537698574712848	0.00947077953151345
CDK4	195.033171666667	413.118827	1.08283728784932	1.8433439260067e-06
CDK5	64.03060789	79.6725562833333	0.315321157737808	0.00138915224609032
CDK5R1	3.954119323	4.036069078	0.0295944588585826	0.877268566029926
CDK5RAP1	35.9118460866667	59.1778192066667	0.720596713805305	0.000365369888758447
CDK5RAP2	50.890647	56.3776120233333	0.147721838035589	0.0235313096979581
CDK5RAP3	126.412499233333	53.8958298433333	-1.22989356452582	0.000488312087487027
CDK6	34.85282488	63.5708433166667	0.867089633340516	0.010788411781139
CDK7	28.1951833733333	38.9686892466667	0.466866679886168	0.0337886463141888
CDK8	16.81385422	36.3214825333333	1.11117262052078	0.00184165502942474
CDK9	104.064693933333	98.9747648433333	-0.0723480483399329	0.188824122207916
CDKAL1	20.66636148	20.9934153733333	0.022652484455824	0.841528155371606
CDKL1	1.30352681466667	2.14746605633333	0.720215067101096	0.00605367548950571
CDKL3	1.77344427866667	1.47467293466667	-0.266158984795034	0.272698691852371
CDKN1A	174.884699033333	27.1101604333333	-2.68949851494301	1.23019505697018e-05
CDKN1B	289.5566312	123.558301333333	-1.22865359448869	0.000392571748563392
CDKN1C	2.45776278066667	0.332832982333333	-2.88447536519188	8.22712965220501e-05
CDKN2A	114.795832	200.402250033333	0.803828444923729	0.0067834086820677
CDKN2AIP	43.1151677233333	19.1242810266667	-1.17278998127029	0.00032482379950708
CDKN2AIPNL	67.5263006833333	44.7922562233333	-0.592200186239767	0.0079992259146851
CDKN2B	1.280582628	9.15820496766667	2.83826450995638	2.14285072325323e-06
CDKN2B-AS1	3.22284337333333	1.87014412166667	-0.785184621771703	0.00385527772344013
CDKN2C	0.507851198333333	0.18975299	-1.42028322683318	0.307803333874852
CDKN2D	15.7447670733333	8.08942228633333	-0.960763834501014	0.02861089771573
CDKN3	69.0465918533333	55.06484223	-0.326438723068035	0.0169131544600532
CDNF	3.734008957	3.47615012133333	-0.103235000394646	0.337982969988594
CDON	8.20596781366667	11.4577797166667	0.481582105730696	0.00813998967727129
CDPF1	18.70194185	6.100103113	-1.61628254046042	0.00557096139086121
CDR2	47.64566168	61.1338583	0.359626764610225	0.00226185541492512
CDR2L	0.194627931666667	18.08821541	6.5381874972498	0.00295737806969442
CDRT15	1.92945205133333	1.19659879633333	-0.689251675129818	0.172883140948993
CDRT15P1	3.019060665	0.457749072	-2.72147088030873	0.00140236291503449
CDS2	13.6099461933333	15.7041003066667	0.206479929674513	0.0952981121038491
CDT1	55.5749039466667	72.38774673	0.381311959316202	0.0253027684520997
CDV3	635.897570166667	371.838272566667	-0.774119124545164	0.00278845051810083
CDYL	32.5985789333333	53.3586566666667	0.710913271780687	0.00112844211802524
CEACAM1	0.29032999	0.128976011333333	-1.17059084558392	0.0269451920303746
CEACAM21	62.3637646233333	10.7143243	-2.54116715058555	0.000217364912034223
CEBPB	14.6929776433333	26.2780598433333	0.838731964195365	0.0405622654313577
CEBPG	27.46327896	25.571789	-0.10295079046514	0.00231883133600077
CEBPZ	73.1662510366667	172.549655533333	1.23776135002186	3.97791589881862e-06
CEBPZOS	33.6624762166667	44.6383091966667	0.407141076581468	0.0121755172185622
CECR1	45.0385860433333	0.530986100333333	-6.40634362946833	0.00101371175479133
CECR5	74.9162437966667	45.2259557433333	-0.728127575428035	0.000504872234219437
CECR7	14.0217492633333	2.497574908	-2.48906648842606	0.00235034384037886
CEL	0.396228118666667	2.312993798	2.54535822651711	0.000221467042358057
CELF1	30.9430611466667	44.83833743	0.535116857827927	0.0164241555432541
CELF2	118.464214366667	47.79687466	-1.3094631245409	0.000485774883560596
CELF6	0.143410469666667	0.731109320333333	2.34993679198696	0.00219372226651633
CELSR1	5.24367969766667	0.285728533	-4.19786254652343	0.00132169790484608
CELSR2	1.13747545133333	6.06121882733333	2.41377251908374	0.00798175242879809
CELSR3	0.435602109333333	3.620438876	3.05508174874862	0.000112408912565316
CELSR3-AS1	4.22897198666667	3.59760682833333	-0.23326947638626	0.788052627817649
CEMIP	1.50036750766667	0.680908706666667	-1.13978263916413	0.0120006862918595
CEMP1	22.8690020333333	2.03506285833333	-3.49024814845052	3.34939638594615e-05
CEND1	37.5502811666667	5.87340443366667	-2.67655482215505	0.00162431865728373
CENPA	41.3807032966667	64.0685376966667	0.63065789762742	0.000707837307285854
CENPB	48.8323181033333	55.36808667	0.18121840285262	0.112539772054119
CENPBD1	1.61279407533333	5.80902263166667	1.84873320637894	4.45892220969158e-05
CENPBD1P1	18.9494186733333	13.6794131466667	-0.470147251103188	0.0217483935316279
CENPC	19.5458018033333	30.5161300133333	0.642713246705571	0.0015899298679148
CENPE	29.2465138566667	34.5805337933333	0.241695471211603	0.0182571589795692
CENPF	96.87958464	33.4661356133333	-1.53349070925317	0.000785322104111224
CENPH	72.4059925266667	68.3124391	-0.0839607991764796	0.463738070318218
CENPI	21.1864350766667	13.56682332	-0.643057901507528	0.00145591845246716
CENPJ	15.9456800966667	11.1301677633333	-0.51869029269158	0.0301482574600206
CENPK	43.4266734666667	44.6590128	0.0403699154162417	0.559575606292371
CENPL	28.88962548	32.7750821566667	0.182047895647244	0.0248615091680578
CENPM	150.4657258	60.0541993866667	-1.32509785927524	0.000198358233085296
CENPN	24.3018895933333	22.7704736166667	-0.0939041956783311	0.138136214565616
CENPO	28.4291898866667	20.6115454233333	-0.463920308727017	0.00206012469123994
CENPP	13.6388673466667	11.3283875866667	-0.267781307897746	0.00723810253922359
CENPQ	35.8896690033333	49.5029740333333	0.463946584052096	0.0101488945968429
CENPT	84.16110464	21.6018369166667	-1.96199964308799	0.000223359210887344
CENPU	47.9318010733333	33.64101334	-0.510761987983334	0.00397002832819239
CENPV	1.87886766566667	117.289277233333	5.96406385880311	0.00286587854253335
CENPW	21.26181212	27.2946066166667	0.360351343039406	0.021216574477754
CEP104	21.5913359933333	24.1201569533333	0.159786780249137	0.0904849081303911
CEP120	12.08869442	9.18519274533333	-0.396276541026247	0.0130804194972809
CEP128	10.156649675	40.4583017	1.99401117606953	1.3787861560227e-05
CEP131	23.1720189266667	11.3811018263333	-1.02574351401688	0.00123585056949946
CEP135	12.87761993	9.82407637833333	-0.390472293772626	0.0114243105861005
CEP152	21.5503599633333	23.5113423166667	0.125644940759474	0.0229757624058972
CEP162	5.005817436	5.79037942166667	0.21005220929445	0.116193744704546
CEP164	8.90315235133333	28.7554190333333	1.69144571264978	0.00292612006840876
CEP170	9.82879875466667	56.34216677	2.51912803626285	0.000113794995518478
CEP170B	5.566360839	10.1186491406667	0.862210360863457	0.0320143823849001
CEP19	7.95632510933333	30.2199959766667	1.9253293349032	4.14361567446718e-05
CEP192	18.1458276666667	28.3135025233333	0.641852366491317	0.00787372234375869
CEP250	20.0884258166667	10.045231032	-0.999853769773765	7.66321260333141e-05
CEP290	12.0301886866667	10.55043411	-0.189356909007301	0.0877253561918391
CEP350	35.8519999133333	33.1664994766667	-0.112326845844866	0.222227377230023
CEP41	2.466753838	1.67639919133333	-0.557248022922784	0.0316371245590192
CEP44	10.0384684803333	6.43983970233333	-0.640442498237343	0.00153834596901509
CEP55	47.4872534466667	39.48295922	-0.266310193627517	0.0080579612077044
CEP57	55.20320953	117.390401633333	1.08849039879509	0.000480123115207402
CEP57L1	11.1669772266667	26.1676730533333	1.22854692160793	2.32936947235342e-05
CEP63	17.1676156033333	9.158693076	-0.906476029544299	0.00703586455830213
CEP68	10.5535489596667	15.8386120933333	0.585717688721817	0.00256091085743811
CEP70	18.2284732933333	20.2718108733333	0.15328123494687	0.0377060563993827
CEP72	24.8866425233333	13.1801813766667	-0.917001384447843	0.00539935140281009
CEP76	11.9518226833333	37.33542304	1.64331442836922	1.46295855416514e-07
CEP78	40.9246949466667	51.1365611833333	0.321383483035458	0.00160111211448993
CEP83	26.20391217	28.3799682633333	0.115090757933095	0.0826295229909779
CEP83-AS1	1.11102352733333	1.03248760833333	-0.105764901077564	0.672045570709842
CEP85	39.02485611	36.64392871	-0.0908191252318462	0.199064624047523
CEP85L	4.43280403833333	6.72450186333333	0.601207813409176	0.0118987969666984
CEP89	10.7842074576667	5.61686087666667	-0.941084180737321	0.00572675663552019
CEP95	30.8673394333333	21.8685064166667	-0.497226447221611	0.0135284473561283
CEP97	23.6047596333333	23.7944334833333	0.0115463139944227	0.903961846305172
CEPT1	20.6912487233333	64.3149440666667	1.63613328275364	0.000223335565711174
CERCAM	0.643954080666667	42.1259181533333	6.03160650486246	0.0028496935529126
CERK	112.489044433333	43.2920500866667	-1.37761047507158	0.000737569494877287
CERKL	3.19704283566667	4.76407616166667	0.575458403024495	0.0691483756192771
CERS2	316.977982733333	325.436070233333	0.0379915289549658	0.297795085650068
CERS4	0.124045920333333	0.82956777	2.74148555615124	0.0207582244391641
CERS5	15.1305409866667	17.0051984233333	0.168512268593781	0.0926922485705215
CERS6	17.1203258566667	26.3065609633333	0.619712497128465	0.00157315315045791
CES2	28.9844526433333	14.43054468	-1.00615348601631	0.000908122397075588
CES3	2.03107906666667	3.60936238266667	0.829497595618958	0.0317629176791945
CETN2	50.1795777966667	64.0511445366667	0.352124018285747	0.0313753797458269
CETN3	29.3797867	44.1471499866667	0.587496382796299	0.00299333460785807
CFD	3.96947154933333	14.42339855	1.86139228220593	0.0038885366453062
CFDP1	24.2070579666667	54.1602461866667	1.16180654638377	0.0111378705673563
CFL1	1398.73794133333	2163.16259666667	0.629016417619331	0.000947695599310515
CFL2	7.45968403166667	5.40694132433333	-0.464301823330343	0.0293425890918806
CFLAR	26.62535989	7.38204697	-1.85070820389887	0.000778733845988536
CFP	0.375129236	0.888488721666667	1.24396575804638	0.134069223279164
CGGBP1	74.20184255	55.8052841166667	-0.411053276607209	0.00519537624137442
CGN	17.38949163	19.2104068	0.14367231281964	0.138054132851876
CGREF1	0.184196250333333	5.92695325366667	5.00797508087801	0.00685668592859376
CGRRF1	6.74861693033333	12.5234872	0.891972570762975	0.0165602618357676
CHAC1	3.16430285633333	6.579905771	1.05617923649926	0.0407904908905246
CHAC2	49.2958800566667	67.5006251833333	0.453433787079273	0.00688373965314759
CHAD	0.56589297	0.335995783	-0.752086088947893	0.439532944237944
CHAF1A	157.5298842	99.50801386	-0.66274091834382	0.00256561968730375
CHAF1B	93.6558178466667	49.8736265	-0.909091506025799	0.0012284545395255
CHAMP1	36.5169889833333	116.091592533333	1.66862377701107	0.000829899385138849
CHCHD1	99.6796353633333	83.93735405	-0.247985804880424	0.00281442237241202
CHCHD10	352.260589366667	397.880637433333	0.175692616761163	0.362205579541759
CHCHD2	1398.48094766667	2384.85342666667	0.770040001512104	0.000658461456418156
CHCHD3	141.6147336	268.5699863	0.923326715955928	0.000882324536691577
CHCHD4	107.487782633333	67.6047588666667	-0.668975978240253	8.87739925311472e-05
CHCHD5	72.89846371	47.07281873	-0.630994166480117	0.0103763943817359
CHCHD6	21.8814282066667	21.85045274	-0.00204373370891537	0.972805868849971
CHCHD7	93.10841914	139.855244833333	0.586950827023094	0.00329519133263585
CHD1	33.2940794033333	25.77005126	-0.369570242613245	0.00126613771777404
CHD1L	92.2697117633333	58.1642060466667	-0.665725550836716	0.000990613324172724
CHD2	24.7879509566667	27.75385417	0.163049113002483	0.0954464629465169
CHD3	0.300947273666667	18.55974641	5.94652244102143	0.00281457386189418
CHD4	160.5159028	274.626571666667	0.774754984478754	0.00316779650683037
CHD6	12.8635627733333	9.71817409033333	-0.404533093828172	0.00721259062948064
CHD7	11.3560918366667	42.7141166566667	1.91124652595062	0.00459310164380846
CHD8	19.6166114166667	25.45491722	0.375868522719175	0.0364643418507614
CHD9	11.0427584033333	24.3873394166667	1.1430317809493	0.000112153753052136
CHDH	19.1383468466667	8.407742992	-1.18667574172932	0.00442826080248038
CHEK1	49.97773724	104.955371733333	1.07041851778593	9.71268970965959e-07
CHEK2	43.6674190833333	45.5240773966667	0.060072514776456	0.496246011472477
CHERP	62.74607171	75.89814702	0.274539523755825	0.131462115932527
CHFR	0.123444393666667	26.9471365633333	7.77012685157299	0.000229870163308176
CHIC1	11.12313905	5.48009397633333	-1.02129144823884	0.000139096328926058
CHIC2	15.8478676	25.2781956566667	0.673604755946086	0.00850743135491996
CHID1	76.4676535533333	59.8791087	-0.3527968579171	0.00624739392349941
CHKA	36.28228516	91.3753938266667	1.33254039536905	0.00173535605513444
CHKB-AS1	3.92256677966667	2.50677607166667	-0.645964881422649	0.17066560347718
CHM	10.4859439016667	14.68550549	0.485936192773762	0.00131711794499866
CHML	17.3956518166667	102.943018233333	2.56504734431297	0.000945988490093635
CHMP1A	40.17989558	47.3274059	0.236202032757968	0.0437426445368578
CHMP1B	34.7789164666667	68.1877630433333	0.971299870495652	2.33529365110087e-05
CHMP2A	229.5254198	149.8756825	-0.614887616719889	3.22933097043679e-05
CHMP2B	40.35686646	59.37097701	0.55694369469614	4.56821062551021e-05
CHMP4A	75.84922048	41.8925108033333	-0.856441999751449	0.000289968184104033
CHMP4B	965.8538974	329.287698033333	-1.55245635742685	5.73924185160848e-07
CHMP4C	3.961375997	5.99142275133333	0.5968969905915	0.0249051702309963
CHMP5	40.7914872033333	68.5769210966667	0.749455026106282	0.00197223567551281
CHMP6	30.7840589266667	17.34856662	-0.827366997003407	0.00239777079311431
CHMP7	64.75724844	53.78093388	-0.267946879151918	0.000872083764204935
CHN1	2.13528373466667	0.889186634	-1.26386961920023	0.00149711816549583
CHN2	7.02716445666667	2.07070833966667	-1.76281829880573	0.00736220200917659
CHORDC1	36.53100102	134.896088833333	1.88465532751981	0.00124550618561432
CHP1	54.7558826033333	82.81550674	0.596886963107038	0.00695255677503283
CHPF	93.5871813033333	38.48411557	-1.28204784435352	0.000224015864153236
CHPF2	94.00188541	74.4759823466667	-0.335914445520832	0.0259300871197371
CHPT1	58.84272804	50.5582265933333	-0.218918274039131	0.0188351067262715
CHRAC1	41.3474194833333	97.8610095166667	1.24293687266799	0.000347057962521968
CHRM3	23.72525922	10.2473086026667	-1.21117880625241	0.000715006775121262
CHRNA10	1.76305979133333	1.344331145	-0.391192845594347	0.324827967371045
CHRNA2	0.654400686666667	1.26998293266667	0.956562941490042	0.00880091140834084
CHRNA5	13.34095393	19.6036351233333	0.55525937114657	0.00544911285325745
CHRNA6	1.07117765433333	28.3038282666667	4.72372752425315	0.00451322347955132
CHRNB1	3.146858002	9.73167041566667	1.62877538076609	0.000194864476142265
CHST11	36.5156750733333	18.5840618266667	-0.974450043321233	0.00127478654157024
CHST12	114.293799333333	58.1175364866667	-0.975701680843892	0.000209170416777173
CHST14	15.0470552733333	34.1936370533333	1.18424670771179	0.00819305032906664
CHST15	80.5478908266667	51.4806068433333	-0.645817752110502	7.23909922393668e-05
CHST2	0.402226785	0.424671122666667	0.0783368533055456	0.548009423296467
CHST7	2.54609378366667	5.271850368	1.05002386169287	0.00516698359651456
CHSY1	58.2873104166667	37.27077743	-0.645136919599629	0.0040201232108338
CHTF18	89.6924414233333	25.9190548666667	-1.79097329963999	0.000326101639023141
CHTF8	80.73704698	60.4332788766667	-0.417887600864698	0.00367842032121949
CHTOP	156.182840666667	129.714477433333	-0.267896449898309	0.000177837368580294
CHUK	27.5484063466667	33.7955617	0.294864930390701	0.000305106541860181
CHURC1	10.39422791	9.130598398	-0.187001278582339	0.0134200616975232
CIAO1	74.1618870433333	86.22816586	0.217481239396628	0.000574047629279735
CIAPIN1	71.9029469433333	46.5605122833333	-0.626943969127787	0.0115984252457653
CIART	3.392715972	0.391187508333333	-3.11650844998972	0.000152163985505258
CIB1	90.8655934	127.200601866667	0.48529947593532	0.000338058169603341
CIB2	6.54038524766667	1.360979941	-2.26472981352103	0.00065085235424484
CIC	30.61269812	10.0063106683333	-1.61322005584969	0.000206021013673398
CIDECP	13.4912004166667	12.6875795133333	-0.0886018580301164	0.398021039085161
CIITA	9.74901590066667	41.4172926966667	2.08690475201475	0.000613941243932128
CINP	47.6566897733333	121.211266133333	1.34677314740967	6.20296848133205e-05
CIPC	5.17480900466667	17.6861395566667	1.77304165728381	0.000101614807958207
CIR1	60.7740397133333	64.8260463933333	0.0931183961078184	0.281729730748661
CIRBP	210.2310042	66.4894539166667	-1.66077801520119	0.00208457503633655
CIRBP-AS1	4.91315060566667	2.88360546966667	-0.768774672707947	0.00511983046932177
CIRH1A	134.2849865	108.1083366	-0.312820237301502	0.00417321451250618
CISD1	35.7120748633333	49.0301198966667	0.457256332938625	0.00263603749736324
CISD2	22.63793892	38.06721054	0.749806243652392	0.000947379722266496
CISD3	44.7843149166667	60.54521021	0.435019294560312	0.00182401028312644
CISH	0.951215492	5.29413064666667	2.4765496807018	3.83237158117742e-05
CIT	9.49706988033333	16.4900689366667	0.796043055745447	0.0104854744442374
CITED1	0.165786725666667	1.436234946	3.11489136943437	0.0165417387169025
CITED2	103.074204233333	26.8216723066667	-1.9422122273182	3.32222100508126e-06
CIZ1	80.0259895666667	97.2684388366667	0.281503151038906	0.0225339926248572
CKAP2	70.2634538633333	55.2439423333333	-0.346958218008903	0.00612058873509628
CKAP2L	41.8051906466667	35.3988415266667	-0.239979935383918	0.00726985264529679
CKAP4	114.172997933333	2.62270050733333	-5.44402460942143	9.2766674220977e-05
CKAP5	95.0467118233333	104.167110633333	0.132191215648747	0.0630936672515569
CKB	0.491831918333333	7.118625568	3.85536144962866	0.00618668699953709
CKLF	21.99038384	5.158519231	-2.09184388642664	2.13993817493613e-05
CKM	0.137701661666667	0.605839689666667	2.13739012602534	0.0368941899042024
CKMT2	0.761388339333333	1.00026794233333	0.393682126997624	0.265890435909768
CKMT2-AS1	2.69947807966667	1.48255744366667	-0.864592496846741	0.0215616346888659
CKS1B	377.2119519	410.676551733333	0.122627188277451	0.0110931106397271
CKS2	392.662767466667	1019.71679726667	1.37680582033647	3.18620709302088e-05
CLASP1	26.70935148	25.765086	-0.0519275388483063	0.596842189339453
CLASP2	24.7144811566667	40.72852674	0.720683009553196	0.000634374726892962
CLASRP	121.536199666667	32.9851075	-1.88149937401252	0.000557921728309533
CLCC1	18.9930139533333	37.6253301933333	0.986235381487643	0.000123267352563924
CLCF1	2.988860629	3.43598590366667	0.201128492239981	0.376191721940824
CLCN2	6.48773834933333	27.6713955666667	2.09260786410257	0.00430416978100586
CLCN3	22.1818108866667	15.26195042	-0.539437804597355	0.0102003574906734
CLCN4	0.477692944	7.27315191166667	3.92842523762041	0.000564270318787614
CLCN5	8.24304181766667	1.58271073833333	-2.38077920614837	0.00185733737034753
CLCN6	11.42511782	10.0257810916667	-0.188494403967735	0.0971923625560138
CLCN7	57.15113239	50.6452066766667	-0.174356352823662	0.244696642744753
CLDN12	2.72193039133333	22.10763583	3.02184267494452	6.69892802532147e-06
CLDN14	0.423779179333333	8.73643609566667	4.36566025928631	0.00529085208922972
CLDN15	13.5462653833333	26.1101121366667	0.946713488872807	0.000142431460717982
CLDN4	0.102141230333333	0.662366720333333	2.69706484638762	0.0471501840413611
CLDND1	74.18716068	77.30624179	0.0594153775015548	0.208068590639135
CLEC16A	13.21564912	12.33113176	-0.0999420709427429	0.361525925225011
CLEC2B	1.63997140033333	2.288185109	0.480533111879947	0.222561728826601
CLEC2D	3.06080424	21.9288787366667	2.84084936387005	5.13804392891639e-05
CLEC3B	6.13366461133333	3.33329235466667	-0.879801424082224	0.0495109163298936
CLEC4A	1.33597572	0.225132272	-2.56904900602985	0.0478588259179144
CLHC1	2.171561292	2.04253493166667	-0.0883719215050903	0.722637086987893
CLIC1	80.2041662133333	59.4885390933333	-0.431065430232618	0.000280891385420613
CLIC2	95.2999024533333	55.9922646433333	-0.767247205464003	0.00443750750718972
CLIC4	125.6817372	172.255968833333	0.454778947428849	0.000580001543107162
CLINT1	106.865493856667	69.3867782133333	-0.623063406068225	0.00895030096796919
CLIP1	13.05258379	31.8206185066667	1.28562645804783	7.67638205143531e-06
CLIP2	0.600093788333333	0.374333748666667	-0.680862873755439	0.0292497364180098
CLIP3	1.169626956	0.763040005666667	-0.616217862423038	0.11430019809361
CLK1	77.9933087166667	51.62453285	-0.595293534430673	0.0123746410571556
CLK2	110.807281433333	121.8780585	0.137385735666632	0.0545348605862278
CLK3	47.5044198066667	42.0542007833333	-0.175811829780423	0.0362628498117035
CLK4	30.5102080366667	10.9015359	-1.48476060877475	0.00593572984077761
CLMN	4.98829214666667	0.326147366	-3.93495007887308	5.72219826613673e-07
CLMP	0.62282613	1.14529461333333	0.878817384580158	0.0541167374830083
CLN3	62.6460457033333	42.8162731366667	-0.549064223241849	0.00225023212348695
CLN5	21.9432854433333	8.42053008866667	-1.3817965867288	0.000174703924643439
CLN6	362.231737066667	168.596534133333	-1.10333807521589	4.03142366597805e-05
CLN8	6.02893137666667	4.746788113	-0.344950656004652	0.0171148292309901
CLNS1A	133.219382233333	529.019190933333	1.98951606217364	0.00181638673939217
CLOCK	8.80796761	9.52435487133333	0.1128122118844	0.114869113002084
CLP1	31.3645053133333	60.0003129466667	0.935837217098036	5.51775455823792e-05
CLPB	32.11956307	54.4911851366667	0.762570600971321	0.00365563223762735
CLPP	327.6369929	279.109843666667	-0.231265251885069	0.0731709720943943
CLPTM1	186.052820133333	66.10493745	-1.49288232123311	0.000157105662328256
CLPTM1L	1540.01683533333	570.727705633333	-1.43207161783579	5.0219637800899e-07
CLPX	71.25254468	98.0006084733333	0.45984916794634	0.00111243730684256
CLSPN	30.71463451	30.0062772433333	-0.0336618752598736	0.371815440483383
CLSTN1	71.4971794433333	83.5489963766667	0.224736169334763	0.14659271216239
CLSTN3	18.6364270066667	14.7725338266667	-0.335207989202026	0.0422420184249151
CLTA	298.372129166667	318.3198576	0.093364378494971	0.0710400823536769
CLTB	150.562369833333	61.1005904166667	-1.30110301517633	8.99198112422561e-05
CLTC	183.137388866667	175.149899033333	-0.0643362016940527	0.355298647652308
CLTCL1	0.790835081	0.832619854333333	0.07428109121199	0.470333083984938
CLU	106.060513	1.597887279	-6.05257818279712	7.32674446761152e-05
CLUAP1	4.11072731366667	7.838539393	0.931191178987936	0.0102774184847074
CLUH	120.675162066667	61.75337437	-0.966538887632114	0.00113233555882184
CLUHP3	2.53999703133333	7.03395537766667	1.46950937193338	0.00344751764279015
CLYBL	7.137133648	3.07152350433333	-1.21639036491445	0.000309512545703649
CMAHP	49.5310147233333	2.46256823266667	-4.33009657289987	0.000586317919942271
CMAS	85.31866652	75.34378629	-0.179372881787353	0.0163837877795237
CMBL	19.8757337566667	34.55103061	0.797720623217703	0.000181766745268196
CMC1	59.6639763533333	108.7737536	0.866398450087975	0.000467397463961946
CMC2	59.8370828966667	68.37524636	0.19243428157033	0.0281965345759495
CMC4	8.043003047	16.9390129633333	1.07454363954383	0.0235821134766219
CMIP	24.3806600966667	25.6897938933333	0.0754581288052055	0.543999002329768
CMPK1	133.3204971	137.7656823	0.0473179528323362	0.409598371129183
CMSS1	77.36523711	136.031489066667	0.814183286405218	0.0058992459413793
CMTM1	4.891750054	2.373214027	-1.04350847558957	0.0462897027114514
CMTM4	11.42553074	2.74381094766667	-2.05800819668438	4.52815988434517e-05
CMTM6	57.0837084866667	136.822145766667	1.2611507921851	6.80934071667215e-06
CMTM7	9.48256856	101.001675026667	3.41295751141844	0.00331895981758482
CMTM8	4.71299529133333	31.0473999366667	2.7197563099662	0.00114281970123704
CMTR1	22.50156049	35.42444964	0.654720383125503	0.00316553009823426
CMTR2	23.7732166566667	10.18737942	-1.22255413825233	0.000552618366154338
CNBP	316.7334733	503.385370433333	0.668393945421585	0.0019453210847737
CNDP2	177.6743044	74.0883746933333	-1.26191596093767	0.00138561460316685
CNEP1R1	16.79204643	20.4841178733333	0.286727705234963	0.0311944544249079
CNFN	1.02885390133333	7.069782305	2.78062765969174	0.0338336193389094
CNIH1	58.2796151066667	93.26367632	0.678323950251908	8.02022356141683e-06
CNIH2	0.835608356333333	0.805708047	-0.0525697553587086	0.89543050041105
CNIH4	28.6400389666667	55.4190054533333	0.952347365033967	0.00107138492691059
CNKSR1	23.0854433	2.513973328	-3.19894218743649	0.000663122397495459
CNKSR2	3.67868097233333	4.83018667566667	0.39289038066373	0.00173962889489058
CNN2	350.893062366667	199.266624366667	-0.816331333936008	0.00044486352013156
CNNM2	4.318836537	3.25787075233333	-0.406713343455767	0.0568190266885771
CNNM3	49.3048189266667	23.1410164533333	-1.0912764235801	0.000282066686890723
CNNM4	10.0221737053333	9.756207977	-0.0388030299503197	0.687975540548037
CNOT1	102.94488893	78.2907803166667	-0.394957876057658	0.0106896084247103
CNOT10	44.35077048	73.22618531	0.723400473312391	0.00214510904748991
CNOT11	71.1914144466667	87.1129703466667	0.291184273960075	0.00383143198617809
CNOT2	41.9559208333333	58.244293	0.473242277248982	0.00431651931990818
CNOT3	55.5250629466667	36.28889101	-0.613611154630863	0.0155727731682944
CNOT4	14.6252236	17.2000342166667	0.233952753205427	0.0291985807200855
CNOT6	29.7173164333333	17.78835508	-0.740370733617688	0.0069704165067267
CNOT6L	36.6470328266667	30.9958742633333	-0.241620196539569	0.0347835011507027
CNOT7	89.3221909866667	139.400750733333	0.642147786147608	4.17514508623475e-05
CNOT8	51.5428205933333	40.3319480666667	-0.353848397595896	0.0362197989186029
CNP	46.11890035	42.8991182433333	-0.104410119462385	0.119051149584509
CNPPD1	94.5178746033333	77.7516819533333	-0.281713303704786	0.00387419702715319
CNPY2	123.210408366667	195.855719233333	0.668667122608719	1.87108118560144e-06
CNPY3	112.464807333333	105.3854187	-0.0937983545087736	0.157991213332419
CNPY4	12.8104243666667	21.75516406	0.764039628418562	0.00780435119784569
CNST	25.8258620833333	56.1986513966667	1.12171900244684	7.65259637429492e-05
CNTD1	1.22466485	0.679313926333333	-0.850236649941909	0.014457676471327
CNTLN	1.84479771033333	4.36456675766667	1.24237582644384	0.00344006168838679
CNTNAP1	18.51007179	13.1682893866667	-0.49124254468576	0.0173037614005594
CNTRL	24.8498073566667	30.4116642866667	0.291390102794631	0.0112203343616818
CNTROB	28.21430725	14.2845409833333	-0.981972249578651	0.000466014339622663
COA1	40.3427681466667	67.5242399833333	0.743095417767692	2.42414445063671e-05
COA3	115.2088197	142.1199034	0.302857448036732	0.000536412279491935
COA4	182.288511466667	429.004282266667	1.23476840862588	3.97705493828366e-05
COA5	35.61570643	43.6271707633333	0.29271331136811	0.0238707352063833
COA6	163.6686273	223.774085433333	0.451265165674383	0.0079054122530253
COA7	43.1067935933333	106.472487866667	1.3044935312181	0.000161880640955966
COASY	105.4238243	149.0688021	0.499777421847783	0.00267488587394643
COBLL1	8.96990150633333	0.581045127666667	-3.94837002179009	0.003035784401439
COG1	20.0713720666667	20.3046068133333	0.0166678487805974	0.662205062291818
COG2	61.80594099	75.3058777766667	0.285016953189449	0.000875011447438472
COG3	11.5259216533333	11.94655828	0.0517129294504431	0.521295455414496
COG4	58.0765483866667	22.1252215633333	-1.39226381092824	0.00114840161584838
COG5	13.0516473433333	22.97546965	0.815862441152757	0.000137680989672062
COG6	4.86887509266667	7.52077896333333	0.627293606698033	0.00536785555580369
COG7	17.18927357	15.0310501833333	-0.193562766454337	0.0131736779437019
COG8	16.6200767933333	14.3152850666667	-0.215370648465234	0.154778575191121
COIL	43.7345497066667	44.2938034033333	0.0183314434874585	0.307984363357531
COL18A1	2.19407841766667	5.14774259066667	1.23032482494663	0.00071905056485318
COL1A1	0.440060918333333	18.16403053	5.36723730437999	0.0387884118585184
COL24A1	5.82973557733333	3.40911596066667	-0.774032774352103	0.000764245079734813
COL4A3	14.58030804	3.877358391	-1.91087520280184	0.0109311363929835
COL4A3BP	16.2833944433333	16.3249067866667	0.00367327839585017	0.972893195079422
