CTRL KMS12BM	CTRL MM1S	LOG2_FOLD_CHANGE	P_VALUE
CCDC174	20.6805100566667	16.39125161	-0.335345747652811	0.037969804513858
CCDC176	3.28277728	0.768708457	-2.09440842802239	0.000658988603528016
CCDC18	7.278132648	9.05230755733333	0.314717256492074	0.0273416440647752
CCDC181	1.544037394	0.721451309333333	-1.09773375689632	0.0208226214930512
CCDC183	7.48563760533333	1.89122024333333	-1.98480782308157	0.000951646062101315
CCDC183-AS1	4.94508124233333	1.64353540933333	-1.58919168403885	0.00339767165764016
CCDC19	0.678958769	0.661040831333333	-0.0385845796339044	0.923354080283125
CCDC22	28.1160218333333	14.7594796233333	-0.929750623321356	0.000844601709693339
CCDC23	11.8539151866667	19.6087641266667	0.726134969915444	0.00215253560128728
CCDC24	1.105081215	2.47826968166667	1.16518078743454	0.0325099837118076
CCDC25	48.1912054266667	27.4679867333333	-0.81101871633505	4.32553860071724e-07
CCDC28A	28.8451018333333	27.9816243533333	-0.04384664221384	0.448626712656472
CCDC28B	32.7614851266667	2.22014718433333	-3.88327352984976	0.000311077704742392
CCDC3	0.108513419333333	0.237895313	1.13245338327883	0.119963097780955
CCDC34	31.3673247833333	35.9384246733333	0.196264679387946	0.0660032174734023
CCDC39	2.38860515	10.64821721	2.156371612864	1.34789690452101e-05
CCDC43	63.07574025	61.1394857433333	-0.044980815138294	0.253551642093834
CCDC47	62.01378158	147.133480033333	1.24646479499311	0.000184345239496785
CCDC50	35.69406852	34.8524117666667	-0.0344258603815154	0.204944936694624
CCDC51	38.8606190133333	32.2647967866667	-0.268347942903447	0.023971932115099
CCDC53	27.7844128333333	50.7481935066667	0.869080715110054	0.000888661205471394
CCDC57	8.29485778333333	30.0492011933333	1.85703748859575	0.000118594816986296
CCDC58	134.583628633333	91.7881129133333	-0.552123691040973	0.00192552891997985
CCDC59	56.69331874	55.6496048633333	-0.026807280951786	0.71633699082622
CCDC6	15.7249623366667	18.8252866766667	0.259615273157029	0.00444611424438179
CCDC61	28.7464696166667	14.49203472	-0.988124620767343	0.0181419447776447
CCDC64	25.61048109	5.65446521666667	-2.179271864292	0.00354092259258414
CCDC65	2.67190633	2.365286724	-0.175854351545838	0.554258949226854
CCDC66	20.11895248	21.90662092	0.122811775587002	0.140796606005147
CCDC69	125.264004833333	219.0024573	0.805975148163283	9.68835765804457e-06
CCDC7	0.828427063333333	1.01013764633333	0.286105305221091	0.160974217993472
CCDC71	30.3431888	17.2993835966667	-0.81065207464378	0.00185731481463694
CCDC71L	3.42225995033333	19.15542174	2.48473153525087	0.000448463379444547
CCDC73	1.110232672	2.78013339833333	1.32429205446545	0.000601576111229308
CCDC74A	5.57417183633333	22.8237217266667	2.03370467984331	0.00874181770896925
CCDC74B	1.72996500766667	11.11264262	2.68338717316572	0.000613759114442104
CCDC77	23.5135359433333	24.4276320966667	0.0550225156772181	0.394433811294849
CCDC78	40.8260298966667	6.57946222466667	-2.63344770579335	5.39769314532669e-06
CCDC81	0.232575955666667	0.150010154666667	-0.632641790128977	0.246856953653098
CCDC82	30.59031987	24.6044237033333	-0.31415746725968	0.0406013978121161
CCDC84	53.6897397933333	17.8203341966667	-1.59112201997131	0.00710908412131391
CCDC85B	408.7632573	71.7762594066667	-2.50968687717395	3.64883992996165e-06
CCDC85C	17.36616891	9.10908385766667	-0.930901653243799	0.0033891609112391
CCDC86	103.237012933333	443.309985733333	2.10235555603426	0.00112242678278823
CCDC88A	4.742746599	0.802037997333333	-2.56398029598401	0.000904963189209716
CCDC88B	33.67205624	42.1640715366667	0.324462361863068	0.0832301969169959
CCDC88C	63.4084653066667	32.1069770933333	-0.98178861914579	0.000591737327554138
CCDC9	18.50308904	39.51350046	1.09457951400198	8.47150279883207e-05
CCDC90B	22.4794532233333	21.6921291233333	-0.0514352815455546	0.322329265482654
CCDC91	23.8851535433333	17.5309884833333	-0.446206806429279	0.00351623067610516
CCDC92	17.29616959	16.7332449033333	-0.0477353346875904	0.496595085589712
CCDC93	19.6134056633333	34.1989595166667	0.802112366397558	0.000762111775594621
CCDC94	57.9030341366667	47.6572003666667	-0.280944745294526	0.00565621411313259
CCDC97	37.2050795266667	44.7965598433333	0.267888341892881	0.00233427537369767
CCHCR1	3.77880078066667	3.266466713	-0.210197523356313	0.0456234542205601
CCL3	19.0877736266667	360.1191629	4.23775362764144	0.00287144972341003
CCL5	5.72931042	28.91132308	2.335201221215	3.12976811563904e-05
CCM2	215.063795266667	201.724085633333	-0.0923813254889485	0.123414758298482
CCNA2	118.752779733333	190.046036433333	0.678387652861122	0.00715065494743168
CCNB1	116.687898966667	203.007131666667	0.798875455196155	0.000152362512345507
CCNB1IP1	31.8351819066667	29.10485087	-0.129362382427813	0.197991381920004
CCNB2	124.549256333333	138.544709733333	0.15363521574911	0.0256642076898578
CCNC	122.916039833333	199.3154803	0.697380573425523	0.00135973182991871
CCND1	620.362109966667	8.834343592	-6.13384381908313	4.84321638770034e-05
CCND2	0.592905147333333	182.837982533333	8.26854876824652	0.00213123730136699
CCND3	24.1128474666667	43.49397028	0.851013381313265	0.000161101392541302
CCNDBP1	30.71856887	39.2220037033333	0.352552234504877	0.00199054809618502
CCNE1	37.0379937433333	59.8858303066667	0.693208731253967	1.88342937009995e-06
CCNE2	15.4414743133333	17.3514119933333	0.168242564638845	0.0150499629992218
CCNF	80.5684159766667	69.4518632633333	-0.214200992027537	0.000157679866394281
CCNG1	47.7797616766667	151.968548233333	1.66930120819187	0.00120569041224294
CCNG2	11.3990385466667	11.6495061433333	0.0313566508823313	0.557731123582458
CCNH	25.3626965166667	44.6239751633333	0.815110898112766	0.00969606561501103
CCNI	125.514809366667	220.803210266667	0.814903551307046	0.000293703277345777
CCNJ	13.0204254066667	2.98436802033333	-2.12527922631376	5.12852244446392e-06
CCNK	123.4412038	36.8649581633333	-1.74350201144559	0.00144433808573971
CCNL1	90.1956990933333	241.376001033333	1.42015169580197	0.00121018996220831
CCNL2	76.79664474	50.5100962166667	-0.604471490741805	0.000386388949256751
CCNO	11.6063967766667	1.52834681533333	-2.92487629015939	0.00795103827829969
CCNT1	27.1254027	31.9595417433333	0.236602166347318	0.0129883370705359
CCNT2	12.4635383566667	17.4279604133333	0.483690038579135	0.00373226725544102
CCNT2-AS1	2.20423522066667	4.495564091	1.02822396598372	0.017586610152077
CCNY	74.41337603	24.6775096033333	-1.59236516503491	5.97624819208764e-05
CCNYL1	11.1185598766667	12.4785411333333	0.166479342390192	0.0646774600918692
CCP110	34.3655529866667	39.3242361733333	0.19445556887286	0.0327202665685454
CCPG1	2.159815721	7.256775749	1.74842046359929	0.000268734897922701
CCR1	0.748187689	239.672650266667	8.32344934561063	0.000623391096124799
CCR10	105.842011366667	85.51155871	-0.307721033936878	0.0132725090624191
CCR2	8.102044405	9.49603267666667	0.229038907379279	0.0794719344195937
CCR3	0.410379576333333	3.884507006	3.24270067549415	4.08053768624623e-06
CCR5	2.27757859666667	10.096554896	2.14829036083216	1.25764965275924e-06
CCRL2	0.138994349333333	4.95648578433333	5.15621945467595	0.00515514226237505
CCRN4L	9.10835377666667	13.6928681	0.588162431041833	0.000582074478627118
CCS	49.78388829	25.0587309666667	-0.990365559055383	0.00178950274723612
CCSAP	5.690019246	24.99115799	2.13491231422925	0.00226384685590907
CCSER2	5.261921924	15.9141287966667	1.59664643303887	0.00374365674590358
CCT2	385.696520566667	400.191764533333	0.0532253473848412	0.245731376573558
CCT3	623.758691966667	676.686303333333	0.117499173263553	0.00406599478742394
CCT4	334.2520178	365.195547866667	0.12773290784613	0.00212049208959402
CCT5	328.817254866667	306.929756433333	-0.0993774872653316	0.0112865698252935
CCT6A	590.520389633333	435.824913166667	-0.438238206269499	5.74898596069904e-05
CCT6B	1.213808988	5.15518963166667	2.08648408892876	0.000696850621320823
CCT6P1	16.1872586	13.38667438	-0.274061078259557	0.00313219007048726
CCT6P3	5.63824775566667	4.796183146	-0.23336012391028	0.0468149356586769
CCT7	656.973615233333	520.960180466667	-0.334662327044005	0.00156306181747515
CCT8	377.308228166667	494.3872248	0.389897901670894	0.00363209748371589
CCZ1	25.4190613366667	29.7947185966667	0.229145865486431	0.0375664626985438
CCZ1B	6.87236004966667	20.3825619033333	1.56845786882053	0.0141505111492189
CD109	0.082130667	1.680028128	4.35442056286772	1.13076024773632e-06
CD151	193.498155166667	121.932708466667	-0.666234630589851	4.64213568357998e-05
CD160	0.479155197666667	1.31418069666667	1.45559873279939	0.012385453619435
CD164	177.2520303	373.359036266667	1.0747614958236	0.00137964781325156
CD200R1	0.399991056666667	36.2968929766667	6.50373450483335	0.000876901058035965
CD247	7.359520657	1.02230951733333	-2.84777974633948	0.000395726375964649
CD27	266.9030391	0.649732910666667	-8.68225323422672	0.000366926043942265
CD27-AS1	2.567483917	4.56112806933333	0.829035440009549	0.0127012751761275
CD274	0.115807398	1.000788035	3.11133712293942	0.000106246089605285
CD276	0.0840836896666667	23.6060276733333	8.13311359835462	0.00137541831439753
CD28	0.736278633333333	185.734354966667	7.97877314207696	0.000346295648815071
CD2AP	71.97710611	47.1130638266667	-0.611410943384585	0.00105933426746628
CD2BP2	72.9456736833333	62.6891691066667	-0.218606208076899	0.00622351074299265
CD320	237.6314516	642.980093366667	1.43604827646853	0.00326294111182489
CD37	282.007184766667	27.2440795933333	-3.37171726176138	4.60152648058372e-05
CD38	26.1640500933333	27.8252017633333	0.0888062670203415	0.301877601414484
CD3E	1.032076949	5.00567740933333	2.27801478120284	0.00340914247592103
CD3EAP	13.8528908666667	13.9095142266667	0.00588496232001698	0.911233797096293
CD40	14.4785412066667	14.20560127	-0.0274563535081292	0.69521524527852
CD44	31.3565708066667	165.389162233333	2.39902500113562	0.00108772908776602
CD46	103.3722721	328.4461044	1.66780739578743	0.00165647798862735
CD47	52.5748322866667	101.179571423333	0.94447378540939	0.000127101559616595
CD48	2.138922459	296.882346033333	7.11686331413734	0.000319489708831771
CD52	159.392147866667	11.5020753483333	-3.79261446075403	0.0101961788938607
CD53	265.6100505	156.6626671	-0.761648313474524	4.88947139527202e-05
CD55	33.2387869933333	11.2225618533333	-1.5664656860612	0.00105142614066833
CD58	13.2708639866667	46.89091262	1.82104605893656	0.00160660746301129
CD59	47.1888680166667	223.638962666667	2.24465308913635	0.000653826587954134
CD63	176.882743266667	155.412497166667	-0.186690785458906	0.00015289493256268
CD68	16.9183823866667	24.1019678566667	0.510559308194793	0.0241319386463651
CD7	9.48576424566667	1.212465066	-2.96782083243243	0.000380127292695652
CD70	154.485826066667	108.984926333333	-0.503345868091748	0.000265563097785814
CD74	537.7958671	1233.726185	1.19789166274077	0.000776620000330966
CD79A	189.479884666667	1.42856708133333	-7.05133210605597	0.000733801305631896
CD79B	65.85555004	62.2028844133333	-0.0823235489243527	0.328796341843239
CD81	180.8903589	8.161223926	-4.47018617983466	2.07229774486597e-05
CD82	1.994111296	195.121341566667	6.61248184022181	0.000829661888000555
CD83	13.72865255	0.741489126666667	-4.21062068661358	0.000512235827965008
CD8A	1.065904061	0.1670992	-2.67330085953649	0.0247035752591114
CD9	641.033445466667	687.6998249	0.10137934785737	0.0706051886754698
CD97	21.4527285333333	1.40766189033333	-3.9297883968056	3.32483429925382e-05
CD99L2	35.0350764266667	53.5793202533333	0.612876234828641	0.000169098295090437
CDADC1	5.22288355233333	4.21927098866667	-0.307852788552879	0.103361018242523
CDAN1	19.87883668	11.64303616	-0.771766012526593	0.00113912721866573
CDC123	134.335786066667	194.0305126	0.530439864401524	0.000979184511966505
CDC14A	2.754290568	1.70334214933333	-0.693312509343276	0.0463288880550024
CDC14B	0.552894094333333	0.605863948333333	0.131990699375815	0.533986048327387
CDC16	205.228428766667	130.8760466	-0.649029516332572	0.000301565188435345
CDC20	88.77611219	143.5826781	0.693638277465592	0.000288145499115819
CDC23	27.4660408566667	45.3332456066667	0.722920488360244	0.00051157809696669
CDC25A	71.5777409533333	56.31200938	-0.346068380486866	0.0016405010495451
CDC25B	90.3984893833333	66.5191346066667	-0.442529264751832	6.39555633778704e-05
CDC25C	8.51031336033333	16.4137814533333	0.947623489472982	0.00366514669483134
CDC26	90.27715708	50.9572769933333	-0.825072801018982	0.000524847379406564
CDC27	46.77137292	44.5574069366667	-0.0699605020116295	0.289424626529541
CDC34	124.334742533333	86.8073137866667	-0.518340976786236	0.0424612793238788
CDC37	345.226837233333	235.223679633333	-0.553511319516149	0.00143225744100334
CDC37L1	19.71485159	22.7417637966667	0.206061300409949	0.046464659667585
CDC40	39.32107717	35.5209862766667	-0.146631203562702	0.0165140290289876
CDC42	232.248635466667	202.687697166667	-0.196411598269392	0.012861115378552
CDC42BPA	0.094202677	13.9290415966667	7.20811222162851	0.00129980690507919
CDC42BPB	13.99138887	6.16070367833333	-1.18337212954059	0.000314670802382099
CDC42BPG	12.15090402	6.65983649	-0.867504991178495	0.00390052218485366
CDC42EP2	21.2835317966667	1.539513163	-3.78919146427824	0.000476207805743395
CDC42EP3	8.61003480366667	22.98528019	1.41661927823969	0.000121858231593559
CDC42SE1	116.0412146	122.6218862	0.0795792004454206	0.0194278495246973
CDC42SE2	35.00469509	99.33596783	1.50476774716193	2.87903364940536e-06
CDC45	47.9165726133333	75.1619551666667	0.649477877240515	3.30444244059169e-05
CDC5L	38.2324257566667	45.2409914166667	0.242833806418703	0.00242830506280167
CDC6	113.4830594	97.45273388	-0.219702386337686	0.00859425225959348
CDC7	28.3612210633333	33.23974097	0.228989491874134	0.00179013729535864
CDC73	32.3252666533333	37.1522464666667	0.200787177160286	0.0174198902019581
CDCA2	40.5676508	55.51775247	0.452619403272454	0.00360145766953328
CDCA3	118.321664966667	94.0831474133333	-0.330706029281551	0.0033763583182124
CDCA4	97.7491138633333	25.4540317566667	-1.94118943572927	0.00118338316746133
CDCA5	313.425836766667	187.722752733333	-0.739520589953154	0.000319207856027118
CDCA7	70.12687175	25.0120332	-1.48734503573813	0.000102716091460518
CDCA7L	16.2883972366667	96.19293797	2.56208633106491	2.3037098590889e-07
CDCA8	49.2791750433333	102.217392256667	1.05259068131112	8.38018044809456e-05
CDH2	0.0715088883333333	18.48482975	8.01400346509723	0.000272222290748138
CDH24	6.17457253733333	2.17649323466667	-1.50433372736396	0.000492912336773325
CDH26	0.0938873763333333	0.93272079	3.31244217703236	0.0048319193773689
CDHR1	2.961790792	0.386069881666667	-2.9395358232088	0.000676158340901093
CDHR5	0.859309165	0.0538063086666667	-3.99733004169006	0.0389459403467608
CDIP1	30.0153989733333	97.9254423133333	1.70598089479963	0.000127926282522464
CDIPT	130.793849533333	98.48206446	-0.409361790773154	0.00188082185211049
CDK1	41.9484091633333	160.811172933333	1.93867964185692	0.00131949834670101
CDK10	54.70576361	46.9216634966667	-0.221438676768319	0.02061159795702
CDK11A	27.23127839	9.56346022966667	-1.50966010177576	3.34830051181854e-05
CDK11B	33.0011206833333	23.8400569966667	-0.469127332717571	0.0044835251470406
CDK12	33.5621679466667	33.0381474033333	-0.0227031189433171	0.491288415671227
CDK13	54.57014524	21.6427939033333	-1.33422513246249	0.000595041286963274
CDK14	0.248498975333333	112.366090033333	8.82075110479279	0.000634357822726431
CDK16	42.2027481266667	50.15979387	0.249194473128029	0.00852181530189101
CDK17	27.9535171633333	16.1940782133333	-0.787563466542502	1.64266531100908e-05
CDK18	16.3079099966667	1.55476713633333	-3.39080147626328	1.21508158835081e-06
CDK19	12.30954477	4.44174712033333	-1.4705782451136	3.87954575334621e-05
CDK2	120.802423366667	95.4962589033333	-0.339133274926767	2.1706455256737e-05
CDK2AP1	35.9361097433333	7.497354648	-2.26098068582801	7.97881557913092e-06
CDK2AP2	159.023069066667	85.46149075	-0.895889680697771	0.000111141919651648
CDK4	409.900497466667	207.601246433333	-0.981458635237459	1.1618316520726e-06
CDK5	75.48015612	53.5301664466667	-0.49574526837661	0.000752930019869532
CDK5R1	1.39037412666667	2.826095302	1.02333697671906	0.009722377870166
CDK5RAP1	36.2065916366667	33.9879206633333	-0.0912302705057749	0.0847832490923278
CDK5RAP2	43.2064278466667	46.95395745	0.120000799601035	0.0239837711287507
CDK5RAP3	207.445805633333	84.72544973	-1.29186719272284	5.04521289074598e-05
CDK6	24.9735223766667	36.6642929166667	0.553976397040508	0.00176469957374442
CDK7	31.6786138533333	36.35551101	0.198664864576071	0.103259479846136
CDK8	28.3621284633333	18.99800186	-0.578118115909307	0.00362114931379992
CDK9	105.8987135	68.29912964	-0.632745964028087	0.000784990916381048
CDKAL1	18.0458828733333	21.5467580433333	0.255801088542426	0.00488530164074983
CDKL1	2.54789262933333	1.160894007	-1.13406822634462	0.00697272661627212
CDKL3	0.645521192333333	0.85511075	0.405646823603273	0.261171555082397
CDKN1A	1.70935503333333	30.22783778	4.14435380433692	0.000952373021892153
CDKN1B	244.956596733333	232.194702933333	-0.0771910839071424	0.0137863073846078
CDKN1C	0.950117357333333	6.12017198566667	2.68739456581192	1.85430975233686e-05
CDKN2A	262.195782833333	2.72882645666667	-6.58622002373343	0.000164388143722457
CDKN2AIP	21.2470544066667	64.9898147	1.61295078800681	0.000236320153874634
CDKN2AIPNL	67.2020103866667	52.7393729233333	-0.349623975189493	0.00334752170925836
CDKN2B	1.086113793	1.41948252433333	0.386189824368854	0.137685018919491
CDKN2B-AS1	1.93976325433333	1.58245819133333	-0.293713199996954	0.0697433006092956
CDKN2C	109.5152938	0.160256617	-9.41653271378744	0.000322443716171244
CDKN2D	3.39415297166667	11.36776514	1.74382516114086	0.000174995580574768
CDKN3	106.623678066667	67.1222062433333	-0.667665813256775	0.000406767509254052
CDNF	1.36966795833333	3.33941253533333	1.28576813785681	0.0350308316976134
CDON	6.75012202766667	8.91083519233333	0.400647075394286	0.0416764401157337
CDPF1	22.66341868	16.3326024233333	-0.472610814916773	0.00808214349036895
CDR2	60.1320269033333	55.6795991966667	-0.11098476292353	0.201918430776585
CDR2L	10.46282194	0.607449924	-4.10636272181859	0.000421192438826537
CDRT15	0.861204505666667	0.622552385	-0.468160628818746	0.2824552691088
CDRT15P1	0.607477304333333	2.60717592433333	2.10158551984487	0.00681930491992854
CDS2	23.4771228966667	12.22240586	-0.941727324720155	1.6934301754955e-06
CDT1	77.0287588266667	50.4152229333333	-0.611537756290672	0.00273464844066931
CDV3	165.9287667	631.181216233333	1.92749024701455	0.00162432336201033
CDYL	37.4814906366667	36.7394983733333	-0.0288464014416881	0.579699718064052
CEACAM1	0.183802951666667	0.681663722	1.89090027030246	0.000712560770508601
CEACAM21	0.734246628	36.91517698	5.65180552988361	9.34548341664924e-05
CEBPB	36.4454520766667	19.46572018	-0.904803074450318	0.0376447275543291
CEBPG	23.2751233866667	38.16630547	0.71351072338135	0.000710340103068678
CEBPZ	67.7714211	97.5722957166667	0.525794549267838	0.0129662739807003
CEBPZOS	21.6394699166667	39.19582244	0.857034738400054	0.000245117318361072
CECR1	7.21594023933333	49.1022205566667	2.76652897351216	3.8533843765075e-08
CECR5	52.8284609566667	68.13231052	0.367023751939232	0.030251216725093
CECR7	6.95826570233333	10.2233194853333	0.555064037051241	0.00105323031288803
CEL	1.43091619933333	0.376239993333333	-1.92721406719398	0.0528208009765327
CELF1	46.2386264333333	30.0272488966667	-0.62282624080889	0.0020532109613241
CELF2	25.9598918133333	113.383958366667	2.12686026522492	0.00015698905258222
CELF6	3.70820254833333	0.120950400333333	-4.93823259896385	0.00252420825092712
CELSR1	3.67356367433333	4.595322908	0.32298596032881	0.0121903758997326
CELSR2	9.836939704	1.71423468733333	-2.52064492424527	0.00401564269124277
CELSR3	7.99575216133333	1.62748456666667	-2.29658989210935	3.03597776061531e-05
CELSR3-AS1	9.475628493	1.259606241	-2.9112488257884	0.0459249049622599
CEMIP	0.687681776333333	1.15776976533333	0.751535367217186	0.0244015724978664
CEMP1	7.622253219	16.1366742133333	1.08205382633088	0.00232390219625306
CEND1	2.084013949	52.43508656	4.65309566467319	0.000305535670628451
CENPA	63.6060454866667	47.47853348	-0.421888520501711	0.00314988640966065
CENPB	27.3433741166667	30.5145454166667	0.158305818799924	0.00666627817095437
CENPBD1	6.67768037866667	2.04850274766667	-1.70477721380335	0.00500886308211761
CENPBD1P1	12.0454559633333	18.7566499733333	0.638913172936325	0.000580890910644747
CENPC	13.64300061	28.0510184966667	1.03989217192878	0.000609648714424705
CENPE	20.3857766966667	35.7198652733333	0.809163714519906	0.0144556294831759
CENPF	63.5737121866667	91.79987753	0.530061896421031	0.0174923121468227
CENPH	59.28636377	96.28291615	0.699579523665255	6.64642751968138e-05
CENPI	13.2797756133333	18.9973220666667	0.516565295360259	0.0263876105267236
CENPJ	11.9223683366667	13.9622957266667	0.227865323143518	0.00515528700423851
CENPK	54.8186091633333	51.2312274633333	-0.0976422669830696	0.244162316651602
CENPL	14.49404678	31.4008481733333	1.11534307272251	0.00418393621126296
CENPM	97.1861814033333	143.460780466667	0.561833283300773	0.00282064738808033
CENPN	18.51039987	27.0296688833333	0.54620777750102	0.000143866199660565
CENPO	20.54025183	22.94663984	0.159829040355724	0.000963097049320116
CENPP	8.367367926	12.5406304933333	0.583764103859371	0.00342143408406758
CENPQ	34.8082817533333	47.47771641	0.44781994585808	0.00808131918355376
CENPT	52.43772785	46.9329591333333	-0.160003748826522	0.20488384810743
CENPU	20.6456320933333	55.9030166933333	1.43708954808464	0.00247771600936612
CENPV	97.8928577033333	20.69812293	-2.24170366551622	0.00524742694170434
CENPW	24.9809737566667	22.1462353466667	-0.173768239267695	0.0355883523852592
CEP104	20.6100184666667	24.2940208066667	0.237255486909168	0.00164773945932551
CEP120	9.134828314	13.8897458266667	0.60457067992179	0.024464493214802
CEP128	171.314197966667	10.5578678236667	-4.02025430735425	2.83429585099126e-05
CEP131	9.45779395433333	13.6078492733333	0.524863449286389	0.0127566284132384
CEP135	5.25921364033333	16.2132430233333	1.62425368364003	0.000447374706416535
CEP152	26.7315714066667	23.65902743	-0.176153879517033	0.0222053796323418
CEP162	6.49461376466667	5.083524884	-0.353414531411238	0.00714801019221674
CEP164	22.88216875	9.778828996	-1.226490176357	0.000226167946910115
CEP170	22.2923129233333	10.8654074433333	-1.03680403483484	2.46939570448181e-05
CEP170B	13.3411404733333	4.04777980766667	-1.72067928409792	0.00332660842964184
CEP19	11.6750782733333	17.03484359	0.545056478761538	0.00227606915993338
CEP192	24.20741002	17.1753521666667	-0.495109051272418	0.000215111470727854
CEP250	21.4136855533333	14.9651969033333	-0.516921861195157	0.000481645736396557
CEP290	10.87304314	12.0614498433333	0.149647559032694	0.019534911236484
CEP350	20.8062207033333	34.0875568966667	0.712230269244681	0.00213695160841033
CEP41	2.66708286033333	4.34638037733333	0.70455179186859	0.000391953230249946
CEP44	5.07733247066667	12.0635161733333	1.24850783536517	0.000196708804449331
CEP55	44.3054254166667	62.05668016	0.486103144536652	0.00886201971953482
CEP57	66.2090716833333	71.72367889	0.115420587134754	0.0566501440379865
CEP57L1	13.8893834866667	16.9164450066667	0.284443854453043	0.0275713320854519
CEP63	12.86164329	14.12417828	0.135091953635668	0.0183319529302087
CEP68	13.0748771433333	9.69616668266667	-0.431310985516335	0.0118316930528649
CEP70	15.7570863333333	17.5045083333333	0.151725751380525	0.052836907994468
CEP72	20.20867059	14.82148088	-0.447284817471572	0.00114434131239907
CEP76	23.98798727	15.66855214	-0.614440239254547	0.00120234324365346
CEP78	35.38236402	39.3750264366667	0.154250449364783	0.111778579853375
CEP83	28.5770687933333	20.7492297533333	-0.461800161766527	0.00226667708276019
CEP83-AS1	0.689040601	0.687857315	-0.0024796627906499	0.983979219430682
CEP85	19.0951278066667	37.3606598566667	0.9683153596947	0.000207785356261196
CEP85L	6.20316176366667	3.25751995733333	-0.929229729894154	0.00281501674737007
CEP89	6.23921274	9.81451941466667	0.653553623097623	0.00286248331366
CEP95	14.89468113	32.9704028333333	1.146374275755	2.65396531324982e-07
CEP97	10.1946809533333	23.13643162	1.18234974540829	0.00674168280253577
CEPT1	37.49819529	21.6787793966667	-0.790537633985471	0.00012019907458691
CERCAM	67.3795704133333	2.60454232633333	-4.69320944282852	0.000239095480595668
CERK	42.3738943966667	111.553439066667	1.39648735931875	1.49644905195581e-06
CERKL	0.866586942666667	5.065337725	2.5472420580832	0.0192223449130034
CERS2	306.8258041	341.1537731	0.153002353506848	0.00437240533103623
CERS4	0.145356572333333	0.316729875333333	1.12365665026608	0.392465134757987
CERS5	22.2648165133333	13.0392083	-0.771909446138514	0.00650372158217029
CERS6	18.4306273666667	21.0145644233333	0.189284373311869	0.0747238805154431
CES2	15.2148136566667	29.2729339766667	0.944090687315301	1.65693268547896e-05
CES3	0.325730304666667	1.175371504	1.85136697304069	7.18986382714159e-05
CETN2	46.0204904133333	61.63538051	0.421482380227663	0.00369885612841692
CETN3	20.7305800566667	38.9109990233333	0.908417536701434	0.000197019592794406
CFD	16.3017521933333	4.97287257433333	-1.71287567193983	0.000678412493940842
CFDP1	54.7881750066667	30.1773691566667	-0.860397510157581	0.000474524442893388
CFL1	1664.40776633333	1581.67532566667	-0.0735554406163656	0.0680620629727697
CFL2	5.31747707466667	9.089080105	0.773392380073969	0.015198136217955
CFLAR	16.6884103033333	22.04727979	0.401754132274919	1.1138774455925e-05
CFP	5.17602335933333	0.148706717333333	-5.12130240526693	0.00150612871226588
CGGBP1	56.0026974733333	74.8992067433333	0.419454120283336	0.00271784391376894
CGN	8.74186363933333	13.3245333933333	0.608072233274457	0.00815058391074933
CGREF1	18.5291310833333	0.111935005333333	-7.37099013848593	0.00314522162151586
CGRRF1	9.236181746	7.55654757366667	-0.289569313979854	0.132266204412516
CHAC1	6.55125579166667	3.57531137166667	-0.873702588499143	0.00271285644370465
CHAC2	28.1343362533333	70.3392849366667	1.32199874105625	0.00122403319421118
CHAD	1.066090363	0.241385883666667	-2.14291651336216	0.0500675949901063
CHAF1A	118.323538966667	120.965639366667	0.0318601959671754	0.432603871031781
CHAF1B	43.2554894533333	85.1037108533333	0.976338806974282	1.0356496860316e-05
CHAMP1	75.1398743933333	31.1503201366667	-1.27033171419196	0.000483587258171768
CHCHD1	94.9161960333333	160.529366166667	0.758111050696851	0.000354826902656358
CHCHD10	523.832796233333	350.292179333333	-0.58054760835819	0.097250588544369
CHCHD2	2268.67496166667	1408.55951233333	-0.687629405968308	2.5187724908272e-05
CHCHD3	243.922828433333	165.0655194	-0.563385997882955	0.00026666559751884
CHCHD4	60.69148314	112.341746633333	0.888328156677198	0.000642742169683173
CHCHD5	41.6569001066667	54.7642772633333	0.394679644653148	0.027183626500258
CHCHD6	43.4197514066667	18.08457336	-1.26359190280908	0.000266882967229493
CHCHD7	95.3206179666667	104.888522433333	0.137996608010185	0.0443081940475005
CHD1	19.32397141	33.01830118	0.772874270856571	0.00122957217684279
CHD1L	95.0401739066667	81.14136327	-0.22809993430189	0.00365244425259966
CHD2	31.79105815	21.60330607	-0.557368924024127	0.0003633328037166
CHD3	20.7067511666667	2.85071502933333	-2.86070548323461	9.06356999674697e-09
CHD4	197.688842433333	129.732783333333	-0.607688354466515	8.13324448746037e-05
CHD6	10.9280874533333	10.8043361466667	-0.0164305030529329	0.682594819595992
CHD7	44.4470903166667	10.5416571633333	-2.07598729909738	0.000343666141420588
CHD8	42.8879270533333	18.0354357833333	-1.24973730354783	7.7379858683622e-06
CHD9	1.98137229066667	10.006944759	2.33642968267515	0.00202425801489259
CHDH	44.7867167333333	20.0028986366667	-1.16286183034132	0.00220810313992594
CHEK1	90.16355225	57.05018264	-0.660312850557181	1.78962430676688e-05
CHEK2	76.1982899633333	49.2428926466667	-0.629843109512025	0.00144306992960024
CHERP	73.8289924866667	46.4186840633333	-0.669481846912514	0.00362982861193768
CHFR	23.9378706433333	0.428737718666667	-5.80305566963092	0.000203757978118945
CHIC1	3.84595383133333	14.8538093533333	1.94941961764878	0.00312366747074854
