siIRF4 KMS12BM	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
EP400	21.6856380333333	8.13928703166667	-1.41376555975877	6.70225040817773e-05
EP400NL	12.4629193933333	2.32729752433333	-2.42091449058874	0.00458032505996248
EPB41	101.094580543333	83.7365356466667	-0.271776522472877	0.00674037776700938
EPB41L1	3.50280589233333	14.14390476	2.01359751662734	0.00227392268062246
EPB41L2	58.0568532133333	23.7205011833333	-1.2913318849223	2.44522644937144e-05
EPB41L4A	2.89582327333333	4.65656210166667	0.685291658838781	0.0105400118032808
EPB41L4A-AS1	31.3849826033333	32.24563792	0.0390296016302721	0.724947776893063
EPB41L4B	5.10114029633333	1.17593403066667	-2.11701265168265	0.00042504137373963
EPB41L5	5.41385112833333	2.29214806366667	-1.23995497696881	0.000475492809118447
EPC1	25.9400853133333	26.73217091	0.0433937786639529	0.296859235137987
EPC2	21.0173594533333	31.36023752	0.577355060768885	0.00316582520647082
EPCAM	151.9501094	1.138559036	-7.06024480401331	0.000252754620714551
EPDR1	0.236846533	55.49619887	7.8722925957025	0.00105242965843423
EPG5	8.953226556	15.5693870033333	0.798232545480842	0.00208606564937487
EPHA2	0.393774422	0.398979174	0.0189440396841716	0.964865529026369
EPHB4	3.22382864033333	0.698253845333333	-2.20695154210335	0.00166264472925745
EPHX1	16.6543743066667	56.3446162033333	1.75837661174095	0.00133448099102876
EPM2A	10.190775292	4.33083548733333	-1.23454653694824	0.00785377195440989
EPM2AIP1	22.6903892266667	8.977204677	-1.33774316348086	0.000435692466366714
EPN1	121.5274254	136.695311633333	0.169681835139499	0.0662543095979045
EPN2	5.89318182133333	9.73859284966667	0.724666551141084	0.00496112151485698
EPOR	24.88206214	4.30030379533333	-2.53259556819852	0.00202260181312524
EPRS	165.2368297	235.1215115	0.508871253180564	0.000592692338141548
EPS15	26.52680713	62.4949006666667	1.23628743883349	3.57911233510605e-05
EPS15L1	16.5273802233333	27.5578788133333	0.737606785834374	0.00240175584174676
EPS8	0.871196243	2.52703463366667	1.53637579931433	0.0136683591732879
EPS8L1	1.52320746733333	0.845698977333333	-0.848896317251732	0.128126638509909
EPS8L2	40.73408894	19.4884922633333	-1.0636141610749	0.000224866655159758
EPT1	28.1482967266667	26.7104847366667	-0.0756414684910847	0.253558361678557
ERAL1	124.919421166667	67.1980458733333	-0.894506604543433	4.25778889875501e-05
ERAP1	20.16230763	49.5148420066667	1.29620026730615	0.00128295885586166
ERAP2	48.74629627	85.15255352	0.804757186042881	0.000594051115963738
ERBB2	3.832672742	3.89769508266667	0.0242704158280257	0.870359168527414
ERBB2IP	48.4633685466667	45.0319992266667	-0.105944157234129	0.295633278398595
ERBB3	2.566975619	0.0618016636666667	-5.37628010790477	0.00821453228295909
ERC1	20.2469220566667	11.79320129	-0.779747211550883	0.00263266335811977
ERCC1	21.8268212066667	21.71200958	-0.00760877338099877	0.918602256966481
ERCC2	35.09125666	9.46150765966667	-1.89096961767056	0.000119573562933448
ERCC3	65.4408098033333	56.4332723966667	-0.213644591574889	0.0373138323020383
ERCC4	25.4388760833333	12.1257266433333	-1.06896372774429	0.00161367184269362
ERCC5	6.744629019	2.19137451166667	-1.62190302570496	0.000292930330776993
ERCC6	2.27639678466667	8.420943198	1.88722978633051	9.61187496752877e-05
ERCC6L	37.8103108333333	10.5388966643333	-1.84305587297598	0.00182069871479388
ERCC6L2	3.498556266	3.52183451866667	0.00956742830764428	0.920448531279
ERCC8	6.47589388833333	8.75384885533333	0.434838128149614	0.0260288115553638
ERF	41.1513033333333	22.19244245	-0.890869668006332	0.00409914418037021
ERGIC1	68.8087905166667	512.789028933333	2.89770060581383	0.000474192925598006
ERGIC2	71.9368879166667	133.956517933333	0.896961127147587	0.00326118229695479
ERGIC3	405.237608133333	296.915253166667	-0.448716860334577	2.86715591075403e-05
ERH	1176.670712	303.123970966667	-1.9567307929914	0.000278825695347933
ERI1	8.340540476	25.2440959333333	1.5977332310815	3.8270119383613e-06
ERI2	0.113868698	4.918015562	5.43263318384697	0.00450213700256651
ERI3	51.95488741	65.4055031366667	0.332152557156892	0.00145462852206845
ERI3-IT1	0.89142856	1.80511107333333	1.01789652421126	0.22475436069015
ERICH1	35.15896126	51.72804495	0.55705421825363	0.00492899778856296
ERICH6	2.03664846433333	0.676152921666667	-1.59077551077628	0.0443337321752114
ERLEC1	40.05427506	84.7821314	1.08180400369966	0.000235415252324157
ERLIN1	23.4550264333333	22.72525855	-0.0456004183677715	0.362212993092934
ERLIN2	10.9002006533333	15.5546733866667	0.512993409123036	0.00243272121391103
ERMAP	2.17423227766667	7.14155025466667	1.71573120715984	0.00444162027992146
ERMARD	22.4890915933333	9.753204514	-1.20527717329289	0.00166879236300721
ERMN	1.69166993766667	0.911969413	-0.891390768122614	0.0142708766400983
ERMP1	33.17226351	24.6334689333333	-0.42935765252295	0.0143259216099774
ERN1	6.59240852766667	67.9598128266667	3.36580432572609	0.00160952549639134
ERO1L	85.0722028633333	39.13669358	-1.12016593516259	0.000960919837004408
ERO1LB	3.67756014566667	5.383274123	0.54973495442495	0.0189062209396935
ERP27	0.681505084	7.07806904066667	3.37655950949082	0.000123983494963723
ERP29	311.600481966667	176.600344033333	-0.819209311394832	9.58713319402994e-05
ERP44	28.2216253133333	51.1109409166667	0.856831073923735	0.000852085562984355
ERV3-1	8.30100691833333	17.7428905733333	1.0958828124897	0.00517078974644997
ERVK13-1	15.6949462633333	9.758214198	-0.685611032751899	0.000527565691210216
ESAM	28.9159636866667	36.4027883	0.332182775172632	0.0061448628636418
ESCO1	34.24277256	26.50976021	-0.369275897643416	0.00172448690816356
ESCO2	35.33855555	25.6007928733333	-0.465054579356196	0.0150557784558699
ESD	91.26301149	28.4074991766667	-1.68375842948495	0.0012911830349587
ESF1	58.6551839333333	46.82603111	-0.324947855998087	8.52893217639903e-05
ESPL1	33.8089161666667	26.55445842	-0.348449661738976	0.0153162317104344
ESPNL	0.437771031333333	0.705962174	0.689414394776967	0.0100668365889563
ESR1	0.0730073603333333	1.197866901	4.03628188560429	0.0114059592531748
ESR2	1.717495549	0.500099272	-1.78001995019874	0.00439852991607092
ESRP1	0.240106731	3.257078896	3.76183091361392	6.62284129989781e-05
ESRRA	72.03151104	59.0858971333333	-0.285814345658259	0.0117444389873269
ESYT1	182.350714333333	44.46731953	-2.0358985038249	6.86426751311973e-07
ESYT2	52.1437972866667	55.0362901766667	0.0778875771758609	0.299321435385855
ETAA1	14.0026239266667	29.8285351133333	1.09099593175813	0.00063278639466321
ETF1	62.4890223	112.737948266667	0.851298543969196	0.000297922971683933
ETFA	166.4565275	305.171028766667	0.874472561192494	0.000252203137440597
ETFB	86.8413365933333	1.06314744	-6.35196833846134	0.000141848779650794
ETFDH	24.15546003	38.25458572	0.663283370894561	4.02760063078696e-05
ETHE1	34.1940711966667	23.2080029033333	-0.559123821271555	0.0289823243384636
ETNK1	47.0014560633333	44.01241901	-0.0947947835950168	0.335423361917329
ETS1	293.930728866667	76.4804877766667	-1.94231256316111	0.000490297687494191
ETS2	15.41235294	1.90063125866667	-3.01953656184878	8.86210486123028e-05
ETV2	1.19327384266667	2.173886501	0.865351455966473	0.254360201670771
ETV3	12.16453589	16.6740358866667	0.454922066811656	0.0116842286744275
ETV4	2.35092730266667	0.339499463	-2.79174872984679	0.0037890955217079
ETV5	0.139762313333333	2.465017805	4.14055076929324	0.00718228961016142
ETV6	18.9215518066667	11.2602061233333	-0.748797175910953	0.000526399060406668
EVA1B	24.1148954233333	9.84322196066667	-1.29272202147588	0.00467343307167341
EVC	7.33276986933333	23.7690064366667	1.69665143088929	0.00346573491878382
EVC2	6.46140530066667	14.1497119066667	1.13085280150258	1.31499310239245e-05
EVI2A	0.463593380333333	174.331862833333	8.55476059504622	0.00105221859701208
EVI2B	2.55434232166667	212.067003	6.37542446740421	2.04997542915424e-06
EVI5	1.38842160633333	3.02547876833333	1.12371773903963	4.19692660706954e-06
EVI5L	9.003548597	14.35118529	0.672604263994458	0.00140377893365278
EVL	1.26263044233333	20.8720614833333	4.04706875357473	0.00547547765876207
EWSR1	277.719620266667	293.1220226	0.0778722595455895	0.0591378936719229
EXD2	13.52328513	11.9521791533333	-0.178171981176433	0.114333178973522
EXD3	10.4133353416667	2.33828178966667	-2.15491152430733	0.00349264331404734
EXO1	50.7591153666667	37.5812417433333	-0.433654189551625	0.00662903513021906
EXO5	12.5231745933333	4.74188575833333	-1.40106751731022	0.00011771449687013
EXOC1	21.9004145033333	35.5825015333333	0.700209763425311	0.000395834367540142
EXOC2	33.3727946533333	39.2971180933333	0.235751010862498	0.0258920296403822
EXOC3	57.41287976	57.52971868	0.00293299422166374	0.968867717373102
EXOC4	70.7547720466667	85.3531781966667	0.270617420593612	0.0162966508656554
EXOC5	19.6974024266667	20.5104678566667	0.0583550125743139	0.556814959434455
EXOC6	13.05410169	19.01037171	0.542283558401478	0.00221101240502662
EXOC6B	5.079101673	6.09689792433333	0.26350203828133	0.162825128050211
EXOC7	27.6669471	35.0796062866667	0.34246909686398	0.022323407295257
EXOC8	14.7714793933333	36.6131460066667	1.30954742126572	5.4886898223836e-05
EXOG	18.5922268733333	15.2782975233333	-0.283215787266352	0.0789768095402573
EXOSC1	58.63333394	75.0904727966667	0.35690878360034	0.0121448990221623
EXOSC10	125.700333866667	93.2601974333333	-0.430655092634845	0.000119166078256938
EXOSC2	93.1128187	53.82996456	-0.790570319555305	5.02839742873715e-05
EXOSC3	74.92914138	57.85330578	-0.373127521257204	0.00227236840585635
EXOSC4	149.098440133333	65.0375533133333	-1.19692027429883	0.0066891334264281
EXOSC5	117.653629	100.703591383333	-0.224430685887274	0.0120430408808298
EXOSC6	25.29186225	42.6438371066667	0.753663990989338	0.00605527313597514
EXOSC7	67.2126099833333	57.2431336166667	-0.231629276689192	4.91439386125915e-05
EXOSC8	57.7684767066667	33.3125178633333	-0.794218051349299	0.000353619303070372
EXOSC9	61.6111484466667	77.1271054533333	0.324046540105578	0.0137143078351011
EXPH5	4.92220743966667	2.552270147	-0.947524419123796	0.0146239636614401
EXT1	12.49859086	4.12184097	-1.60040470036897	0.00174893515684686
EXT2	24.5905911633333	50.80795043	1.046947849573	0.00156261500898535
EXTL2	7.593536642	6.171790358	-0.299082910719356	0.151762322914145
EXTL3	27.0320833466667	13.66887314	-0.983778391542703	0.000421202887136423
EYA1	3.57668329033333	27.6591685466667	2.95106350802056	9.06415363436308e-05
EYA3	10.9919376733333	20.9135520766667	0.927992389373951	0.0021025538343432
EZH1	53.00447101	43.8202575166667	-0.274516095812548	0.0351310611217883
EZH2	126.419555666667	90.53469039	-0.48167704519072	0.00262313714284902
EZR	187.3568132	107.7447489	-0.798170882844164	0.00153601087604889
F11R	13.0244758566667	115.960287466667	3.15433359449133	0.000253295258772436
F12	7.17752063233333	0.874859964666667	-3.03636155846005	0.000975524641598225
F2R	7.274111549	3.495949604	-1.05708666202976	0.00752894234722658
F2RL3	20.81036743	23.8427269966667	0.196246814889636	0.0269913894578533
F8A1	6.803366456	2.33730444033333	-1.54140313905792	5.02321430248972e-05
FAAH	0.930895657333333	81.4981125233333	6.45200336966394	0.00208140452243742
FAAH2	2.913042364	16.6419769733333	2.51422824005051	3.3720856560362e-05
FABP3	0.841696688666667	4.00642908966667	2.25094459573532	0.0244231799187249
FABP5	287.031553366667	478.538515433333	0.737425704457017	0.00184976836796426
FADD	87.8113331433333	49.2017715866667	-0.835696886504408	0.0006214479829807
FADS1	217.8569598	12.7041144133333	-4.10001348757737	0.00413541891898178
FADS2	247.458527233333	2.062920494	-6.90635472691537	0.00584494193200914
FADS3	33.3297533333333	2.75178386633333	-3.59837157455249	0.000655831411300327
FAF1	40.0272098566667	1.503859573	-4.73423929166737	0.00179632213989726
FAF2	23.55375728	47.99703767	1.02698815089348	6.91153524762323e-05
FAH	26.39989622	53.9113434366667	1.03005660281626	0.00015430027026756
FAHD1	24.7117845666667	27.5904710133333	0.158970887054718	0.0340560589653898
FAHD2A	34.4892518866667	31.52744708	-0.129538482140955	0.0932067696837112
FAHD2B	25.4745672933333	12.3588774	-1.04350993706254	0.00082431662415234
FAHD2CP	8.44508960466667	3.83713907433333	-1.13808167516165	0.016927583541822
FAIM	26.2708478266667	15.7984218933333	-0.733682306057137	0.00219737656739986
FAIM3	8.95769795566667	392.362756366667	5.45291627433126	6.09013700578727e-05
FAM101B	12.1238834633333	0.532724565	-4.50831827166576	0.00291603634543991
FAM102A	43.69253048	73.95349167	0.759231602138483	0.00126836971379893
FAM102B	9.94117829033333	4.19215077966667	-1.24572625169846	0.0121241353801755
FAM103A1	18.94628543	12.0279184933333	-0.655528027581741	0.0101601754166978
FAM104A	16.9352143433333	33.3656716366667	0.978338298320592	0.000529426036990849
FAM104B	11.71585262	12.7156349233333	0.11814155117591	0.159597446003351
FAM107B	0.940342398	117.511038766667	6.96539440450768	5.74053620123246e-05
FAM109A	8.12428969233333	2.06346817833333	-1.97717049346345	1.64980257240391e-05
FAM109B	0.116492526333333	0.401750834	1.7860636181633	0.0464342685164114
FAM110A	32.7114007733333	9.88640587266667	-1.72627549943526	0.00139903450269381
FAM111A	55.95184386	62.8958759666667	0.168779748672804	0.0382708702571022
FAM111B	44.56706858	130.589568533333	1.55098968408135	0.000150391650850859
FAM114A1	1.00855522333333	1.29173944366667	0.357025013114378	0.125756772619769
FAM114A2	11.39349491	29.3135595533333	1.36335780951262	2.07541447263381e-07
FAM115A	11.43260408	11.3083481233333	-0.0157658513929774	0.871478844150182
FAM115C	3.34737195666667	8.854655824	1.40340736045903	0.0052568502819923
FAM117A	123.217438266667	111.773041033333	-0.140634185934797	0.170914632225233
FAM117B	10.5773745173333	6.50507275466667	-0.701344472982152	0.0241892937796133
FAM118A	15.24161787	19.5079345366667	0.356044985788868	0.000728295255850669
FAM118B	18.12004705	37.4339379066667	1.04676012075497	0.000146398345432605
FAM120A	91.4997294633333	120.859798633333	0.401495060543883	0.00246773198127227
FAM120AOS	74.3907652533333	48.9901067566667	-0.602633103200867	0.00204549764265416
FAM120B	19.54193737	8.01591233433333	-1.28563486611611	7.47988433159492e-05
FAM120C	9.39109760266667	1.78254638133333	-2.39735416984354	0.00136193772121174
FAM122A	20.42311696	21.8104583733333	0.0948170242912048	0.239313816624642
FAM122B	48.6996405733333	40.2481229333333	-0.274989623275294	0.0695217811669998
FAM122C	2.73966121533333	2.039809925	-0.425562777277193	0.150846979935887
FAM126A	28.9597803966667	31.9338870266667	0.14103750752956	0.207239380111508
FAM126B	9.66719009066667	24.08050099	1.31669689193091	0.00227127340010714
FAM127A	34.6615319933333	23.40203402	-0.566701492013874	0.00234645556754807
FAM129A	0.0680076176666667	5.72838135633333	6.39628737579694	0.000242219222424022
FAM129B	25.7023428	6.593534243	-1.96277598284422	0.00269388753473666
FAM131A	14.2025403066667	6.706549133	-1.08250647622588	0.000714894782965239
FAM132B	2.450907255	1.69355266766667	-0.533263038291977	0.173784542654353
FAM133B	1.32116232166667	1.44049283266667	0.12475475123683	0.695151042026259
FAM134A	49.18379998	63.3160443766667	0.364387923957223	0.00416925530411218
FAM134B	0.202776876	2.72479098333333	3.74818051938926	1.85232358900105e-05
FAM134C	42.1479825766667	83.9036178233333	0.993269441411009	0.000694933463961351
FAM135A	9.55108830833333	11.6551142466667	0.287226109273154	0.0159037286549461
FAM136A	176.118288133333	113.157990866667	-0.638206259629754	0.000165077711795871
FAM13A	1.54442729	1.24050195233333	-0.316147946228726	0.0376810250078866
FAM13A-AS1	0.255400165	1.28340581	2.32914605725711	0.00868772571025629
FAM13B	9.394250397	28.8516628333333	1.61880451616137	0.000597575260348255
FAM149A	9.856120114	7.63284910133333	-0.368798167841176	0.0111029404155974
FAM149B1	10.1541638546667	18.4537697366667	0.861844114479594	0.000482353385954074
FAM156A	1.23235761466667	0.410456174	-1.58612087554261	0.00496318764799414
FAM159A	24.24314841	0.965725136333333	-4.64982063157147	0.00601330318700256
FAM160A2	22.0624425066667	14.05521489	-0.650487007583622	0.00736186337814733
FAM160B1	9.406411467	28.7982033433333	1.61426246104223	0.00137627442847832
FAM160B2	17.7512440833333	16.2582569633333	-0.126747543068139	0.236916001720226
FAM161A	12.8492130433333	12.2609308533333	-0.0676114905228069	0.531642326262033
FAM161B	3.59419465533333	1.00623279133333	-1.83670443445643	0.000851842445124494
FAM162A	72.9695788233333	73.7412593	0.0151769273245085	0.891898654395192
FAM167A	1.73660585133333	7.09714034933333	2.03096748661649	3.50897349046566e-05
FAM168A	16.5541786866667	13.0655490966667	-0.341427678069931	0.0332420461530929
FAM168B	69.5024485333333	104.013205626667	0.581630996881001	0.00118911113275863
FAM169A	0.224843380333333	5.91804031566667	4.71812720966372	0.00126004167071062
FAM171A1	0.181107363333333	38.3475166933333	7.72614414100969	0.000552048676742169
FAM171A2	5.623494668	2.444650328	-1.20183883523597	0.00217276488836721
FAM171B	3.155905357	7.53411223366667	1.25538358412465	0.000205098570149383
FAM172A	6.549372548	14.3888134466667	1.13551902383108	0.000854843809366724
FAM172BP	7.99817752666667	5.72042682733333	-0.483548506276875	0.0151927411775007
FAM173A	120.484222633333	100.726192133333	-0.258405357974633	0.0674317988507501
FAM173B	20.9246684366667	10.9323309666667	-0.936603720675718	0.00475385732990961
FAM174A	10.2674357773333	22.8950667433333	1.1569608474312	0.000301441877858533
FAM174B	0.505416565666667	72.74581948	7.16924758089728	0.000231029701687683
FAM175A	20.9924221166667	12.4956196566667	-0.748446188826586	0.000779589397453149
FAM175B	26.8883608066667	33.3057696933333	0.30879031587916	0.0172916659922633
FAM177A1	13.6752458866667	5.91187595433333	-1.20987886988242	0.00083552517469659
FAM178A	8.09450195633333	17.3251067666667	1.09785002174324	0.0071081776230588
FAM179B	8.20646627433333	4.57466782033333	-0.843094138486955	0.00796393533977563
FAM184A	25.2593079666667	2.50522162766667	-3.33380496985935	8.3838055140831e-05
FAM184B	1.93161297466667	2.22782335	0.205828782856215	0.234993595897223
FAM185A	24.2040090166667	7.662487679	-1.65936127311175	0.000283574670419064
FAM186B	1.42183109733333	1.38881319633333	-0.0338975327200227	0.749547702270831
FAM188A	7.10761219933333	15.03771102	1.08114810919181	0.0158814718422425
FAM189B	60.5304366266667	19.8843831733333	-1.60602494825003	0.00120170291069584
FAM192A	48.10063469	88.68805993	0.882683957077749	1.25404997115257e-05
FAM193A	14.35225548	20.8650031733333	0.5398076634586	0.00193877980779183
FAM193B	14.31033234	22.4068379	0.646881889775423	0.00859322543051673
FAM195A	158.991338533333	158.8419528	-0.00135617053597899	0.988412451769214
FAM195B	25.2590103866667	45.89332206	0.861486124847783	0.000568070805521008
FAM199X	27.0957403833333	21.1471709533333	-0.357601394887795	0.0231201979550342
FAM19A5	16.2307002833333	129.4619473	2.99573095713857	0.000224426499805142
FAM200A	14.57734391	9.132435111	-0.674656371974308	0.000601200454116629
FAM200B	2.98447269	4.427076937	0.568878393683957	0.0315853535065831
FAM203A	4.37511615666667	1.870705419	-1.22573892563609	0.00358550849603571
FAM204A	24.1458367666667	39.95428187	0.726575663431985	0.00107229517922048
FAM206A	31.0723205166667	37.9165780433333	0.287198779825936	0.00312013176466541
FAM207A	114.076370733333	88.9470094733333	-0.358981983272195	0.0072010541622728
FAM208A	59.3728431766667	31.4814058833333	-0.91530323128874	0.00163875995853356
FAM208B	17.75366846	27.0640630666667	0.608261283042067	0.0246848792200704
FAM20B	25.51869709	46.0107621833333	0.850416684158597	0.00632968450437316
FAM210A	20.4022841	21.70531904	0.0893179529952935	0.286425207035947
FAM210B	17.2004521666667	14.1524902033333	-0.281390566097644	0.0199564957642644
FAM212A	6.196168023	0.934002015	-2.72987869907476	0.0232657154594795
FAM212B	4.77371871166667	4.05055563166667	-0.23699373695011	0.196522820439024
FAM213B	43.2403305366667	6.37748649733333	-2.7613177069159	1.01707351891226e-07
FAM214A	11.8954144233333	84.01640594	2.82026553686107	0.000805262437218461
FAM214B	1.78790060933333	7.791650816	2.12366248596753	0.00031843399235622
FAM216A	94.882096	14.51104385	-2.70898457698556	1.27770022106869e-06
FAM217B	23.37091791	25.84353311	0.145088918477011	0.00682519726203199
FAM218A	1.46355186366667	2.384070413	0.703952974893779	0.0508808262821891
FAM219A	16.6036332633333	20.3612814533333	0.294329389884013	0.0070531121234082
FAM219B	36.84617341	27.6501764566667	-0.414226111304939	0.0117196118121631
FAM21A	15.6501711966667	29.9378003666667	0.935789786681255	3.14517860019969e-05
FAM21C	9.30604174966667	27.7499305766667	1.57624459762715	0.00344219513521269
FAM21EP	0.283556409333333	0.730052870666667	1.36436518176547	0.0700012234850128
FAM220A	18.19343546	28.50550879	0.647822759811191	0.0050401435798319
FAM222A	2.03250169166667	2.629888512	0.37174508804994	0.0174957865322797
FAM222A-AS1	6.965675039	7.21355960433333	0.0504481774794638	0.833456433956855
FAM222B	16.75698507	8.38679700433333	-0.998570759225342	0.000507978190057313
FAM227A	0.859594686	0.208588014666667	-2.04300030016775	0.0104540962428198
FAM227B	5.84022872666667	5.00615811	-0.222321015377884	0.0395628576586563
FAM228B	2.08488321233333	2.08889345233333	0.00277233575533914	0.993925431722184
FAM229A	7.63621386533333	8.89921781866667	0.220821030000616	0.355615690422495
FAM229B	0.747195636	3.65750696433333	2.2913026773144	0.00722706621035634
FAM230B	6.203360749	0.882316318666667	-2.81368215222763	0.00349800227881988
FAM24B	13.83573045	8.25162003033333	-0.745649517464386	0.0128595477714074
FAM27A	9.80451612966667	0.245099759333333	-5.32200545988759	0.010203936938429
FAM27E3	4.45373338133333	0.221965042666667	-4.3266108059405	0.00403826354233649
FAM32A	111.142695166667	122.300132366667	0.138012834696701	0.0303026082790559
FAM35A	54.3210777833333	72.02952578	0.407076301717388	0.00431109872360618
FAM3A	61.8033248433333	43.3655928233333	-0.511133621279078	0.00131653185449941
FAM3C	56.6205166366667	194.984527466667	1.78396282852623	4.26438808739602e-05
FAM43A	1.69143187366667	5.92220901866667	1.80789033952643	0.00111764902613407
FAM46C	75.1221143466667	298.588896433333	1.99085094325751	2.60529683711733e-05
FAM49B	111.022079566667	104.550781866667	-0.0866427708061887	0.145030350723783
FAM50A	93.6649830866667	116.803633766667	0.318503458973069	0.00333670968282884
FAM53A	3.18547740933333	0.239950185333333	-3.73070277374228	9.32187632014612e-07
FAM53B	13.1058864266667	24.0125763933333	0.873575268921004	0.000163636395921622
FAM53C	27.8267808533333	48.02346429	0.787265459795577	0.000606863322924703
FAM57A	68.0384784033333	5.70803839266667	-3.57528393363956	0.000618619514249545
FAM58A	49.48790281	28.93714804	-0.774153164107155	0.00582170679699393
FAM60A	91.03880532	67.3367941433333	-0.435086588513919	0.00179888187520589
FAM63A	13.8843470533333	18.85894251	0.441789448729142	0.0323915952543137
FAM63B	11.25905771	18.3829305433333	0.707280683595647	0.00505637696483874
FAM65A	43.00141231	28.1943338633333	-0.608978786162543	0.00541707430574782
FAM66C	2.14261624066667	0.380979129666667	-2.49158960214391	0.00792928881010957
FAM69A	21.0755724233333	43.0500519233333	1.0304431616448	0.00118046017342143
FAM69B	3.76717435166667	1.88871410933333	-0.996078464825319	0.00308904983184914
FAM71E1	0.581068906333333	0.281314499	-1.04652534512254	0.18650802875385
FAM72B	19.5660410266667	3.421372218	-2.51570490054327	0.00413300360593225
FAM73A	5.90792062033333	7.30006689033333	0.305259241456431	0.00673562246165071
FAM73B	33.09575177	27.2909051233333	-0.278225798527979	0.0562269464162663
FAM76A	3.162486738	8.96193685266667	1.50275113122433	0.00168212189890926
FAM76B	27.0045508533333	23.2288689333333	-0.217283645471495	0.0366354611931585
FAM78A	212.548053666667	45.4865004433333	-2.22427869947442	0.00132018134811037
FAM83D	39.11141656	29.1316758266667	-0.425001093148466	0.0109905987539453
FAM83G	4.70231147366667	24.5375585466667	2.3835497008651	0.00414708407036055
FAM83H	60.2089303666667	2.39692404933333	-4.65072138710548	0.00157076026937993
FAM83H-AS1	12.03469231	0.177283526333333	-6.08499696346775	0.00240748914790795
FAM86A	23.38257505	55.8157097366667	1.25523741808064	1.5630516631136e-05
FAM86B3P	3.62529819833333	7.10256895866667	0.970241264911205	0.00897075668640633
FAM86C1	13.9212390066667	17.5713056533333	0.335933777759816	0.0657237772063612
FAM86C2P	19.0203836666667	16.0607120866667	-0.244010488285709	0.000529439857187381
FAM86DP	20.8232874333333	17.4527572866667	-0.254742869430649	0.0110515947291028
FAM86EP	5.695436118	10.4021566383333	0.869004444570716	0.00484191470052844
FAM86FP	3.957027346	34.8916262433333	3.14039190027324	0.000820943179522412
FAM86HP	6.18289754333333	3.69260662066667	-0.743643520824737	0.0125614623739669
FAM86JP	2.90160374866667	9.455810532	1.704350613949	0.000668709840821342
FAM87B	0.472836651	0.773147811333333	0.70940238919202	0.155565698273909
FAM89A	29.3293332466667	16.7261912766667	-0.810235307722883	0.000119402687337242
FAM89B	146.2934988	118.541696633333	-0.303471046949464	0.0344772502275897
FAM8A1	27.88516396	31.7583058433333	0.187636199715674	0.0967133273224348
FAM90A1	2.945473262	0.539282995666667	-2.44938500724457	0.00242241556410199
FAM91A1	73.8587837033333	34.7839487666667	-1.0863477840967	0.000176632187601045
FAM92A1	6.25815413833333	8.326588388	0.411988315734263	0.0256938309321339
FAM96A	55.9490556433333	73.3958193966667	0.39158410959274	0.00218212675398864
FAM96B	77.0950582466667	147.212096933333	0.933185935356672	4.62224927637052e-05
FAM98A	62.9557836733333	74.37192656	0.240419222058039	0.000964371104696014
FAM98B	37.6068277566667	41.1302804066667	0.129206291416331	0.121376943954941
FAM98C	36.6264576533333	18.3488445833333	-0.997196956587273	0.00463443453912415
FAN1	12.94534327	15.8644874366667	0.293367688688093	0.0042901810468875
FANCA	20.4111268533333	16.0304565766667	-0.34854031591721	0.00568357654268196
FANCB	12.2103910533333	4.74532333833333	-1.36353110669585	0.0038028499157932
FANCC	9.17904793966667	7.055206004	-0.379656315085319	0.0678078365835645
FANCD2	59.9747503933333	16.2096261733333	-1.88750442845054	3.66645510597231e-06
FANCE	32.0807088533333	10.68166508	-1.58656946500806	0.000920091963474084
FANCF	24.4554909333333	28.79636844	0.235728455922413	0.0206633004833144
FANCG	75.1516403333333	45.6199949133333	-0.720138308372396	4.27253491763897e-05
FANCI	78.0026851733333	89.6984191366667	0.201558770686945	0.0256657543214773
FANCL	21.7387234766667	26.6689936633333	0.294896160674015	0.060310172659244
FANCM	8.23795967666667	2.83007077	-1.54144893431248	0.0018536925934699
FAR1	76.1671565966667	64.0754355533333	-0.249397659044346	0.0122830269590402
FAR2	0.693088071	13.52718544	4.28667919528763	4.60197929386027e-06
FARP1	0.204449992333333	9.36187840033333	5.51697811240141	0.000921070362889982
FARP2	5.697683109	14.3640033933333	1.33401060904917	0.00135458673825298
FARS2	26.8516409733333	16.1371050133333	-0.734628474505677	0.00309284602958936
FARSA	244.102035033333	145.5303633	-0.746164135754729	1.11846329134818e-05
FARSB	117.5389802	171.685764733333	0.54663113745032	0.000290361826142526
FAS	58.35465611	20.1852673533333	-1.53154507756182	0.00117069184399246
FASN	88.91838931	72.7924859633333	-0.288692279987935	0.0696929166646027
FASTK	149.359227033333	141.2444883	-0.0805917952414648	0.256627195018035
FASTKD1	42.3105764266667	58.3886636	0.464669950422719	0.00774635165270249
FASTKD2	17.6351037033333	29.4642231166667	0.740514167576941	0.000216828737268625
FASTKD3	21.0012803766667	20.086206	-0.0642722016528908	0.349836867066278
FASTKD5	41.7394287133333	22.5750102666667	-0.886684210681403	0.000911157342924085
FAT1	0.108303219333333	24.4655046666667	7.81952910434613	0.0066355144848312
FAU	3037.38455866667	1728.52883633333	-0.813284905820077	0.000124514528011586
FAXDC2	0.306233719666667	0.880481914	1.52366022191194	0.00672712197106817
FBF1	4.96668426133333	4.48363479733333	-0.147614263661371	0.217049399207937
