CTRL MM1S	siIRF4 KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
CENPE	35.7198652733333	30.42795921	-0.231329062805847	0.121369723953373
CENPF	91.79987753	36.1179852966667	-1.34577480909269	0.00136270921573804
CENPH	96.28291615	63.3844808466667	-0.603150185880229	0.000764521949848546
CENPI	18.9973220666667	13.69556888	-0.472086871952242	0.0281504508215418
CENPJ	13.9622957266667	9.359781594	-0.576989403003931	0.0150057679525389
CENPK	51.2312274633333	42.0737604433333	-0.284102689939566	0.0333892552603955
CENPL	31.4008481733333	32.1031858433333	0.0319129455453821	0.726117824852182
CENPM	143.460780466667	63.7521621333333	-1.17011020813279	0.0035069838231976
CENPN	27.0296688833333	19.89988688	-0.441783608936561	0.000340169966069857
CENPO	22.94663984	20.5948945933333	-0.155996167646876	0.0596516024496474
CENPP	12.5406304933333	10.4983851066667	-0.256442457722209	0.0180241810850573
CENPQ	47.47771641	41.6479293633333	-0.189005775711624	0.0256942815510387
CENPT	46.9329591333333	24.4576246433333	-0.940317131242087	0.0132787062172183
CENPU	55.9030166933333	33.21460926	-0.751108194784688	0.00903212259290263
CENPV	20.69812293	151.035047433333	2.86731151966285	0.00555161814694631
CENPW	22.1462353466667	23.46322314	0.0833397348861222	0.179501493424769
CEP104	24.2940208066667	20.7768840966667	-0.225621974544131	0.00341954233672219
CEP120	13.8897458266667	9.51218035633333	-0.546172224406431	0.019592523360607
CEP128	10.5578678236667	24.49914839	1.21441309105653	0.00459362102959348
CEP131	13.6078492733333	13.2606237433333	-0.0372904288021808	0.673615960164407
CEP135	16.2132430233333	8.91809928966667	-0.86236452497191	7.1306450538711e-05
CEP152	23.65902743	22.9148891666667	-0.046105461122025	0.534984275812729
CEP162	5.083524884	5.45058040166667	0.100580662960357	0.402058332844378
CEP164	9.778828996	24.5033207366667	1.32524365976405	0.00332292454959811
CEP170	10.8654074433333	43.7787457466667	2.01048834680943	0.00409783649974455
CEP170B	4.04777980766667	7.70110587	0.927934818030786	0.00182308587628718
CEP19	17.03484359	35.8742054333333	1.07445817733413	0.00242411668555108
CEP192	17.1753521666667	33.3503305066667	0.957361378161742	0.0103396053749262
CEP250	14.9651969033333	8.47236103733333	-0.820775286998852	0.000271906344822762
CEP290	12.0614498433333	11.65566966	-0.049371441581746	0.583768241591601
CEP350	34.0875568966667	26.4124175966667	-0.368028842047527	0.0260049733124599
CEP41	4.34638037733333	1.50071977466667	-1.53415982720572	4.44332016091695e-05
CEP44	12.0635161733333	6.08307280466667	-0.987778297099218	0.000277068432820127
CEP55	62.05668016	39.5066799733333	-0.651489907711322	0.0046478169827958
CEP57	71.72367889	116.602623033333	0.701078848321139	0.00033151870813386
CEP57L1	16.9164450066667	21.83165386	0.367995008292257	0.0294891739086914
CEP63	14.12417828	9.235113896	-0.612965277409013	0.000254893956285237
CEP68	9.69616668266667	22.6047470733333	1.22113937040316	0.00165081649710825
CEP70	17.5045083333333	15.8745921666667	-0.141007011757593	0.175216987485682
CEP72	14.82148088	13.3413895066667	-0.151780669777296	0.077643207344482
CEP76	15.66855214	31.1385421333333	0.990829527814506	0.00013854011237512
CEP78	39.3750264366667	49.3458747066667	0.325648588918785	0.00834612295774055
CEP83	20.7492297533333	24.3620752666667	0.231579251303979	0.0403038122732859
CEP83-AS1	0.687857315	1.083524077	0.655549974870193	0.111216713193547
CEP85	37.3606598566667	35.6546550466667	-0.0674294896550179	0.108963280644879
CEP85L	3.25751995733333	8.120243571	1.31774898490768	0.00166855675586197
CEP89	9.81451941466667	7.03599920866667	-0.480162304750932	0.00857889330841336
CEP95	32.9704028333333	24.33246149	-0.438289242237706	0.00905608505669594
CEP97	23.13643162	18.4948883933333	-0.323039777141575	0.0326169894074836
CEPT1	21.6787793966667	57.73395016	1.41313640860777	0.00189592457193172
CERCAM	2.60454232633333	48.0963545833333	4.20682576288178	0.000660397070340139
CERK	111.553439066667	34.9644713666667	-1.67377339279546	2.05307321609451e-05
CERKL	5.065337725	3.32212374566667	-0.608552648907974	0.0910467100316986
CERS2	341.1537731	320.399871433333	-0.0905486035000516	0.0269563616398241
CERS4	0.316729875333333	1.385792684	2.12938658482655	0.00841763274153448
CERS5	13.0392083	18.9480226366667	0.539191024288395	0.0108672485004011
CERS6	21.0145644233333	24.9607983133333	0.248274522673242	0.0642563303031003
CES2	29.2729339766667	13.8698308666667	-1.07761715681235	0.0002864040781177
CES3	1.175371504	4.41247896566667	1.90847257425312	0.0152388505274416
CETN2	61.63538051	57.5612255166667	-0.0986614294857427	0.16350991408962
CETN3	38.9109990233333	36.5112696233333	-0.0918361842175489	0.0643075611751252
CFD	4.97287257433333	11.5603740886667	1.21703671469368	0.00601012367205517
CFDP1	30.1773691566667	53.3763436033333	0.822733442953219	0.0130807554659312
CFL1	1581.67532566667	2349.77972166667	0.571072034078274	0.00070956223042219
CFL2	9.089080105	4.17484568033333	-1.12241141779565	0.0117792643986434
CFLAR	22.04727979	6.83880805333333	-1.68878386342647	2.74906959954038e-05
CFP	0.148706717333333	0.904763087666667	2.60507025392931	0.064454689060045
CGGBP1	74.8992067433333	60.0400624866667	-0.319024960754221	0.014756490706253
CGN	13.3245333933333	39.57156047	1.57037894516302	0.000116322158176257
CGREF1	0.111935005333333	4.55771389766667	5.34757718013729	0.00270287305603182
CGRRF1	7.55654757366667	11.4416626366667	0.598497558185787	0.0121614744883754
CHAC1	3.57531137166667	2.12374730566667	-0.751456773678018	0.0140775509425721
CHAC2	70.3392849366667	48.97930599	-0.522158336873327	0.00213902091435872
CHAD	0.241385883666667	0.507802267333333	1.07292552738768	0.270460821939349
CHAF1A	120.965639366667	91.2478486033333	-0.406734854825582	0.00754187638810853
CHAF1B	85.1037108533333	48.4423745566667	-0.812952455367143	0.000572684355317795
CHAMP1	31.1503201366667	112.046749	1.84678189488934	0.000669977690078174
CHCHD1	160.529366166667	87.1240972933333	-0.881693530276813	0.00161222040786539
CHCHD10	350.292179333333	331.581619433333	-0.0791947425870546	0.591693584989112
CHCHD2	1408.55951233333	2429.92819066667	0.786693160303706	7.95093757949431e-08
CHCHD3	165.0655194	218.8776922	0.407086137346376	0.000715212153951125
CHCHD4	112.341746633333	59.2255650066667	-0.923602176677789	0.000464979253486528
CHCHD5	54.7642772633333	56.2341647266667	0.0382117674130261	0.651818694027634
CHCHD6	18.08457336	22.84157288	0.336902435457153	0.0876684390820274
CHCHD7	104.888522433333	157.651950733333	0.587886203844938	0.00122623043344099
CHD1	33.01830118	22.6024281466667	-0.546788126620011	0.000871452040671082
CHD1L	81.14136327	65.2085764866667	-0.315375815893064	0.00381089130788883
CHD2	21.60330607	29.4223138466667	0.4456585956564	0.0264289225851103
CHD3	2.85071502933333	21.1930043666667	2.89419238868975	0.000651784800165531
CHD4	129.732783333333	261.840560366667	1.0131455018906	3.305307112072e-05
CHD6	10.8043361466667	9.688723539	-0.157231918655566	0.101088854528375
CHD7	10.5416571633333	35.9832099566667	1.77122221243236	3.58407711288755e-06
CHD8	18.0354357833333	25.9051375633333	0.522403961876944	0.0117353791216723
CHD9	10.006944759	25.8679762733333	1.37016562303362	0.0094404461062855
CHDH	20.0028986366667	14.80293286	-0.43432603633844	0.016971095674431
CHEK1	57.05018264	104.384512513333	0.871604265456614	0.00242341835858508
CHEK2	49.2428926466667	50.1658777666667	0.0267908820453226	0.554699994368891
CHERP	46.4186840633333	71.66658945	0.6265950756759	0.00136439900891286
CHFR	0.428737718666667	31.9222295166667	6.21832226035363	1.70208051250784e-09
CHIC1	14.8538093533333	5.919132214	-1.32737537941225	0.0022215745784786
CHIC2	24.2735807066667	25.28165305	0.0587038550175283	0.676853988104269
CHID1	80.5843576866667	62.4228058166667	-0.368426617084943	0.000123348304270849
CHKA	28.8911500233333	80.7016667	1.48197083715166	1.32143735152826e-06
CHKB-AS1	3.57115750566667	2.539230971	-0.492000135352638	0.309982032799613
CHM	9.37901299966667	14.7656898766667	0.654740749224274	0.00533274559580359
CHML	31.3769663333333	64.56495265	1.04104537636444	0.00220266029346873
CHMP1A	41.86141506	49.5064140866667	0.241994373431497	0.00534665415661814
CHMP1B	32.24238009	75.09163532	1.21969396496646	0.00117906604829617
CHMP2A	185.216751266667	171.870264633333	-0.107894618929742	0.0329702625663246
CHMP2B	49.1487437333333	47.42180756	-0.0516038864681092	0.307209613080154
CHMP4A	66.3603151433333	48.5391659433333	-0.451171418999524	0.00245125203034707
CHMP4B	1079.15313633333	357.1324738	-1.59536837557185	8.55814209859022e-05
CHMP4C	4.60974915766667	5.60016663066667	0.28078150695629	0.0422411760312275
CHMP5	46.8709436233333	74.2597552133333	0.663886719578127	0.0035636208993975
CHMP6	29.5310738033333	20.0691263766667	-0.557255999903488	0.0197852762565919
CHMP7	64.6653950333333	79.17335835	0.292021171936874	0.00349211414273667
CHN1	3.458287826	0.328569331	-3.39578821739888	0.00188344764618163
CHN2	7.62066078466667	1.95528483166667	-1.96253731453635	0.000584991491539742
CHORDC1	60.15552726	99.2755415166667	0.722741022823345	2.90398976796337e-05
CHP1	57.15360686	72.07046708	0.334563648140395	0.000634537447404195
CHPF	73.1636689066667	26.60134531	-1.45962821410441	3.34609330531775e-06
CHPF2	93.15906621	74.5211705166667	-0.322045843497844	0.00816026360261023
CHPT1	69.64596385	37.0968510366667	-0.90874301863826	0.000476227583245784
CHRAC1	53.65107539	96.3024874766667	0.843965974252496	1.64790326899645e-06
CHRM3	18.1526472666667	9.605780577	-0.91820519817741	0.00125884948677806
CHRNA10	1.404516418	1.64132938333333	0.224791300286663	0.103402907839542
CHRNA2	0.173204727666667	11.4689740433333	6.04911422134013	0.000120924479138275
CHRNA5	14.20569929	14.45824033	0.0254221253870268	0.535688507214536
CHRNA6	1.249352137	34.7819102966667	4.79908509953661	7.20987029470819e-05
CHRNB1	3.750314643	11.50471399	1.61714157357468	0.00270210425626548
CHST11	26.9587910866667	31.4850631433333	0.223911757498423	0.0244654530204612
CHST12	99.0004858433333	41.62105009	-1.25012224079984	0.00141274269169965
CHST14	18.3589661966667	38.3511953733333	1.06278672387647	4.54504004825247e-05
CHST15	95.70235523	54.66428218	-0.807955950583606	0.000249705938737338
CHST2	0.869972280666667	0.0858319776666667	-3.34138228886855	0.0329773440843988
CHST7	8.41609137466667	7.09298688533333	-0.246757088148424	0.230008915969913
CHSY1	68.7057978766667	27.91306332	-1.29949138719292	0.000204365075162719
CHTF18	44.41749405	29.3265240666667	-0.598921915637659	0.0109406481457954
CHTF8	77.0820802366667	67.7970009	-0.185174051555272	0.00488441009711411
CHTOP	142.174392333333	137.890558833333	-0.0441379570942519	0.0891946253579485
CHUK	40.7561122366667	25.6271957033333	-0.669340819983609	0.000111718189063479
CHURC1	15.3656453433333	10.5293195866667	-0.545296148872125	1.69261565161818e-05
CIAO1	74.3733391266667	87.0306564333333	0.226738131877591	0.00128517871704472
CIAPIN1	66.4569195633333	43.71364433	-0.604335764127656	0.000151625804272271
CIART	2.003841612	0.28371588	-2.82024967151213	0.0107225880993687
CIB1	82.13501441	142.6332035	0.796240581420202	0.00104542922496983
CIB2	4.26592925633333	2.26994619233333	-0.910201941338847	0.0112614539399315
CIC	23.6296511033333	11.4624654066667	-1.04368094795751	0.00182350347365154
CIDECP	13.8514930233333	10.3387108373333	-0.421985186521022	0.0303326170249401
CIITA	7.35065260233333	65.1823621233333	3.14853738895035	0.00124028265998585
CINP	55.53019104	104.4336281	0.911242076697163	8.50903141852755e-06
CIPC	7.01354126466667	18.1100045833333	1.36857193510658	8.78414472996062e-05
CIR1	78.2798827366667	61.6652706066667	-0.344183391169895	0.0197014285501717
CIRBP	117.886991533333	70.8441503733333	-0.734683890811637	0.00028174607595941
CIRBP-AS1	2.43287542333333	3.47093865866667	0.512663420668798	0.0514719840318001
CIRH1A	122.5370453	100.506879673333	-0.285923712627372	0.000298157541310225
CISD1	67.87383039	51.64897492	-0.394115716308988	0.000533967841824788
CISD2	25.4709272633333	35.94303382	0.496860705044076	0.0005669755957031
CISD3	34.6097708433333	59.0731963566667	0.771324286778761	0.000920380816691013
CISH	2.38396036966667	5.688414073	1.25466623292037	0.0290808569496218
CIT	7.40391003933333	15.3726647533333	1.05400799761775	0.0138196201745106
CITED1	0.213811641666667	0.921773494	2.10807187554742	0.0320680756000386
CITED2	73.1071929633333	25.7710845566667	-1.50426010566437	0.00149487291822089
CIZ1	72.0881539266667	98.20174303	0.445986427526743	8.47984639507148e-05
CKAP2	91.3241183666667	46.8844397433333	-0.96188672813817	0.000241959758152803
CKAP2L	46.48715077	63.43632849	0.44847726969157	0.0130578205707251
CKAP4	109.776368033333	0.769965822	-7.15555739064448	0.00219554520004929
CKAP5	99.3429035533333	97.3008462133333	-0.0299645618859415	0.597810512468087
CKB	1.24248222633333	9.42843093733333	2.92379248590847	0.00034027925261971
CKLF	22.2815002566667	8.38093681533333	-1.41066295389922	0.000767446111400071
CKM	0.660938795666667	0.302710484	-1.12657803932592	0.239286586294349
CKMT2	1.26229345333333	0.739855253333333	-0.770732389839525	0.421916933304195
CKMT2-AS1	2.77671285866667	1.52364008866667	-0.865855842593503	0.0103631923124715
CKS1B	318.855210966667	428.638860166667	0.426861190918883	0.000417613942878555
CKS2	500.514208	1275.26005933333	1.34930855259074	0.00110207185388613
CLASP1	24.2360251066667	24.3050439	0.00410263473837942	0.941362623130513
CLASP2	23.6163774866667	36.7316061766667	0.637234295829123	0.00131600009859617
CLASRP	65.6400501933333	39.94561704	-0.716539127291455	0.0189361407449888
CLCC1	18.0920411233333	33.7103203266667	0.897835156013592	4.90897719201123e-05
CLCF1	2.04044156633333	5.08373327566667	1.31700694391487	0.0127268705161816
CLCN2	5.53327235533333	25.341146	2.19527692671095	5.61322301423516e-07
CLCN3	34.0378344	14.4560151233333	-1.23546933028811	9.82672988866524e-05
CLCN4	0.346652069	5.65787941333333	4.02870115241029	0.000562194016137741
CLCN5	3.49661958	1.15509597933333	-1.59794811122984	0.000610349359864079
CLCN6	5.41435770533333	9.69476899866667	0.840416319148272	0.000172940569818706
CLCN7	48.8861603933333	60.9687422833333	0.318643687182138	0.00924611794762751
CLDN12	2.98534106466667	12.73132558	2.09241497100204	0.00598232836412993
CLDN14	0.545758865333333	4.26647985066667	2.96671066887928	0.00228900616198765
CLDN15	14.78697037	31.2114684933333	1.07774974138004	9.76711033621485e-05
CLDN4	0.411408719	1.254249666	1.60818027953212	0.0129858092464406
CLDND1	95.98682997	67.6870721233333	-0.503956159173977	0.000542144920418414
CLEC16A	12.7277222133333	11.05641545	-0.203090522037246	0.118471437258867
CLEC2B	3.55243794033333	1.482942819	-1.26034647659946	0.0110544458968137
CLEC2D	2.58762071566667	15.8796797433333	2.61748374414882	0.00197018149901063
CLEC3B	7.773264129	1.20872739866667	-2.68503162485249	0.004252850001607
CLEC4A	0.653214173	0.350185916666667	-0.899435029404319	0.0230749345463296
CLHC1	2.448597445	2.164660205	-0.177815033683338	0.167926448727095
CLIC1	80.2720404633333	58.74262677	-0.450489790936316	0.000344035395686458
CLIC2	73.61156934	47.26296583	-0.639222365077053	0.0207875311811305
CLIC4	137.303992333333	127.8428711	-0.103001860920488	0.179921723433987
CLINT1	109.762905866667	57.95694312	-0.92133717255142	0.00137051586677608
CLIP1	14.5143462833333	25.5986710566667	0.818589319927784	0.00582926102256439
CLIP2	0.56980054	0.592667137333333	0.0567650751461818	0.77722016431215
CLIP3	0.762911137333333	0.856269378	0.166549708530694	0.406491833044147
CLK1	75.1467429433333	55.4134618433333	-0.439474076019276	1.6671121763907e-07
CLK2	73.0758173433333	137.100650466667	0.907769450335388	0.000376134041502632
CLK3	41.9380909166667	43.7706971266667	0.0617041723221657	0.167973391990191
CLK4	29.05094336	10.7062626233333	-1.44013006513088	6.11619705159145e-06
CLMN	3.627341266	0.206111262666667	-4.13741723649196	0.00164414955356445
CLMP	0.852896967	0.752159787666667	-0.181332290981561	0.6240650520847
CLN3	50.49434343	38.4841545633333	-0.39185722678542	0.0126965206829962
CLN5	23.62245146	7.29497792366667	-1.69518317330606	0.00120282026630843
CLN6	220.398770733333	138.062897666667	-0.674790508324933	0.00219245969061126
CLN8	5.75572195633333	4.54986280233333	-0.339173858398322	0.00298196786511051
CLNS1A	184.4290456	519.814254066667	1.49493031247673	6.27333775942008e-05
CLOCK	10.3926744693333	8.901010589	-0.223525918788338	0.118100782254495
CLP1	32.7535295633333	54.61411728	0.737623541884398	0.0115259258095545
CLPB	24.14054638	50.2664139933333	1.05813644142176	3.10910688522157e-05
CLPP	316.517872133333	270.0496123	-0.229062486440052	0.0633149301717611
CLPTM1	150.448355833333	64.5997112866667	-1.21966871808573	0.00428193021926668
CLPTM1L	1313.81279533333	339.718920766667	-1.95134624427443	0.000459826290089778
CLPX	83.51722865	84.4736771966667	0.0164280141010842	0.725044374954664
CLSPN	27.9737192233333	25.1892576866667	-0.151263471642045	0.0194677973232658
CLSTN1	70.4522501766667	82.1107197933333	0.220924796779579	0.0351015192169979
CLSTN3	13.9145901433333	19.6684062533333	0.499281645158556	0.0121044709703626
CLTA	345.379342833333	333.4514409	-0.0507051145106103	0.100937108404093
CLTB	121.396669733333	47.7526710066667	-1.34607550829332	0.00043680627188328
CLTC	167.0505011	142.1621278	-0.232747130259051	0.0207545011350937
CLTCL1	0.675276495666667	0.460260569333333	-0.553027490813087	0.103672276687261
CLU	106.3465609	1.20543587666667	-6.46307466046164	0.000218457618399096
CLUAP1	4.886879645	9.634596744	0.979310709736055	0.00020974262851933
CLUH	92.8254398166667	56.3334910533333	-0.720527365863922	0.0158521240808621
CLUHP3	3.626997785	6.35332558966667	0.808736090747806	0.0135821977752414
CLYBL	5.38119565633333	3.77954203133333	-0.509715329998087	0.00419869187666025
CMAHP	36.1701894166667	1.57920784266667	-4.51752818838978	3.0164559697652e-05
CMAS	90.2308014866667	74.971049	-0.267286412164003	0.0097032067534866
CMBL	17.9727325133333	28.9051965333333	0.685519113628578	0.000455549031914496
CMC1	71.6621606066667	99.1889359333333	0.468967662323688	0.00424519746468253
CMC2	73.0350381033333	69.0756894033333	-0.0804106982112919	0.0554610096117719
CMC4	8.65647092966667	19.1644515566667	1.14658182009068	0.0015218379406246
CMIP	20.4640868766667	21.82382234	0.0928095110015189	0.0587699080214632
CMPK1	168.389095266667	123.695687066667	-0.445003515410752	0.00586890103532682
CMSS1	89.3205008866667	116.5613292	0.384025987730859	0.00310257230884137
CMTM1	7.19749823166667	3.91223931533333	-0.879500905344295	0.0015589101652701
CMTM4	11.4207338933333	2.47162764033333	-2.20812204339462	2.91428979437363e-05
CMTM6	87.7565596733333	148.376209333333	0.757680914647575	0.00289107237272577
CMTM7	6.90139564033333	70.68306251	3.35640450271861	3.08100016301193e-05
CMTM8	7.68675589133333	22.83836816	1.57101281281464	0.0101282827799384
CMTR1	41.1947094133333	43.58868268	0.0814945380619076	0.0742985137768661
CMTR2	25.6291119633333	10.4352414273333	-1.29631951204856	0.000147291106408725
CNBP	348.483483966667	492.373630666667	0.498663216990349	0.000219385700769571
CNDP2	166.5535619	80.8581935966667	-1.04252032897616	1.7677472095202e-05
CNEP1R1	22.97762546	21.86180905	-0.0718169275666526	0.334102475932496
CNFN	2.462959871	4.68692912733333	0.92824985729308	0.0275549557943819
CNIH1	88.4552951966667	75.34899615	-0.231360218112966	0.0135969174131894
CNIH2	1.17791345033333	1.77937208333333	0.595134685156606	0.100324838271308
CNIH4	29.30153113	46.16864927	0.65593747130614	0.0157568322077076
CNKSR1	13.1573783466667	1.73781004966667	-2.92052975278417	0.00512740734571009
CNKSR2	4.16633895633333	4.48999839366667	0.107934712896972	0.177850503809405
CNN2	307.118740633333	217.3134716	-0.499018937214996	0.00018959920709147
CNNM2	3.26207835933333	2.94913335633333	-0.145500377019881	0.211457300956845
CNNM3	42.86323023	22.17625623	-0.95072474558453	0.00210443180019072
CNNM4	7.942538452	8.40378509666667	0.0814391001494518	0.459768147515899
CNOT1	111.748393166667	74.9403669566667	-0.576439139836515	0.00192218019976704
CNOT10	53.9459643566667	70.9294243566667	0.394869201946411	5.85630690406159e-05
CNOT11	73.2915704066667	95.9565850833333	0.388734538655951	0.00160065095246945
CNOT2	46.8383105966667	61.4904857766667	0.392674163750123	0.000290762850636197
CNOT3	46.86860281	33.1782184366667	-0.498385367278956	0.0168058039950859
CNOT4	16.56225642	17.1379159	0.0492924404053077	0.348232866295212
CNOT6	34.34937478	15.74656961	-1.12524626791021	0.00264991000764935
CNOT6L	42.2897990966667	20.7412669766667	-1.02780568305053	0.000704024987549284
CNOT7	116.5634619	118.946245233333	0.0291941002790509	0.515227609162853
CNOT8	56.5845559933333	39.1512872366667	-0.531348600256422	0.000623321116285707
CNP	50.8820727833333	41.8423316333333	-0.282194195945687	0.00100074256068902
CNPPD1	78.7083796466667	84.01597494	0.0941464307705624	0.0755093316817605
CNPY2	118.090955733333	190.646699	0.691003074518094	6.35631661224632e-05
CNPY3	102.602416	129.544945533333	0.336388024076241	0.000659577556051286
CNPY4	11.4094857366667	24.6062149166667	1.10878898435794	0.00352242828758744
CNST	32.2764126666667	54.3500399	0.751800853917049	0.00599754458825349
CNTD1	0.773412962333333	0.718080189333333	-0.107093982616515	0.789030159089693
CNTLN	1.94350814966667	4.05726226433333	1.06184340508853	0.0006185323439961
CNTNAP1	6.01751400266667	20.1213387033333	1.74148679409017	6.99724038390641e-05
CNTRL	23.9390139133333	38.26745831	0.676754355122276	0.0105453011219045
CNTROB	23.1728799566667	14.8262119766667	-0.644287311950882	0.00512036149103693
COA1	38.21405465	75.1854453066667	0.976350065367426	0.0019925983546934
COA3	122.4546704	136.751460433333	0.159308441229619	0.0176514714080818
COA4	204.976258466667	430.488859133333	1.07051908363685	9.45149858665168e-06
COA5	33.3665052966667	45.56108844	0.449401621916645	0.00199713414791926
COA6	185.2988831	195.185064333333	0.074988475858186	0.112567426096779
COA7	45.6315933433333	83.88942914	0.8784559988877	1.39127324134737e-05
COASY	100.421259003333	143.0341654	0.510295075303341	0.000757403034414783
COBLL1	9.69977955466667	0.589799437333333	-4.03965560858691	3.19521266965142e-06
COG1	15.7290955966667	21.61708105	0.458736009432565	0.000854781157822521
COG2	57.7017888366667	67.74547645	0.231508571863961	0.0158203284560294
COG3	10.5166340246667	11.3692993866667	0.112470326800384	0.250781716655118
COG4	45.8268416033333	23.9582853366667	-0.935668198245138	0.00040234853348227
COG5	14.2852070066667	20.4040271233333	0.514331981149149	0.0305140604448123
COG6	4.25865455066667	7.264647165	0.770495022108394	0.000332742512634542
COG7	16.6661322433333	16.1011330433333	-0.0497571178772777	0.532410449361686
COG8	13.90052736	15.5485927966667	0.161644400058384	0.143035005310186
COIL	46.5403037966667	45.53296694	-0.0315691593106352	0.563056761791147
COL18A1	2.981383245	3.59288929166667	0.269162642028068	0.0667584121281639
COL1A1	39.0560398633333	8.190564611	-2.25351086114003	0.190980038038552
COL24A1	6.15606821566667	1.91075629466667	-1.6878654352438	2.29837528657765e-05
COL4A3	7.39155869866667	4.88589394233333	-0.597256078005473	0.0134634901445362
COL4A3BP	18.1114828033333	14.9213467133333	-0.279526915188331	0.019834301010044
COL4A4	9.28972588366667	3.62348884766667	-1.35825657293251	0.000137268557452026
COL5A1	2.82464953433333	2.69998858333333	-0.0651185706572182	0.881220140328327
COL5A2	2.596572743	0.576343426666667	-2.1716080091263	0.210848479473592
COL6A3	9.20148881	3.03045119766667	-1.60233469994469	0.030666293276751
COL6A4P2	2.882716682	0.031588377	-6.51189142939027	0.00491984345771193
COL7A1	0.943566720333333	0.462214985333333	-1.02956050176921	0.0482590641614909
COL9A2	5.59466567733333	15.75777004	1.49393955913846	0.00720183879365989
COL9A3	1.58558451033333	6.78389059233333	2.09709812898957	0.0141369879364795
COLEC11	0.925501625	0.283460671666667	-1.70708693873491	0.00663173088228273
COLGALT1	62.4141165266667	100.218818316667	0.683209159138753	2.46344467933883e-05
COLGALT2	0.390309032666667	4.46147187266667	3.51483098884605	2.88173092985731e-06
COLQ	1.68083563766667	1.95252703133333	0.216163865607297	0.210457213695361
COMMD1	67.11391398	42.2634857633333	-0.667200134057876	0.000660692978501577
COMMD10	41.14444967	11.2861951233333	-1.8661386289914	1.18286422041384e-07
COMMD2	45.2774935333333	25.4816221233333	-0.829336975417566	0.000275161450078163
COMMD3	81.6684358066667	222.535785466667	1.44618685001572	4.01735699581746e-06
COMMD4	91.8643480533333	63.9540854433333	-0.522468547036254	0.000100052327648041
COMMD5	35.71208116	73.59666114	1.04322810603413	3.02388627398351e-05
COMMD6	37.7548828866667	30.7469405166667	-0.296220380274833	0.00559159902595044
COMMD7	72.4548330433333	43.9002645666667	-0.722852292598436	3.96006903957784e-05
COMMD8	50.9030134966667	50.6199343833333	-0.00804543012027648	0.937866881905142
COMMD9	27.99949298	35.3267011366667	0.335358331551284	0.0152273090614201
COMT	27.0096810166667	37.3643294366667	0.46818502926354	0.0016789256339689
COMTD1	161.323577433333	60.1035164066667	-1.42443599911357	0.0037929224008184
COPA	117.463621833333	170.623260066667	0.538600307000896	0.00261532396541281
COPB1	124.427318066667	131.039840933333	0.0747022463252316	0.165115605789526
COPB2	155.116511666667	160.794978433333	0.0518700874820554	0.253497530163698
COPE	403.591128866667	468.526678366667	0.215236735048333	0.0240296810778363
COPG1	137.996412133333	155.6361695	0.173546620572646	3.88052593640971e-05
COPG2	18.3419506766667	24.81000941	0.435775203906141	0.00101060453662295
COPRS	106.963460223333	106.377191773333	-0.00792918467845821	0.932987700781721
COPS2	82.2598912	95.4960480966667	0.215251867802934	0.0323218310647208
COPS3	191.278041466667	111.746735066667	-0.775438582771421	0.000261063451227312
COPS4	72.7114702633333	85.7139326166667	0.237346762582799	0.0390181443893432
COPS5	127.554326433333	158.748573866667	0.31563179773363	0.00148103318421052
COPS6	227.1004924	376.072360966667	0.727679446851187	0.000416153874439586
COPS7A	23.2557488266667	29.29378854	0.333007392902081	0.00226756811395911
COPS7B	50.21223042	56.39467169	0.167520048884028	0.01616368447559
COPS8	76.41056687	67.7903620833333	-0.172691986787079	0.00780146607370918
COPZ1	166.352910566667	189.510149066667	0.188028004540186	0.00226662126565074
COPZ2	2.049838569	11.5345173333333	2.49237543240108	0.00402630958315281
COQ10A	16.58532323	21.50981933	0.375088278045848	0.0219198572621817
COQ10B	27.1584650533333	33.8783013133333	0.318959595127337	0.00127051420025067
COQ2	45.26945367	18.8284087566667	-1.26562681689655	0.00193678848196227
COQ3	29.53419098	53.96222949	0.869563862295959	0.000168424313932941
COQ4	63.15595588	58.3412031533333	-0.114403654000305	0.123881990205826
COQ5	24.4442277766667	89.7216517466667	1.87596235067048	2.72169580559009e-05
COQ6	6.96494495133333	17.23619177	1.30725719969578	0.000101165814490227
COQ7	28.97133341	22.62621481	-0.356630833278014	0.00123844548421063
COQ9	76.8920234266667	28.6361369666667	-1.42499705937807	0.000368680491005806
CORO1A	644.1162783	163.274643133333	-1.98002039762464	0.000147379812789655
CORO1B	10.0959710763333	16.8891709033333	0.742318825055147	0.0048371466032094
CORO1C	247.930418033333	122.237151566667	-1.0202524528877	2.53673858051101e-05
CORO2A	0.225952518666667	9.895756458	5.45271845117608	0.000337149604155832
CORO6	4.61883407366667	8.35394974266667	0.854929744330389	0.0122371518615291
CORO7	13.6882249766667	11.8623993233333	-0.206539533867714	0.0704952113166542
CORT	0.605461983	0.966673161	0.674991810955566	0.00662574628614853
COTL1	17.3934248933333	0.756602664666667	-4.52286237025898	0.00689721934777012
COX10	25.8794710033333	17.4595570966667	-0.567791165785868	0.000202968642763526
COX10-AS1	10.65443939	7.99841186166667	-0.413669207337574	0.0265900986009345
COX11	51.1273795433333	46.7944480666667	-0.127758713540375	0.0820971471471211
COX14	88.7073773866667	135.8475836	0.614862906758669	0.000655056440769573
