CTRL MM1R	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
CXorf38	35.5050219833333	41.2254745266667	0.215512999874248	0.010783327808379
CXorf40A	11.42405049	11.89152831	0.0578598828118359	0.409725969193083
CXorf40B	55.70289008	55.17335769	-0.0137804007053237	0.747447907443741
CXorf56	27.8581720766667	27.08909757	-0.0403882648637784	0.468211405959995
CXorf57	12.5007383666667	9.222385293	-0.438801466340552	0.00569045332378014
CXorf65	2.14051404966667	1.33103227033333	-0.685411755740847	0.0397313970966381
CXXC1	70.9364970666667	44.5646520833333	-0.670628247134255	0.0108844941961224
CXXC4	28.5699018133333	47.05648639	0.719897523396391	0.000365222973516824
CXXC5	84.3482121466667	79.7093622133333	-0.0816083043127729	0.23875698180722
CYB561	8.901185913	10.0534906433333	0.175627036792294	0.116439011400458
CYB561A3	48.6471624866667	46.0299166533333	-0.0797838270354055	0.0294801485821547
CYB561D1	4.578823173	5.019250252	0.132495026960494	0.269505072266138
CYB561D2	38.52332596	28.98924198	-0.410214655617267	0.0012964092416301
CYB5A	136.631229166667	167.559818633333	0.294388956309462	0.00152630238604186
CYB5B	63.2375348533333	53.52099957	-0.240676068851392	0.00290805923949984
CYB5D1	20.28890186	22.6434336666667	0.158401964966759	0.0759525929495541
CYB5D2	19.9062178266667	27.7084449866667	0.477106612622005	0.00544883204083939
CYB5R1	139.587696	122.7363055	-0.185609717849653	0.0175251653813601
CYB5R2	12.65119307	2.059501302	-2.61890650122493	0.00255303367949029
CYB5R3	40.0527356766667	45.2095602633333	0.174727100398595	0.0227403467438221
CYB5R4	59.0395535	74.5200328466667	0.335946499454071	0.000645507963331387
CYB5RL	14.5483173166667	9.21322587733333	-0.659074009585131	0.00333262420207329
CYBA	1555.93002166667	993.626031	-0.647002301351433	0.000250242340259275
CYBRD1	1.02371569	1.70677000066667	0.737453557585081	0.161756867869222
CYC1	521.4465002	361.6534494	-0.527911329566186	0.00672268618403035
CYCS	198.1577321	169.078824066667	-0.228953278601042	0.010737229922969
CYFIP1	32.2480796866667	30.9627556466667	-0.0586793780227797	0.433377071682415
CYFIP2	104.5128272	134.3742463	0.362576642864905	0.00115214392693171
CYHR1	31.60330113	34.5135266033333	0.127086633040463	0.139309122264138
CYLD	38.9924845233333	68.6361831133333	0.815773242882866	0.000975731214266161
CYP20A1	7.74468074566667	7.29923917433333	-0.0854596742947662	0.320075636056586
CYP27B1	2.00537765366667	1.536222148	-0.384487096777741	0.239489994765022
CYP2D7P	5.23990055466667	2.063580609	-1.34438963687947	0.0288787613846773
CYP2J2	11.84750451	8.063186972	-0.555161128835818	0.02382147300948
CYP2R1	26.6619177666667	20.8029529233333	-0.35799222626532	0.0189067216277756
CYP2U1	13.63760503	30.9068808633333	1.1803377565879	0.00158084670595703
CYP3A5	0.628142822666667	0.714400456333333	0.185640375804476	0.309901415413714
CYP4V2	4.71640432333333	8.76655184733333	0.894322096624775	0.00102918479220865
CYP51A1	189.852008366667	82.0971832033333	-1.2094706323634	0.0005547689817624
CYSLTR1	69.8312010533333	81.7067738933333	0.226583903447118	0.0364847714251088
CYSTM1	35.3202400666667	33.7781613833333	-0.0644043474751691	0.607432908447102
CYTH1	146.374984466667	163.367003966667	0.158447607100509	0.023622806747427
CYTH2	37.5459147966667	26.0444141266667	-0.527681959279489	0.000360813404465945
CYTH3	16.2037142833333	13.6004098433333	-0.252674424411238	0.00373101746732084
CYTH4	26.57727202	26.8845102033333	0.0165821588737529	0.731842136368326
CYTIP	150.771540766667	203.094023866667	0.42978365326389	0.0021153520948882
D2HGDH	2.81189558633333	7.020052419	1.31993877918705	0.000557696767768226
DAAM1	3.50538764366667	5.08519930566667	0.53673032550605	0.0220359441783734
DAB2IP	2.15195285933333	1.53559833233333	-0.48684557604654	0.0697597227245229
DAD1	304.208463066667	293.9545023	-0.0494674144978534	0.353585275330965
DAG1	14.65792852	13.2111111233333	-0.149929424230233	0.115107063105557
DAGLB	33.9850474366667	34.28410849	0.0126398708928392	0.854687425178476
DAK	45.6007922766667	34.2809909533333	-0.411650076527692	0.015687620384026
DALRD3	21.6017313133333	22.6649102633333	0.0693135045451432	0.306831729932249
DANCR	284.5776437	337.529585933333	0.2461916373884	0.00297440997175288
DAND5	0.197288418666667	0.214364715333333	0.119761187486463	0.864065468736559
DAP	114.281434766667	119.281607066667	0.0617805460477787	0.392652195703569
DAP3	252.195992566667	226.1082152	-0.157531940655083	0.015003954561639
DAPK3	97.74025154	65.1624139366667	-0.584912768064276	0.000338146498351154
DAPP1	81.8374736033333	116.867872333333	0.514044865421939	0.0040162139558248
DARS	72.1725541233333	110.5117477	0.614677523693164	0.000181384852650513
DARS2	61.0062970566667	47.7790911733333	-0.352578753097108	0.0219668751683935
DAXX	18.89711551	19.6849185533333	0.0589247076725003	0.176855462452963
DAZAP1	364.8338571	269.040053566667	-0.439418648641777	0.000159519283223114
DAZAP2	158.951236933333	217.247672	0.450756474031738	0.000451701439369578
DBF4	50.75397788	46.98092763	-0.111445699617728	0.136211143899815
DBF4B	10.6000125766667	6.81784065366667	-0.636679190146885	0.0012340847980695
DBI	310.8536249	294.585912233333	-0.0775469633334126	0.441049618000257
DBN1	0.527828351333333	0.885574583	0.746544971253785	0.197314646617061
DBNL	179.210199133333	125.294733733333	-0.51632696779205	0.000124600749225481
DBP	6.88434612266667	11.1382265833333	0.69412800822598	0.0049008604945022
DBR1	21.6685416733333	19.8825087166667	-0.12410225765466	0.056720230314361
DBT	3.99937156833333	6.21058006466667	0.634954698259002	0.00224340239231782
DCAF10	12.37979169	15.10867709	0.287390305124504	0.00631142436519071
DCAF11	33.4991844166667	30.7168636166667	-0.125095056201137	0.0634301425015051
DCAF12	81.1846547333333	104.05764935	0.358104057846866	0.00250316910407955
DCAF13	34.4519557666667	36.84730228	0.0969731143476622	0.299758436249604
DCAF15	53.5450181766667	28.4403869066667	-0.912811261312824	0.0013095982511213
DCAF16	44.89605257	49.0128130166667	0.126570347073314	0.109857097550135
DCAF17	13.1473331533333	13.8829301866667	0.0785419126643473	0.396581470227758
DCAF4	12.89346615	15.3966092533333	0.255972510232661	0.0366245307080508
DCAF4L1	0.550197750333333	0.419908997333333	-0.389873539791459	0.300990635956706
DCAF5	12.0722888933333	13.12287812	0.12038493217939	0.0317028136977654
DCAF6	53.9751098433333	124.0348037	1.20037881287242	0.000224175740109037
DCAF7	47.0816398266667	61.80019104	0.392446728374303	0.00352479111017952
DCAF8	119.754755433333	133.107605566667	0.152510060829468	0.0182972633933009
DCAKD	26.4588916833333	30.56784203	0.208262076284958	0.0235528857778836
DCBLD1	41.87598125	83.08813975	0.988519560581911	0.00623668952240106
DCBLD2	13.41354575	11.3127092233333	-0.245746176674442	0.173234486832534
DCDC2B	2.81036031	1.604948384	-0.808228206755549	0.0452215956409585
DCK	66.9221372533333	91.7962569866667	0.455951807995207	0.00711716686380055
DCLRE1A	13.7152919633333	11.1120608466667	-0.303658929519517	0.0153826190899685
DCLRE1B	8.99707236233333	6.39675831066667	-0.492114651583167	0.0163889942788831
DCLRE1C	20.53640928	20.0315561466667	-0.0359094525527467	0.413043986416269
DCP1A	18.0577698966667	18.5412536833333	0.0381190628891417	0.344873412452696
DCP1B	13.0661726766667	16.62118769	0.347186864578025	0.025204613244717
DCP2	18.141465	27.0424172	0.575933149107373	0.000443762320011716
DCPS	89.4421009266667	87.6416350266667	-0.0293376771443761	0.545285121103426
DCST1	0.814737780333333	0.066411771	-3.6168249327015	0.0379853914356205
DCTD	85.0854330166667	108.569966066667	0.351640999915616	1.71689156592465e-05
DCTN1	72.56131692	62.3681481733333	-0.218391216422707	0.0171621089039954
DCTN2	93.14704504	112.132918766667	0.267627963574382	0.00578027386519616
DCTN3	224.367008833333	191.040384066667	-0.231982914003184	0.00847292796592088
DCTN4	31.2235722366667	24.79679657	-0.332481848242091	0.00112768018361333
DCTN5	27.7214648533333	29.15969653	0.0729722112101108	0.193251194587085
DCTN6	66.2151604733333	67.5538227466667	0.028875840276657	0.700056926000967
DCTPP1	183.518756466667	127.878835066667	-0.521150013894825	0.0125432498520192
DCUN1D1	40.1797758733333	63.02981781	0.649564975973706	0.0032159372160237
DCUN1D2	20.33163037	16.7507681166667	-0.279498655127055	0.0580146393734916
DCUN1D3	4.81488305366667	5.66653103733333	0.234965052222285	0.11701894535145
DCUN1D4	11.7581444566667	14.78427473	0.330403063523929	0.00426128760978854
DCUN1D5	12.1427629033333	15.3643601833333	0.339490967627647	0.000689106475869676
DCXR	323.719964666667	216.986692733333	-0.577139774709826	0.0111195705983679
DDA1	37.0912976233333	27.24101641	-0.445300206967359	0.0170222017373874
DDAH1	16.9324258966667	29.2523417266667	0.788763438902136	0.000386173922824088
DDAH2	2.986672511	4.30347146466667	0.526961848042952	0.0322079857619619
DDB1	225.598191033333	216.917417533333	-0.0566095996319924	0.315400092072941
DDB2	70.24136619	31.2872573233333	-1.16674570964209	0.00267076463312579
DDHD1	6.25779968366667	6.64772508033333	0.0872052423489281	0.414759203140883
DDHD2	6.44343275933333	9.492666205	0.55898386036524	0.0011274035306538
DDI2	16.28682153	16.05880651	-0.0203404050342456	0.90668444602622
DDIT3	17.8195778666667	21.1021388133333	0.243926070284639	0.172076360544171
DDIT4	22.27356344	42.6930957833333	0.938670393397484	0.000742222241387661
DDN	17.5876367	11.6579606333333	-0.593246201795688	0.00463738486024627
DDOST	384.690573933333	373.7417794	-0.0416566327303101	0.201382613450855
DDR1	0.042797774	0.0997773593333333	1.2211767270265	0.0491930529670481
DDR2	3.29728826533333	0.825768789333333	-1.99747022338161	4.7662159369386e-05
DDRGK1	188.145343033333	76.23729931	-1.30327866220984	1.92292693106648e-06
DDT	113.3578817	55.92926583	-1.01920940656652	0.00672655070750478
DDTL	5.268666116	3.91445901433333	-0.428624818561533	0.118738124162818
DDX1	147.866956766667	126.000857	-0.230866148894772	0.0496270877892493
DDX10	33.77998383	36.6950185066667	0.119415587283589	0.157735974012307
DDX11	163.432871566667	135.2497782	-0.27307195655039	0.00704986534945006
DDX11-AS1	1.66145966833333	1.969609462	0.245458325391266	0.534493592085424
DDX11L2	13.6201444766667	8.458286001	-0.687304758605138	0.00514088079045931
DDX12P	70.75270416	36.6111118566667	-0.950503700574712	0.00149097508004363
DDX17	400.016693166667	400.927126866667	0.00327982741587121	0.960311078396702
DDX18	131.4119688	124.526381033333	-0.0776452690881648	0.168962470032941
DDX19A	65.69817178	52.9086320633333	-0.3123501066355	0.0134526513169586
DDX19B	18.5558834733333	13.71523363	-0.436097493778552	0.0188509343666366
DDX20	16.9149863966667	16.6383656766667	-0.0237882868957741	0.74263854932744
DDX21	162.471427733333	194.7076062	0.261123215920725	0.0023738829333011
DDX23	132.476906033333	110.284794366667	-0.264506993016044	0.0779530525007089
DDX24	107.021316966667	106.5343386	-0.00657966646217222	0.899288890678692
DDX26B	21.3633109466667	15.7557066833333	-0.439260793001123	0.0022471938137891
DDX27	70.2142646166667	68.0358902466667	-0.0454681592251458	0.265168123420583
DDX28	23.8408979766667	23.33578488	-0.0308945845081172	0.424434871854871
DDX31	19.4441928833333	19.6846762533333	0.0177336345968178	0.835160871515411
DDX39A	425.0770296	282.679329966667	-0.588557905925122	0.000339465293145727
DDX3X	299.6745961	245.1467342	-0.289751247012029	0.00735626082516166
DDX41	108.619206733333	89.5611787866667	-0.278333810240495	0.00350707405614138
DDX42	121.805528766667	95.6579392666667	-0.348623001641578	0.0108294604916631
DDX43	0.496583597	0.266214426333333	-0.899447853680072	0.152525472957633
DDX46	100.404981826667	99.8209816933333	-0.00841585647168213	0.805917064053969
DDX47	105.4714843	104.801444366667	-0.00919439860357853	0.690536152396841
DDX49	104.59141094	106.753440533333	0.0295181847501359	0.646507277215578
DDX5	400.155339266667	446.716572766667	0.158799619056661	0.00401110714497216
DDX50	40.4612111266667	61.16680268	0.596209360504539	0.000112345004109731
DDX51	18.44787213	12.8520426666667	-0.521456742767763	0.0164130438331715
DDX52	25.3914711333333	27.9388311133333	0.137927679070331	0.0199065145912325
DDX54	51.2513628333333	31.8297448633333	-0.687214775211129	0.00632568281983447
DDX55	26.6800385233333	21.7371225533333	-0.295599773057169	0.0257442978501926
DDX56	96.90056761	76.6414462266667	-0.338380331438651	4.18895713966763e-05
DDX58	3.089250081	7.48324848466667	1.27640801650112	0.0036880601043826
DDX59	49.3001257566667	56.7032547566667	0.201840221291023	0.0156869242828459
DDX6	99.97795436	154.360121033333	0.626618166623735	0.000218092172187997
DEAF1	51.76586922	37.69821238	-0.457505085892286	0.000412323588003041
DECR1	42.6947668266667	58.0177947133333	0.442436211995374	0.0105499234963561
DECR2	15.9201547933333	12.4598888033333	-0.353563170150819	0.181111889437358
DEDD	39.1261621233333	41.6024697666667	0.0885355742114939	0.169182579318002
DEDD2	56.17586029	82.92775499	0.561904723063074	0.000987274758086616
DEF6	108.350914866667	66.05294975	-0.714016439987328	0.00324291764585212
DEF8	16.8554127566667	11.93636334	-0.497848599923049	0.00358097120484332
DEGS1	142.649041233333	163.209470466667	0.194254723842617	0.00485598459459955
DEK	216.9627251	217.9634527	0.00663904527861769	0.857126332146565
DENND1A	14.08799916	10.973956047	-0.360383025625565	0.0271825468860912
DENND1B	50.0605381766667	45.2274764766667	-0.146474299577389	0.0756782529051053
DENND1C	57.3240031233333	82.3260184066667	0.522209092412219	0.00503191562715591
DENND2C	7.632710432	8.520424298	0.158729815476506	0.276471099613222
DENND2D	0.864255743	3.762726665	2.12224830142997	0.00333347686732961
DENND3	25.9550608366667	17.27293515	-0.587502611763312	0.00404210703059889
DENND4A	23.8256288633333	22.7331468466667	-0.0677168899905685	0.475609656530095
DENND4B	48.4739491	34.95869649	-0.471558229633893	0.0147399728122546
DENND4C	12.8058056266667	17.5767962933333	0.456874118481664	0.00826607637560669
DENND5A	0.191606501333333	0.799103104333333	2.0602351455038	0.0108663078290467
DENND5B	10.182080413	5.080897719	-1.00287703707494	0.00307264908926934
DENND6A	20.86732219	18.6922019633333	-0.158808947518731	0.104884753037024
DENND6B	47.0593655033333	47.83681464	0.0236394575089913	0.74612302099707
DENR	43.0131873433333	49.1931259566667	0.193677692263622	0.056727708408343
DEPDC1	32.1622636666667	22.1920939666667	-0.535323149344595	0.0121483182628133
DEPDC1B	46.5417438	31.4785065133333	-0.564158171535555	0.000403564797922256
DEPDC4	1.58647114033333	1.68625258366667	0.087999376390382	0.747643615363353
DEPDC5	12.0464322	9.91936812466667	-0.280285798454993	0.0338528728255724
DEPTOR	369.802907633333	321.8466478	-0.200383125694918	0.028451795751145
DERA	49.87089856	39.38910067	-0.340401719529678	0.00443721074133488
DERL1	174.9335779	105.0869667	-0.735223484535528	0.0001049072480521
DERL2	111.172421933333	112.043299366667	0.0112574232850125	0.350775962411223
DERL3	378.147396166667	214.500517033333	-0.817967559685943	0.000725532850165374
DESI1	43.1943681133333	37.2365196233333	-0.214124984052155	0.00956901252357716
DESI2	84.15686061	83.0584618266667	-0.0189537327927907	0.682590337888561
DET1	12.0345835533333	15.3789568766667	0.353771432126234	0.0135035376182222
DEXI	35.3294693066667	47.63066757	0.431018690721738	0.00452914372608954
DFFA	30.68464959	25.88907156	-0.245173880505728	0.015186707887598
DFFB	7.220855809	10.8357984533333	0.585563725455762	0.0049569077732314
DFNA5	2.149303035	3.64884264433333	0.763570030427186	0.00981125064266525
DFNB31	55.58343202	66.9678505033333	0.268813744934658	0.111878239707472
DFNB59	2.16381677066667	1.76796281633333	-0.291490406311324	0.375053656199672
DGAT1	37.02292254	25.88989603	-0.516029612521713	3.98724926170382e-05
DGAT2	28.5510164266667	28.3534332766667	-0.0100186673521442	0.810770444916745
DGCR11	4.17725066266667	3.664077134	-0.189103842818902	0.123222405807589
DGCR14	11.1897757033333	10.7896552233333	-0.052532352942711	0.159861307553259
DGCR2	34.9644472133333	43.3961104366667	0.311677044295657	0.0101129502221833
DGCR6L	86.87763692	59.84003272	-0.537873898154772	0.011279040924161
DGCR8	48.2369379266667	24.18492426	-0.996030308388935	0.000265232908723657
DGKA	3.00436825233333	4.27451796033333	0.50870007754023	0.144859253778751
DGKD	21.4299460966667	26.51534117	0.307199090429194	0.0173515265373666
DGKE	22.83248078	24.2856792633333	0.0890182198320828	0.308598387121186
DGKG	15.6003139966667	11.1218851766667	-0.488173719528724	0.0187902271004823
DGKH	2.19089469466667	1.28551666	-0.769171835582349	0.0729617334263787
DGKQ	0.064702731	0.105001987666667	0.698518125586245	0.17028234061173
DGKZ	36.4801343866667	34.01370086	-0.10099505716846	0.197958126512939
DGUOK	71.7402860866667	77.01623847	0.102379164062292	0.149397385911657
DGUOK-AS1	1.32816059233333	0.921346185	-0.527614359308877	0.441675065198769
DHCR24	162.987784666667	46.3564918833333	-1.81392054696907	0.000264491332747064
DHCR7	140.479290066667	48.69004919	-1.52865859589771	1.08302608958244e-05
DHDDS	36.2305717866667	30.07965889	-0.268419367789342	0.0097922785634963
DHFR	77.9264639866667	58.66638964	-0.409579143146072	0.00183902621206557
DHFRL1	2.49307848966667	3.86209566633333	0.631455597161299	0.00527471034311238
DHODH	27.25381668	21.0087864066667	-0.375465456278411	0.013078325909227
DHPS	96.17317379	64.9261517333333	-0.56683482849878	0.000213780598704587
DHRS1	22.67074325	20.6688177133333	-0.133375823101699	0.0887353285848192
DHRS11	25.8763633933333	12.80836624	-1.01454841271248	0.0126282869431003
DHRS12	0.853177615	1.40937359133333	0.724136067401982	0.00107471677142776
DHRS13	78.91025926	34.00897682	-1.2142972773505	1.45530170879698e-05
DHRS2	1.152079494	0.378592129	-1.60552394424662	0.062151841930841
DHRS3	1.56461435666667	0.463750716333333	-1.75438569278489	0.0970904899073818
DHRS4	10.2219516276667	8.156491902	-0.325649980149473	0.0250389768082553
DHRS4-AS1	3.411220186	4.60048834133333	0.431499130791624	0.0155274403371927
DHRS4L2	12.7974577233333	8.293135513	-0.625867668536996	0.00990760999947606
DHRS7	40.78931003	53.9695674066667	0.403955019943156	0.0311962863716604
DHRS7B	20.59237399	14.28674054	-0.527433351382143	0.0204579282122747
DHTKD1	15.0067671133333	25.2114440533333	0.748465542131688	0.00618511937739526
DHX15	204.331127766667	187.471520633333	-0.12423755263306	0.0746276841719112
DHX16	5.433067471	4.899324011	-0.149184257642386	0.100540251325708
DHX29	29.6433836	28.49762585	-0.0568683986133893	0.244207267743413
DHX30	78.6733625966667	62.4177554833333	-0.333918768016361	0.00318100114443453
DHX32	9.40388168166667	17.49424	0.895551698696394	8.90406123734097e-05
DHX33	37.66591134	27.36058164	-0.461160536445196	0.00523915079821506
DHX34	21.11930696	16.1792908533333	-0.384414117670644	0.0405118325566536
DHX35	10.9474424553333	7.80174647766667	-0.488724843344175	0.0366207733959355
DHX36	69.40628143	95.4481757666667	0.459651388713889	0.00208319506535286
DHX37	26.6385899433333	22.02548982	-0.274343615181647	0.0411543905248883
DHX38	78.7884844033333	57.9524027533333	-0.443116305359192	0.0025511482866832
DHX40	12.5658110566667	22.25118101	0.824378118441732	0.00313500293617209
DHX57	13.20089502	14.7608292233333	0.161138022818644	0.1739279181254
DHX58	2.91600833466667	4.32484849233333	0.568654750037103	0.0412856414036968
DHX8	38.9008182333333	38.22808419	-0.0251675999764765	0.771134562400381
DHX9	179.3695646	156.8848827	-0.193228772671923	0.0082800612630187
DIABLO	12.5217239866667	14.6711052866667	0.228544358662609	0.0422048984128153
DIAPH1	111.7859398	96.3909201666667	-0.21376958148988	0.0373562050405093
DIAPH2	7.689388253	8.07392935133333	0.0704021371487583	0.391081345652482
DIAPH3	9.969624032	5.95729118066667	-0.742882622770263	0.00316640951410328
DICER1	14.81473907	15.6923799033333	0.0830309512231197	0.444873640411095
DICER1-AS1	4.40862676633333	4.24063492533333	-0.0560490565758329	0.78525839354003
DIDO1	20.4302717833333	17.30465877	-0.239547903002976	0.0648433875196944
DIEXF	15.95826984	19.5363933033333	0.291859903558306	0.00552865964549759
DIMT1	119.0632731	105.984875033333	-0.167870066019678	0.0129836922710981
DIP2A	25.8312289666667	20.7695196233333	-0.314648435288916	0.00976783544404484
DIP2A-IT1	3.23518582866667	1.511902983	-1.09748301629965	0.0634074528979159
DIP2B	14.1921268133333	15.4559045733333	0.123067285967705	0.319051830390476
DIP2C	5.08008442633333	7.04973283266667	0.472716110532992	0.0173418698428052
DIRAS1	0.188521877333333	0.462601405333333	1.29503769558998	0.0405675856887786
DIRC2	4.174903014	3.55770558566667	-0.230795556359041	0.270385510619603
DIS3	13.8266937133333	16.5190776	0.25667691560749	0.0276609189144041
DIS3L	51.9176992266667	49.34797197	-0.073235654445806	0.17223966958283
DIS3L2	7.78021564166667	14.00454826	0.84801340005446	0.000346570951129016
DISP1	1.12519459966667	1.31490073633333	0.224779358977725	0.36574562475051
DISP2	0.783067976	0.219242068	-1.83661290130374	0.0603130401875773
DIXDC1	3.30244903566667	2.021129827	-0.708374301549262	0.000487491546974517
DKC1	112.733264566667	87.6019067433333	-0.363879102006125	0.00680631855260078
DKFZP434I0714	7.08799333466667	7.851676433	0.147623473447051	0.217457007663228
DKFZP586I1420	7.755758824	12.8384163933333	0.727127411683254	0.00302098781527192
DKK1	1.88055150266667	1.05493614866667	-0.834000137361996	0.075394278029835
DLAT	65.1141528666667	54.1604202266667	-0.265732221291637	0.00202643882144297
DLD	96.4401616066667	120.341385066667	0.319426893037082	0.00115415354348595
DLEC1	0.357687677666667	0.368225054666667	0.0418873751080003	0.931768381030338
DLEU1	10.0051963593333	7.27303380833333	-0.460120293748613	0.0103272402029027
DLEU2	11.9413680266667	4.709180993	-1.34242004659893	0.000758435096893427
DLEU2L	1.31618469266667	1.368188055	0.0559045912862531	0.777129047801921
DLG1	48.0913632266667	50.8041965933333	0.0791698509703258	0.215004573802023
DLG2	0.297897063333333	1.24227579633333	2.0600996936199	0.00100961091087643
DLG3	7.94889209266667	6.14363413733333	-0.371661489297923	0.00519288904346652
DLG4	0.166392744	0.228305910333333	0.456375685938526	0.329519461532794
DLG5	14.3586522066667	9.34133060433333	-0.620220364034158	0.00700593040737867
DLGAP3	0.587577690333333	0.452569626	-0.3766398573725	0.129740850570344
DLGAP4	11.6758046933333	19.28924477	0.724274675271115	0.00116149790194367
DLGAP5	62.32716902	51.0776187066667	-0.287169918557575	0.0579735118009401
DLK2	1.85159228933333	1.42257834066667	-0.380258356674299	0.0795998007602196
DLL4	1.11173114066667	0.448199412333333	-1.31059526877365	0.0174302270945882
DLST	36.58253708	34.5491699133333	-0.0825040841619866	0.303460896061749
DMAP1	55.1766320366667	41.9771780166667	-0.394452215356958	0.000242665019304743
DMC1	2.298607281	1.22345909466667	-0.909794134521202	0.0210542523756646
DMD	0.162642249	0.345904814333333	1.08867302353654	0.0171278739391593
DMKN	0.376783456333333	4.346322403	3.52798766907686	0.154185512566626
DMPK	10.1268580793333	18.68398581	0.883615616105158	0.00405217153483229
DMTF1	37.66715015	31.58563391	-0.254038358117717	0.0117986517349892
DMTN	0.40195986	3.26644536133333	3.02259816246416	0.00182887013809852
DMWD	28.9997227133333	37.5364152833333	0.372251774105208	0.00592933744977604
DMXL1	10.7559977933333	11.9197725466667	0.148215342183009	0.235896415626096
DMXL2	1.96604414	3.82453973066667	0.959990422953423	0.00560817760919009
DNA2	20.72172754	14.0114956933333	-0.564533315204423	0.000897303534017149
DNAAF2	5.60516728	7.97934529966667	0.509512949763752	0.00355874805215503
DNAAF3	0.0934062163333333	0.0806646046666667	-0.211582803748233	0.778409753786806
DNAH1	3.85202366	5.89436190066667	0.613719076869604	0.0392958017932778
DNAH14	1.30277244933333	0.912199974666667	-0.514163080216405	0.000281374262937473
DNAH6	0.574250345666667	0.288902013	-0.99109956373448	0.0522837164341739
DNAJA1	295.280538433333	359.4160284	0.283568474839541	0.0365763913029975
DNAJA2	57.0110282866667	69.9271018833333	0.294610691121669	0.00290659509013775
DNAJA3	112.877333733333	98.7730906066667	-0.192565857972877	0.0251253887787895
DNAJA4	0.534996933333333	1.29111442433333	1.27101433744756	0.00196160777726995
DNAJB1	97.80471662	127.692773833333	0.38470093911764	0.00649335210353109
DNAJB11	398.1765842	342.419245566667	-0.217644591912074	0.00679026321027312
DNAJB12	29.4519864666667	36.0501990066667	0.291642279849813	0.0229495009196386
DNAJB13	1.455221903	1.89895619333333	0.383967461888412	0.175319749541447
DNAJB14	17.3443592633333	28.16768773	0.699574593074267	0.00201865166700192
DNAJB2	36.4216703366667	42.5607746233333	0.224727321346009	0.00538636556902857
DNAJB4	7.96390436433333	17.8256283033333	1.16240512704507	0.00222027642354573
DNAJB5	2.44330132966667	1.78873496866667	-0.449892157013126	0.264272762729435
DNAJB6	52.3376432366667	75.1438398466667	0.521805878200445	0.000825324900417984
DNAJB9	103.28633761	159.591030266667	0.627730136204771	0.000289930261790905
DNAJC1	155.722962266667	117.539279333333	-0.405838736078041	0.00496753101707674
DNAJC10	122.881262133333	164.866079666667	0.424029662947729	0.00277052684985546
DNAJC11	46.91336776	40.3665841166667	-0.216837562116795	0.0196426379972249
DNAJC13	30.3636576966667	35.4487262933333	0.223388198417622	0.0547997313385255
DNAJC14	33.53432834	37.2862188833333	0.153003797310828	0.00465125423435522
DNAJC15	21.5600473466667	31.41004058	0.542865460565745	0.00118685001404275
DNAJC16	10.0592304053333	21.2797506866667	1.08096131425652	0.00280134558166291
DNAJC17	28.8793600766667	25.60985715	-0.173339568914204	0.0449266718201271
DNAJC18	3.565521085	5.257128081	0.560161948631566	0.0109466450680157
DNAJC19	78.62735723	118.998976	0.597845889611508	5.97143855203231e-05
DNAJC2	52.5416778566667	62.1575681766667	0.242467789554535	0.0467394628803255
DNAJC21	29.0796698166667	34.3843797466667	0.241742432966487	0.00536746404363082
DNAJC24	17.64024238	17.18181454	-0.0379879790064361	0.449047233552082
DNAJC25	12.7238950433333	12.2542913866667	-0.0542533148346431	0.362659774437925
DNAJC27	4.480494466	5.90700684966667	0.398769328433889	0.0229659136441912
DNAJC28	0.609207902	1.28294671866667	1.07445469574928	0.00224252380360126
DNAJC3	92.18969317	82.44854636	-0.161111408104372	0.105493756401965
DNAJC30	13.4307581333333	17.9995356733333	0.422418946762405	0.0167302088862322
DNAJC4	31.1377755966667	46.7448977866667	0.586143017549965	0.000402032171126776
DNAJC5	31.1590662566667	36.10013521	0.212352239790871	0.00214726004308476
DNAJC7	88.85373592	104.79164737	0.238019386729654	0.0185135753541361
DNAJC8	224.175441733333	195.046582766667	-0.20080951810286	0.00364888001942289
DNAJC9	189.303436733333	155.3007498	-0.285635807722273	0.000453475903660375
DNAJC9-AS1	1.831554681	2.007105441	0.1320476357347	0.659537076688709
DNAL1	1.35862588833333	1.85504851966667	0.449308671892667	0.0100937141991698
DNAL4	10.8160729376667	18.94215239	0.808423487532204	0.00350754033777689
DNASE1	4.39620478133333	5.37294052033333	0.289453276579038	0.230710314047802
DNASE1L1	11.006342884	14.0656839233333	0.35384452409265	0.0139603784353161
DNASE1L2	0.837259270666667	1.64321239533333	0.972772619000375	0.0270832969095776
DNASE2	32.1981987466667	74.1971602466667	1.20438398915095	6.51294753138767e-05
DND1	14.3036569766667	15.6036572333333	0.125500167997836	0.232999675967052
DNHD1	4.35817308233333	2.72566676733333	-0.677114300474042	0.000394910187593323
DNLZ	130.129686833333	100.737380586667	-0.369351002412373	0.013517340570378
DNM1L	86.7840964366667	88.8965985933333	0.0346975322362129	0.562448165630806
DNM2	121.202036766667	90.9975858566667	-0.413513766514404	0.00819797150376475
DNM3	0.957116852666667	0.681028884666667	-0.490979082535017	0.0612570577931008
DNMBP	2.20402473766667	2.45789512766667	0.1572829441704	0.320966847759484
DNMT1	181.728071866667	108.781204766667	-0.740351983471658	0.00143316534303583
DNMT3A	8.23826536233333	6.89868177866667	-0.25601988390893	0.0845859756703736
