siIRF4 MM1R	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
CCR3	3.67633501133333	6.14127964733333	0.740271058390263	0.0244767861430763
CCR5	0.328656506333333	12.0254217333333	5.19336313417082	0.00199108430405165
CCRL2	5.750650846	0.268246585333333	-4.42209353503779	0.000450941899680987
CCRN4L	9.16167900333333	15.12077176	0.722847854875189	0.00118043326245032
CCS	47.6669385166667	34.84229281	-0.452149404905287	0.0423560898119972
CCSAP	14.99170112	57.8265733266667	1.94756851747061	0.00022113936256627
CCSER2	12.6186232533333	7.216897786	-0.806103787688466	9.53199884739224e-05
CCT2	299.556040033333	495.552668633333	0.726212475696504	0.00579800422367878
CCT3	550.298111333333	1167.86899166667	1.08559316338553	0.000643894917436495
CCT4	221.1045309	559.2974033	1.33888704287677	0.000177507786147413
CCT5	221.996352833333	407.1923403	0.875174448307701	0.000479870964545104
CCT6A	297.3092631	796.864940666667	1.42237081172013	0.0028152712436887
CCT6B	7.314499227	2.56975561333333	-1.50912793241556	5.97873577159771e-05
CCT6P1	17.79888924	24.1294074966667	0.439005279299104	0.0419301411451162
CCT6P3	7.366821338	6.23125043566667	-0.241520554067776	0.0217546301755432
CCT7	465.079575866667	738.714972233333	0.667540233616228	0.00114600325539935
CCT8	347.703398766667	624.8047813	0.845548324365829	0.000878639866643838
CCZ1	28.0464229233333	60.7118509133333	1.11416137769663	0.000208785367110277
CCZ1B	19.03624352	18.82114308	-0.0163945642039231	0.808127176714491
CD109	14.0331418166667	0.490421879333333	-4.83867088952829	0.000321802756583202
CD151	76.97827337	149.450097833333	0.95714062459915	0.00564898154699483
CD160	2.68170155366667	1.84543145666667	-0.539190535019271	0.0488529208238688
CD164	291.516757366667	285.7777698	-0.0286851209508194	0.0545697496503791
CD200R1	56.7417664566667	0.630174426	-6.4925160468613	0.00221855428277058
CD247	1.698960062	3.49977684	1.04261099386423	0.0131483011074707
CD27	4.397670206	0.272182105666667	-4.01409528981162	0.0341917696975389
CD27-AS1	8.56414201766667	2.58975684166667	-1.72549207362544	0.000558988750748397
CD274	2.29897242866667	0.222926785333333	-3.36634728773531	0.00284150325463716
CD276	22.8682989766667	0.570893082666667	-5.32398466510474	0.000167783183375923
CD28	257.1295026	4.741190372	-5.76110201935677	1.62062911898641e-05
CD2AP	36.3771010033333	51.64197074	0.505513482221251	1.29329309761254e-05
CD2BP2	64.9087618633333	66.07548905	0.0257019608596918	0.533177873124636
CD320	488.657692066667	358.217896433333	-0.447986785967581	0.000528020681088697
CD37	51.5862658566667	0.838044751333333	-5.94381592310981	0.00214740073112532
CD38	19.9956692866667	197.389312433333	3.30328440140059	0.000554701533850329
CD3E	10.5075823586667	9.50725888266667	-0.144329413734476	0.386001629452094
CD3EAP	11.6429995966667	15.827487	0.442969421615992	0.0339388164267763
CD40	20.9777246133333	0.332428074666667	-5.97967216396914	0.00673045887893476
CD44	238.135984166667	17.23797844	-3.7881231399235	5.42940066465462e-05
CD46	276.257131966667	89.3707104666667	-1.62813771178744	5.56510494285091e-07
CD47	79.5478402466667	78.80093906	-0.0136099391998685	0.498766928774638
CD48	253.8191244	175.0629228	-0.53592721279247	0.000749945683010692
CD52	96.5044979466667	1.28352267033333	-6.23241550306988	0.00170337542003907
CD53	381.420464866667	28.7756420533333	-3.72846222878737	0.00073517784613194
CD55	13.4790513066667	14.2414869533333	0.0793808267448258	0.157854187750608
CD58	28.51641967	20.4550573966667	-0.479335272640566	0.00197961584748851
CD59	159.851637066667	56.12339289	-1.51005938551158	3.7082139479434e-06
CD63	155.461554633333	172.2070472	0.147586334569671	0.0255373798271141
CD68	34.5003618233333	4.56743666366667	-2.9171548639172	1.47192645758565e-05
CD7	4.326365989	8.61106976266667	0.993036761074979	0.00339376498166954
CD70	95.7544927366667	292.541407233333	1.61122875873163	1.86174114812042e-05
CD74	1711.162649	1101.65794333333	-0.635300549763339	0.00175138066960993
CD79A	15.3806393333333	1.20146347866667	-3.67825077353383	1.84591433693017e-05
CD79B	87.76708635	16.19943781	-2.43773626795365	0.00117780829800138
CD81	4.05568618	337.755183266667	6.3798880752987	0.00297489147593931
CD82	290.2371784	3.831315381	-6.24324873691264	0.000343058139595356
CD83	0.847674802	14.6690684333333	4.11312254246885	0.0038672768130113
CD8A	0.278081960666667	3.37422847333333	3.60097559926941	0.00124883055801812
CD9	758.494091	7.27402252966667	-6.7042407368394	0.00118505384636619
CD97	3.59282199933333	43.93932777	3.61232343187957	0.00603854052278423
CD99L2	43.53686296	21.16018323	-1.04088533809363	2.9628803342973e-06
CDADC1	3.576027827	5.00947999533333	0.486302890549716	0.0195963362572925
CDAN1	9.18026819933333	13.1345820966667	0.516762091579921	0.011874971960626
CDC123	137.4585755	669.571103466667	2.28424035342911	0.000666495511570333
CDC14A	1.67368162233333	3.75729289166667	1.16666846658334	7.42874028491869e-05
CDC14B	0.288372127	0.430690637	0.578720234782014	0.0144936828947371
CDC16	144.2355874	217.507179133333	0.592635853763983	8.18292614823424e-06
CDC20	102.470612566667	211.9553852	1.04855040161077	0.000538823138477685
CDC23	32.1411165066667	42.8441755766667	0.414679045726716	0.0041334045615143
CDC25A	28.38890686	96.9994811866667	1.77264973301171	5.30501342149759e-05
CDC25B	59.89687762	51.6063396433333	-0.214932492191027	0.0826269769025703
CDC25C	10.6909662003333	11.4218602	0.095405388588336	0.356094704995547
CDC26	44.43134375	145.850432433333	1.71483998473827	0.000104663622700098
CDC27	39.50958985	62.2840869766667	0.656660744995202	0.000358675914368747
CDC34	115.782635133333	100.267443376667	-0.207565654796585	0.0750180676530377
CDC37	262.459972166667	353.476360733333	0.429516322057846	0.0147252931921008
CDC37L1	19.3659464933333	14.4826811233333	-0.419193305762684	0.0181863004633399
CDC40	33.8701533333333	50.37734047	0.572760442994053	4.64540403049186e-06
CDC42	206.889232533333	165.037710733333	-0.326062848067105	0.000852289716287275
CDC42BPA	24.1864722533333	0.242040503666667	-6.64280805651736	0.000400754529562699
CDC42BPB	7.519791909	17.0230176366667	1.17872215871641	0.00217704790530984
CDC42BPG	8.65881041966667	0.406200757333333	-4.41390400107492	0.00111151619199743
CDC42EP2	0.799263072666667	16.9548576733333	4.40688442778659	0.00261295668747438
CDC42EP3	26.56629744	0.595492791333333	-5.47936931856109	0.000120080754960192
CDC42SE1	130.954908266667	113.152531433333	-0.210801273010272	0.00391519127055119
CDC42SE2	87.2710655966667	58.8734699566667	-0.567885751370076	0.00062719948617171
CDC45	48.92024571	52.9686964966667	0.11470835582306	0.22094329275282
CDC5L	33.85807626	46.20513384	0.448553153141712	0.00206938293206322
CDC6	63.7569893	147.071453833333	1.20586184076542	0.000571749393930083
CDC7	26.4642182766667	23.3676183833333	-0.179532336194593	0.0903166265788257
CDC73	38.0601287033333	18.4877337766667	-1.04171204994574	0.00043136328167837
CDCA2	29.3830883166667	52.8970458166667	0.848201114575383	0.00199080736350172
CDCA3	60.9360329233333	97.84234496	0.683163400648517	0.00358124317161054
CDCA4	17.3430332466667	59.4943160533333	1.77839559947831	0.000436717469052853
CDCA5	95.5099545866667	503.322367466667	2.39775970019357	1.37076515554498e-06
CDCA7	30.22881838	135.666508466667	2.16606812005121	2.61912878995283e-05
CDCA7L	93.19891919	34.7156498633333	-1.42472704594274	0.000345343255568708
CDCA8	63.8251750933333	99.85272323	0.645676183635003	0.0115035095454144
CDH2	31.92878114	0.622690299	-5.68019886641516	0.000664686873454266
CDH24	2.51271559033333	3.928020718	0.644555154585629	0.045324417484665
CDH26	1.92638938966667	1.26850034233333	-0.602775442286587	0.012340428328741
CDHR1	1.36962800433333	1.51785287666667	0.148247853675267	0.524794524002026
CDHR5	0.347384191666667	0.287796224666667	-0.271484436331042	0.507722048976551
CDIP1	121.922845866667	37.7446125833333	-1.69162583957228	4.10910139466521e-06
CDIPT	122.479212966667	95.0770801966667	-0.365367413316907	0.00662301474599458
CDK1	63.9091339966667	56.2024529366667	-0.185389040466464	0.123805170944536
CDK10	68.49617054	31.3028740066667	-1.12972821142731	0.00104539712844231
CDK11A	14.1204666566667	15.51015932	0.135425737841722	0.257578066970416
CDK11B	36.54522222	24.9930807833333	-0.548154059337455	0.000312170048514681
CDK12	32.09267186	40.5426124666667	0.337195150032269	0.029664214402926
CDK13	22.2251674066667	32.3626649966667	0.542136129619202	0.00238839171776311
CDK14	107.340473033333	54.5894819833333	-0.975499238900362	0.00031650426703272
CDK16	69.0747169733333	35.69302044	-0.952515754440756	4.08532182097437e-05
CDK17	15.6978537766667	21.66980338	0.46511873710112	0.00522142235432124
CDK18	2.09332598633333	0.263210055333333	-2.99151048486429	0.000534205774019957
CDK19	4.39260330166667	6.913353935	0.654309572768749	0.0153711904457231
CDK2	54.4206843666667	135.6622801	1.31779264134983	0.00108437255864454
CDK2AP1	3.70522309733333	118.287698	4.99659581790845	0.000125814106506071
CDK2AP2	105.6843791	145.4049977	0.46031470490057	0.0158350991503787
CDK4	153.6339468	413.118827	1.42705978170325	2.12637108442971e-06
CDK5	68.6896250366667	79.6725562833333	0.21399065522989	0.0240038494898985
CDK5R1	2.75529123966667	4.036069078	0.550746044082692	0.102568566216897
CDK5RAP1	33.1393279866667	59.1778192066667	0.836512184713392	0.000285136939112722
CDK5RAP2	35.1578235966667	56.3776120233333	0.681276606298968	0.000651662395997226
CDK5RAP3	127.128730233333	53.8958298433333	-1.23804455174508	4.7223103684916e-06
CDK6	24.2841681366667	63.5708433166667	1.38834915988406	0.00714847518672793
CDK7	27.5607932833333	38.9686892466667	0.499697991955442	0.00565152684278773
CDK8	15.9442713633333	36.3214825333333	1.1877849208602	3.47478258845463e-05
CDK9	103.800313566667	98.9747648433333	-0.0686781622522324	0.214768639507781
CDKAL1	17.5073084133333	20.9934153733333	0.261979594852665	0.0946522623526171
CDKL1	1.84028712633333	2.14746605633333	0.222704450919591	0.292939450331523
CDKL3	2.04846422933333	1.47467293466667	-0.474147683482147	0.209767240342598
CDKN1A	146.3643465	27.1101604333333	-2.43265860839399	0.000789823461096686
CDKN1B	303.517510033333	123.558301333333	-1.29658780627968	1.74838865088329e-07
CDKN1C	2.26621603	0.332832982333333	-2.76741508388111	0.00389940006079821
CDKN2A	116.645218533333	200.402250033333	0.780771536356963	0.0052759406982995
CDKN2AIP	40.52536231	19.1242810266667	-1.08341957295885	0.0029249979331311
CDKN2AIPNL	64.1348175933333	44.7922562233333	-0.517858443902735	0.00727794677851882
CDKN2B	1.684478631	9.15820496766667	2.44276272719683	1.37705685709232e-05
CDKN2B-AS1	3.275806509	1.87014412166667	-0.808700689368998	0.00317317843665898
CDKN2C	0.759404831	0.18975299	-2.00074655794037	0.17141944040088
CDKN2D	9.44019087266667	8.08942228633333	-0.222779355037263	0.173837018700517
CDKN3	38.8065584933333	55.06484223	0.504830986245563	0.0200663747629099
CDNF	7.06323423166667	3.47615012133333	-1.02283855223356	0.0171752961804502
CDON	8.67960160466667	11.4577797166667	0.40062677706005	0.0303585419991235
CDPF1	17.61977263	6.100103113	-1.53028977290904	0.0012752764468634
CDR2	43.4177375	61.1338583	0.493687072799246	0.00110066193362709
CDR2L	0.221554565666667	18.08821541	6.35124421058615	0.00296275011634407
CDRT15	1.17502182533333	1.19659879633333	0.0262519626460581	0.951490383317881
CDRT15P1	2.44724003866667	0.457749072	-2.41852674941959	0.00459954418485488
CDS2	14.39967731	15.7041003066667	0.125104810947846	0.219832427021423
CDT1	29.4302787366667	72.38774673	1.29844430284688	0.00342357023645312
CDV3	569.336389733333	371.838272566667	-0.614606042441578	0.000175322497437652
CDYL	26.47570263	53.3586566666667	1.01105337440703	0.000722426701649072
CEACAM1	2.12681243733333	0.128976011333333	-4.04351814407623	0.0324381458440032
CEACAM21	59.8832786333333	10.7143243	-2.48261234251898	0.00264592290746926
CEBPB	9.41388521133333	26.2780598433333	1.48099659613409	0.00944111763773853
CEBPG	22.15695863	25.571789	0.206793231159093	0.0043070663530055
CEBPZ	66.1203345233333	172.549655533333	1.38384566487162	1.86257643739646e-05
CEBPZOS	30.2522649733333	44.6383091966667	0.561239221657576	2.89594573845154e-05
CECR1	80.1827414266667	0.530986100333333	-7.23847383749012	0.000449344180093375
CECR5	69.0068630133333	45.2259557433333	-0.609588859811334	0.00327130069272801
CECR7	14.4244094733333	2.497574908	-2.52991240349812	0.00162160514652132
CEL	0.639839500666667	2.312993798	1.8539794320865	3.21134544853764e-05
CELF1	34.68648381	44.83833743	0.370359183985894	0.0453991081305001
CELF2	150.868064333333	47.79687466	-1.65829925778975	3.11113934158484e-06
CELF6	0.308008680666667	0.731109320333333	1.24711613243616	0.0197990300783068
CELSR1	5.668256111	0.285728533	-4.31018792871624	0.000118523122978328
CELSR2	0.961433177333333	6.06121882733333	2.65634943463944	0.00639845351496331
CELSR3	0.501985333666667	3.620438876	2.85044747477408	1.60462774613574e-05
CELSR3-AS1	5.31998623666667	3.59760682833333	-0.564384985948124	0.306808608407228
CEMIP	1.50845423233333	0.680908706666667	-1.14753763874445	0.00394248259499216
CEMP1	28.7347208566667	2.03506285833333	-3.81964977241717	0.00138165854406631
CEND1	38.6978153366667	5.87340443366667	-2.71998323398657	0.00114583882937857
CENPA	23.49907565	64.0685376966667	1.44701205409205	4.98960648805095e-06
CENPB	44.9362254266667	55.36808667	0.301175722709462	0.0514822146187216
CENPBD1	1.810915106	5.80902263166667	1.68157653485416	0.000131879749383693
CENPBD1P1	20.30864375	13.6794131466667	-0.570087557674369	0.00866541377852198
CENPC	19.7658945233333	30.5161300133333	0.626558767350398	0.000399848953254616
CENPE	18.23616813	34.5805337933333	0.923157523501472	0.000156438693597325
CENPF	65.8960339333333	33.4661356133333	-0.977489666347918	0.00107590831580807
CENPH	44.6829437733333	68.3124391	0.612424068962866	0.000639616320038673
CENPI	12.2906721033333	13.56682332	0.142519142141856	0.135264121922334
CENPJ	9.01147655866667	11.1301677633333	0.30463991774511	0.0144174664292955
CENPK	27.8356612033333	44.6590128	0.682017007202915	0.000809712627573692
CENPL	18.79119652	32.7750821566667	0.802542464262564	0.00411511212659929
CENPM	86.0579807633333	60.0541993866667	-0.519043857519016	0.0676603630551047
CENPN	14.4862085766667	22.7704736166667	0.652484246353099	0.0102356396297865
CENPO	20.8092126633333	20.6115454233333	-0.0137697002621061	0.858133743920696
CENPP	9.21286636966667	11.3283875866667	0.298220539024356	0.0213591631758935
CENPQ	22.3714605233333	49.5029740333333	1.14585575586307	0.0064814346933522
CENPT	70.50009381	21.6018369166667	-1.70647117973937	5.81385947862393e-07
CENPU	29.09321492	33.64101334	0.209538434351327	0.138323882172336
CENPV	3.38359251433333	117.289277233333	5.11537148044628	0.00285035056724344
CENPW	12.7755625533333	27.2946066166667	1.09522908486025	0.000721073650755247
CEP104	24.5509536366667	24.1201569533333	-0.0255397693725454	0.673625946981705
CEP120	12.6990354033333	9.18519274533333	-0.467337015760387	0.000147706420382443
CEP128	5.9884137	40.4583017	2.75618996556856	8.50199689469426e-05
CEP131	17.1175169333333	11.3811018263333	-0.588833205118042	0.0118740966098471
CEP135	13.45132107	9.82407637833333	-0.453354186258746	0.0119770040108023
CEP152	13.6964974466667	23.5113423166667	0.77954990270281	0.000261807624239967
CEP162	5.586700756	5.79037942166667	0.0516613392913253	0.584667858460113
CEP164	8.88000293433333	28.7554190333333	1.69520180288616	0.0032657178704363
CEP170	9.86000630733333	56.34216677	2.51455457240526	0.00034319200669458
CEP170B	4.88703787	10.1186491406667	1.04998451100876	0.0173471241244546
CEP19	10.69942499	30.2199959766667	1.49797020323951	0.000441926893234064
CEP192	16.36247144	28.3135025233333	0.791099554940259	0.00864949391603089
CEP250	23.19294476	10.045231032	-1.20717526236028	4.69497777113275e-05
CEP290	11.5279087766667	10.55043411	-0.127828462715028	0.00669271615488947
CEP350	39.48744284	33.1664994766667	-0.251667191173359	0.000680926172924975
CEP41	2.30230424566667	1.67639919133333	-0.457712765162436	0.0255137327148345
CEP44	8.690552289	6.43983970233333	-0.43242308609936	0.00193324549667717
CEP55	27.56141431	39.48295922	0.518580201194687	0.0109039917388535
CEP57	43.8297353433333	117.390401633333	1.42133257945172	2.19664076298725e-05
CEP57L1	7.728175766	26.1676730533333	1.7595858275484	6.57678939015168e-06
CEP63	15.82733114	9.158693076	-0.789204354767088	0.000699711113607482
CEP68	12.9637401133333	15.8386120933333	0.288963916340411	0.035321736711519
CEP70	15.1006139133333	20.2718108733333	0.424867766666841	0.000538259986462
CEP72	14.0583430666667	13.1801813766667	-0.0930563427782528	0.497522988021522
CEP76	9.07382656866667	37.33542304	2.0407620877015	2.69995870347755e-06
CEP78	25.88456487	51.1365611833333	0.982263079787166	0.00237254526909003
CEP83	21.0303234633333	28.3799682633333	0.432401936013204	0.0088473979937531
CEP83-AS1	1.04521347666667	1.03248760833333	-0.0176731646927951	0.928031310254903
CEP85	27.5141534933333	36.64392871	0.413400244498271	0.000933860001546877
CEP85L	6.39991763533333	6.72450186333333	0.0713740616156101	0.4462466783928
CEP89	10.168349818	5.61686087666667	-0.856249594279889	0.00982450928073482
CEP95	31.76511993	21.8685064166667	-0.538588776048367	0.00357717867988914
CEP97	23.3319527	23.7944334833333	0.0283170515389614	0.717092892239931
CEPT1	23.65196801	64.3149440666667	1.44319376674801	0.000242080456643698
CERCAM	0.780941908666667	42.1259181533333	5.75334908490227	0.00271740844545246
CERK	80.9444889666667	43.2920500866667	-0.902830738553584	1.02136465600244e-06
CERKL	2.55198136833333	4.76407616166667	0.90057868103954	0.0321392914992417
CERS2	281.876901666667	325.436070233333	0.207308901849698	0.00902636740748656
CERS4	0.277194196666667	0.82956777	1.5814627907398	0.0305128071597872
CERS5	18.39799939	17.0051984233333	-0.113573055170832	0.143373675003213
CERS6	13.6661264333333	26.3065609633333	0.944818279204378	7.15676860879152e-05
CES2	33.96031856	14.43054468	-1.23472423666242	0.0012071932442038
CES3	2.96543438166667	3.60936238266667	0.283500549587584	0.2071767967477
CETN2	53.2640447666667	64.0511445366667	0.26606236233856	0.0680145146703315
CETN3	28.3319017966667	44.1471499866667	0.639892857852201	0.000676850540468017
CFD	3.480911414	14.42339855	2.05087413894905	0.000856060317774856
CFDP1	24.2668633933333	54.1602461866667	1.15824665133803	0.00717107468166011
CFL1	1285.97156633333	2163.16259666667	0.75028336715516	0.00101176873277743
CFL2	8.21505376566667	5.40694132433333	-0.603457316817433	0.00936628998136687
CFLAR	37.6334270633333	7.38204697	-2.34992185125511	0.00059198537315917
CFP	0.300615979666667	0.888488721666667	1.56343176324712	0.107115044091659
CGGBP1	81.8645565866667	55.8052841166667	-0.552837234417178	0.000376778972046014
CGN	14.5797410666667	19.2104068	0.397922971956825	0.0226928598905222
CGREF1	0.181520666	5.92695325366667	5.02908496640562	0.0065066044577944
CGRRF1	6.794425189	12.5234872	0.882212931966975	0.0148557705182791
CHAC1	1.51791627533333	6.579905771	2.11597470636776	0.0253628091944058
CHAC2	27.05341585	67.5006251833333	1.31909009950754	0.00143279707606745
CHAD	0.924590626333333	0.335995783	-1.46037161013635	0.019230679744801
CHAF1A	96.5684157033333	99.50801386	0.043261308573557	0.665214753551628
CHAF1B	57.5235926633333	49.8736265	-0.205876672166142	0.131660458651868
CHAMP1	31.8188538233333	116.091592533333	1.86730972154944	0.0011993167254412
CHCHD1	98.65387498	83.93735405	-0.233062733025294	0.0195684388463315
CHCHD10	228.071442633333	397.880637433333	0.802849878365629	0.045976344820886
CHCHD2	1173.342425	2384.85342666667	1.02327649383662	0.000103422619098379
CHCHD3	112.986418866667	268.5699863	1.24914871820813	0.00184796706159472
CHCHD4	121.149375633333	67.6047588666667	-0.841590259524281	1.06317124589832e-05
CHCHD5	84.2295583066667	47.07281873	-0.839432356253135	0.000458055225946642
CHCHD6	20.95639642	21.85045274	0.060272514582335	0.478499476421954
CHCHD7	107.539523933333	139.855244833333	0.379067368517592	0.00920085110080542
CHD1	34.1927485633333	25.77005126	-0.407994990688213	0.000674006450491493
CHD1L	96.5171212166667	58.1642060466667	-0.730653286327778	0.000848893194226234
CHD2	29.9754521566667	27.75385417	-0.111093383716294	0.12954264293176
CHD3	0.299292464	18.55974641	5.95447723507598	0.00283811139646144
CHD4	142.6520737	274.626571666667	0.944970501910352	0.00665127130384929
CHD6	13.6671836966667	9.71817409033333	-0.491958805157549	0.000941746556411004
CHD7	12.6330646	42.7141166566667	1.75750828856656	0.00583829930096419
CHD8	20.5251737666667	25.45491722	0.310549937981216	0.0705208669383362
CHD9	12.25496132	24.3873394166667	0.99276644247744	0.000405447966920071
CHDH	15.03393035	8.407742992	-0.838431750403036	0.00108509755103055
CHEK1	32.5676236966667	104.955371733333	1.68826564511824	3.31382499942196e-06
CHEK2	30.0704005433333	45.5240773966667	0.598285694441896	0.0117908578291704
CHERP	52.91880928	75.89814702	0.520284063996072	0.0510293383203546
CHFR	0.168044458	26.9471365633333	7.32514520404514	0.000278265735128654
CHIC1	14.3620599733333	5.48009397633333	-1.38999015325525	1.02723897383063e-05
CHIC2	20.41318161	25.2781956566667	0.308392429274045	0.065189073690453
CHID1	71.67205793	59.8791087	-0.259358032364853	0.00904543457111518
CHKA	30.5186302766667	91.3753938266667	1.58211550583344	0.000306446370715944
CHKB-AS1	4.26921649833333	2.50677607166667	-0.768138198541785	0.12215367425813
CHM	12.5708257133333	14.68550549	0.224313509405393	0.0656726735481949
CHML	12.4573710366667	102.943018233333	3.04677444341521	0.000847157076703361
CHMP1A	38.3071474433333	47.3274059	0.305062248627727	0.0267721627180558
CHMP1B	42.8102586833333	68.1877630433333	0.671556303709321	5.35544456627782e-05
CHMP2A	268.648036466667	149.8756825	-0.841950970145194	6.06698047021647e-07
CHMP2B	40.1579522733333	59.37097701	0.564072148787701	4.77300126024699e-05
CHMP4A	75.5778025233333	41.8925108033333	-0.851270217969547	0.000703224029241362
CHMP4B	1060.102263	329.287698033333	-1.68678292146123	1.3579872296635e-06
CHMP4C	3.18332981733333	5.99142275133333	0.912361993858537	0.0196342449822617
CHMP5	44.9622393133333	68.5769210966667	0.609009243156526	0.000258831414979462
CHMP6	32.5086142133333	17.34856662	-0.906005588896728	0.00132535112230877
CHMP7	97.54182893	53.78093388	-0.858926216333231	0.000855790322324435
CHN1	1.423412168	0.889186634	-0.678795306512234	0.036235644903182
CHN2	16.4655832233333	2.07070833966667	-2.99125734553815	0.00131046519969193
CHORDC1	34.28789552	134.896088833333	1.97607725535178	0.00167442960936956
CHP1	56.2629264833333	82.81550674	0.557716334042018	0.00896197788658529
CHPF	93.14534699	38.48411557	-1.27522061003987	0.000143413226851489
CHPF2	102.0592222	74.4759823466667	-0.454559398979424	0.00356752881010524
CHPT1	51.0608803533333	50.5582265933333	-0.0142725521428807	0.834104020636321
CHRAC1	30.8718184	97.8610095166667	1.66444370290623	0.000358087061115959
CHRM3	30.3706081333333	10.2473086026667	-1.56743075311979	0.00073000730773997
CHRNA10	2.00603694733333	1.344331145	-0.577459621284037	0.0379790491867363
CHRNA2	1.81244043333333	1.26998293266667	-0.513124472376064	0.0238340725877082
CHRNA5	8.33225533866667	19.6036351233333	1.23434224366671	8.00525491046173e-05
CHRNA6	5.68306840266667	28.3038282666667	2.3162552144202	0.00664068829645426
CHRNB1	4.17452173033333	9.73167041566667	1.22107654176525	0.000264625148659085
CHST11	36.9958520366667	18.5840618266667	-0.993297666373977	0.00261381942773512
CHST12	91.9334345433333	58.1175364866667	-0.661616088655203	0.00147391315280924
CHST14	12.7291799666667	34.1936370533333	1.4255884035781	0.00685688165647582
CHST15	103.984882023333	51.4806068433333	-1.01427283054755	0.00156886120576046
CHST2	0.267029977333333	0.424671122666667	0.669344298876304	0.303540554435708
CHST7	2.40613529033333	5.271850368	1.13159165907357	0.00133395064316533
CHSY1	53.48570585	37.27077743	-0.521108467698509	0.0042164285107175
CHTF18	54.2726411466667	25.9190548666667	-1.06621200672231	0.00487985923837578
CHTF8	75.0403650033333	60.4332788766667	-0.312323626042921	0.00290240991998935
CHTOP	150.8060888	129.714477433333	-0.217355170859516	0.0160479800366482
CHUK	24.8918016533333	33.7955617	0.441163137363574	0.000655748383812065
CHURC1	14.76450823	9.130598398	-0.693351985326206	7.29357428229506e-05
CIAO1	80.2154980333333	86.22816586	0.104278193617704	0.148981689808534
CIAPIN1	70.02106998	46.5605122833333	-0.588682175885248	4.22123828655289e-06
CIART	3.69509433266667	0.391187508333333	-3.23967898862384	0.00791880966313776
CIB1	92.4282099433333	127.200601866667	0.460700349128851	0.000184119670791427
CIB2	4.04745974766667	1.360979941	-1.57237092924486	0.0109002802218369
CIC	28.6624061533333	10.0063106683333	-1.51824957629238	0.00192452912888501
CIDECP	14.29319398	12.6875795133333	-0.171911475675257	0.094107600332514
CIITA	9.23325554133333	41.4172926966667	2.16532193210548	0.000753689113775246
CINP	44.8261612866667	121.211266133333	1.43511093434902	4.59326157551284e-05
CIPC	6.10294361266667	17.6861395566667	1.5350420120344	0.000829888686305738
CIR1	83.6416129733333	64.8260463933333	-0.367647295006981	0.00746388005119586
CIRBP	226.520766666667	66.4894539166667	-1.76844588392675	0.00301178893319859
CIRBP-AS1	5.64380930933333	2.88360546966667	-0.968795452752422	0.00208231826147987
CIRH1A	116.3101252	108.1083366	-0.105498915424273	0.0992014120047499
CISD1	35.5328109433333	49.0301198966667	0.464516467087395	0.00531148924544202
CISD2	21.5851075066667	38.06721054	0.818512578771023	0.00595156593451047
CISD3	36.2836914466667	60.54521021	0.738691590541009	0.000315514408939042
CISH	1.18783496033333	5.29413064666667	2.15605939785216	0.00293350300823469
CIT	5.166974797	16.4900689366667	1.67420567812295	0.00737876966435862
CITED1	0.300515693666667	1.436234946	2.25677953214841	0.0290822059413131
CITED2	144.415223566667	26.8216723066667	-2.42875173642582	0.00140530618786618
CIZ1	70.0159247133333	97.2684388366667	0.474288670717017	0.0102834157513462
CKAP2	52.22099777	55.2439423333333	0.0811862542385165	0.0964374583457697
CKAP2L	26.2382198366667	35.3988415266667	0.432032305091151	0.00197935136035918
CKAP4	106.6952009	2.62270050733333	-5.3462984035628	0.000161022925568024
CKAP5	66.1437707433333	104.167110633333	0.655222639357271	0.000170987907624512
CKB	0.424652333	7.118625568	4.06724463792085	0.00636281629149715
CKLF	20.2941423233333	5.158519231	-1.97603446965945	0.0106681976635142
CKM	0.302818170666667	0.605839689666667	1.00048431768739	0.091441142572554
CKMT2	0.665214657	1.00026794233333	0.588494645603315	0.310497193916359
CKMT2-AS1	2.34129092633333	1.48255744366667	-0.659216208349092	0.0501365078897333
CKS1B	225.427000166667	410.676551733333	0.86534225417171	0.00088493996436784
CKS2	273.5276256	1019.71679726667	1.89841007862944	0.000590752197482417
CLASP1	28.8105440766667	25.765086	-0.161179497528138	0.150112590785459
CLASP2	23.51453348	40.72852674	0.7924869192157	0.000209850390569592
CLASRP	122.3398765	32.9851075	-1.89100801296862	3.25502289960539e-05
CLCC1	16.4277246333333	37.6253301933333	1.19557157304182	0.000195839622643757
CLCF1	2.288239866	3.43598590366667	0.586485826404763	0.0608746986961863
CLCN2	5.77423723666667	27.6713955666667	2.26069311845074	0.00636397918873436
CLCN3	25.5593202966667	15.26195042	-0.743910125993914	0.000551561711483967
CLCN4	0.510343899666667	7.27315191166667	3.83303905718503	0.000651389870436867
CLCN5	11.5212590266667	1.58271073833333	-2.86382886827639	0.000382944961408358
CLCN6	11.6542622466667	10.0257810916667	-0.217143040999125	0.0692810748439641
CLCN7	65.8372473866667	50.6452066766667	-0.3784782874659	0.0484886113502599
CLDN12	2.06703980566667	22.10763583	3.4189066763406	1.40952811163817e-06
CLDN14	0.0739376703333333	8.73643609566667	6.88459147561711	0.0050674901030223
CLDN15	18.3285154	26.1101121366667	0.510518720613917	0.00105563777991667
CLDN4	0.343475037	0.662366720333333	0.94742493751933	0.11870253992781
