siIRF4 KMS12BM	CTRL KMS12BM	CTRL MM1R	siIRF4 MM1R	CTRL KMS12PE	siIRF4 MM1S	CTRL MM1S	siIRF4 KMS12PE
FAM53C	27.8267808533333	27.60042828	45.05538315	44.5046965733333	30.17674543	48.02346429	46.0918270666667	26.1501968333333
FAM57A	68.0384784033333	71.68534039	7.813386736	5.372864942	15.0620061933333	5.70803839266667	9.12827542366667	16.4344486966667
FAM57B	1.26677004366667	1.01527527566667	0.372977971666667	0.169042884666667	0.507179093666667	0.118754897666667	0.182282927	0.596927530666667
FAM58A	49.48790281	49.2916637866667	29.7567261366667	27.7645394	36.8918884266667	28.93714804	32.1715522633333	32.0459236533333
FAM60A	91.03880532	91.1216652366667	51.9201570033333	59.9904888266667	121.1501514	67.3367941433333	58.3005371633333	108.675139566667
FAM63A	13.8843470533333	11.4820518966667	23.9724737433333	35.1476159	4.25925237833333	18.85894251	11.58444798	5.56101654
FAM63B	11.25905771	11.1010432033333	17.2765544433333	18.6107861233333	18.2846966833333	18.3829305433333	15.3213459866667	17.7794005666667
FAM64A	0	0.065522774	8.28675054633333	6.14638235133333	0.367906811333333	29.0580148833333	36.43673577	0
FAM65A	43.00141231	36.6332007333333	25.5903371133333	33.71084762	11.439867952	28.1943338633333	18.12905235	15.2337273266667
FAM65B	0.53664661	0.473470483	0.0333636756666667	0.106641665	0.0312107273333333	0.0807459696666667	0.0313529866666667	0.0157965706666667
FAM65C	0.199585772666667	0.160499802333333	0.138483096333333	0.182911745333333	0.139303493333333	0.267711968	0.0878834246666667	0.0374575483333333
FAM66A	0.051100347	0	0.294367202666667	0.487569714333333	0	0.340331539666667	0.386111236333333	0.0387594126666667
FAM66B	0.027655565	0	1.76266938466667	2.81704146066667	0	2.53742707066667	1.323335948	0
FAM66C	2.14261624066667	1.755934389	0.234425922	0.537642900333333	0.198014149666667	0.380979129666667	0.131418069666667	0.205878905
FAM66D	0.156890736666667	0.0286820193333333	0.907147107	0.765720693666667	0	0.837470922	1.146135128	0
FAM66E	0.044736177	0.021421508	0	0.0228960736666667	0.02454038	0	0.0307731483333333	0.0233083526666667
FAM69A	21.0755724233333	21.01556332	34.0085246666667	35.16564124	26.6099228966667	43.0500519233333	41.8816199766667	19.77833578
FAM69B	3.76717435166667	4.02435940833333	2.95044052133333	2.42144793833333	5.29365191066667	1.88871410933333	2.48210966433333	5.266523018
FAM69C	0	0.0172499316666667	0	0	0	0	0	0
FAM71A	0	0	0	0.0262282703333333	0	0	0	0
FAM71B	0	0	0.0710559166666667	0.101010887333333	0	0.0755216093333333	0.0809456703333333	0
FAM71C	0	0	0	0.0303496053333333	0	0	0	0
FAM71D	0.366591662666667	0.262835535	3.50234227933333	3.94965629666667	0.039319447	6.47567166833333	4.701170011	0.0876893796666667
FAM71E1	0.581068906333333	0.423771068666667	0.371365678	0.639435060333333	1.99087118566667	0.281314499	0.350376665666667	2.25714362733333
FAM71E2	0.127141969	0.0718948593333333	0.332217489333333	0.789439556	0	0.273122796	0.204407878333333	0.00943718033333333
FAM71F1	0.032648614	0.0979624273333333	0.0601428706666667	0.591937545333333	0	0.605701676666667	0.0899557283333333	0
FAM71F2	0.686813550333333	0.438814066666667	1.28638781966667	2.952545354	0.103470663333333	2.20142162133333	1.04706562466667	0.0236496393333333
FAM72A	0	0	0	0	0	0	0	0
FAM72B	19.5660410266667	20.67436988	5.643520287	3.503604763	13.0999211133333	3.421372218	4.61569556333333	11.98004773
FAM72C	0.141507445666667	0.192866582	0.175478624666667	0.0476374136666667	0.01547608	0.0248651423333333	0.0375822536666667	0
FAM72D	0	0	0	0.0287736813333333	0	0	0	0
FAM73A	5.90792062033333	5.28529317833333	4.949456162	6.082740993	5.34190942566667	7.30006689033333	5.6090129	5.47846832266667
FAM73B	33.09575177	33.12130682	29.75263507	30.01334364	31.3630365766667	27.2909051233333	25.4868159	32.2802686
FAM74A1	0	0	0	0	0	0	0	0
FAM74A3	0.0210317413333333	0.0163656953333333	0	0.015045861	0	0	0	0.0159524933333333
FAM74A4	0	0	0	0.0185300666666667	0	0	0.0173295533333333	0
FAM74A6	0	0	0	0	0	0	0	0
FAM76A	3.162486738	2.599193284	7.30077922233333	8.36581323866667	6.689892514	8.96193685266667	6.609794267	7.24079576266667
FAM76B	27.0045508533333	23.0778481966667	22.10811199	22.6567769433333	34.38561606	23.2288689333333	21.3496365033333	30.08670521
FAM78A	212.548053666667	197.491455533333	21.0734250866667	24.0653996233333	63.26686409	45.4865004433333	34.7202782633333	81.43291309
FAM78B	0.019936244	0.0414833796666667	0.838353593	0.866517136	0	1.666400311	1.12247318233333	0
FAM81A	2.74847542533333	3.19472738166667	2.411906352	2.119158837	0.020862363	2.693316358	2.40451238633333	0
FAM81B	0.0884559776666667	0	0.171402663	0.279210869333333	0	0.0975993843333333	0.0420884006666667	0
FAM83A	0.224113120666667	0.119064214666667	0.037038234	0.097491851	0.157082905	0.142920196	0.140281293333333	0.0627825056666667
FAM83A-AS1	0.307183872	0.144478661333333	0.034341779	0.117788173333333	0.0316542666666667	0	0.094916118	0.109607465333333
FAM83B	0.072882582	0.0260888106666667	0	0.0304087023333333	0.08596209	0.086978742	0.0614172946666667	0.0577530696666667
FAM83C	0.0529950316666667	0.0542059013333333	0	0	0.507216571	0.143096992333333	0.225780579333333	0.485573852666667
FAM83C-AS1	0.187848767333333	0.083740773	0.428125377666667	0.195774181333333	0.0956274593333333	0.405805835666667	0.0872160836666667	0.211670944666667
FAM83D	39.11141656	35.5074417633333	38.6297527566667	24.7816359966667	32.7965825266667	29.1316758266667	41.5631466333333	33.10090667
FAM83E	0.140036752	0.260136582333333	0.0732236763333333	0.0726794606666667	0.531422946333333	0.0541570803333333	0.0159599793333333	0.393525862
FAM83F	0.038245069	0.01488006	0.0369355853333333	0.027360074	0.0880336056666667	0.0740994253333333	0.036805511	0
FAM83G	4.70231147366667	4.70742379233333	24.9974979233333	26.36905668	6.68848114333333	24.5375585466667	18.5575553166667	7.223275845
FAM83H	60.2089303666667	59.8350468133333	2.64208380933333	3.98925022933333	6.11031830766667	2.39692404933333	1.49861658933333	9.29874633933333
FAM83H-AS1	12.03469231	10.0957954073333	0.097326043	0.144844060333333	0.572588786666667	0.177283526333333	0.125453015333333	0.791913792666667
FAM84A	0.0420497703333333	0.0194028676666667	0.0996917956666667	0.139216223666667	0.09663167	0.0652357256666667	0.119964784333333	0.0378375843333333
FAM84B	0.119873914666667	0.0481783793333333	12.55658018	10.3430833196667	0.0981039766666667	7.66158717766667	8.734896825	0.0132040926666667
FAM86A	23.38257505	25.4489784966667	68.3605346	75.0596907366667	17.24444928	55.8157097366667	49.97449042	13.8515499366667
FAM86B1	0.0851143946666667	0.014448056	1.24786510933333	1.84464189	0.0144343333333333	1.734846026	1.17974767933333	0
FAM86B2	0.027329203	0.052046411	1.95856952533333	1.674065333	0.341827773666667	0.586421764666667	0.749697305333333	0.217091034666667
FAM86B3P	3.62529819833333	3.81585609733333	9.648205897	11.9144163133333	7.82393321933333	7.10256895866667	5.286787433	7.44397127533333
FAM86C1	13.9212390066667	13.61366097	18.1666763266667	21.16566004	16.18175275	17.5713056533333	15.7542945433333	16.0392017133333
FAM86C2P	19.0203836666667	19.22067795	13.93258297	19.2150035166667	18.0146986933333	16.0607120866667	11.7294398333333	17.74527238
FAM86DP	20.8232874333333	20.6799279433333	16.5897263366667	16.81112788	12.6744088866667	17.4527572866667	15.7805221866667	11.00078273
FAM86EP	5.695436118	6.71850519266667	9.89742851666667	12.0383844233333	8.40711298766667	10.4021566383333	8.90260281833333	7.68109815933333
FAM86FP	3.957027346	3.40245221533333	21.40565269	29.60958645	1.00572722666667	34.8916262433333	26.1610571233333	1.09452248033333
FAM86HP	6.18289754333333	6.28865553533333	3.12014146266667	4.28821123533333	7.612063538	3.69260662066667	2.46182211366667	10.083499064
FAM86JP	2.90160374866667	3.10472911266667	11.8651579166667	12.9864770566667	1.59491336066667	9.455810532	7.92177510266667	1.47954016966667
FAM87A	0	0.008777563	0	0	0.0179034503333333	0	0.0109964353333333	0.0277396176666667
FAM87B	0.472836651	0.700837402333333	0.621959493	1.16074679266667	0.516004511333333	0.773147811333333	0.406096911666667	0.759978065666667
FAM89A	29.3293332466667	33.19512036	17.3078794233333	13.58335463	2.821382299	16.7261912766667	18.06770023	1.94167764133333
FAM89B	146.2934988	163.815073833333	109.271904466667	82.0757878133333	136.060909533333	118.541696633333	91.9380037066667	152.360278566667
FAM8A1	27.88516396	24.2011007133333	23.2998381333333	29.6676994333333	18.5329392533333	31.7583058433333	20.97719244	18.46551548
FAM90A1	2.945473262	2.55569279633333	0.597008703666667	0.698127120666667	1.49971998266667	0.539282995666667	0.408767575666667	1.44581160266667
FAM90A10P	0	0	0	0	0	0	0	0
FAM90A25P	0	0	0.020172362	0.101825642	0	0.178599516	0.0863206006666667	0
FAM90A27P	0	0	0	0	0	0	0	0
FAM90A2P	0	0	0	0	0	0.047108062	0.0426438623333333	0
FAM90A7P	0	0	0	0	0	0	0	0
FAM91A1	73.8587837033333	69.1167215833333	56.64884418	53.38484042	47.30104847	34.7839487666667	37.00339424	39.44665474
FAM92A1	6.25815413833333	5.70572027433333	6.26129124833333	5.722576557	6.44308536833333	8.326588388	10.75812552	6.36940806066667
FAM92A1P2	0.030235792	0	0.0161986883333333	0.041420932	0	0	0	0.0136147363333333
FAM92B	0.0781939293333333	0.0371369113333333	0	0.03224266	0	0	0	0
FAM95A	11.4298878466667	10.7708556033333	0.0963310143333333	0.126669321333333	0	0.0302779783333333	0	0
FAM95B1	0	0	0.0252801616666667	0	0	0	0	0
FAM95C	0.0591320133333333	0.036317049	7.11533443566667	5.00551543933333	0	1.64240992266667	1.640626094	0
FAM96A	55.9490556433333	56.1500017033333	61.3054502666667	61.2890880966667	82.0107697266667	73.3958193966667	83.51140339	78.6595073033333
FAM96B	77.0950582466667	80.56915727	152.6109145	146.093631066667	61.9753719433333	147.212096933333	168.222829633333	58.6914775566667
FAM98A	62.9557836733333	74.9671668433333	88.56649905	91.7404467066667	135.312171533333	74.37192656	83.86030136	108.4133799
FAM98B	37.6068277566667	35.3439533466667	41.75783163	37.61103313	32.1844583266667	41.1302804066667	46.46465475	33.6011835733333
FAM98C	36.6264576533333	38.2962432966667	27.3777924266667	25.25914455	8.01099977233333	18.3488445833333	19.8075530566667	9.33884526366667
FAM99A	0	0	0	0	0	0	0	0
FAM99B	0	0	0	0	0	0	0	0
FAM9A	0	0	0	0	0	0	0	0
FAM9B	24.94934069	20.80659597	0.174505749	0.190089034666667	0	0	0	0
FAM9C	0.0631119823333333	0	0.0316874743333333	0	0	0.0296536803333333	0	0
FAN1	12.94534327	13.7482889233333	16.3943174666667	16.61706871	18.5804125066667	15.8644874366667	16.54097679	20.0115570533333
FANCA	20.4111268533333	20.2457096666667	29.0590346833333	23.49256409	9.12134248566667	16.0304565766667	19.51064424	11.2919631733333
FANCB	12.2103910533333	13.0858510833333	8.82635390166667	4.66473103166667	13.19876476	4.74532333833333	8.68320967533333	11.83565804
FANCC	9.17904793966667	8.617053089	8.82801585766667	6.07508253066667	21.55545227	7.055206004	9.292489779	23.0554146733333
FANCD2	59.9747503933333	61.6777720866667	36.0953227833333	22.7768668166667	46.3617859166667	16.2096261733333	28.53246441	41.57900372
FANCD2OS	0.563811618	0.298047042666667	0.344799227666667	0.177515386333333	0.134779784	0.104951951	0.090881791	0
FANCE	32.0807088533333	35.2281091633333	17.4838662866667	12.43099971	21.49662379	10.68166508	16.4515007966667	20.65707948
FANCF	24.4554909333333	25.4570686766667	23.51476436	23.0348058466667	47.6826710466667	28.79636844	28.6167406133333	42.8419813866667
FANCG	75.1516403333333	76.41346423	83.1380132833333	49.3920743966667	44.0773936666667	45.6199949133333	80.4294817	46.15803764
FANCI	78.0026851733333	77.4314319466667	142.037697566667	87.3067229133333	118.221669066667	89.6984191366667	152.988000033333	112.875529666667
FANCL	21.7387234766667	20.77022502	35.9004944233333	28.87046876	33.8878927133333	26.6689936633333	35.4312070333333	38.2492859133333
FANCM	8.23795967666667	7.98410763233333	4.731575004	3.313194756	8.01159265933333	2.83007077	4.97668137333333	6.36517579433333
FANK1	0.194608167333333	0.125466086666667	0.202290108666667	0.801578569333333	0.164829030333333	0.292507262333333	0.346661850666667	0.104810458
FANK1-AS1	0	0	0	0	0	0	0	0
FAP	0.042644762	0.036347927	0.0412473683333333	0.159874305333333	0.128959217333333	0.204012041	0.126700359666667	0.050738561
FAR1	76.1671565966667	76.58600796	73.8931148866667	58.5556157233333	87.2520736833333	64.0754355533333	84.4543968966667	72.65545024
FAR2	0.693088071	0.61148525	12.0663202866667	9.50159909666667	9.45131110766667	13.52718544	17.3579258966667	8.92969265233333
FAR2P1	0.026261783	0.00681180466666667	0.0166108283333333	0.089787331	0.0713140446666667	0.00802460133333333	0	0.0905483433333333
FAR2P2	0.148938295333333	0.135496079	0.0133964266666667	0.054347328	5.45086802133333	0.0407161263333333	0.053955012	5.01822100866667
FARP1	0.204449992333333	0.212977083666667	14.7742994466667	9.611214494	0.19833396	9.36187840033333	11.22132143	0.0636754216666667
FARP2	5.697683109	5.893059947	9.08647202633333	9.62525360333333	12.33232559	14.3640033933333	15.03140089	9.95763993033333
FARS2	26.8516409733333	26.87212575	15.1720110666667	15.23253716	27.3560364033333	16.1371050133333	15.22493118	27.09946793
FARSA	244.102035033333	259.190178933333	224.1198141	210.658647266667	251.474966233333	145.5303633	169.118679133333	237.6465732
FARSB	117.5389802	122.804208433333	185.014435533333	162.084807133333	236.198461566667	171.685764733333	210.2551942	210.2513318
FAS	58.35465611	55.5734586666667	19.0567223033333	18.48252317	19.02558661	20.1852673533333	18.2696027133333	31.6610032133333
FAS-AS1	1.82036918633333	1.75415527666667	0.342407572	0.062620345	0.182695718	0.120788652666667	0.195927261666667	0.060245662
FASLG	0.116978069333333	0	0.021392028	0.0786220523333333	0	0	0	0.0371091976666667
FASN	88.91838931	112.197695533333	225.981317766667	135.9756211	167.5070363	72.7924859633333	86.1328940333333	147.0224102
FASTK	149.359227033333	144.404252966667	180.017971266667	183.524646466667	80.3349001766667	141.2444883	141.334213066667	89.21301582
FASTKD1	42.3105764266667	44.0030290433333	49.89770347	45.1064794333333	62.1122017233333	58.3886636	76.1921036966667	57.2516330733333
FASTKD2	17.6351037033333	18.3629399533333	21.9767417766667	23.18551679	34.7210637833333	29.4642231166667	29.7638082733333	31.2997110466667
FASTKD3	21.0012803766667	19.26543902	16.1062599733333	18.15421971	39.0945135933333	20.086206	17.95848738	34.46749987
FASTKD5	41.7394287133333	47.6870121466667	29.8009863	24.6556263	33.2277177766667	22.5750102666667	23.9867017466667	28.8733693633333
FAT1	0.108303219333333	0.0562859813333333	15.71902795	15.44934917	0.466538082666667	24.4655046666667	24.0688187466667	0.107218350333333
FAT2	0.0326304796666667	0.0145398916666667	0.134852338333333	0.136158660333333	0.162529499	0.128903200666667	0.163198633666667	0.0536777753333333
FAT3	0.0321722016666667	0.0120197143333333	0.0110643573333333	0.016558517	0.0129557516666667	0.0123846216666667	0.00505520833333333	0
FAT4	0.0257803473333333	0.003824349	0.135453172666667	0.169342367666667	0.0602727393333333	0.399471882	0.254546378666667	0.019269195
FATE1	0.0552396213333333	0	2.705659407	3.95054011666667	0	0	0	0
FAU	3037.38455866667	3040.039082	1436.659189	1585.466358	3609.70861133333	1728.52883633333	1739.90120066667	3736.20522433333
FAXC	0.089586814	0.068965617	0.400418499	0.143905701666667	0.0147226526666667	0.153098307	0.372939625333333	0.00399051766666667
FAXDC2	0.306233719666667	0.333103943	1.16508439833333	1.41469177466667	0.430628713333333	0.880481914	0.587306177333333	0.318274199
FBF1	4.96668426133333	3.94889312266667	8.039265201	7.89619997033333	5.54403809433333	4.48363479733333	5.61010557566667	6.06723033333333
FBL	891.447495066667	1001.8986271	731.081223	653.3443297	401.566315733333	499.566326066667	611.7672844	337.1391672
FBLIM1	0.586594692333333	0.285654141	0.0101369726666667	0.038737979	0.558669633666667	0.289479213333333	0.545651853	0.158465738
FBLL1	0.112295185666667	0.0873816763333333	0.069590176	0.0535564393333333	0.066999942	0.070350414	0.0318418253333333	0.0567836383333333
FBLN1	0.144402029333333	0.0389155643333333	0.0227562273333333	0.0768715083333333	4.81764986833333	4.384556205	3.51844958833333	1.34923079966667
FBLN2	0.258581016666667	0.152804865666667	0	0	1.38665590866667	1.077057606	1.12113064833333	0.372266643666667
FBLN5	1.70703311466667	0.953755668333333	0.0290518786666667	0.0750334333333333	0.490161129666667	0.602066011333333	0.459187813	0.131922581666667
FBLN7	0.307597727333333	0.0823006613333333	0.0672827093333333	0.126820498333333	0.358495486666667	0.234040813333333	0.105730464	0.285654775333333
FBN1	0.184292242333333	0.074872601	0.958483834666667	0.882848925333333	1.07922947733333	1.52394378133333	1.540751013	0.535017530333333
FBN2	0.0359235826666667	0.0148277773333333	3.81823900266667	2.50786441833333	0.267952319666667	0.831179634666667	0.995167691333333	0.0429698703333333
FBN3	0.207339372	0.12519892	0.0436900466666667	0.189168197333333	0.00392449033333333	0.0215205193333333	0.0134217583333333	0.020854526
FBP1	82.11558004	63.7141259833333	2.52838392333333	11.8848776653333	3.19047415533333	17.0611131366667	3.648705575	4.79793858333333
FBP2	2.19393331033333	1.338871325	0.029457615	0.0476694856666667	0.480470686666667	0.02756694	0	0.215963225
FBRS	87.51019187	87.0039164266667	76.5949226333333	109.114661766667	47.21512346	110.852049333333	73.24501598	59.0457109233333
FBRSL1	62.5688175366667	69.7728026066667	6.52391622366667	7.26354814466667	44.4987121566667	16.3682226166667	14.33447615	42.8684327533333
FBXL12	46.5665225533333	44.2479624433333	41.22362267	41.4546876433333	49.1605283766667	52.6654580166667	45.5763902566667	62.4295109633333
FBXL13	2.45093743533333	2.12057191866667	0.359664824333333	0.660216856333333	0.827774689	0.333796317333333	0.386209687333333	1.37907447233333
FBXL14	25.5073655033333	23.75875976	23.3532418666667	22.1395492133333	22.4897253333333	19.6936800266667	19.5982411566667	23.8412819266667
FBXL15	34.7937683766667	37.74431486	27.1056343333333	26.1592800233333	13.11124162	23.0273092966667	21.24794948	13.6802601133333
FBXL16	29.4402357166667	35.0294468766667	0.160834920666667	0.243961635333333	18.2358825266667	0.147199635333333	0.073600948	15.8833497133333
FBXL17	1.41036187066667	1.07765751733333	7.896051311	9.22863421633333	1.914706657	10.306790354	7.29288818533333	2.416266416
FBXL18	7.575012994	8.54855695966667	5.26868088133333	6.48290034466667	8.79716414833333	6.59220304366667	6.01616368966667	8.48913241666667
FBXL19	45.8544627966667	48.4080744266667	17.98140143	18.5910127633333	31.2390804166667	15.9342321266667	15.0446165633333	32.0973055033333
FBXL19-AS1	6.14424821966667	5.510237898	4.80117464833333	3.87452342733333	8.23552553266667	7.69145482566667	6.800357034	7.893300824
FBXL2	0.279760971666667	0.295946344333333	1.289015293	1.66643648466667	0.311734651333333	2.71665240533333	1.62594717	0.430473789333333
FBXL20	5.34785620733333	4.915066204	2.85524880333333	4.631476679	4.818153414	5.507894974	3.22402473366667	4.331153579
FBXL21	0.022075122	0	0	0	0	0	0	0
FBXL22	2.46496614366667	2.640773018	0.448674493666667	0.613993301333333	0.586686625333333	0.415923153333333	0.532415635	0.969512785666667
FBXL3	22.6213745733333	19.1513470933333	43.7128799433333	44.0063036266667	20.6684654533333	56.8475477966667	50.59765328	19.8425894966667
FBXL4	13.4692920566667	12.3884040333333	7.91219478133333	12.6641860633333	8.54501047266667	13.5846371866667	9.192022152	7.858662045
FBXL5	17.87209899	16.2589017833333	21.7829661333333	23.0208260666667	20.1928879333333	30.8239915633333	26.5937634433333	21.22471074
FBXL6	201.510063	187.0888798	58.4720993133333	48.29427337	40.3714621933333	28.95326476	28.93668651	48.33774844
FBXL7	0.214888846333333	0.126987763333333	27.4275196533333	17.6595976966667	0.369069592333333	13.6682194566667	21.1097026466667	0.132804369
FBXL8	8.16518681966667	8.31760142466667	9.340039065	16.7521283133333	2.26325228633333	10.5184549416667	5.62086247266667	3.66218931933333
FBXO10	5.91870492533333	6.03357893366667	7.98719184133333	12.05222883	4.07988997133333	15.7726454433333	9.85350895366667	3.82901950033333
FBXO11	50.0160247066667	52.8430907433333	35.7210944033333	36.4336424533333	40.61085735	43.0957520633333	36.15036773	37.0804507666667
FBXO15	0.258943573333333	0.176000402333333	0.0788684346666667	0.194819321666667	0.01981386	0.0414756513333333	0.243292703666667	0
FBXO16	7.13401144333333	8.36845653066667	20.8990985666667	21.2686538266667	9.11014138433333	20.6621993833333	18.1562296166667	10.344673176
FBXO17	0.194420531666667	0.271986383	0.031947002	0.0965004413333333	0.176566165	0.0620949076666667	0.197120916	0.109862029
FBXO18	37.8136242433333	53.5621151866667	66.3255368066667	62.53956791	147.897929	73.8697439333333	96.8944379833333	98.1621538166667
FBXO2	4.44347465333333	3.02427358566667	4.11064963733333	7.61867180733333	0.689210943333333	6.46142502833333	1.66253999633333	0.527767788666667
FBXO21	31.8983220633333	29.91761254	18.43719438	19.4126565333333	32.6467062533333	19.39015172	19.35674812	29.40892567
FBXO22	11.3487943266667	10.7105159446667	20.9516115466667	21.6720676366667	31.89489954	19.9217193233333	20.6056733433333	29.1612100633333
FBXO22-AS1	0	0	0.170744636	0.080407253	0	0	0	0
FBXO24	0.468888724333333	0.513558738666667	0.059496086	0.143273535	0.319560175	0.0740770206666667	0.070345011	0.420977608333333
FBXO25	23.3692231666667	25.16434639	41.1516765866667	41.5998255533333	21.26635656	43.67201313	37.2300561966667	19.3523173966667
FBXO27	0.346893482	0.481124539	0.062836608	0.0715082663333333	0.0157862363333333	0.0809384413333333	0.0138223593333333	0.057578256
FBXO28	17.7050698866667	16.8810692366667	32.2683005033333	34.94259358	48.3391748266667	43.2340812066667	38.5904823833333	40.2846325633333
FBXO3	27.3998950133333	31.5529677633333	31.3045924166667	36.07518114	17.1225752366667	39.1124372066667	29.05691612	13.8193401033333
FBXO30	20.9213387533333	21.9628216266667	11.61197794	11.2706614566667	27.8456664533333	10.0723661996667	9.97156368033333	23.01806497
FBXO31	7.19175406466667	7.94842632166667	8.523524783	9.351911758	7.892188293	8.18275553866667	7.450370677	7.68918294666667
FBXO32	0.673283108666667	0.598323103333333	3.927656341	10.632389519	1.967631506	8.53043992633333	3.259453005	1.88725167766667
FBXO33	12.52588795	13.4400633533333	9.66999877066667	10.7655876133333	11.2146173133333	16.4080695733333	11.93492779	9.39192937033333
FBXO34	27.5777814933333	25.4242073166667	13.6345208833333	14.1140115033333	11.1015133433333	20.86236397	18.36115751	10.2901719533333
FBXO36	1.46221453433333	1.259127311	0.642831001	0.947764573	1.56535200333333	0.864954478	0.817980593666667	1.85865450033333
FBXO38	16.1349341966667	15.89546066	30.50083298	33.92705018	15.55219928	35.97800542	30.8491284	13.3563563133333
FBXO39	0.04751382	0.0184862653333333	0	0.235114926	0.0214127376666667	0.363283092666667	0	0
FBXO4	22.8829098633333	19.91371974	8.69221098333333	8.65069810333333	8.88120396466667	5.53374311066667	5.62194315266667	10.69473266
FBXO40	0.107882262333333	0.0822974383333333	0.635245136333333	0.547939521	0.0686834233333333	0.461653020666667	0.276639278333333	0.0558415013333333
FBXO41	39.6007998366667	43.9446962	30.3982607633333	37.7819197133333	34.0316755933333	14.0197329033333	11.3106750133333	35.1600283466667
FBXO42	27.73422676	24.8897284333333	18.3572215133333	18.18133608	23.14752575	19.22381541	19.08131847	24.5066422233333
FBXO43	15.96200106	14.9176576233333	1.585333432	1.213339413	9.08120724433333	3.22545347033333	3.545938364	12.0560671133333
FBXO44	22.1515187633333	20.64491969	11.21397252	14.8774243633333	6.912155652	12.5427638833333	7.890815678	7.21193707133333
FBXO45	31.99475356	33.7056112066667	38.3331887133333	32.1285070033333	45.3389312666667	53.22244042	60.3718414933333	40.6438247833333
FBXO46	34.51092872	35.0164149566667	27.7800056866667	27.46900096	12.3101458433333	28.5142442566667	24.68709379	14.0335163166667
FBXO47	0.064436961	0.026773766	0	0.0654474406666667	0.0159233886666667	0	0	0
FBXO48	2.85143898566667	2.742045768	7.31941943	5.372693913	5.25651357066667	5.44043291833333	6.86859235	4.55430982733333
FBXO5	78.55562846	70.3426613833333	46.5370192533333	27.7978032433333	83.04894578	31.0748329033333	52.41892852	79.18952531
FBXO6	15.1564362133333	14.7342372266667	11.6985984433333	10.4065509296667	10.0542792986667	12.46789716	15.6053551333333	8.96669177333333
FBXO7	96.7241445233333	87.59221504	107.4761293	117.690072233333	69.60986508	154.7308588	133.5065405	68.46697783
FBXO8	8.37516777933333	7.25913343966667	11.6966750833333	12.9802207433333	8.458284065	18.1465013266667	16.0250212466667	9.187541335
FBXO9	39.08472616	36.37011059	25.6150621233333	30.5958522033333	41.6277255766667	34.6392629033333	26.1936395866667	38.3314242766667
FBXW10	0.168055966666667	0.0807501616666667	0.0461207373333333	0.208963187666667	0.008731662	0	0.0314046173333333	0
FBXW11	21.57442045	22.0392870666667	35.4628493766667	38.9306953566667	24.6530890333333	48.4544723533333	42.8815285333333	22.86457852
FBXW12	0.236153938	0.057859958	0	0.0730756583333333	0	0.0472097803333333	0.0527224546666667	0.0232661013333333
FBXW2	23.5414283733333	24.0048979933333	27.02654864	28.8143481833333	55.7177352033333	35.1785801266667	33.0589852766667	47.81575615
FBXW4	18.24194084	14.4362654466667	31.1233753966667	37.1513305266667	9.313802161	37.5840960533333	30.1251587966667	9.133549527
FBXW4P1	0.732061079	0.847189849666667	6.52809552333333	5.35711172	1.109876697	2.151554756	2.53434896366667	0.868315390666667
FBXW5	114.008511733333	108.611537266667	177.213727766667	176.2023094	113.0713783	165.749255866667	155.076648533333	139.188406066667
FBXW7	9.71941843766667	9.24028732466667	11.89781336	13.07455356	11.7197842866667	16.1488498666667	16.11660668	9.90280145833333
FBXW8	20.08635969	18.14089789	9.278329059	11.04419191	11.5466156166667	10.6086443116667	8.334774756	12.1494230266667
FBXW9	19.1615492533333	22.5735575033333	18.8002195833333	20.9258970666667	20.23578489	16.0451771233333	17.34568495	21.3941290233333
FCAMR	0.0248395066666667	0.034803295	0	0.083258402	0	0.0133723926666667	0	0
FCAR	0.137071619333333	0.0646764463333333	0.047473	0.142725672333333	0	0	0.0180190666666667	0
FCER1A	0	0	0.130163936	0.243664577666667	0	0	0	0
FCER1G	0.969074224	0.423772897	4.51072041233333	4.127305961	0.307637002333333	5.77185828166667	2.461056465	0.337220095
FCER2	0.427618071333333	0.569580337666667	0	0.343207314666667	0	0.0216117126666667	0	0.0194100916666667
FCF1	110.143040866667	109.798186033333	26.8670226333333	26.5196617766667	106.7043787	27.52673228	29.1391713833333	94.9756065266667
FCGBP	10.8440752186667	7.93103056366667	0.072496667	0.158062523	0.319321036	0.130527576333333	0.023498921	1.86722705433333
FCGR1A	0.018199802	0	0	0	0.0164039676666667	0.017102651	0.030231696	0.017898646
FCGR1B	0.013794068	0	0	0.0250940086666667	0	0	0	0
FCGR1C	0	0	0	0.0245939846666667	0	0	0	0
FCGR2A	0.331219827333333	0.166421704333333	0.090379996	0.417333861	0.0297861976666667	0.0153212716666667	0.0667232303333333	0
FCGR2B	0.809356522333333	1.21716504433333	1.11892815133333	1.57215528533333	0	0.157559879	0.156301601666667	0
FCGR2C	0.307497607	0.487677498	0.09176421	0.0763150873333333	0.0436102036666667	0	0.0399810373333333	0
FCGR3A	0.0782743243333333	0.055011216	0	0.0273494123333333	0.0445803626666667	0.0151200733333333	0.0992482046666667	0.016221347
FCGR3B	0	0	0	0	0.012848085	0.0135872103333333	0.0468718783333333	0.010966975
FCGRT	51.16693029	41.24617116	0.246752407666667	0.416941033333333	4.24934427066667	0.496231101333333	0.543370706666667	7.25353706633333
FCHO1	33.5209198333333	27.4186903166667	10.8427209233333	11.95852169	11.9078786033333	6.196009365	5.46270972566667	18.61197
