CTRL KMS12BM	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
ATP6V0B	234.9791579	537.651810133333	1.19413936948979	2.79267403462478e-06
ATP6V0C	439.764278466667	334.036884733333	-0.396723005011533	0.0036605735802758
ATP6V0D1	50.98242348	151.9809817	1.57581894232751	0.000400322881189178
ATP6V0E1	120.130444333333	270.149273733333	1.16915498776404	0.000561448656567772
ATP6V0E2	88.51166765	111.803677466667	0.337028092757936	0.000103452077724967
ATP6V0E2-AS1	13.32839445	0.740692761333333	-4.16948395431436	6.66736496977314e-06
ATP6V1A	58.1887535066667	90.0246032466667	0.629578994578347	0.000371472812318218
ATP6V1B2	31.2682349	98.5373611666667	1.6559730557023	0.000199834542286869
ATP6V1C1	57.2646406133333	17.9187145033333	-1.67617744671595	2.95609264572763e-07
ATP6V1C2	4.651555437	40.0190341533333	3.1049012228251	0.00403962409524989
ATP6V1D	29.4422670066667	75.6293170233333	1.36105682975894	0.00453271112726632
ATP6V1E1	60.45157422	152.139052866667	1.33153871445989	0.000126001834970549
ATP6V1E2	3.497670466	1.275605429	-1.45521222889362	0.0307773047544527
ATP6V1F	509.284020966667	539.7922288	0.0839337542897154	0.0235406638160208
ATP6V1G1	200.7218027	303.388994866667	0.595971421321943	1.4101884844971e-05
ATP6V1H	31.5898356166667	41.4904543633333	0.393319026513177	0.00474262958972792
ATP7A	5.78722165733333	28.2935944533333	2.28953266296449	0.000496632187435364
ATP7B	2.794712301	0.275256296666667	-3.34385230197706	0.00142966498161899
ATP8A1	6.74517069166667	32.39754785	2.26395776332112	6.50048664564604e-07
ATP8B1	1.10201002766667	0.892178918333333	-0.304732388090167	0.307556356385864
ATP8B2	96.04616335	127.520667966667	0.408931201039959	0.00530058048957776
ATP8B3	0.886733039333333	0.128954218333333	-2.78164086364647	0.003200347470501
ATP9B	10.3289695863333	22.8197953033333	1.14358951178382	1.84452118126924e-05
ATPAF1	24.0563538166667	75.9158469766667	1.6579830789055	0.0015655903453954
ATPAF2	10.2832592546667	50.4678789033333	2.29506785760282	0.000208992122948934
ATPIF1	64.6657829366667	189.556551733333	1.55155388613558	0.000171918138610021
ATR	18.80387107	25.11239303	0.417369819852878	0.000600932912569061
ATRAID	117.7829501	135.729647	0.204605164362667	0.0317059895298903
ATRIP	25.3283510733333	12.2265253833333	-1.05073869047606	0.000213157557032888
ATRN	18.9988777866667	23.5834045133333	0.311857796704622	0.000381479979209683
ATRX	26.29925728	25.2315938566667	-0.059790713878801	0.390314113922982
ATXN1	11.6353597533333	9.43239661133333	-0.3028195312481	0.00112888983048465
ATXN10	68.6226989633333	92.04709619	0.423686340696175	9.83171698565662e-05
ATXN1L	8.39321943533333	43.2858328933333	2.36659871491467	3.29134357842579e-07
ATXN2	21.76341555	8.18541680866667	-1.41077720389723	7.50184774063726e-05
ATXN2L	191.508087166667	111.866619833333	-0.775625705724352	0.000133558045017585
ATXN3	10.9849333266667	4.80671435766667	-1.19240313533072	0.00479491048472339
ATXN7	11.5565067766667	15.8037436766667	0.451560976770069	0.0167438790363718
ATXN7L1	0.595049406333333	0.313962129666667	-0.922418908143792	0.0217504134704309
ATXN7L2	10.8812011333333	6.471057559	-0.749764403928605	0.00187108018849916
ATXN7L3	78.4355063766667	61.8101600166667	-0.343662884964008	0.00300899457370573
ATXN7L3B	93.5384293233333	64.1045095466667	-0.545133354160067	0.000218805703928497
AUH	33.7141004433333	47.6443487133333	0.498952996139886	0.00404154757951554
AUNIP	8.28558902833333	4.46578282666667	-0.891691169435765	0.00603629092378157
AUP1	290.5274688	194.507156433333	-0.578851337294657	1.88958332844453e-05
AURKA	86.0712690533333	47.0054245466667	-0.872704483281836	0.000480657911906387
AURKAIP1	329.474851366667	240.789165366667	-0.452397871772171	0.00104696977856076
AURKAPS1	1.81965820133333	2.02804960033333	0.156425452259238	0.210626489562466
AURKB	121.177267866667	68.2276518366667	-0.828690613582967	0.000276427861670476
AUTS2	0.129373565333333	15.62823981	6.91646862406764	0.00161888806289529
AVEN	45.9118089766667	49.7245644866667	0.115093458278801	0.409096928345583
AVIL	1.454201352	6.159352338	2.08255161618412	0.00733029970029223
AVL9	37.6686600466667	34.8198227266667	-0.113455856491552	0.0797781558670837
AVPI1	4.96380066	1.08662858966667	-2.19158626926101	0.000287880635174146
AVPR2	5.92889510733333	4.442766442	-0.416304972831323	0.107712193525616
AXDND1	3.54743367233333	0.586715842333333	-2.59604185705378	0.00125862239734828
AXIN1	69.6345628033333	31.4843687233333	-1.14516781814955	0.00186356646527194
AZI2	17.5759606066667	18.5310894233333	0.0763441570506514	0.315855237681296
AZIN1	177.930333633333	62.4589684966667	-1.51033183408085	8.59204553937173e-07
B2M	2532.86592666667	5373.10669266667	1.08498577338117	0.000232440404887631
B3GALNT2	15.45250763	25.0951639966667	0.699568396721976	0.00509477072705469
B3GALT1	1.27958912333333	0.091126859	-3.81166048339602	0.049980921731665
B3GALT6	84.4906266233333	18.0022468633333	-2.23061431712072	0.0005059375638533
B3GALTL	4.11512852	4.55048055833333	0.145081422392207	0.11001664600521
B3GAT3	63.5252486933333	68.88919145	0.116947527011798	0.243720563052616
B3GNT1	78.74987746	7.98707454866667	-3.30153859408328	1.19905424689249e-06
B3GNT2	24.0933230266667	18.0035505233333	-0.420351936364537	0.0105189181554977
B3GNT5	0.646285366	0.569957165	-0.181317826747051	0.356232958937949
B3GNT8	0.938846595	0.287837305	-1.70563586074435	0.0470744097094956
B3GNT9	2.15754049533333	13.07177315	2.5989953089945	0.000164034639065748
B3GNTL1	7.56921265366667	4.16249356966667	-0.862695196009893	0.0413885652983982
B4GALNT1	32.2385192033333	9.73220425866667	-1.72794697389196	7.07587492100642e-05
B4GALNT3	1.45845045033333	0.14041431	-3.37667449549956	0.00267799240690384
B4GALT1	275.548842066667	61.5173140466667	-2.16324364537171	7.37521486317951e-09
B4GALT2	33.2004181233333	39.6758658133333	0.257060295265547	0.0338678349455118
B4GALT3	139.240054733333	251.675572	0.853990906920666	5.05428268925616e-05
B4GALT4	10.1669616933333	15.3844814366667	0.597587208760928	5.93664349497934e-05
B4GALT5	39.4527855233333	14.8176199566667	-1.41281342688261	0.000957016134927087
B4GALT7	11.74388193	31.0067765266667	1.4006741818802	2.0772919153663e-05
B9D1	11.1023396466667	11.98354961	0.110191573325412	0.127217191956119
B9D2	9.15538800666667	17.3496505866667	0.922213673880381	0.00861270259810863
BABAM1	100.435072093333	139.1445999	0.470321771051548	0.00404499681364538
BACE1	2.50362161466667	2.75934644133333	0.140310064488363	0.110025991278624
BACE1-AS	3.13796367366667	4.11750243066667	0.391940850428641	0.0364973912865482
BACH1	29.2430118433333	22.27769949	-0.392491647063411	0.000664040624797044
BACH2	4.989748724	7.810135341	0.646380383382859	0.00165854244181672
BAD	68.0595147533333	68.04239907	-0.00036285619948956	0.996830952166019
BAG1	90.7767991166667	86.85239401	-0.0637580021550771	0.246839995336941
BAG2	104.121650233333	10.1292544276667	-3.36167019006662	0.000155481320745022
BAG3	38.7499144733333	13.6343145366667	-1.50695095537692	3.5200487399995e-05
BAG4	26.3926089033333	8.49912358833333	-1.63474798141844	1.95757189950402e-05
BAG5	41.90756915	16.1507066966667	-1.37561354688837	8.74374956917506e-05
BAG6	30.1497246666667	21.1001796333333	-0.514889546044309	0.00619093114697531
BAHD1	48.1347000533333	20.55388534	-1.22766616528512	1.77788324265395e-06
BAI2	3.232616934	6.206137124	0.940993015594737	0.00713601371897967
BAIAP2L1	17.2198075966667	16.2848863833333	-0.0805353687048613	0.297756354565456
BAIAP2L2	0.524889756666667	0.917186225666667	0.805200245311069	0.254026615949751
BAIAP3	3.30902090633333	0.717166487333333	-2.20602442779258	0.00148761493287631
BAK1	115.365864933333	105.5302294	-0.128560093067674	0.0442420863090076
BANF1	545.164497366667	375.691391066667	-0.537143555739766	0.00242930467000195
BANP	16.27703099	11.6104890466667	-0.487408827578142	0.025973136053501
BAP1	95.78699225	102.998487566667	0.104721494730713	0.030950764646559
BARD1	15.0707904433333	20.5343862066667	0.446286737967996	0.0628544425230213
BARX2	1.10020607566667	384.4914104	8.44903378317145	0.000809056193563644
BASP1	0.311348306333333	65.15526348	7.70920848815597	0.00119844470272042
BATF	104.396388766667	10.4943017823333	-3.31439371964011	1.89084884434782e-06
BAX	149.278715666667	170.205249566667	0.189267055132741	0.00839581007588235
BAZ1A	24.8649749533333	15.8042954133333	-0.653798259419242	0.00433842270768936
BAZ1B	119.531364433333	77.4106963433333	-0.626784391970556	0.000115452794623391
BAZ2A	77.7438971166667	82.8858076633333	0.0923956653191115	0.0266314511709275
BAZ2B	1.44320730633333	17.01324429	3.55930782509664	0.00180205155128551
BBC3	26.7030296766667	24.6270342033333	-0.11676054002175	0.322572817736832
BBIP1	4.19882336133333	13.28429689	1.66166486863777	0.000355158022986413
BBS1	7.392607582	11.2543437766667	0.606326699292845	0.0214102163015265
BBS10	11.9451518533333	9.41469984166667	-0.343438189388084	0.0245361704957584
BBS12	0.878850181666667	2.29396394633333	1.38415356305066	0.0511592595551892
BBS2	9.074599577	26.2267327233333	1.53113220087633	0.000134955715892748
BBS4	11.5545704133333	11.1926248966667	-0.0459152058031629	0.578955866463466
BBS5	3.175989502	2.45718630633333	-0.370198895332281	0.0583067454636985
BBS7	9.62180190266667	7.96102766233333	-0.273352421519956	0.0696087347054854
BBS9	3.11350405766667	6.201663172	0.994116012259361	0.00313926569090662
BBX	17.80082423	26.8275490133333	0.591771211108389	0.000973405507687238
BCAN	3.129627546	67.9162449833333	4.43969381730705	0.000404932669755452
BCAP29	25.92104031	11.9785208066667	-1.11367385539291	0.000117020573923483
BCAP31	264.082338433333	203.961551166667	-0.372690603615089	0.000498232651183267
BCAR1	0.194168484333333	0.101221452	-0.939793979831143	0.134709420173685
BCAR3	2.404171223	0.206678668333333	-3.5400782487215	3.17053525189229e-05
BCAS2	94.1537491133333	48.7907840866667	-0.948409874622297	5.5321218548441e-05
BCAS3	2.60881214166667	8.478442383	1.70040618376126	4.30589568662293e-05
BCAS4	8.259309669	3.673965957	-1.16868294461933	0.000215144423668762
BCAT1	1.198496555	0.388632367666667	-1.62474779460523	0.000893688721834121
BCAT2	53.21477044	60.09924863	0.175520214488422	0.00174262318200122
BCCIP	64.0074425733333	55.3978182	-0.208410508694394	0.0134693836627482
BCDIN3D	9.30747731333333	7.00526436766667	-0.409950697833119	0.00580833743278446
BCDIN3D-AS1	1.21209809666667	1.393653093	0.201365028700719	0.668337819576115
BCKDHA	101.84717762	132.8296904	0.383171656246744	0.00443771152593346
BCKDHB	26.09421109	39.44097268	0.595965346001185	0.0073408387657782
BCKDK	75.5452580033333	51.5552635366667	-0.551221472746862	7.11884005222232e-07
BCL10	20.15838273	16.4329616133333	-0.294787386782086	0.0070024050173315
BCL11A	10.99287989	6.38732815366667	-0.783284912768785	0.0041689254486481
BCL2	66.5472460166667	38.7212605833333	-0.781253042265037	4.80275676921063e-05
BCL2L1	29.00371652	474.379447133333	4.03173182199521	0.00026223757080999
BCL2L11	22.98415355	67.63853865	1.55720595403174	0.000965833243075143
BCL2L12	67.4697954733333	40.61445458	-0.732248518227672	0.00014938058186164
BCL2L13	17.2655852666667	27.6258863	0.678121510801023	0.00271527942670965
BCL2L2	10.0868024786667	0.469612116	-4.42485547117285	5.27698827120835e-05
BCL3	18.7754955066667	18.7018477666667	-0.00567016531919313	0.953494383902847
BCL7A	58.9046541266667	1.583094488	-5.21756235628006	3.70296994411155e-06
BCL7B	66.1604621833333	49.2084716366667	-0.427062604339706	0.00234924643165414
BCL7C	25.8574931166667	13.5247213333333	-0.934983543961709	0.0215511600345192
BCL9	18.6102080766667	23.1206531833333	0.313087970156772	0.00255120673984034
BCL9L	2.79250727066667	14.49709462	2.37613085490163	0.000409323034796991
BCLAF1	84.39806128	101.345186676667	0.263995806504349	0.00261143174316825
BCOR	54.12791285	46.25721363	-0.226694393625033	0.0128827972431538
BCORL1	20.90621926	3.217618832	-2.69986684878857	6.7952216929484e-07
BCR	21.31797463	75.23020822	1.81924170583268	2.54419154757143e-06
BCS1L	89.2597727266667	119.149944433333	0.416696240398957	0.00128123131559986
BDH1	64.19140637	65.6502391433333	0.0324200970623206	0.45440267383777
BDH2	13.6363496333333	5.266195115	-1.37262461546789	0.00318301358377059
BDNF-AS	0.102355851666667	2.662610376	4.70117584367701	6.59047338292743e-05
BDP1	16.0987692633333	20.8721536	0.374629066429659	4.01948132078906e-05
BECN1	59.33901638	76.3912111333333	0.364425652148916	0.000107028695929976
BEND3	9.04614407866667	6.19293928566667	-0.546678671840382	0.000187934320465919
BEND3P3	0.878624849	0.931029956333333	0.0835802860637897	0.70045688866996
BEND5	1.54288548266667	0.186631614333333	-3.04736568863484	0.00962799540106151
BEND6	4.78355453966667	2.48335148	-0.945794580143744	0.0192611411487255
BEST3	0.138001696666667	52.8198142566667	8.58024941360753	0.000422377752904222
BET1	22.5238235466667	28.75818108	0.352520676089886	0.0127388333076481
BET1L	38.8559467433333	50.9896499266667	0.392069018975968	0.0012780913651474
BFAR	107.228447366667	47.47414692	-1.17547371757416	2.90654720331258e-06
BFSP2	0.429558664333333	12.20204543	4.82812402491428	0.00289787846293977
BHLHA15	30.9264988	103.95509095	1.74904499267613	3.55990037352357e-05
BHLHE40	6.36374673766667	8.800005785	0.467628051256606	0.000243947086159298
BICD1	13.0014201366667	11.1099110266667	-0.226821953501354	0.0961698170945537
BICD2	24.8822945666667	69.8656683466667	1.48946416393781	6.30003504068832e-07
BID	19.1546545566667	43.8359380833333	1.19441911397153	0.000530543330249312
BIK	8.55914239533333	2.70464051933333	-1.66202939491397	0.00346820526175215
BIN1	60.5127284966667	2.50231157533333	-4.59590529374887	0.000191813606791218
BIN2	0.959593645	173.218413066667	7.49595297766119	0.000863202972380412
BIN3	37.35410253	31.0703853066667	-0.26572656760448	0.0147046263054579
BIRC2	26.69123808	36.9567221733333	0.469470577720258	0.00124892892552802
BIRC3	33.0141846433333	42.1267814666667	0.351651680674538	0.000402019146721858
BIRC5	84.1880619133333	92.2930498566667	0.132606339696556	0.309366498471891
BIRC6	18.2518280133333	28.6504635566667	0.650517517113031	0.0004158761885914
BLCAP	37.9109413566667	44.8986971866667	0.244059303146136	0.00664211211956691
BLM	29.7239085533333	17.22679928	-0.786969160582239	8.50726723465206e-05
BLMH	187.162121466667	76.7538338666667	-1.28597776647801	1.87915332202323e-06
BLNK	150.254926366667	85.88458582	-0.806941161676394	5.14176823289938e-06
BLOC1S1	19.31008462	25.9968812633333	0.428984073137331	0.00173404744937375
BLOC1S2	30.3872717566667	39.8055629566667	0.389502914178128	0.00308048032731345
BLOC1S3	18.89794066	17.6556292566667	-0.0981007896499157	0.326205764156512
BLOC1S4	27.0466969733333	11.397561792	-1.2467271875986	0.000997970001412682
BLOC1S6	77.0230278866667	69.3286211066667	-0.151838771969755	0.0119910228685626
BLVRA	91.11140111	221.291681666667	1.2802457211321	0.00230417111093423
BLVRB	58.26748638	34.8740198433333	-0.740538405494803	0.00612554220304212
BLZF1	5.036611554	21.9510047933333	2.12376160641545	5.13115685272049e-06
BMF	19.14094827	152.413919566667	2.99326045654577	0.00248675232965097
BMI1	46.28302478	5.820409405	-2.99129061305257	0.000590578841898964
BMP1	15.9328912	5.22171485366667	-1.60941250113153	0.00301030930027378
BMP2	0.491476355333333	0.100540381666667	-2.28934694009513	0.000258753276535722
BMP2K	7.33673664133333	7.64342050633333	0.059079903804261	0.36074425445211
BMP6	36.1771303566667	59.75473338	0.72397502350383	0.00203550892545869
BMP8A	1.77597022866667	22.7759536866667	3.68083216207309	0.00081205534946772
BMP8B	33.8053108633333	16.70246578	-1.01718881073743	0.0127855807390935
BMPR1A	32.7834861233333	5.473656295	-2.58239252347531	0.000615092189172332
BMPR2	10.3627187243333	1.37998726866667	-2.90867569046619	1.14274283228338e-05
BMS1	21.17906285	25.0135089033333	0.240068700364669	0.00886967067392414
BMS1P20	21.4422563833333	81.04745597	1.91831017156798	8.92618367102293e-05
BMS1P4	6.39859714833333	17.0572848733333	1.41456047793185	0.000304125837618274
BNIP1	14.4115887266667	19.9579499733333	0.469734152258297	0.0262666339193987
BNIP2	89.9423189633333	89.5567277166667	-0.00619826617852231	0.80674733144849
BNIP3	0.667750142	1.293888385	0.95433288838564	0.0699611954336419
BNIP3L	22.8850652	30.4651664766667	0.412754221761737	0.00217016088337066
BNIPL	0.627453137666667	1.61421061833333	1.36324921205812	0.00820602082530626
BOD1	30.0057117133333	29.7585531766667	-0.0119327637895443	0.866759151918253
BOD1L1	21.5732742733333	27.8904751566667	0.370527355616972	0.00767261386841494
BOLA1	36.0675417666667	27.1201363833333	-0.411336663992748	0.00339272215758969
BOLA3	191.011065466667	118.3480281	-0.690620549214402	0.00390033634662737
BOLA3-AS1	3.97786635066667	1.129703155	-1.81605107043691	0.00801777566279021
BOP1	289.468725166667	180.553284633333	-0.680982818613654	0.00116191142878722
BORA	9.609146367	5.98323342766667	-0.68348292534029	0.0104248159517484
BPGM	38.4818846533333	16.65667117	-1.2080793495387	0.000772649421918145
BPHL	17.15017217	10.722741147	-0.677549298090012	0.000551834763158376
BPNT1	64.9777799666667	46.0417036833333	-0.497005234764569	0.000762091617730462
BPTF	20.0939012566667	30.04310537	0.580276250667842	2.56499396995196e-05
BRAF	24.4641379233333	16.18838962	-0.595708968296522	0.00023622143080368
BRAP	25.2316869366667	13.86875181	-0.863398714338747	1.47405016650226e-08
BRAT1	43.2463691733333	50.7111540433333	0.229724092684289	0.00287409937548196
BRCA1	34.5855887233333	22.77486217	-0.602728691413847	0.0025413100486287
BRCA2	1.60117266766667	6.51831073833333	2.02536923534435	0.00270535491519336
BRCC3	35.2051117166667	33.5078217533333	-0.0712870165505106	0.163081083769598
BRD1	26.88477576	29.9174251266667	0.154196575104791	0.0170782535814229
BRD2	25.9239454666667	30.36598533	0.228170878871052	0.00246283891336185
BRD3	3.39512131166667	8.69715053233333	1.35707968026575	0.000450478432638151
BRD4	42.67882013	32.2506763633333	-0.404190875785702	0.000197005032957901
BRD7	74.78332697	91.2564465133333	0.287209821533516	0.00510272025909061
BRD8	22.49060553	66.68045175	1.56794137409184	0.000974915544679367
BRD9	66.51758016	68.5639371566667	0.0437142700675544	0.150013298197861
BRE	31.3699043866667	24.4435569933333	-0.359926892488886	0.0126800105556941
BRF1	58.44931672	7.871315747	-2.89250944171742	0.000881764074603133
BRF2	22.3009302466667	21.27692504	-0.0678142247118389	0.432469358581578
BRI3	109.048251316667	73.2855424533333	-0.573366114201153	0.0213802061865816
BRI3BP	62.3069197866667	22.88690715	-1.44486988168034	0.0071020833456823
BRICD5	14.6012016733333	5.46315525066667	-1.41828078034253	0.000413453412157859
BRIP1	5.25386674966667	9.452485376	0.847314101392301	0.00792754599225727
BRIX1	189.5886252	109.123570533333	-0.796909653705935	0.00175956603375008
BRK1	361.219372166667	291.411853966667	-0.309815702390266	0.00294905732398609
BRMS1	96.6409301066667	76.3355500966667	-0.340279251176683	0.0317121886002682
BRMS1L	7.168186902	12.2684661333333	0.775274727563083	0.00556282779291851
BROX	37.1954707466667	39.3276872433333	0.0804183911465747	0.275754430490659
BRPF1	39.0586485633333	24.8459073633333	-0.652633803026966	0.000994422858656238
BRPF3	15.3490776466667	19.6304632766667	0.354942256549085	0.0207616953734274
BRSK1	5.180191382	13.4875917733333	1.38055547191597	0.0007114936196012
BRWD1	9.83920418	15.7789405466667	0.681386804474192	0.000103341211038223
BRWD1-IT2	0.514294584333333	0.680561335	0.404130227442153	0.384301042552175
BRWD3	8.08798794766667	6.624441352	-0.287982052116848	0.0543821628406558
BSCL2	4.570619618	3.23278966066667	-0.499610115597151	0.000625523895736149
BSDC1	24.6863416766667	68.3307147866667	1.46882116231657	4.59799283558497e-05
BSG	472.987516733333	799.844320233333	0.757917116735352	0.00147649517490877
BSN	1.78055206533333	0.321889206	-2.46768851788742	0.00303775637742685
BSPRY	7.75021627333333	54.6562214966667	2.81807725153916	0.00136490679658776
BST2	739.459169233333	635.1842347	-0.219295382962192	0.00277079575871555
BTAF1	38.07570981	51.68306701	0.440820754131303	5.52674929181895e-05
BTBD1	64.70858572	82.07831851	0.343044029789818	0.00138076462370096
BTBD10	24.7512888466667	37.78910449	0.610466679612462	0.00670123599352993
BTBD2	125.0413206	145.182879	0.215466410202808	0.0103300593381218
BTBD3	0.664893955	18.4587998366667	4.79504068272907	0.000797670787235058
BTBD6	100.529606243333	16.1169774733333	-2.64096732569796	0.00193101514772516
BTBD7	12.9292015566667	10.7939260766667	-0.260413472203064	0.0211983746308819
BTBD8	0.407076561333333	1.10536172233333	1.44114649787556	0.044678594656539
BTBD9	1.30491592633333	2.91124529633333	1.15767954425915	9.93795394973418e-05
BTD	4.32139102233333	11.6883049233333	1.43549803599897	0.00117218220404841
BTF3	718.761450433333	814.362052366667	0.180157301902976	0.00918407963016183
BTF3L4	10.1503738696667	27.32039106	1.42844526698729	0.00156186614962673
BTG1	19.5936152366667	165.563633266667	3.07893029341407	0.0105803477696455
BTG2	87.0336707933333	728.605133166667	3.06549160841321	0.000130663449025643
BTG3	12.0938986533333	47.1344511533333	1.9625025346503	0.000235537153052799
BTK	102.790606766667	57.3540819366667	-0.841740361099324	0.000303609193143012
BTN1A1	1.03356234566667	0.841422471666667	-0.296723162966739	0.339442476769399
BTN2A1	12.9111141	25.7696896133333	0.997061664390341	1.75182071665356e-05
BTN2A2	17.6044457366667	55.21085767	1.64901220707124	0.000713050228806424
BTN2A3P	1.673935808	3.41637212166667	1.02922092170185	0.00357345000263144
BTN3A1	22.00266324	41.5673345933333	0.917772080937828	2.79985893328754e-05
BTN3A2	84.0047041733333	80.3551782866667	-0.0640791217914372	0.0323528642359264
BTN3A3	14.75770517	13.1981202066667	-0.161135936298182	0.0407423096839895
BTRC	8.39950473633333	5.478893536	-0.616419694185547	0.0239858209879285
BUB1	100.987093713333	131.207491633333	0.377679170349623	0.0263436664483883
BUB1B	88.6237919333333	80.65314545	-0.135963257348838	0.15279899260542
BUB3	198.610049	171.186904633333	-0.214366276800003	0.00511038292974755
BUD13	72.4687612666667	28.4031216866667	-1.35130973409902	1.02052091174031e-05
BUD31	165.881828933333	81.3893338233333	-1.02724421395155	0.00190399319555381
BYSL	62.5601345433333	68.0099458966667	0.120502128762923	0.0328493250098439
BZRAP1	1.565998935	1.44777805966667	-0.113242773235114	0.26454246591889
BZRAP1-AS1	10.040819531	9.56490619233333	-0.0700543022199645	0.151297608471058
BZW1	88.3324106933333	86.9107404533333	-0.0234084081317869	0.153800847840712
BZW2	74.2656106566667	80.24788889	0.111769126458961	0.00207901082415475
C10orf10	9.06703394633333	31.9760935066667	1.81829110530753	0.00270256164624024
C10orf118	6.480711704	18.9155160066667	1.54534597102333	0.00417943601774864
C10orf12	4.72728160733333	3.66248702366667	-0.368187161547341	0.0808725619254292
C10orf2	59.2517108866667	39.83679524	-0.572755221025571	0.00439639075009183
C10orf25	2.26033877933333	0.536048276666667	-2.07610417863436	0.00398453706035848
C10orf32	10.0744162843333	21.2705127366667	1.07815855977176	0.00330516715111603
C10orf54	3.54691172933333	7.18272947066667	1.01796875217008	0.000719224908518993
C10orf76	11.5717779266667	16.6244313066667	0.522694447363358	0.000447916486342241
C10orf88	9.74782930033333	8.77909552966667	-0.151008674346219	0.0804583581873193
C10orf95	3.04544371366667	2.65783293666667	-0.196402016547894	0.432838518729906
C11orf1	52.3695993766667	26.1459031766667	-1.00214466123141	0.000104866412401012
C11orf24	74.4667036533333	53.4169652133333	-0.479297482320899	0.00136659524682176
C11orf30	23.5332214166667	11.6866150766667	-1.00984169510113	0.000131425871381985
C11orf31	184.784411866667	183.753715333333	-0.00806963808865008	0.707451025595652
C11orf35	11.2957543466667	3.45378528566667	-1.70953031764245	0.00681148896191565
C11orf42	0.423441260666667	0.726343806666667	0.778490739076816	0.23060366395562
C11orf48	29.0923475766667	7.98547231133333	-1.86519007252706	0.00569609012137564
C11orf49	10.3905498733333	16.7438463366667	0.688358972280576	0.0149254112630351
C11orf54	43.66843799	33.14632452	-0.39774202337138	0.0271027236963963
C11orf57	46.59229223	34.34703443	-0.439905769203636	0.000178518574124495
C11orf58	147.544826033333	134.793339	-0.130404125047461	0.00208639630876465
C11orf65	2.01042858	3.59309693	0.837724769408974	0.0514376979991365
C11orf68	42.7792774633333	44.8702011	0.0688455341537095	0.342333564443724
C11orf71	15.4680204833333	16.93360577	0.130600627286456	0.019980666694152
C11orf73	68.0453982866667	53.9226010533333	-0.335607510558333	0.00907831579589999
C11orf80	14.7942303733333	28.7675106233333	0.959405737375223	2.29602986643023e-05
C11orf82	22.4150195766667	12.64204057	-0.826236409601751	0.00131468763592925
C11orf83	43.90630916	34.8745467	-0.332253799243537	0.00613813314079387
C11orf84	73.6729611466667	34.2547114166667	-1.10483279922184	2.54027885024699e-05
C11orf94	2.473827774	0.928924128666667	-1.41311239232856	0.043004192547117
C11orf95	12.70935765	4.75763714466667	-1.41757396656661	0.00068891028091684
C11orf96	2.95478652066667	60.4656100633333	4.35498903343587	0.0166344113226591
C12orf10	96.5207615833333	96.3687954166667	-0.00227322706115496	0.93263986723187
C12orf29	47.50430074	26.7208417333333	-0.830092677003433	0.00157143283262412
C12orf4	13.7985612033333	26.82493856	0.959057023757568	7.60175633279235e-05
C12orf43	24.2100670333333	9.76626838	-1.30972774457867	3.28998422710009e-05
C12orf45	73.0538837066667	53.65796016	-0.445168761228066	0.0297365225250132
C12orf49	38.1731586	36.9850142933333	-0.045617732523487	0.623000626413338
C12orf5	4.98537336633333	6.72579263933333	0.432002744807769	0.000924652472349922
C12orf57	137.361796	317.5295808	1.20891019069745	0.0013130836267878
C12orf60	4.61683966766667	2.56252584566667	-0.84933907601105	0.0012848297889513
C12orf65	46.3843156933333	16.7613033366667	-1.46850272213243	2.51140020444031e-06
C12orf66	7.476902435	10.8998210766667	0.543791840228147	0.0440776457799197
C12orf73	26.7744789833333	30.2384327666667	0.175524866593161	0.0909685166660616
C12orf75	1182.049249	67.9583204566667	-4.12049613736759	6.69243099816514e-07
C12orf76	5.75448802533333	3.58539595	-0.682555127560339	0.0210077306049509
C14orf1	125.713138733333	38.91196769	-1.69184959781213	6.39660318664425e-07
C14orf119	27.1576119833333	13.85019687	-0.971450143211718	0.000194823715071802
C14orf142	65.0879496966667	20.2498089033333	-1.68448217591518	2.94818753409502e-05
C14orf159	19.8663422166667	21.9108603433333	0.141319865164594	0.18190057028035
C14orf164	0.336004835333333	0.436009811666667	0.375878606294428	0.477230034637349
C14orf166	217.692464233333	122.901921666667	-0.824783993694548	0.00319672065737774
C14orf169	55.4035232866667	8.286440469	-2.74115331027868	0.00182305428215399
C14orf2	271.885241066667	77.29801162	-1.81449463019376	1.22690275327489e-07
C14orf28	2.395690616	1.30694264666667	-0.874245775913276	0.00222650988631333
C14orf79	3.69453036766667	1.00321482566667	-1.88076041323925	0.00476556236617436
C14orf80	146.1823804	49.651446	-1.55786179227703	0.000156381254143083
C14orf93	10.199881899	3.69994371866667	-1.462977217207	0.00222378284285636
C15orf27	0.678290299	2.49864945033333	1.8811737473223	0.00216963983971708
C15orf37	1.497837935	3.315027522	1.14613931425811	0.00924302525273558
C15orf39	17.5768706466667	68.05297443	1.95297998119494	8.17789773822403e-05
C15orf40	18.5753349366667	20.5726156066667	0.147337005468814	0.288267989168668
C15orf41	14.5375025533333	8.190680268	-0.827724261674879	0.000916772305403474
C15orf52	0.638239288666667	1.12529411266667	0.818132795203627	0.0187917406771651
C15orf57	35.8421222266667	25.5010471033333	-0.491099575410833	0.00359437820821818
C15orf61	18.6126301033333	11.3828731066667	-0.709417184717575	0.00386592906918525
C15orf62	5.17734588433333	3.32719828666667	-0.637904856748051	0.00694497133689703
