GENE	p300H3K27ac_33_DMSO_compare_TSS_SIGNAL	p300H3K27ac_33_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
ANKRD56	545.05	3631.6295	3086.5795	0.869501598099639	2.73615653965361
GSTP1	994.6	4084.5635	3089.9635	0.804180353713756	2.03799357564695
C5orf41	802.4536	3893.2438	3090.7902	0.829108749639617	2.27848281165998
LOC100287042	623.8928	3716.1868	3092.294	0.856248535165115	2.57445295758989
SNORD31	366.084	3459.5912	3093.5072	0.904308656417042	3.24035494698676
SERP1	1234.052	4328.0148	3093.9628	0.77813067617239	1.81030224509971
HIST1H2AJ	2599.8472	5694.9149	3095.0677	0.686567599087622	1.13124744899341
C4orf52	991.6	4088.1699	3096.5699	0.80479430771067	2.04362497785813
LRRC1	1024	4123.3944	3099.3944	0.801064398717922	2.0096167453329
C6orf155	519.9522	3623.2955	3103.3433	0.874506127162033	2.80085156513023
MNT	1419.2	4526.5402	3107.3402	0.761308104245793	1.67333085221191
CASC4	1589.8	4699.7597	3109.9597	0.747231908777335	1.56374171026259
YWHAG	1033.8	4145.8535	3112.0535	0.800411359562951	2.00371203014143
DRAP1	779.6272	3893.1414	3113.5142	0.833155187697503	2.32007841472111
MET	877.7626	3991.3124	3113.5498	0.819727032341872	2.18496049721067
DHX16	373.7846	3487.5621	3113.7775	0.903198384128522	3.22193986989557
ZC3H12A	740.658	3856.2124	3115.5544	0.838877772146894	2.38030508264528
CPT1A	308.1314	3423.8864	3115.755	0.917435709979733	3.47401722361991
C17orf80	715.4338	3832.5966	3117.1628	0.842693707588234	2.42143197141374
FOXN3	874.1465	3995.0375	3120.891	0.820473717978207	2.19226205596918
CNDP1	479.6262	3603.782	3124.1558	0.882542675993059	2.90952936778108
EIF2A	1201.6155	4328.0148	3126.3993	0.782695146907018	1.84873010474425
VPS37C	1156.292	4283.9048	3127.6128	0.78745401269307	1.88942065024239
XKR8	750.0304	3879.3227	3129.2923	0.837983756304958	2.37078381413051
PGAP2	1598.3719	4728.1404	3129.7685	0.747353387742564	1.56466975100541
DNASE1L1	474.6066	3605.966	3131.3594	0.883691176086415	2.92558172565637
E2F3	876.6	4009.0589	3132.4589	0.820576913382144	2.19327302935127
ASB16	715.6	3851.8473	3136.2473	0.843326052169228	2.42832521859704
CHST11	717.4648	3855.3901	3137.9253	0.843103528170115	2.4258968861101
NUDT22	574.4218	3712.4857	3138.0639	0.866005552953965	2.69220306152602
TRPT1	574.4218	3712.4857	3138.0639	0.866005552953965	2.69220306152602
DDX59	1551.2	4689.5395	3138.3395	0.751439713194246	1.59606155241689
TNFRSF10A	959.8838	4100.8741	3140.9903	0.810328053827669	2.09499977832894
ZNF580	1030.1232	4171.3995	3141.2763	0.801957376827366	2.01771459727733
FBXO10	731.196	3874.088	3142.892	0.841226729991028	2.40552664188293
ARNTL2	631.8	3775.9893	3144.1893	0.85666284003185	2.57931483435116
LOC389641	956.195	4100.8741	3144.6791	0.810919134959022	2.10055468561317
RHOBTB3	717.96	3862.7795	3144.8195	0.843265481479573	2.42766395226222
C7orf41	299.729	3447.8242	3148.0952	0.920020081369359	3.52395563285738
ZYG11B	415.2915	3563.4874	3148.1959	0.895623378318408	3.10109357446219
HDAC9	1280.8748	4429.1088	3148.234	0.775678024714467	1.78988697177888
FAAH	554.3344	3703.0282	3148.6938	0.869793942381135	2.73987709225202
MAF	454.4	3606.6669	3152.2669	0.888108221019457	2.98863144671087
NUBP1	563.6275	3716.7757	3153.1482	0.868323736418102	2.72123771791767
CIB1	849.4307	4005.5119	3156.0812	0.825037952044994	2.23741847283721
AIM2	2013.2	5178.295	3165.095	0.720058207646671	1.36298665288811
HRASLS2	578.5801	3744.934	3166.3539	0.866178278451781	2.69435168473463
RNF4	851.931	4024.5347	3172.6037	0.825297448518914	2.24001350160169
MARVELD3	295.1114	3469.2518	3174.1404	0.921603898369849	3.55529299842071
RNF183	800.1831	3977.2473	3177.0642	0.832507638415831	2.31336820565107
TCEANC	396.1908	3574.4495	3178.2587	0.900219921708849	3.17345378521328
SSBP2	2724.4	5904.6692	3180.2692	0.684276491837613	1.1159176998289
RMRP	1065.2329	4246.034	3180.8011	0.799439018965513	1.99494703126287
SYVN1	1424.4	4606.2087	3181.8087	0.763804937302598	1.69322543801883
BACH1	1138.9331	4322.3401	3183.407	0.791452824590427	1.92412958720473
ATP6V0E1	679.6422	3864.265	3184.6228	0.850427799229703	2.50734669386839
P2RY8	312.6	3497.6484	3185.0484	0.917958104778681	3.4839955866352
CNPY2	854.5919	4040.7919	3186.2	0.825429029691196	2.24133050688696
TTLL12	820.0903	4010.1787	3190.0884	0.830218503358716	2.28981184843023
GK	658.6	3849.5171	3190.9171	0.853907965256715	2.54720306223423
ITGA3	872.058	4063.9015	3191.8435	0.823325535795016	2.22036943879376
HMGB1	415.3821	3607.5155	3192.1334	0.896745544803328	3.11849464060428
HCRT	218.0884	3410.8575	3192.7691	0.939903099685228	3.96714954180151
CCDC107	1050.9904	4246.034	3195.0436	0.801588529590311	2.01436643219471
BOLA3	583.072	3779.1044	3196.0324	0.866334612236222	2.69629842531686
SETDB1	944.423	4142.2543	3197.8313	0.814334005422361	2.13291104399454
C15orf58	805.9814	4005.5119	3199.5305	0.832488304618444	2.31316817873114
CCDC96	556.9569	3757.681	3200.7241	0.870914567361493	2.75420500323247
DPY19L1	340.9498	3543.9566	3203.0068	0.912237319282647	3.37772969275987
PRR3	1145.2912	4348.3079	3203.0167	0.791522610377594	1.92473963758431
NECAB3	231.6362	3436.955	3205.3188	0.936859631566472	3.89119832286521
LOC100268168	658.3952	3864.265	3205.8698	0.854423022981032	2.55316831036718
RPL26L1	658.3952	3864.265	3205.8698	0.854423022981032	2.55316831036718
RPL11	674.856	3881.9127	3207.0567	0.851900316994365	2.52411607427196
RARRES3	536.2284	3744.934	3208.7056	0.874747007962137	2.80402075792508
KIF13B	348.4184	3558.3959	3209.9775	0.910817772935867	3.35233431100824
TADA2B	546.1967	3757.681	3211.4843	0.873091956121337	2.78235009476144
RAB3GAP2	1008.8144	4224.1686	3215.3542	0.807220011989338	2.06600664417499
TUBD1	597.5048	3815.233	3217.7282	0.864595444578647	2.67474895853255
EZH2	1301.8	4520.0672	3218.2672	0.776394762147787	1.795836402059
ZFYVE19	696.3158	3914.8058	3218.49	0.848992097714361	2.49112707730142
BAK1	722.8975	3943.9985	3221.101	0.845101005036324	2.4477959966886
RPL10	617	3840.4352	3223.4352	0.861579591779596	2.63792741263246
DNAJC17	686.6579	3914.8058	3228.1479	0.850774026534209	2.51127732447506
G3BP1	1389.4	4620.1612	3230.7612	0.768801755442644	1.73348118651011
TNFRSF14	1182.8	4414.1672	3231.3672	0.788671264680629	1.89993512854152
IRF6	537.68	3771.7193	3234.0393	0.875230870344273	2.81040259731543
HIST1H2BM	2459.3158	5694.9149	3235.5991	0.698400021966511	1.2114172808135
MESP1	680.4352	3916.2096	3235.7744	0.851971333525706	2.52492830072657
SH3BP2	578.195	3815.7914	3237.5964	0.868412200820649	2.7223542667538
RAI1	362.9262	3601.1102	3238.184	0.908445290764737	3.31069363382089
PPP1R14B	474.232	3712.4857	3238.2537	0.886729406188528	2.96872054815227
RPS6KB1	574.0856	3815.233	3241.1474	0.869208491723522	2.73243339301742
C11orf24	1197.4	4440.8649	3243.4649	0.787629701470749	1.89093550694813
RNF19B	541.3056	3786.5525	3245.2469	0.874925289255671	2.8063697131671
WDR82	785.176	4031.6608	3246.4848	0.836993439345921	2.36028628354577
GAS2	4856.9458	8104.7757	3247.8299	0.625285437586358	0.738722872631916
PSEN2	942.552	4190.5793	3248.0273	0.816378747218097	2.15250557565093
JARID2	654.2515	3903.1384	3248.8869	0.85644162242954	2.57671738764421
LRRC33	1961.8	5211.0591	3249.2591	0.72649678842848	1.40939864650204
FIBP	1556.6048	4806.3815	3249.7767	0.755365684191399	1.62654845398431
CLTA	729.8	3980.0276	3250.2276	0.845047406830772	2.44720537931808
PDCD6	962.4	4216.1433	3253.7433	0.814156231927229	2.13121535508995
WASF2	762.6	4017.2881	3254.6881	0.840456516126392	2.39722349185772
SHMT1	816.0986	4071.3821	3255.2835	0.833022644979447	2.31870325261249
R3HCC1	491.3328	3747.1292	3255.7964	0.88407757342168	2.93101326456698
C6orf136	276.696	3533.0779	3256.3819	0.927372067932955	3.67455186604046
NFE2L1	1344.8	4602.5343	3257.7343	0.773881888563083	1.77503684349205
TAZ	343.5549	3605.966	3262.4111	0.913013525260747	3.39177322898508
INPP5K	680.4009	3945.0012	3264.6003	0.85289908092531	2.53556878464182
LOC100306951	680.4009	3945.0012	3264.6003	0.85289908092531	2.53556878464182
EEF2	1404	4669.0745	3265.0745	0.768815613903633	1.73359367283976
LOC257358	925.9011	4191.8568	3265.9557	0.819080715013893	2.17865942757722
HAX1	1873.4	5142.7493	3269.3493	0.732987437995369	1.45688085628196
TOP3A	1052.6448	4324.2053	3271.5605	0.804226493128384	2.0384163178529
SLFN11	970	4243.8947	3273.8947	0.813958651677411	2.12933220797023
SNORD62B	517.099	3795.775	3278.676	0.880103383497872	2.87588205712029
RRP12	1213.8187	4494.8911	3281.0724	0.787374250483008	1.88873321130775
TSC22D3	1583.228	4868.3467	3285.1187	0.754598206853282	1.62056288109803
USP6NL	200.1474	3485.741	3285.5936	0.945699007056209	4.12233059755918
COG1	394.2674	3683.0368	3288.7694	0.903301941513218	3.22364948111428
C17orf96	666.2861	3957.4787	3291.1926	0.855899655622622	2.57036788382897
ABCA1	474.354	3765.8684	3291.5144	0.888129924505847	2.9889465673072
IRAK1	401.2224	3693.3891	3292.1667	0.902012095653031	3.20247120095366
EIF2C2	457.2673	3750.9051	3293.6378	0.891338268365621	3.03612910421716
PKD2	377.2266	3672.6786	3295.452	0.906855449357185	3.28332933397806
C17orf85	547.8832	3843.7941	3295.9109	0.875245114207276	2.81059078613197
HMGA1	922.4491	4220.9948	3298.5457	0.820655358951227	2.19404184025819
SNX11	507.8311	3808.3113	3300.4802	0.882341439893179	2.90673075797881
CNST	1134.3646	4435.1008	3300.7362	0.796324329441027	1.96708247779996
TFB2M	1134.3646	4435.1008	3300.7362	0.796324329441027	1.96708247779996
CCDC141	531.8232	3833.8203	3301.9971	0.878179883446736	2.84976409702979
RPL27A	1377.4764	4681.1906	3303.7142	0.772643652473391	1.76484790558382
MIR718	388.1982	3693.3891	3305.1909	0.904890384189504	3.25007992536057
C11orf91	392.931	3699.6121	3306.6811	0.903988549320348	3.23502611602871
SUSD3	362.9824	3672.9204	3309.938	0.910061659562267	3.33895612734978
DENND4B	1493.0352	4803.8267	3310.7915	0.76289217967445	1.68593592712554
SLAMF6	289.4232	3601.2054	3311.7822	0.925610170037819	3.63722741085384
PRDX3	667.5945	3981.2759	3313.6814	0.85639640545798	2.57618687861314
PHF17	633.1263	3952.1481	3319.0218	0.861921829585597	2.64207177914897
ITPR2	1061.6	4382.4139	3320.8139	0.804996824126404	2.04548547123635
KBTBD8	663.4	3984.508	3321.108	0.857269119784643	2.58645067654277
MRPL50	774.8099	4098.7857	3323.9758	0.841018836277675	2.40328226943893
HDHD1	314.4098	3639.1433	3324.7335	0.920474117319937	3.53288077036705
SMCR8	997.32	4324.2053	3326.8853	0.812587567703568	2.11630663242399
AKTIP	755.8	4084.6747	3328.8747	0.843858289353315	2.43414476423597
AKAP10	1314.8	4643.9659	3329.1659	0.779350284595003	1.82051401720115
CDNF	1114.6319	4445.3482	3330.7163	0.799525919166509	1.99572908038361
MRPS25	518.6418	3850.295	3331.6532	0.881288784035512	2.89215859556322
STK11	646.9353	3979.5152	3332.5799	0.860165952278102	2.62089934614724
MSN	268.7328	3604.8112	3336.0784	0.930623532351769	3.74567937670969
CCDC112	411.81	3748.2885	3336.4785	0.901009555422786	3.18618123075464
TGFA	654	3995.5376	3341.5376	0.859340851442948	2.61102709014544
SNORA70	262.8808	3605.966	3343.0852	0.932051897221673	3.77790511298846
SEPHS1	666.8	4009.9451	3343.1451	0.857422205884174	2.58825647549761
UTP20	674.5059	4019.2911	3344.7852	0.856298450912982	2.575038101587
RELA	623	3969.6031	3346.6031	0.864347084554291	2.67169069863183
DAG1	492.6172	3839.3916	3346.7744	0.886284349191535	2.96233880952303
POLR3E	1299.8	4647.6508	3347.8508	0.781452584693933	1.83821202321286
DYM	555.4384	3903.9836	3348.5452	0.87544610041391	2.81324816655464
TLK2	645.2	3995.7915	3350.5915	0.860977982829747	2.63066296180547
HSPA14	1094.5169	4445.3482	3350.8313	0.802428961672731	2.02200219767406
LMTK2	290.43	3642.2966	3351.8666	0.926150472804288	3.64858601934787
E2F7	805.4	4157.3572	3351.9572	0.837711182001811	2.36788933220403
CSNK1A1	1224.4	4577.7738	3353.3738	0.788975642198102	1.90257122727151
CCT8	1101.4056	4456.7118	3355.3062	0.801838370668457	2.01663382103681
WDR78	1206.3629	4564.9761	3358.6132	0.790973481197344	1.91994334064029
DHPS	1039.6127	4400.2883	3360.6756	0.808891246366432	2.0815518868472
TWF2	751.0536	4112.2322	3361.1786	0.845566633159828	2.45293395309898
ZNF189	737.2664	4098.7857	3361.5193	0.847547878981701	2.47493864785098
EPN1	807.9307	4171.3995	3363.4688	0.837743096451005	2.36822803081516
CORO7	910.729	4274.2405	3363.5115	0.824352100817565	2.23057435769422
SPCS3	845	4209.2505	3364.2505	0.832813984981552	2.31654012307978
HSP90B1	954.9302	4320.2591	3365.3289	0.818977074434087	2.17765064883874
MIR3652	954.9302	4320.2591	3365.3289	0.818977074434087	2.17765064883874
GNB1	405.0016	3770.3932	3365.3916	0.90300280107644	3.21871547189646
FZD3	883	4254.9481	3371.9481	0.828141510421252	2.26865619166769
ZNF490	873.1211	4246.2384	3373.1173	0.829447199400628	2.28193170039911
ZNF791	873.1211	4246.2384	3373.1173	0.829447199400628	2.28193170039911
KLF12	357.009	3733.3788	3376.3698	0.912720011535337	3.38644954693492
FIZ1	793.8542	4171.3995	3377.5453	0.840118099101361	2.39358551740317
ARL4C	186.901	3568.8276	3381.9266	0.950235754521772	4.25510401729043
METTL4	714.78	4098.608	3383.828	0.851501686545942	2.51956284147304
NDC80	714.78	4098.608	3383.828	0.851501686545942	2.51956284147304
EMD	624.2	4008.1675	3383.9675	0.865252486984247	2.68286253717384
BSG	1089.5712	4479.971	3390.3998	0.804369702055584	2.03972891832842
RGL2	983.6	4375.332	3391.732	0.816455965479689	2.15324885268824
DKFZP434I0714	1317.4123	4710.1653	3392.753	0.781435862393543	1.83807076611315
COPB1	692.7422	4085.6143	3392.8721	0.85502500702909	2.56016254698616
ABCF1	953.853	4348.3079	3394.4549	0.820101083692123	2.1886152478477
CTHRC1	381.0905	3776.729	3395.6385	0.908343664269216	3.30893171705703
ANKRD58	266.3216	3666.3249	3400.0033	0.932279293346097	3.78309329124018
NAP1L4	628.026	4033.9046	3405.8786	0.865286282897476	2.68328077287036
NICN1	1116.951	4523.8219	3406.8709	0.801986178170725	2.01797623545157
WDR91	908.193	4315.3746	3407.1816	0.826135494063483	2.24841497710661
GSK3A	633.6	4042.619	3409.019	0.864505918135998	2.67364600148863
RWDD4	743.3168	4155.4462	3412.1294	0.848264388377229	2.482954277381
C4orf41	742.8112	4155.4462	3412.635	0.848351946551441	2.48393592450805
ARID2	534.765	3948.9763	3414.2113	0.88073241424522	2.88450175917056
FAM45A	178.7832	3593.769	3414.9858	0.952609482779324	4.32921459836381
SYT1	1083.3472	4498.7449	3415.3977	0.805924520664931	2.05402687784211
AKIRIN2	830.31	4248.0697	3417.7597	0.836501000506126	2.35508545840827
FOSL2	931.6	4352.0567	3420.4567	0.823682715797943	2.22391480794613
SLC9A6	106.1749	3530.4321	3424.2572	0.970803856451907	5.05533011499782
LCP2	760.9728	4191.8568	3430.884	0.846355949738307	2.4616726406575
FAM100A	664	4095.4565	3431.4565	0.860488272137796	2.62476912412648
WEE1	969.1536	4403.5336	3434.38	0.819614735806693	2.1838644341408
TMEM214	596.6714	4031.8825	3435.2111	0.871089024155039	2.75644506383466
SFXN4	543.312	3981.2759	3437.9639	0.879920113829593	2.87337803585482
SLMO2	805.3892	4243.8756	3438.4864	0.840493768518538	2.39762433593168
LMF2	860.012	4302.8916	3442.8796	0.83342474184488	2.32287780043384
GNL1	902.6158	4348.3079	3445.6921	0.828103424926932	2.26827016219836
ELL2	702.3606	4149.6278	3447.2672	0.855242728939748	2.56269811797713
C19orf61	916	4366.0594	3450.0594	0.826582790795575	2.25291225481471
EVI2B	991	4442.1954	3451.1954	0.817602731534375	2.16431589195681
GTPBP2	1199.6386	4652.375	3452.7364	0.795004133278159	1.95536753974139
SPECC1	1709.9328	5163.1232	3453.1904	0.751212153662068	1.59430439480258
MTPAP	426.4876	3881.1096	3454.622	0.90099176403959	3.18589347312705
GATAD2B	1345.6	4803.8267	3458.2267	0.781182854004911	1.83593449546685
HIST1H2BL	2234.8074	5694.9149	3460.1075	0.718173308540704	1.34952378114528
PSMB3	816	4277.9666	3461.9666	0.83981049267186	2.39028416147161
HIST1H1A	216.8736	3679.387	3462.5134	0.944338014762154	4.08453907807096
MIB2	753.2667	4216.0021	3462.7354	0.84841498209958	2.48464292760094
ZMIZ2	667.2	4136.8205	3469.6205	0.861116329541058	2.63233116532684
CAD	474.2864	3945.5486	3471.2622	0.892691378750564	3.05639550516089
STAG3L1	828.8	4301.1397	3472.3397	0.838438646754464	2.3756230823001
CUX1	565.32	4039.1582	3473.8382	0.877223873054714	2.8369150096215
TMEM14A	616.2845	4092.2293	3475.9448	0.869112733618833	2.73121857406628
GALNT10	520.4037	3997.1394	3476.7357	0.884803821794196	2.94126476296825
TPM3	1148.9355	4626.2067	3477.2712	0.801055028567089	2.00953191845339
MAPK6	753.8388	4231.4623	3477.6235	0.848787709131551	2.48882835570241
CPOX	519.9075	3998.9607	3479.0532	0.884947407848718	2.94329823076945
NFS1	589.008	4069.1329	3480.1249	0.873552987630752	2.78836226613848
ROMO1	589.008	4069.1329	3480.1249	0.873552987630752	2.78836226613848
RENBP	143.8434	3626.1141	3482.2707	0.961844821858071	4.65585338971638
TMEM164	329.7322	3812.3569	3482.6247	0.920394710968434	3.53131650042249
CHMP7	615.6765	4100.8741	3485.1976	0.86946466767472	2.73568704457522
NCAPH2	817.3578	4302.8916	3485.5338	0.840367580532308	2.39626683147683
JAKMIP2	549.1938	4035.5174	3486.3236	0.880211909530965	2.87736641184213
COPE	999.4044	4486.8656	3487.4612	0.817835359907551	2.16656749519502
LOC100009676	1235.346	4723.3429	3487.9969	0.79268157463297	1.93489310101435
BIN2	1035.7392	4525.5195	3489.7803	0.813758133567856	2.12742263671381
HIVEP3	545.6	4038.2099	3492.6099	0.880972376275901	2.8878003522345
SLC11A2	708.6569	4207.1761	3498.5192	0.855841949879095	2.56969299318693
NAA10	120.9606	3626.1141	3505.1535	0.96771865797071	4.90581521592256
MIR661	80.446	3585.7034	3505.2574	0.978057086271498	5.47809165905693
SLC39A10	597.1308	4102.7133	3505.5825	0.872946679231339	2.78045945144157
USP16	950.1732	4456.7118	3506.5386	0.824266060772515	2.22971724924548
MYL12A	1570.4	5077.0835	3506.6835	0.763760225956183	1.69286790955781
SREBF2	1683	5190.5857	3507.5857	0.755149630272305	1.62486216322743
SUV39H2	892.1172	4404.1812	3512.064	0.831558357814582	2.30356866782153
DDX49	973.8444	4486.8656	3513.0212	0.821663410069387	2.20394478674503
MEAF6	512.3088	4025.6572	3513.3484	0.887106073513993	2.97413874803479
STK24	446	3961.1487	3515.1487	0.898800782465089	3.15080324521831
ZNF764	724.983	4241.288	3516.305	0.854018638934524	2.54848337974937
C9orf37	603.7187	4122.2746	3518.5559	0.872255701251206	2.77149221735759
SNX5	1848.9512	5370.2178	3521.2666	0.743883097902265	1.53827345309857
EIF3A	1139.2	4662.917	3523.717	0.803657871773354	2.03321169849373
ARSG	1863.3024	5389.4106	3526.1082	0.743088910315354	1.53226567284974
TNIP2	286.6948	3815.7914	3529.0966	0.93011681550568	3.73439466220402
ZNF780A	541.8597	4072.7991	3530.9394	0.882578599310528	2.91002939395697
EHMT1	590.9342	4122.2746	3531.3404	0.874621680244677	2.80237120970267
TAPBP	1025.2	4557.6147	3532.4147	0.816365031782266	2.15237358081387
STBD1	648.2	4182.1262	3533.9262	0.865806164395274	2.68972567163664
C6orf1	684.8	4220.9948	3536.1948	0.860409978827488	2.62382844513549
GPANK1	965.8306	4504.202	3538.3714	0.823432386856342	2.22142945178994
RNF187	1713.4	5251.8746	3538.4746	0.754008262646242	1.61597047554086
POLDIP3	1595.1472	5136.0633	3540.9161	0.763022237976364	1.68697342136443
STOML2	978	4518.9171	3540.9171	0.822082090341148	2.2080707205723
COMMD3	885.7056	4427.7468	3542.0412	0.833308829490973	2.32167357853724
MED13L	195.2	3741.7368	3546.5368	0.950418304911575	4.26068312256167
VEGFB	165.3696	3712.4857	3547.1161	0.957355396938096	4.48861951641718
RNF8	285.8688	3834.974	3549.1052	0.930628559769375	3.74579172018383
LTN1	829.4	4378.6998	3549.2998	0.840748059397787	2.40036259085782
ZNF581	619.779	4171.3995	3551.6205	0.870641638586415	2.75070570953804
CCT8L2	346.97	3898.7115	3551.7415	0.918276959776658	3.49011456712713
C14orf138	450.6624	4002.5311	3551.8687	0.898800175649228	3.1507936204627
TMEM136	393.8922	3946.0134	3552.1212	0.909239454425	3.32452310165719
KIF14	875.875	4429.5675	3553.6925	0.834910094681075	2.33836894564901
MLLT6	467	4021.5231	3554.5231	0.895956868307083	3.10624755199138
NDUFV1	529.7152	4084.5635	3554.8483	0.885200865738777	2.94689309990805
LMBR1	1529.4	5086.4687	3557.0687	0.768828544012671	1.73369862817631
OTUD1	562.5054	4126.1102	3563.6048	0.880027400838747	2.87484350193701
NCF4	1049	4613.16	3564.16	0.81473501278664	2.13674065290233
ZFAT-AS1	49.3269	3614.3307	3565.0038	0.986536159929356	6.19521008159782
DHX58	438.4	4004.1402	3565.7402	0.90131771908333	3.19117278582368
ZNF524	604.8038	4171.3995	3566.5957	0.873371428724569	2.78599237830604
FLJ41941	478.0041	4045.6606	3567.6565	0.894332552985194	3.08128039604
UHMK1	886.9292	4455.3043	3568.3751	0.833977829684906	2.32863312238555
MARCKS	838	4408.2176	3570.2176	0.840265870786603	2.39517329145361
PRR15	986.2	4557.336	3571.136	0.822099107861841	2.20823858251596
RHOA	952.5568	4523.8219	3571.2651	0.826060823733757	2.24766510572485
CTSB	436.4079	4007.9504	3571.5425	0.901806319260983	3.19911553155871
TCTA	951.5264	4523.8219	3572.2955	0.826216279245651	2.24922654286713
MRPS14	1432.1184	5005.2293	3573.1109	0.777529742567735	1.80528539149208
GOLGB1	840.2	4417.1784	3576.9784	0.840186508165362	2.39432040985797
PDE3B	467.7529	4045.6483	3577.8954	0.896363545079928	3.1125524045559
GOLGA8A	114.688	3693.0176	3578.3296	0.969880024338016	5.00901378535091
STX6	1196.0328	4774.9114	3578.8786	0.799691177820754	1.99721700918821
FAN1	374.974	3956.086	3581.112	0.913422118372869	3.39921131829457
ERAP2	522.0754	4104.3917	3582.3163	0.887154628204316	2.97483833405225
SPDYE8P	61.5536	3644.4697	3582.9161	0.98339093011099	5.88772185964877
XRCC6BP1	760.68	4348.179	3587.499	0.851105696986353	2.51504975358135
MAP3K10	560.6546	4154.0719	3593.4173	0.881084385276643	2.88934203216556
KATNB1	561.6	4156.0519	3594.4519	0.880957728144376	2.88759882970576
CCT6B	1010.3616	4605.8504	3595.4888	0.820099098823193	2.18859583860596
ZNF830	1010.3616	4605.8504	3595.4888	0.820099098823193	2.18859583860596
STK38	310.5354	3906.1701	3595.6347	0.926355919330862	3.65292512954221
MYO5B	456.072	4053.0667	3596.9947	0.898856072003285	3.15168041206838
CYLD	903.322	4500.7498	3597.4278	0.83284418981998	2.31685311596003
GOLGA5	402.8684	4004.3362	3601.4678	0.908588677730097	3.31318255285995
SIX5	627.164	4232.868	3605.704	0.870954759145619	2.75472084515263
SUPT3H	969.4815	4575.2982	3605.8167	0.825154189624522	2.23858050199418
NKIRAS2	1038.7495	4645.2549	3606.5054	0.817250405365626	2.16090998151578
C5orf35	581.154	4189.0777	3607.9237	0.878170697662338	2.84964022473318
USF1	2373.8	5982.9239	3609.1239	0.715941315232396	1.33365232412604
MEGF8	607.4736	4216.7974	3609.3238	0.874079710696186	2.79525409006788
PTPRG	493.952	4104.0979	3610.1459	0.892573588642437	3.0546223864842
WDR83	789.6768	4400.2883	3610.6115	0.847845450829718	2.47826383896178
C7orf44	910.4012	4521.9488	3611.5476	0.832411166438098	2.31237029281743
MCRS1	601.512	4214.7029	3613.1909	0.875106901895096	2.80876551309097
HIST1H1C	1144.8	4762.1024	3617.3024	0.806192836367163	2.05650306619118
CBX6	977	4594.5415	3617.5415	0.824644579960501	2.23349043149196
RNU12	1515.7168	5136.0633	3620.3465	0.772133657876032	1.76066276098901
AQP3	854.5222	4475.6485	3621.1263	0.839682019939812	2.38890685921796
CD58	412.2107	4036.1661	3623.9554	0.907334581009415	3.29153168739716
EXOSC1	716.0839	4340.6862	3624.6023	0.858391050840931	2.59972259408595
SLC25A35	432.6805	4059.375	3626.6945	0.903678727923108	3.22988361245379
PIGB	1011.3423	4638.5321	3627.1898	0.820997383587855	2.19739694936834
ZDHHC16	712.88	4340.6862	3627.8062	0.858935260410757	2.60619197849377
KIAA1310	836.2921	4464.3828	3628.0907	0.842229128219126	2.41638189705653
TLR9	483.2928	4112.2322	3628.9394	0.894834039636385	3.08895232253808
TRIM2	0	3629.4069	3629.4069	1	8
TMEM150A	0	3631.6298	3631.6298	1	8
HAUS1	313.2035	3945.0105	3631.807	0.926447214724295	3.65485690038383
MAN1A1	881.8	4515.1252	3633.3252	0.836610668608118	2.3562426107151
LOC221122	0	3634.2964	3634.2964	1	8
PEX26	410.2636	4045.6606	3635.397	0.907928505606087	3.30175222973969
CNTD2	0	3636.284	3636.284	1	8
TTC9B	0	3636.284	3636.284	1	8
SNAI2	326.5266	3963.5075	3636.9809	0.923887178425924	3.60150527769573
RAB3B	188.433	3828.4819	3640.0489	0.953090118986588	4.3446488873687
TDG	792.1839	4434.0265	3641.8426	0.848420970575544	2.48471010656265
TBCC	1015.4	4658.6608	3643.2608	0.821045273254738	2.19786712556394
CXCL17	0	3645.2564	3645.2564	1	8
LIPE	0	3645.2564	3645.2564	1	8
C1orf229	0	3645.5413	3645.5413	1	8
MIR580	0	3646.1377	3646.1377	1	8
C12orf73	711.0873	4358.6453	3647.558	0.859738697066587	2.61578120899607
RBL2	709.3629	4357.6852	3648.3223	0.860004703724837	2.61896619589981
FCGR1C	0	3648.695	3648.695	1	8
ARHGEF38	1531.4	5180.1979	3648.7979	0.771827808695154	1.75815605207174
DSCR10	0	3648.8031	3648.8031	1	8
LOC440419	0	3648.9595	3648.9595	1	8
SCRN1	0	3651.1312	3651.1312	1	8
LTC4S	2.5197	3654.1368	3651.6171	0.999310927892735	8
HSF2BP	1403.86	5056.2454	3652.3854	0.782687756147137	1.84866741503865
RRP1B	1403.86	5056.2454	3652.3854	0.782687756147137	1.84866741503865
SAMD3	0	3652.7014	3652.7014	1	8
UCP3	0	3654.6459	3654.6459	1	8
OR2C1	0	3656.5977	3656.5977	1	8
HSPB1	0	3659.4053	3659.4053	1	8
ROR2	394.1167	4054.8603	3660.7436	0.911414084631141	3.3629574233331
SNX20	875.6	4537.1407	3661.5407	0.838233521882916	2.37343953976288
SAC3D1	991.4	4653.154	3661.754	0.824361676759581	2.23066977115617
NPR2	0	3662.0512	3662.0512	1	8
HIST1H2AB	1029.7676	4692.7212	3662.9536	0.820048996863043	2.18810596687259
MEX3D	0	3665.9764	3665.9764	1	8
