DMSO_RPMI8226	KB528_1Hr_RPMI8226	KB528_3Hr_RPMI8226	KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226
LINGO1-AS1	0	0	0	0	0.0159652396890645
LINGO1-AS2	0	0	0	0	0
LOC645752	0.00727652354980649	0.0128739212764892	0	0.0361240822884243	0.0413270914839708
LOC91450	0.0917963404358547	0.0486854820923901	0.172574220479038	0.122191479361379	0.111017809173424
TBC1D2B	6.39664797118322	6.92242197138285	6.07134404957577	10.0686356807189	9.68934115137926
MIR5003	0	0	0	0	0
SH2D7	0.00649625999193807	0	0	0	0
CIB2	0.447481397954036	0.457726762801462	0.537723187038241	0.679950816821602	1.73810825583652
IDH3A	49.6510275642821	50.6295384223243	53.2395356957296	62.9938672213957	53.7100626477231
ACSBG1	0.0645835251587954	0.13083396132537	0.121630056853127	0.0887222244546223	0.0879568577059984
DNAJA4	0	0	0.00349149202359111	0	0.00424464690113145
WDR61	86.6694439335639	80.9260077401176	87.0182302110835	87.8294369938467	86.5614676906769
CRABP1	0.0149970728312161	0.01656858283219	0	0	0.0528593172331474
IREB2	12.7529390187087	14.1652460475753	14.2344368244051	18.8156597491811	17.4544990391421
HYKK	2.87170339859635	3.05751999807838	2.58089980581633	2.29696409663459	5.44412864413886
PSMA4	166.276254330162	150.216812558317	158.294674274599	179.310498735466	173.296657053173
CHRNA5	2.72497494152405	2.78996688632163	3.23385496783143	4.17176814984731	4.1288465335887
CHRNA3	0.00345736256111022	0.00719603147479647	0.00922137427644107	0.0106249538112362	0.00402614609018713
CHRNB4	0	0.00987432265476784	0.00480935911092697	0	0
LOC646938	0	0	0	0	0
ADAMTS7	0.271345220515404	0.329285944628629	0.232802310476959	0.197007669831137	0.247734245784414
MORF4L1	186.224120577945	186.750393099115	186.915459938059	200.311745357766	190.188808678972
CTSH	3.32860683601706	2.94268270915402	2.90599374718603	2.75404152812711	5.87174812414234
RASGRF1	2.64126176277527	2.99005981515718	1.91636258582506	1.20737317439565	1.32707847502244
ANKRD34C-AS1	0	0	0	0	0
MIR184	0	0	0	0	0
ANKRD34C	0.0499322201088382	0.0461004188975706	0.0377304503746853	0.00333333333333333	0.0152648299195627
TMED3	85.0109708171367	81.7648517211581	83.7840761752231	90.2409987319463	75.1117567218437
KIAA1024	1.00329491761249	1.18657239612513	1.95621057534212	1.56888575599358	1.37276031846605
MTHFS	1.54436493830575	1.66265511929775	2.11227479777334	2.69964027660845	1.73860855840951
ST20-MTHFS	0.137475012372683	0.153238030804751	0.214733189402935	0.190851080486654	0.266835633810567
ST20	8.21167104346649	8.33085447442043	7.71628608164879	7.83082805271989	11.5070015749112
ST20-AS1	2.93426974241867	3.18350466617983	3.79274763926553	4.25429078418177	3.8740708429124
BCL2A1	0.0608688397429112	0.079889846919061	0.106449764657776	0.0498432188267782	0.0584521126772057
ZFAND6	77.5213803586252	76.4399674159977	64.6896814902298	66.8062480907889	87.6181685943035
FAH	133.436350802747	122.39219990429	105.365047451715	96.6687074575637	95.9237931881481
LINC01314	0.00333333333333333	0.00333333333333333	0.00333333333333333	0	0
LINC00927	0	0	0	0	0
ARNT2	0.00333333333333333	0.003900867931214	0.00666666666666667	0.0037110470440582	0.00333333333333333
LOC101929586	0.00459616523449736	0	0	0	0
MIR5572	0	0	0	0	0
ABHD17C	18.3869677083532	18.7642728391958	16.8052319785512	18.6952036831137	23.0648384415944
CEMIP	0.00666666666666667	0	0.00333333333333333	0.00666666666666667	0.00566172060765408
MIR549A	0	0	0	0	0
MESDC2	34.800823523004	36.0392223926139	38.4616384809923	40.0707058769948	29.1404970867627
MIR4514	0.182020549047752	0.71636469536547	0.590782932873727	0.241283991955749	0.715919173754206
MESDC1	108.660623998225	123.482350805318	136.970451548794	125.615140829299	103.676654327165
C15orf26	0.161357030428612	0.143936270745964	0.131358960878206	0.141976422033033	0.140510503530086
IL16	12.6973992349221	10.2922118691106	2.22657155797868	5.6276518697755	6.88435850387432
STARD5	30.5824592462799	38.1334010197593	22.1652750379088	16.2871374657884	15.6038945466564
TMC3-AS1	14.1418087270055	11.9886469984939	7.96845731901502	6.27574121330299	8.4749432125477
TMC3	0.0100034109888557	0	0	0	0
MEX3B	2.42892461478756	2.23701759280268	2.60164587845052	2.57751080001266	1.80497135496168
LINC01583	0.00478804982654727	0.00498283831182342	0	0.0047403674551877	0.00557574964963585
EFTUD1	10.6346246286039	10.3262963645559	9.10106410243991	11.3866099718008	14.7746858723753
SAXO2	0.192560122231639	0.244123285359903	0.201205033981985	0.283049781535321	0.316142551984788
ADAMTS7P1	0.0108932358696695	0.0118005000788484	0.00666666666666667	0.00333333333333333	0.0116644878273439
GOLGA6L10	0.0371743526033297	0.0286694333991745	0.0535968680304457	0.0474674131867713	0.0677641983211537
UBE2Q2P2	0.0113730257619831	0.00998748902614956	0.00725350499089178	0	0.00449316421504615
GOLGA6L9	0.0267075637397904	0.0368702812286643	0.0302506534625669	0.0564644271292985	0.0408888357495844
GOLGA2P10	0.0921087051086151	0.0883943863836484	0.110312715843012	0.103168131741218	0.143271478817299
GOLGA6L17P	0.0508031973677555	0.0596170323437052	0.0858086137616808	0.084205304117802	0.0969425898406848
RPS17	2.70404042201121	3.15446969342363	3.5472706715786	2.60083091720521	3.31917713384485
LOC727751	0	0	0	0	0
LOC102724034	0.00902188808323639	0	0.0195215229993058	0	0.0243783242290141
CPEB1	0.00922280433072549	0.00762926250271655	0	0	0
CPEB1-AS1	0	0	0	0	0
AP3B2	0	0.00333333333333333	0.0201983891267702	0.00554348327502051	0
LOC338963	0.00761760007028036	0.00939129658329715	0	0	0.00981141400770036
ACTG1P17	0.781732080100745	0.654017668349383	0.538351034498085	0.462372315985757	0.994202217626211
SNHG21	9.91406761520231	11.9051426017674	9.53765824415293	7.73104389999011	9.40477653710394
FSD2	0.0138436525905029	0.0206536290498035	0.0193054480017106	0.0133741429367876	0.0277738334039527
SCARNA15	4.63534541986236	10.3808869152116	9.10401337519413	7.3288759280974	8.05351484253003
WHAMM	3.64711878987332	4.14155833348889	4.74846333558504	6.66834083108418	4.73289375321858
HOMER2	55.5337418465733	54.7749286676707	43.6575245364814	34.5788897436836	38.3286192612769
FAM103A1	12.3314080090463	12.849781938973	15.8399639371018	15.1694426175603	12.4683575990967
C15orf40	8.64980618022163	8.36783021545604	7.77498439399716	9.43840448802347	10.4863415967659
BTBD1	35.078422796008	35.8702211868734	35.5235427760039	38.0373757985651	34.9563905527296
MIR4515	0	0	0	0	0
TM6SF1	0.0114996917346363	0.0349713484935402	0.0179272197761922	0.0109969466540087	0.0581788153748955
HDGFRP3	0	0	0.00944872096472886	0.0193106636621413	0.0352825374296185
BNC1	0	0	0	0	0
SH3GL3	0.38514939583184	0.378334011193631	0.262545576858932	0.256680417437903	0.248139495443195
ADAMTSL3	0.0123114823879517	0.00681291601735148	0.00333333333333333	0.00333333333333333	0.00973405151701254
EFTUD1P1	0.807119584026818	0.953157672756577	0.596986706425823	1.29324317319117	1.78453824139046
UBE2Q2L	4.58214021688703	3.91020937638768	3.25041202791597	2.53216445995808	6.1356417730726
LOC440300	0.118893393392344	0.074186099726641	0.043845624365971	0.099223997925159	0.290663711118631
GOLGA2P7	5.56525561564224	5.24131656771264	5.17558164767143	5.96225547772354	7.79616252177595
LOC642423	1.60666086001761	1.67147705016403	1.35022660480635	1.36557303200617	2.10985362135649
GOLGA6L4	0.222731863526657	0.292638768994067	0.218553268083858	0.226618792591231	0.449488258013664
LOC103171574	0.0187504559950371	0	0.0166702189436807	0	0.021835163006278
DNM1P41	0.01	0.00575650132603543	0.00333333333333333	0.00333333333333333	0.0190178129427701
GOLGA6L5P	0.302320608148458	0.456902635415187	0.272332034236649	0.409789255609265	0.699970108891267
UBE2Q2P1	1.27946996449914	1.87230520751603	1.35683636022424	1.96787584730383	2.84931351494049
LINC00933	0.178858570572879	0.139871551530192	0.0814256520679315	0.0988600293837344	0.416143750108027
ZSCAN2	3.98479434054416	2.79752993219892	3.29810650655006	4.60142536105162	5.6211535969782
SCAND2P	1.89544354875187	1.45532707062833	1.9999695865034	2.86767670744891	3.17388501147398
WDR73	12.8560421998261	14.8735517446487	17.9339097352802	17.5681527270678	13.9147382736714
NMB	45.0262643939775	43.0718330622009	43.4008918933728	42.5431810317045	48.2752152595281
SEC11A	142.705418897414	138.481680425216	126.772494560283	127.450057187923	155.043873354042
ZNF592	17.9835025270231	20.2848881911974	17.5769532940624	22.5742645840146	17.7651931088999
ALPK3	0.325136535428498	0.372482731467937	0.379119027853752	0.17581853190468	0.305813628309864
SLC28A1	0.00670091338734696	0.00372046129914215	0.0193300211537378	0.00333333333333333	0.0041631615330469
PDE8A	7.63463047920345	8.91634548265318	6.85441184898994	7.06505187529516	9.80684410267314
GOLGA6L3	0.682104718686765	0.726231387471471	0.540631369031523	0.605389051942491	1.4636886421896
MIR7706	0	0	0	0	0
AKAP13	10.769955711821	11.7119038080953	6.05318680250432	9.80350519133554	12.1938614048015
LOC101929679	0.22708980006989	0.347053086087477	0.503422210485671	0.502616055956573	0.659772870477978
KLHL25	3.8890787120642	3.73456908668503	4.45728349049873	6.25508825902991	4.48418388049006
MIR1276	0.375006191411633	0.308215564974716	0	0.312309768661982	0
LINC01584	0	0	0	0	0
AGBL1	0	0	0.0067038775942979	0.021355798405042	0
AGBL1-AS1	0	0	0	0	0
LINC00052	70.6670444585801	70.4742509361554	53.9677046049128	46.2304951022492	79.281114830109
NTRK3	2.39364518286381	2.32215980675192	1.6147800304562	1.09998253108509	2.61858695557276
NTRK3-AS1	0	0	0	0	0
MRPL46	52.3507787788821	50.6468584566934	62.293991950097	60.2982346144525	43.7116685856666
MRPS11	70.7495117574635	61.2378278190086	65.6319794960138	75.9927364371591	65.5366302145551
DET1	5.48159635720282	4.74404287994669	4.15608023428011	4.30296545279197	8.06068009574664
LINC01586	0	0.00580507729559839	0	0	0
MIR1179	0	0	0.129377045093947	0	0
MIR7-2	0	0	0	0	0
MIR3529	0	0	0	0	0
AEN	57.5438879037875	107.192113098157	83.7568014674388	53.6273955413981	36.1360803858733
ISG20	11.7664304812925	11.4241360689502	10.2699928680012	6.27366986076634	2.15630536600701
ACAN	0	0.00755207061924981	0.00333333333333333	0.0142238664544129	0.00666666666666667
HAPLN3	7.65381268409756	7.72816611550461	7.38211805029534	6.86595497921539	10.037179027004
MFGE8	9.58866680042611	11.3173217555442	9.88740731553337	10.0112042283695	15.6029332382054
ABHD2	52.6697066357148	67.7138898825968	43.6748664913934	57.1781189644675	46.7177346772221
RLBP1	0.0118438028489975	0	0	0	0.0152547327379999
FANCI	86.0746520129085	87.4551613983674	84.1286069974893	94.6575631966755	126.034337616594
POLG	71.0520243147242	90.0068174209864	87.8792026987328	99.8368787869723	73.0303305828374
MIR6766	0	0.591499477990231	0	0	0
MIR9-3	0	0	0	0	0
LINC00925	0.133612547499399	0.107659055028566	0.159345101792972	0.108621175912296	0.193959564393599
RHCG	0.0225348518797421	0	0	0.0253832107645849	0.014457524596581
LINC00928	0	0	0.00986039455908645	0	0
TICRR	24.6268533006879	19.8566472505187	26.2573716943898	47.9255033954232	32.8113667533765
KIF7	0.18559554909754	0.113216210933446	0.169460124733662	0.229064927100341	0.812228920859835
PLIN1	0.0313244670154216	0.0294947019480804	0.0307512701506861	0.056043901405912	0.0900692213554155
PEX11A	2.05719202458629	1.58898534655749	2.22229803946163	3.96558902365855	4.53865299681812
WDR93	0.0182124363506034	0.00674971846860329	0.0333935953625209	0.0352350421953274	0.0894045686330177
MESP1	11.685847441836	8.47612094165043	6.21639555672824	7.22768298159767	15.8118651544398
MESP2	1.42881292472878	1.32891999248364	0.681768530616473	0.292145382064729	1.39352143096037
ANPEP	0.0315129945707533	0.059956741259602	0.065976953076413	0.0186049460613561	0.0752819280086464
AP3S2	0.141022224223143	0.180176620934807	0.133505707438274	0.178868629131504	0.146418419706692
C15orf38-AP3S2	0	0	0	0	0
MIR5094	0.561615626598722	2.36876280130705	0.531181071415688	0.532269932767432	0.49821202604684
ARPIN	0.00666666666666667	0.00666666666666667	0.00333333333333333	0.0300845870140347	0.00637547855261258
ZNF710	9.20208619500848	9.24079093688993	5.63909393341092	8.24439218073073	10.6339325746013
MIR3174	0.27435246126949	0.294044734401166	0	0.800773151636437	0.307198755827308
IDH2	169.624718771476	170.77697796444	157.089560690281	150.147611152981	197.297727913964
SEMA4B	34.8278276095653	26.9815567514302	14.1663916422643	31.2208558699165	38.1915704757678
CIB1	224.40602160449	215.568358884118	211.961593874576	221.382566675683	201.948917755676
GDPGP1	6.67295418046563	4.89893007256305	7.36362289461202	10.518175478084	9.65185421994582
TTLL13P	0.222800687116789	0.326794289289984	0.16969860373049	0.111785364794593	0.479298438192938
NGRN	108.497073548919	113.63249964612	119.020160974857	125.20232927396	111.859011220208
GABARAPL3	0	0.00641176176627896	0	0	0
ZNF774	0.455383954760043	0.515760054040965	0.872232468033702	1.18614004988283	1.75265523719934
IQGAP1	77.9051038455462	82.806672600743	74.9433182457997	94.8357927356443	107.657347877585
CRTC3	0.503207050731425	0.580911393679824	0.436337172674399	0.73870913796823	1.5916864268435
CRTC3-AS1	1.27613237154282	1.47386716293745	0.769544625926816	0.829191229422231	2.0412881901225
LINC01585	0.0645041711124078	0.0282827712857313	0	0	0
BLM	23.9710050108294	22.3535667301352	21.8158846521603	30.486651716933	32.1175906223186
FURIN	13.1022519433519	12.9119447659898	13.9480525999183	25.9238460082461	25.6007370840271
FES	0.227775608497161	0.258916376234729	0.20649653554423	0.26671915209935	0.124016084129568
MAN2A2	29.9692308583753	34.267597811385	30.8721938047526	42.9023919399462	42.7056029660972
UNC45A	72.6651362309243	68.8013153744726	67.5752473698201	84.3701845923571	98.5065080591173
HDDC3	77.4012882238962	63.7405763978177	59.8442114368525	58.3390857203931	77.011613849698
RCCD1	86.3796117736631	77.4859093626743	66.4691737396837	71.9252396225402	117.382874631962
PRC1	125.126163712081	119.795936158514	119.115289341667	212.709275295597	197.870184638587
PRC1-AS1	1.20511837565798	1.5727378744027	1.55198032062979	1.36193275751585	1.78949781410227
VPS33B	17.3318714804124	17.4858028717842	20.1841563434654	21.1429748683156	24.1719916128641
LOC101926911	0.138015073370602	0.224886937273362	0.246276352815457	0.167916751577333	0.544306133324257
SV2B	0.0618815422428184	0.0494812216990004	0.0465344915956041	0.0628138951646079	0.0907509811176297
CRAT37	0	0.014266506775426	0	0	0
SLCO3A1	56.6025464017815	63.6970593499656	54.2023770507644	46.8106206849963	43.6566525517262
ST8SIA2	5.70081720352207	6.07168694315166	3.53624073117097	3.12558444473772	5.33657618198048
LOC104613533	0	0	0	0	0
C15orf32	0.0187308766985207	0.0446975483013629	0.0185838920367052	0.0155931831536028	0.00757547952295232
LINC00930	0.0253229323052721	0.14370026752995	0.199052734026026	0.0362796092299383	0.0234950163120625
FAM174B	63.100773865679	56.7422842248863	46.1645802086572	51.2913289617642	58.4305855287303
ASB9P1	0.00638472079736729	0	0	0.0193783118423102	0.0264239064934435
LINC01578	37.4381094839424	39.8756964946127	44.9305130198124	48.9373806674414	43.6207207673845
CHD2	21.6500814842866	25.4673102872856	22.1472558392234	26.8497645377792	31.040158851588
MIR3175	0	0.792254324308072	0.305800288403876	0.158032769577491	0.542301251637884
RGMA	0.00333333333333333	0.00955736932486978	0	0.00685090288492039	0
LOC101927153	0	0	0	0	0
LINC01580	0.0772989842303546	0.0913059789432136	0.029381232365127	0.105338205395805	0.096522762914917
LINC01581	0	0	0	0	0
MCTP2	2.43139651686771	2.86597300036659	1.21526478233395	1.04675664372822	2.6622216541532
LOC440311	0.0667426926117235	0.00751524438686881	0.0395158262499584	0.0242418111776927	0
LINC01197	0	0	0.0170875342576912	0	0
LINC00924	0	0	0	0	0.00533269349873891
NR2F2-AS1	0.00565096475801844	0	0.0186400122836334	0.0538849947406021	0.0228698499889534
NR2F2	0	0	0	0	0.00333333333333333
MIR1469	0	0	0	0	0
SPATA8-AS1	0	0	0	0	0
SPATA8	0	0	0	0	0
LOC101927286	0.979588663634169	1.04677255866091	0.778340301534509	1.13566748204075	2.24650787381618
LOC101927310	3.20353838145045	3.42196244486417	2.38073779005718	3.56195201763225	7.003393391621
LINC00923	1.07031439785342	1.54251059608354	0.831262998542263	1.3013692035072	2.09557513674552
ARRDC4	0.289179233622698	0.380195404748388	0.801441639051371	0.748685397084654	0.437055776662637
LINC01582	0.820323066775213	0.65639297302446	0.511935786008982	1.14190376234476	1.26811631093888
FAM169B	0	0	0	0.00333333333333333	0
IRAIN	0.374631894141985	0.336186251806329	0.262848806714821	0.322691462871676	0.526905816344005
IGF1R	9.43139101806098	13.2078794567324	6.87779232404371	10.9165549520368	13.2094895612596
MIR4714	0.159622388373336	0	0.145777606812998	0	0
PGPEP1L	0.0353473107212305	0.0230066705509566	0.0357415023856894	0.0231080560788045	0.0084791534761979
LUNAR1	0.0673501725357136	0	0	0.0286524740447452	0.11210741905878
SYNM	10.5790538130843	11.0852263200296	9.24483482143683	7.21949771076407	5.5504974627045
TTC23	2.85580432853977	2.73600384603371	1.55364434703734	2.84320273883897	5.35002339482385
LRRC28	5.75104326183293	5.41703993863865	5.02412925290368	5.19014282345191	9.50376355789357
HSP90B2P	0.239658389767485	0.226813875051978	0.324778361576131	0.422132178115096	0.252423504007537
MEF2A	12.9946118670252	16.6126478031586	11.1834600025441	12.1970432466482	17.1397355536315
LYSMD4	6.13407610234004	5.54152948364998	6.30712426959596	7.36753259657725	11.0665916455791
DNM1P46	0.00974989501683468	0.0106585193515614	0.00586002387084355	0.0138466131774877	0.0037360870139951
ADAMTS17	5.74602993909233	7.90550861754417	6.42519625442116	5.43455989130486	8.50622963310077
SPATA41	0.281755617534778	0.264003197260669	0.181778845619675	0.147823740165594	0.379044050240917
CERS3-AS1	0.0217626695971783	0	0.0205400911984637	0	0
CERS3	0.0716486801403254	0.0904955960710453	0.0850972319069515	0.0307188821469552	0.0748981946214672
PRKXP1	0.201666577731974	0.202650834344767	0.252515727358624	0.120635054547545	0.175560524139261
LINS	12.3926402200608	10.920955449315	15.4721562123404	15.1881372814628	12.5736011388295
ASB7	7.76071165217293	8.35911865932633	9.61751414752995	11.7137065266852	10.7641286565278
ALDH1A3	0.172282537238437	0.194790990640622	0.328799840903587	0.123843107582707	0.200403131682976
LRRK1	29.1533858889943	35.6410084803544	20.499426337184	14.9975148050433	23.1911772977946
CHSY1	34.2547679842772	39.9858732628263	37.6581669099905	27.5095618970025	28.4327559355315
VIMP	63.587951678564	70.4444448204609	89.2871834427477	97.1011443512057	51.6299507219464
SNRPA1	218.098692236407	206.897221305953	193.831765228268	165.187008720505	229.176625638177
PCSK6	1.62374504026045	1.64369446042389	1.34275097927397	1.39125879846466	1.45621608033882
LOC100507472	0.0217229828246784	0.0347295906142612	0.0646867411966957	0.0263655626010089	0.0260236531226639
TM2D3	35.7738749044571	33.1727522493894	40.5442427039359	43.9516783273532	38.4334976489745
TARSL2	8.73888589629742	8.80803641767792	8.96230595267414	8.84559648606209	6.67585509482518
OR4F6	0	0	0	0	0
OR4F15	0	0	0	0	0
OR4F13P	0	0	0.0053200236210237	0.012620112365601	0
OR4F4	0	0	0	0	0
FAM138E	0	0	0	0.0107686046526255	0
WASH3P	13.9480450757488	14.4531052428047	15.2080019222221	17.3215388956066	19.0314122922091
DDX11L9	0	0.0370301824438377	0.0281995475534113	0.0145730817454693	0.0406542887995381
DDX11L10	0.0424816132162476	0.0146321681954429	0.0400478604839784	0.00832517405658455	0.0323562854200675
WASIR2	0	0	0	0	0.0132325202630192
POLR3K	208.748193788481	191.431166342009	223.98013692159	218.017936502734	198.79418963893
SNRNP25	208.348382397204	193.950304437249	207.380926998842	216.461002419598	216.921544633927
RHBDF1	0.318556792279514	0.511011884157258	0.408032877372663	0.342377759703556	0.630360945170878
MPG	129.141237110142	119.104443642066	115.796974763402	114.47448082186	139.48344736492
NPRL3	50.3975061884726	56.2211179667558	46.8685011927472	56.4708007284393	68.4983939300529
HBZ	0.0208674429622187	0	0	0	0
HBM	0.0227014514229389	0.201997680514658	0.108789461125255	0.0205815403553948	0.131715111817064
HBA2	9.21023518463919	8.89523865017556	6.99893039466568	6.80942246813085	9.1533569728462
HBA1	8.71609302444495	8.77243502911146	9.39713130485021	8.95925033581694	7.49296808778509
HBQ1	0.10999967966226	0.0233551236492043	0.069982888896297	0.0559043947509962	0.124239936819379
LUC7L	50.1118939841542	52.8545607880556	50.4270720531122	70.455187984043	52.2705548460482
ITFG3	53.672778951851	60.6045546040009	62.1349925992184	71.1084973441119	86.8688066357749
RGS11	0.531805693145861	0.735624351727129	0.638488298871322	0.37398638566988	0.938648757033951
ARHGDIG	0.653821287070156	0.751475746396244	0.828014124994516	0.62193425759146	0.743584513575302
PDIA2	10.2489717699414	11.5843907325905	11.9907372369328	11.0102402983987	5.24965148999796
AXIN1	48.3682832476513	51.9090190167249	57.2846154286286	61.6373782464771	58.9420486805679
MRPL28	189.615472664118	175.222267648235	178.79584129475	208.203112605305	224.190768467616
TMEM8A	38.3986309494838	38.3182057540978	40.2925177766309	58.4221521656956	60.2038592364435
LOC100134368	4.88229682624681	3.70810882586175	3.42040897048447	3.58132021616907	9.0273685855235
NME4	38.136650926497	36.5154185444782	31.9372579429393	32.0041511164956	52.9017548219417
DECR2	16.9325275588101	18.7122627499285	16.8993984080708	17.0733033417032	24.2795686308972
RAB11FIP3	10.1046004839189	11.5217526957575	13.5499526559688	22.2476915436041	19.3238773256674
LINC00235	2.36819920653027	1.75730591836469	1.07535374002001	1.7624437492464	3.69073398026839
CAPN15	57.3145943468547	65.6271853319435	65.9784875309842	64.5479223028388	59.6395199801189
MIR5587	14.8589620798171	26.717120939427	16.0280309919461	26.879006664679	15.5881035219956
MIR3176	10.905947505865	17.5220400686296	15.654093560971	28.0663971319723	15.9029642052805
PRR35	0	0.0500179807920466	0.0558993009830318	0.0719108583952463	0.0575709934505226
NHLRC4	2.04333833639015	1.57000722459666	0.875594505197078	1.57429966196459	3.73529616401516
PIGQ	45.9836976452014	48.0895783717566	42.4367370388548	53.2121863043849	72.4639581443028
RAB40C	24.574141942171	24.74488374344	29.5721059113733	34.3254433996693	30.4370127423056
WFIKKN1	0.112192168743506	0.353871912657271	0.500496088767554	0.227484515104375	0.149011107935269
C16orf13	548.776720635135	495.793076528136	481.291159738989	476.738819499775	497.898487620545
FAM195A	285.407805144243	248.885558984023	241.293470833835	217.277792681814	231.347267474704
WDR90	34.4890332472227	43.4427842317009	41.6890856367919	49.4067496740532	47.1139035530669
RHOT2	162.528960484321	164.775142049044	157.764380374186	176.962454459452	189.507486827468
RHBDL1	3.50869236406836	5.74387900476547	6.09582503275869	2.59375966036076	5.1804697098149
STUB1	243.166762129523	228.119137135104	239.470630473284	239.023531225389	265.76064568413
JMJD8	170.849228322227	188.395689901117	190.014571299964	198.963789998654	174.198757353347
WDR24	33.9287256584488	32.0865056508749	29.8890128178266	35.4499868676058	40.7179990328577
FBXL16	15.2165038687073	18.1955648485364	18.4043518276458	15.9157701679347	14.7853271016684
METRN	60.5814812857603	54.4166491390043	53.9206911672908	51.9193701015443	76.7755984188675
FAM173A	125.678111190967	103.874581008928	119.269958201682	119.637402668721	131.005471605627
CCDC78	33.2920276105449	33.0393954785037	22.9590695576592	17.971259110389	29.4309638885747
HAGHL	116.592286144469	100.004879048342	87.4132250809666	63.1967868034595	95.0977185992843
NARFL	42.2816972753981	38.7811298557767	42.5837402538523	57.2806918126051	49.8556522662093
MSLN	0.0141931207875812	0.0486804697676756	0.0314399915409768	0.025417022282938	0.0186080223000409
MIR662	0	0	0	0	0
RPUSD1	198.794360625532	190.850266976846	216.728928326247	219.050866397542	140.001074371804
CHTF18	112.055821437886	118.000519095282	100.161341229559	131.992900828604	161.779291178141
GNG13	0.0340758655966662	0.0129989288073686	0.172688134080977	0.114340946240665	0.154340194567749
PRR25	0.0384902889420301	0.00999683286140268	0.0472908108732945	0.018746988286781	0.0922658938094296
LMF1	7.24496743991091	7.76283650383095	5.26777388812472	3.24559524697465	3.08718468126283
LMF1-AS1	0	0	0	0	0
SOX8	14.077389513741	14.8355093930114	10.4277485762588	4.12069234863347	4.58568261646558
SSTR5-AS1	0	0.00436104532780454	0	0	0.00487996909328852
SSTR5	0.0127789627215219	0.0376481116893325	0.0121705418542186	0	0
C1QTNF8	0	0	0.00345663860938028	0	0.0042022752057003
CACNA1H	0.0117406386747535	0.0368365890067861	0.00666666666666667	0.0134684409206121	0.01
TPSG1	0	0.0138017156044619	0.0497141989094403	0	0.024836422647513
TPSB2	0.0304260981597807	0.0640612451739568	0.0187593622619445	0.0222503955355747	0.081217986310905
TPSAB1	0	0	0	0.0115185825305508	0
TPSD1	0	0	0.0550798180283004	0	0
UBE2I	113.091617192853	123.660421676496	126.27952757076	136.996031310502	125.932945775689
BAIAP3	3.65683115103143	4.49713034322324	3.63151119171184	2.70735519844406	4.40269363200801
TSR3	290.052174344274	272.643959739883	287.617451060275	294.69710129546	286.841352848138
GNPTG	84.1141888163371	94.8645582351655	96.7666691287077	101.299164527785	96.1151088036019
UNKL	18.3208572178851	18.5704182937154	21.666711531111	31.2991398533323	31.6284301415706
C16orf91	66.4142446516303	77.281910640481	83.0539599984556	67.2566936272788	53.4965181757767
CCDC154	0.104669866128458	0.167364334467748	0.165680513373468	0.0642376293401833	0.226196701609548
CLCN7	66.5892844732063	79.0707404388303	66.5551176867125	71.2219107863322	86.4200783901588
PTX4	0.0172868128055511	0.0287150405315273	0	0.0523356238005644	0.0394304822269566
TELO2	62.4198570769705	67.4364107875135	84.2177065856901	92.0482301020322	76.0085108031134
IFT140	4.5724643549237	5.12741313996349	4.50644995149141	4.54987000347478	9.28922804615937
TMEM204	0	0.031939048676294	0.00587689828513132	0.0190671708796837	0
CRAMP1L	20.8223846407304	23.8117373146387	23.8342742703736	30.3141223393092	26.4458571851187
HN1L	108.243863894144	113.182303831305	121.535484977398	135.783299798163	114.197899248258
MAPK8IP3	25.9530041250975	34.1622539499726	30.7341693465159	42.1568475833661	40.5020817036215
MIR3177	0.670660707531844	0.910138422288533	0.697251101778207	1.10455075564229	0.832337072310873
NME3	146.775104696216	135.461166266086	127.405835543186	111.800470031924	172.12595519757
MRPS34	721.841069430257	669.783198761676	683.727986409798	642.933110768682	578.848316319874
EME2	21.4579170158961	29.0838772269913	34.8671201009651	31.544399326518	23.7802753369038
SPSB3	60.798839733715	59.2034044876273	48.6522268564936	57.2039894973825	89.9007464659648
NUBP2	226.058025964659	216.317763347243	220.533228751578	236.600076950951	225.603149329711
IGFALS	0.0105148300134122	0.0649231188473048	0.0196484386305661	0.0474318171174347	0.0665410032657268
HAGH	61.0980926199933	57.9819479312615	52.286967236113	52.4189216058009	110.93115162088
FAHD1	22.5346389991238	23.6253942105396	20.7621868183812	22.7021599835706	25.2284507052878
MEIOB	0.0116522884933231	0.0226050755919833	0	0.0145999867743924	0.0151942137479992
LINC00254	0	0	0	0.0183814550717022	0
HS3ST6	0	0.0110744120748491	0	0	0.0123921639399266
MSRB1	163.87672786653	137.96676175033	102.700371913663	96.5216481474123	131.946428874701
RPL3L	0.0321541501759237	0.0699073360974397	0.126176135228144	0.0656265322716462	0.00936098714886542
NDUFB10	571.683357754366	565.806299548886	545.229739179851	590.903491898459	590.743322736771
RPS2	5736.03609809823	5851.77819648574	5945.43603653573	5956.87327112589	6055.11681173265
SNORA10	28.7204266578769	47.4648936843602	40.3942561426556	24.1193751707167	17.8341793966703
SNORA64	29.1866615833057	64.0327427375754	48.175272069663	27.535210974027	20.9276931352436
SNHG9	43.4336777085536	43.0005284362596	43.8249939905607	39.2951175185478	31.9554631320651
SNORA78	30.3759989330954	51.3411227223114	47.2568419054423	22.450360139378	17.2506769535879
