DMSO_0	KB528_1	LOG2_FOLD_CHANGE	P_VALUE
GDF11	5.23977987005293	5.67908651097735	0.116152685326382	0.66064532348214
SARNP	50.1119877346359	70.5548162915245	0.49358880441235	0.00545276588968327
ORMDL2	19.4824867485213	31.4366682083754	0.690270487692063	0.000439860647173547
DNAJC14	12.9579086813632	27.1493216787108	1.06708325717563	0.0610228285790085
TMEM198B	22.1930764872949	19.3739579816193	-0.195990955320615	0.271114103253183
MMP19	39.2651987378438	34.3326086975378	-0.193671717331361	0.79406659422166
WIBG	11.3778217621321	23.6183445378168	1.05368346062119	0.0028044346527779
DGKA	233.472957364263	138.549625099087	-0.752852648521502	0.030092791814196
CDK2	17.5815991200863	30.0613427451455	0.773843155713774	0.019455036858158
RAB5B	14.7960521589649	23.2522251845442	0.652156494064595	0.0413932317931291
SUOX	3.68832308310723	8.20742371537343	1.15396439968974	0.143959738041548
IKZF4	1.23371931890409	1.69242155571665	0.456074758910501	0.113999918834409
RPS26	708.45704524306	775.889602804238	0.131171010481995	0.906507666795585
ERBB3	0.189427328997627	0.456374401382092	1.26857338545588	0.185567253742592
PA2G4	63.8892962986668	90.5562187030285	0.503239468430751	0.0256770941747424
RPL41	4438.29001660636	4634.99095196648	0.0625625801479329	0.677481194863254
ZC3H10	3.00984859767743	6.21039813008864	1.04499484035964	0.097027276033293
ESYT1	59.8947124938238	47.4145182193715	-0.337099770732448	0.308526797653406
MYL6B	5.4840273365592	4.37408708752367	-0.326253818074624	0.135659476008915
MYL6	1580.33298604899	1657.63146092925	0.0688947146463806	0.299663206262347
SMARCC2	29.1585303075614	38.772499168667	0.411115725645654	0.0636257525013901
RNF41	14.7493045279176	21.1390782859919	0.519265544300182	0.0102708032664598
NABP2	16.0259759906877	18.8043933187405	0.230657541398318	0.222525876767742
ANKRD52	14.6858601419407	28.8510114244681	0.974194130132571	0.000908295799015438
COQ10A	62.96994276381	96.561005702434	0.616777346110329	0.164668299915922
CS	87.8739494211901	116.899782063869	0.411764799026671	0.0109631248746588
CNPY2	40.3733395034119	58.6389295986089	0.538455843516886	0.147231281259787
PAN2	35.1029798937969	29.0489385311953	-0.273108058692258	0.0107539392808517
IL23A	48.20345693368	19.4101729345517	-1.31232364194985	0.000577022417672443
STAT2	60.2858250039041	83.4165948108993	0.468515599125777	0.143396609165631
TIMELESS	5.27279295636428	4.80860816171368	-0.132947978036384	0.538033243484206
SPRYD4	5.58671620687692	9.60857097453155	0.782321347162099	0.0268306180511379
GLS2	1.09596611183301	1.50418057166808	0.456774578275372	0.0515416870415267
RBMS2	1.51986656656163	2.04172365025021	0.425842938022715	0.196827523839722
BAZ2A	42.9839103655651	34.9616501323102	-0.298023455430383	0.0117830054629931
ATP5B	422.682934181583	493.981491068329	0.224881121910238	0.231687910125236
SNORD59B	29.711596370483	27.8559201352258	-0.0930421498242863	0.813310387045688
SNORD59A	30.1221754244962	33.384854600347	0.148367791680039	0.787117867391517
PTGES3	114.906963504129	99.265590077131	-0.211100623269297	0.333251891371311
NACA	532.444477093349	584.652832003697	0.134949113767024	0.0490034815986058
PRIM1	4.49285835353164	4.40180728336904	-0.0295375950743179	0.925389493208084
HSD17B6	0.189687187373938	0.412821152728196	1.12189466190862	0.100415104931106
RDH16	1.54406926161228	2.16316904763753	0.486408945267037	0.184060050536656
ZBTB39	5.53099116311816	13.5583806872109	1.29357494175913	0.0294273905674941
TAC3	0.505317876851975	0.658249933071066	0.381444249868928	0.673304814385415
TMEM194A	9.90072155704972	8.55139528575897	-0.211373835446406	0.35916784419624
NAB2	18.8591029430138	15.2757118697787	-0.304021440798207	0.060835767690569
STAT6	153.232358980717	171.257241090973	0.160443997475578	0.471863430165862
LRP1	18.1526127361947	11.427614879046	-0.667652890619949	0.113538305649524
NXPH4	1.74192139598229	2.49324945086325	0.517347708470772	0.371123545478537
SHMT2	28.9274792045328	39.3961314358424	0.445613359402763	0.0796972832906721
NDUFA4L2	0.118904585397948	0.308707030659453	1.37643398825668	0.17875989911123
STAC3	14.7828017143311	9.34591155217747	-0.661512433545041	0.102512871894971
R3HDM2	54.810585350468	35.2251768320322	-0.637847593102601	0.0219163428600109
ARHGAP9	366.40651995039	408.423648723863	0.156621228767553	0.4194910441764
MARS	119.119516655996	180.253518873803	0.597617618641548	0.0299421608772423
MIR6758	35.2677121202765	66.8202925605315	0.921938310679752	0.138912050650962
DDIT3	279.139768949348	300.867313823609	0.108139701702082	0.660845639110683
MBD6	30.8158307813346	48.3719055080562	0.650497684738719	0.0740198840898235
DCTN2	43.631028372203	64.1056867960378	0.555097865491508	0.00726970686590113
KIF5A	0.229962473828363	0.379646309539106	0.723257528323115	0.0881201612811872
PIP4K2C	16.1695484001265	36.9185195072288	1.19106531342764	0.00193515095627874
DTX3	27.3540395342192	25.0174741495084	-0.128817762746582	0.367373661908196
ARHGEF25	0.537325205473559	0.567867054665268	0.079757699653939	0.665961563998615
OS9	177.756121804791	235.344294925732	0.404873634333493	0.144116181232523
AGAP2	17.80710346769	14.5711034561355	-0.289342728914535	0.381129754531686
AGAP2-AS1	0.430695183645473	1.13314228557392	1.39558993230725	0.107876063704253
TSPAN31	13.4977715265982	14.894442533095	0.142052888717257	0.547471861986352
CDK4	15.5477623816434	25.9419889822237	0.738582131737844	0.0184005664624396
MARCH9	20.0937022364164	18.960482553577	-0.0837477210977417	0.682185706038756
CYP27B1	0.960253363602669	1.58375854524396	0.721865386125389	0.0485691846792439
METTL1	9.46694568865535	18.6826899471166	0.980731239673422	0.0390713228349454
METTL21B	0.987988142158131	1.42282749495425	0.526195126871103	0.371281467891623
TSFM	12.4359713799912	25.4067506509247	1.03069267479985	0.0188914808756528
AVIL	1.2700971011423	2.04565218869411	0.687622074438339	0.228408435660738
CTDSP2	40.7736000544245	28.5704619488874	-0.513110980368825	0.144784883004999
LOC100506844	6.32157966694989	7.16582590831171	0.180847883033513	0.450344258718589
XRCC6BP1	6.25228038183425	6.64131292824913	0.0870860006317572	0.720385377980838
SLC16A7	2.68112967479806	1.30455726650222	-1.03928072209019	0.0541673601101632
USP15	60.2327532542087	73.6453377126612	0.290045988648064	0.0741111893968419
MON2	12.1357164854826	17.0082515638236	0.486975553738019	0.00634176313232267
C12orf61	2.43899310746527	1.70287388394798	-0.518314089167893	0.0486302752940573
MIRLET7I	8.95550314457187	10.9103233830379	0.284847469775616	0.480458445196892
DPY19L2	0.857625976538113	0.707111865460864	-0.278410135899963	0.654213207263863
TMEM5	4.9132542695973	5.33504643548454	0.118821925075919	0.522287552503726
C12orf66	2.34510017462257	1.66098657961298	-0.497609134327068	0.161080364955733
XPOT	27.6713096098376	32.9216669846348	0.250646463797243	0.27155568079139
TBK1	22.6436489513009	27.4620933655142	0.278335140073372	0.261262939799804
RASSF3	65.1240853743575	61.4683210622091	-0.083348125792774	0.624092713309288
GNS	29.3670148174323	23.7037860914189	-0.309079109662924	0.190068131801147
TBC1D30	0.582949890225986	0.899120472045033	0.625142557452425	0.0623856337402818
LEMD3	31.5496825231205	34.1167460559187	0.112854565878111	0.633554790609453
LLPH	40.7174023213076	54.1599767442794	0.411581595784496	0.0471516472201683
TMBIM4	25.6741393312893	24.1206917487079	-0.0900446318278094	0.636608140606465
IRAK3	17.2076513582686	13.7417231097039	-0.324487281225342	0.528464233948817
HELB	9.56821499684791	4.8724434856898	-0.973604355011174	0.00596206976970498
CAND1	37.1851249171491	43.3183944700594	0.220254154010856	0.405082063587431
DYRK2	12.8813166464427	7.42458455664835	-0.794897856978133	0.074888018614438
IFNG-AS1	1.39235043679366	0.637524857556275	-1.12696886486948	0.222424654326335
IFNG	81.182237984563	31.6163277460148	-1.36049430435997	0.0277607427680197
MDM1	7.95026313759382	8.81201236153449	0.148468907391364	0.335337562787887
LOC100507195	20.6915166466457	13.7755716832899	-0.586927204149245	0.468870416669611
RAP1B	193.802730608179	167.162126117411	-0.213340884555774	0.359461921080566
LOC100507250	0.380379373551644	0.366059611403781	-0.0553604117566791	0.883870150033463
NUP107	20.0801337202119	17.5213621078837	-0.196653942521094	0.352251837351579
SLC35E3	2.94059980638697	3.59858227038746	0.291318183870543	0.227129203354709
MDM2	19.4842072966144	21.6463759924811	0.151820273569568	0.00981328751935689
CPM	1.87954368680833	2.11915950168061	0.173109729604768	0.599727493050083
CPSF6	34.6339228914962	29.9443762234566	-0.209900727389419	0.405693144302208
LYZ	2263.0036424733	1763.91776543141	-0.359455603302461	0.297686302593659
YEATS4	17.2609370763303	14.0483725355152	-0.297107780930234	0.418349772160867
FRS2	4.25045766647167	8.20200223730103	0.948357945922325	0.062416060219833
CCT2	116.837427476417	125.78614643024	0.10647054005178	0.514125179451564
RAB3IP	2.42811324024889	2.96260861137402	0.287032338895563	0.180184847745654
LOC101928062	16.612413992355	15.6111317880144	-0.0896865955005676	0.586781179256002
CNOT2	71.4313307348743	103.990749138271	0.541826290599788	0.0102958681187051
KCNMB4	0.601174162021702	0.909708412640021	0.597621189984343	0.0950387313674431
ZFC3H1	31.1880667304966	26.8595319872626	-0.215559959653188	0.0963222162722922
THAP2	13.0121814937112	7.66825695458515	-0.762892264319007	0.00191746354217054
TMEM19	4.96970937197074	4.40111933303359	-0.175290995763809	0.617539535278214
RAB21	76.5601797274988	73.435599170562	-0.0601146127111909	0.70610418102284
TBC1D15	37.9333403302718	42.165021089316	0.152580258099048	0.468053080993166
ATXN7L3B	47.3235091868559	63.9487119954648	0.4343582437602	0.291553826773745
CAPS2	0.406420025084916	0.172341631128928	-1.23770024472284	0.029877902125257
GLIPR1	81.8029045950546	63.9242599397516	-0.35578851691212	0.282368439266536
KRR1	42.3930547290322	54.4274545475957	0.360506639118098	0.152741182993941
PHLDA1	55.0787618221212	23.46342848217	-1.23108229212352	0.00357708644200506
NAP1L1	298.46537982704	284.285809832091	-0.0702215088463658	0.603128504321389
BBS10	1.30836188853441	4.07109518442323	1.63765531219858	0.0816122624055476
OSBPL8	34.6960190776979	62.4997155955258	0.849079483233437	0.137580791210402
ZDHHC17	21.3915353691698	31.9253977850656	0.577664560679315	0.0157910395275498
PAWR	2.41894000223916	2.13645498411141	-0.179156066897522	0.359265344872001
PPP1R12A	37.1171362355939	50.5427749548481	0.445419470938387	0.00984449405819009
LIN7A	2.32979795515633	2.20818361736155	-0.0773447051389908	0.886778390115257
CCDC59	103.985535550877	112.96210607601	0.11945602911885	0.519191475400739
METTL25	3.96838424491929	3.16382781541346	-0.326880637314456	0.165469787726773
TMTC2	3.94090412461672	1.95650391866039	-1.01024865182706	0.100894463694417
C12orf29	13.2191228306564	20.3823494822859	0.624693912758387	0.082670945625711
CEP290	6.83587395882537	6.2830389957391	-0.12166326235551	0.464768821747773
TMTC3	3.16022690913976	7.50012877782231	1.24688721717418	0.00528274444830972
DUSP6	114.617177422594	17.2932950509916	-2.72853858353346	0.073213085784809
POC1B	6.4700495804262	6.28576559521315	-0.0416882946588713	0.880767177375772
ATP2B1	152.010748826724	183.23985795608	0.269560007986094	0.386274413970103
LINC00936	26.756061128886	19.3944044690393	-0.464225269788457	0.319994200634987
C12orf79	5.5499710948729	6.13681780243982	0.145010493869173	0.698350530827123
BTG1	974.726940457434	449.045295270559	-1.11813714237218	0.00327119197613541
PLEKHG7	0.34163587986108	0.688349173999315	1.01068107620315	0.290871667595335
EEA1	3.51389010863658	5.04030070164676	0.520440732665126	0.100529049524106
NUDT4	1.9638448471095	1.46448699162618	-0.423285576058139	0.0901882759280972
UBE2N	73.3925351155732	79.3572466045826	0.112728639079292	0.34193389093932
MRPL42	10.2807592476371	11.5757433130811	0.171158022822354	0.374963131419794
SOCS2-AS1	2.0174792028255	1.06084827195339	-0.92733547231846	0.032691541864847
SOCS2	4.98542148165894	4.65747193392221	-0.0981684038406834	0.651985651537405
CRADD	15.1199093827156	10.4345065470434	-0.535087116812084	0.0936196539464885
PLXNC1	8.64810992122913	7.69769482624753	-0.16795838357673	0.407828566396324
CEP83	6.25664499669967	12.1574629617534	0.958381043685054	0.0239567583867029
TMCC3	7.0066605003172	6.02632336754582	-0.217448904958242	0.389732716256446
NDUFA12	87.3942677238553	90.5161455494032	0.0506364965651993	0.871244492419825
NR2C1	18.3935816351663	22.8642685084981	0.313892332477754	0.121882171180089
FGD6	2.38539902797449	4.37119380110877	0.873796723330832	0.0724918023241935
VEZT	17.1074361058696	31.2301342675097	0.868315212845017	0.00476508774724168
MIR331	1.6322795265235	4.49664752567122	1.46196166250542	0.00799682106478852
MIR3685	2.51956578966747	14.457623698551	2.52058341292721	0.0432814228060316
METAP2	57.6009012206713	89.6255533494767	0.637818736887402	0.0120711922055987
USP44	1.05140757180501	1.4287443303657	0.442425743700397	0.0357894767872928
NTN4	0.779336761226006	1.38396876656553	0.828492609752483	0.223977380352367
SNRPF	60.8118330577511	79.1784253959729	0.380755299596378	0.0431105534573509
AMDHD1	1.1851009085209	1.63423729949218	0.463607578883525	0.26525124925284
HAL	2.50124054546662	2.05116592417995	-0.286199608928035	0.271774286220567
LTA4H	102.161008875669	88.8068048538535	-0.202102544383436	0.266144743927664
ELK3	11.599460081364	12.5160935622373	0.109726694420985	0.871352688615043
CDK17	67.5992668697896	129.646295511828	0.939501478158787	0.00180541647103187
NEDD1	14.8281738415998	18.14572441733	0.291288719389058	0.0588343325560311
LOC643770	0.500184428112973	0.531140425830976	0.0866331953040909	0.871632841991822
TMPO-AS1	1.25085063264066	1.51976506714146	0.280938798130133	0.345066865518241
TMPO	16.2291955645364	12.7708108400534	-0.345741364272826	0.26623286708034
SLC25A3	520.361604016732	510.646278880987	-0.0271902213520436	0.855930374972487
SNORA53	6.60057765577437	9.64769683974385	0.5475922852301	0.0723439066654464
IKBIP	3.23156158420994	3.48055777482659	0.107087037413393	0.470026604093644
APAF1	6.64595929253217	5.07483916034009	-0.389115357442475	0.209218675879854
UHRF1BP1L	12.0336219954273	14.4324793839238	0.262248220405924	0.329774633949772
GOLGA2P5	13.6777959495836	13.6530513663765	-0.00261235203015515	0.994241037684175
ACTR6	13.598196399788	24.1552502905241	0.828921489740786	0.00152124220874421
SCYL2	34.0130810732794	48.8184882863221	0.521337922880503	0.00885195952351677
GAS2L3	1.83869816051323	1.31611261694316	-0.482401724627359	0.372929897261341
UTP20	4.84454214675407	5.92923979223508	0.291486819552802	0.0638199537008229
ARL1	8.8833961576087	17.0916143490551	0.944105434701512	0.00418787224011481
CHPT1	29.9439453625218	27.4667919480651	-0.124575903810983	0.770498801781126
SYCP3	0.851175535272788	1.54639347758624	0.861378867442463	0.027086007151647
GNPTAB	29.1181530357107	35.8276518546489	0.29915464407175	0.000160057685979068
DRAM1	6.9216621114145	9.1402199123818	0.40111036026749	0.150389430721506
CCDC53	24.3889303340992	19.2657101856165	-0.34019111626822	0.253758935096453
NUP37	8.34234089450483	8.6241380135075	0.0479279994363579	0.87111457949477
PARPBP	1.08788208987818	1.29056848567359	0.246484503396839	0.521639114801664
C12orf42	2.10055904251005	1.59189964814936	-0.400023945049209	0.239677079821131
NT5DC3	5.48169804306934	7.58913706964563	0.469312991767158	0.0173954077374324
HSP90B1	407.246623520684	469.052831668647	0.203847692125782	0.173377199406727
C12orf73	1.85311386489419	5.72392400707299	1.62705298771105	0.000798479625051542
TDG	29.5542285538761	51.8679258703728	0.811478116594332	0.0310889919147053
HCFC2	4.661579679189	9.81400391988907	1.07402292084551	0.036138434796618
NFYB	6.93845981579886	10.6209351785364	0.614223444587744	0.000918989947716336
TXNRD1	22.4194764730272	40.984866575627	0.87033871174057	0.181214770356731
EID3	14.9839502970202	18.5447220173096	0.307590623048876	0.12902841635058
CHST11	20.1056741062248	10.5890005084865	-0.925036287506938	0.0391343385320002
SLC41A2	0.358738070163378	0.802610499153408	1.16176917275049	0.0079445683223718
C12orf45	18.5855643486182	22.8215278370096	0.296212883088165	0.10041591000748
KIAA1033	25.0069974130927	35.1494348246414	0.491169648366198	0.00301585735539548
APPL2	19.4338046816143	19.9022997250055	0.0343667705350803	0.783599566450929
C12orf75	33.9745230494715	21.1254415734163	-0.685471800328859	0.198964766133286
CKAP4	42.0483433049608	33.5895804973246	-0.324035181984641	0.272023788202276
TCP11L2	31.9020054222535	21.4121285410356	-0.575218898902281	0.344802371531976
POLR3B	2.65806751458745	3.07493947885013	0.21018026616208	0.418670228695321
RIC8B	3.02135513874072	2.63091015909397	-0.199633788668769	0.564637213121074
TMEM263	25.9493758833961	23.2012890988105	-0.161494874383754	0.29281379805294
MTERFD3	9.14867384000171	13.6663609058358	0.578994596001489	0.343852401975481
CRY1	56.5222411547585	71.1998475008031	0.333055480275706	0.117387482136315
BTBD11	7.1074546068299	14.0628511945475	0.984484240520423	0.166299212925703
PWP1	44.0163382280589	77.7927444703177	0.821596474329418	0.00110183832716721
PRDM4	38.406700179722	62.3789279578717	0.699700742848837	0.012442321663585
CMKLR1	3.3721682385829	1.7743578289689	-0.926379532012234	0.131852738982745
FICD	3.84870175868181	9.44072756053562	1.29452616781526	0.0123090564200305
SART3	38.6917275472218	65.9942118936812	0.770314351495077	0.00799609993904008
ISCU	255.520842811989	294.665568337984	0.205637514975574	0.382378667707227
SELPLG	149.386082799116	99.6609623953228	-0.583945338253644	0.0543864127111436
CORO1C	38.617577355301	55.950140876483	0.534884103020382	0.0863680482569786
SSH1	27.3619984850064	27.901207533873	0.0281539550222953	0.845526246382126
USP30-AS1	9.88946335925352	9.21746978809005	-0.101521454228986	0.776738955881082
USP30	5.69513184114932	5.05162640564448	-0.172981292237612	0.558664861669981
ALKBH2	12.6000180015627	17.91806386113	0.507988960309449	0.0225605386713964
UNG	6.53908668625865	11.1996171957987	0.776288367843893	0.0117635032153517
ACACB	5.01861093246666	4.73979171540539	-0.0824644426068956	0.697292621999715
KCTD10	23.3629382343557	45.0750806678361	0.948108347728018	0.00123592122606891
UBE3B	12.8835573211212	15.4770744372852	0.264601795310177	0.28863062673966
MMAB	4.45701442905907	5.48056342568588	0.298246584602967	0.413071589621924
MVK	22.0248256752587	30.1545861045655	0.45324683283408	0.0545336186309121
FAM222A	27.45262623319	19.893882440691	-0.464619313651574	0.187451965627984
GLTP	53.9971398285535	68.7951048734983	0.349422922119124	0.0389129887405475
TCHP	9.17034405981607	14.7307129032299	0.683779484248082	0.0303584936885985
GIT2	21.6686422779066	19.189067129834	-0.175324182229933	0.232813237489505
ANKRD13A	53.4535661003819	73.806711206396	0.465465806679307	0.00305197495452789
C12orf76	6.55896805568695	19.582143935047	1.57799797208879	0.0449339630811851
IFT81	0.391149066805648	0.496627218694067	0.344444810579467	0.440285257219236
ATP2A2	57.4179598224945	62.7747688986088	0.128682742763509	0.238658632429401
ANAPC7	12.8408943117134	26.6142747615105	1.05145457007361	0.136158755475809
ARPC3	439.846957058405	447.594323571384	0.0251901088028225	0.86873439237757
GPN3	9.23148643484885	21.5582484337799	1.22360509519583	0.004183133429807
FAM216A	2.76640258528231	1.97734589809984	-0.484445857829909	0.168548340978473
VPS29	79.5545527170291	80.6104647678503	0.019022645191495	0.895072402498073
RAD9B	0.519305413001339	0.498427326804146	-0.0592000956869231	0.7574653577578
PPTC7	22.1020226078946	19.2778271495463	-0.197235948973687	0.682234294137892
TCTN1	3.06436920482774	2.21643250939852	-0.467350695208038	0.0808737722570393
HVCN1	27.0993805054374	16.4447496865924	-0.720632823413876	0.0148629440897157
PPP1CC	101.484612751974	109.904347038263	0.114987449800077	0.623310891954866
FAM109A	3.90712654497899	4.77527068395365	0.289474531308935	0.477953814217202
SH2B3	86.1251129669811	49.1836900139546	-0.808253992732276	0.0112725486587899
ATXN2	7.5171580293663	10.7725999936544	0.519107251618282	0.114011574017151
BRAP	18.3911959754798	34.2822175018301	0.898445130424958	0.00172924237503809
ACAD10	9.93388389715396	5.7820574227475	-0.780774948717639	0.0283562612030592
ALDH2	60.7417288142434	48.8441509972454	-0.314502158379649	0.361097436441145
MAPKAPK5-AS1	22.1864576241242	37.6180278703062	0.761744877744169	0.0253815311399327
MAPKAPK5	32.1104552210973	37.0721093507048	0.207291086904645	0.162138201326933
ADAM1A	2.39441759052284	6.23282688753408	1.38021186073905	0.0469271339414789
TMEM116	11.3381291159977	5.89844471374575	-0.942776099712259	0.157221284607635
ERP29	270.201094253301	257.936374837327	-0.0670182773009343	0.523663175880081
NAA25	11.2628590227827	15.5943482710716	0.469450164813175	0.00764572321403548
TRAFD1	28.5152129011055	49.0852641409013	0.78355817464591	0.0924605667700457
HECTD4	12.8124655695996	10.4238678562407	-0.297657427693443	0.012159400504763
RPL6	2366.07772887613	2517.12400018759	0.0892788202707215	0.109687561755087
PTPN11	16.1855604685781	19.6022477498955	0.276311771123781	0.324537354320653
OAS1	11.9074672952454	7.6852860809332	-0.631695716606849	0.128804877314052
OAS3	8.38199757819146	5.1415394719304	-0.7050937109738	0.0937937038821491
OAS2	12.331667554144	9.53034854464388	-0.371767019316693	0.359565493879388
DTX1	9.78781233398564	11.9733057542215	0.290763180911162	0.109812143150361
RASAL1	0.421598859772708	1.30741292811214	1.63277199790334	0.00615742649739928
CCDC42B	1.50322410556069	1.46553106584274	-0.0366365568545612	0.956326557178707
DDX54	52.1234895572938	74.4398824622315	0.514142104919318	0.00299852705425543
MIR7106	6.17622889630249	14.2890314372129	1.21011000238776	0.153750404786774
RITA1	8.53842670964829	16.9456675163703	0.988874299473155	0.000205735656005923
IQCD	0.439317399107774	0.783318295678531	0.834335016955703	0.16472479683717
TPCN1	25.4894729299263	19.4083222890161	-0.393226128942343	0.0116435337719017
SLC8B1	50.0739911233442	92.639526379165	0.887566428230189	0.106729376524951
PLBD2	11.9707404420364	13.5160522417118	0.175161439907782	0.395672992745362
SDS	15.415037455474	10.2713416543827	-0.585713754471892	0.444663475126608
SDSL	3.7480558306502	4.57626832413608	0.288029201938619	0.714780717005455
RBM19	17.7098882831709	15.7313846643658	-0.170909450116549	0.181173591049238
MED13L	33.3975342934961	28.950279695778	-0.206164307387479	0.316984791863254
LINC00173	5.60560966493689	4.00758905834478	-0.484136707857877	0.279382261206594
MAP1LC3B2	2.47325244655721	2.47571094352489	0.00143337559626805	0.997208509836336
C12orf49	17.3697801794803	26.4894369999404	0.608837684979644	0.202344461344897
RNFT2	1.30615539685489	0.751474379388385	-0.797530725295358	0.155055408192245
FBXW8	4.26610793434082	2.53931147357791	-0.748483099196209	0.0359303750824438
TESC	34.8160732601518	28.2467485261497	-0.30166868849239	0.116590388767795
FBXO21	32.0709892837882	48.1417044603777	0.586018364605199	0.0331387049815067
RFC5	4.78716605822082	14.5030893527243	1.59911648983987	0.00190067421617364
WSB2	14.4523320259991	15.8823359611015	0.136120813951953	0.683105763513513
VSIG10	0.289065196088043	0.41733309955769	0.529804431808127	0.559458690069824
PEBP1	153.34390426487	225.354048921032	0.555422553436916	0.00591951446237021
TAOK3	45.1073859408182	37.7445147496186	-0.257096682632127	0.310179859026107
SUDS3	17.0927669797852	25.5521343274765	0.58005784250684	0.0459908215739484
PRKAB1	17.5933399460173	39.8105890431591	1.17812282571029	0.000676177511673109
CIT	0.446996790611488	0.474861594898645	0.0872426078660034	0.701513003723194
CCDC64	64.0230229572179	155.162914878098	1.27712108065636	0.0283908833075561
RAB35	76.9733156966435	100.099193447804	0.37900005048664	0.03091962983048
GCN1L1	38.4104318855246	70.2213620462668	0.870411794103778	0.0121382636211623
RPLP0	3229.84412253267	3413.94834899741	0.0799766915967738	0.31938457142135
PXN-AS1	2.19861911218657	1.49062129092663	-0.56068392267864	0.0709445615547731
PXN	173.348236902382	190.054232978111	0.132737994755325	0.400025845251282
SIRT4	0.533321517431311	2.95062191335295	2.46794162723224	0.0269234644905552
COX6A1	232.411127506405	247.2495121099	0.0892885296258889	0.522700876130916
TRIAP1	45.690955180448	58.1732204256662	0.348446570137714	0.14385629300857
GATC	12.9017389909429	23.6728212983278	0.875666119209729	0.00406975973287872
SRSF9	147.393432353199	146.682631837766	-0.00697418457704531	0.937972861208169
DYNLL1	180.658718574043	290.074374207363	0.683155969602061	0.00149775142302748
DYNLL1-AS1	0.458596816333139	1.66480834243029	1.86005785501339	0.000366359324113151
COQ5	9.84986753487554	12.5296242813969	0.347166926198023	0.213004107968996
RNF10	110.403214805432	150.66916499143	0.448602011976055	0.00188326223109397
POP5	38.8398021570676	61.7932714882604	0.669913903349972	0.058504077570661
MLEC	19.7099604196197	34.3364103191966	0.800814342228529	0.00700445401778189
UNC119B	7.8351780023761	14.431511650365	0.881184469158532	0.0597361780089818
ACADS	13.7733408553733	28.1634280857386	1.03194440982672	0.0724988715441671
SPPL3	21.4413840589107	26.6056960175021	0.311337109645712	0.00836291896473472
C12orf43	12.1646259216154	24.9896165815182	1.03863680999099	0.00430933703389817
OASL	241.035009347071	143.674487712657	-0.746438802122314	0.0655506437603416
P2RX7	13.2044417464371	8.96809169291144	-0.558150375000374	0.216444541988971
P2RX4	34.253028964749	31.4866835317239	-0.121489762436585	0.565941784972016
CAMKK2	19.8031757272471	24.5389509547546	0.309341768816621	0.361795767944169
ANAPC5	101.578735827186	117.686612465451	0.212351790306214	0.263791395062049
RNF34	40.2832176129851	76.8797360312748	0.932424459695954	0.0033778531398764
KDM2B	36.7754478438017	64.8818836394365	0.819072793802859	0.00292384532735302
ORAI1	111.258893193956	82.878543104663	-0.42485011112547	0.212812561076948
MORN3	5.26929903553067	3.85799928170101	-0.449758180967864	0.114896493810281
TMEM120B	3.46358717360368	2.83806019978533	-0.287361793302506	0.168081296390386
RHOF	77.5935546452988	55.4856216189076	-0.483822854932062	0.202855603680589
LINC01089	59.1213873202987	37.7187320336872	-0.648398944943465	0.151268533258037
SETD1B	31.5486360813879	36.0673127063035	0.193114299594002	0.650052242424758
PSMD9	38.5982749131218	48.5164863321313	0.329938701141562	0.010460585097011
WDR66	0.369547645315149	0.774874569070929	1.06820241532043	0.104048831520773
BCL7A	10.0071779854831	8.71384730882576	-0.199653454418158	0.512539447831786
MLXIP	47.8099247337174	66.7956153087676	0.482443267921994	0.135047098488973
LRRC43	0.830388399295525	0.465800707341441	-0.834073458722366	0.231657429454341
B3GNT4	0.166724792585115	0.562922541494862	1.7554677658986	0.195200124236527
DIABLO	49.51161305327	71.2114005367417	0.524341274834446	0.0327680439986287
VPS33A	11.249510613977	20.2400880609076	0.847353325517786	0.00637868792473189
CLIP1	26.0090838912848	30.1293210878253	0.212152580018173	0.286679431162209
ZCCHC8	33.5517578273459	60.0860430696557	0.840641563801896	0.069648487024652
RSRC2	212.575000400102	268.415994297999	0.336498700396943	0.0433771759105261
KNTC1	8.41448554533521	6.46123373118237	-0.381065404476839	0.0729524165144728
HCAR3	27.695161917861	4.69913472307597	-2.55916693797468	0.0394774683026016
DENR	24.9086164968988	36.6663046533901	0.557809982016338	0.0251106251223597
CCDC62	0.627138062543876	1.00443546505401	0.679529885893329	0.0267762546761371
HIP1R	76.6778968751889	88.2479932100586	0.202752704127627	0.481307417424089
VPS37B	616.425167033034	216.696573243479	-1.5082494251479	0.00785982110610592
ABCB9	3.03805427525489	4.94420485988024	0.702590877587636	0.0290157258882313
OGFOD2	12.9734969970507	15.7148350755827	0.276559721936495	0.175505460915139
ARL6IP4	149.740479107848	160.359689438433	0.0988472530019461	0.450376618314644
PITPNM2	15.0023355947641	10.6667455142005	-0.492067051275787	0.0259038461358635
MPHOSPH9	10.2708129074712	8.93285778578263	-0.201356672616287	0.432107969174464
C12orf65	19.2161880150123	40.8463000978363	1.08788323156672	0.0025580055555322
CDK2AP1	13.7583329515887	12.0657016047232	-0.18939386557048	0.237687976678857
SBNO1	18.6275965418676	24.3998550200593	0.389431035512505	0.0123769541751756
MIR8072	6.92342572202171	4.4740877680906	-0.629892504325365	0.297670310904929
SETD8	29.311225681008	39.6184148866165	0.434717862697568	0.0228211942950883
RILPL2	435.976735051213	334.862713239947	-0.380681409008168	0.239035115357795
