DMSO_MM1S	KB528_1_MM1S	KB528_3_MM1S	KB528_6_MM1S	KB528_24_MM1S
PDE4DIP	11.529313660283	9.3856012243989	14.4497293768041	15.471108667975	15.073905358184
SEC22B	46.9283278877339	42.546894718241	65.4224163653338	76.4913619846878	48.1334483855068
NOTCH2NL	33.3000280208191	32.3249153312333	25.720429504399	22.3126274317458	51.4041174076953
NBPF25P	0.314703456627659	0.236550622348045	0.171208352212653	0.284043082429636	0.479544567373755
NBPF10	0.459453135101655	0.434202312389148	0.500767547995323	0.637539660529785	0.888075180317727
LOC101928979	0.170283542115109	0.10506716693726	0.395314330711144	0.576299224728462	0.68958998558656
HFE2	0	0	0	0.0112692074523284	0.019375650900696
TXNIP	226.94707328813	12.8485157343094	111.894646570092	193.541539463379	318.689095326781
POLR3GL	29.4540707830251	25.0057079803551	29.9947419771852	50.9077503427599	71.2612128147394
ANKRD34A	0.13282231727914	0.0493833092854513	0.112797939761471	0.275487504319852	0.37969831008995
LIX1L	1.77356931064999	1.83140657096196	3.9658182831706	8.16918898831595	7.18970034943319
RBM8A	77.4627539174081	82.5075792041745	109.028757635407	104.100714827072	65.8317843801325
GNRHR2	3.32718603167595	1.60037241342555	2.16255718705965	3.12432708609705	2.23125039767615
PEX11B	49.6188110581427	46.2233568909814	61.1984531383481	74.5917934435361	80.8144306809509
ITGA10	0.230047338688282	0.105545140865751	0.285373219030749	0.293437114144529	0.354169538479237
ANKRD35	0.545970321610159	0.42209978121018	0.648083680518998	1.82084282957564	0.645180801490946
PIAS3	17.2759482990095	15.9471618521614	23.0240534970287	38.7091639676558	46.6494792867552
MIR6736	0.264491039331996	0	0	0.956098140112464	0.975636342197038
NUDT17	5.17091068989984	4.76623252750093	7.01065004719019	9.71308586474307	25.5707306267705
POLR3C	36.3406316646566	35.9609229612813	50.1400449680977	45.1471911308371	37.834785507609
RNF115	33.1353338799776	29.55411798087	46.9345120386201	58.1356969497274	48.0601126661451
CD160	0.0176689546564389	0.0336463285484128	0.0243160511459173	0.0365299393098871	0
PDZK1	0.168310723037861	0.109351507978806	0.206786606538418	0.211614189305551	0.170459396443407
GPR89A	15.2508773792443	16.1029452514173	21.7722264523241	19.1754186995712	13.4925524800258
PDZK1P1	0.00333333333333333	0	0	0.00333333333333333	0
NBPF11	0.198095924047765	0.17639734101559	0.418618241057953	0.408572079372099	0.570582088446387
NBPF12	0.633816303376876	0.6963754089263	1.42473534216222	1.6748709045336	1.94415874494484
LOC728989	4.11841042605968	2.22956303320078	2.26941684094749	2.29609259013747	1.96461784329535
RNVU1-8	1.11405996354538	2.36294104234444	1.89165669664073	0.772699531710246	1.13585059980133
NBPF13P	0.0218469083128788	0.0117834200003271	0.0172794218978603	0.0511012811048494	0.0635628998075573
PRKAB2	5.71268448930781	5.27245006218499	11.0852176744018	14.9900401356043	11.2227536422809
PDIA3P1	1.52867525265586	1.02169871054329	1.80282580339648	2.53952411238315	4.27695587872014
FMO5	0.151117593011987	0.214711666383203	0.841158791136396	2.19369479785411	3.90168738253135
CHD1L	59.5372674107799	52.9286869077574	68.9627600170944	75.6782817181821	56.8283239855867
LINC00624	0.00462643679827683	0.00401397852961038	0.030964364187966	0.0256767252164043	0.0254113972906336
BCL9	8.49263891491838	7.98287770920317	9.28821207583253	12.7161728432053	14.5266431592593
ACP6	41.1902148186963	36.5945125452698	39.7690626873092	44.6519684935292	61.1172576010578
GJA5	0.00405522853791764	0	0	0.00962610828274502	0
GJA8	0	0	0	0.00913663781365572	0
GPR89B	4.85676384891844	5.36568884138161	9.20287256989992	8.56175418661186	6.49320324452078
LOC101927468	0	0	0	0	0.0105666843876054
MIR5087	1.23986286887166	0.178146705004945	1.6581714478191	2.13138464378739	5.55171494863324
RNVU1-19	0.419947665775448	0.869133711533812	1.73664528152827	1.09447437909681	0.391579359569047
PPIAL4F	0	0	0	0	0
PPIAL4D	0	0	0	0	0
PPIAL4E	0	0	0	0	0
NBPF14	0	0	0	0.00666666666666667	0.00333333333333333
NBPF15	8.3206480859727	7.00648215809439	10.2493166495297	12.570348614003	19.2513954896793
LOC101060524	0	0	0	0	0
DRD5P2	0	0	0	0	0
LOC645166	4.92427241104603	4.72481498777807	5.40840498527351	9.3776115719641	11.0200117207779
LOC388692	0.188455593068508	0.237178604540628	0.0639788728489352	0.202343635887698	1.06507115741681
FAM231D	0	0	0	0	0
FCGR1C	0	0	0	0	0
LOC103091866	0.378450655491305	0.439203939833716	0.221792470759119	0.334473601306839	2.08559963620275
RNVU1-20	2.1508704960783	2.54020275700505	2.39889846866867	2.15947410248264	0.620759943255001
HIST2H2BF	0.217051295510643	1.1698697815486	0.940847105799667	0.633688684952843	0.338529488391132
FCGR1A	0.0215142067838985	0	0	0	0
HIST2H3D	0.315682745667009	0.367027865961346	0.264438749302953	0.191565892907014	0.254731110683306
HIST2H4B	0	0	0	0	0
HIST2H4A	0	0	0	0	0
HIST2H3C	0	0	0	0	0
HIST2H3A	0	0	0	0	0
HIST2H2AA3	0	0	0	0	0
HIST2H2AA4	0	0	0	0	0
HIST2H2BC	1.15606641661481	0.754943932347021	1.02780391295088	0.780091834659122	1.68663792327281
HIST2H2BE	1.49859896039062	7.71105314143258	5.87642430370581	1.82238532801653	3.58495401238731
HIST2H2AC	6.25313310401811	7.27550253388527	8.31369280075863	6.72023404389021	3.18722787899061
HIST2H2AB	0.224933961087557	0.342819188608042	0.0443170887514319	0.293066236132495	0.131360654894298
BOLA1	24.9442179200966	20.8450662978692	32.8922843770889	49.1030665805227	40.7461741101677
SV2A	0.0318458485118803	0.0731856745139606	0.0593915018600888	0.0212755901704878	0.0314762785218292
SF3B4	182.845506813833	197.316556654222	248.820893138855	227.410024318847	154.136642004669
MTMR11	4.20931042693309	3.18266154440462	3.73495841602206	5.66670908315214	4.78379497333953
OTUD7B	7.29991822709537	6.07614685261904	13.4018763309197	14.8606396128924	11.2870798876434
VPS45	19.5070061362841	15.0302612285563	22.8418083949633	35.005604574313	35.387405737123
PLEKHO1	57.1731371970577	44.9498038613297	22.8933491185814	32.7868135106375	43.5183225503354
ANP32E	158.640819751276	136.018552566472	168.017768034555	229.051624669768	84.0504194520043
CA14	0	0.0146742252057959	0.010902831279869	0.0170982003250248	0.0160319314756452
APH1A	345.760426035368	333.48668059858	357.680013013668	378.09051965494	428.457581703606
C1orf54	21.7499166118888	20.586339748755	28.5174891902156	21.4221090856476	20.7784547445319
CIART	2.22440894234775	1.75129042495407	3.09186484353386	2.39380153302516	2.79183860388524
MRPS21	131.859340286257	121.372250579222	122.905769350351	125.046756150534	152.788167575933
PRPF3	53.5539687162178	46.8936369401499	75.8093305661475	78.8727271632088	61.8572400136834
RPRD2	22.3498848056933	22.663052511875	36.0488264725674	38.2426966218586	36.0525324515156
TARS2	49.5105560086149	45.1948565422521	60.1972384227709	78.1141900579536	65.8473513616071
MIR6878	0.59564095995196	1.04956758027256	1.20327610670555	1.41725847059301	1.75499012416892
ECM1	1.28814180679006	0.876979174533466	1.85325310154655	1.91236893278043	2.46443129473876
FALEC	0.746137167986233	0.410960949711331	0.579522854020968	1.30375215048805	2.42309239583905
ADAMTSL4	0.0068622730259131	0.0159367505014955	0.0139796724381011	0.033075754194477	0.0131704740235558
MIR4257	0	0	0	0	0.164932540537648
ADAMTSL4-AS1	0.439110371946563	0.427495490810022	0.420753941618802	0.283087747794594	0.559256488256078
MCL1	183.53983318238	162.971917670933	174.907949910313	206.258812696622	275.968200540124
ENSA	209.662412846246	201.765885470489	206.953633695753	228.491495138895	210.839638789241
GOLPH3L	25.4209603580512	18.3048685796568	47.9008612789544	41.7355718870779	32.2875963216864
HORMAD1	0.0187360369095692	0.0212122832877398	0.0113689302572403	0.0295559100625803	0.0917261075872879
CTSS	27.5032350168193	24.7119407882555	27.6707432767968	31.2654472336083	87.4221630290091
CTSK	3.98749926293749	4.36561610983285	4.52379831060251	5.6012075716402	10.8848859724249
ARNT	24.2660285169666	21.4387768066802	26.8329976681274	36.4364416326316	38.6672807800284
SETDB1	26.6862849746566	20.1596554001766	33.5578467272844	35.0894514590809	45.72501354065
CERS2	291.84441935901	289.733578846371	345.782008751535	390.705153304274	439.891435109413
ANXA9	1.38809611115969	1.43770204337414	1.51907379355943	1.87428587649007	3.66281222485613
FAM63A	9.93117701652653	7.39958652073576	9.74364869045648	21.9368718795196	33.3358501657895
PRUNE	13.4841493417292	11.4361239670634	28.4240078565107	37.9424068684971	30.0055200506891
BNIPL	0.508568339059635	0.356045008811899	0.727544577317973	1.46582381761924	1.96608854977392
C1orf56	0.33190181826711	0.421212166773099	0.743573955633753	1.75350169105213	4.03562673300727
CDC42SE1	117.106288532541	99.9094820550774	116.436434667247	154.240202027839	201.696490213304
MLLT11	0.776892909738697	0.852948657118907	1.13637149056143	2.71714895368934	1.58288319734687
GABPB2	7.02509100938256	6.90311185977147	7.60456942230617	8.3066171575701	12.4235218945216
SEMA6C	0.378527409492923	0.395444403903754	1.69909668937037	3.16400281879211	6.40605257298332
TNFAIP8L2-SCNM1	0	0	0	0	0
TNFAIP8L2	0	0.012313474795356	0.0183176821971495	0	0.0246796746930167
LYSMD1	11.1405517488936	8.60825604031624	19.7779164143801	23.5999153509204	21.8640705172943
SCNM1	4.30435708413912	4.26880641154611	6.61393493478554	7.01447854243759	5.69488844239735
TMOD4	4.05638711893558	3.59228772226709	5.46958841701512	4.79033190240465	7.49942263680951
VPS72	86.8020694761687	79.740531175794	93.1609736394046	122.950392712759	123.426479629553
PIP5K1A	34.8373239158879	30.2920088148346	56.107457267902	53.4998998449439	54.1201803197933
PSMD4	555.285932192229	525.745500492423	585.683380829755	672.412836005734	521.08914374047
ZNF687	18.5457527444919	23.1561599677947	31.570579540733	28.6549849669851	44.0286781712157
PI4KB	64.1732733788276	63.1864967952387	82.4284102875119	94.427634086205	121.8960682467
RFX5	83.7643423162224	67.598433097583	65.1388691857669	68.3565989146618	84.0902417056194
GBAT2	3.23562373431771	3.68152405352157	2.86480659641082	2.79942952800118	2.13784188896514
SELENBP1	0.00795360413893361	0	0	0	0.00758840892055861
PSMB4	1357.97141689404	1342.53104252703	1424.44724649547	1643.37298907839	1115.79754361286
POGZ	21.3693056590408	17.9355107087183	30.0385166890444	36.8217165844545	43.9553174666331
CGN	9.09017634302805	7.18575204519898	6.12663404974024	4.3338647447999	2.72161631744554
TUFT1	14.292714946466	20.1097926609179	41.6828321116586	30.8590929304415	19.6975644104536
MIR554	0.438560776951475	0.13917585468622	0.224773225294189	0.324331487415313	0.459193807492561
SNX27	5.56595312948118	4.22781844004556	8.74905963941971	9.80690543334462	7.76809802171774
CELF3	0.0166572501029608	0.00495398678583653	0.005	0	0.00333333333333333
RIIAD1	0	0	0	0.103676359647455	0.0327218863783209
MRPL9	153.32495042421	148.241190671803	172.106650271897	183.219209447923	159.704182436899
OAZ3	2.39626769207565	2.32714453936019	3.37094594377285	4.20383940604018	3.16197679674393
TDRKH	18.1863506721837	15.5370261871099	18.6155215820781	23.8936119096604	20.6870525219336
LINGO4	0.0058511328536137	0	0	0	0
RORC	0.829287403154288	0.43731184841085	0.103665979147066	0.0971520706974092	0.193548166683505
C2CD4D	1.84293127448416	1.48791898931923	1.2758704509079	1.39299161199896	0.945033976054879
LOC100132111	17.4282218090933	15.5769264239064	16.4083307384958	16.0476117792419	22.5015949054039
THEM5	0	0.0118142666495426	0	0	0.037237422240392
THEM4	10.7555572816367	9.93622988966915	10.3312175206787	9.60230291485519	9.17654393904012
S100A10	39.2075787454593	37.4675390211297	41.4660105745091	54.259659326074	48.0866551936152
NBPF18P	0.0118064402570924	0	0	0.0124309235592168	0
S100A11	1227.52538417612	1132.03912188679	932.108194693236	825.303897391565	1024.4384202241
LOC100131107	0	0	0	0	0
TCHHL1	0.00433110500155086	0	0	0	0
TCHH	0.44135899217443	0.336337932247073	0.404871614096058	0.408536318226507	0.10539150519754
RPTN	0	0	0.00556291839748992	0	0
HRNR	0	0	0	0	0
FLG	0	0	0.005	0.00920796136508372	0
FLG-AS1	0.0304113341915253	0.0293289030461335	0.00521339203388309	0.0345536082197553	0.18963863037632
FLG2	0.00666666666666667	0.00333333333333333	0	0.00666666666666667	0.00986192719526536
CRNN	0	0	0	0	0
LCE5A	0	0.016531318168957	0	0	0
CRCT1	0	0	0	0	0
LCE3E	0	0	0	0	0
LCE3D	0	0	0	0	0
LCE3C	0	0	0	0	0
LCE3B	0	0	0	0	0
LCE3A	0.136873198776365	0	0	0.264847008188087	0
LCE2D	0	0	0	0	0
LCE2C	0	0	0	0	0
LCE2B	0	0	0	0	0
LCE2A	0	0	0	0	0
LCE4A	0	0	0	0	0
C1orf68	0	0	0	0	0
KPRP	0	0	0	0	0
LCE1F	0.166904081095771	0.0242563098811528	0	0	0.0713613476379419
LCE1E	0.907443117329184	0.656748121732943	0.628166764543769	0.71389934975979	0.823957874175686
LCE1D	0.322530121648369	0.0652195881146632	0.0461722226991663	0.0938903939974732	0.237739346734961
LCE1C	0.19339261075925	0.238047413275152	0.370092923268065	0.308220724697112	0.292015123580219
LCE1B	0.145088483896066	0.155821927556239	0.219769873749695	0.245316924413332	0.421083731970613
LCE1A	0	0.0216626393286013	0	0	0
LCE6A	0.018463654233833	0	0	0.0244925979437134	0.0220937671125198
SMCP	0	0	0	0	0.0185788167727453
IVL	0	0	0	0	0
SPRR4	0	0	0	0	0
SPRR1A	0	0	0	0.0475356073158322	0.0218407464351357
SPRR3	0	0	0	0.0468912015578278	0.0728886745483155
SPRR1B	0	0	0	0	0
SPRR2D	0.0880694216937539	0.042537458383957	0.325282934167533	0.364964076320573	0.0833699184365498
SPRR2A	3.49129138289166	3.78438968478486	3.52026365848539	2.10091444629777	0.190322020542308
SPRR2B	0	0	0	0	0
SPRR2E	0	0	0	0	0
SPRR2F	0	0	0	0	0
SPRR2C	0	0.0427884168404996	0	0	0
SPRR2G	0	0	0	0	0
LOC101928009	0	0	0	0	0
LELP1	0	0	0	0	0
PRR9	0	0	0	0	0
LOR	0.0126972915545873	0.0110163951020145	0.0323092852085297	0.0101551238840144	0.0236555384771145
PGLYRP3	0.0847192233179621	0.102513161508009	0	0.0773991591516758	0.0486796805040744
PGLYRP4	0.0313773217554219	0.0204491634994305	0	0	0.0544881760450775
S100A9	0.803089653402995	1.15544303466963	0.855700306640212	0.67362094254036	0.35354343021442
S100A12	0	0	0	0	0
S100A8	0	0.0277347482006297	0	0.0533312087293686	0.0273531336807149
S100A7A	0	0	0	0	0
S100A7L2	0	0	0	0	0
S100A7	0	0	0	0	0
S100A6	18.5242592832462	16.9830829111039	17.6274572613311	29.0029874714402	110.975156822245
S100A5	0.110738882695294	0.095702537335828	0.0583553315336389	0.289139478880714	0.346428711697622
S100A4	0.0210171383300014	0.0734136612396849	0.0382592723905002	0.126234076671854	0.101027969507984
LOC101928034	0	0	0	0	0
S100A3	0	0.0550371934161619	0	0.0421894617776017	0
S100A2	0.520855032854071	0.400515131372685	0.21355223812559	0.864631444078204	1.0529676515243
S100A16	0.0124048985331245	0.027163433162789	0	0.0611743107919671	0.0407301836443481
S100A14	0	0.0538254429312867	0	0.0764701998166839	0.0820751625135165
S100A13	6.89598173889695	7.59647459875268	13.3102612308057	17.4439650377124	25.5445425785855
S100A1	0	0	0	0	0.073027518019171
CHTOP	137.21544201304	115.920180443786	158.257021298395	202.034890375213	159.441988546722
SNAPIN	107.687518824131	97.632121285086	121.159619912242	146.667096546593	144.977917455945
ILF2	343.557963870923	354.789092826785	450.318626598167	417.13739684615	213.917693696065
NPR1	0	0	0	0	0.00338929473984174
MIR8083	0	0	0	0	0
INTS3	36.6606040041726	32.2828615780724	40.2449303678909	52.7870105105583	77.9831721627689
SLC27A3	7.0346981135529	6.12529559655079	6.40962117375041	8.1807492089061	13.1081865221644
LOC343052	0.0200733812626923	0.0410277260011388	0	0	0.132516592761626
GATAD2B	13.6244987203236	12.2974332551332	17.6007547509684	19.3540576015882	22.5807294642632
DENND4B	37.156781465065	32.1191597730047	39.1442239906451	38.1501259521991	48.2949658574113
CRTC2	63.2969871206676	56.2555236791673	68.3874606797246	79.0120675548489	105.799877478118
SLC39A1	41.571300960536	35.235317106183	39.0413493224788	53.6256617292759	48.1704095554857
MIR6737	0	0	0	0	0
CREB3L4	19.4756464072523	16.8411049772633	18.3210535196241	23.4420008350119	28.7185592763088
JTB	449.437522919318	445.997952767158	414.873542423489	411.143391300241	443.8302592028
RAB13	0.069874368278323	0.0233854411608118	0.0493516596530734	0.0619607868126732	0.185915034220901
RPS27	5856.67862487718	6123.79497603954	5705.83909484415	6024.24480863623	8086.7806101993
NUP210L	0.0681557084578562	0.0327002692717585	0.045345731762384	0.0481081690753236	0.0281498474587582
TPM3	130.780098353385	121.960131706347	150.106468278132	162.760890156536	98.9484184984108
MIR190B	0	0	0	0.157982876625996	0.17954681628149
C1orf189	0.143787467628292	0.310983000690406	0.46281668299045	0.321108337517856	0.22265733903839
C1orf43	223.798160430515	206.701458420919	224.64668452955	220.744579839737	306.809025022571
UBAP2L	108.32851458741	98.8953703262577	135.034240171431	142.890298361585	118.073105611293
HAX1	376.518731394072	362.248604387412	429.784485004814	463.127968144988	369.240659647322
AQP10	0.0359656063698085	0.0150195598158866	0	0.0139370711931365	0.00798754266611607
ATP8B2	84.7182692151522	64.3270728194855	37.3388911781395	40.4012629992951	53.60340369733
IL6R	164.894635621787	135.172523466711	81.4454114106562	69.1541578400487	145.037589863944
SHE	0.00333333333333333	0	0.005	0	0.00333333333333333
TDRD10	0.00617041175191291	0	0	0	0
UBE2Q1	99.819183920846	94.1944144988118	116.603355618079	124.094292535832	151.881665014693
UBE2Q1-AS1	0.0267577111018528	0.151202432911703	0	0.133951959199069	0.196113277281154
CHRNB2	0.0136985537059468	0.0170815701728386	0.01	0.0152719642505025	0.00829457799448677
ADAR	135.666113074084	126.396487597859	159.316722221339	170.477492486527	206.248239929377
KCNN3	8.97823103080488	8.21917704242751	5.08621912188273	3.01624018282172	7.51221868261798
PMVK	205.034305670537	179.270897903292	140.583884097374	115.143325485651	136.307501675825
PBXIP1	817.110067657169	687.346059438999	571.82583624832	371.34061800564	702.189834959721
PYGO2	75.3205940574851	47.6662070204842	59.350326406295	72.0776988333747	103.196556191071
SHC1	161.510969944794	147.167616178455	178.88283747059	165.503409377473	125.119569814243
CKS1B	361.498939256637	322.107190239041	269.458398552048	272.688928513263	128.912265597553
MIR4258	19.8507831460447	8.92939773261379	16.7892531624823	14.835011779852	10.3117188579139
FLAD1	76.8270161750967	64.6593838828625	55.4105666932205	49.0880499776906	51.2388348121171
LENEP	0.0627227565055246	0.106735686129413	0.127680386406421	0	0.0437109352426431
ZBTB7B	67.2762185892369	41.6631022297233	25.8105819095056	42.1062030394923	75.310360388405
DCST2	0.125867101279484	0.0746842892340449	0.0931340673160228	0.113527792962705	0.251203518451325
DCST1	0.250230214867669	0.204223328413504	0.170981551702479	0.170953339613166	0.0936098954840206
LOC100505666	3.94400959277872	3.09182078240377	2.87395521707302	2.42741541867925	2.16474040556603
ADAM15	161.670820041714	155.774950420035	153.985975704386	136.185369812666	96.4181968674483
EFNA4	9.32093645480028	8.04923520053114	17.2408095270253	13.000948398945	10.7527595821937
EFNA3	4.10994092307284	2.8677158077411	2.74114775392957	2.39653603645473	1.8820876663555
EFNA1	0.0075693908161691	0.0258232319352674	0.0391355946037836	0.0417204111914565	0.028149811953567
SLC50A1	36.5784598311887	31.7556225408715	33.872269515825	34.6233315231661	33.0002569597085
DPM3	181.195848009063	175.290796476774	134.210321092806	146.335316772107	225.339193392388
KRTCAP2	426.357686771663	436.247453874868	465.402779573716	505.96218097188	440.175142790148
TRIM46	0.231394462562943	0.168399705552218	0.30244093769167	0.376991207366519	0.670470851622416
MUC1	0.0136572892554395	0.0451517287316993	0.021603977976759	0.0357164509758862	0.157805762146136
MIR92B	0	0	0.656359531428393	0.48161171600019	0
THBS3	2.18702934115599	1.90103811401393	2.55880507701542	3.37999554850089	21.4150271262781
MTX1	73.8360062753221	78.6153958354501	88.4177085202468	97.9679930365739	87.8602901374669
GBAP1	7.45206486153225	6.24834008917627	8.88485025514891	11.5035870339306	14.5709213619791
GBA	78.3315180945545	71.4898173688891	96.6218047149517	122.771074487878	190.046419226274
FAM189B	25.5780049907499	23.4197203781771	23.7569139686318	27.843305911869	34.5379310805372
SCAMP3	311.958981820828	323.082809969683	340.225993358515	356.564981723078	322.49756937614
CLK2	93.970173847192	66.988606472601	119.877923405966	109.668779452393	154.705636669746
HCN3	4.45181232284848	3.27049514712776	4.60954236323575	7.11904445453246	8.77843336006309
PKLR	0.206155144635058	0.0961327877220944	0.117309227127798	0.102491510374065	0.118392571147807
FDPS	760.845035787054	678.656001492546	655.830949146992	553.130795504747	244.589793690635
RUSC1-AS1	0.831203196197368	0.617531931325878	1.1711686153549	2.02561736540567	5.71850003062726
RUSC1	25.9428394483131	26.9684402844335	39.2167248824339	47.2160588530142	30.2836427485888
ASH1L	7.6180468082317	8.83842458336029	10.4729612882003	11.5118326987032	16.0129340390455
MIR555	0.660964863920545	0.97794488968893	0	0.587601981944119	0.600875360608348
POU5F1P4	0	0	0	0	0
ASH1L-AS1	2.90680358183393	2.51920046352155	2.33110671677947	2.35687279794506	5.66960015052435
MSTO1	3.06902993986483	4.12775239802517	3.77349848808196	2.44305488018435	2.11184225267076
MSTO2P	7.2641386449959	11.0323847314039	13.109657083187	8.65728565520386	7.37737434130997
YY1AP1	70.4595945918563	65.6558012507143	78.2246122187064	75.2768048314809	111.669004111665
DAP3	229.256088737125	212.988845483592	231.438778430582	219.131864515159	161.080787488682
GON4L	12.7311489648325	10.9041100643281	23.7049577176546	23.0251891202581	27.1036311237333
SYT11	2.38357846317106	2.30496963086582	5.56600375257106	9.87722413474846	8.44389339549673
RIT1	9.42556835310135	13.505995193375	20.2661249625619	25.9775951547985	36.9498408284463
KIAA0907	53.5588397092835	40.06599856656	58.1883555473168	67.5001404204272	65.7820717120378
SNORA80E	2.20901592028495	1.56604559556352	1.80370908106641	1.04542131912698	1.93796496144182
SCARNA4	2.71625291059649	5.36988064325494	3.82743470489459	3.45655428164704	3.7972145265092
RXFP4	0.0367380755561445	0	0.0173246559865982	0.0492232026759471	0
ARHGEF2	196.782765052311	123.778461024259	59.5682022508875	85.3795543767619	193.868357710421
MIR6738	2.38077149196058	0.211549212193372	0.98453929714259	0.390020226670428	1.59731123587552
SSR2	1234.08574537037	1281.22165076244	1410.58176819751	1351.90469099957	917.785686248218
UBQLN4	68.1776988373911	60.6146556453662	61.9818832528075	62.1712771937376	62.0035700371194
LAMTOR2	164.39713676398	156.029818711827	158.965963822881	191.075633688387	241.342130497871
RAB25	0.0109250378047196	0	0.0182986689038171	0.0289847887186433	0.039868069377522
MEX3A	0.100488256292908	0.133847047163778	0.182388558398474	0.128678541553622	0.132057044525654
LMNA	49.1823500413895	64.8049520830465	120.900193555199	101.938846670528	45.7434074790953
SEMA4A	663.599192048054	584.964524076125	503.66712598188	286.50362437848	464.381734383121
SLC25A44	35.9102426573314	33.4966266151084	52.2319873737275	38.3907164600211	44.7298668739091
PMF1	82.3546206250229	81.9376232386163	68.8392014354404	74.2711742902976	53.6882343072283
PMF1-BGLAP	0.197591931900084	0.208928111571945	0.206954472471946	0.127165970571132	0.188456365607631
BGLAP	1.18053323207469	0.94654185100746	0.586677097600375	0.763141467818585	1.08799132186479
PAQR6	5.05681353422038	4.74402145393176	6.0828524962687	3.75749582091667	9.3059139140883
SMG5	78.2025690693514	74.8808807902336	80.669315475676	83.642709508963	90.0898985560595
TMEM79	15.166437792642	10.9263053783247	17.4622361310571	19.5722887907858	14.89175673387
GLMP	68.0425821633196	65.1047957662851	82.077611352529	110.15419796693	185.338683598325
VHLL	0.0906045743067413	0.067362264861376	0	0.0123083306247078	0.0427794336325321
CCT3	553.462024973424	496.114029373691	546.38342183275	552.032582464184	380.29013317071
TSACC	0.798235693226308	0.825933398468072	0.568012050137764	0.480870583973403	0.712028777407075
RHBG	0.0871302377693597	0.020359030819103	0.0196089439611274	0.0864648030207461	0.00735232508747457
C1orf61	12.6765796615957	13.5019433094172	12.6009255856345	14.1435284557059	13.1666048857621
MIR9-1	1.40943281657777	1.86091258153628	2.1045772043121	2.90602586438047	2.11169170963304
MEF2D	47.2964009586864	36.5977039915376	26.4143443186095	27.2496837628309	44.0871699548248
IQGAP3	15.9189881879607	13.4281026400274	16.7755726162628	41.4669055878781	32.5726575426355
TTC24	0	0	0	0	0
APOA1BP	207.199377930627	197.954192001568	192.020457526069	203.636687845234	227.90043170767
GPATCH4	150.416275784108	152.216249026898	137.76532149835	89.9660561572445	56.1686008073075
HAPLN2	0.0283479363653277	0.0233796188250606	0	0.00870218797967593	0.0332981726829034
BCAN	0.302845653987088	0.37579007778391	0.342924357397877	0.658114110278926	0.567001672455487
NES	2.33922290820415	1.82198417095134	1.31658678696354	1.27090634880562	4.87576711846427
CRABP2	0.84266571803836	1.68487361640587	3.97476166032144	1.10188555665742	0.718144500750289
ISG20L2	88.1871870625868	82.5300464575439	100.893726381136	76.1483518066115	55.6431283003825
RRNAD1	37.3401272003756	31.3358355517972	37.1936963599322	41.4657901363693	66.6418341419576
MRPL24	194.535498216443	186.752751107043	164.00857996601	150.230199812487	110.63745839688
HDGF	538.134702972566	467.668405588839	441.528778985098	412.208722833685	425.279023564526
PRCC	146.422232365407	150.704125406828	172.288185524688	161.460297780324	172.574597224595
SH2D2A	3.83689959188264	3.61675527363349	2.7228746275485	1.3903466536035	0.44753056675782
NTRK1	0.0354813317038662	0.0532313861310302	0.0719066339085816	0.0631639223597929	0.0555214996539777
INSRR	0.00333333333333333	0	0.00514625080568617	0	0.00341180274624705
PEAR1	0.0236813861468834	0.0227815521511857	0.0592482169861457	0.0468071640988591	0.0184263780641298
LRRC71	0	0.0136479105176321	0	0.0157969674235769	0.0220699320812601
ARHGEF11	6.29892930754437	6.75726884534063	13.7189600597998	20.5774623577056	22.7236913669968
MIR765	0.253100025911971	0.246003709555308	0.552723815939699	0.382600614432665	0.124422793738927
ETV3L	0	0	0	0	0
ETV3	6.10333658769688	8.39135711227752	11.7954398606537	11.1109518233136	11.0471251414805
CYCSP52	0.201354468652745	0.129298858547198	0.0696071923491682	0.373388736102655	0.0937827638334635
FCRL5	0.168314270502817	0.127382193121697	0.0667779607068114	0.184346770212903	0.299769665696494
FCRL4	0	0	0	0.00454589415434056	0.00413578748627172
FCRL3	0.0161674162596023	0.00891024565427392	0	0	0.0144086903385769
FCRL2	0.0939670296487285	0.0920532459760041	0.0710154590376884	0.0410200033205569	0.106017364026003
FCRL1	0.333506307981927	0.288297528517864	0.28053281683291	0.288829832381452	0.444178155998234
CD5L	0.52538576740755	0.435108225035064	0.499306004305882	0.416003803864355	0.52953678240189
KIRREL	0.0438179397330598	0.0187103075595346	0.0132780932077655	0.0426328126300583	0.0314446195493573
LOC646268	0	0	0	0	0
CD1D	0	0	0	0.0065982803348949	0
CD1A	0.079512926582725	0.0202250256170577	0.0387304997184566	0.0732093232632524	0.0553464623503222
CD1C	0.00968445125443585	0.00515466128467482	0.00832493427015514	0.0108815181841503	0.0335646883735831
CD1B	0	0.0382833296558084	0	0.0202040796083938	0
CD1E	0.076631330079179	0.0126224676900115	0.0101928340237327	0.0266460983781934	0.0137903387893953
OR10T2	0	0	0	0	0
OR10K2	0	0	0	0	0
OR10K1	0	0	0	0	0
OR10R2	0	0	0	0	0
OR6Y1	0	0	0	0	0
OR6P1	0	0	0	0	0
OR10X1	0	0	0	0	0
OR10Z1	0	0	0	0	0
SPTA1	0.0492433618759427	0.0376544041205691	0.0366065043604075	0.102289102977301	0.0486699280565916
OR6K2	0	0	0	0	0
OR6K3	0	0	0	0	0
OR6K6	0	0	0	0	0
