DMSO_MM1S	KB528_1_MM1S	KB528_3_MM1S	KB528_6_MM1S	KB528_24_MM1S
RSRC2	38.3705205086098	39.3793440086011	63.593907225264	55.4236429035078	46.3741218988981
KNTC1	14.0167390382034	12.0055535930909	15.3690756791385	19.0390715450485	6.8022332689295
DENR	27.674351634526	26.5932651372324	34.4511563535395	38.9878933998166	33.759656571625
HIP1R	13.3226060165524	11.7247153639312	14.1685142220686	14.595698021738	15.5014494579625
VPS37B	100.383234133313	101.588313675866	35.0815407406008	37.7678230920387	73.062416822039
ABCB9	3.88422203409073	3.43111053777809	4.44704069941278	5.05474515698359	4.35903273601851
OGFOD2	14.3202091806834	13.2659187542685	15.9137635941375	15.3707514847241	15.5029660729003
ARL6IP4	132.092157622258	130.088629422523	125.958248943285	133.092152030392	149.009524019372
PITPNM2	0.988745836502864	1.12873205167938	1.53919047371828	1.26032900651652	1.55205190044843
MPHOSPH9	6.48625219089665	5.3782822807899	8.84636168222764	15.5073045242624	6.51902434132422
C12orf65	17.3499657178989	10.8181207441349	16.4959335764713	18.8083057485803	17.9496885655524
CDK2AP1	6.45662643987437	6.38732242432704	7.46548273963242	10.5876418546123	14.4842932173128
SBNO1	5.43442849582569	5.11343899905188	7.05647964637249	7.31122495692286	6.53132476758973
SETD8	26.1227615281546	24.5621183037762	33.488458548794	42.2746784448779	30.1223934505999
RILPL2	9.4256579609366	8.34827018102224	10.6638614702379	11.9103614517223	14.6976166216721
SNRNP35	9.17950586642492	7.65227065069511	9.69532279869065	10.0436988529776	12.1881079777408
RILPL1	0.0745425848750732	0.109419600197833	0.195729090202761	0.305360126656661	1.95842296520998
TMED2	140.682884908091	140.311652179221	187.575830611996	189.790735674709	113.263183905384
DDX55	18.859258785431	20.0883099422891	22.868214391343	18.4429102472598	14.3840278856591
EIF2B1	63.3511391618229	63.1952815944313	76.1924778478696	75.0871203602431	64.9175503898587
GTF2H3	9.48999301482053	9.48569805064518	14.0416783375264	13.448862826679	11.3184653498592
TCTN2	1.61731559042514	1.50519277166945	3.22414940770987	5.0832982543588	6.51912222158924
ATP6V0A2	4.87696789519517	4.91401947768084	8.58053527743394	7.5894035787041	5.19944881268075
CCDC92	9.28615102292887	7.85575828693077	10.4233806424524	12.0983765202159	24.6293459220195
ZNF664	42.1589154905064	37.6571436475946	58.0753806821664	62.3716181913503	47.3707790836027
NCOR2	8.62950150390852	9.10924668768644	6.89840841678684	7.01302375211258	13.1745231644985
SCARB1	28.4827830925975	27.671544327418	30.4044374811463	23.2236141812416	11.8965263247944
UBC	633.00283280269	728.846722577433	912.122064435682	708.030122504253	919.608012574274
DHX37	19.8559803419878	21.4646218993237	25.0085732191997	13.5581003084391	14.4620471711105
BRI3BP	25.7517234366728	26.186499516043	31.7637824585938	32.4044554109599	8.62144988543597
AACS	17.4556052461236	16.3926948175674	23.3766679052279	26.5564849557313	28.1265662829618
LINC00944	8.12406265765135	7.370888974305	6.54541136725094	5.29566016940606	5.86369267933019
SLC15A4	14.6097585535032	11.4770860483835	12.3339183412257	15.6006520632378	14.6317248070893
LOC283352	18.4250057698538	16.536516588489	16.6126028568282	15.217372541398	18.9428489212151
RIMBP2	2.03644967305788	1.69415434288215	1.26145285716431	0.793319444494613	2.08873264263672
STX2	7.14593788817551	5.61792644745692	6.33565673630259	7.07244791191914	8.97476602368641
RAN	376.407121868999	345.940158414939	345.677283261197	312.107818220278	162.031500834502
SFSWAP	19.1951816882591	20.0470856621374	25.0318568365255	23.660278367449	26.4492024032564
ULK1	7.60144959493694	7.34484570267139	9.06169336322419	13.1264888741141	23.0705521498951
PUS1	32.3049249626537	31.4843741640266	31.1588213200541	15.0416634808442	16.8190022020619
EP400	3.93636848913596	3.71792162692488	6.13193834220572	6.445741717057	5.95460207911041
EP400NL	1.53008621246447	1.52222140158467	2.53062691783955	2.07686931661973	2.21289007873011
DDX51	13.0165994643676	12.869458910167	12.6066946791152	7.80855366584499	10.4110002416928
NOC4L	27.3129268859474	28.9418052295384	31.8755464793865	28.1229371218192	18.3630333170109
FBRSL1	8.34080772240221	8.09920744224245	10.5325581166256	7.55040279556173	14.8000231562898
POLE	16.6459262235059	17.1588255507931	26.609078900231	24.8385486433865	11.093353657906
PXMP2	43.0346469303384	40.9919618530229	39.3686446415909	40.4690552972837	31.0137902296553
PGAM5	29.038840989373	30.4680269137007	31.4419295145138	24.0137789106937	18.0101468025191
ANKLE2	23.17338803059	21.4987455538429	26.2467211246903	30.0066432767952	28.3730305794845
GOLGA3	7.3529787964047	7.36807505730985	11.8656379391777	9.58574241569174	10.3994154323444
ZNF605	0.763874539949933	0.506812977588543	0.786131402405802	1.01169211374261	2.4045878234032
ZNF26	2.06537600649816	2.53206015956351	2.82471826367051	2.59997813467221	2.60168274113315
ZNF84	1.63270180754515	1.33521464953287	1.8558971886498	2.13316157529213	2.69627089106455
ZNF140	5.19412266633914	5.23169696819135	6.50801632951539	7.06296309618681	7.13213855308677
ZNF891	0.795049181431187	0.551697831578711	0.716242543147159	1.26539445737898	0.868018537500693
ZNF10	0.54039881810258	0.776548826723184	1.74105404046344	1.55658539360658	0.981818331146178
ZNF268	2.84618859680635	3.42807957567567	4.73097399189155	5.2177891939883	4.6764346527021
TPTE2	0.634431099239293	0.762930416618797	0.494141266035882	0.453799335203457	1.3373390181216
MPHOSPH8	27.6654661310885	22.8139086033771	29.5833354923704	35.1301842673625	40.2476081753208
PSPC1	35.819540798557	32.4162187581859	46.1339800926561	49.5748097438461	32.4478555609576
ZMYM5	4.69682720415291	3.82244839888369	7.20181895505736	7.5000615919357	9.47824241596186
ZMYM2	6.34718319976485	5.82558990395863	5.70219791802385	7.386549093385	11.4726240297992
GJB2	27.2915715247849	27.3831535128506	31.7491074280089	25.0317341545597	7.15014571812398
CRYL1	9.2139053513479	8.64556679470642	9.90555230840928	14.0310336490565	23.6225373950035
IFT88	3.1307542468474	2.70834039637798	3.47672541883689	5.66607091425901	5.44357527800886
IL17D	4.67296746927875	4.91262690124297	5.44991351474395	4.46521832632308	3.31100925990004
N6AMT2	6.31380710161424	5.23079642743003	6.63124103797837	8.46867454460949	8.90283018247256
XPO4	6.24392469721121	5.87805821588139	7.61278378126133	6.81282380202212	4.1458469015685
LATS2	0.802968068060573	0.935174336188479	1.15956127998245	1.87126717665151	3.63762355937173
SAP18	62.2286019585374	68.8901052964832	92.3750045755796	101.047954034463	73.3216851679465
SKA3	23.2342067822458	17.8445003658271	22.2417291148669	29.626627102095	10.070760634469
MRPL57	23.1592292414499	20.9643958458955	18.9537480567734	17.2626810541521	18.9097160439429
MIPEPP3	0.419047525725569	0.457530587280312	0.730889781570063	0.981488863119972	0.803818175974039
LINC00539	8.0476644656984	8.07595533433914	4.3825794113268	3.21929299814694	3.65815681773375
ZDHHC20	10.1756083393397	9.81950217137712	15.8313828659466	22.8307750407673	15.3347174984439
MICU2	24.3336112636667	21.7193706716486	30.461143463523	38.9191134761208	30.3723509584139
FGF9	0.987723687767808	1.06957228330788	0.97045446847106	0.773990914004393	0.15447779634733
SACS	2.74304638146434	3.00195982058823	4.31183058255803	4.41165658387381	2.0010785069484
TNFRSF19	0.0609705232873422	0.0567105699745335	0.141483008650347	0.302592526133512	0.964274980340007
MIPEP	7.23725636277349	6.40792109916724	7.70211077942849	9.70369799409234	6.56432661035395
C1QTNF9B-AS1	2.90885722227443	2.85854621301077	3.53851402432845	4.56255136579398	3.76420967358657
SPATA13	1.3456573213909	1.37369059550548	2.22777978128003	1.43701375693685	0.44069360845943
PARP4	32.2766744773992	29.1371702173557	36.7568149615087	41.4000259601435	48.3629577337145
CENPJ	9.8313553446654	8.20123246904937	8.1664914739509	10.1926119699511	4.65049514159979
MTMR6	9.39081414318097	10.048542518929	16.6393428352553	13.9199080828536	9.13874854859887
NUPL1	19.2586790676803	16.3041165704056	26.5059093212218	27.7168378299729	14.3886283955814
RNF6	14.344152174352	16.3210655632564	25.9657979948188	26.7363901199308	22.306399599329
CDK8	10.722948951709	7.83998984548262	16.511044107007	17.597414516198	11.5182847228544
WASF3	2.24345966458389	2.126141566409	3.95547490749661	4.21834157661345	2.81258860796264
USP12	6.5289102968455	6.56948669989298	11.3324446569131	12.4990392804197	8.39689549542518
SNORD102	16.2332398518957	19.8212455175628	15.7649640767403	11.7516307573352	13.6228734251891
SNORA27	5.81298559617754	10.843531737454	8.43299909486615	6.60139245399391	5.51587914228295
RASL11A	0.717108024540434	3.43074250856073	4.36173695067543	1.75746159035275	0.484910088653993
GTF3A	176.664034533632	165.695630344351	158.53948701489	128.041732186929	96.8954903429064
MTIF3	28.0868177624247	24.72790099641	23.9286017583258	33.1194388254743	43.7956872603176
LNX2	4.5445103775604	3.54942661169671	5.00205859594129	5.42279666259828	4.86023629571593
POLR1D	45.5946190549867	44.1905693200311	43.3219154418888	40.8483115977335	67.011070915637
PAN3-AS1	0.533451971399585	0.376356978060442	0.643328952018535	0.680065283947396	1.13582611566075
PAN3	5.31865766493718	4.28410670453224	5.73385942502651	7.25028879658355	10.0881002285735
POMP	87.8087014432418	86.4607379721876	93.6381097285471	99.5426946358063	51.7935201843043
SLC46A3	0.906716220655203	0.772797627702386	1.72351200957149	3.27713853188379	2.70147219074655
MTUS2-AS1	0.301719436426884	0.809654509980111	0.898057014500039	0.296197407411415	0.117449997240629
SLC7A1	16.9749150191179	19.6720493021559	33.5666244441098	18.5557308024963	8.36462584342357
UBL3	3.18757479413508	3.1867522781048	5.95621754902524	8.06677513553311	6.91875656208167
KATNAL1	1.7391420475326	1.56194302339565	2.07863930519163	4.25636289598479	2.10187535336445
LINC00426	14.6964399276836	12.5473492572333	8.70746540391229	4.83706721993926	8.61843111452862
HMGB1	191.179548169546	180.79496705244	188.083104887573	195.816319100708	98.2418864432187
USPL1	7.79045461495361	5.25912854679126	7.30825596651264	8.88489870414151	8.29190901198989
ALOX5AP	4.48157517623997	3.99125596626408	4.03856891250675	2.38953654913425	2.45499983698761
HSPH1	43.503892066313	34.0642620695869	60.9884133741297	99.2171075951341	22.1513101343484
B3GLCT	3.84662584716878	3.66294073509142	6.3925767288293	10.4946143425934	5.27983868498615
BRCA2	2.8123604742361	2.35697797164365	3.96767299495938	5.65630666869298	1.07286062304066
N4BP2L1	11.7901452075137	8.37367680047342	8.55279866180157	7.02655745216855	15.497964315038
N4BP2L2	9.62761963988996	7.57360149942189	7.74145327801557	11.4797005066823	18.5279720413639
PDS5B	9.08276423289675	8.56653330731053	9.76233597586024	12.3448535602778	6.43052385810417
RFC3	22.1109106577447	22.4503339566064	33.2681949894155	34.2899847065188	6.32035324628094
RFXAP	4.77554762363283	3.59911841996726	4.51938289457078	5.70615884185693	4.9426535323209
ALG5	68.0075782448264	71.6942604046	77.4165282585503	73.2384245823258	31.0557901276188
EXOSC8	51.5647419909419	47.831988701833	56.2738403167924	55.9712005913239	22.0019915351994
SUPT20H	12.0347826770192	9.52544153200945	16.2830949085999	20.137359104519	21.2607122123842
LINC00571	0.264349670320238	0.185274523971668	0.397622700469133	1.01108029146607	0.611395159742512
UFM1	39.8638642639451	41.7293782146125	52.2771674314043	44.0354017755528	29.2983882855691
PROSER1	21.1368895167537	20.5601747124432	27.1450791788616	26.2062190233215	17.6672888521732
NHLRC3	11.3521357639419	8.35892645513234	11.2999307143786	14.9598278842524	13.8822061320943
LHFP	1.84284212097535	1.45943640915417	2.18672105810032	4.32817382058073	1.22166980035836
COG6	2.02499482510909	1.79754013370239	3.65785613878988	5.78038032261911	4.78772204300706
FOXO1	2.76693967199324	2.61163581952969	2.26308804077432	2.50018255852129	2.45694239741163
MRPS31	17.0995961388761	14.4580909271483	22.0189555555338	26.2882841967612	18.3486574222217
SLC25A15	10.9613943716334	8.03574177546594	6.55913653901823	7.12857202835893	6.01390219850314
ELF1	26.0880568351555	19.9746219832629	21.2185167289047	29.0780117622548	35.9779007016532
WBP4	11.2232901510251	8.8634049462397	9.1101493726589	14.6781361433622	10.2536857968545
KBTBD6	1.35408658541217	2.16337804301193	2.34136458906154	1.82634921896076	1.25280111696565
KBTBD7	2.41061528453832	2.71615365457626	4.39865816159998	4.37728943120106	3.21396844380268
MTRF1	4.10005048480055	3.20675516256785	5.92307625300751	8.32783119549165	6.11310085817744
NAA16	3.97964906145186	3.88305254356426	6.30801222147189	7.37449220617638	3.56053280997731
RGCC	9.39433334760066	9.78509516296807	6.6576452825712	7.58826849172716	8.27587133851407
VWA8	4.21922378007292	4.22404054861647	4.70112127558304	4.99549835702501	5.17643039539729
AKAP11	3.50695875356855	2.98578290630454	4.00105942074757	4.82089908528063	4.58812036282507
EPSTI1	5.78193606576119	5.5913533519872	3.62770168550767	2.70671192397752	21.2233701970664
DNAJC15	20.3058625734348	20.4819662554139	19.9565396860433	21.5481032103216	28.0320329540508
LINC00400	0.896337081066435	0.933905798733706	1.40525377738506	0.656403655851476	2.1743973013673
LACC1	1.43865042695253	1.02494933830699	1.0984151576366	1.33772375124684	2.58254485879231
SERP2	0.117737283023389	0.142856408197349	0.558195481358009	0.722035831231678	0.90621428522565
TSC22D1	2.75067269786613	2.16961350397822	3.14433760326917	4.35291128539614	5.00791826468153
NUFIP1	5.08055739067406	5.81198177088033	5.93554026224969	4.57741756500618	3.12256340933471
GPALPP1	8.71124746844471	7.18555231687351	12.1638012450522	13.7202233967121	16.9123942000651
GTF2F2	25.594439815953	22.6240686560205	30.6578966246174	27.7214542054723	16.3496953841163
TPT1	394.732317840171	364.903401956981	400.923446705631	426.053266593771	561.855139644223
SNORA31	2.22132119760871	2.4331218851344	3.06090112202612	2.03662568164633	2.65057075115258
TPT1-AS1	1.82139451792067	2.0685907699575	2.24335656780402	2.57678143863861	6.18678428466972
SLC25A30	3.01283670970985	2.45725951743294	3.64642177497952	3.74977482203983	2.94266656434568
COG3	7.38260535234179	7.50137920206907	12.6783000781719	10.0713412445101	9.49268163438772
LINC01055	11.7349047223213	9.31254381540115	10.4045833476942	17.4280570229787	21.8537882939576
ZC3H13	10.5815085530402	10.0540096330958	17.5180783797855	19.9487592941149	16.8644674758466
LCP1	585.126924212201	502.883609598459	512.288183194248	400.098447795213	404.710271086686
LRCH1	2.40671027585638	2.30698550662767	2.88824975186011	3.85927790625198	4.5022386428631
ESD	28.2683258731021	27.6182563407712	35.2930262034608	47.7865258896378	45.1194219616226
SUCLA2	18.4600205864529	16.530108082066	23.0508149335786	29.9775191473691	22.6138448792276
NUDT15	10.1167352205492	14.3190970246492	20.5998055298662	17.0605971175535	4.58615791065539
MED4	26.4699436528325	27.1534511711315	37.8464419904512	35.4495175427215	26.3152237639895
ITM2B	65.9941183030672	62.4245408064839	74.235379203633	90.2923850790884	122.637511805716
RB1	10.7077008425049	10.3076553529501	11.2645088422269	14.7897837223379	14.8363341905791
RCBTB2	4.91909418578039	4.22952436926202	6.94893654036101	7.79763982808415	6.37781948926142
FNDC3A	12.6036463773762	11.4169481604353	11.0855920931413	11.9661338770949	15.0244405345876
CDADC1	2.25632606012988	2.64751849957691	4.92828864156256	5.39587449240316	3.4335617207501
CAB39L	0.998764815322738	0.953183686706242	1.23584908805494	2.58573902036264	4.13821096525341
SETDB2	3.68110926267103	2.69030750762565	3.11108339466508	4.38520336405631	5.69157237969514
PHF11	17.9216119112599	14.7904957708969	19.0860309194001	22.4770189120534	32.2338546368362
RCBTB1	5.99704544897031	5.23978746540002	10.3052116875781	13.3379755863626	12.0974398092198
ARL11	0.783902135095634	0.554274166895393	1.10307580580867	1.91318371693363	3.19087349702867
EBPL	38.7309502535493	35.0020617525346	32.1221283824675	27.916413937154	27.9637156193793
KPNA3	14.4858449867894	14.3345001156997	20.2041309178819	17.8758935507198	10.4647288324742
SPRYD7	7.39518747657901	6.82408201483766	8.42305395470303	10.2556466489899	6.74347189830886
DLEU2	6.93350740192957	6.38679574622484	8.60428735662489	10.2488391827741	4.64811344327021
TRIM13	2.63916904537207	2.66420537515324	3.30721027687239	3.34605934207432	3.88198796602441
DLEU1	6.86263587369344	6.02774975394118	3.82470849277341	3.32861699933637	2.05674402121838
RNASEH2B-AS1	1.13439562499283	0.904337105072929	0.56852674135723	0.567788237864595	1.06228861381111
RNASEH2B	37.9398912176348	36.169629996411	33.0042126746251	31.4797260921686	19.091282638908
FAM124A	1.23803015019792	1.09303919548697	1.62422431715678	1.78768267043025	1.02753290248593
INTS6	4.82627483354223	4.279944061479	7.11679299996065	6.69554294714542	6.45076176145061
INTS6-AS1	2.44539849854014	1.8005019137013	2.92732182179421	3.52628537251318	7.33096080271421
WDFY2	2.7170046535829	2.68944439135999	3.44294576332777	4.27219704840104	2.83591726870312
DHRS12	1.25192974186451	1.19872406616523	1.27783638948211	1.54229535511851	2.80628075980237
ATP7B	0.144012252922626	0.137062540870109	0.174821884370694	0.526531144734452	1.41169497476929
ALG11	2.39902928023187	2.54702473758332	3.77542834586456	4.54271649872725	3.67052420017884
UTP14C	5.46463108000017	4.97027247423695	8.52559737623002	8.4368536833094	9.1948636745341
NEK3	4.16367772775737	3.60612276667058	3.29547328255224	5.67486564583422	6.80193386457217
MRPS31P5	2.97121330322585	3.86358230267202	5.55420311994056	4.93283873343663	5.62776688561624
VPS36	17.3329651400947	15.3041989199516	18.5749055876463	19.2541512467376	25.4879527905575
CKAP2	56.1601195128449	37.7308459814637	50.7867782202924	94.6106180624421	60.9827406781315
HNRNPA1L2	8.83325603229861	8.99603903033879	13.8206515458816	12.5812528788716	11.8909174064587
SUGT1	23.1479744672781	21.8763803840547	28.887848090742	41.606625714395	26.0366868448033
DIAPH3	6.29294280933113	5.46087611674586	7.7297656736433	12.5325768510391	5.05113542078005
TDRD3	7.5150250554048	6.90436096196267	7.33380668704273	8.41107083591623	8.93658547513096
PCDH9	0.779938310887303	0.563642659903832	0.980033287587212	1.58282486851982	1.23714197700389
MZT1	10.2609598833841	10.7631628532161	14.0244307096967	16.7034998874993	10.4988055290682
BORA	7.65308425590324	5.93548634073453	10.332115444497	9.56813685543007	6.20049027140545
DIS3	7.70428429933074	8.8312079457317	12.8311401074043	10.49196030702	8.22601366615302
PIBF1	4.12485950473719	3.45363042891754	3.71638825443417	5.5349456763633	5.09497633046089
KLF5	1.67452456255119	4.01106636910837	5.03261123748118	5.28944985614141	2.41415766140011
KLF12	5.04530491078578	5.03365436289752	4.11520720674266	4.65351387746732	6.97303353189089
TBC1D4	0.918772972829078	0.855810128025954	0.831204619319947	1.12757576136046	0.766626717212335
COMMD6	25.3552095356699	23.4336744906582	24.378729851571	31.3875875771854	57.1278329370124
UCHL3	59.4439382531494	62.3760154124057	72.1067019201632	65.3156698311177	29.6982563910856
LMO7-AS1	0.466248057550944	0.50773609044949	0.659393676885318	0.936408768895446	2.75601084092962
LMO7	3.99618266986206	3.54693782610875	4.39148920447607	10.5165247806744	9.72268339672786
KCTD12	7.97039985477441	7.49022043181512	9.59098471249403	5.10144214460115	1.29307299172885
CLN5	14.7512367871635	13.4660792065302	17.3957379051552	23.8645712318821	30.4130219522983
FBXL3	23.3082899859703	25.2613087084556	43.4072093220361	50.9909852579501	45.344752931257
MYCBP2	12.5108909184616	13.1249977700116	11.4763551423767	11.8683852464894	16.5260953816201
SLAIN1	48.6394231550162	42.3488495557864	32.0547901702141	40.2753270181068	29.7952946243085
POU4F1	1.23935862418275	1.11760102123025	0.998511250142132	1.16829543494344	1.2718332038526
RNF219	12.9367722393882	12.3697464901567	20.8781040362329	19.1173568255583	8.93261757456337
RBM26	28.1414828378404	25.0051909423137	30.7655529982363	29.4458330886394	25.4587567116162
RBM26-AS1	1.31013658149931	0.96978381657894	1.17511466003928	1.65054377650627	1.57162328381913
NDFIP2	11.6824593674298	10.0510828032524	14.9921543561844	22.4475100169012	23.1043099322327
SPRY2	0.393528957759724	0.663116264667786	0.638583583920625	1.00868022087375	1.1082692369408
MIR17HG	4.0497727120422	7.2743993569496	2.42611544867036	1.67942711116068	1.09583452558695
TGDS	21.5644425982224	21.9398923979501	34.8119273681408	23.7401446509972	16.930492603384
GPR180	4.90941459377297	4.43570390573251	6.95654420998376	8.59254845637703	4.33783979230049
ABCC4	3.80238837786594	3.37873065344141	5.45528349041392	6.68321289976033	5.01247768791229
CLDN10	2.43912048509804	2.06169492982355	1.82795222764464	1.09888114736609	0.541789697122462
DNAJC3-AS1	1.22644146736344	0.949458838786442	1.6060043170115	1.65290827514422	2.66017396350253
DNAJC3	51.8990162087771	55.0616039347008	96.8629161255339	68.8800574391	40.748840959769
UGGT2	11.3092604980623	10.2072544960669	13.0010046876977	14.4367000870732	10.8786612035993
MBNL2	10.1776447023087	10.8262017247301	12.6183560159004	19.0821396822054	13.7436771667913
RAP2A	27.0418452958957	22.9354372585794	30.8082825986714	38.4850940624482	30.420703326026
IPO5	102.242411782769	95.1487555751446	116.485119678006	106.563645715728	50.9263130350776
FARP1	8.98647343019935	8.36054564600268	9.96669811368974	14.7076316168711	13.2676956200905
STK24	55.1400296435779	54.6347075844308	68.8318665991996	67.0488552148216	63.0257632114938
DOCK9	8.00728434618164	7.65964016613227	7.98802741799652	8.84792947495784	9.76279722502358
DOCK9-AS2	0.903134650882736	0.829010688211449	1.20108901306306	1.03066677324467	1.23816380053919
UBAC2	27.8197085347029	25.7549418971026	21.7918402974497	23.43447001936	31.7588185686202
LINC01232	0.412287962753254	0.282261892624748	0.443226914849659	0.898756423527964	1.36183829743533
TM9SF2	102.82578618835	97.9151968898556	134.142741187998	156.577151841359	117.962480021932
CLYBL	4.40893925398426	3.87942516173745	4.33404036166012	4.81640860970039	4.32923914109082
PCCA	6.21953675904192	5.2352255622295	5.32111670147519	9.31999284571388	12.2409769415334
GGACT	4.36219329086497	3.91804254816894	5.24296599100177	6.15517601385522	7.4808186096951
TMTC4	6.30908332541765	4.95107267296825	6.38344986926489	6.8775013404906	5.33677914329117
NALCN	2.35007169839426	2.3402689950491	2.13543162757627	1.65119438675656	0.628428462977495
FGF14-AS2	4.07841524802978	3.80677212858422	4.89436081553823	5.28477760412155	6.25053997498333
TPP2	85.1320908682777	74.7156640771629	63.5985018188301	62.0746243933868	75.8994237658162
TEX30	34.0822017774298	32.1460938770359	52.5374083165157	54.5115287056075	14.6595649126974
KDELC1	42.4184767837011	35.0363619080432	41.8788565608996	49.2612772727555	34.2305739566235
BIVM	7.02135627742837	5.5794185640143	6.41568647435404	9.67839778831485	16.4289533792073
ERCC5	0.92423419413827	0.905775902928744	1.47004190376254	1.94679004553724	2.30146601788461
EFNB2	0.716817743112202	3.63478574033814	6.72459073745957	3.51821724092903	1.44275236509774
ARGLU1	137.966828669652	136.220941662001	155.977563292262	142.198506134198	222.056434554958
LIG4	5.41713370261011	5.8828362592864	11.8704068331788	11.236988702175	14.6467766202147
ABHD13	6.58017852436774	7.07873346594591	10.0702418852	9.75645962571563	10.5890947489304
TNFSF13B	0.39545675018214	0.34100585720262	0.783673717361447	0.919163260529507	0.994079855670556
IRS2	7.63899442248004	11.6422209183084	9.86472488084923	9.27047131038459	9.8517526462792
RAB20	5.38085803860038	3.29543923249984	2.63942674694751	2.44565243209411	2.41989487455853
CARKD	20.9826323074235	18.7093815235937	25.9100063491426	30.7305114899585	42.3606997778948
CARS2	77.6524068417101	67.3365725024879	74.7389448581048	66.2201726281096	83.7810645914094
ING1	12.0398745334073	11.8708353419365	16.999061284054	16.1307491264677	10.3271012323143
ANKRD10	84.5556894012328	71.8993953692644	66.251900911395	69.6150035140532	92.9223374221268
ARHGEF7	11.6971009760834	10.9986121428265	17.4583548148739	19.9357427409897	22.7979959614661
TEX29	1.13086697980245	0.873555642863037	2.19560460301748	2.05088548419521	2.06823273627531
LINC00354	0.361079149543756	0.383266585210331	0.896702812519216	1.29483302173249	0.519728005918472
LINC00403	2.55548888270902	2.79861677706412	4.73782754128846	3.57060851730341	7.50519575160371
TUBGCP3	28.7290548606508	26.909917692679	39.2621640148686	38.2114968651997	19.5320625453822
ATP11A	10.1066853821605	9.95910652685346	11.7617934485918	12.3141174950132	13.5246734228188
PCID2	35.8332518372783	31.9131247625504	31.7430338472165	31.4761870978067	35.5045053950428
CUL4A	37.1141626043569	33.5102582105184	42.4311614961463	34.2688411900458	38.9856510458919
LAMP1	166.597216563734	159.665105207827	201.328215558446	208.621528050686	304.003876517636
DCUN1D2	13.5646242879566	12.7749832791669	21.5191831581552	20.7481916205653	17.9003214556021
TMCO3	33.4584543852423	28.1835490117062	33.7533215179369	44.9974716370349	57.7339437429826
TFDP1	204.808732788877	197.32885674965	261.852130343291	258.427195337327	139.142042222754
TMEM255B	14.1565750594818	13.9720036759728	11.1886219101379	8.90700273574459	10.165477970886
GAS6	610.977777435727	592.120060392163	500.691838781389	349.144987999507	776.339054720524
GAS6-AS2	3.58122386690692	2.19185689895484	1.46365704624487	1.86260137732586	4.73549473715084
LINC00565	2.74239551877492	1.85834423359573	1.08054115636361	0.819993649123292	2.70765975624197
RASA3	87.8956145270691	83.0606326456083	76.9699549106491	38.2641898841481	93.7789908208705
CDC16	120.288621911906	101.780336161732	114.862406750099	121.610284901298	159.11834090299
MIR548AR	12.0352301494935	8.55524598455196	14.189327228369	15.0992137170714	32.297059856571
UPF3A	65.4358312160427	58.490788501085	56.1381234192613	60.1112182359922	99.4898546119654
CHAMP1	23.0037786307704	19.0603456509565	26.3573696148577	28.6097354803016	22.694590382934
LINC01296	1.32155385329771	1.07683666517892	1.12422499666705	0.717759228058936	1.30280523522249
TTC5	6.05771453446061	5.79415447563615	11.1703521847118	14.7008812291314	9.44587923881953
CCNB1IP1	34.8785641355472	32.7746143492158	32.3526203522927	33.4417075564306	35.8186628691132
RPPH1	5.12165953645099	6.48415603160593	6.13333819708159	2.53091748586109	4.29249142390054
PARP2	24.5394881547707	22.2410701905066	41.13879063559	53.8077211710944	15.3066082133295
TEP1	3.19749217535707	2.47378282486403	3.18270661914784	5.63706928242031	10.4508494720171
OSGEP	30.8800393343302	29.4364434198137	35.2626405837597	37.3471797020545	34.6009148256359
APEX1	133.233207708009	118.376093025507	110.478546527495	84.8330187235221	81.7732528955976
TMEM55B	25.2434900390638	22.3950040277694	25.8101630692333	24.7318989220223	34.2181660356542
PNP	64.593763658191	73.143916033617	87.7175903127588	48.7295308296635	17.4482290956973
ANG	4.54039756885931	4.33137337151314	4.42280796324763	4.74429735050882	5.97343264229757
RNASE4	5.63354841790947	5.45424927345768	5.35073784085341	5.29602280103946	8.7479713334849
RNASE6	12.9587691252705	10.9085062514526	8.65289879138187	5.52371516933774	20.8033613876324
METTL17	54.7664537843297	52.3134186812222	72.6041344065692	73.0530103240052	60.176948458963
NDRG2	2.02607587549469	1.87680037660451	2.66001411571118	4.0844662724351	1.94253531034777
ARHGEF40	2.75565478338518	2.12785351509022	1.6660717627981	2.78328918612324	5.86049850609231
ZNF219	3.55535534595181	3.32890272143626	3.26583064230604	4.66680282467053	3.75256435714053
LINC00641	2.0602674262349	2.82232155637383	2.51716953618209	1.47204588090395	2.33105640183298
HNRNPC	289.026291781135	258.814356192023	280.758128616041	259.227311154528	217.184701612344
SUPT16H	81.4667632858734	70.2671148353054	74.9271411444791	62.7825369630291	47.7460915090193
CHD8	9.83209407346261	9.66510689907705	18.8118377987605	18.2105357671863	19.7840836303022
RAB2B	3.82518585542767	3.91933138493402	7.69954787654706	9.43833480072161	7.99622730389709
TOX4	17.8667100896057	17.2175642251953	25.0301417911355	29.9686913380275	31.7033770021505
METTL3	42.9134957321745	32.6116824814245	33.4836334808625	40.4520775058613	51.9737126744391
DAD1	267.794037978354	261.954761616393	258.220223780571	244.752588046562	173.282437903358
ABHD4	49.7192902419091	33.073147057413	36.1899783867899	49.8367368024767	49.5241578531726
OXA1L	107.760547674971	103.088467656336	118.247449305465	116.737853881358	144.489337599658
SLC7A7	6.83290586518688	6.37776804075983	4.86718924528828	5.49290140192112	9.28573178912536
