GENE	p300H3K27ac_34_DMSO_compare_TSS_SIGNAL	p300H3K27ac_34_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
RNASEH1	951	826.9969	-124.0031	0.46512842626441	-0.201563419625213
CC2D1B	667.6	543.6017	-123.9983	0.4488118700626	-0.296433986862804
POLR3G	980.3462	856.6458	-123.7004	0.466330718914399	-0.194592501307501
SLC46A3	123.156	0	-123.156	0	-8
NCRNA00115	842.6732	719.8307	-122.8425	0.460690498116517	-0.227315610133661
SDHB	738.4585	615.9054	-122.5531	0.454756214337963	-0.261808069311261
MDP1	1236.0166	1113.7751	-122.2415	0.473988864630001	-0.150240174470721
INO80C	1206.2449	1084.248	-121.9969	0.473368854363181	-0.153828060669756
SARS	400.155	278.2939	-121.8611	0.41019139392812	-0.52394964985201
RPP21	285.8625	164.2599	-121.6026	0.364922741014444	-0.799341051945122
COX7B	687.7328	566.3226	-121.4102	0.451592967902375	-0.280224049599551
KLHL22	773	651.6274	-121.3726	0.457401984546977	-0.246421145748598
KGFLP1	714.75	593.657	-121.093	0.453725025928476	-0.267809095826612
CCDC142	860.7585	740.4088	-120.3497	0.462418137067875	-0.217286480284168
DCUN1D2	724.538	605.3191	-119.2189	0.455176048614547	-0.25936548310666
XRCC3	218.8429	99.7979	-119.045	0.313198749187172	-1.13281421580966
HSBP1	118.7242	0	-118.7242	0	-8
FNIP1	1021.8816	903.3884	-118.4932	0.469226861686932	-0.177809754522137
SEMA6D	563.934	446.1808	-117.7532	0.441712961734646	-0.337897893696253
NDE1	2081.0862	1963.4613	-117.6249	0.485458830685015	-0.0839375610820024
HMGN1	1186.4	1068.9003	-117.4997	0.473950320496122	-0.150463208690032
SF3B5	422.816	305.371	-117.445	0.419357939650117	-0.469466910513891
NEK7	1255	1137.9057	-117.0943	0.475533030825243	-0.141306359940495
NUDCD2	1327.6821	1211.2172	-116.4649	0.477063899304711	-0.132452151649185
MTERF	845.9313	729.9618	-115.9695	0.463205150146288	-0.212719536000822
ARHGAP19	740.4262	624.6866	-115.7396	0.457608045283877	-0.245223362576932
THTPA	248.391	133.016	-115.375	0.34875080950271	-0.901013108466053
NMNAT3	394.752	279.4968	-115.2552	0.414530659898839	-0.498114809943063
TCF4	688.8	573.6327	-115.1673	0.454386756616808	-0.263957875349104
DUSP14	1730.8	1616.0712	-114.7288	0.482860290530451	-0.0989482648965403
NR1H2	638.9416	524.2173	-114.7243	0.450684167055765	-0.285519107535524
SUDS3	312.7861	199.4202	-113.3659	0.389335703211772	-0.649364848705649
RNF13	918.0395	804.8332	-113.2063	0.467146063664483	-0.189866410379424
ATG4B	170.4097	57.4341	-112.9756	0.252076641980164	-1.56902799949676
BCL7B	971.5612	858.7852	-112.776	0.469192716744765	-0.178007547537612
ZNF605	112.7575	0	-112.7575	0	-8
CATSPERG	367.1457	254.9245	-112.2212	0.409800212259002	-0.526282670316518
TBCE	836.4518	724.4971	-111.9547	0.46413889653915	-0.207302493271913
SNHG9	1015.1583	903.2853	-111.873	0.470842770670975	-0.168451077665732
ZNF555	855.9075	744.3889	-111.5186	0.465156892185723	-0.20139834677448
GTF2F2	424.48	313.651	-110.829	0.424925927782467	-0.436536418340686
RPL12	962.2874	851.7364	-110.551	0.469528790085334	-0.176060832074809
LOC643837	830.244	719.8307	-110.4133	0.464384522887832	-0.205877758753631
RECQL	778.6915	668.3076	-110.3839	0.461857647319891	-0.220539597637315
ZMYND11	378.6048	268.2396	-110.3652	0.414689529661229	-0.497170464936385
CTPS	390.456	280.5378	-109.9182	0.418092983869598	-0.47696480762728
INTS2	708.2055	598.6369	-109.5686	0.458078877759093	-0.242486838546043
BRIP1	708.1578	598.6369	-109.5209	0.458095598336908	-0.242389664955797
INO80B	749.7486	640.2664	-109.4822	0.460618338651022	-0.227734621188303
HLCS	1184.0952	1074.7241	-109.3711	0.475790205971766	-0.139818733851442
ISCA2	343.493	234.4584	-109.0346	0.405671480335544	-0.550948731062517
PEX10	626.066	517.2219	-108.8441	0.452398647794663	-0.27553139191811
MAGT1	675	566.3226	-108.6774	0.45622515855266	-0.253263398159376
ABCC5	758.6115	649.9471	-108.6644	0.46142709291612	-0.223038941826127
ZDHHC2	678.7809	571.3221	-107.4588	0.457020021550224	-0.248641632284384
GMPS	1321	1213.6122	-107.3878	0.478815733625838	-0.122322972928166
PPP4R2	822.2748	715.5491	-106.7257	0.465299765467295	-0.200569849628287
PIP4K2C	526.7294	420.4229	-106.3065	0.443880989361479	-0.325220733857129
KIAA0776	1125.1248	1018.8846	-106.2402	0.475223942581595	-0.143094376019906
BMPR2	601.6159	495.4381	-106.1778	0.45160776042018	-0.280137877792868
C6orf120	441.3439	335.9244	-105.4195	0.432185900286941	-0.393766667669364
WDR27	441.3439	335.9244	-105.4195	0.432185900286941	-0.393766667669364
CCDC34	722.85	617.95	-104.9	0.460881563245823	-0.226206191291212
FAM66E	104.7966	0	-104.7966	0	-8
SLC25A14	492.3204	388.1731	-104.1473	0.44085856397577	-0.342897376723638
ZNF83	112.7288	8.9408	-103.788	0.0734842557220538	-3.65630840683539
ZFYVE21	203.4379	99.7979	-103.64	0.329109887420944	-1.0275071118656
NDUFB1	607.1275	503.4901	-103.6374	0.453342446581073	-0.270036110761557
LYSMD3	933	829.9328	-103.0672	0.470768256169492	-0.168882555498973
TFG	1066.8918	965.2988	-101.593	0.475004067039775	-0.144366380530275
TPD52L2	853.6	752.3359	-101.2641	0.468471935897317	-0.18218324156436
ZBTB41	710.1344	609.026	-101.1084	0.461676987878047	-0.221588275139377
ZNF714	101.0135	0	-101.0135	0	-8
CTDP1	1196.7831	1095.9137	-100.8694	0.478002019281398	-0.12702751315854
EVL	100.8271	0	-100.8271	0	-8
SLC27A4	969	868.905	-100.095	0.472769267181927	-0.157298214171435
ZNF85	100.0746	0	-100.0746	0	-8
IRAK1BP1	997.2524	897.4072	-99.8452	0.473650886945602	-0.152195931357365
EDA	99.746	0	-99.746	0	-8
MAN2B2	319.8	220.1329	-99.6671	0.407704179537865	-0.538795159241894
CATSPER2	106.628	7.1213	-99.5067	0.0626052204277301	-3.90430189183398
DNAJC27	1357.3635	1257.9539	-99.4095999999997	0.480994735094104	-0.10972807115048
LOC729723	1357.3635	1257.9539	-99.4095999999997	0.480994735094104	-0.10972807115048
MYEOV2	99.381	0	-99.381	0	-8
ANKRD54	799.344	700.303	-99.0409999999998	0.466978562288325	-0.190837236972575
MIR658	799.344	700.303	-99.0409999999998	0.466978562288325	-0.190837236972575
MRPL10	507.0684	408.9048	-98.1636	0.446415681157484	-0.310415371591247
AKAP9	827.7741	729.9618	-97.8123000000001	0.468604337872678	-0.181416141614825
HCLS1	3080	2982.2761	-97.7239	0.491939999235601	-0.0465165219837463
AP1G2	230.6772	133.016	-97.6612	0.365736835332638	-0.794275623344544
DOCK5	97.4853	0	-97.4853	0	-8
MTMR1	396.5696	299.119	-97.4506	0.429961048664589	-0.406854535365106
PCGF1	837.596	740.4088	-97.1872000000001	0.469205670350306	-0.177932510379798
NEGR1	239.8016	142.892	-96.9096	0.373384869775716	-0.746916137228046
AKIRIN1	595.2832	498.7695	-96.5137	0.455891658601089	-0.25520293304674
SEC63	801.5852	705.3781	-96.2071000000001	0.468079149638216	-0.184459086853563
HSBP1L1	157.1206	61.0795	-96.0411	0.279924253013633	-1.3631121867098
GOLT1B	764.3465	668.3076	-96.0389000000001	0.466482174587711	-0.193714520606386
UHRF1BP1	858.2	762.8166	-95.3833999999999	0.4705791415091	-0.169977661949136
B3GALTL	231.8004	136.8677	-94.9327	0.371249099121947	-0.760101036967253
LUC7L	604.5093	509.775	-94.7343	0.457490965276994	-0.245903911076123
TRIP11	597.8	503.4901	-94.3099	0.457182081269958	-0.24769948585708
TMEM201	200.428	106.1384	-94.2896	0.346216676061043	-0.917137362716972
MIR17HG	455	360.7384	-94.2616	0.442223144086388	-0.334913541534689
SNRPG	1247.2329	1153.0009	-94.232	0.480370245598575	-0.113337250510299
LOC375190	407.566	313.6536	-93.9124	0.434893339005207	-0.377861582450899
PFN4	407.566	313.6536	-93.9124	0.434893339005207	-0.377861582450899
CCNB2	667.576	573.6813	-93.8947000000001	0.462177583970705	-0.218682597403244
SNX16	431.739	338.604	-93.135	0.439549655153613	-0.350560404531376
PKNOX1	1442.6	1349.8096	-92.7904000000003	0.483385245488341	-0.0959154094330805
PAK3	318.4507	226.2085	-92.2422	0.415321176985535	-0.49341690222959
ZSCAN21	480.1225	387.942	-92.1805	0.446904579095217	-0.307561570963444
RPS6KA3	297.6	205.6205	-91.9795	0.408609148474675	-0.533390420600976
NUBP2	649.4117	557.4364	-91.9753000000002	0.461894417367024	-0.220326164934738
SBDSP1	1029.3782	937.7668	-91.6114000000001	0.476714629577382	-0.134472025854741
NPHP1	662.5416	570.9405	-91.6011	0.462868897732687	-0.214670637695619
ANKRD5	653.7841	562.8012	-90.9829	0.462607266420201	-0.216188886573113
GLIPR1	1221.8	1131.6208	-90.1792	0.480840825406149	-0.110617545673155
MGST1	89.1471	0	-89.1471	0	-8
MLF2	1025.9532	937.3869	-88.5663000000001	0.477444992846629	-0.130248383922398
CAPZA1	679.8428	591.5396	-88.3031999999999	0.465272761365896	-0.200726439149756
ST7L	679.8428	591.5396	-88.3031999999999	0.465272761365896	-0.200726439149756
USP28	641.5002	553.4477	-88.0524999999999	0.463156343469033	-0.21300272423089
LRRC46	496.7409	408.9048	-87.8361	0.451506367225064	-0.280728540105745
COX6C	397.413	309.9492	-87.4638	0.43817608574504	-0.358607285873748
STX7	1325	1237.7034	-87.2965999999999	0.482967869008954	-0.0983267273658655
C5orf34	711.3834	624.316	-87.0673999999999	0.467407561911011	-0.188350870045738
NAPA	1161	1074.4098	-86.5902000000001	0.480632141811313	-0.11182360303014
CPSF2	589.715	503.4901	-86.2248999999999	0.460563255696484	-0.228054479881328
IFT140	780.6	695.0348	-85.5651999999999	0.471007325118654	-0.167498248206166
LOC654342	764.4897	678.9384	-85.5513	0.470365236758242	-0.171216379370763
GNPNAT1	161.7256	76.4676	-85.258	0.321031834661947	-1.08062756543684
C9orf103	680.9652	595.9077	-85.0575	0.466693043606768	-0.192492183426078
C17orf79	268.2824	183.3063	-84.9761	0.405914275534352	-0.54949604299164
FAM82A1	826.1065	741.523	-84.5835	0.473021846042065	-0.155836341199268
ZNF473	738.3408	654.2236	-84.1171999999999	0.469797734309451	-0.174503079534364
ACAP3	434.2815	350.1662	-84.1152999999999	0.446385654518459	-0.310590663095889
RPS15A	749.766	666.0181	-83.7479000000001	0.470423491830428	-0.1708790193798
D2HGDH	141.0381	57.4341	-83.604	0.289381082086055	-1.29610548560637
USO1	1580.2	1497.4741	-82.7259000000001	0.486560321640293	-0.077576115793541
SNORA78	985.9691	903.2853	-82.6838	0.47811734618694	-0.126360702987023
GMCL1	978.4	896.2856	-82.1144	0.478099154332865	-0.126465885812602
ZCCHC18	435	353.092	-81.908	0.448033985879821	-0.30097126661286
XRCC2	1158.5588	1077.1062	-81.4526000000001	0.481783361997437	-0.105170763697243
STXBP3	446.88	365.5228	-81.3572	0.449928040622213	-0.289926079608811
CLIC2	343.3339	262.2	-81.1339	0.433006310629347	-0.388944627160222
NFYB	360.315	279.6359	-80.6791000000001	0.43696461712922	-0.36570912519279
THOC2	363.6458	283.0576	-80.5882	0.437693075372729	-0.361438253651383
GPR132	801.6	721.5035	-80.0965	0.47370615325879	-0.151876115312981
NISCH	618.3692	538.3862	-79.9830000000001	0.465427868328948	-0.199827031639715
TNNC1	618.3692	538.3862	-79.9830000000001	0.465427868328948	-0.199827031639715
XRN1	595.387	516.5006	-78.8864000000001	0.464525910712558	-0.205057696322564
FASTKD2	854.331	776.0214	-78.3095999999999	0.475983842511594	-0.138698695012514
MDH1B	854.331	776.0214	-78.3095999999999	0.475983842511594	-0.138698695012514
DISC1	996.975	919.0012	-77.9738000000001	0.479651678345483	-0.117490582929316
RPS23	879.1092	801.2853	-77.8239	0.476843562627704	-0.13372637330698
KSR2	180.728	102.9896	-77.7384	0.363000391939027	-0.81132137887754
SLAIN2	754.4	676.7684	-77.6316	0.47287824409762	-0.156667469002563
SATB1	631.837	554.835	-77.002	0.467555482896706	-0.187493624567683
SHROOM1	498.5211	422.2802	-76.2409	0.458600786076214	-0.239453965047094
ZYG11A	362.3965	286.4415	-75.955	0.441468440504409	-0.339328494810762
CROT	532.0122	456.288	-75.7242	0.461689676881579	-0.2215146171204
TP53TG1	532.0122	456.288	-75.7242	0.461689676881579	-0.2215146171204
SLC27A2	391.5986	316.4191	-75.1795000000001	0.44690846005686	-0.307538919375129
FGD6	1381.5805	1307.5291	-74.0513999999998	0.486231241746339	-0.0794765704913605
ZSWIM5	73.9006	0	-73.9006	0	-8
FAS-AS1	73.8654	0	-73.8654	0	-8
GFM2	729.1962	655.9471	-73.2490999999999	0.473559017323334	-0.15272757232667
MAT2A	1733	1660.0965	-72.9034999999999	0.489257084200228	-0.0620045478505842
TTC12	730.112	657.5552	-72.5568	0.473856555808194	-0.151005782129107
HMGXB3	1849.3529	1776.8564	-72.4965	0.490003817485108	-0.0576934591768465
TIGD6	1849.3529	1776.8564	-72.4965	0.490003817485108	-0.0576934591768465
ZDHHC13	486.3132	414.2178	-72.0954	0.459970617335772	-0.231496199989668
VEZT	1379.5926	1307.5291	-72.0634999999997	0.486590949713963	-0.0773992404121343
NSA2	727.7382	655.9471	-71.7910999999999	0.474058010155922	-0.149840070910282
OSGIN2	424.7877	353.0828	-71.7049000000001	0.453909487504668	-0.266735448916073
NOX5	505.9368	434.3175	-71.6193	0.461914930886251	-0.220207094720454
ABCB10	908.4	837.1205	-71.2794999999999	0.479582164746848	-0.117892398394972
C14orf2	71.1264	0	-71.1264	0	-8
ATP2A2	565.4	494.5116	-70.8883999999999	0.466559286642396	-0.193267519785937
ATF1	934.7184	863.9869	-70.7315000000002	0.480338218828843	-0.113522355727852
PDCL	503.5988	433.5774	-70.0214	0.462642350499298	-0.215985286425106
DAK	887.5929	817.7591	-69.8338	0.479525106840113	-0.118222218562001
DDB1	887.5929	817.7591	-69.8338	0.479525106840113	-0.118222218562001
NUCB2	1129.0048	1060.276	-68.7287999999999	0.484303338338326	-0.0906117587719663
UBE2J2	389.25	320.5964	-68.6536	0.451641932677267	-0.27993881384712
C14orf181	1530.5144	1462.1067	-68.4077	0.488570604544625	-0.06596802014176
TXNRD3	204.06	135.9197	-68.1403	0.399787693206389	-0.586238838536934
VPS33B	567.672	499.9663	-67.7057	0.4682918362895	-0.1832267295412
SPNS1	699.7914	632.3495	-67.4418999999999	0.47468664913749	-0.146202777491492
NR2C2AP	471.0664	403.866	-67.2004000000001	0.461596804507411	-0.222053735870983
ZNF772	480.492	413.3728	-67.1192	0.462455619686557	-0.217068948593186
TRAPPC6B	444.6	378.258	-66.342	0.459688062824935	-0.233137353197771
FAM168A	487.175	421.629	-65.546	0.463938318933455	-0.208466001251261
UBE2K	790.8	725.5378	-65.2621999999999	0.478480322788234	-0.124262091438184
CHMP4C	442.338	377.3645	-64.9735	0.460367633379183	-0.229190475442667
SNORD80	166.2934	101.3298	-64.9636	0.378628609178875	-0.714672393228108
EPDR1	651.1271	586.47	-64.6571	0.473877968847859	-0.1508818737064
FLJ30679	64.4247	0	-64.4247	0	-8
MTHFSD	64.4247	0	-64.4247	0	-8
LOC150197	298.45	234.1102	-64.3398	0.439593871265633	-0.350301460863458
YME1L1	1160.0884	1095.7843	-64.3040999999998	0.485747400551458	-0.0822709059822375
GOLM1	429.8424	366.141	-63.7014	0.459985723320361	-0.231408464553612
PARD6B	705.853	642.8418	-63.0112	0.476639933660306	-0.134904019502497
GTF2F1	1099	1036.6295	-62.3705	0.485397631002943	-0.0842910312121396
FAM8A1	853.9911	791.7825	-62.2085999999999	0.481100498877853	-0.109116853422824
LONP2	624.1228	562.4761	-61.6467	0.474023783436846	-0.1500381196222
STK3	61.2846	0	-61.2846	0	-8
PDF	725.4714	664.4326	-61.0387999999998	0.478042080604128	-0.126795880529576
JOSD2	581.166	520.8909	-60.2751000000001	0.472653362997863	-0.157969070011856
GBP2	254.3456	194.1177	-60.2279	0.432850804068025	-0.389858465236502
ANO10	652.773	592.5598	-60.2132	0.475824454314541	-0.139620630406122
TSPYL4	892.6	832.6953	-59.9046999999998	0.482639290792712	-0.100225125640509
LOC729178	243.758	184.2645	-59.4935	0.430501901185101	-0.403671416842834
GCC2	935.2266	876.1586	-59.068	0.48369535093916	-0.0941239175745356
KLRAQ1	638.8403	579.9239	-58.9164000000001	0.475829450848655	-0.139591728953512
CAPS2	871.08	812.1685	-58.9114999999999	0.482500652755669	-0.10102614870183
NBPF11	575.5986	516.8331	-58.7655000000001	0.473103352822881	-0.155364614299696
DNLZ	583.3606	525.135	-58.2256	0.473736657141445	-0.151699596521517
PTTG1IP	991.8	933.8486	-57.9514000000001	0.484952758255063	-0.0868605530761973
COPS2	1051.5208	993.7702	-57.7506	0.485882057858759	-0.0814932022955941
CYBASC3	874.3351	817.7591	-56.5759999999999	0.483282254616794	-0.096510408190416
ANKRD9	60.5398	4.1678	-56.372	0.0644097447595028	-3.86052595521005
BRMS1	704.1898	647.9512	-56.2386	0.479203870010598	-0.120079168688111
TMCO3	661.2912	605.3191	-55.9721000000001	0.477904766762121	-0.127589829331006
COL4A3BP	856.5382	801.0865	-55.4517000000001	0.483273747067114	-0.096559558363872
C6orf35	390.276	334.8532	-55.4228	0.46178418963131	-0.220965991931607
SLC41A3	325.4512	270.2614	-55.1897999999999	0.45367749481881	-0.26808575960801
TAF13	263.2896	208.4199	-54.8697	0.441839521993939	-0.33715750253633
DNTTIP1	468.6312	414.2238	-54.4074	0.469186672783186	-0.17804255885265
WFDC3	468.6312	414.2238	-54.4074	0.469186672783186	-0.17804255885265
CALU	981.3488	930.227	-51.1218	0.486628361794494	-0.0771831885663046
RPS17	617.8	566.7372	-51.0628	0.478446096922916	-0.124459968510841
RNF214	343.6371	292.8971	-50.74	0.460143539812943	-0.230491893145224
RIBC2	475.3485	424.7272	-50.6213	0.471879420808716	-0.162449104478383
SMC1B	475.3485	424.7272	-50.6213	0.471879420808716	-0.162449104478383
SMYD2	853.4833	802.9236	-50.5597000000001	0.484738140127284	-0.0881002059265544
ABCD4	210.2373	160.2558	-49.9815	0.432547326792321	-0.39164208088559
GLUD2	49.521	0	-49.521	0	-8
OSBPL7	458.2962	408.9048	-49.3914	0.471522519000785	-0.164515325249295
MCM4	909.15	859.797	-49.3530000000001	0.486050175612949	-0.0805222667828683
PPP4R1L	480.4573	431.1621	-49.2952	0.472962839535885	-0.15617785118309
RAB22A	480.4573	431.1621	-49.2952	0.472962839535885	-0.15617785118309
C3orf18	833.1452	784.399	-48.7461999999999	0.484932034623845	-0.0869802531552391
HEMK1	833.1452	784.399	-48.7461999999999	0.484932034623845	-0.0869802531552391
LOC100133315	1353.2238	1304.6262	-48.5976000000001	0.490857723347819	-0.0527639493789857
ALS2	1014.65	966.0896	-48.5603999999998	0.487741851579077	-0.070753257409205
VPS8	789.6332	741.6725	-47.9607	0.484339932908236	-0.0904003717085818
AMACR	1212.8	1165.5458	-47.2542000000001	0.490065742332339	-0.0573359624906486
COMMD4	749.703	702.7489	-46.9541	0.483836263355778	-0.0933098848403967
UBE2G2	980.628	933.8486	-46.7794000000001	0.487782718263571	-0.0705172833973938
FZD8	480.4995	433.9174	-46.5820999999999	0.474529068743152	-0.147114490660676
C20orf26	808.48	762.1059	-46.3740999999999	0.485236687786386	-0.0852206007497608
RASL11A	64.2124	17.9144	-46.298	0.218130987692203	-1.84173219708293
C17orf56	611.1109	564.8385	-46.2724000000002	0.48032551400596	-0.113595786089609
POLR3A	780.9441	735.1962	-45.7479	0.484913038720757	-0.0870899741073956
TRAT1	752.4725	706.9845	-45.4879999999999	0.484416121886428	-0.089960272245596
BCAS2	470.61	426.1407	-44.4693	0.475205316260138	-0.143202129203718
TMEM177	310.5858	266.6286	-43.9572	0.461922987368298	-0.220160331274688
APTX	876.9831	833.1604	-43.8226999999999	0.487187420236957	-0.0739547714133647
PRKD2	1483.2	1439.4228	-43.7772	0.492510631204273	-0.0432227335986988
TTF2	423.5847	380.6739	-42.9108	0.473322759619854	-0.154094821376698
TSPYL1	875.315	832.6953	-42.6197	0.487523582264112	-0.0720136127462195
ATP5S	517.6564	475.508	-42.1484	0.478780753720129	-0.122525197886418
L2HGDH	517.6564	475.508	-42.1484	0.478780753720129	-0.122525197886418
GCH1	478.9428	437.5339	-41.4089	0.477408645522576	-0.130458564728388
ZNF362	355.7799	314.5837	-41.1962	0.46927324216291	-0.177541086826233
PSMB7	717.7725	676.6119	-41.1605999999999	0.485240583586563	-0.0851980993313307
LOC285456	1070.6028	1029.9697	-40.6331	0.490328089128083	-0.0558214345836741
RPL34	1070.6028	1029.9697	-40.6331	0.490328089128083	-0.0558214345836741
ZNF419	453.908	413.3728	-40.5352	0.47663086741918	-0.134956453282297
FAM113B	1616.8623	1576.3604	-40.5019000000002	0.493658146674205	-0.0365994041171878
CNO	364.7012	324.2677	-40.4335	0.470656512942747	-0.169529621217817
C10orf18	1317.3495	1277.3817	-39.9678000000001	0.492298277370696	-0.0444484637684422
TMEM144	1351.8	1312.5142	-39.2857999999999	0.492627408584168	-0.0425486881264617
PMS1	1130.0711	1090.9867	-39.0844	0.491201399621388	-0.050780030504556
BATF	282.0718	243.2472	-38.8246	0.463046644039146	-0.21363924200263
PHKA1	605	566.2746	-38.7254	0.483468692994794	-0.095433322566791
UBE2V2	898.212	859.797	-38.4150000000001	0.48907428801559	-0.0630599199869215
NFATC3	937.8218	902.3857	-35.4361	0.490371710798918	-0.0555696097065645
NUDT14	32.9708	0	-32.9708	0	-8
WBSCR16	450.702	417.8829	-32.8190999999999	0.481107719003635	-0.109075128071253
RG9MTD3	442.6225	410.2234	-32.3991	0.481005302364706	-0.109667001570603
SLC35B3	481.0692	449.0673	-32.0019	0.482797202346107	-0.0993127628314993
FLJ39582	1150.081	1118.2528	-31.8282000000002	0.49298423362558	-0.0404891027828091
NOC2L	336.2432	304.442	-31.8012	0.475181883396089	-0.143337688781176
MED19	884.9665	853.264	-31.7025000000001	0.490880812412393	-0.052630663014642
TNFRSF19	276.892	246.1914	-30.7006	0.470654201605327	-0.169543005539338
DDX26B	573.495	542.8342	-30.6607999999999	0.486267133386818	-0.0792692909506772
EPB41L2	738.7979	709.044	-29.7539	0.489724741354702	-0.0593046082878526
FANCI	1150.4808	1120.8963	-29.5844999999999	0.493487541104469	-0.0375840940679814
TMEM167A	942.5964	913.6091	-28.9873	0.492191785877156	-0.045063150637205
XRCC4	942.5964	913.6091	-28.9873	0.492191785877156	-0.045063150637205
LOC100233209	1605.1625	1576.3604	-28.8021000000001	0.495473535645461	-0.0261219443363087
LOC728407	655.2485	626.5351	-28.7134	0.488799435411718	-0.0646468108788152
PARG	655.2485	626.5351	-28.7134	0.488799435411718	-0.0646468108788152
SPAG16	678.5046	650.2636	-28.241	0.489373240569725	-0.0613339287276491
EFEMP1	658.1582	630.4488	-27.7094000000001	0.489248312324859	-0.0620551918133836
ERI3	338.6886	311.0699	-27.6187	0.478746949828282	-0.12272062524564
BCDIN3D	728.624	701.3174	-27.3066000000001	0.490451846488255	-0.0551069941387787
FAM3A	196.947	169.7238	-27.2232	0.462877873013068	-0.214618556171962
FAM58A	27.1035	0	-27.1035	0	-8
EBAG9	645.4688	618.9446	-26.5242000000001	0.48951126269304	-0.0605370781040517
SPRYD4	1180	1153.8244	-26.1756000000003	0.494392123074898	-0.0323631819865996
CDC37L1	1170.2	1144.1958	-26.0041999999999	0.494382075874835	-0.0324211694769255
SNAPIN	1250.8327	1224.9724	-25.8602999999998	0.494777395845901	-0.0301395965870107
PQLC1	86.6418	61.0795	-25.5623	0.413477948000728	-0.504374963317946
EXT1	668.9325	643.6051	-25.3274	0.490351743066256	-0.0556848819355963
POT1	1177.4865	1152.5856	-24.9009000000001	0.494656624573978	-0.0308366188662568
WASH2P	1421.5194	1397.1748	-24.3446000000001	0.495681581918322	-0.0249212610826629
SLITRK5	23.9907	0	-23.9907	0	-8
GTF2H2C	605.8036	582.3678	-23.4358000000001	0.490137870680947	-0.0569195624606489
GTF2H2D	605.8036	582.3678	-23.4358000000001	0.490137870680947	-0.0569195624606489
TMEM48	779.6736	756.8688	-22.8048	0.492579182976012	-0.042827048427342
CDK1	766.09	743.2941	-22.7959000000001	0.492448608674227	-0.0435807329734601
TCP11L2	1238.4	1215.6121	-22.7879	0.495357011483358	-0.026794436204944
WDR55	1021.0368	998.4469	-22.5898999999997	0.494407011059312	-0.0322772559212297
THAP7	1140.5556	1118.2528	-22.3028000000002	0.495063149225052	-0.0284904063896501
THSD1P1	390.3353	368.3882	-21.9471	0.485536825997877	-0.0834870883156876
MORN4	555.9106	534.9288	-20.9818	0.490382727283228	-0.0555060124415383
STARD8	165.892	144.9776	-20.9144	0.466361458309207	-0.194414303721457
OSTC	1049.5296	1029.9697	-19.5599	0.495296968842452	-0.0271409593546047
CATSPER2P1	770.6166	751.0709	-19.5457	0.493577623526512	-0.0370641612224147
PDIA3	770.6166	751.0709	-19.5457	0.493577623526512	-0.0370641612224147
LOC25845	595.2312	575.7196	-19.5115999999999	0.491668480007871	-0.0480838209006451
ROD1	859	839.5463	-19.4537	0.494273426635471	-0.0330482410573275
CAMSAP1	98.84	79.4666	-19.3734	0.445673912238807	-0.314746391015556
PEX6	697.1484	678.8584	-18.29	0.493353957262421	-0.0383551105569853
C16orf46	445.1652	426.9966	-18.1686	0.489584157435008	-0.0601162346631309
ACOT8	589.3751	571.2582	-18.1169	0.492195252367824	-0.0450431414040828
FAM73A	440.5468	422.6453	-17.9014999999999	0.489630639576057	-0.0598478805097976
KIAA1147	470.3242	452.5571	-17.7671	0.490374114200819	-0.0555557350588967
C17orf89	582.5063	564.8385	-17.6678000000002	0.492300570848449	-0.0444352254724562
LOC401397	952.4939	935.1158	-17.3781	0.495396797335805	-0.0265648211664709
SNRPD3	1141.1782	1124.2478	-16.9304	0.496263307651629	-0.0215640315482851
C4orf3	1008.8709	992.3404	-16.5305000000001	0.495869876409353	-0.0238345773909191
VWDE	558.4872	543.1915	-15.2957	0.493058003209103	-0.0400633117805286
SYNRG	709.2	693.9286	-15.2714000000001	0.494558089686149	-0.0314053081955027
PPIL3	1556.6024	1541.8708	-14.7316000000001	0.497622764657122	-0.0137186059310637
MTAP	584.9506	570.3959	-14.5547	0.493701153723147	-0.036351180229083
PYROXD1	682.2	668.3076	-13.8924	0.494856600584847	-0.0296824743300569
EIF4A1	1866.417	1852.6768	-13.7402000000002	0.498152748930398	-0.0106601283310031
POLK	814.805	801.0865	-13.7185000000001	0.495755129598738	-0.0244968024611635
LATS1	462.4338	449.5986	-12.8352	0.492963407878931	-0.0406093073251271
DICER1	448.9353	436.5398	-12.3954999999999	0.493000650159446	-0.040394347962744
MASTL	1107.8512	1095.7843	-12.0668999999998	0.497262047194284	-0.0158002816679108
RAD54B	314.526	302.7481	-11.7779	0.490459748756671	-0.0550613752629336
KIAA0319L	2969.1715	2957.8053	-11.3662000000008	0.499041146913212	-0.00553333715613477
ZNF44	481.0234	469.712	-11.3114	0.494051236548045	-0.0343306260338688
SNORD47	112.563	101.3298	-11.2332	0.473741051592199	-0.151674166962517
FZD2	401.774	392.6465	-9.1275	0.494255246434351	-0.0331531688089153
SPAST	480.5416	471.4179	-9.12369999999999	0.495207936892273	-0.0276547894932637
YBX1	841.8	832.7234	-9.0766000000001	0.497289796010017	-0.0156401445992227
G2E3	281.1604	272.839	-8.32139999999998	0.49248970305744	-0.0433435325118641
